id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2791064353,396,1,2,46,28,kfq8fhwnmycbtad1u0fyefx0,1,71.6,94.7,2025-03-23T03:11:27.705Z,2025-03-23T03:11:30Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596719599,140,66.0,5596719597,56,Left,5596719603,212,6.1,5596719605,213,3.40,5596719601,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064359,397,1,2,46,30,kfq8fhwnmycbtad1u0fyefx0,1,66.0,92.4,2025-03-23T03:11:29.913Z,2025-03-23T03:11:31Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596719651,213,5.26,5596719645,140,70.4,5596719643,56,Left,5596719649,212,8.9,5596719647,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064375,398,1,2,46,31,kfq8fhwnmycbtad1u0fyefx0,1,70.4,81.2,2025-03-23T03:11:30.929Z,2025-03-23T03:11:33Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596719743,212,7.1,5596719745,213,4.59,5596719737,56,Center,5596719741,141,70.9,5596719739,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064381,399,1,2,46,34,kfq8fhwnmycbtad1u0fyefx0,0,68.6,58.2,2025-03-23T03:11:33.721Z,2025-03-23T03:11:34Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5596719783,212,2.5,5596719775,155,,5596719781,141,60.0,5596719785,213,0.51,5596719779,140,70.7,5596719777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064435,452,12,2,46,35,cf5r1qpotp6n5i3vdchsp2en1,1,25.0,33.0,2025-03-23T03:11:34.536Z,2025-03-23T03:11:44Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596720065,141,39.4,5596720061,56,Back,5596720063,140,35.4,5596720069,213,0.38,5596720067,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064417,400,1,2,46,38,kfq8fhwnmycbtad1u0fyefx0,1,66.2,67.3,2025-03-23T03:11:37.305Z,2025-03-23T03:11:42Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5596719979,212,8.7,5596719977,141,79.9,5596719975,140,67.8,5596719981,213,1.38,5596719973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064421,401,1,2,46,43,kfq8fhwnmycbtad1u0fyefx0,0,69.5,73.8,2025-03-23T03:11:42.497Z,2025-03-23T03:11:45Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596719993,140,70.5,5596719995,141,75.4,5596720109,286,,5596720103,236,,5596720105,233,453,5596719999,213,0.80,5596719991,56,Center,5596719997,212,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064437,453,74,2,46,43,cf5r1qpotp6n5i3vdchsp2en1,1,29.7,31.3,2025-03-23T03:11:42.498Z,2025-03-23T05:09:46Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5596720083,285,,5596720081,56,Back,5596720115,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064449,454,1,2,46,47,cf5r1qpotp6n5i3vdchsp2en1,1,29.7,31.3,2025-03-23T03:11:46.288Z,2025-03-23T03:11:47Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596720167,141,28.2,5596720169,212,6.3,5596720163,56,Back,5596720171,213,5.94,5596720165,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064453,456,1,2,46,48,cf5r1qpotp6n5i3vdchsp2en1,1,27.6,21.7,2025-03-23T03:11:47.792Z,2025-03-23T03:16:59Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5596729145,141,29.3,5596729143,140,36.9,5596729149,213,0.49,5596729141,56,Back,5596729147,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064461,457,1,2,46,48,cf5r1qpotp6n5i3vdchsp2en1,1,43.2,29.1,2025-03-23T03:11:47.938Z,2025-03-23T03:21:06Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5596729721,56,Back,5596729725,141,28.9,5596729723,140,32.6,5596729729,213,3.15,5596729727,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066345,506,1,2,46,49,cf5r1qpotp6n5i3vdchsp2en1,0,31.2,36.6,2025-03-23T03:11:48.301Z,2025-03-23T03:18:01Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5596731365,140,46.0,5596731385,213,6.25,5596731361,56,Back,5596731371,141,35.8,5596731379,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064465,402,3,2,46,49,kfq8fhwnmycbtad1u0fyefx0,0,58.4,80.6,2025-03-23T03:11:48.921Z,2025-03-23T03:11:51Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596720213,56,Left,5596720257,233,458,5596720215,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064473,458,7,2,46,49,cf5r1qpotp6n5i3vdchsp2en1,1,41.1,21.2,2025-03-23T03:11:48.922Z,2025-03-23T03:17:49Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5596720245,56,Back,5596720249,233,402,5596720247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064475,459,43,2,46,51,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-23T03:11:50.481Z,2025-03-23T03:18:11Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5596731707,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064487,460,1,2,46,51,cf5r1qpotp6n5i3vdchsp2en1,0,54.9,17.1,2025-03-23T03:11:51.056Z,2025-03-23T03:18:14Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5596720325,212,32.9,5596720321,140,84.9,5596720323,141,31.0,5596720329,1,,5596720319,56,Center,5596720327,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064529,404,1,2,46,58,kfq8fhwnmycbtad1u0fyefx0,1,10.4,67.8,2025-03-23T03:11:58.082Z,2025-03-23T03:12:01Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5596720501,56,Back,5596720507,212,24.8,5596720505,141,36.6,5596720503,140,22.6,5596720509,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064547,405,1,2,47,2,kfq8fhwnmycbtad1u0fyefx0,1,26.4,32.4,2025-03-23T03:12:01.722Z,2025-03-23T03:12:05Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5596720617,140,31.8,5596720619,141,55.8,5596720621,212,16.9,5596720615,56,Back,5596720623,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064555,406,1,2,47,6,kfq8fhwnmycbtad1u0fyefx0,1,32.7,56.3,2025-03-23T03:12:05.490Z,2025-03-23T03:12:09Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596720707,140,44.0,5596720709,141,95.3,5596720713,213,1.15,5596720711,212,29.1,5596720705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064567,407,1,2,47,9,kfq8fhwnmycbtad1u0fyefx0,1,53.5,95.6,2025-03-23T03:12:09.090Z,2025-03-23T03:12:15Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596720793,212,12.3,5596720787,56,Left,5596720791,141,96.8,5596720789,140,65.2,5596720795,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064577,408,1,2,47,15,kfq8fhwnmycbtad1u0fyefx0,0,84.5,88.0,2025-03-23T03:12:14.994Z,2025-03-23T03:12:15Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5596720843,56,Center,5596720845,140,84.9,5596720851,213,4.77,5596720847,141,76.6,5596720849,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064603,462,3,2,47,18,cf5r1qpotp6n5i3vdchsp2en1,0,15.1,45.0,2025-03-23T03:12:17.712Z,2025-03-23T03:18:52Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5596721005,56,Back,5596733121,233,409,5596733047,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064597,409,7,2,47,18,kfq8fhwnmycbtad1u0fyefx0,0,84.2,52.4,2025-03-23T03:12:17.713Z,2025-03-23T03:18:52Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5596720969,286,,5596733117,233,462,5596720967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064591,461,43,2,47,19,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-23T03:12:18.265Z,2025-03-23T03:12:25Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5596720941,141,50.3,5596720939,140,16.6,5596720943,212,2.8,5596721075,144,1,5596720945,213,0.05,5596720937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064605,463,12,2,47,20,cf5r1qpotp6n5i3vdchsp2en1,1,9.8,55.6,2025-03-23T03:12:19.684Z,2025-03-23T03:19:18Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596734301,212,19.4,5596734297,140,28.2,5596734299,141,58.5,5596734303,213,0.10,5596734295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064613,410,1,2,47,22,kfq8fhwnmycbtad1u0fyefx0,1,67.7,42.2,2025-03-23T03:12:22.010Z,2025-03-23T03:12:23Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5596721033,140,67.1,5596721031,56,Center,5596721035,141,54.3,5596721037,212,8.3,5596721039,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064615,411,1,2,47,23,kfq8fhwnmycbtad1u0fyefx0,1,67.1,54.3,2025-03-23T03:12:22.906Z,2025-03-23T03:12:24Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596721053,213,1.32,5596721045,56,Center,5596721051,212,8.7,5596721047,140,69.2,5596721049,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064619,412,1,2,47,25,kfq8fhwnmycbtad1u0fyefx0,1,69.2,66.7,2025-03-23T03:12:24.474Z,2025-03-23T03:12:26Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596721087,212,15.3,5596721081,56,Left,5596721089,213,1.79,5596721085,141,88.6,5596721083,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064633,413,1,2,47,26,kfq8fhwnmycbtad1u0fyefx0,1,66.0,88.6,2025-03-23T03:12:25.858Z,2025-03-23T03:12:29Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596721147,212,10.9,5596721141,56,Left,5596721149,213,0.48,5596721143,140,75.2,5596721145,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064643,414,1,2,47,29,kfq8fhwnmycbtad1u0fyefx0,1,75.9,95.0,2025-03-23T03:12:29.170Z,2025-03-23T03:12:31Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5596721195,141,83.8,5596721193,140,79.4,5596721199,213,5.16,5596721191,56,Left,5596721197,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064651,415,1,2,47,32,kfq8fhwnmycbtad1u0fyefx0,1,79.4,83.8,2025-03-23T03:12:31.410Z,2025-03-23T03:12:32Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5596721229,141,94.2,5596721233,213,2.54,5596721225,56,Left,5596721227,140,69.6,5596721231,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064611,465,43,2,47,32,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-23T03:12:31.986Z,2025-03-23T04:47:12Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5596842127,144,8,5596802525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064659,416,1,2,47,33,kfq8fhwnmycbtad1u0fyefx0,1,69.6,94.2,2025-03-23T03:12:32.482Z,2025-03-23T03:12:34Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,,5596721265,140,70.3,5596721263,56,Left,5596721271,213,4.84,5596721269,212,5.7,5596721267,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064667,417,1,2,47,35,kfq8fhwnmycbtad1u0fyefx0,1,70.4,86.0,2025-03-23T03:12:34.634Z,2025-03-23T03:13:38Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596721325,140,81.3,5596721323,56,Left,5596721329,212,12.4,5596721331,213,5.89,5596721327,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064929,420,1,2,47,36,kfq8fhwnmycbtad1u0fyefx0,0,81.8,74.2,2025-03-23T03:12:35.787Z,2025-03-23T03:13:39Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5596723001,212,7.8,5596723003,213,4.74,5596722995,56,Center,5596722997,140,82.0,5596722999,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064677,466,8,2,47,37,cf5r1qpotp6n5i3vdchsp2en1,1,14.6,41.2,2025-03-23T03:12:36.650Z,2025-03-23T04:08:31Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596721381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064675,418,1,2,47,39,kfq8fhwnmycbtad1u0fyefx0,1,82.5,74.8,2025-03-23T03:12:38.994Z,2025-03-23T03:14:00Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,1.0,,5596721377,213,4.64,5596721369,56,Center,5596721597,210,15,5596721371,140,82.0,5596721599,154,,5596721373,141,64.3,5596721375,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064679,419,15,2,47,40,kfq8fhwnmycbtad1u0fyefx0,1,81.2,52.4,2025-03-23T03:12:39.818Z,2025-03-23T05:26:19Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,,5596852445,328,,5596721615,146,97.8,5596721385,18,,5596721605,154,,5596721499,72,,5596721625,233,467,5596721601,78,,5596721611,102,51.3,5596721603,29,,5596721613,103,19.6,5596721383,22,,5596721387,56,5596721617,147,Center,48.6,5596721607,55,,,,,,,,418,,,,,,,,
2791064685,467,10,2,47,40,cf5r1qpotp6n5i3vdchsp2en1,1,2.7,50.9,2025-03-23T03:12:39.918Z,2025-03-23T03:12:48Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596721437,56,Back,5596721503,177,,5596721643,233,419,5596721433,178,,5596721435,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064965,421,27,2,48,26,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-03-23T03:13:25.395Z,2025-03-23T05:09:43Z,,,,,5596847793,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791064899,469,27,2,48,26,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-23T03:13:25.395Z,2025-03-23T05:09:42Z,,,,,5596722811,53,ds74l5fmanizrflvvfkl42pcl,5596847789,233,421,5596722809,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065135,422,28,2,49,30,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-03-23T03:14:29.651Z,2025-03-23T04:00:19Z,,,,,5596724263,55,421,5596803587,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065173,470,28,2,49,30,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-23T03:14:29.651Z,2025-03-23T04:00:25Z,,,,,5596724439,55,469,5596803569,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791079471,766,68,2,49,32,cf5r1qpotp6n5i3vdchsp2en1,1,40.1,36.4,2025-03-23T03:14:31.258Z,2025-03-23T04:00:24Z,,,,,5596803701,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065593,436,68,2,49,35,kfq8fhwnmycbtad1u0fyefx0,0,50.4,26.4,2025-03-23T03:14:35.006Z,2025-03-23T03:18:04Z,,,,,5596730779,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065213,472,1,2,49,46,cf5r1qpotp6n5i3vdchsp2en1,0,12.7,53.3,2025-03-23T03:14:46.107Z,2025-03-23T04:00:31Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596724667,213,0.15,5596724669,1,,5596724663,141,64.3,5596724657,199,,5596724661,140,60.9,5596724665,212,51.2,5596724659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065223,423,1,2,49,48,kfq8fhwnmycbtad1u0fyefx0,0,30.3,46.6,2025-03-23T03:14:47.589Z,2025-03-23T03:18:10Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596724729,212,41.5,5596724733,1,,5596724725,140,69.8,5596724723,56,Center,5596724727,141,46.9,5596724731,213,0.00,5596724721,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065265,473,1,2,49,54,cf5r1qpotp6n5i3vdchsp2en1,1,20.9,49.3,2025-03-23T03:14:53.499Z,2025-03-23T03:14:55Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596725013,212,11.2,5596725011,141,64.8,5596725015,213,1.23,5596725007,56,Back,5596725009,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065279,474,1,2,49,55,cf5r1qpotp6n5i3vdchsp2en1,1,24.5,64.8,2025-03-23T03:14:55.178Z,2025-03-23T03:14:58Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5596725101,141,54.0,5596725099,140,16.0,5596725105,213,3.83,5596725097,56,Back,5596725103,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065309,475,1,2,49,58,cf5r1qpotp6n5i3vdchsp2en1,1,16.0,54.0,2025-03-23T03:14:57.955Z,2025-03-23T03:15:04Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5596725269,141,7.4,5596725267,140,30.2,5596725273,213,5.15,5596725265,56,Back,5596725271,212,35.0,5596725275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065323,476,1,2,50,4,cf5r1qpotp6n5i3vdchsp2en1,0,33.4,8.0,2025-03-23T03:15:03.915Z,2025-03-23T03:15:06Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5596725369,213,0.17,5596725367,212,30.7,5596725361,56,Right,5596725365,141,15.8,5596725359,155,,5596725363,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065349,425,1,2,50,10,kfq8fhwnmycbtad1u0fyefx0,1,27.7,92.6,2025-03-23T03:15:09.956Z,2025-03-23T03:15:21Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596725519,213,5.81,5596725517,212,15.8,5596725515,141,82.0,5596725511,56,Back,5596725513,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065375,426,1,2,50,13,kfq8fhwnmycbtad1u0fyefx0,1,45.6,85.0,2025-03-23T03:15:12.836Z,2025-03-23T03:15:14Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596725697,213,4.70,5596725691,140,45.5,5596725689,56,Back,5596725695,212,10.9,5596725693,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065383,427,1,2,50,15,kfq8fhwnmycbtad1u0fyefx0,1,45.5,69.0,2025-03-23T03:15:14.324Z,2025-03-23T03:15:15Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5596725727,141,81.5,5596725731,213,1.45,5596725725,140,46.5,5596725723,56,Back,5596725729,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065397,428,1,2,50,15,kfq8fhwnmycbtad1u0fyefx0,1,46.5,81.5,2025-03-23T03:15:15.236Z,2025-03-23T03:15:16Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596725771,212,13.6,5596725773,213,2.63,5596725765,56,Back,5596725767,140,35.2,5596725769,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065421,429,1,2,50,17,kfq8fhwnmycbtad1u0fyefx0,1,35.2,91.4,2025-03-23T03:15:16.556Z,2025-03-23T03:15:21Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596725905,141,88.9,5596725903,140,46.0,5596725909,213,6.13,5596725901,56,Back,5596725907,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065431,430,1,2,50,23,kfq8fhwnmycbtad1u0fyefx0,1,51.4,87.8,2025-03-23T03:15:22.820Z,2025-03-23T03:15:26Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,,5596725983,140,43.3,5596725985,141,66.1,5596725989,213,4.19,5596725981,56,Back,5596725987,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065443,431,1,2,50,26,kfq8fhwnmycbtad1u0fyefx0,1,43.3,66.1,2025-03-23T03:15:25.884Z,2025-03-23T03:15:27Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5596726043,140,41.2,5596726045,141,32.5,5596726049,213,4.62,5596726041,56,Back,5596726047,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065467,432,1,2,50,27,kfq8fhwnmycbtad1u0fyefx0,1,41.2,32.5,2025-03-23T03:15:27.148Z,2025-03-23T03:15:31Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5596726179,140,67.0,5596726195,213,5.76,5596726191,212,31.3,5596726175,56,Right,5596726185,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065485,433,1,2,50,31,kfq8fhwnmycbtad1u0fyefx0,1,72.3,7.6,2025-03-23T03:15:30.884Z,2025-03-23T03:15:33Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,,5596726291,213,0.17,5596726289,212,23.4,5596726287,141,13.4,5596726285,140,94.3,5596726283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065489,434,1,2,50,34,kfq8fhwnmycbtad1u0fyefx0,0,94.3,13.4,2025-03-23T03:15:33.596Z,2025-03-23T03:15:34Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5596726311,212,29.6,5596726301,2,,5596726307,140,92.8,5596726313,213,1.62,5596726303,155,,5596726305,56,Center,5596726309,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065495,477,12,2,50,35,cf5r1qpotp6n5i3vdchsp2en1,1,7.7,52.4,2025-03-23T03:15:34.947Z,2025-03-23T03:15:38Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5596726339,212,22.0,5596726341,213,6.18,5596726333,56,Back,5596726335,140,28.5,5596726337,141,49.1,5596726351,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065549,479,1,2,50,40,cf5r1qpotp6n5i3vdchsp2en1,1,31.5,53.7,2025-03-23T03:15:39.443Z,2025-03-23T03:15:47Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5596726617,56,Back,5596726625,213,1.20,5596726623,212,20.7,5596726619,140,38.7,5596726621,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065563,480,1,2,50,47,cf5r1qpotp6n5i3vdchsp2en1,1,56.6,84.4,2025-03-23T03:15:46.867Z,2025-03-23T03:15:51Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5596726683,140,43.0,5596726685,141,69.3,5596726689,213,3.76,5596726681,56,Back,5596726687,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065565,481,4,2,50,51,cf5r1qpotp6n5i3vdchsp2en1,1,45.0,65.9,2025-03-23T03:15:50.915Z,2025-03-23T03:36:04Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5596726823,233,435,5596726715,286,,5596726713,265,,5596726709,56,Back,5596726711,152,,5596726707,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065575,435,4,2,50,51,kfq8fhwnmycbtad1u0fyefx0,0,55.0,34.1,2025-03-23T03:15:50.916Z,2025-03-23T03:36:05Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5596726793,56,Center,5596726827,233,481,5596726795,152,,5596726801,285,,5596726797,265,,5596726791,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
