id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2814887517,350,1,1,39,52,c9xffml4i7ihblp1qhus9w3fu,1,62.2,17.7,2025-05-15T00:47:48.064Z,2025-05-15T00:47:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5727944891,141,30.9,5727944885,3,,5727944893,212,9.0,5727944889,140,62.3,5727944887,56,Center,5727944895,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887543,351,1,1,39,53,c9xffml4i7ihblp1qhus9w3fu,1,62.3,30.9,2025-05-15T00:47:49.520Z,2025-05-15T00:47:52Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5727945051,213,4.15,5727945045,140,58.3,5727945043,56,Right,5727945049,212,7.9,5727945047,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887591,352,1,1,39,56,c9xffml4i7ihblp1qhus9w3fu,1,58.3,21.0,2025-05-15T00:47:51.848Z,2025-05-15T00:47:57Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5727945307,213,2.05,5727945301,140,47.0,5727945303,141,54.9,5727945299,56,Back,5727945305,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887603,353,1,1,40,1,c9xffml4i7ihblp1qhus9w3fu,1,56.8,63.4,2025-05-15T00:47:57.023Z,2025-05-15T00:47:59Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727945377,213,0.07,5727945371,140,62.4,5727945373,141,64.0,5727945369,56,Center,5727945375,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887609,354,1,1,40,3,c9xffml4i7ihblp1qhus9w3fu,0,62.4,64.0,2025-05-15T00:47:58.808Z,2025-05-15T00:47:59Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727945417,213,0.38,5727945411,140,70.9,5727945409,56,Center,5727945415,212,9.6,5727945413,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887653,344,61,1,40,5,daicfonrbj124lu2la2rctxck,1,37.1,39.5,2025-05-15T00:48:00.947Z,2025-05-15T00:51:00Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5727945723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887645,343,12,1,40,6,daicfonrbj124lu2la2rctxck,1,19.9,29.5,2025-05-15T00:48:02.475Z,2025-05-15T00:48:05Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5727945687,140,39.4,5727945693,213,5.79,5727945689,141,13.4,5727945685,56,Back,5727945691,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887663,355,1,1,40,7,c9xffml4i7ihblp1qhus9w3fu,1,71.1,80.9,2025-05-15T00:48:03.256Z,2025-05-15T00:48:07Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727945779,213,3.67,5727945777,212,14.5,5727945771,56,Center,5727945775,141,70.2,5727945773,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887683,356,1,1,40,11,c9xffml4i7ihblp1qhus9w3fu,1,49.8,68.7,2025-05-15T00:48:06.856Z,2025-05-15T00:48:09Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727945919,56,Back,5727945923,140,47.3,5727945927,212,16.4,5727945925,141,44.9,5727945931,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887709,357,1,1,40,13,c9xffml4i7ihblp1qhus9w3fu,1,46.9,42.7,2025-05-15T00:48:09.256Z,2025-05-15T00:48:13Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5727946103,141,14.6,5727946101,140,70.0,5727946099,56,Right,5727946105,212,30.9,5727946109,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887727,358,1,1,40,17,c9xffml4i7ihblp1qhus9w3fu,1,68.7,10.7,2025-05-15T00:48:13.160Z,2025-05-15T00:48:15Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5727946205,213,0.14,5727946203,212,10.4,5727946197,56,Right,5727946199,140,78.5,5727946201,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887739,359,1,1,40,19,c9xffml4i7ihblp1qhus9w3fu,1,78.5,12.8,2025-05-15T00:48:15.447Z,2025-05-15T00:48:16Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5727946279,56,Center,5727946283,141,29.4,5727946287,213,1.96,5727946281,140,74.1,5727946285,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887745,360,1,1,40,21,c9xffml4i7ihblp1qhus9w3fu,0,74.1,29.4,2025-05-15T00:48:16.625Z,2025-05-15T00:48:17Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727946341,212,6.0,5727946337,140,78.4,5727946339,141,35.1,5727946343,213,0.71,5727946335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887765,345,1,1,40,23,daicfonrbj124lu2la2rctxck,0,18.1,63.1,2025-05-15T00:48:19.162Z,2025-05-15T00:48:19Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5727946453,212,5.0,5727946447,140,22.8,5727946455,213,0.19,5727946451,141,64.5,5727946443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887771,361,1,1,40,24,c9xffml4i7ihblp1qhus9w3fu,0,83.3,32.4,2025-05-15T00:48:19.544Z,2025-05-15T00:48:46Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727946501,56,Center,5727946509,213,1.23,5727946507,212,3.8,5727946503,140,84.5,5727946505,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887823,346,61,1,40,33,daicfonrbj124lu2la2rctxck,1,18.4,74.2,2025-05-15T00:48:29.507Z,2025-05-15T03:03:59Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5727946895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887833,347,6,1,40,34,daicfonrbj124lu2la2rctxck,0,7.1,63.7,2025-05-15T00:48:30.256Z,2025-05-15T02:14:03Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5727946993,56,Back,5727946995,73,,5727947015,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887821,362,6,1,40,34,c9xffml4i7ihblp1qhus9w3fu,1,92.9,36.3,2025-05-15T00:48:30.256Z,2025-05-15T02:14:02Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727946933,56,Center,5727947001,233,347,5727946935,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887989,363,1,1,41,4,c9xffml4i7ihblp1qhus9w3fu,0,99.6,0.7,2025-05-15T00:48:59.944Z,2025-05-15T00:49:04Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5727948147,155,,5727948153,140,88.2,5727948151,56,Center,5727948143,2,,5727948163,213,1.93,5727948149,223,,5727948155,141,47.8,5727948165,1,,5727948145,6,,5727948159,212,,,,,,,,,,,,,,,,,,34.2,,,,,,,,,,,,
2814887999,349,44,1,41,7,daicfonrbj124lu2la2rctxck,1,10.4,55.2,2025-05-15T00:49:02.918Z,2025-05-15T02:17:34Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727948267,233,364,5727948217,56,Back,5727948219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814887993,364,44,1,41,7,c9xffml4i7ihblp1qhus9w3fu,0,89.6,44.8,2025-05-15T00:49:02.919Z,2025-05-15T02:17:35Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5727948181,286,,5727948271,233,349,5727948179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888003,350,12,1,41,8,daicfonrbj124lu2la2rctxck,1,8.2,60.2,2025-05-15T00:49:03.578Z,2025-05-15T00:49:09Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727948229,140,15.6,5727948227,56,Back,5727948231,141,63.9,5727948235,213,0.31,5727948251,15,,5727948233,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888017,365,1,1,41,10,c9xffml4i7ihblp1qhus9w3fu,0,76.5,43.6,2025-05-15T00:49:06.375Z,2025-05-15T00:49:06Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727948299,140,80.6,5727948297,56,Center,5727948301,141,53.0,5727948303,212,7.7,5727948305,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888037,351,8,1,41,11,daicfonrbj124lu2la2rctxck,1,23.0,45.4,2025-05-15T00:49:07.090Z,2025-05-15T02:49:12Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5727948435,15,,5727948413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888053,366,1,1,41,12,c9xffml4i7ihblp1qhus9w3fu,1,77.2,50.0,2025-05-15T00:49:07.823Z,2025-05-15T00:49:11Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727948505,140,60.9,5727948511,213,3.51,5727948503,56,Center,5727948507,141,40.4,5727948509,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888069,367,1,1,41,16,c9xffml4i7ihblp1qhus9w3fu,1,63.9,39.1,2025-05-15T00:49:12.440Z,2025-05-15T00:49:15Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727948593,213,0.69,5727948587,140,88.2,5727948591,212,33.1,5727948583,155,,5727948589,141,70.0,5727948595,1,,5727948585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888073,368,44,1,41,19,c9xffml4i7ihblp1qhus9w3fu,1,86.6,68.2,2025-05-15T00:49:14.808Z,2025-05-15T02:17:35Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727948605,286,,5727948791,233,352,5727948603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888099,352,44,1,41,19,daicfonrbj124lu2la2rctxck,0,13.4,31.8,2025-05-15T00:49:14.809Z,2025-05-15T02:17:35Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5727948839,233,368,5727948767,56,Back,5727948769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888083,369,1,1,41,19,c9xffml4i7ihblp1qhus9w3fu,1,88.2,70.0,2025-05-15T00:49:15.057Z,2025-05-15T00:49:17Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727948673,140,76.4,5727948671,56,Left,5727948677,212,13.8,5727948675,141,79.0,5727948669,3,,5727948703,156,,5727948679,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888115,370,1,1,41,21,c9xffml4i7ihblp1qhus9w3fu,1,76.4,79.0,2025-05-15T00:49:17.503Z,2025-05-15T00:49:19Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5727948891,140,83.6,5727948897,213,5.89,5727948893,141,74.4,5727948889,56,Center,5727948895,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888153,371,1,1,41,23,c9xffml4i7ihblp1qhus9w3fu,1,83.6,74.4,2025-05-15T00:49:19.023Z,2025-05-15T00:49:24Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727949135,56,Center,5727949143,213,0.31,5727949137,140,92.2,5727949139,141,78.7,5727949141,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888173,372,1,1,41,28,c9xffml4i7ihblp1qhus9w3fu,0,94.6,87.8,2025-05-15T00:49:24.279Z,2025-05-15T00:49:26Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5727949237,56,Center,5727949239,140,89.8,5727949241,141,47.0,5727949245,213,4.53,5727949235,155,,5727949233,2,,5727949243,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888189,353,12,1,41,31,daicfonrbj124lu2la2rctxck,1,11.2,60.6,2025-05-15T00:49:27.354Z,2025-05-15T00:49:35Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5727949331,56,Back,5727949337,212,21.3,5727949339,213,1.21,5727949367,15,,5727949333,140,18.4,5727949335,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888239,373,1,1,41,34,c9xffml4i7ihblp1qhus9w3fu,1,84.3,12.0,2025-05-15T00:49:30.328Z,2025-05-15T00:49:32Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5727949645,141,18.6,5727949649,213,2.67,5727949643,140,75.9,5727949641,56,Right,5727949647,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888249,374,1,1,41,36,c9xffml4i7ihblp1qhus9w3fu,0,75.9,18.6,2025-05-15T00:49:32.455Z,2025-05-15T00:49:33Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727949717,213,1.00,5727949703,2,,5727949711,140,89.3,5727949715,212,26.0,5727949707,155,,5727949709,56,Center,5727949713,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888299,354,12,1,41,38,daicfonrbj124lu2la2rctxck,1,14.7,62.0,2025-05-15T00:49:33.594Z,2025-05-15T02:49:21Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727950025,15,,5727950121,167,,5727949969,56,Back,5727949975,212,21.0,5727949977,213,3.81,5727949971,140,0.0,5727949973,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888321,355,6,1,41,39,daicfonrbj124lu2la2rctxck,0,3.4,45.2,2025-05-15T00:49:35.296Z,2025-05-15T02:14:04Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727950139,73,,5727950137,56,Back,5727950177,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888273,375,6,1,41,39,c9xffml4i7ihblp1qhus9w3fu,1,96.6,54.8,2025-05-15T00:49:35.296Z,2025-05-15T02:14:03Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5727950007,56,Center,5727950009,75,,5727950155,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888551,376,1,1,42,10,c9xffml4i7ihblp1qhus9w3fu,1,99.6,0.7,2025-05-15T00:50:05.818Z,2025-05-15T02:49:36Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5727951427,1,,5727951419,141,53.2,5727951417,140,93.0,5727951415,56,Center,5727951421,212,36.4,5727951409,6,,5727951423,213,1.76,5727951413,223,,5727951407,2,,5727951411,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888561,377,1,1,42,12,c9xffml4i7ihblp1qhus9w3fu,0,91.0,50.6,2025-05-15T00:50:07.631Z,2025-05-15T00:50:09Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5727951485,168,,5727951491,141,48.7,5727951493,212,4.7,5727951489,140,86.7,5727951487,56,Center,5727951495,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888625,356,12,1,42,16,daicfonrbj124lu2la2rctxck,1,8.8,60.5,2025-05-15T00:50:12.395Z,2025-05-15T00:53:31Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727951849,212,38.6,5727951847,141,53.3,5727951843,56,Back,5727951851,213,6.16,5727951845,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888627,378,1,1,42,17,c9xffml4i7ihblp1qhus9w3fu,1,55.5,51.8,2025-05-15T00:50:12.966Z,2025-05-15T00:50:15Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727951857,141,74.1,5727951859,212,16.7,5727951853,56,Center,5727951861,213,1.14,5727951855,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888651,379,1,1,42,19,c9xffml4i7ihblp1qhus9w3fu,1,61.4,72.4,2025-05-15T00:50:15.439Z,2025-05-15T00:50:17Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727951983,140,70.8,5727951985,141,91.7,5727951981,56,Left,5727951987,212,16.4,5727951989,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888675,380,1,1,42,22,c9xffml4i7ihblp1qhus9w3fu,1,70.8,91.7,2025-05-15T00:50:17.678Z,2025-05-15T00:50:20Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5727952113,140,72.9,5727952117,212,3.3,5727952111,56,Left,5727952115,141,88.0,5727952119,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888689,381,1,1,42,24,c9xffml4i7ihblp1qhus9w3fu,1,72.9,88.0,2025-05-15T00:50:20.511Z,2025-05-15T00:50:22Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5727952205,140,56.8,5727952203,56,Left,5727952211,213,3.13,5727952209,212,16.9,5727952207,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888711,382,1,1,42,26,c9xffml4i7ihblp1qhus9w3fu,1,56.8,88.3,2025-05-15T00:50:22.302Z,2025-05-15T00:50:25Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727952335,212,28.8,5727952331,140,40.6,5727952337,213,4.08,5727952329,56,Back,5727952333,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888743,383,1,1,42,30,c9xffml4i7ihblp1qhus9w3fu,1,42.0,53.7,2025-05-15T00:50:25.582Z,2025-05-15T00:50:29Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727952541,140,45.4,5727952539,56,Back,5727952547,213,4.89,5727952543,141,23.7,5727952545,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888785,384,1,1,42,33,c9xffml4i7ihblp1qhus9w3fu,1,45.4,23.7,2025-05-15T00:50:29.470Z,2025-05-15T00:50:35Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5727952787,213,1.54,5727952775,56,Back,5727952783,141,75.7,5727952779,140,46.5,5727952789,1,,5727952785,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888803,385,1,1,42,39,c9xffml4i7ihblp1qhus9w3fu,0,46.5,75.7,2025-05-15T00:50:35.223Z,2025-05-15T00:50:37Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727952911,141,90.6,5727952905,155,,5727952917,1,,5727952913,212,36.4,5727952907,56,Left,5727952909,140,79.8,5727952915,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888835,358,1,1,42,44,daicfonrbj124lu2la2rctxck,1,22.6,7.7,2025-05-15T00:50:40.073Z,2025-05-15T00:50:41Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5727953113,212,10.9,5727953109,140,33.0,5727953107,56,Back,5727953115,213,0.02,5727953111,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888853,359,1,1,42,45,daicfonrbj124lu2la2rctxck,1,33.0,8.0,2025-05-15T00:50:41.065Z,2025-05-15T00:50:43Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5727953235,212,16.7,5727953233,141,30.1,5727953231,140,26.1,5727953237,213,2.02,5727953229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888875,360,1,1,42,47,daicfonrbj124lu2la2rctxck,1,26.7,22.4,2025-05-15T00:50:43.432Z,2025-05-15T00:50:46Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5727953369,140,42.2,5727953367,56,Back,5727953375,213,0.05,5727953373,212,16.3,5727953371,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888891,361,1,1,42,50,daicfonrbj124lu2la2rctxck,1,42.2,23.7,2025-05-15T00:50:46.128Z,2025-05-15T00:50:48Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5727953493,156,,5727953475,212,12.0,5727953469,56,Back,5727953473,141,28.5,5727953471,140,31.2,5727953477,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888915,362,1,1,42,52,daicfonrbj124lu2la2rctxck,1,31.2,28.5,2025-05-15T00:50:47.968Z,2025-05-15T00:50:50Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5727953665,212,20.7,5727953659,56,Center,5727953663,141,34.3,5727953667,213,0.19,5727953661,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888921,363,4,1,42,53,daicfonrbj124lu2la2rctxck,1,46.7,33.8,2025-05-15T00:50:48.767Z,2025-05-15T02:13:51Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5727953747,233,386,5727953699,13,,5727953705,265,,5727953701,56,Back,5727953707,286,,5727953703,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888899,386,4,1,42,53,c9xffml4i7ihblp1qhus9w3fu,0,53.3,66.2,2025-05-15T00:50:48.768Z,2025-05-15T02:13:52Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727953619,265,,5727953933,55,387,5727953615,56,Center,5727953621,285,,5727953759,233,363,5727953617,152,,5727953613,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814888929,387,17,1,42,55,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-05-15T00:50:51.112Z,2025-05-15T00:50:54Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5727953893,392,,5727953895,13,243,5727953891,31,,5727953897,55,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814889147,364,43,1,43,30,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-15T00:51:26.456Z,2025-05-15T00:51:29Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5727955089,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814889335,365,1,1,44,2,daicfonrbj124lu2la2rctxck,1,53.0,31.8,2025-05-15T00:51:58.488Z,2025-05-15T00:52:02Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5727956175,212,29.4,5727956169,56,Right,5727956165,155,,5727956173,141,10.3,5727956167,152,,5727956163,5,,5727956171,140,77.3,5727956177,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814889347,366,3,1,44,6,daicfonrbj124lu2la2rctxck,1,76.8,8.8,2025-05-15T00:52:02.006Z,2025-05-15T02:26:44Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5727956277,286,,5727956275,56,Right,5727957131,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814889333,388,45,1,44,6,c9xffml4i7ihblp1qhus9w3fu,0,23.2,91.2,2025-05-15T00:52:02.006Z,2025-05-15T02:26:44Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5727957165,233,366,5727956157,56,Back,5727957113,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814889351,367,1,1,44,9,daicfonrbj124lu2la2rctxck,0,92.8,14.0,2025-05-15T00:52:05.103Z,2025-05-15T00:52:07Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5727956345,236,,5727956297,140,95.2,5727956299,141,17.7,5727956303,213,0.78,5727956293,155,,5727956301,212,3.6,5727956291,2,,5727956351,286,,5727956295,56,Right,5727956347,233,,,,,,,,,,,,,,,,,,389,,,,,,,,,,,,
2814889357,389,12,1,44,9,c9xffml4i7ihblp1qhus9w3fu,1,4.4,71.2,2025-05-15T00:52:05.203Z,2025-05-15T00:52:07Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5727956319,185,,5727956379,233,367,5727956321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814889355,368,61,1,44,10,daicfonrbj124lu2la2rctxck,1,95.2,17.7,2025-05-15T00:52:06.384Z,2025-05-15T00:52:06Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5727956317,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814889555,370,5,1,44,13,daicfonrbj124lu2la2rctxck,0,100.9,28.9,2025-05-15T00:52:08.791Z,2025-05-15T02:13:24Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5727957421,56,Center,5727957423,346,,5727957463,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
