id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2818693165,378,1,2,45,24,ak0rmms5xl49w57i2rvid1tk9,1,16.2,93.6,2025-05-25T02:07:50.782Z,2025-05-25T02:09:02Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748993433,212,11.4,5748993429,140,26.8,5748993425,155,,5748993427,56,Back,5748993431,141,97.2,5748993435,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693173,379,3,2,45,28,ak0rmms5xl49w57i2rvid1tk9,0,28.9,94.8,2025-05-25T02:07:54.733Z,2025-05-25T03:04:27Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748993465,285,,5748993463,56,Back,5748993545,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693181,370,7,2,45,28,cf5r1qpotp6n5i3vdchsp2en1,1,71.1,5.2,2025-05-25T02:07:54.734Z,2025-05-25T03:04:26Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748993513,286,,5748993541,233,379,5748993511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693191,371,1,2,45,30,cf5r1qpotp6n5i3vdchsp2en1,0,74.0,11.3,2025-05-25T02:07:56.554Z,2025-05-25T02:09:50Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748993571,141,17.1,5748993575,212,5.0,5748993567,56,Right,5748993569,140,76.9,5748993577,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693601,377,8,2,45,30,cf5r1qpotp6n5i3vdchsp2en1,1,68.6,31.3,2025-05-25T02:07:56.826Z,2025-05-25T02:09:31Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5748995631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693577,388,8,2,45,31,ak0rmms5xl49w57i2rvid1tk9,1,24.1,89.9,2025-05-25T02:07:57.575Z,2025-05-25T02:09:22Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748995529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693657,389,1,2,45,32,ak0rmms5xl49w57i2rvid1tk9,0,27.2,87.2,2025-05-25T02:07:58.957Z,2025-05-25T02:09:43Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748995911,212,10.4,5748995907,140,32.6,5748995905,56,Back,5748995913,213,5.29,5748995909,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693211,380,43,2,45,33,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:07:59.821Z,2025-05-25T02:09:53Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748993669,141,76.7,5748993673,213,5.37,5748993665,56,Back,5748996179,144,1,5748993667,140,31.4,5748993671,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693215,381,1,2,45,34,ak0rmms5xl49w57i2rvid1tk9,0,31.4,76.7,2025-05-25T02:08:00.221Z,2025-05-25T02:18:53Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5748993683,140,39.7,5748993687,212,9.8,5748993681,56,Back,5748993685,141,83.2,5748993689,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693219,382,43,2,45,35,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:08:01.350Z,2025-05-25T02:08:12Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5748994083,144,56,5748993703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693249,383,1,2,45,38,ak0rmms5xl49w57i2rvid1tk9,1,41.7,85.3,2025-05-25T02:08:04.237Z,2025-05-25T02:19:03Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5748993875,213,2.66,5748993867,56,Back,5748993871,141,92.7,5748993869,140,32.5,5748993873,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693265,384,1,2,45,39,ak0rmms5xl49w57i2rvid1tk9,0,32.5,92.7,2025-05-25T02:08:05.326Z,2025-05-25T02:19:37Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748993953,212,30.7,5748993947,56,Left,5748993949,140,61.1,5748993945,155,,5748993951,141,100.0,5748993955,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693283,372,5,2,45,40,cf5r1qpotp6n5i3vdchsp2en1,1,38.1,-1.8,2025-05-25T02:08:06.922Z,2025-05-25T02:25:56Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5748994055,233,385,5748994031,347,,5748994029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693267,385,5,2,45,40,ak0rmms5xl49w57i2rvid1tk9,0,61.9,101.8,2025-05-25T02:08:06.922Z,2025-05-25T02:25:57Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748994059,233,372,5748993963,347,,5748993961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693409,375,27,2,46,8,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:08:34.403Z,2025-05-25T02:08:38Z,,,,,5748994731,53,ds74l5fmanizrflvvfkl42pcl,5748994729,41,Injury,5748994749,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693413,386,27,2,46,8,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:08:34.403Z,2025-05-25T02:08:39Z,,,,,5748994757,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693449,376,28,2,46,22,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:08:48.731Z,2025-05-25T02:25:55Z,,,,,5748994927,55,375,5749022581,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693573,387,28,2,46,22,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:08:48.731Z,2025-05-25T02:25:56Z,,,,,5749022597,233,376,5748995519,55,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693727,378,18,2,47,50,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:10:16.140Z,2025-05-25T02:13:12Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5748996309,55,379,5748999855,41,,5748996273,59,5,5748996271,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693731,379,19,2,47,50,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:10:16.141Z,2025-05-25T02:40:19Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5748996295,145,5,5748996299,44,Defender,5748999837,41,,5748997275,293,5,5748996301,55,378,5748996297,59,33,5749043297,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694309,380,1,2,47,51,cf5r1qpotp6n5i3vdchsp2en1,1,38.5,0.0,2025-05-25T02:10:18.067Z,2025-05-25T02:14:59Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5749004301,56,Back,5749004305,141,3.5,5749004309,213,0.53,5749004299,107,,5749004303,140,43.7,5749004307,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694311,381,1,2,47,52,cf5r1qpotp6n5i3vdchsp2en1,0,55.8,10.1,2025-05-25T02:10:18.249Z,2025-05-25T02:15:37Z,1ua1e9ceddhcmq80ywq2ihd6,T. Trager,,,5749005369,56,Right,5749005377,213,0.36,5749005373,141,17.0,5749005371,140,67.5,5749005375,212,13.2,5749005367,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693829,390,1,2,47,52,ak0rmms5xl49w57i2rvid1tk9,1,36.6,70.2,2025-05-25T02:10:18.693Z,2025-05-25T02:14:51Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748996791,213,5.87,5748996789,212,8.5,5748996781,3,,5748996785,140,44.0,5748996783,56,Back,5748996787,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693833,391,43,2,47,53,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:10:19.197Z,2025-05-25T02:16:26Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748996809,285,0,5749006559,144,44,5748996807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693835,392,1,2,47,53,ak0rmms5xl49w57i2rvid1tk9,0,35.2,8.0,2025-05-25T02:10:19.677Z,2025-05-25T02:17:46Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748996825,213,1.14,5748996821,141,62.9,5748996815,3,,5748996819,140,51.5,5749008855,1,,5748996817,56,Center,5748996823,212,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694315,382,1,2,47,55,cf5r1qpotp6n5i3vdchsp2en1,0,37.0,38.9,2025-05-25T02:10:21.434Z,2025-05-25T02:16:41Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5749007015,213,6.09,5749007011,141,31.3,5749007005,157,,5749007009,140,62.8,5749007007,56,Center,5749007017,1,,5749007013,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693855,393,1,2,47,56,ak0rmms5xl49w57i2rvid1tk9,1,28.1,42.8,2025-05-25T02:10:22.845Z,2025-05-25T02:10:24Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748996935,140,34.3,5748996931,3,,5748996939,212,13.9,5748996941,213,1.08,5748996937,141,60.8,5748996933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693869,394,1,2,47,58,ak0rmms5xl49w57i2rvid1tk9,1,34.3,60.8,2025-05-25T02:10:24.541Z,2025-05-25T02:10:26Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748997009,141,62.9,5748997005,56,Back,5748997015,213,0.13,5748997013,212,10.7,5748997003,3,,5748997007,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693871,395,1,2,48,0,ak0rmms5xl49w57i2rvid1tk9,0,44.4,62.9,2025-05-25T02:10:26.413Z,2025-05-25T02:10:27Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5748997027,212,13.6,5748997023,140,56.9,5748997025,141,57.9,5748997021,56,Center,5748997029,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694319,383,1,2,48,1,cf5r1qpotp6n5i3vdchsp2en1,1,46.0,25.4,2025-05-25T02:10:27.625Z,2025-05-25T02:18:48Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5749009887,213,0.00,5749009883,141,25.4,5749010751,155,,5749009879,56,Center,5749009885,212,7.7,5749009881,140,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694323,384,1,2,48,2,cf5r1qpotp6n5i3vdchsp2en1,0,57.0,23.1,2025-05-25T02:10:28.913Z,2025-05-25T02:19:37Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5749011923,56,Right,5749011927,141,12.5,5749011931,213,4.61,5749011929,212,7.2,5749011921,3,,5749011925,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693885,396,43,2,48,5,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:10:31.634Z,2025-05-25T02:10:37Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748997301,144,61,5748997109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693909,397,4,2,48,7,ak0rmms5xl49w57i2rvid1tk9,1,41.8,84.9,2025-05-25T02:10:33.185Z,2025-05-25T03:20:54Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748997229,13,,5748997237,286,,5748997233,152,,5749012797,233,385,5748997235,265,,5748997231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694329,385,4,2,48,7,cf5r1qpotp6n5i3vdchsp2en1,0,58.2,15.1,2025-05-25T02:10:33.186Z,2025-05-25T02:26:06Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5749012765,152,,5749012761,13,,5749012769,285,,5749012767,265,,5749012763,56,Right,5749012819,233,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693965,398,1,2,48,16,ak0rmms5xl49w57i2rvid1tk9,1,43.6,82.1,2025-05-25T02:10:42.340Z,2025-05-25T02:10:44Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748997507,140,36.5,5748997503,152,,5748997511,212,7.9,5748997515,213,3.47,5748997505,56,Back,5748997501,5,,5748997509,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818693983,399,1,2,48,17,ak0rmms5xl49w57i2rvid1tk9,1,36.5,78.4,2025-05-25T02:10:44.004Z,2025-05-25T02:10:47Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5748997593,140,33.7,5748997597,212,28.1,5748997595,141,37.3,5748997591,56,Back,5748997599,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694001,400,1,2,48,20,ak0rmms5xl49w57i2rvid1tk9,1,35.3,32.5,2025-05-25T02:10:46.836Z,2025-05-25T02:10:50Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748997687,140,38.0,5748997693,213,4.90,5748997689,141,11.1,5748997691,212,14.8,5748997685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694013,401,1,2,48,24,ak0rmms5xl49w57i2rvid1tk9,1,33.7,7.9,2025-05-25T02:10:50.268Z,2025-05-25T02:10:52Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748997773,213,2.26,5748997765,56,Back,5748997769,141,26.1,5748997771,212,16.1,5748997767,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694025,402,1,2,48,25,ak0rmms5xl49w57i2rvid1tk9,1,23.6,26.2,2025-05-25T02:10:52.093Z,2025-05-25T02:10:54Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748997853,213,0.87,5748997847,140,33.3,5748997849,141,44.0,5748997851,212,15.8,5748997845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694099,403,1,2,48,27,ak0rmms5xl49w57i2rvid1tk9,1,32.7,46.1,2025-05-25T02:10:53.869Z,2025-05-25T02:11:03Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748998229,141,74.5,5748998225,56,Back,5748998233,213,2.02,5748998231,212,21.4,5748998227,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694135,404,1,2,48,37,ak0rmms5xl49w57i2rvid1tk9,1,51.6,79.4,2025-05-25T02:11:03.637Z,2025-05-25T02:11:08Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5748998419,56,Back,5748998427,213,4.32,5748998423,141,36.3,5748998425,212,31.7,5748998421,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694157,405,1,2,48,42,ak0rmms5xl49w57i2rvid1tk9,1,40.0,36.1,2025-05-25T02:11:08.524Z,2025-05-25T02:11:11Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748998537,212,23.2,5748998533,140,53.1,5748998539,213,5.35,5748998535,141,8.6,5748998531,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694179,406,1,2,48,45,ak0rmms5xl49w57i2rvid1tk9,1,54.2,9.1,2025-05-25T02:11:11.197Z,2025-05-25T02:11:15Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748998669,212,24.5,5748998661,155,,5748998665,140,76.5,5748998667,141,19.5,5748998663,56,Right,5748998671,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694181,407,61,2,48,46,ak0rmms5xl49w57i2rvid1tk9,0,76.5,19.5,2025-05-25T02:11:12.236Z,2025-05-25T02:23:29Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5748998677,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697713,463,1,2,48,49,cf5r1qpotp6n5i3vdchsp2en1,1,25.9,81.4,2025-05-25T02:11:15.152Z,2025-05-25T02:23:17Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5749018201,213,6.19,5749018193,56,Back,5749018197,141,80.3,5749018199,212,7.7,5749018195,140,33.2,5749018191,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818697695,462,1,2,48,49,cf5r1qpotp6n5i3vdchsp2en1,0,38.2,79.3,2025-05-25T02:11:15.617Z,2025-05-25T02:24:45Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5749018501,157,,5749018505,140,67.0,5749018509,212,30.9,5749018511,213,6.08,5749018513,1,,5749018503,56,Center,5749018507,141,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694233,408,1,2,48,51,ak0rmms5xl49w57i2rvid1tk9,1,51.3,27.6,2025-05-25T02:11:18.020Z,2025-05-25T02:11:22Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748998947,140,64.7,5748998943,3,,5748998953,213,0.75,5748998951,212,19.2,5748998945,56,Center,5748998949,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694235,409,61,2,48,56,ak0rmms5xl49w57i2rvid1tk9,1,64.7,46.9,2025-05-25T02:11:22.693Z,2025-05-25T02:11:23Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5748998957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694271,411,1,2,48,59,ak0rmms5xl49w57i2rvid1tk9,1,61.3,43.1,2025-05-25T02:11:25.468Z,2025-05-25T02:11:27Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748999103,212,14.4,5748999099,140,69.6,5748999101,141,60.0,5748999097,56,Center,5748999105,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694277,412,1,2,49,1,ak0rmms5xl49w57i2rvid1tk9,1,69.6,60.0,2025-05-25T02:11:27.421Z,2025-05-25T02:11:28Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5748999127,3,,5748999135,212,9.1,5748999131,140,65.7,5748999133,141,48.1,5748999137,213,4.24,5748999129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694305,413,1,2,49,2,ak0rmms5xl49w57i2rvid1tk9,1,65.7,48.1,2025-05-25T02:11:28.172Z,2025-05-25T02:11:31Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5748999261,140,68.5,5748999265,212,27.3,5748999263,141,88.0,5748999267,213,1.46,5748999259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694327,414,1,2,49,4,ak0rmms5xl49w57i2rvid1tk9,1,66.8,84.2,2025-05-25T02:11:30.917Z,2025-05-25T02:11:33Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748999311,140,62.5,5748999315,212,7.5,5748999309,56,Center,5748999317,213,4.07,5748999313,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694345,415,1,2,49,6,ak0rmms5xl49w57i2rvid1tk9,1,63.2,73.6,2025-05-25T02:11:32.813Z,2025-05-25T02:11:35Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748999411,212,17.5,5748999407,140,71.7,5748999405,56,Left,5748999409,141,95.7,5748999413,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694353,416,1,2,49,9,ak0rmms5xl49w57i2rvid1tk9,0,76.4,93.5,2025-05-25T02:11:35.485Z,2025-05-25T02:11:37Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,,5748999463,213,5.04,5748999453,155,,5748999457,140,87.3,5748999459,141,43.3,5748999455,56,Center,5748999451,2,,5748999461,212,36.0,5748999465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818698791,486,12,2,49,10,cf5r1qpotp6n5i3vdchsp2en1,1,13.4,61.5,2025-05-25T02:11:36.855Z,2025-05-25T02:29:22Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5749024899,141,27.8,5749024903,213,5.67,5749024895,56,Back,5749024901,212,39.7,5749024897,140,44.3,5749025619,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694373,417,8,2,49,15,ak0rmms5xl49w57i2rvid1tk9,1,63.1,40.4,2025-05-25T02:11:41.310Z,2025-05-25T02:16:31Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748999565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694395,418,1,2,49,16,ak0rmms5xl49w57i2rvid1tk9,1,63.1,32.7,2025-05-25T02:11:42.524Z,2025-05-25T02:11:45Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5748999657,141,40.9,5748999653,56,Back,5748999655,140,47.7,5748999659,212,17.1,5748999661,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694403,419,1,2,49,18,ak0rmms5xl49w57i2rvid1tk9,1,46.1,44.8,2025-05-25T02:11:44.956Z,2025-05-25T02:11:46Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5748999701,212,13.6,5748999697,140,47.9,5748999695,56,Back,5748999699,141,64.6,5748999703,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694429,420,1,2,49,20,ak0rmms5xl49w57i2rvid1tk9,1,47.8,64.8,2025-05-25T02:11:46.628Z,2025-05-25T02:11:50Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5748999823,140,56.6,5748999827,212,9.2,5748999829,213,6.26,5748999821,56,Center,5748999825,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694449,421,1,2,49,23,ak0rmms5xl49w57i2rvid1tk9,1,57.9,67.8,2025-05-25T02:11:50.068Z,2025-05-25T02:11:54Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5748999903,141,93.6,5748999907,213,0.99,5748999899,56,Left,5748999905,212,21.0,5748999901,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694453,422,3,2,49,27,ak0rmms5xl49w57i2rvid1tk9,0,72.4,84.9,2025-05-25T02:11:53.893Z,2025-05-25T03:04:28Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5748999933,56,Left,5749000009,233,386,5748999935,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694465,386,7,2,49,27,cf5r1qpotp6n5i3vdchsp2en1,1,27.6,15.1,2025-05-25T02:11:53.894Z,2025-05-25T03:21:02Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5748999983,56,Back,5748999985,285,,5748999995,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694479,388,1,2,49,32,cf5r1qpotp6n5i3vdchsp2en1,1,30.4,11.4,2025-05-25T02:11:58.153Z,2025-05-25T02:12:00Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5749000065,212,11.1,5749000061,140,40.8,5749000067,213,0.18,5749000059,56,Back,5749000063,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694481,389,61,2,49,33,cf5r1qpotp6n5i3vdchsp2en1,0,42.5,13.7,2025-05-25T02:11:59.938Z,2025-05-25T02:12:00Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5749000073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694503,424,1,2,49,35,ak0rmms5xl49w57i2rvid1tk9,1,36.4,84.2,2025-05-25T02:12:01.220Z,2025-05-25T02:12:06Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5749000163,140,16.4,5749000167,212,31.0,5749000161,56,Back,5749000165,141,50.7,5749000169,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694519,425,2,2,49,40,ak0rmms5xl49w57i2rvid1tk9,1,16.4,50.7,2025-05-25T02:12:06.149Z,2025-05-25T03:21:29Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5749000515,1,,5749000269,141,69.1,5749000267,140,58.3,5749000517,56,Center,5749000513,7,cnqxbvy77blk2ulx06t65it49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694521,390,43,2,49,44,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-25T02:12:10.353Z,2025-05-25T02:12:17Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5749000291,233,426,5749000377,144,44,5749000285,285,0,5749000283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818694525,426,43,2,49,44,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-25T02:12:10.354Z,2025-05-25T02:12:22Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5749000287,56,Center,5749000469,144,44,5749000289,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
