id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2803456209,524,5,2,71,51,daicfonrbj124lu2la2rctxck,1,69.2,100.9,2025-04-19T21:39:28.387Z,2025-04-19T22:22:42Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664843351,56,Left,5664843353,347,,5664843437,233,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456215,611,5,2,71,51,b1rpb2ox52uxcmjrsnqd95pk5,0,30.8,-0.9,2025-04-19T21:39:28.387Z,2025-04-19T22:22:42Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664843381,56,Back,5664843449,233,524,5664843383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456219,525,1,2,71,54,daicfonrbj124lu2la2rctxck,1,69.2,100.0,2025-04-19T21:39:31.898Z,2025-04-19T21:39:32Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664843401,107,,5664843405,140,59.2,5664843403,56,Left,5664843409,141,95.8,5664843413,213,3.44,5664843411,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456305,526,1,2,71,55,daicfonrbj124lu2la2rctxck,1,59.2,95.8,2025-04-19T21:39:32.730Z,2025-04-19T21:39:37Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664843817,140,42.9,5664843821,212,22.7,5664843815,56,Back,5664843819,141,73.8,5664843823,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456337,527,1,2,72,0,daicfonrbj124lu2la2rctxck,1,26.4,64.4,2025-04-19T21:39:37.362Z,2025-04-19T21:39:40Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664843969,141,34.7,5664843971,212,20.6,5664843965,56,Back,5664843967,140,22.7,5664843973,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456385,528,1,2,72,2,daicfonrbj124lu2la2rctxck,1,22.7,34.7,2025-04-19T21:39:39.971Z,2025-04-19T21:39:43Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5664844295,213,1.47,5664844291,141,64.1,5664844293,212,20.1,5664844287,56,Back,5664844289,140,24.7,5664844285,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456395,529,1,2,72,6,daicfonrbj124lu2la2rctxck,1,22.0,68.3,2025-04-19T21:39:43.626Z,2025-04-19T21:39:44Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664844327,141,85.0,5664844331,213,1.16,5664844325,140,26.7,5664844329,212,12.4,5664844323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456457,530,1,2,72,7,daicfonrbj124lu2la2rctxck,1,26.7,85.0,2025-04-19T21:39:44.761Z,2025-04-19T21:39:49Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664844659,56,Back,5664844667,212,7.7,5664844669,213,4.77,5664844661,140,27.1,5664844665,141,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456521,531,1,2,72,12,daicfonrbj124lu2la2rctxck,1,30.5,63.6,2025-04-19T21:39:49.698Z,2025-04-19T21:39:55Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664844977,56,Back,5664844983,212,11.1,5664844979,140,36.9,5664844981,141,76.5,5664844985,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456557,532,1,2,72,18,daicfonrbj124lu2la2rctxck,1,57.4,81.2,2025-04-19T21:39:55.722Z,2025-04-19T21:39:58Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664845145,56,Left,5664845151,212,15.2,5664845153,213,0.60,5664845149,141,93.8,5664845147,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456573,533,1,2,72,20,daicfonrbj124lu2la2rctxck,1,69.4,93.8,2025-04-19T21:39:58.138Z,2025-04-19T21:40:00Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5664845239,140,62.9,5664845241,141,87.3,5664845237,56,Left,5664845267,156,,5664845245,213,3.72,5664845243,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456567,612,83,2,72,21,b1rpb2ox52uxcmjrsnqd95pk5,0,34.4,12.2,2025-04-19T21:39:59.260Z,2025-04-19T21:40:04Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664845555,399,9txqixk3uycvort3ntzkva1g5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456589,534,3,2,72,23,daicfonrbj124lu2la2rctxck,1,63.6,87.6,2025-04-19T21:40:00.571Z,2025-04-19T21:40:03Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664845347,56,Left,5664845379,233,613,5664845349,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456587,613,45,2,72,23,b1rpb2ox52uxcmjrsnqd95pk5,0,36.4,12.4,2025-04-19T21:40:00.571Z,2025-04-19T21:40:04Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664845415,233,534,5664845325,56,Back,5664845327,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456619,535,1,2,72,24,daicfonrbj124lu2la2rctxck,1,60.7,81.2,2025-04-19T21:40:01.434Z,2025-04-19T21:40:05Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664845513,56,Center,5664845519,212,27.3,5664845515,140,58.0,5664845511,155,,5664845517,141,41.2,5664845521,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456653,536,1,2,72,26,daicfonrbj124lu2la2rctxck,1,58.0,41.2,2025-04-19T21:40:04.282Z,2025-04-19T21:40:07Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664845751,56,Center,5664845761,213,4.06,5664845757,141,31.5,5664845759,212,8.3,5664845753,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456705,537,1,2,72,29,daicfonrbj124lu2la2rctxck,1,53.2,31.5,2025-04-19T21:40:07.089Z,2025-04-19T21:40:13Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,,5664846107,56,Right,5664846113,212,15.1,5664846111,141,16.3,5664846115,213,5.53,5664846109,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456743,538,1,2,72,35,daicfonrbj124lu2la2rctxck,0,66.3,22.4,2025-04-19T21:40:13.323Z,2025-04-19T21:40:15Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664846349,212,43.5,5664846343,56,Left,5664846345,140,76.8,5664846355,1,,5664846351,213,1.31,5664846341,196,,5664846339,155,,5664846347,141,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456773,614,1,2,72,38,b1rpb2ox52uxcmjrsnqd95pk5,1,27.7,26.1,2025-04-19T21:40:15.860Z,2025-04-19T21:40:17Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664846501,3,,5664846523,213,0.36,5664846505,56,Back,5664846519,212,9.3,5664846513,141,30.9,5664846509,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456833,616,1,2,72,40,b1rpb2ox52uxcmjrsnqd95pk5,1,36.7,30.3,2025-04-19T21:40:17.812Z,2025-04-19T21:40:22Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5664846833,140,39.9,5664846845,213,4.97,5664846841,212,13.0,5664846829,56,Back,5664846837,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456861,617,1,2,72,44,b1rpb2ox52uxcmjrsnqd95pk5,1,55.0,10.7,2025-04-19T21:40:22.180Z,2025-04-19T21:40:24Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664846983,212,23.2,5664846977,56,Back,5664846985,213,2.97,5664846979,140,33.2,5664846981,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456879,618,1,2,72,47,b1rpb2ox52uxcmjrsnqd95pk5,1,33.2,16.4,2025-04-19T21:40:24.702Z,2025-04-19T21:40:27Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664847101,213,1.14,5664847097,141,29.5,5664847095,140,37.1,5664847099,212,9.8,5664847093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456895,619,1,2,72,49,b1rpb2ox52uxcmjrsnqd95pk5,1,37.1,29.5,2025-04-19T21:40:27.276Z,2025-04-19T21:40:28Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664847179,140,28.4,5664847219,156,,5664847177,56,Back,5664847183,212,10.8,5664847181,141,21.0,5664847185,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456913,620,1,2,72,51,b1rpb2ox52uxcmjrsnqd95pk5,1,28.4,21.0,2025-04-19T21:40:28.692Z,2025-04-19T21:40:30Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664847291,140,23.2,5664847305,213,2.22,5664847287,56,Back,5664847301,212,9.0,5664847297,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456939,621,1,2,72,52,b1rpb2ox52uxcmjrsnqd95pk5,1,23.1,31.8,2025-04-19T21:40:30.028Z,2025-04-19T21:40:32Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5664847433,141,17.9,5664847429,56,Back,5664847437,213,5.36,5664847435,212,11.8,5664847431,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803456963,622,1,2,72,54,b1rpb2ox52uxcmjrsnqd95pk5,1,30.5,17.9,2025-04-19T21:40:31.884Z,2025-04-19T21:40:33Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664847541,212,23.0,5664847535,56,Back,5664847537,140,42.1,5664847539,141,46.6,5664847543,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457031,623,1,2,72,56,b1rpb2ox52uxcmjrsnqd95pk5,1,41.2,46.9,2025-04-19T21:40:33.742Z,2025-04-19T21:40:38Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664847913,140,33.4,5664847919,212,17.7,5664847921,213,2.05,5664847915,141,69.9,5664847911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457081,624,1,2,73,0,b1rpb2ox52uxcmjrsnqd95pk5,1,34.0,70.0,2025-04-19T21:40:38.221Z,2025-04-19T21:40:42Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664848221,213,0.50,5664848215,140,58.2,5664848217,141,90.2,5664848219,212,28.9,5664848213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457117,625,1,2,73,6,b1rpb2ox52uxcmjrsnqd95pk5,1,56.6,87.4,2025-04-19T21:40:43.652Z,2025-04-19T21:40:45Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5664848397,141,74.1,5664848401,213,3.65,5664848395,140,41.0,5664848393,56,Back,5664848399,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457129,626,1,2,73,7,b1rpb2ox52uxcmjrsnqd95pk5,1,41.0,74.1,2025-04-19T21:40:44.980Z,2025-04-19T21:40:46Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664848491,212,21.9,5664848489,141,64.6,5664848487,140,60.9,5664848493,213,5.98,5664848485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457147,627,1,2,73,8,b1rpb2ox52uxcmjrsnqd95pk5,1,60.9,64.6,2025-04-19T21:40:45.981Z,2025-04-19T21:40:48Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664848573,213,4.16,5664848565,56,Center,5664848567,140,55.3,5664848569,141,50.6,5664848571,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457175,628,1,2,73,10,b1rpb2ox52uxcmjrsnqd95pk5,1,55.3,50.6,2025-04-19T21:40:48.085Z,2025-04-19T21:40:51Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664848763,155,,5664848771,212,27.8,5664848769,141,89.6,5664848767,140,63.2,5664848765,56,Left,5664848773,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457205,629,1,2,73,14,b1rpb2ox52uxcmjrsnqd95pk5,1,64.7,89.4,2025-04-19T21:40:51.541Z,2025-04-19T21:40:54Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664848943,212,8.2,5664848939,141,80.5,5664848947,213,3.97,5664848937,140,59.4,5664848935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457225,630,1,2,73,17,b1rpb2ox52uxcmjrsnqd95pk5,1,59.4,80.5,2025-04-19T21:40:54.637Z,2025-04-19T21:40:56Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664849073,213,5.20,5664849067,140,62.4,5664849065,56,Center,5664849071,212,6.7,5664849069,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457247,631,1,2,73,19,b1rpb2ox52uxcmjrsnqd95pk5,1,62.0,71.1,2025-04-19T21:40:56.732Z,2025-04-19T21:40:59Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664849161,56,Center,5664849173,213,0.27,5664849165,141,75.7,5664849163,140,72.9,5664849169,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457253,632,3,2,73,22,b1rpb2ox52uxcmjrsnqd95pk5,0,77.2,60.3,2025-04-19T21:40:59.513Z,2025-04-19T22:23:32Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5664849211,286,,5664849325,233,539,5664849209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457271,539,7,2,73,22,daicfonrbj124lu2la2rctxck,1,22.8,39.7,2025-04-19T21:40:59.514Z,2025-04-19T22:23:32Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5664849289,56,Back,5664849317,233,632,5664849291,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457287,541,1,2,73,24,daicfonrbj124lu2la2rctxck,1,24.1,46.4,2025-04-19T21:41:02.258Z,2025-04-19T21:41:04Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664849351,141,22.9,5664849355,213,5.30,5664849349,140,34.2,5664849353,212,19.2,5664849347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457293,542,1,2,73,26,daicfonrbj124lu2la2rctxck,1,34.2,22.9,2025-04-19T21:41:03.825Z,2025-04-19T21:41:04Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664849391,212,7.9,5664849389,141,34.5,5664849387,140,35.0,5664849393,213,1.46,5664849385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457335,543,1,2,73,27,daicfonrbj124lu2la2rctxck,1,35.0,34.5,2025-04-19T21:41:04.754Z,2025-04-19T21:41:09Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5664849615,56,Back,5664849621,212,10.8,5664849617,140,29.3,5664849623,213,4.12,5664849619,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457347,544,1,2,73,31,daicfonrbj124lu2la2rctxck,0,31.6,12.9,2025-04-19T21:41:09.290Z,2025-04-19T21:41:10Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664849679,140,43.1,5664849681,141,0.0,5664849685,213,5.61,5664849677,56,Back,5664849683,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457349,545,5,2,73,33,daicfonrbj124lu2la2rctxck,0,42.1,-1.2,2025-04-19T21:41:10.532Z,2025-04-19T22:22:43Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5664849693,347,,5664851795,233,633,5664849691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457679,633,5,2,73,33,b1rpb2ox52uxcmjrsnqd95pk5,1,57.9,101.2,2025-04-19T21:41:10.532Z,2025-04-19T22:22:43Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5664851703,347,,5664851701,56,Left,5664851751,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457513,546,18,2,73,54,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T21:41:31.774Z,2025-04-19T21:41:33Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5664850691,59,20,5664850689,44,Midfielder,5664850687,42,,5664850779,55,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457517,547,19,2,73,54,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-04-19T21:41:31.775Z,2025-04-19T22:22:11Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5664850711,145,8,5664850715,44,Midfielder,5664850713,59,8,5664850707,42,,5664978655,293,3,5664850717,55,546,5664978653,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457709,634,1,2,74,13,b1rpb2ox52uxcmjrsnqd95pk5,1,52.0,100.0,2025-04-19T21:41:50.813Z,2025-04-19T21:41:53Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664851875,56,Left,5664851877,140,66.1,5664851883,213,5.65,5664851879,141,86.0,5664851881,212,18.3,5664851873,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457725,635,1,2,74,15,b1rpb2ox52uxcmjrsnqd95pk5,1,66.1,86.0,2025-04-19T21:41:53.069Z,2025-04-19T21:41:54Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664851943,213,2.91,5664851939,212,7.6,5664851933,56,Left,5664851935,140,59.1,5664851937,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457757,636,1,2,74,16,b1rpb2ox52uxcmjrsnqd95pk5,1,59.1,88.6,2025-04-19T21:41:53.829Z,2025-04-19T21:41:56Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5664852095,141,80.6,5664852091,56,Left,5664852099,213,4.33,5664852093,140,57.0,5664852097,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457847,637,1,2,74,18,b1rpb2ox52uxcmjrsnqd95pk5,1,55.4,79.6,2025-04-19T21:41:56.077Z,2025-04-19T21:42:04Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664852609,141,46.9,5664852605,56,Back,5664852611,212,29.8,5664852607,140,36.5,5664852613,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803457881,638,1,2,74,26,b1rpb2ox52uxcmjrsnqd95pk5,0,63.3,22.8,2025-04-19T21:42:04.286Z,2025-04-19T21:42:07Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664852791,140,100.0,5664852795,212,39.4,5664852797,213,6.21,5664852789,56,Right,5664852799,1,,5664852793,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458051,548,5,2,74,28,daicfonrbj124lu2la2rctxck,1,-0.8,84.1,2025-04-19T21:42:06.017Z,2025-04-19T22:22:44Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5664854083,233,639,5664853747,56,Back,5664853749,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458101,639,5,2,74,28,b1rpb2ox52uxcmjrsnqd95pk5,0,100.8,15.9,2025-04-19T21:42:06.017Z,2025-04-19T22:22:44Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664854003,346,,5664854127,233,548,5664854001,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458095,549,1,2,74,44,daicfonrbj124lu2la2rctxck,1,3.7,56.2,2025-04-19T21:42:21.443Z,2025-04-19T21:42:25Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5664853983,140,57.8,5664853989,213,0.32,5664853981,56,Left,5664853985,141,84.3,5664853991,1,,5664853995,74,,5664853979,124,,5664853987,212,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458107,550,44,2,74,47,daicfonrbj124lu2la2rctxck,1,61.6,80.4,2025-04-19T21:42:25.178Z,2025-04-19T22:26:03Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664854021,286,,5664854019,56,Left,5664854183,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458111,640,44,2,74,47,b1rpb2ox52uxcmjrsnqd95pk5,0,38.4,19.6,2025-04-19T21:42:25.179Z,2025-04-19T22:26:03Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664854045,56,Back,5664854047,285,,5664854209,233,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458113,551,1,2,74,47,daicfonrbj124lu2la2rctxck,0,57.8,84.3,2025-04-19T21:42:25.289Z,2025-04-19T21:42:26Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664854057,141,81.8,5664854061,213,5.90,5664854055,140,61.8,5664854051,168,,5664854053,56,Left,5664854049,3,,5664854059,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458127,642,1,2,74,49,b1rpb2ox52uxcmjrsnqd95pk5,1,35.9,27.6,2025-04-19T21:42:26.840Z,2025-04-19T21:42:27Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5664854167,56,Back,5664854173,212,8.2,5664854171,141,15.6,5664854169,140,34.8,5664854175,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458141,643,1,2,74,50,b1rpb2ox52uxcmjrsnqd95pk5,1,34.8,15.6,2025-04-19T21:42:27.477Z,2025-04-19T21:42:29Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5664854307,141,25.6,5664854313,213,2.25,5664854309,212,8.7,5664854303,56,Back,5664854305,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458173,644,1,2,74,51,b1rpb2ox52uxcmjrsnqd95pk5,1,29.6,25.6,2025-04-19T21:42:28.855Z,2025-04-19T21:42:31Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5664854439,56,Back,5664854443,141,28.2,5664854441,140,41.4,5664854437,155,,5664854445,212,12.5,5664854447,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458199,645,1,2,74,54,b1rpb2ox52uxcmjrsnqd95pk5,1,41.4,28.2,2025-04-19T21:42:31.502Z,2025-04-19T21:42:33Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5664854565,141,22.8,5664854561,56,Center,5664854557,168,,5664854569,213,6.01,5664854563,140,53.8,5664854567,212,13.5,5664854553,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458179,552,4,2,74,55,daicfonrbj124lu2la2rctxck,1,43.6,81.0,2025-04-19T21:42:32.401Z,2025-04-19T22:23:01Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5664854631,152,,5664854633,286,,5664854627,294,,5664854667,233,646,5664854629,56,Back,5664854625,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458207,646,4,2,74,55,b1rpb2ox52uxcmjrsnqd95pk5,0,56.4,19.0,2025-04-19T21:42:32.402Z,2025-04-19T22:23:01Z,tc5nl1hz1w06jobp5ckktr3e,J. Adebayo-Smith,,,5664854651,285,,5664980945,265,,5664854681,233,552,5664854645,56,Right,5664854647,152,,5664854643,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458531,647,18,2,75,25,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-19T21:43:02.396Z,2025-04-19T21:43:03Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5664856339,42,,5664856343,59,10,5664856341,44,Midfielder,5664856411,55,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458539,648,19,2,75,25,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-19T21:43:02.397Z,2025-04-20T00:00:36Z,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,,,5664856385,292,6,5664856381,59,32,5664856389,293,4,5664856377,145,9,5664856393,44,Midfielder,5664856395,55,647,5664856369,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458631,649,18,2,75,33,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-19T21:43:11.209Z,2025-04-19T21:43:12Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5664856987,55,650,5664856923,44,Forward,5664856925,59,7,5664856921,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458635,650,19,2,75,33,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-19T21:43:11.210Z,2025-04-20T00:00:29Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5664856963,293,2,5664856959,59,9,5664856953,42,,5664856965,44,Forward,5664856967,55,649,5664856961,292,9,5664856957,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803458825,553,1,2,75,52,daicfonrbj124lu2la2rctxck,1,48.0,86.7,2025-04-19T21:43:30.051Z,2025-04-19T21:43:32Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5664858073,212,59.3,5664858061,5,,5664858065,152,,5664858075,213,5.55,5664858069,140,89.9,5664858071,141,28.3,5664858063,157,,5664858067,56,Center,5664858077,1,,,,,,,,,,,,,,,,,,,,,,,,
2803458829,554,44,2,75,54,daicfonrbj124lu2la2rctxck,1,87.4,34.6,2025-04-19T21:43:31.863Z,2025-04-19T21:43:37Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5664858095,233,651,5664858089,286,,5664858087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
