id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value
2821711281,407,1,1,44,6,83cpn99fh7ulkwe8nezy8a3mx,1,74.8,93.6,2025-06-08T00:50:44.976Z,2025-06-08T00:55:46Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765928447,140,70.2,5765928453,213,3.09,5765928451,212,4.8,5765928449,141,94.0,5765918719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711293,408,1,1,44,7,83cpn99fh7ulkwe8nezy8a3mx,1,74.4,96.5,2025-06-08T00:50:45.928Z,2025-06-08T00:50:47Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765918777,140,63.3,5765918779,141,87.9,5765918781,212,13.0,5765918783,213,3.61,5765918775,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711297,409,1,1,44,8,83cpn99fh7ulkwe8nezy8a3mx,1,63.3,87.9,2025-06-08T00:50:46.935Z,2025-06-08T00:55:55Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765918807,212,9.1,5765918803,140,71.0,5765918801,56,Left,5765918805,141,94.2,5765918809,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711349,410,1,1,44,13,83cpn99fh7ulkwe8nezy8a3mx,1,71.9,90.6,2025-06-08T00:50:52.023Z,2025-06-08T00:50:54Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5765919119,56,Center,5765919127,213,3.93,5765919123,141,70.7,5765919125,212,19.1,5765919121,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711383,411,1,1,44,15,83cpn99fh7ulkwe8nezy8a3mx,1,57.7,66.2,2025-06-08T00:50:54.095Z,2025-06-08T00:50:58Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765919269,140,47.2,5765919273,212,19.9,5765919271,141,41.8,5765919275,213,4.13,5765919267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711395,412,1,1,44,19,83cpn99fh7ulkwe8nezy8a3mx,1,45.9,45.8,2025-06-08T00:50:57.856Z,2025-06-08T00:51:56Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765919345,141,76.7,5765919349,213,1.43,5765919341,56,Back,5765919347,212,21.2,5765919343,140,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711397,413,1,1,44,21,83cpn99fh7ulkwe8nezy8a3mx,0,48.7,76.7,2025-06-08T00:50:59.735Z,2025-06-08T00:51:00Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765919361,212,16.2,5765919363,213,0.43,5765919355,56,Left,5765919357,140,62.7,5765919359,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711429,353,1,1,44,25,5qfq6cwtrgzd2szijivns7rjl,1,59.0,42.7,2025-06-08T00:51:03.489Z,2025-06-08T00:57:32Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765919521,213,0.11,5765919513,56,Center,5765919517,141,44.5,5765919515,140,69.5,5765919519,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711449,354,1,1,44,26,5qfq6cwtrgzd2szijivns7rjl,1,69.5,44.5,2025-06-08T00:51:04.769Z,2025-06-08T00:51:07Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5765919625,213,0.89,5765919619,140,73.8,5765919623,212,7.2,5765919621,141,52.7,5765919617,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711453,355,50,1,44,28,5qfq6cwtrgzd2szijivns7rjl,1,73.4,56.2,2025-06-08T00:51:06.785Z,2025-06-08T02:26:18Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5765919707,233,414,5765919647,286,,5765919645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711465,414,7,1,44,28,83cpn99fh7ulkwe8nezy8a3mx,1,26.6,43.8,2025-06-08T00:51:06.786Z,2025-06-08T02:26:17Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765919689,285,,5765919687,56,Back,5765919703,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711477,416,1,1,44,32,83cpn99fh7ulkwe8nezy8a3mx,1,31.8,52.7,2025-06-08T00:51:10.472Z,2025-06-08T00:51:12Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765919731,56,Back,5765919733,140,44.3,5765919737,212,19.9,5765919735,141,30.8,5765919739,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711495,417,1,1,44,33,83cpn99fh7ulkwe8nezy8a3mx,1,46.6,30.7,2025-06-08T00:51:12.239Z,2025-06-08T00:51:14Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5765919851,56,Center,5765919857,212,20.1,5765919853,140,65.5,5765919859,213,6.12,5765919855,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711507,418,1,1,44,36,83cpn99fh7ulkwe8nezy8a3mx,0,72.8,26.2,2025-06-08T00:51:14.568Z,2025-06-08T00:51:15Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765919909,212,17.4,5765919901,56,Center,5765919911,213,0.66,5765919905,141,41.8,5765919903,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711519,356,12,1,44,38,5qfq6cwtrgzd2szijivns7rjl,1,16.9,49.0,2025-06-08T00:51:17.345Z,2025-06-08T00:51:19Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765919961,56,Back,5765919967,212,20.0,5765919963,140,33.2,5765919965,141,64.2,5765919969,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711525,357,50,1,44,39,5qfq6cwtrgzd2szijivns7rjl,1,29.6,65.6,2025-06-08T00:51:18.398Z,2025-06-08T02:26:19Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5765920123,233,419,5765920127,285,,5765919983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711535,419,7,1,44,39,83cpn99fh7ulkwe8nezy8a3mx,0,70.4,34.4,2025-06-08T00:51:18.399Z,2025-06-08T02:26:18Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765920053,286,,5765920051,56,Center,5765920101,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711539,420,43,1,44,42,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-08T00:51:20.719Z,2025-06-08T00:56:43Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5765931607,144,1,5765920063,141,38.8,5765920059,56,Center,5765920065,212,3.6,5765920207,233,358,5765920061,140,79.0,5765920067,213,0.53,5765920205,236,0,5765920211,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711559,358,1,1,44,44,5qfq6cwtrgzd2szijivns7rjl,1,28.3,55.8,2025-06-08T00:51:23.162Z,2025-06-08T00:56:55Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5765931697,140,18.7,5765931705,1,,5765920175,56,Back,5765931695,157,,5765931703,213,1.98,5765931701,212,25.6,5765931699,141,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711587,360,1,1,44,46,5qfq6cwtrgzd2szijivns7rjl,1,27.0,84.2,2025-06-08T00:51:25.328Z,2025-06-08T00:51:26Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5765920349,212,9.1,5765920345,140,33.9,5765920351,213,5.63,5765920347,141,76.1,5765920343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711591,361,1,1,44,47,5qfq6cwtrgzd2szijivns7rjl,0,33.9,76.1,2025-06-08T00:51:26.097Z,2025-06-08T00:51:27Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5765920379,56,Back,5765920387,213,2.27,5765920385,212,22.1,5765920383,141,100.0,5765920381,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711593,362,5,1,44,48,5qfq6cwtrgzd2szijivns7rjl,0,18.2,101.2,2025-06-08T00:51:26.990Z,2025-06-08T00:51:33Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5765920401,56,Back,5765920597,233,421,5765920403,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711619,421,5,1,44,48,83cpn99fh7ulkwe8nezy8a3mx,1,81.8,-1.2,2025-06-08T00:51:26.990Z,2025-06-08T02:28:45Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5765920541,347,,5765920539,56,Right,5765920549,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711669,422,1,1,44,58,83cpn99fh7ulkwe8nezy8a3mx,0,86.4,0.0,2025-06-08T00:51:37.439Z,2025-06-08T00:51:41Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765921005,189,,5765920839,56,Center,5765920845,212,21.2,5765920837,107,,5765920847,213,1.14,5765920843,141,27.1,5765920841,140,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712681,444,70,1,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-08T00:51:38.779Z,2025-06-08T02:27:00Z,,,,,5765926471,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821713405,383,12,1,45,1,5qfq6cwtrgzd2szijivns7rjl,1,10.9,58.7,2025-06-08T00:51:39.460Z,2025-06-08T00:56:03Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765930353,212,22.7,5765930355,213,1.45,5765930347,56,Back,5765930351,141,91.8,5765930349,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711709,363,12,1,45,2,5qfq6cwtrgzd2szijivns7rjl,1,12.8,85.3,2025-06-08T00:51:41.057Z,2025-06-08T00:56:04Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765921073,140,36.3,5765921075,141,71.8,5765921071,56,Back,5765921079,212,26.3,5765921083,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711735,423,1,1,45,4,83cpn99fh7ulkwe8nezy8a3mx,0,67.5,28.6,2025-06-08T00:51:42.775Z,2025-06-08T00:51:43Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765921199,213,1.57,5765921197,212,6.0,5765921195,141,37.4,5765921193,140,67.5,5765921191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711795,424,4,1,45,9,83cpn99fh7ulkwe8nezy8a3mx,1,63.8,31.0,2025-06-08T00:51:47.607Z,2025-06-08T00:51:55Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765921599,286,,5765921601,233,364,5765921591,13,,5765921595,56,Center,5765921597,152,,5765921593,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821711775,364,4,1,45,9,5qfq6cwtrgzd2szijivns7rjl,0,36.2,69.0,2025-06-08T00:51:47.608Z,2025-06-08T00:51:56Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5765921559,295,,5765921615,233,424,5765921561,56,Back,5765921563,152,,5765921565,285,,5765921557,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712089,425,1,1,45,39,83cpn99fh7ulkwe8nezy8a3mx,1,71.7,37.4,2025-06-08T00:52:18Z,2025-06-08T02:49:37Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765923069,213,0.84,5765923065,141,69.0,5765923057,155,,5765923059,152,,5765923067,212,29.0,5765923063,140,90.2,5765923055,5,,5765923061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712103,426,44,1,45,45,83cpn99fh7ulkwe8nezy8a3mx,1,89.7,66.0,2025-06-08T00:52:24.431Z,2025-06-08T02:26:44Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765923147,56,Center,5765923203,233,365,5765923149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712087,365,44,1,45,45,5qfq6cwtrgzd2szijivns7rjl,0,10.3,34.0,2025-06-08T00:52:24.432Z,2025-06-08T02:26:44Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765923041,285,,5765923223,233,426,5765923039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712109,427,1,1,45,46,83cpn99fh7ulkwe8nezy8a3mx,0,88.8,69.1,2025-06-08T00:52:25.350Z,2025-06-08T03:08:10Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5766104929,140,100.0,5765923173,56,Center,5766104935,213,5.84,5766104927,3,,5766104931,141,60.1,5766104933,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712141,366,5,1,45,48,5qfq6cwtrgzd2szijivns7rjl,1,-1.5,40.2,2025-06-08T00:52:26.738Z,2025-06-08T02:28:45Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765923329,346,,5765923327,56,Back,5765923367,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712133,428,5,1,45,48,83cpn99fh7ulkwe8nezy8a3mx,0,101.5,59.8,2025-06-08T00:52:26.738Z,2025-06-08T02:28:45Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765923377,233,366,5765923289,346,,5765923287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712251,367,1,1,46,13,5qfq6cwtrgzd2szijivns7rjl,0,5.0,51.9,2025-06-08T00:52:51.906Z,2025-06-08T00:52:53Z,3gzatxlefe9axcrqyllbtrzmc,E. Bandré,,,5765923941,74,,5765923927,124,,5765923931,140,39.9,5765923937,213,0.39,5765923933,141,74.1,5765923939,1,,5765923929,56,Back,5765923935,212,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712279,430,50,1,46,17,83cpn99fh7ulkwe8nezy8a3mx,1,58.2,21.4,2025-06-08T00:52:56.382Z,2025-06-08T02:26:19Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5765925345,286,,5765925401,233,369,5765924071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712321,369,7,1,46,17,5qfq6cwtrgzd2szijivns7rjl,1,41.8,78.6,2025-06-08T00:52:56.383Z,2025-06-08T02:26:19Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765925381,233,430,5765924303,285,,5765924301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712463,372,43,1,46,18,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T00:52:56.784Z,2025-06-08T00:54:21Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5765927139,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712295,368,43,1,46,18,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T00:52:57.448Z,2025-06-08T00:54:00Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765924165,212,0,5765926693,144,1,5765924163,141,79.0,5765924167,213,3.14,5765924161,140,40.9,5765924159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712515,373,1,1,46,19,5qfq6cwtrgzd2szijivns7rjl,1,38.3,75.7,2025-06-08T00:52:57.969Z,2025-06-08T00:54:07Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5765925497,141,90.5,5765925501,213,1.48,5765925495,140,39.2,5765925493,56,Back,5765925499,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712331,371,1,1,46,20,5qfq6cwtrgzd2szijivns7rjl,0,41.7,80.0,2025-06-08T00:52:58.746Z,2025-06-08T02:30:41Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765924355,56,Center,5765924363,213,6.03,5765924361,212,21.1,5765924359,141,72.3,5765924357,140,61.2,5765929495,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712327,370,43,1,46,20,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T00:52:59.120Z,2025-06-08T00:55:25Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5765929405,144,1,5765924331,212,3.3,5765924333,213,1.31,5765924327,140,41.7,5765924329,141,80.0,5765924325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712335,431,1,1,46,20,83cpn99fh7ulkwe8nezy8a3mx,1,34.2,24.7,2025-06-08T00:52:59.207Z,2025-06-08T00:53:02Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765924385,3,,5765924395,213,0.90,5765924389,140,39.0,5765924387,56,Back,5765924391,141,34.0,5765924393,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712353,432,1,1,46,24,83cpn99fh7ulkwe8nezy8a3mx,1,38.0,34.7,2025-06-08T00:53:02.726Z,2025-06-08T00:57:31Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765924491,212,27.3,5765924493,213,3.06,5765924487,140,12.1,5765924489,141,38.0,5765924485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712399,433,1,1,46,27,83cpn99fh7ulkwe8nezy8a3mx,1,13.5,37.4,2025-06-08T00:53:06.438Z,2025-06-08T00:53:10Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5765924729,56,Back,5765924733,140,23.2,5765924737,141,24.4,5765924741,212,13.5,5765924745,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712425,434,1,1,46,32,83cpn99fh7ulkwe8nezy8a3mx,1,23.2,32.2,2025-06-08T00:53:10.710Z,2025-06-08T00:53:15Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765924969,212,18.9,5765924965,140,31.1,5765924973,213,5.17,5765924967,141,7.3,5765924963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712455,435,1,1,46,36,83cpn99fh7ulkwe8nezy8a3mx,1,46.7,13.9,2025-06-08T00:53:15.191Z,2025-06-08T00:53:17Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5765925151,213,2.92,5765925147,141,17.3,5765925143,56,Back,5765925145,140,36.9,5765925149,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712479,436,1,1,46,39,83cpn99fh7ulkwe8nezy8a3mx,1,33.5,22.4,2025-06-08T00:53:17.694Z,2025-06-08T00:53:21Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765925279,213,1.78,5765925277,212,19.4,5765925273,140,29.6,5765925275,141,50.3,5765925271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712513,437,1,1,46,43,83cpn99fh7ulkwe8nezy8a3mx,1,31.8,50.7,2025-06-08T00:53:22.454Z,2025-06-08T00:53:24Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5765925479,140,40.1,5765925481,141,83.9,5765925483,212,24.2,5765925485,213,1.20,5765925477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712521,438,1,1,46,46,83cpn99fh7ulkwe8nezy8a3mx,0,39.5,86.1,2025-06-08T00:53:24.582Z,2025-06-08T00:53:27Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5765925557,140,81.8,5765925565,1,,5765925553,155,,5765925555,56,Left,5765925563,213,6.27,5765925561,212,44.4,5765925559,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712523,374,8,1,46,49,5qfq6cwtrgzd2szijivns7rjl,1,29.6,28.0,2025-06-08T00:53:27.777Z,2025-06-08T00:53:28Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5765925567,56,Back,5765925575,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712571,376,1,1,46,55,5qfq6cwtrgzd2szijivns7rjl,0,37.8,20.9,2025-06-08T00:53:33.552Z,2025-06-08T00:53:34Z,cbbip5xc4xfipnk6aal6cfywa,N. Moon,,,5765925869,56,Center,5765925877,213,0.69,5765925873,141,41.6,5765925875,212,22.0,5765925871,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712595,440,1,1,46,57,83cpn99fh7ulkwe8nezy8a3mx,1,54.3,67.4,2025-06-08T00:53:36.302Z,2025-06-08T00:53:38Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5765926005,213,0.30,5765925997,56,Center,5765925999,140,62.0,5765926001,141,71.1,5765926003,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712627,441,1,1,47,0,83cpn99fh7ulkwe8nezy8a3mx,1,69.3,70.2,2025-06-08T00:53:38.686Z,2025-06-08T00:53:42Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5765926179,213,0.70,5765926177,212,15.6,5765926175,141,84.9,5765926173,140,80.7,5765926171,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712633,442,1,1,47,3,83cpn99fh7ulkwe8nezy8a3mx,0,88.4,80.4,2025-06-08T00:53:42.270Z,2025-06-08T00:53:44Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765926219,213,4.99,5765926207,2,,5765926211,56,Center,5765926213,140,92.7,5765926217,212,16.3,5765926215,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712645,377,12,1,47,4,5qfq6cwtrgzd2szijivns7rjl,1,10.8,35.8,2025-06-08T00:53:43.224Z,2025-06-08T00:53:46Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765926299,212,27.2,5765926301,213,5.08,5765926359,167,,5765926293,56,Back,5765926297,141,0.0,5765926295,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712649,378,5,1,47,7,5qfq6cwtrgzd2szijivns7rjl,0,17.2,-1.4,2025-06-08T00:53:45.546Z,2025-06-08T02:28:46Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5765926319,347,,5765926505,233,443,5765926317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712679,443,5,1,47,7,83cpn99fh7ulkwe8nezy8a3mx,1,82.8,101.4,2025-06-08T00:53:45.546Z,2025-06-08T02:28:46Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5765926487,233,378,5765926453,347,,5765926451,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712693,379,30,1,47,13,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T00:53:51.593Z,2025-06-08T00:53:51Z,,,,,5765926523,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821712695,445,30,1,47,13,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-08T00:53:51.593Z,2025-06-08T00:53:52Z,,,,,5765926535,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717731,393,32,2,45,0,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-06-08T01:08:49.607Z,2025-06-08T01:08:52Z,,,,,5765954577,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717725,454,32,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-08T01:08:49.607Z,2025-06-08T01:08:49Z,,,,,5765954551,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717739,455,1,2,45,0,83cpn99fh7ulkwe8nezy8a3mx,1,50.1,50.0,2025-06-08T01:08:49.608Z,2025-06-08T01:08:53Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5765954615,140,31.3,5765954619,212,20.1,5765954617,141,44.8,5765954621,213,3.32,5765954613,56,Back,5765954623,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717773,456,1,2,45,3,83cpn99fh7ulkwe8nezy8a3mx,1,34.0,43.6,2025-06-08T01:08:52.917Z,2025-06-08T01:08:58Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5765954809,213,5.75,5765954799,157,,5765954811,1,,5765954805,141,2.5,5765954801,56,Right,5765954807,212,54.7,5765954803,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717783,394,4,2,45,8,5qfq6cwtrgzd2szijivns7rjl,1,20.2,95.0,2025-06-08T01:08:58.348Z,2025-06-08T01:09:05Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5765954941,152,,5765954943,285,,5765954937,294,,5765954939,56,Back,5765954971,233,457,5765954935,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821717777,457,4,2,45,8,83cpn99fh7ulkwe8nezy8a3mx,0,79.8,5.0,2025-06-08T01:08:58.349Z,2025-06-08T01:09:06Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5765954893,152,,5765954891,56,Right,5765954887,13,,5765954889,294,,5765954895,286,,5765954995,233,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
