id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2796797277,344,1,1,43,1,6597wqy6gmpv3zjx7rp8cdj46,1,53.7,33.7,2025-04-05T23:49:41.368Z,2025-04-05T23:49:43Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628166467,213,1.11,5628166461,140,60.6,5628166459,56,Center,5628166465,212,16.1,5628166463,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797285,345,1,1,43,3,6597wqy6gmpv3zjx7rp8cdj46,0,60.4,55.1,2025-04-05T23:49:43.144Z,2025-04-05T23:49:43Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628166509,213,5.75,5628166503,140,66.4,5628166505,141,49.6,5628166507,212,7.3,5628166501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797301,321,1,1,43,4,8cpjplodpphtkbt0hq8sr8mqs,0,25.0,45.1,2025-04-05T23:49:43.791Z,2025-04-05T23:49:45Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628166621,212,37.8,5628166625,1,,5628166617,140,61.0,5628166615,56,Center,5628166623,213,6.27,5628166619,141,44.5,5628166613,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797315,346,1,1,43,7,6597wqy6gmpv3zjx7rp8cdj46,0,28.5,53.3,2025-04-05T23:49:46.889Z,2025-04-05T23:49:47Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628166701,213,6.16,5628166691,3,,5628166697,141,49.3,5628166699,212,21.9,5628166693,56,Back,5628166695,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797353,322,1,1,43,10,8cpjplodpphtkbt0hq8sr8mqs,0,39.4,49.3,2025-04-05T23:49:49.855Z,2025-04-05T23:49:51Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5628166879,213,0.09,5628166873,140,78.9,5628166869,157,,5628166881,1,,5628166875,141,55.1,5628166877,212,41.7,5628166871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797403,347,1,1,43,13,6597wqy6gmpv3zjx7rp8cdj46,0,22.5,41.0,2025-04-05T23:49:52.785Z,2025-04-06T01:39:40Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628167121,212,24.9,5628167125,1,,5628167117,140,41.0,5628167115,56,Back,5628167123,213,5.61,5628167119,141,18.2,5628167113,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797433,323,1,1,43,16,8cpjplodpphtkbt0hq8sr8mqs,1,61.7,85.9,2025-04-05T23:49:56.431Z,2025-04-05T23:49:58Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5628167277,212,19.3,5628167271,56,Left,5628167275,141,93.0,5628167273,140,79.5,5628167279,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797445,325,1,1,43,18,8cpjplodpphtkbt0hq8sr8mqs,0,79.8,93.8,2025-04-05T23:49:58.447Z,2025-04-05T23:50:07Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,,,5628167325,140,81.9,5628167657,233,348,5628167319,2,,5628167323,56,Left,5628167329,212,3.1,5628167327,141,90.6,5628167655,236,,5628167661,286,,5628167331,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797457,348,12,1,43,19,6597wqy6gmpv3zjx7rp8cdj46,1,14.7,11.6,2025-04-05T23:49:58.547Z,2025-04-05T23:50:08Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5628167679,233,325,5628167653,185,,5628167355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797477,349,1,1,43,22,6597wqy6gmpv3zjx7rp8cdj46,0,26.8,14.1,2025-04-05T23:50:01.592Z,2025-04-05T23:50:02Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628167473,140,43.8,5628167479,213,0.38,5628167475,141,24.7,5628167469,168,,5628167467,3,,5628167477,212,19.3,5628167471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797533,326,1,1,43,25,8cpjplodpphtkbt0hq8sr8mqs,1,65.7,64.6,2025-04-05T23:50:04.543Z,2025-04-05T23:50:10Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628167773,56,Right,5628167779,212,38.1,5628167781,213,4.99,5628167775,140,75.5,5628167783,1,,5628167771,157,,5628167777,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797543,327,1,1,43,30,8cpjplodpphtkbt0hq8sr8mqs,1,75.3,11.4,2025-04-05T23:50:09.879Z,2025-04-05T23:50:12Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628167849,140,59.3,5628167851,141,5.3,5628167853,212,17.3,5628167847,56,Right,5628167855,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797593,328,1,1,43,32,8cpjplodpphtkbt0hq8sr8mqs,1,57.5,4.3,2025-04-05T23:50:12.039Z,2025-04-05T23:50:15Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628168065,141,23.0,5628168069,213,2.29,5628168063,140,46.8,5628168067,212,17.0,5628168061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797619,329,1,1,43,36,8cpjplodpphtkbt0hq8sr8mqs,1,53.2,21.3,2025-04-05T23:50:15.768Z,2025-04-05T23:50:19Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628168247,141,32.8,5628168251,213,0.56,5628168245,140,65.1,5628168249,212,14.7,5628168243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797645,330,2,1,43,39,8cpjplodpphtkbt0hq8sr8mqs,1,65.1,32.8,2025-04-05T23:50:18.871Z,2025-04-05T23:50:22Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628168457,7,d50x000h9o6i8kd8aihie4lx,5628168409,140,91.8,5628168459,1,,5628168411,141,6.4,5628168461,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797987,351,1,1,44,12,6597wqy6gmpv3zjx7rp8cdj46,0,22.4,80.9,2025-04-05T23:50:51.785Z,2025-04-05T23:50:58Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5628170205,141,81.2,5628170203,140,64.1,5628170197,155,,5628170209,213,0.00,5628170201,56,Left,5628170207,212,43.8,5628170211,1,,5628170199,241,,5628170195,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797967,331,44,1,44,16,8cpjplodpphtkbt0hq8sr8mqs,1,35.0,18.5,2025-04-05T23:50:55.600Z,2025-04-06T01:25:36Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628170083,56,Back,5628170289,233,352,5628170087,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797991,352,44,1,44,16,6597wqy6gmpv3zjx7rp8cdj46,0,65.0,81.5,2025-04-05T23:50:55.601Z,2025-04-06T01:25:36Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628170313,233,331,5628170235,286,,5628170233,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797973,332,1,1,44,16,8cpjplodpphtkbt0hq8sr8mqs,0,33.6,18.0,2025-04-05T23:50:55.960Z,2025-04-05T23:50:56Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628170111,56,Right,5628170117,212,28.7,5628170115,141,0.0,5628170119,213,5.79,5628170113,140,57.7,5628170109,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796797979,333,5,1,44,17,8cpjplodpphtkbt0hq8sr8mqs,0,60.0,-2.0,2025-04-05T23:50:56.581Z,2025-04-05T23:51:12Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628170149,347,,5628170777,233,353,5628170147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798063,353,5,1,44,17,6597wqy6gmpv3zjx7rp8cdj46,1,40.0,102.0,2025-04-05T23:50:56.581Z,2025-04-06T01:26:19Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628170753,233,333,5628170717,347,,5628170713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798133,356,1,1,44,34,6597wqy6gmpv3zjx7rp8cdj46,1,54.4,100.0,2025-04-05T23:51:13.960Z,2025-04-05T23:51:34Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5628171127,212,18.9,5628171121,56,Center,5628171125,141,75.3,5628172193,107,,5628171123,140,60.7,5628171129,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798155,357,1,1,44,37,6597wqy6gmpv3zjx7rp8cdj46,0,60.4,74.7,2025-04-05T23:51:16.833Z,2025-04-06T01:40:18Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628171251,140,56.9,5628171257,213,2.47,5628171255,212,4.7,5628171249,56,Left,5628171253,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798149,334,8,1,44,38,8cpjplodpphtkbt0hq8sr8mqs,1,43.7,4.0,2025-04-05T23:51:17.792Z,2025-04-05T23:51:17Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628171215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798177,335,4,1,44,40,8cpjplodpphtkbt0hq8sr8mqs,1,58.9,30.2,2025-04-05T23:51:19.857Z,2025-04-06T01:25:07Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628171413,265,,5628171753,233,358,5628171409,56,Center,5628171415,286,,5628171407,13,,5628171411,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798233,358,4,1,44,40,6597wqy6gmpv3zjx7rp8cdj46,0,41.1,69.8,2025-04-05T23:51:19.858Z,2025-04-06T01:25:08Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628171671,265,,5628171909,55,359,5628171801,233,335,5628171667,56,Back,5628171669,152,,5628171665,13,,5628171673,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798257,359,17,1,44,48,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-05T23:51:27.760Z,2025-04-05T23:51:29Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628171877,13,243,5628171875,392,,5628171873,31,,5628171879,55,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796800223,356,70,1,44,59,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-04-05T23:51:38.478Z,2025-04-05T23:55:24Z,,,,,5628182093,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798651,336,1,1,45,25,8cpjplodpphtkbt0hq8sr8mqs,0,52.7,13.8,2025-04-05T23:52:04.849Z,2025-04-05T23:52:07Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628173753,5,,5628173759,56,Center,5628173767,213,0.22,5628173761,140,87.3,5628173755,155,,5628173765,212,37.2,5628173769,1,,5628173757,152,,5628173763,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798679,360,12,1,45,28,6597wqy6gmpv3zjx7rp8cdj46,1,12.4,66.4,2025-04-05T23:52:07.818Z,2025-04-05T23:58:09Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628173877,213,0.64,5628173871,140,32.5,5628173873,141,89.6,5628173869,56,Back,5628173919,15,,5628173875,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798721,361,1,1,45,33,6597wqy6gmpv3zjx7rp8cdj46,1,31.5,89.0,2025-04-05T23:52:12.593Z,2025-04-05T23:52:14Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628174101,56,Back,5628174107,212,20.9,5628174105,141,86.0,5628174103,140,11.7,5628174109,213,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798771,362,1,1,45,34,6597wqy6gmpv3zjx7rp8cdj46,0,11.7,86.0,2025-04-05T23:52:14.050Z,2025-04-05T23:52:18Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5628174365,56,Left,5628174373,213,0.01,5628174363,157,,5628174369,141,86.6,5628174367,140,68.5,5628174371,212,59.6,5628174377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798805,338,1,1,45,40,8cpjplodpphtkbt0hq8sr8mqs,1,20.4,9.4,2025-04-05T23:52:20.153Z,2025-04-05T23:52:22Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5628174521,141,34.5,5628174517,140,3.8,5628174511,56,Back,5628174525,212,24.4,5628174529,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798943,339,1,1,45,42,8cpjplodpphtkbt0hq8sr8mqs,1,3.1,37.9,2025-04-05T23:52:22.249Z,2025-04-05T23:52:35Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5628175169,141,47.0,5628175175,1,,5628175163,157,,5628175165,56,Center,5628175173,213,0.12,5628175171,212,50.9,5628175167,140,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798909,364,4,1,45,52,6597wqy6gmpv3zjx7rp8cdj46,1,52.3,55.4,2025-04-05T23:52:32.066Z,2025-04-06T01:16:45Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5628185375,294,,5628175075,152,,5628175071,13,,5628175079,286,,5628175265,233,340,5628175073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796798949,340,4,1,45,52,8cpjplodpphtkbt0hq8sr8mqs,0,47.7,44.6,2025-04-05T23:52:32.067Z,2025-04-06T01:40:25Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628175245,152,,5628175243,56,Back,5628175249,285,,5628175241,13,,5628175271,233,364,5628509851,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799195,365,1,1,46,22,6597wqy6gmpv3zjx7rp8cdj46,0,55.4,65.7,2025-04-05T23:53:02.243Z,2025-04-05T23:53:03Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5628176541,212,33.5,5628176529,152,,5628176539,141,49.1,5628176525,155,,5628176533,56,Center,5628176545,1,,5628176537,140,85.4,5628176521,5,,5628176543,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799207,341,12,1,46,24,8cpjplodpphtkbt0hq8sr8mqs,1,13.4,41.8,2025-04-05T23:53:03.969Z,2025-04-05T23:53:08Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5628176585,212,18.3,5628176583,141,56.7,5628176581,140,27.9,5628176587,213,0.59,5628176593,15,,5628176579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799219,366,44,1,46,26,6597wqy6gmpv3zjx7rp8cdj46,1,73.1,55.4,2025-04-05T23:53:06.442Z,2025-04-06T01:25:36Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628176749,233,342,5628176689,56,Center,5628176691,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799225,342,44,1,46,26,8cpjplodpphtkbt0hq8sr8mqs,0,26.9,44.6,2025-04-05T23:53:06.443Z,2025-04-06T01:25:37Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5628176753,233,366,5628176729,56,Back,5628176731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799223,367,1,1,46,27,6597wqy6gmpv3zjx7rp8cdj46,1,63.7,56.6,2025-04-05T23:53:06.866Z,2025-04-05T23:53:08Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5628176713,56,Center,5628176719,212,8.2,5628176717,141,60.5,5628176711,3,,5628176715,140,71.1,5628176721,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799275,368,1,1,46,28,6597wqy6gmpv3zjx7rp8cdj46,1,71.0,60.5,2025-04-05T23:53:08.255Z,2025-04-05T23:53:14Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628176993,56,Left,5628176999,212,22.7,5628176995,140,88.5,5628177001,213,0.63,5628176997,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799283,369,61,1,46,30,6597wqy6gmpv3zjx7rp8cdj46,0,88.4,80.0,2025-04-05T23:53:10.160Z,2025-04-05T23:54:49Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628177031,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799301,344,1,1,46,35,8cpjplodpphtkbt0hq8sr8mqs,1,10.9,3.8,2025-04-05T23:53:14.913Z,2025-04-05T23:53:17Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5628177119,56,Back,5628177137,1,,5628177129,212,36.0,5628177121,140,40.7,5628177125,141,30.0,5628177133,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799345,345,1,1,46,38,8cpjplodpphtkbt0hq8sr8mqs,1,39.1,33.6,2025-04-05T23:53:17.794Z,2025-04-05T23:53:22Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628177371,141,73.2,5628177367,56,Back,5628177369,140,44.0,5628177375,213,1.38,5628177373,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799391,346,1,1,46,42,8cpjplodpphtkbt0hq8sr8mqs,1,51.8,75.6,2025-04-05T23:53:22.122Z,2025-04-05T23:53:26Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5628177601,141,88.3,5628177599,140,78.6,5628177597,56,Left,5628177605,213,0.30,5628177603,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799447,347,1,1,46,46,8cpjplodpphtkbt0hq8sr8mqs,1,76.5,85.4,2025-04-05T23:53:26.442Z,2025-04-05T23:53:50Z,7ad4uvgwiwtjy23nt3yjsmctm,O. Brynéus,1.0,,5628178605,154,,5628177877,155,,5628177885,140,92.0,5628177889,141,49.4,5628178601,210,13,5628177881,56,Center,5628177895,213,5.30,5628177893,212,29.4,5628177873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799453,348,13,1,46,53,8cpjplodpphtkbt0hq8sr8mqs,1,91.3,50.0,2025-04-05T23:53:33.042Z,2025-04-06T02:14:03Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628178629,29,,5628178639,102,41.8,5628177915,56,Center,5628177913,17,,5628178647,231,49.8,5628178641,103,5.6,5628178633,55,347,5628178351,23,,5628665641,72,,5628178645,230,98.8,5628178631,154,5628178643,328,,5628178627,84,,,,,,,,,,,,,,,,
2796799535,349,5,1,46,54,8cpjplodpphtkbt0hq8sr8mqs,0,100.4,41.2,2025-04-05T23:53:33.649Z,2025-04-06T01:26:20Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628178339,56,Center,5628178907,233,370,5628178341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799623,370,5,1,46,54,6597wqy6gmpv3zjx7rp8cdj46,1,-0.4,58.8,2025-04-05T23:53:33.649Z,2025-04-06T01:26:20Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5628178875,233,349,5628178857,346,,5628178855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799677,371,1,1,47,24,6597wqy6gmpv3zjx7rp8cdj46,0,3.2,41.6,2025-04-05T23:54:04.074Z,2025-04-05T23:54:07Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5628179209,1,,5628179197,124,,5628179203,141,32.1,5628179205,212,60.6,5628179199,56,Center,5628179211,74,,5628179207,213,6.18,5628179201,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799689,350,1,1,47,28,8cpjplodpphtkbt0hq8sr8mqs,0,35.9,72.6,2025-04-05T23:54:08.378Z,2025-04-05T23:54:11Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628179275,141,63.3,5628179271,56,Center,5628179277,212,27.9,5628179269,3,,5628179273,140,61.8,5628179279,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799691,372,44,1,47,30,6597wqy6gmpv3zjx7rp8cdj46,1,37.2,37.2,2025-04-05T23:54:10.034Z,2025-04-06T01:25:37Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628179283,56,Back,5628179327,233,351,5628179285,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799695,351,44,1,47,30,8cpjplodpphtkbt0hq8sr8mqs,0,62.8,62.8,2025-04-05T23:54:10.035Z,2025-04-06T01:25:38Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5628179331,233,372,5628179301,286,,5628179299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799705,373,1,1,47,30,6597wqy6gmpv3zjx7rp8cdj46,1,35.3,37.9,2025-04-05T23:54:10.386Z,2025-04-05T23:54:12Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628179361,213,0.16,5628179359,212,13.5,5628179353,56,Back,5628179357,141,41.0,5628179351,3,,5628179355,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799715,374,1,1,47,32,6597wqy6gmpv3zjx7rp8cdj46,1,40.8,37.0,2025-04-05T23:54:12.250Z,2025-04-05T23:54:13Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5628179399,56,Center,5628179407,213,0.30,5628179401,140,61.8,5628179405,212,23.1,5628179409,1,,5628179397,157,,5628179403,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799725,375,1,1,47,33,6597wqy6gmpv3zjx7rp8cdj46,0,61.6,46.9,2025-04-05T23:54:13.418Z,2025-04-05T23:54:14Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628179471,168,,5628179477,141,56.4,5628179469,3,,5628179475,140,68.2,5628179481,213,0.75,5628179479,212,9.5,5628179473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799749,352,1,1,47,35,8cpjplodpphtkbt0hq8sr8mqs,0,26.9,50.0,2025-04-05T23:54:14.554Z,2025-04-05T23:54:18Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5628179623,212,38.4,5628179619,140,61.8,5628179615,157,,5628179625,213,5.98,5628179617,56,Center,5628179627,1,,5628179621,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799767,376,1,1,47,40,6597wqy6gmpv3zjx7rp8cdj46,0,33.6,55.1,2025-04-05T23:54:19.778Z,2025-04-05T23:54:20Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5628179725,140,57.4,5628179727,141,50.0,5628179721,3,,5628179723,56,Center,5628179729,212,25.2,5628179731,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799851,353,1,1,47,42,8cpjplodpphtkbt0hq8sr8mqs,1,43.9,47.2,2025-04-05T23:54:22.058Z,2025-04-05T23:54:30Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5628180129,3,,5628180135,141,49.4,5628180137,212,21.8,5628180131,56,Back,5628180139,213,3.07,5628180133,140,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799857,354,4,1,47,46,8cpjplodpphtkbt0hq8sr8mqs,1,37.6,45.8,2025-04-05T23:54:26.137Z,2025-04-06T01:50:31Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5628629967,13,,5628180223,233,377,5628180197,152,,5628180195,56,Back,5628629971,294,,5628180201,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796799815,377,4,1,47,46,6597wqy6gmpv3zjx7rp8cdj46,0,62.4,54.2,2025-04-05T23:54:26.138Z,2025-04-06T01:50:16Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5628180241,233,354,5628629575,294,,5628629573,13,,5628180033,152,,5628180037,285,,5628180031,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796800169,355,1,1,48,36,8cpjplodpphtkbt0hq8sr8mqs,0,33.5,45.8,2025-04-05T23:55:16.195Z,2025-04-05T23:55:17Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5628181767,141,79.1,5628181761,152,,5628181759,157,,5628181771,213,0.43,5628181773,1,,5628181765,140,80.5,5628181757,5,,5628181769,212,54.3,5628181763,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2796800177,378,1,1,48,38,6597wqy6gmpv3zjx7rp8cdj46,0,20.0,28.0,2025-04-05T23:55:17.786Z,2025-04-05T23:55:18Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5628181815,141,32.1,5628181817,212,16.6,5628181811,56,Back,5628181809,3,,5628181813,140,35.6,5628181819,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796800231,357,30,1,48,42,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-04-05T23:55:22.140Z,2025-04-05T23:55:24Z,,,,,5628182113,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796800233,379,30,1,48,42,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-05T23:55:22.140Z,2025-04-05T23:55:25Z,,,,,5628182129,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796808487,362,32,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-04-06T00:10:29.498Z,2025-04-06T00:10:29Z,,,,,5628230193,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
