id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2821526825,291,1,1,39,29,6597wqy6gmpv3zjx7rp8cdj46,1,65.1,18.9,2025-06-07T01:18:33.654Z,2025-06-07T01:18:37Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764891305,213,5.45,5764891297,56,Right,5764891299,140,71.7,5764891301,141,7.7,5764891303,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526837,293,1,1,39,34,6597wqy6gmpv3zjx7rp8cdj46,1,71.7,7.7,2025-06-07T01:18:38.751Z,2025-06-07T01:18:40Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5764891357,140,73.1,5764891363,213,1.39,5764891361,212,8.2,5764891359,141,19.5,5764891355,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526849,294,1,1,39,35,6597wqy6gmpv3zjx7rp8cdj46,1,73.1,19.5,2025-06-07T01:18:39.871Z,2025-06-07T01:18:42Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764891431,56,Right,5764891437,212,9.1,5764891439,213,5.28,5764891433,140,77.8,5764891435,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526853,295,61,1,39,36,6597wqy6gmpv3zjx7rp8cdj46,0,77.8,8.2,2025-06-07T01:18:40.998Z,2025-06-07T01:31:09Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5764891451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526857,296,5,1,39,37,6597wqy6gmpv3zjx7rp8cdj46,0,79.3,-1.0,2025-06-07T01:18:41.517Z,2025-06-07T01:46:41Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5764891465,56,Right,5764891467,347,,5764891715,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526895,344,5,1,39,37,2n3wgr89m7jl8tmioemit2pgq,1,20.7,101.0,2025-06-07T01:18:41.517Z,2025-06-07T01:46:41Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5764891711,233,296,5764891691,56,Back,5764891693,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526905,345,1,1,39,53,2n3wgr89m7jl8tmioemit2pgq,0,17.9,100.0,2025-06-07T01:18:57.636Z,2025-06-07T01:19:00Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764891747,56,Back,5764891753,212,19.4,5764891755,213,6.02,5764891749,140,35.8,5764891751,141,94.4,5764891745,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526927,346,4,1,39,58,2n3wgr89m7jl8tmioemit2pgq,1,33.1,93.6,2025-06-07T01:19:02.990Z,2025-06-07T01:46:25Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5764891979,285,,5764891905,13,,5764891975,233,297,5764891907,294,,5764891909,56,Back,5764891911,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526937,297,4,1,39,58,6597wqy6gmpv3zjx7rp8cdj46,0,66.9,6.4,2025-06-07T01:19:02.991Z,2025-06-07T01:46:26Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5764891981,233,346,5764891957,152,,5764892027,294,,5764891953,13,,5764891961,286,,5764891955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821526993,347,1,1,40,11,2n3wgr89m7jl8tmioemit2pgq,1,36.7,97.7,2025-06-07T01:19:15.941Z,2025-06-07T01:19:17Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764892183,141,76.4,5764892179,56,Back,5764892185,212,19.0,5764892177,152,,5764892181,140,25.0,5764892187,213,4.01,5764892175,5,,5764892199,189,,,,,,,,,,,,,,,,,,,,,,,,,
2821527015,348,1,1,40,16,2n3wgr89m7jl8tmioemit2pgq,1,31.4,48.1,2025-06-07T01:19:20.989Z,2025-06-07T01:19:23Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5764892341,141,48.4,5764892343,212,18.8,5764892337,56,Back,5764892339,140,13.5,5764892345,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527017,349,1,1,40,18,2n3wgr89m7jl8tmioemit2pgq,1,13.3,48.4,2025-06-07T01:19:23.292Z,2025-06-07T01:19:25Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5764892359,56,Back,5764892365,212,15.1,5764892367,213,0.90,5764892361,140,22.2,5764892363,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527029,350,1,1,40,20,2n3wgr89m7jl8tmioemit2pgq,1,22.2,65.8,2025-06-07T01:19:25.413Z,2025-06-07T01:19:31Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764892443,141,90.5,5764892445,212,24.5,5764892439,56,Back,5764892447,213,0.75,5764892441,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527041,351,1,1,40,27,2n3wgr89m7jl8tmioemit2pgq,1,41.5,83.0,2025-06-07T01:19:31.509Z,2025-06-07T01:19:35Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764892503,56,Left,5764892505,140,54.9,5764892507,141,92.0,5764892511,213,0.41,5764892509,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527043,298,45,1,40,30,6597wqy6gmpv3zjx7rp8cdj46,0,36.0,19.2,2025-06-07T01:19:35.421Z,2025-06-07T01:19:45Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764892559,233,352,5764892517,285,,5764892515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527049,352,3,1,40,30,2n3wgr89m7jl8tmioemit2pgq,1,64.0,80.8,2025-06-07T01:19:35.421Z,2025-06-07T01:19:43Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5764892525,286,,5764892523,56,Left,5764892527,233,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527047,299,83,1,40,34,6597wqy6gmpv3zjx7rp8cdj46,0,30.8,33.6,2025-06-07T01:19:38.631Z,2025-06-07T01:19:45Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5764892641,399,lu2g4n0jcfxk41i8ro05ad5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527067,353,1,1,40,34,2n3wgr89m7jl8tmioemit2pgq,1,61.1,69.3,2025-06-07T01:19:38.877Z,2025-06-07T01:20:54Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,1.0,,5764892625,213,6.06,5764892781,210,13,5764892623,212,14.9,5764892617,56,Center,5764892621,141,64.5,5764892619,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527069,354,13,1,40,36,2n3wgr89m7jl8tmioemit2pgq,1,74.0,59.8,2025-06-07T01:19:40.549Z,2025-06-07T03:04:26Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5764892629,18,,5764892631,56,Center,5764892799,231,50.4,5764892795,215,,5764892785,29,,5764892627,22,,5764892783,75,,5764892793,103,25,5764892711,20,5764892787,55,353,,5764892797,230,98.8,5764892791,102,,,,,,,39.2,,,,,,
2821527063,300,43,1,40,36,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-06-07T01:19:41.239Z,2025-06-07T01:20:54Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5764893871,144,61,5764892593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527151,301,5,1,40,41,6597wqy6gmpv3zjx7rp8cdj46,1,-0.4,57.4,2025-06-07T01:19:45.847Z,2025-06-07T01:46:41Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5764893099,233,355,5764893093,346,,5764893091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527071,355,5,1,40,41,2n3wgr89m7jl8tmioemit2pgq,0,100.4,42.6,2025-06-07T01:19:45.847Z,2025-06-07T01:46:42Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5764892645,346,,5764892643,56,Center,5764893103,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527165,302,1,1,41,13,6597wqy6gmpv3zjx7rp8cdj46,0,5.1,41.5,2025-06-07T01:20:18.040Z,2025-06-07T01:20:22Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5764893183,56,Center,5764893193,1,,5764893195,74,,5764893185,140,60.2,5764893187,141,35.5,5764893181,124,,5764893191,213,6.21,5764893189,212,58.0,,,,,,,,,,,,,,,,,,,,,,,,
2821527175,356,1,1,41,18,2n3wgr89m7jl8tmioemit2pgq,0,33.7,67.8,2025-06-07T01:20:22.935Z,2025-06-07T01:20:25Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5764893237,56,Back,5764893243,212,8.1,5764893245,213,0.51,5764893239,140,40.4,5764893241,141,73.6,5764893235,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527177,303,61,1,41,20,6597wqy6gmpv3zjx7rp8cdj46,1,60.2,35.5,2025-06-07T01:20:25.302Z,2025-06-07T01:20:25Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764893251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527179,357,1,1,41,21,2n3wgr89m7jl8tmioemit2pgq,1,40.1,75.3,2025-06-07T01:20:26.070Z,2025-06-07T01:35:51Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5764893267,212,14.6,5764893261,56,Center,5764893271,213,5.83,5764893263,140,52.6,5764893259,155,,5764893265,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527193,359,1,1,41,22,2n3wgr89m7jl8tmioemit2pgq,1,53.0,66.0,2025-06-07T01:20:27.246Z,2025-06-07T01:20:37Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,1.0,,5764893339,141,66.7,5764893337,140,59.3,5764893343,213,0.07,5764893335,56,Center,5764893341,212,6.6,5764893513,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527195,360,13,1,41,24,2n3wgr89m7jl8tmioemit2pgq,1,62.3,58.7,2025-06-07T01:20:29.174Z,2025-06-07T03:05:11Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5764893351,56,Center,5764893521,55,359,5764893519,29,,5764893527,103,18.1,5764893525,102,39.0,5764893421,20,,5764893349,19,,5764893529,215,,5764893517,75,5764893531,230,99.7,,5764893515,23,,5764893533,231,,,,,,,49.8,,,,,,
2821527299,304,5,1,41,26,6597wqy6gmpv3zjx7rp8cdj46,1,-0.7,60.2,2025-06-07T01:20:31.095Z,2025-06-07T01:46:42Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5764893973,346,,5764893971,56,Back,5764893987,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527203,361,5,1,41,26,2n3wgr89m7jl8tmioemit2pgq,0,100.7,39.8,2025-06-07T01:20:31.095Z,2025-06-07T01:46:43Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5764893415,346,,5764893413,56,Center,5764893995,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527321,305,1,1,41,56,6597wqy6gmpv3zjx7rp8cdj46,0,4.8,38.9,2025-06-07T01:21:00.825Z,2025-06-07T01:21:07Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5764894079,213,6.04,5764894071,56,Right,5764894069,124,,5764894085,74,,5764894077,212,59.5,5764894081,1,,5764894075,141,18.0,5764894073,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,
2821527331,362,44,1,42,1,2n3wgr89m7jl8tmioemit2pgq,1,39.0,82.8,2025-06-07T01:21:05.973Z,2025-06-07T02:45:15Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764894109,56,Back,5764900527,189,,5764894111,285,,5764894133,233,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527325,306,44,1,42,1,6597wqy6gmpv3zjx7rp8cdj46,0,61.0,17.2,2025-06-07T01:21:05.974Z,2025-06-07T02:45:15Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5764894143,233,362,5764894091,56,Right,5764894093,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527337,363,12,1,42,1,2n3wgr89m7jl8tmioemit2pgq,1,36.9,84.1,2025-06-07T01:21:06.064Z,2025-06-07T01:45:00Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764894159,141,91.8,5764894163,213,0.25,5764894157,140,56.1,5764894155,56,Left,5764900515,15,,5764894161,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527347,307,1,1,42,5,6597wqy6gmpv3zjx7rp8cdj46,1,29.2,3.5,2025-06-07T01:21:09.799Z,2025-06-07T01:29:44Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5764894207,140,34.6,5764894209,141,1.3,5764894343,1,,5764894211,212,5.9,5764894341,157,,5764894213,213,6.03,5764894205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527351,308,61,1,42,5,6597wqy6gmpv3zjx7rp8cdj46,1,36.0,7.6,2025-06-07T01:21:09.878Z,2025-06-07T01:29:49Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5764894231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527359,309,5,1,42,5,6597wqy6gmpv3zjx7rp8cdj46,0,36.4,-0.6,2025-06-07T01:21:10.391Z,2025-06-07T01:46:43Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5764894253,347,,5764894251,56,Back,5764894263,233,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527355,364,5,1,42,5,2n3wgr89m7jl8tmioemit2pgq,1,63.6,100.6,2025-06-07T01:21:10.391Z,2025-06-07T01:34:18Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764894257,233,309,5764894243,56,Left,5764894245,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527389,365,1,1,42,11,2n3wgr89m7jl8tmioemit2pgq,1,67.9,100.0,2025-06-07T01:21:16.206Z,2025-06-07T01:34:30Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764894367,213,3.43,5764894361,140,47.4,5764894369,1,,5764894357,107,,5764894363,141,92.3,5764894365,212,22.5,5764894359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527409,366,1,1,42,16,2n3wgr89m7jl8tmioemit2pgq,1,45.4,74.8,2025-06-07T01:21:20.655Z,2025-06-07T01:21:25Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764894457,140,46.1,5764894463,213,4.75,5764894461,212,18.4,5764894459,141,47.8,5764894455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527419,367,1,1,42,20,2n3wgr89m7jl8tmioemit2pgq,1,53.2,36.7,2025-06-07T01:21:25.030Z,2025-06-07T01:21:27Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5764894503,212,16.3,5764894499,140,67.7,5764894501,141,28.0,5764894497,56,Center,5764894505,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527423,368,1,1,42,22,2n3wgr89m7jl8tmioemit2pgq,0,67.7,27.7,2025-06-07T01:21:27.287Z,2025-06-07T01:21:29Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5764894523,140,70.1,5764894571,236,,5764894525,141,24.9,5764894577,286,,5764894527,212,3.2,5764894521,56,Center,5764894573,233,310,5764894529,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,
2821527433,310,74,1,42,22,6597wqy6gmpv3zjx7rp8cdj46,1,29.0,87.8,2025-06-07T01:21:27.288Z,2025-06-07T01:46:27Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5764894569,285,,5764894581,233,368,5764894567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527435,311,5,1,42,24,6597wqy6gmpv3zjx7rp8cdj46,0,39.8,100.8,2025-06-07T01:21:29.297Z,2025-06-07T01:46:44Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5764894587,347,,5764894585,56,Back,5764894627,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527441,369,5,1,42,24,2n3wgr89m7jl8tmioemit2pgq,1,60.2,-0.8,2025-06-07T01:21:29.297Z,2025-06-07T01:46:43Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5764894619,56,Right,5764894623,233,311,5764894621,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527465,370,1,1,42,27,2n3wgr89m7jl8tmioemit2pgq,1,57.4,0.0,2025-06-07T01:21:31.799Z,2025-06-07T01:31:26Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5764894771,212,11.4,5764894769,141,5.6,5764894767,140,47.4,5764894773,213,2.73,5764894765,56,Back,5764894763,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527469,371,43,1,42,34,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-07T01:21:39.360Z,2025-06-07T01:22:10Z,,,,,5764894789,344,0,5764895243,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821528367,420,1,1,42,35,2n3wgr89m7jl8tmioemit2pgq,1,46.1,35.7,2025-06-07T01:21:39.462Z,2025-06-07T01:31:39Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5764899949,212,12.1,5764899947,141,46.7,5764899945,140,55.2,5764899943,56,Center,5764899951,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821528379,421,1,1,42,36,2n3wgr89m7jl8tmioemit2pgq,1,52.9,37.4,2025-06-07T01:21:40.462Z,2025-06-07T01:31:56Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5764900043,1,,5764900037,141,89.1,5764900039,212,35.6,5764900033,56,Back,5764900041,213,1.73,5764900047,189,,5764900035,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821528387,422,1,1,42,37,2n3wgr89m7jl8tmioemit2pgq,1,52.2,77.0,2025-06-07T01:21:41.462Z,2025-06-07T01:32:16Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5764900129,213,3.44,5764900121,56,Back,5764900127,212,9.3,5764900125,141,73.0,5764900123,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527483,372,79,1,42,40,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-07T01:21:44.617Z,2025-06-07T01:21:44Z,,,,,5764894847,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527497,373,43,1,42,44,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-07T01:21:48.864Z,2025-06-07T01:22:12Z,,,,,5764894953,344,0,5764895251,144,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821528401,423,1,1,42,49,2n3wgr89m7jl8tmioemit2pgq,1,33.9,71.8,2025-06-07T01:21:53.462Z,2025-06-07T01:32:38Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764900207,56,Back,5764900209,140,37.5,5764900211,141,41.6,5764900215,213,4.89,5764900213,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527509,374,79,1,42,50,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-07T01:21:55Z,2025-06-07T03:24:10Z,,,,,5764895033,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821528407,424,1,1,42,52,2n3wgr89m7jl8tmioemit2pgq,1,38.1,52.1,2025-06-07T01:21:56.462Z,2025-06-07T01:32:50Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5764900257,141,57.5,5764900259,212,12.2,5764900253,56,Back,5764900261,213,0.31,5764900255,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527511,375,43,1,42,52,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-07T01:21:56.823Z,2025-06-07T01:32:54Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5764895073,213,0.90,5764895065,56,Back,5764900269,144,1,5764895069,141,52.5,5764895071,212,7.9,5764895067,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527513,376,1,1,42,56,2n3wgr89m7jl8tmioemit2pgq,1,42.8,52.5,2025-06-07T01:22:00.936Z,2025-06-07T01:33:01Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5764895089,213,3.81,5764895085,141,44.0,5764895083,140,35.9,5764895081,56,Back,5764895087,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527517,377,1,1,42,57,2n3wgr89m7jl8tmioemit2pgq,1,36.5,44.0,2025-06-07T01:22:01.703Z,2025-06-07T01:33:07Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5764895103,140,42.4,5764895105,141,35.7,5764895107,212,8.4,5764895101,56,Back,5764895109,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527523,378,1,1,42,59,2n3wgr89m7jl8tmioemit2pgq,1,42.5,35.5,2025-06-07T01:22:03.618Z,2025-06-07T01:33:17Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5764895169,140,41.4,5764895173,212,16.0,5764895171,141,12.0,5764895167,56,Back,5764895175,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527525,379,1,1,43,2,2n3wgr89m7jl8tmioemit2pgq,1,41.2,12.3,2025-06-07T01:22:07.375Z,2025-06-07T01:33:18Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5764895207,56,Back,5764895211,141,30.3,5764895209,140,41.3,5764895215,213,1.56,5764895213,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527531,380,1,1,43,4,2n3wgr89m7jl8tmioemit2pgq,1,41.0,30.4,2025-06-07T01:22:08.495Z,2025-06-07T01:22:12Z,6pqwh2z47uwgr9u9y8n79ppzp,M. Hairston,,,5764895257,56,Back,5764895263,212,25.9,5764895261,141,19.1,5764895265,213,3.44,5764895259,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527535,381,1,1,43,7,2n3wgr89m7jl8tmioemit2pgq,1,17.4,19.1,2025-06-07T01:22:12.343Z,2025-06-07T01:33:29Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5764895287,212,14.4,5764895281,56,Back,5764895283,140,6.1,5764895285,141,31.2,5764895289,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527537,382,1,1,43,9,2n3wgr89m7jl8tmioemit2pgq,0,6.1,31.2,2025-06-07T01:22:14.096Z,2025-06-07T01:22:16Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5764895295,157,,5764895303,212,52.1,5764895301,141,100.0,5764895299,140,26.4,5764895307,1,,5764895297,56,Back,5764895305,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527553,312,5,1,43,11,6597wqy6gmpv3zjx7rp8cdj46,1,72.1,-1.3,2025-06-07T01:22:15.979Z,2025-06-07T01:46:44Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5764895399,347,,5764895397,56,Right,5764895407,233,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527541,383,5,1,43,11,2n3wgr89m7jl8tmioemit2pgq,0,27.9,101.3,2025-06-07T01:22:15.979Z,2025-06-07T01:46:45Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5764895411,233,312,5764895321,56,Back,5764895323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527597,313,1,1,43,44,6597wqy6gmpv3zjx7rp8cdj46,0,78.9,0.0,2025-06-07T01:22:48.879Z,2025-06-07T01:22:53Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5764895679,1,,5764895675,212,34.6,5764895667,107,,5764895673,141,47.9,5764895669,56,Center,5764895671,140,86.4,5764895677,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527599,384,44,1,43,48,2n3wgr89m7jl8tmioemit2pgq,1,11.8,53.2,2025-06-07T01:22:52.656Z,2025-06-07T02:45:16Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764895685,285,,5764895731,233,314,5764895683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527603,314,44,1,43,48,6597wqy6gmpv3zjx7rp8cdj46,0,88.2,46.8,2025-06-07T01:22:52.657Z,2025-06-07T02:45:16Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5764895697,286,,5764895747,233,384,5764895693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527605,385,12,1,43,48,2n3wgr89m7jl8tmioemit2pgq,1,8.7,55.1,2025-06-07T01:22:53.161Z,2025-06-07T01:30:05Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5764895709,212,12.9,5764895705,140,9.0,5764895711,213,4.74,5764895721,15,,5764895703,56,Back,5764895707,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821527631,387,1,1,43,54,2n3wgr89m7jl8tmioemit2pgq,0,28.5,4.4,2025-06-07T01:22:59.304Z,2025-06-07T01:23:02Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5764895833,212,37.9,5764895835,213,0.41,5764895825,155,,5764895831,141,26.7,5764895837,1,,5764895827,56,Center,5764895829,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
