id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2801103033,384,1,1,45,33,c9xffml4i7ihblp1qhus9w3fu,1,4.3,60.3,2025-04-13T21:53:12.660Z,2025-04-13T21:53:17Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5651789817,140,13.3,5651789819,141,73.2,5651789821,212,12.9,5651789811,5,,5651789813,241,,5651789823,213,0.75,5651789815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103043,385,1,1,45,38,c9xffml4i7ihblp1qhus9w3fu,1,27.9,69.7,2025-04-13T21:53:17.766Z,2025-04-13T21:53:20Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651789883,141,34.6,5651789887,213,4.51,5651789879,56,Back,5651789881,140,23.3,5651789885,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103061,386,1,1,45,40,c9xffml4i7ihblp1qhus9w3fu,1,23.2,34.6,2025-04-13T21:53:20.269Z,2025-04-13T21:53:24Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651789997,141,77.5,5651790001,213,1.45,5651789993,56,Back,5651789999,212,29.4,5651789995,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103089,387,1,1,45,44,c9xffml4i7ihblp1qhus9w3fu,1,29.6,71.1,2025-04-13T21:53:23.900Z,2025-04-13T21:53:29Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651790169,141,33.1,5651790167,140,27.8,5651790171,212,25.9,5651790165,56,Back,5651790173,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103135,388,1,1,45,50,c9xffml4i7ihblp1qhus9w3fu,1,33.3,32.8,2025-04-13T21:53:29.549Z,2025-04-13T21:53:37Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651790447,1,,5651790437,56,Left,5651790441,141,91.5,5651790439,140,75.4,5651790435,155,,5651790443,212,59.6,5651790445,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103461,399,3,1,45,50,c9xffml4i7ihblp1qhus9w3fu,0,77.1,92.8,2025-04-13T21:53:29.768Z,2025-04-13T23:25:17Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5651792371,56,Left,5651792373,286,,5651792567,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103443,387,7,1,45,50,5h878vnmkbuy2ummddprusxgq,0,22.9,7.2,2025-04-13T21:53:29.769Z,2025-04-13T23:25:16Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5651792267,56,Back,5651792269,285,,5651792555,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103149,389,3,1,45,57,c9xffml4i7ihblp1qhus9w3fu,0,75.8,91.5,2025-04-13T21:53:37.061Z,2025-04-13T21:53:43Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5651790487,56,Left,5651790657,233,384,5651790489,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103175,384,7,1,45,57,5h878vnmkbuy2ummddprusxgq,1,24.2,8.5,2025-04-13T21:53:37.062Z,2025-04-13T21:54:44Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5651790617,285,,5651790623,233,389,5651790613,167,,5651790615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103203,385,5,1,46,0,5h878vnmkbuy2ummddprusxgq,0,25.2,-1.2,2025-04-13T21:53:39.837Z,2025-04-14T00:09:54Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5651790793,233,390,5651790747,56,Back,5651790749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103183,390,5,1,46,0,c9xffml4i7ihblp1qhus9w3fu,1,74.8,101.2,2025-04-13T21:53:39.837Z,2025-04-14T00:09:54Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5651790661,347,,5651790659,56,Left,5651790757,233,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103211,391,1,1,46,1,c9xffml4i7ihblp1qhus9w3fu,1,73.9,100.0,2025-04-13T21:53:40.725Z,2025-04-13T21:53:44Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5651790825,212,13.3,5651790823,141,84.7,5651790821,140,66.7,5651790817,107,,5651790827,213,4.11,5651790819,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103213,392,1,1,46,4,c9xffml4i7ihblp1qhus9w3fu,1,66.7,84.7,2025-04-13T21:53:43.869Z,2025-04-13T21:54:57Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5651790833,56,Left,5651790835,140,60.9,5651790839,212,8.7,5651790841,213,2.34,5651790837,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103219,393,1,1,46,6,c9xffml4i7ihblp1qhus9w3fu,1,60.9,93.9,2025-04-13T21:53:46.133Z,2025-04-13T21:53:46Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5651790913,212,22.1,5651790915,213,3.52,5651790909,140,41.4,5651790907,56,Back,5651790911,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103245,394,1,1,46,7,c9xffml4i7ihblp1qhus9w3fu,1,41.4,81.8,2025-04-13T21:53:46.732Z,2025-04-13T21:53:50Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651791029,141,47.0,5651791027,140,44.1,5651791033,213,4.83,5651791031,212,23.8,5651791025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103267,395,1,1,46,10,c9xffml4i7ihblp1qhus9w3fu,1,49.3,41.0,2025-04-13T21:53:50.037Z,2025-04-13T21:53:56Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651791199,213,5.53,5651791197,212,24.2,5651791193,140,66.2,5651791195,141,16.7,5651791191,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103271,396,61,1,46,16,c9xffml4i7ihblp1qhus9w3fu,0,63.6,7.6,2025-04-13T21:53:56.045Z,2025-04-13T21:53:56Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5651791211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103409,386,5,1,46,18,5h878vnmkbuy2ummddprusxgq,1,41.0,101.4,2025-04-13T21:53:58.133Z,2025-04-14T00:09:54Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5651792125,233,397,5651792097,347,,5651792095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103273,397,5,1,46,18,c9xffml4i7ihblp1qhus9w3fu,0,59.0,-1.4,2025-04-13T21:53:58.133Z,2025-04-14T00:09:55Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5651791233,56,Right,5651792155,233,386,5651791235,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103293,398,17,1,46,24,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T21:54:03.508Z,2025-04-13T21:58:06Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5651799267,35,,5651791417,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103623,388,1,1,47,21,5h878vnmkbuy2ummddprusxgq,0,37.5,100.0,2025-04-13T21:55:01.344Z,2025-04-13T21:55:03Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5651793159,56,Left,5651793157,107,,5651793165,212,22.5,5651793163,141,91.5,5651793161,140,58.1,5651793169,1,,5651793167,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103647,400,12,1,47,25,c9xffml4i7ihblp1qhus9w3fu,1,21.7,14.1,2025-04-13T21:55:05.020Z,2025-04-13T21:55:12Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5651793281,141,17.9,5651793285,213,0.16,5651793279,140,37.4,5651793283,212,16.7,5651793277,56,Back,5651793309,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103687,389,30,1,47,31,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-13T21:55:10.442Z,2025-04-13T21:55:10Z,,,,,5651793507,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801103705,402,30,1,47,31,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T21:55:10.442Z,2025-04-13T21:55:13Z,,,,,5651793559,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801109971,409,18,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T22:11:14.904Z,2025-04-13T23:39:23Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5651830587,59,15,5651830583,42,,5651830585,44,Forward,5651830689,55,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801109979,410,19,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T22:11:14.905Z,2025-04-14T17:15:50Z,dglf4uhg5wnc68cg8ijovfmy1,T. Preston,,,5651830631,145,7,5651830641,55,409,5651830639,44,Forward,5651830637,293,3,5651830635,292,10,5651830627,42,,5651830633,59,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110679,423,18,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T22:11:16.004Z,2025-04-13T23:45:58Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5651834509,42,,5651834513,59,2,5651834511,44,Defender,5651834585,55,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110685,424,19,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T22:11:16.005Z,2025-04-13T23:45:58Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5651834545,145,2,5652086491,293,1,5652086489,292,9,5651834541,42,,5651834551,55,423,5651834549,44,Forward,5651834547,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801109955,393,32,2,45,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-13T22:11:24.904Z,2025-04-13T22:11:25Z,,,,,5651830475,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110021,411,32,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-04-13T22:11:24.904Z,2025-04-13T22:11:32Z,,,,,5651830889,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801109981,394,1,2,45,0,5h878vnmkbuy2ummddprusxgq,1,50.3,50.0,2025-04-13T22:11:24.905Z,2025-04-13T22:11:28Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5651830657,279,S,5651830649,140,33.3,5651830647,56,Back,5651830651,141,56.5,5651830653,212,18.4,5651830655,213,2.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801111977,419,1,2,45,2,5h878vnmkbuy2ummddprusxgq,1,37.5,36.3,2025-04-13T22:11:27.782Z,2025-04-13T22:15:09Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651841849,56,Back,5651841851,140,36.8,5651841855,212,6.5,5651841853,141,45.8,5651841857,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110003,395,1,2,45,3,5h878vnmkbuy2ummddprusxgq,1,33.3,56.5,2025-04-13T22:11:28.239Z,2025-04-13T22:11:30Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5651830797,141,34.7,5651830801,213,4.14,5651830799,212,17.6,5651830793,56,Back,5651830795,140,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110085,396,1,2,45,5,5h878vnmkbuy2ummddprusxgq,1,24.3,34.7,2025-04-13T22:11:30.400Z,2025-04-13T22:11:39Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651831221,56,Right,5651831229,213,5.86,5651831219,155,,5651831227,212,43.7,5651831231,1,,5651831225,141,8.5,5651831223,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110099,397,1,2,45,14,5h878vnmkbuy2ummddprusxgq,1,60.5,15.3,2025-04-13T22:11:39.087Z,2025-04-13T22:11:40Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5651831313,213,3.54,5651831307,141,5.1,5651831303,140,45.0,5651831311,212,17.7,5651831297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110117,398,1,2,45,15,5h878vnmkbuy2ummddprusxgq,1,41.8,12.1,2025-04-13T22:11:40.471Z,2025-04-13T22:11:42Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5651831385,140,30.4,5651831389,212,26.4,5651831387,141,46.7,5651831391,213,2.04,5651831383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110169,399,1,2,45,17,5h878vnmkbuy2ummddprusxgq,1,30.4,46.7,2025-04-13T22:11:42.191Z,2025-04-13T22:11:48Z,9hqo1ykdlw9iv4tlo8d3vu9ec,B. Romero,,,5651831671,140,41.2,5651831669,56,Back,5651831677,212,30.4,5651831679,213,1.19,5651831673,141,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110179,400,1,2,45,23,5h878vnmkbuy2ummddprusxgq,1,53.8,88.2,2025-04-13T22:11:48.718Z,2025-04-13T22:11:49Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5651831749,56,Left,5651831755,212,13.6,5651831751,140,66.7,5651831757,213,0.11,5651831753,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110201,401,1,2,45,24,5h878vnmkbuy2ummddprusxgq,1,66.7,90.3,2025-04-13T22:11:49.559Z,2025-04-13T22:11:51Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5651831861,141,82.3,5651831865,213,5.67,5651831857,56,Left,5651831859,140,74.0,5651831863,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110213,402,1,2,45,26,5h878vnmkbuy2ummddprusxgq,1,74.0,82.3,2025-04-13T22:11:50.950Z,2025-04-13T22:11:52Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5651831933,140,71.1,5651831935,141,72.7,5651831939,213,4.28,5651831937,212,7.2,5651831931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110225,403,3,2,45,26,5h878vnmkbuy2ummddprusxgq,1,72.6,59.4,2025-04-13T22:11:51.386Z,2025-04-13T22:11:54Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651832005,233,412,5651831991,286,,5651831989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110205,412,45,2,45,26,c9xffml4i7ihblp1qhus9w3fu,0,27.9,36.2,2025-04-13T22:11:51.386Z,2025-04-13T22:11:53Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5651831879,56,Back,5651832031,233,403,5651831881,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110237,404,1,2,45,27,5h878vnmkbuy2ummddprusxgq,0,70.9,71.5,2025-04-13T22:11:52.760Z,2025-04-13T22:11:55Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651832089,141,16.8,5651832091,212,48.7,5651832087,140,100.0,5651832085,56,Right,5651832093,213,5.41,5651832095,1,,5651832083,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110485,405,5,2,45,30,5h878vnmkbuy2ummddprusxgq,0,100.8,17.4,2025-04-13T22:11:54.960Z,2025-04-14T00:09:55Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651833527,346,,5651833525,56,Right,5651833585,233,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110367,413,5,2,45,30,c9xffml4i7ihblp1qhus9w3fu,1,-0.8,82.6,2025-04-13T22:11:54.960Z,2025-04-14T00:09:55Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5651832777,56,Back,5651832779,346,,5651833549,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110377,414,1,2,45,47,c9xffml4i7ihblp1qhus9w3fu,1,3.6,57.3,2025-04-13T22:12:12.273Z,2025-04-13T22:16:03Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5651832839,213,0.56,5651832837,212,8.9,5651832825,124,,5651832833,140,10.8,5651832829,56,Back,5651832835,141,64.2,5651832843,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110423,415,1,2,45,47,c9xffml4i7ihblp1qhus9w3fu,1,16.3,63.9,2025-04-13T22:12:12.836Z,2025-04-13T22:12:18Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651833149,213,5.05,5651833147,212,22.2,5651833143,140,23.3,5651833145,141,33.1,5651833141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110447,416,1,2,45,53,c9xffml4i7ihblp1qhus9w3fu,1,22.7,31.2,2025-04-13T22:12:18.395Z,2025-04-13T22:12:20Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651833277,141,46.9,5651833279,212,14.1,5651833281,213,2.28,5651833273,56,Back,5651833275,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110465,417,1,2,45,55,c9xffml4i7ihblp1qhus9w3fu,1,13.9,46.9,2025-04-13T22:12:20.738Z,2025-04-13T22:12:23Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5651833433,213,0.96,5651833427,140,22.0,5651833429,141,64.8,5651833425,56,Back,5651833431,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110511,418,1,2,45,58,c9xffml4i7ihblp1qhus9w3fu,1,22.0,64.8,2025-04-13T22:12:23.185Z,2025-04-13T22:12:28Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651833661,141,32.4,5651833665,213,4.79,5651833657,56,Back,5651833659,140,23.7,5651833663,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110555,419,1,2,46,2,c9xffml4i7ihblp1qhus9w3fu,1,23.7,32.4,2025-04-13T22:12:27.842Z,2025-04-13T22:12:31Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651833881,56,Back,5651833887,212,12.4,5651833889,213,5.37,5651833885,141,18.0,5651833883,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110577,420,1,2,46,6,c9xffml4i7ihblp1qhus9w3fu,1,30.9,18.0,2025-04-13T22:12:31.097Z,2025-04-13T22:12:33Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5651834015,140,26.8,5651834013,56,Back,5651834021,213,3.24,5651834017,141,17.4,5651834019,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110581,421,1,2,46,8,c9xffml4i7ihblp1qhus9w3fu,0,25.3,12.0,2025-04-13T22:12:33.113Z,2025-04-13T22:14:05Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651838623,286,,5651834043,56,Back,5651834045,140,28.3,5651834053,1,,5651838617,236,,5651834051,213,6.15,5651838619,233,406,5651834049,212,3.2,5651834047,141,11.4,5651834041,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110633,406,74,2,46,8,5h878vnmkbuy2ummddprusxgq,1,66.0,85.9,2025-04-13T22:12:33.114Z,2025-04-13T23:25:34Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5651838641,233,421,5651834337,56,Left,5651834339,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110649,407,5,2,46,10,5h878vnmkbuy2ummddprusxgq,0,69.4,100.7,2025-04-13T22:12:35.449Z,2025-04-14T00:09:56Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5651834381,347,,5652077483,233,422,5651834379,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110677,422,5,2,46,10,c9xffml4i7ihblp1qhus9w3fu,1,30.6,-0.7000000000000001,2025-04-13T22:12:35.449Z,2025-04-14T00:09:56Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5652077467,233,407,5651834501,56,Back,5651834503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110711,425,1,2,46,21,c9xffml4i7ihblp1qhus9w3fu,1,31.8,0.0,2025-04-13T22:12:46.874Z,2025-04-13T22:12:47Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5651834695,213,2.29,5651834693,212,2.7,5651834685,107,,5651834691,141,1.0,5651834687,56,Back,5651834689,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110717,426,61,2,46,22,c9xffml4i7ihblp1qhus9w3fu,0,30.1,1.0,2025-04-13T22:12:47.522Z,2025-04-13T22:15:00Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5651834725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110745,409,1,2,46,26,5h878vnmkbuy2ummddprusxgq,1,83.5,84.3,2025-04-13T22:12:50.912Z,2025-04-13T22:12:52Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5651834897,213,4.36,5651834893,141,64.7,5651834895,212,14.2,5651834889,56,Center,5651834891,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110769,410,1,2,46,27,5h878vnmkbuy2ummddprusxgq,1,78.9,64.7,2025-04-13T22:12:52.407Z,2025-04-13T22:13:02Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,1.0,5651835021,213,0.27,5651835019,212,7.5,5651835367,154,,5651835017,141,67.7,5651835015,140,85.8,5651835365,210,15,5651835013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110775,411,15,2,46,29,5h878vnmkbuy2ummddprusxgq,1,85.8,67.7,2025-04-13T22:12:54.702Z,2025-04-13T22:13:43Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5651835379,78,,5651835393,146,97.7,5651835383,154,,5651835421,233,427,5651835381,29,,5651835069,56,Center,5651835067,64,,5651835391,103,19.6,5651835389,102,50.2,5651835385,55,410,5651835065,22,5651835149,20,,5651835395,147,,,,52.9,,,,,,,,,,,,,,,,
2801110757,427,10,2,46,29,c9xffml4i7ihblp1qhus9w3fu,1,5.2,46.4,2025-04-13T22:12:54.802Z,2025-04-13T22:13:03Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5651834953,56,Back,5651835113,177,,5651835433,233,411,5651834951,182,,5651834949,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110849,429,1,2,46,37,c9xffml4i7ihblp1qhus9w3fu,1,13.2,48.8,2025-04-13T22:13:01.906Z,2025-04-13T22:13:05Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5651835577,140,22.9,5651835579,141,68.2,5651835581,212,16.7,5651835573,123,,5651835583,213,0.91,5651835575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110865,430,1,2,46,40,c9xffml4i7ihblp1qhus9w3fu,1,23.9,69.7,2025-04-13T22:13:05.689Z,2025-04-13T22:13:08Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5651835693,213,4.70,5651835685,56,Back,5651835691,212,24.5,5651835687,140,23.6,5651835689,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110881,431,1,2,46,43,c9xffml4i7ihblp1qhus9w3fu,1,23.6,33.7,2025-04-13T22:13:08.226Z,2025-04-13T22:13:09Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651835781,140,29.7,5651835785,212,6.4,5651835783,141,34.3,5651835787,213,0.06,5651835779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110903,432,1,2,46,44,c9xffml4i7ihblp1qhus9w3fu,1,30.8,31.8,2025-04-13T22:13:09.746Z,2025-04-13T22:13:12Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5651835883,140,22.0,5651835885,141,17.0,5651835887,212,13.7,5651835889,213,3.97,5651835881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801110929,433,1,2,46,47,c9xffml4i7ihblp1qhus9w3fu,1,22.2,16.7,2025-04-13T22:13:12.001Z,2025-04-13T22:13:15Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5651836031,56,Back,5651836037,212,23.2,5651836039,213,2.29,5651836035,141,42.4,5651836033,140,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
