id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2816249591,496,1,2,51,30,kfq8fhwnmycbtad1u0fyefx0,1,68.0,47.0,2025-05-18T03:16:53.567Z,2025-05-18T03:17:00Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5735465687,56,Center,5735465693,212,15.5,5735465689,140,74.8,5735465695,213,1.09,5735465691,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249597,497,61,2,51,37,kfq8fhwnmycbtad1u0fyefx0,0,93.0,85.7,2025-05-18T03:17:00.335Z,2025-05-18T03:17:00Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735465751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249629,413,1,2,51,39,2iwybwokic7nmr1t33abdbjoq,1,7.1,18.5,2025-05-18T03:17:01.889Z,2025-05-18T03:17:03Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5735465905,56,Back,5735465907,140,13.5,5735465909,141,7.1,5735465913,213,5.43,5735465911,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249633,414,3,2,51,40,2iwybwokic7nmr1t33abdbjoq,0,14.8,8.0,2025-05-18T03:17:03.521Z,2025-05-18T03:17:10Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5735465921,285,,5735465919,56,Back,5735466005,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249637,498,7,2,51,40,kfq8fhwnmycbtad1u0fyefx0,1,85.2,92.0,2025-05-18T03:17:03.522Z,2025-05-18T03:17:08Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735465945,286,,5735465941,167,,5735465971,233,414,5735465943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249825,415,5,2,51,41,2iwybwokic7nmr1t33abdbjoq,1,16.2,-0.7,2025-05-18T03:17:04.681Z,2025-05-18T04:15:11Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5735466903,347,,5735466901,56,Back,5735466909,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249685,499,5,2,51,41,kfq8fhwnmycbtad1u0fyefx0,0,83.8,100.7,2025-05-18T03:17:04.681Z,2025-05-18T04:15:11Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735466195,347,,5735466193,56,Left,5735466925,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249833,416,1,2,52,6,2iwybwokic7nmr1t33abdbjoq,0,13.6,0.0,2025-05-18T03:17:29.145Z,2025-05-18T03:17:31Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5735466935,141,6.4,5735466937,212,11.2,5735466931,56,Back,5735466933,140,22.8,5735466929,107,,5735466939,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249841,500,8,2,52,9,kfq8fhwnmycbtad1u0fyefx0,1,65.7,86.2,2025-05-18T03:17:32.105Z,2025-05-18T03:17:32Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735466991,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249857,417,61,2,52,11,2iwybwokic7nmr1t33abdbjoq,1,26.8,5.3,2025-05-18T03:17:34.281Z,2025-05-18T03:17:34Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5735467073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249865,418,5,2,52,12,2iwybwokic7nmr1t33abdbjoq,0,29.5,-0.8,2025-05-18T03:17:35.218Z,2025-05-18T04:15:12Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5735467251,233,501,5735467127,347,,5735467125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249881,501,5,2,52,12,kfq8fhwnmycbtad1u0fyefx0,1,70.5,100.8,2025-05-18T03:17:35.218Z,2025-05-18T04:15:11Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735467201,347,,5735467199,56,Left,5735467231,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249889,502,1,2,52,14,kfq8fhwnmycbtad1u0fyefx0,1,66.5,100.0,2025-05-18T03:17:37.024Z,2025-05-18T03:17:39Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5735467263,212,12.3,5735467259,140,61.6,5735467265,213,4.28,5735467255,107,,5735467261,141,84.5,5735467257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249913,503,1,2,52,16,kfq8fhwnmycbtad1u0fyefx0,1,66.5,84.4,2025-05-18T03:17:39.032Z,2025-05-18T03:17:42Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5735467359,213,0.11,5735467353,140,75.6,5735467357,212,9.6,5735467351,56,Left,5735467355,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249919,504,50,2,52,19,kfq8fhwnmycbtad1u0fyefx0,1,74.3,89.6,2025-05-18T03:17:42.240Z,2025-05-18T04:15:36Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735467397,56,Left,5735467399,286,,5735467501,233,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249929,419,7,2,52,19,2iwybwokic7nmr1t33abdbjoq,1,25.7,10.4,2025-05-18T03:17:42.241Z,2025-05-18T04:15:35Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5735467443,56,Back,5735467483,233,504,5735467445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816249951,420,1,2,52,21,2iwybwokic7nmr1t33abdbjoq,1,25.1,13.5,2025-05-18T03:17:43.978Z,2025-05-18T03:17:45Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735467555,213,0.78,5735467549,140,32.4,5735467551,141,24.6,5735467547,56,Back,5735467553,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250035,422,1,2,52,23,2iwybwokic7nmr1t33abdbjoq,1,35.4,37.7,2025-05-18T03:17:46.418Z,2025-05-18T03:17:57Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5735467947,141,82.3,5735467953,1,,5735467945,140,62.4,5735467949,212,41.5,5735467951,213,0.82,5735467943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250041,423,1,2,52,34,2iwybwokic7nmr1t33abdbjoq,0,92.3,72.7,2025-05-18T03:17:57.162Z,2025-05-18T03:17:58Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5735467965,56,Center,5735467967,140,92.2,5735467973,213,4.66,5735468003,233,505,5735467969,141,69.6,5735467971,212,2.1,5735468001,236,,5735468007,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250045,505,74,2,52,34,kfq8fhwnmycbtad1u0fyefx0,1,10.9,37.1,2025-05-18T03:17:57.163Z,2025-05-18T04:39:15Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5735468045,233,423,5735467993,285,,5735467991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250061,424,6,2,52,36,2iwybwokic7nmr1t33abdbjoq,1,90.4,65.6,2025-05-18T03:17:58.768Z,2025-05-18T03:45:01Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5735468071,56,Center,5735468073,73,,5735468091,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250051,506,6,2,52,36,kfq8fhwnmycbtad1u0fyefx0,0,9.6,34.4,2025-05-18T03:17:58.768Z,2025-05-18T03:18:05Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5735468067,56,Back,5735468069,73,,5735468107,233,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250335,425,1,2,53,16,2iwybwokic7nmr1t33abdbjoq,0,99.5,99.5,2025-05-18T03:18:39.579Z,2025-05-18T04:08:54Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5735469709,140,92.5,5735469713,212,26.1,5735469715,213,4.43,5735469699,2,,5735469705,223,,5735469707,56,Center,5735469701,6,,5735469711,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250357,426,43,2,53,22,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-18T03:18:45.451Z,2025-05-18T04:08:53Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5735469817,56,Center,5735543533,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250363,507,61,2,53,25,kfq8fhwnmycbtad1u0fyefx0,1,11.2,42.7,2025-05-18T03:18:47.954Z,2025-05-18T03:18:48Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5735469847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250367,427,15,2,53,25,2iwybwokic7nmr1t33abdbjoq,1,93.3,55.3,2025-05-18T03:18:48.043Z,2025-05-18T04:09:07Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735543677,230,97.8,5735543671,100,,5735469875,56,Center,5735543669,458,,5735543667,103,19,5735543689,233,508,5735543679,231,50.9,5735543607,20,,5735469873,17,,5735543663,78,,5735543675,147,53.8,5735543673,146,95.6,5735543605,25,,5735543665,102,51.0,5735543611,82,,,,,,,,,
2816250381,508,10,2,53,25,kfq8fhwnmycbtad1u0fyefx0,1,4.4,46.2,2025-05-18T03:18:48.143Z,2025-05-18T04:09:07Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5735469911,94,,5735469913,56,Back,5735543697,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250477,510,12,2,53,26,kfq8fhwnmycbtad1u0fyefx0,1,11.6,44.5,2025-05-18T03:18:49.401Z,2025-05-18T03:39:53Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5735470437,56,Back,5735470443,212,3.0,5735470441,141,40.4,5735470439,140,10.5,5735470445,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250485,511,61,2,53,27,kfq8fhwnmycbtad1u0fyefx0,1,10.5,40.4,2025-05-18T03:18:50.187Z,2025-05-18T03:39:56Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5735470481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250373,428,6,2,53,28,2iwybwokic7nmr1t33abdbjoq,1,90.8,53.9,2025-05-18T03:18:51.058Z,2025-05-18T03:45:01Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735469979,233,509,5735469909,73,,5735469907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250385,509,6,2,53,28,kfq8fhwnmycbtad1u0fyefx0,0,9.2,46.1,2025-05-18T03:18:51.058Z,2025-05-18T03:45:02Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5735469945,56,Back,5735469999,233,428,5735469947,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250645,429,79,2,54,11,2iwybwokic7nmr1t33abdbjoq,0,0.0,0.0,2025-05-18T03:19:34.483Z,2025-05-18T03:19:34Z,,,,,5735471333,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250717,512,79,2,54,22,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-18T03:19:44.817Z,2025-05-18T03:19:45Z,,,,,5735471683,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250741,430,1,2,54,23,2iwybwokic7nmr1t33abdbjoq,1,99.5,99.5,2025-05-18T03:19:46.011Z,2025-05-18T04:35:10Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,1.0,,5735471775,56,Center,5735471785,1,,5735544045,210,13,5735471783,213,4.48,5735471773,223,,5735544047,154,,5735471771,155,,5735471781,212,35.7,5735471777,140,91.6,5735471769,6,,5735471767,2,,5735471779,141,48.5,,,,,,,,,,,,,,,,,
2816253483,506,44,2,54,23,2iwybwokic7nmr1t33abdbjoq,1,90.2,43.2,2025-05-18T03:19:46.723Z,2025-05-18T04:39:03Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735486237,56,Center,5735486239,286,,5735542441,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816263923,840,44,2,54,24,kfq8fhwnmycbtad1u0fyefx0,0,9.8,56.8,2025-05-18T03:19:46.724Z,2025-05-18T04:34:39Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735542451,233,506,5735542399,56,Back,5735542401,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816253081,496,13,2,54,24,2iwybwokic7nmr1t33abdbjoq,1,92.1,47.4,2025-05-18T03:19:47.410Z,2025-05-18T04:53:20Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735544063,102,60.5,5735544059,55,430,5735544051,15,,5735544057,154,,5735544065,103,25,5735544071,231,49.3,5735544053,73,,5735544069,230,98.1,5735483999,56,Center,5735544067,328,,5735544049,25,,5735544055,29,,5735483997,17,,,,,,,,,,,,,,,
2816250787,431,5,2,54,26,2iwybwokic7nmr1t33abdbjoq,0,101.0,58.4,2025-05-18T03:19:49.131Z,2025-05-18T04:15:13Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5735472033,56,Center,5735472035,346,,5735472109,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250755,513,5,2,54,26,kfq8fhwnmycbtad1u0fyefx0,1,-1.0,41.6,2025-05-18T03:19:49.131Z,2025-05-18T04:15:12Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5735471835,346,,5735472085,233,431,5735471833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250765,514,1,2,54,27,kfq8fhwnmycbtad1u0fyefx0,1,2.1,49.6,2025-05-18T03:19:49.937Z,2025-05-18T03:19:51Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5735471897,213,5.57,5735471891,140,12.8,5735471901,237,,5735471895,212,14.8,5735471889,56,Back,5735471885,124,,5735471893,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250777,515,1,2,54,28,kfq8fhwnmycbtad1u0fyefx0,1,12.8,35.4,2025-05-18T03:19:51.273Z,2025-05-18T03:19:54Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5735471975,212,30.5,5735471977,213,0.23,5735471971,140,41.1,5735471969,56,Back,5735471973,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250781,516,1,2,54,31,kfq8fhwnmycbtad1u0fyefx0,0,41.1,45.5,2025-05-18T03:19:54.281Z,2025-05-18T03:19:54Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5735471999,140,32.2,5735472003,212,10.0,5735472001,141,40.3,5735471997,56,Back,5735472005,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250821,433,1,2,54,33,2iwybwokic7nmr1t33abdbjoq,1,77.2,64.0,2025-05-18T03:19:56.244Z,2025-05-18T03:19:58Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5735472183,141,67.2,5735472187,213,0.12,5735472179,140,94.4,5735472185,212,18.2,5735472175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250823,434,3,2,54,35,2iwybwokic7nmr1t33abdbjoq,0,93.8,66.8,2025-05-18T03:19:58.449Z,2025-05-18T05:23:40Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5735472329,233,517,5735472199,286,,5735472197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250829,517,7,2,54,35,kfq8fhwnmycbtad1u0fyefx0,1,6.2,33.2,2025-05-18T03:19:58.450Z,2025-05-18T03:37:29Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5735472275,233,434,5735472219,56,Back,5735472221,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250897,519,1,2,54,40,kfq8fhwnmycbtad1u0fyefx0,0,11.0,33.1,2025-05-18T03:20:03.257Z,2025-05-18T03:20:08Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5735472535,155,,5735472545,213,6.19,5735472547,1,,5735472541,141,25.8,5735472537,56,Center,5735472539,140,61.3,5735472543,212,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250889,436,1,2,54,43,2iwybwokic7nmr1t33abdbjoq,1,34.2,84.7,2025-05-18T03:20:06.716Z,2025-05-18T03:20:08Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5735472521,212,20.1,5735472515,56,Back,5735472517,140,18.9,5735472523,213,3.79,5735472519,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250941,437,1,2,54,45,2iwybwokic7nmr1t33abdbjoq,1,18.8,66.9,2025-05-18T03:20:08.332Z,2025-05-18T03:20:16Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5735472781,141,87.5,5735472777,140,36.9,5735472789,213,0.64,5735472775,56,Back,5735472785,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816250989,438,1,2,54,53,2iwybwokic7nmr1t33abdbjoq,1,56.9,79.9,2025-05-18T03:20:16.060Z,2025-05-18T03:20:22Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5735473071,140,39.6,5735473077,213,3.00,5735473069,56,Back,5735473075,212,18.3,5735473073,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251015,439,1,2,54,59,2iwybwokic7nmr1t33abdbjoq,1,38.6,76.9,2025-05-18T03:20:22.276Z,2025-05-18T03:20:24Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5735473195,56,Back,5735473203,213,4.00,5735473201,212,19.4,5735473199,141,55.4,5735473197,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251037,440,1,2,55,1,2iwybwokic7nmr1t33abdbjoq,1,26.5,55.4,2025-05-18T03:20:24.484Z,2025-05-18T03:20:27Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5735473289,140,30.8,5735473295,213,5.06,5735473291,141,37.1,5735473287,56,Back,5735473293,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251073,441,1,2,55,4,2iwybwokic7nmr1t33abdbjoq,1,31.8,28.3,2025-05-18T03:20:27.716Z,2025-05-18T03:20:31Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5735473449,56,Center,5735473457,213,6.23,5735473451,140,51.1,5735473455,212,20.3,5735473453,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251055,520,83,2,55,7,kfq8fhwnmycbtad1u0fyefx0,0,45.4,69.4,2025-05-18T03:20:29.858Z,2025-05-18T03:20:34Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5735473561,399,6ahu72g0u39bxbjiz7ggefai1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251075,442,1,2,55,8,2iwybwokic7nmr1t33abdbjoq,0,52.6,25.0,2025-05-18T03:20:30.940Z,2025-05-18T03:20:32Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735473475,212,24.3,5735473477,213,5.46,5735473473,141,0.0,5735473471,140,68.4,5735473469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251077,443,5,2,55,9,2iwybwokic7nmr1t33abdbjoq,0,65.4,-1.5,2025-05-18T03:20:32.204Z,2025-05-18T04:15:13Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735473483,56,Right,5735473487,347,,5735473915,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251155,521,5,2,55,9,kfq8fhwnmycbtad1u0fyefx0,1,34.6,101.5,2025-05-18T03:20:32.204Z,2025-05-18T04:15:13Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5735473877,56,Back,5735473879,347,,5735473891,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251195,522,1,2,55,17,kfq8fhwnmycbtad1u0fyefx0,1,39.5,100.0,2025-05-18T03:20:40.194Z,2025-05-18T03:20:46Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5735474091,1,,5735474083,140,76.2,5735474079,107,,5735474089,213,6.09,5735474085,141,91.2,5735474081,56,Left,5735474087,212,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251199,523,61,2,55,23,kfq8fhwnmycbtad1u0fyefx0,0,75.7,91.4,2025-05-18T03:20:46.642Z,2025-05-18T03:20:47Z,6hdas9nshfgbjhj91y3ob8b11,M. Fehr,,,5735474099,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251203,444,43,2,55,24,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-18T03:20:47.301Z,2025-05-18T03:21:02Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5735474483,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251233,446,1,2,55,27,2iwybwokic7nmr1t33abdbjoq,1,24.6,8.9,2025-05-18T03:20:50.037Z,2025-05-18T03:20:52Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5735474193,56,Back,5735474201,213,1.08,5735474199,212,10.9,5735474197,141,23.1,5735474195,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251281,447,1,2,55,29,2iwybwokic7nmr1t33abdbjoq,1,29.5,23.3,2025-05-18T03:20:51.853Z,2025-05-18T03:21:00Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5735474417,213,3.37,5735474411,140,12.8,5735474413,141,17.3,5735474409,56,Back,5735474415,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251269,524,83,2,55,35,kfq8fhwnmycbtad1u0fyefx0,0,77.7,89.4,2025-05-18T03:20:58.394Z,2025-05-18T03:21:00Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5735474441,399,e23yyl43xtcve09dx234uuj8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251285,448,61,2,55,37,2iwybwokic7nmr1t33abdbjoq,0,12.1,5.6,2025-05-18T03:20:59.837Z,2025-05-18T03:21:00Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5735474433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251295,449,5,2,55,38,2iwybwokic7nmr1t33abdbjoq,0,18.4,-1.6,2025-05-18T03:21:00.806Z,2025-05-18T04:15:14Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5735474537,233,525,5735474453,347,,5735474451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251305,525,5,2,55,38,kfq8fhwnmycbtad1u0fyefx0,1,81.6,101.6,2025-05-18T03:21:00.806Z,2025-05-18T04:15:14Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5735474517,347,,5735474519,233,449,5735474515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251341,526,1,2,55,40,kfq8fhwnmycbtad1u0fyefx0,1,74.1,100.0,2025-05-18T03:21:03.610Z,2025-05-18T03:21:08Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5735474695,140,79.2,5735474697,141,77.2,5735474691,107,,5735474701,213,5.02,5735474699,212,17.7,5735474693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251349,527,1,2,55,45,kfq8fhwnmycbtad1u0fyefx0,1,79.2,77.2,2025-05-18T03:21:08.218Z,2025-05-18T03:24:55Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5735474723,56,Left,5735474729,212,6.1,5735474731,213,2.40,5735474727,141,83.3,5735481757,189,,5735481659,156,,5735474725,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251371,528,1,2,55,46,kfq8fhwnmycbtad1u0fyefx0,1,74.9,83.3,2025-05-18T03:21:09.098Z,2025-05-18T03:21:11Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5735474825,56,Center,5735474827,140,67.5,5735474829,141,70.2,5735474833,213,4.00,5735474831,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816251375,529,61,2,55,47,kfq8fhwnmycbtad1u0fyefx0,0,67.8,72.6,2025-05-18T03:21:10.586Z,2025-05-18T05:23:42Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5735474851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
