id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value
2797595193,325,44,2,45,9,2iwybwokic7nmr1t33abdbjoq,1,62.3,59.1,2025-04-06T21:10:09.855Z,2025-04-06T22:49:29Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5632497411,56,Center,5632497413,286,,5632796159,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797647343,784,44,2,45,10,87c66ubwpzykovmkaf1t46bis,0,37.7,40.9,2025-04-06T21:10:09.856Z,2025-04-06T22:49:30Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632796157,285,,5632796201,233,325,5632796155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595225,326,1,2,45,10,2iwybwokic7nmr1t33abdbjoq,1,65.0,65.6,2025-04-06T21:10:09.879Z,2025-04-06T22:42:25Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5632497577,141,81.8,5632497581,213,2.15,5632497571,3,,5632497579,212,13.1,5632497575,140,58.2,5632497573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595237,327,1,2,45,14,2iwybwokic7nmr1t33abdbjoq,0,58.2,81.8,2025-04-06T21:10:13.950Z,2025-04-06T21:10:15Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632497625,141,72.2,5632497623,140,67.0,5632497627,212,11.3,5632497629,213,5.67,5632497621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595235,392,8,2,45,14,87c66ubwpzykovmkaf1t46bis,1,40.8,36.7,2025-04-06T21:10:14.633Z,2025-04-06T21:10:15Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632497619,56,Back,5632497647,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595259,328,4,2,45,16,2iwybwokic7nmr1t33abdbjoq,1,56.4,67.7,2025-04-06T21:10:16.767Z,2025-04-06T22:49:05Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5632497775,56,Center,5632497773,13,,5632497779,265,,5632497781,286,,5632497797,233,393,5632497777,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595267,393,4,2,45,16,87c66ubwpzykovmkaf1t46bis,0,43.6,32.3,2025-04-06T21:10:16.768Z,2025-04-06T22:49:05Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5632497791,285,,5632497803,233,328,5632497787,152,,5632497789,265,,5632497785,56,Back,5632497783,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595333,329,1,2,45,25,2iwybwokic7nmr1t33abdbjoq,1,54.1,75.9,2025-04-06T21:10:25.182Z,2025-04-06T21:10:26Z,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,,,5632498225,5,,5632498229,56,Center,5632498237,213,0.03,5632498235,212,16.3,5632498233,141,76.5,5632498227,152,,5632498231,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595407,330,1,2,45,26,2iwybwokic7nmr1t33abdbjoq,1,70.1,76.2,2025-04-06T21:10:26.559Z,2025-04-06T21:10:34Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632498605,141,81.8,5632498603,140,90.8,5632498601,56,Left,5632498609,213,0.17,5632498607,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595413,331,61,2,45,34,2iwybwokic7nmr1t33abdbjoq,0,93.5,90.6,2025-04-06T21:10:34.575Z,2025-04-06T21:10:35Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632498623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595443,394,4,2,45,35,87c66ubwpzykovmkaf1t46bis,1,4.0,15.0,2025-04-06T21:10:35.710Z,2025-04-06T22:49:06Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632498783,13,,5632498787,56,Back,5632498859,233,332,5632498799,285,,5632498791,152,,5632498795,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595419,332,4,2,45,35,2iwybwokic7nmr1t33abdbjoq,0,96.0,85.0,2025-04-06T21:10:35.711Z,2025-04-06T22:49:06Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632498821,265,,5632498819,152,,5632498815,13,,5632498873,233,394,5632498823,286,,5632498817,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595585,395,1,2,45,50,87c66ubwpzykovmkaf1t46bis,1,3.8,17.0,2025-04-06T21:10:50.233Z,2025-04-06T21:10:51Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632499513,152,,5632499515,56,Back,5632499523,213,1.35,5632499521,212,10.5,5632499519,141,32.1,5632499517,140,6.0,5632499511,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595609,396,1,2,45,51,87c66ubwpzykovmkaf1t46bis,1,6.0,34.9,2025-04-06T21:10:51.785Z,2025-04-06T21:10:54Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5632499655,141,67.3,5632499647,56,Back,5632499659,213,1.42,5632499651,140,9.1,5632499657,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595639,397,1,2,45,54,87c66ubwpzykovmkaf1t46bis,1,8.2,66.3,2025-04-06T21:10:54.336Z,2025-04-06T21:10:58Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632499839,56,Back,5632499847,213,1.06,5632499841,140,12.3,5632499845,212,8.8,5632499843,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595647,398,1,2,45,56,87c66ubwpzykovmkaf1t46bis,0,17.0,85.3,2025-04-06T21:10:56.816Z,2025-04-06T22:39:03Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632499885,140,20.2,5632499883,56,Back,5632500003,286,,5632499997,233,333,5632499995,236,,5632499891,212,3.4,5632499887,141,85.0,5632499893,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595667,333,74,2,45,56,2iwybwokic7nmr1t33abdbjoq,1,76.0,5.9,2025-04-06T21:10:56.817Z,2025-04-06T22:58:25Z,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,5632499975,56,Right,5632499977,285,,5632500011,233,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595665,399,1,2,45,59,87c66ubwpzykovmkaf1t46bis,1,20.3,82.9,2025-04-06T21:10:59.825Z,2025-04-06T21:11:00Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632499967,213,5.78,5632499965,212,2.4,5632499963,141,81.2,5632499959,56,Back,5632499961,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595677,400,1,2,46,0,87c66ubwpzykovmkaf1t46bis,1,24.9,79.0,2025-04-06T21:11:00.761Z,2025-04-06T21:11:02Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632500043,213,3.69,5632500035,56,Back,5632500037,140,23.3,5632500039,141,77.5,5632500041,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595711,401,1,2,46,1,87c66ubwpzykovmkaf1t46bis,1,20.4,77.0,2025-04-06T21:11:01.568Z,2025-04-06T21:11:05Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632500205,140,23.0,5632500213,213,0.34,5632500211,212,2.9,5632500201,56,Back,5632500209,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595725,402,1,2,46,5,87c66ubwpzykovmkaf1t46bis,1,27.9,85.4,2025-04-06T21:11:05.088Z,2025-04-06T21:11:08Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632500279,141,83.2,5632500275,56,Back,5632500277,140,25.4,5632500283,213,3.66,5632500281,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595749,403,1,2,46,7,87c66ubwpzykovmkaf1t46bis,1,25.0,83.2,2025-04-06T21:11:07.833Z,2025-04-06T21:11:09Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632500411,213,4.27,5632500409,212,6.9,5632500407,141,74.1,5632500403,56,Back,5632500405,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595769,404,1,2,46,9,87c66ubwpzykovmkaf1t46bis,1,17.8,68.4,2025-04-06T21:11:09.657Z,2025-04-06T21:11:12Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632500505,140,16.7,5632500501,56,Back,5632500515,213,4.64,5632500511,212,16.0,5632500507,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595819,405,1,2,46,12,87c66ubwpzykovmkaf1t46bis,1,20.1,33.4,2025-04-06T21:11:12.456Z,2025-04-06T21:11:20Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632500837,213,1.15,5632500829,56,Back,5632500839,1,,5632500831,140,32.6,5632500827,155,,5632500833,141,77.0,5632500835,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595873,406,1,2,46,20,87c66ubwpzykovmkaf1t46bis,1,54.5,84.5,2025-04-06T21:11:20.054Z,2025-04-06T21:11:27Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632501111,141,86.9,5632501107,56,Left,5632501113,212,16.6,5632501115,213,0.10,5632501109,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595877,407,1,2,46,27,87c66ubwpzykovmkaf1t46bis,0,77.7,70.8,2025-04-06T21:11:27.033Z,2025-04-06T21:11:41Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5632501123,155,,5632501125,56,Center,5632501129,141,64.3,5632501133,213,5.72,5632501127,140,84.4,5632501131,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595979,335,61,2,46,40,2iwybwokic7nmr1t33abdbjoq,1,17.2,37.7,2025-04-06T21:11:40.609Z,2025-04-06T21:11:40Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632501711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797595995,336,6,2,46,42,2iwybwokic7nmr1t33abdbjoq,0,4.4,37.8,2025-04-06T21:11:42.247Z,2025-04-06T22:58:18Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5632501803,73,,5632785497,233,408,5632501801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596017,408,6,2,46,42,87c66ubwpzykovmkaf1t46bis,1,95.6,62.2,2025-04-06T21:11:42.247Z,2025-04-06T22:58:18Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5632501975,56,Center,5632785477,233,336,5632501977,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596197,409,1,2,47,5,87c66ubwpzykovmkaf1t46bis,1,99.5,99.5,2025-04-06T21:12:05.833Z,2025-04-06T21:14:07Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,1.0,,5632502857,140,90.8,5632502849,6,,5632502859,141,46.9,5632502861,212,36.9,5632502865,1,,5632502863,213,4.46,5632502847,2,,5632508457,210,15,5632502851,155,5632502853,224,,5632508459,154,5632502855,56,Center,,,,,,,,,,,,,,,,,,,,,,
2797596201,410,15,2,47,8,87c66ubwpzykovmkaf1t46bis,1,89.4,46.3,2025-04-06T21:12:08.639Z,2025-04-06T21:14:37Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632502877,56,Center,5632508489,25,,5632508505,103,19,5632508503,102,53.4,5632508511,82,,5632508507,328,,5632509927,233,346,5632508509,100,,5632508491,15,5632502875,17,,5632508519,230,5632508497,154,,5632508517,147,,99.8,5632508499,55,5632508521,231,50.5,53.2,5632508513,101,5632508515,146,409,99.8,5632508495,29,5632508493,76,,
2797596747,346,10,2,47,8,2iwybwokic7nmr1t33abdbjoq,1,0.2,46.7,2025-04-06T21:12:08.739Z,2025-04-06T21:14:38Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632509943,233,410,5632507593,14,,5632506137,56,Back,5632506135,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596323,338,44,2,47,11,2iwybwokic7nmr1t33abdbjoq,1,8.0,57.3,2025-04-06T21:12:10.958Z,2025-04-06T22:49:30Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632510309,233,411,5632503567,285,,5632503565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596215,411,44,2,47,11,87c66ubwpzykovmkaf1t46bis,0,92.0,42.7,2025-04-06T21:12:10.959Z,2025-04-06T22:49:30Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5632510331,233,338,5632502947,56,Center,5632502949,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596387,339,41,2,47,11,2iwybwokic7nmr1t33abdbjoq,1,5.3,60.3,2025-04-06T21:12:11.359Z,2025-04-06T21:16:25Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632503935,213,0.22,5632503933,212,24.8,5632503929,140,28.3,5632503931,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596509,340,12,2,47,11,2iwybwokic7nmr1t33abdbjoq,1,10.9,60.0,2025-04-06T21:12:11.719Z,2025-04-06T21:15:51Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5632504603,212,11.2,5632504605,213,0.09,5632504597,56,Back,5632504601,141,61.4,5632504599,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596535,413,1,2,47,12,87c66ubwpzykovmkaf1t46bis,1,70.5,45.2,2025-04-06T21:12:12.751Z,2025-04-06T22:43:24Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632542937,141,36.2,5632542941,213,5.92,5632542933,56,Center,5632542935,140,85.9,5632543031,189,,5632542939,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596295,412,61,2,47,13,87c66ubwpzykovmkaf1t46bis,0,88.2,36.6,2025-04-06T21:12:13.807Z,2025-04-06T22:43:30Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632503387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596523,341,12,2,47,14,2iwybwokic7nmr1t33abdbjoq,1,9.2,71.7,2025-04-06T21:12:13.863Z,2025-04-06T22:43:33Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632504657,141,100.0,5632504659,212,20.3,5632504739,167,,5632504653,56,Back,5632504665,213,1.46,5632504655,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596531,342,5,2,47,50,2iwybwokic7nmr1t33abdbjoq,0,10.5,101.7,2025-04-06T21:12:50.745Z,2025-04-06T22:43:40Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632800565,233,414,5632504715,347,,5632504713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596605,414,5,2,47,50,87c66ubwpzykovmkaf1t46bis,1,89.5,-1.7,2025-04-06T21:12:50.745Z,2025-04-06T22:58:45Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632505277,56,Right,5632505279,347,,5632800541,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596625,415,1,2,48,5,87c66ubwpzykovmkaf1t46bis,0,90.4,0.0,2025-04-06T21:13:05.039Z,2025-04-06T21:13:08Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632505365,212,23.1,5632505363,141,28.6,5632505359,56,Center,5632505361,140,80.9,5632505369,1,,5632505357,107,,5632505367,213,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596653,343,44,2,48,7,2iwybwokic7nmr1t33abdbjoq,1,16.6,70.3,2025-04-06T21:13:07.326Z,2025-04-06T22:49:30Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5632505545,233,416,5632505519,56,Back,5632505521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596631,416,44,2,48,7,87c66ubwpzykovmkaf1t46bis,0,83.4,29.7,2025-04-06T21:13:07.327Z,2025-04-06T22:49:31Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5632505411,286,,5632505575,233,343,5632505409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596669,344,12,2,48,8,2iwybwokic7nmr1t33abdbjoq,1,12.7,68.9,2025-04-06T21:13:08.152Z,2025-04-06T22:42:44Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5632505649,140,0.0,5632505655,213,2.65,5632505647,56,Back,5632505653,212,16.6,5632505683,15,,5632505715,167,,5632505651,141,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596677,345,6,2,48,12,2iwybwokic7nmr1t33abdbjoq,0,5.2,77.4,2025-04-06T21:13:11.924Z,2025-04-06T22:58:19Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5632505763,73,,5632505799,233,417,5632505761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797596649,417,6,2,48,12,87c66ubwpzykovmkaf1t46bis,1,94.8,22.6,2025-04-06T21:13:11.924Z,2025-04-06T22:58:18Z,4695nvcz8lcrklltxvalcizmd,J. Agudelo,,,5632505605,56,Center,5632505777,233,345,5632505607,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597027,418,1,2,48,50,87c66ubwpzykovmkaf1t46bis,0,99.5,0.5,2025-04-06T21:13:50.667Z,2025-04-06T21:13:54Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632507767,155,,5632507773,140,100.0,5632507775,141,72.3,5632507771,56,Center,5632507779,213,1.53,5632507769,223,,5632507761,2,,5632507781,1,,5632507777,212,5632507763,6,,,,,,,,,48.9,,,,,,,,,,,,,,,,,,,
2797597085,347,5,2,48,54,2iwybwokic7nmr1t33abdbjoq,1,-1.3,32.6,2025-04-06T21:13:53.889Z,2025-04-06T22:58:46Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5632508479,233,419,5632508107,56,Back,5632508109,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597145,419,5,2,48,54,87c66ubwpzykovmkaf1t46bis,0,101.3,67.4,2025-04-06T21:13:53.889Z,2025-04-06T22:58:46Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5632508451,56,Center,5632508527,233,347,5632508453,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597205,348,1,2,49,14,2iwybwokic7nmr1t33abdbjoq,1,4.0,48.8,2025-04-06T21:14:14.584Z,2025-04-06T21:14:17Z,cdaayu6d9xzn4gyn5jg5p6vl6,T. Henry,,,5632508881,124,,5632508885,56,Back,5632508907,237,,5632508899,213,1.12,5632508891,141,72.5,5632508887,140,11.4,5632508895,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597261,349,1,2,49,17,2iwybwokic7nmr1t33abdbjoq,1,11.5,72.0,2025-04-06T21:14:17.217Z,2025-04-06T21:14:24Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5632509179,141,95.1,5632509175,56,Left,5632509173,155,,5632509183,213,0.32,5632509185,1,,5632509177,140,57.1,5632509181,212,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597239,420,83,2,49,22,87c66ubwpzykovmkaf1t46bis,0,49.2,17.3,2025-04-06T21:14:22.053Z,2025-04-06T21:14:26Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5632509325,399,2lpjr3oys0s0u2pnhut8epqwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597267,350,3,2,49,24,2iwybwokic7nmr1t33abdbjoq,0,53.4,90.2,2025-04-06T21:14:24.193Z,2025-04-06T22:49:17Z,2lpjr3oys0s0u2pnhut8epqwa,D. Rivera,,,5632509219,56,Left,5632509361,233,421,5632509221,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597281,421,7,2,49,24,87c66ubwpzykovmkaf1t46bis,1,46.6,9.8,2025-04-06T21:14:24.194Z,2025-04-06T22:49:17Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632509341,233,350,5632509301,56,Back,5632509303,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597301,423,1,2,49,27,87c66ubwpzykovmkaf1t46bis,1,52.3,15.0,2025-04-06T21:14:27.278Z,2025-04-06T21:14:28Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5632509407,141,23.6,5632509409,212,8.1,5632509411,213,2.33,5632509403,56,Back,5632509405,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597347,424,1,2,49,28,87c66ubwpzykovmkaf1t46bis,1,45.7,24.4,2025-04-06T21:14:27.981Z,2025-04-06T21:14:33Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5632509671,141,37.3,5632509675,213,2.80,5632509673,212,26.5,5632509667,56,Back,5632509669,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597365,425,1,2,49,33,87c66ubwpzykovmkaf1t46bis,1,21.3,43.3,2025-04-06T21:14:32.982Z,2025-04-06T21:14:35Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5632509753,212,17.9,5632509747,56,Back,5632509755,213,1.32,5632509751,141,68.8,5632509749,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597417,426,1,2,49,35,87c66ubwpzykovmkaf1t46bis,1,29.0,71.4,2025-04-06T21:14:35.470Z,2025-04-06T21:14:41Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632510049,140,16.3,5632510055,213,3.93,5632510047,56,Back,5632510053,212,18.9,5632510051,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597443,427,1,2,49,41,87c66ubwpzykovmkaf1t46bis,1,19.0,48.2,2025-04-06T21:14:41.166Z,2025-04-06T21:14:46Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5632510229,212,12.6,5632510223,56,Back,5632510225,140,22.2,5632510227,141,30.4,5632510231,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597483,428,1,2,49,45,87c66ubwpzykovmkaf1t46bis,1,25.7,24.4,2025-04-06T21:14:45.829Z,2025-04-06T21:14:51Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5632510497,140,68.7,5632510503,213,0.79,5632510493,196,,5632510495,56,Left,5632510505,1,,5632510501,212,63.9,5632510499,141,90.8,5632510491,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597491,429,50,2,49,51,87c66ubwpzykovmkaf1t46bis,1,70.4,88.6,2025-04-06T21:14:51.502Z,2025-04-06T22:49:18Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5632511007,233,351,5632510545,286,,5632510543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597505,351,7,2,49,51,2iwybwokic7nmr1t33abdbjoq,0,29.6,11.4,2025-04-06T21:14:51.503Z,2025-04-06T22:49:18Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5632510985,233,429,5632510633,56,Back,5632510635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597531,352,5,2,49,55,2iwybwokic7nmr1t33abdbjoq,0,34.4,-1.0,2025-04-06T21:14:55.166Z,2025-04-06T22:58:47Z,e076q290ab1o6qz9vthl2c0a2,H. Neville,,,5632510755,347,,5632510811,233,430,5632510753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597533,430,5,2,49,55,87c66ubwpzykovmkaf1t46bis,1,65.6,101.0,2025-04-06T21:14:55.166Z,2025-04-06T21:15:00Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5632510763,347,,5632510761,56,Left,5632510797,233,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597563,431,1,2,49,56,87c66ubwpzykovmkaf1t46bis,1,69.1,100.0,2025-04-06T21:14:56.837Z,2025-04-06T21:15:00Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5632510959,141,88.9,5632510961,212,19.9,5632510953,107,,5632510955,56,Left,5632510963,213,3.58,5632510957,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797597587,432,1,2,50,0,87c66ubwpzykovmkaf1t46bis,1,46.9,82.7,2025-04-06T21:15:00.117Z,2025-04-06T21:15:04Z,371fgwtxyfnnu6m4pmq7s55ud,A. Souahy,,,5632511101,141,61.7,5632511099,140,37.8,5632511105,213,4.12,5632511103,212,17.2,5632511097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
