id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/value
2809840551,476,1,1,44,53,e3k8yw2rbmphyfu5htn4yi5jk,1,41.3,25.0,2025-05-03T21:54:18.081Z,2025-05-03T21:56:24Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700054555,212,4.5,5700054549,56,Back,5700054557,213,0.89,5700054553,141,30.1,5700054551,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839685,284,43,1,44,54,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:54:18.934Z,2025-05-03T21:56:49Z,4iepghv4p490fxo5s429qeicq,J. Panayotou,,,5700062577,144,61,5700049771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839757,472,1,1,44,56,e3k8yw2rbmphyfu5htn4yi5jk,1,44.1,30.1,2025-05-03T21:54:21.385Z,2025-05-03T21:54:23Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5700050139,140,63.5,5700050137,56,Center,5700050143,212,21.6,5700050141,141,40.7,5700050145,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839811,473,1,1,44,58,e3k8yw2rbmphyfu5htn4yi5jk,1,62.2,45.1,2025-05-03T21:54:23.586Z,2025-05-03T21:54:28Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5700050421,212,21.0,5700050415,56,Center,5700050419,141,73.8,5700050423,213,1.20,5700050417,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839819,474,1,1,45,2,e3k8yw2rbmphyfu5htn4yi5jk,0,70.6,83.0,2025-05-03T21:54:27.794Z,2025-05-03T21:58:08Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5700050487,56,Left,5700050495,213,5.45,5700050489,140,72.2,5700050493,212,2.5,5700050491,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839847,286,1,1,45,4,2n3wgr89m7jl8tmioemit2pgq,1,15.7,10.1,2025-05-03T21:54:29.191Z,2025-05-03T21:54:30Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700050665,212,6.4,5700050661,140,16.0,5700050659,56,Back,5700050663,141,19.5,5700050667,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839871,287,1,1,45,5,2n3wgr89m7jl8tmioemit2pgq,1,16.0,19.5,2025-05-03T21:54:30.406Z,2025-05-03T21:54:32Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5700050779,141,22.8,5700050775,56,Back,5700050787,213,0.16,5700050785,212,14.0,5700050777,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839899,288,1,1,45,7,2n3wgr89m7jl8tmioemit2pgq,1,29.2,23.0,2025-05-03T21:54:31.846Z,2025-05-03T21:54:34Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5700050925,212,9.7,5700050921,140,23.9,5700050923,141,11.4,5700050927,213,4.10,5700050919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839921,289,1,1,45,9,2n3wgr89m7jl8tmioemit2pgq,0,20.4,8.6,2025-05-03T21:54:33.870Z,2025-05-03T21:54:36Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700051039,140,54.0,5700051037,56,Center,5700051047,1,,5700051043,212,37.8,5700051041,141,28.6,5700051045,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839951,290,4,1,45,13,2n3wgr89m7jl8tmioemit2pgq,1,42.9,30.6,2025-05-03T21:54:38.599Z,2025-05-03T23:11:27Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5700051307,56,Back,5700051311,265,,5700051305,13,,5700051361,233,475,5700051309,152,,5700051315,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809839955,475,4,1,45,13,e3k8yw2rbmphyfu5htn4yi5jk,0,57.1,69.4,2025-05-03T21:54:38.600Z,2025-05-03T23:11:28Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700051339,13,,5700051389,233,290,5700051347,285,,5700051343,152,,5700051341,56,Center,5700051345,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840323,291,1,1,45,37,2n3wgr89m7jl8tmioemit2pgq,1,39.8,33.0,2025-05-03T21:55:02.502Z,2025-05-03T21:55:03Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700053225,56,Back,5700053233,213,1.98,5700053229,141,47.6,5700053231,212,10.8,5700053221,5,,5700053223,152,,5700053227,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840329,292,1,1,45,38,2n3wgr89m7jl8tmioemit2pgq,1,35.7,47.6,2025-05-03T21:55:03.064Z,2025-05-03T21:55:03Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700053273,140,40.2,5700053277,212,13.8,5700053271,56,Back,5700053279,213,1.22,5700053275,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840355,293,1,1,45,38,2n3wgr89m7jl8tmioemit2pgq,1,40.2,66.7,2025-05-03T21:55:03.694Z,2025-05-03T21:55:04Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5700053409,140,37.7,5700053411,141,50.0,5700053407,56,Back,5700053413,212,11.7,5700053417,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840383,294,1,1,45,39,2n3wgr89m7jl8tmioemit2pgq,1,37.7,50.0,2025-05-03T21:55:04.758Z,2025-05-03T21:55:07Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700053577,212,12.5,5700053573,141,42.5,5700053567,56,Back,5700053579,213,5.86,5700053569,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840415,295,1,1,45,41,2n3wgr89m7jl8tmioemit2pgq,1,51.5,34.8,2025-05-03T21:55:06.814Z,2025-05-03T21:55:09Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5700053757,141,21.3,5700053753,56,Center,5700053761,213,5.79,5700053759,212,19.5,5700053755,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840441,296,1,1,45,44,2n3wgr89m7jl8tmioemit2pgq,1,67.3,20.3,2025-05-03T21:55:09.539Z,2025-05-03T21:55:11Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5700053915,141,44.8,5700053919,213,2.59,5700053911,56,Back,5700053917,212,31.7,5700053913,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840459,297,1,1,45,46,2n3wgr89m7jl8tmioemit2pgq,1,41.7,45.1,2025-05-03T21:55:10.958Z,2025-05-03T21:55:12Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700054027,140,48.9,5700054029,141,37.0,5700054033,212,9.4,5700054037,213,5.65,5700054025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840539,298,1,1,45,47,2n3wgr89m7jl8tmioemit2pgq,1,48.9,37.0,2025-05-03T21:55:12.271Z,2025-05-03T21:55:18Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5700054475,140,35.4,5700054481,213,2.50,5700054479,212,17.7,5700054473,56,Back,5700054477,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840649,299,1,1,45,53,2n3wgr89m7jl8tmioemit2pgq,0,43.1,44.0,2025-05-03T21:55:17.902Z,2025-05-03T21:58:15Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700055113,1,,5700055101,56,Center,5700055103,140,88.4,5700055107,212,48.9,5700055105,141,27.1,5700055099,155,,5700055109,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840669,300,5,1,46,0,2n3wgr89m7jl8tmioemit2pgq,0,100.8,33.0,2025-05-03T21:55:25.638Z,2025-05-03T23:27:05Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5700055993,233,477,5700055221,346,,5700055215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840777,477,5,1,46,0,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.8,67.0,2025-05-03T21:55:25.638Z,2025-05-03T23:27:05Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700055771,56,Back,5700055773,346,,5700055925,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840931,478,1,1,46,12,e3k8yw2rbmphyfu5htn4yi5jk,1,4.6,51.0,2025-05-03T21:55:36.969Z,2025-05-03T21:55:41Z,5htuxrszecd448kld1yguwpas,C. Garner,,,5700056591,213,5.45,5700056585,140,20.8,5700056589,212,25.4,5700056597,237,,5700056587,141,23.2,5700056583,56,Back,5700056579,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840939,479,1,1,46,14,e3k8yw2rbmphyfu5htn4yi5jk,1,20.8,23.2,2025-05-03T21:55:39.313Z,2025-05-03T21:55:41Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700056645,56,Back,5700056653,141,13.6,5700056657,212,11.1,5700056649,140,29.4,5700056663,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809840961,480,1,1,46,15,e3k8yw2rbmphyfu5htn4yi5jk,1,28.9,14.9,2025-05-03T21:55:40.473Z,2025-05-03T21:55:43Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700056777,213,2.39,5700056773,141,42.1,5700056775,212,27.1,5700056765,56,Back,5700056769,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841019,481,1,1,46,17,e3k8yw2rbmphyfu5htn4yi5jk,1,3.6,45.2,2025-05-03T21:55:42.721Z,2025-05-03T21:55:47Z,5htuxrszecd448kld1yguwpas,C. Garner,,,5700057169,141,50.6,5700057165,56,Back,5700057167,140,12.2,5700057171,212,9.7,5700057173,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841065,482,1,1,46,22,e3k8yw2rbmphyfu5htn4yi5jk,1,24.2,63.0,2025-05-03T21:55:46.954Z,2025-05-03T21:55:49Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5700057399,140,38.2,5700057397,56,Back,5700057409,213,6.08,5700057405,212,15.0,5700057403,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841145,483,1,1,46,24,e3k8yw2rbmphyfu5htn4yi5jk,1,33.6,49.9,2025-05-03T21:55:49.641Z,2025-05-03T21:55:54Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5700057871,140,35.8,5700057867,56,Back,5700057879,212,23.5,5700057875,141,15.5,5700057883,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841151,484,1,1,46,29,e3k8yw2rbmphyfu5htn4yi5jk,0,35.2,16.1,2025-05-03T21:55:54.146Z,2025-05-03T21:55:55Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700057911,56,Center,5700057913,140,64.9,5700057917,212,31.8,5700057915,141,25.4,5700057919,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841155,301,70,1,46,30,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:55:54.945Z,2025-05-03T21:55:55Z,,,,,5700057927,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841265,302,1,1,46,31,2n3wgr89m7jl8tmioemit2pgq,1,14.6,81.8,2025-05-03T21:55:56.790Z,2025-05-03T21:59:01Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5700071821,233,486,5700058561,56,Back,5700058563,140,28.6,5700058567,212,14.7,5700058565,141,82.7,5700058569,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809844071,316,1,1,46,35,2n3wgr89m7jl8tmioemit2pgq,0,28.8,84.1,2025-05-03T21:55:59.828Z,2025-05-03T21:59:32Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700073575,212,7.2,5700074885,286,,5700073571,140,35.4,5700073573,141,81.5,5700073577,213,6.03,5700074881,233,486,5700073569,56,Back,5700074879,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841315,486,74,1,46,35,e3k8yw2rbmphyfu5htn4yi5jk,1,61.2,19.3,2025-05-03T21:55:59.829Z,2025-05-03T23:21:11Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5700071889,233,316,5700058855,56,Right,5700070595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841255,485,43,1,46,36,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T21:56:01.482Z,2025-05-03T21:58:44Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5700058523,56,Right,5700071415,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841281,303,4,1,46,38,2n3wgr89m7jl8tmioemit2pgq,1,32.8,81.7,2025-05-03T21:56:03.047Z,2025-05-03T23:11:28Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5700058747,152,,5700058743,13,,5700059077,233,487,5700058749,265,,5700058745,56,Back,5700284531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841335,487,4,1,46,38,e3k8yw2rbmphyfu5htn4yi5jk,0,67.2,18.3,2025-05-03T21:56:03.048Z,2025-05-03T23:11:29Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5700059035,152,,5700059031,13,,5700059033,56,Right,5700059037,265,,5700059131,286,,5700059127,233,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841655,305,1,1,47,0,2n3wgr89m7jl8tmioemit2pgq,0,18.9,84.8,2025-05-03T21:56:24.863Z,2025-05-03T21:56:27Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5700060695,5,,5700060699,152,,5700060715,1,,5700060709,141,45.2,5700060713,213,5.88,5700060711,212,67.8,5700060703,56,Center,5700060707,140,78.2,5700060697,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841703,488,1,1,47,5,e3k8yw2rbmphyfu5htn4yi5jk,1,24.2,77.9,2025-05-03T21:56:29.969Z,2025-05-03T21:59:37Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5700060989,213,0.47,5700060985,141,82.4,5700060983,140,29.9,5700060987,212,6.7,5700060981,56,Back,5700060979,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841753,490,50,1,47,9,e3k8yw2rbmphyfu5htn4yi5jk,1,27.8,92.4,2025-05-03T21:56:34.553Z,2025-05-03T21:56:44Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5700061717,233,306,5700061267,285,,5700061265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841821,306,7,1,47,9,2n3wgr89m7jl8tmioemit2pgq,1,72.2,7.6,2025-05-03T21:56:34.554Z,2025-05-03T21:56:43Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5700061591,56,Right,5700061693,233,490,5700061697,286,,5700061589,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809841943,307,5,1,47,10,2n3wgr89m7jl8tmioemit2pgq,0,68.4,-0.6,2025-05-03T21:56:35.697Z,2025-05-03T23:27:06Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5700062181,347,,5700062179,56,Right,5700063003,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842079,491,5,1,47,10,e3k8yw2rbmphyfu5htn4yi5jk,1,31.6,100.6,2025-05-03T21:56:35.697Z,2025-05-03T23:27:05Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5700062987,233,307,5700062923,347,,5700062919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842089,492,1,1,47,29,e3k8yw2rbmphyfu5htn4yi5jk,0,27.8,100.0,2025-05-03T21:56:54.713Z,2025-05-03T21:56:55Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5700062955,212,9.0,5700062957,213,5.29,5700062953,141,90.0,5700062951,140,32.5,5700062947,107,,5700062949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842181,308,61,1,47,30,2n3wgr89m7jl8tmioemit2pgq,1,63.1,10.1,2025-05-03T21:56:55.405Z,2025-05-03T23:18:46Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700063493,56,Right,5700067271,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842139,493,1,1,47,33,e3k8yw2rbmphyfu5htn4yi5jk,1,26.1,81.2,2025-05-03T21:56:58.033Z,2025-05-03T21:56:59Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5700063231,212,9.2,5700063229,141,92.1,5700063225,56,Back,5700063233,213,2.21,5700063227,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842143,494,1,1,47,34,e3k8yw2rbmphyfu5htn4yi5jk,1,20.9,92.1,2025-05-03T21:56:59.162Z,2025-05-03T21:59:52Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5700063249,140,25.0,5700063245,155,,5700063247,56,Back,5700063257,1,,5700063253,212,36.3,5700063251,141,39.1,5700063255,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842453,495,1,1,47,40,e3k8yw2rbmphyfu5htn4yi5jk,1,30.4,13.4,2025-05-03T21:57:05.449Z,2025-05-03T21:57:16Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700064889,213,1.59,5700064885,141,32.8,5700064887,212,13.2,5700064883,140,30.1,5700064881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842487,496,1,1,47,51,e3k8yw2rbmphyfu5htn4yi5jk,1,34.5,26.2,2025-05-03T21:57:16.025Z,2025-05-03T21:57:18Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5700065075,140,48.1,5700065079,212,19.1,5700065081,213,0.73,5700065073,56,Back,5700065077,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842497,497,1,1,47,53,e3k8yw2rbmphyfu5htn4yi5jk,0,54.1,49.6,2025-05-03T21:57:18.193Z,2025-05-03T21:57:18Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5700065131,213,0.29,5700065125,141,55.5,5700065127,212,14.1,5700065123,140,67.0,5700065121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842567,309,1,1,47,54,2n3wgr89m7jl8tmioemit2pgq,1,26.7,33.9,2025-05-03T21:57:19.782Z,2025-05-03T21:57:22Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700065477,56,Back,5700065475,157,,5700065479,140,42.6,5700065485,213,6.26,5700065483,212,16.7,5700065487,1,,5700065481,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842601,311,1,1,47,57,2n3wgr89m7jl8tmioemit2pgq,1,38.9,35.1,2025-05-03T21:57:22.278Z,2025-05-03T21:57:24Z,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,,,5700065663,213,1.29,5700065655,141,38.3,5700065659,212,2.3,5700065651,140,39.5,5700065649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842635,312,1,1,47,59,2n3wgr89m7jl8tmioemit2pgq,1,39.6,38.3,2025-05-03T21:57:23.967Z,2025-05-03T21:57:26Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5700065869,140,31.0,5700065867,56,Back,5700065875,213,4.24,5700065873,212,19.7,5700065871,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842665,313,1,1,48,1,2n3wgr89m7jl8tmioemit2pgq,1,30.9,12.9,2025-05-03T21:57:26.742Z,2025-05-03T21:57:28Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5700066023,212,9.8,5700066021,141,25.6,5700066025,213,1.07,5700066019,140,35.4,5700066015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842723,314,1,1,48,3,2n3wgr89m7jl8tmioemit2pgq,1,35.4,25.6,2025-05-03T21:57:28.583Z,2025-05-03T21:57:32Z,7i9qesz7fugndupldntvshwd0,S. Careaga,,,5700066269,140,26.3,5700066265,56,Back,5700066275,212,11.2,5700066277,213,3.69,5700066273,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842729,315,30,1,48,7,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T21:57:31.927Z,2025-05-03T21:57:32Z,,,,,5700066315,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809842741,498,30,1,48,7,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T21:57:31.927Z,2025-05-03T21:57:33Z,,,,,5700066365,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856453,321,18,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:14:13.526Z,2025-05-03T22:15:11Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5700135511,55,322,5700135437,44,Midfielder,5700135435,42,,5700135439,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856465,322,19,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:14:13.527Z,2025-05-03T23:18:53Z,16si0dgkuqvahp0x1bjr37xuc,Junior Moreira,,,5700137555,293,3,5700135485,55,321,5700135469,42,,5700135473,145,4,5700135475,59,8,5700305561,292,6,5700135479,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856265,320,32,2,45,0,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-05-03T22:14:23.526Z,2025-05-03T22:14:25Z,,,,,5700134481,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856241,502,32,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-03T22:14:23.526Z,2025-05-03T22:14:23Z,,,,,5700134371,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856285,503,1,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,49.1,51.3,2025-05-03T22:14:23.527Z,2025-05-03T22:14:26Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5700134601,141,50.1,5700134603,212,14.9,5700134599,140,34.9,5700134607,279,S,5700134605,213,3.20,5700134597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856329,504,1,2,45,2,e3k8yw2rbmphyfu5htn4yi5jk,1,34.8,49.9,2025-05-03T22:14:26.373Z,2025-05-03T22:14:30Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5700134813,213,4.73,5700134807,140,35.2,5700134811,212,20.5,5700134805,56,Back,5700134809,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856389,505,1,2,45,6,e3k8yw2rbmphyfu5htn4yi5jk,1,35.2,19.7,2025-05-03T22:14:29.877Z,2025-05-03T22:14:33Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5700135105,141,58.1,5700135109,213,1.63,5700135101,56,Back,5700135103,140,33.7,5700135107,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856449,506,1,2,45,9,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,56.0,2025-05-03T22:14:33.150Z,2025-05-03T22:14:39Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5700135417,56,Back,5700135419,140,44.6,5700135425,213,1.45,5700135421,141,77.9,5700135423,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856459,507,1,2,45,15,e3k8yw2rbmphyfu5htn4yi5jk,0,56.6,87.3,2025-05-03T22:14:39.149Z,2025-05-03T22:14:39Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5700135465,212,16.4,5700135467,213,6.21,5700135455,56,Left,5700135463,141,85.5,5700135459,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809856543,323,12,2,45,19,2n3wgr89m7jl8tmioemit2pgq,1,23.5,25.0,2025-05-03T22:14:42.688Z,2025-05-03T22:14:46Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5700135835,140,25.4,5700135841,213,5.24,5700135839,212,3.9,5700135833,56,Back,5700135837,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
