id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/9/value,qualifier/14/value,qualifier/10/value
2823744707,319,79,1,46,13,e3k8yw2rbmphyfu5htn4yi5jk,0,0.0,0.0,2025-06-22T00:23:52.936Z,2025-06-22T00:23:53Z,,,,,5777315701,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744807,363,79,1,46,24,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:24:04.136Z,2025-06-22T00:24:04Z,,,,,5777316281,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744903,320,1,1,46,30,e3k8yw2rbmphyfu5htn4yi5jk,1,4.5,39.2,2025-06-22T00:24:09.687Z,2025-06-22T00:24:14Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5777316833,1,,5777316821,124,,5777316825,140,74.0,5777316823,56,Right,5777316831,213,6.07,5777316827,141,16.2,5777316837,74,,5777316829,212,74.6,,,,,,,,,,,,,,,,,,,,,,,,
2823744907,321,44,1,46,34,e3k8yw2rbmphyfu5htn4yi5jk,1,67.5,17.6,2025-06-22T00:24:14.407Z,2025-06-22T01:34:19Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5777316855,56,Right,5777316877,233,364,5777316857,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744909,364,44,1,46,34,2iwybwokic7nmr1t33abdbjoq,0,32.5,82.4,2025-06-22T00:24:14.408Z,2025-06-22T01:34:20Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777316861,285,,5777316859,56,Back,5777316891,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744923,322,1,1,46,35,e3k8yw2rbmphyfu5htn4yi5jk,0,73.0,14.4,2025-06-22T00:24:14.744Z,2025-06-22T00:24:16Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5777316941,140,55.8,5777316945,212,19.4,5777316947,213,2.77,5777316939,56,Center,5777316937,3,,5777316943,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744959,365,1,1,46,38,2iwybwokic7nmr1t33abdbjoq,1,52.7,89.1,2025-06-22T00:24:17.655Z,2025-06-22T00:39:12Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5777317113,3,,5777317115,56,Left,5777317123,213,5.75,5777317119,141,79.7,5777317117,140,63.0,5777317121,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744967,366,4,1,46,39,2iwybwokic7nmr1t33abdbjoq,1,63.8,77.4,2025-06-22T00:24:19.191Z,2025-06-22T00:24:23Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777317199,56,Center,5777317201,152,,5777317205,286,,5777317203,265,,5777317197,13,,5777317207,233,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744943,323,4,1,46,39,e3k8yw2rbmphyfu5htn4yi5jk,0,36.2,22.6,2025-06-22T00:24:19.192Z,2025-06-22T01:34:05Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5777317093,265,,5777317091,152,,5777317095,285,,5777317213,233,366,5777317089,56,Back,5777317087,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823745259,367,1,1,47,17,2iwybwokic7nmr1t33abdbjoq,0,68.3,85.7,2025-06-22T00:24:56.999Z,2025-06-22T00:24:59Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777318875,140,87.8,5777318871,152,,5777318867,5,,5777318873,56,Center,5777318869,155,,5777318865,2,,5777318877,141,52.4,5777318879,212,30.5,5777318881,213,5.45,,,,,,,,,,,,,,,,,,,,,
2823745271,324,12,1,47,20,e3k8yw2rbmphyfu5htn4yi5jk,1,11.8,41.8,2025-06-22T00:25:00.007Z,2025-06-22T00:25:01Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777318929,212,12.9,5777318927,141,57.2,5777318931,213,0.95,5777318923,56,Back,5777318957,15,,5777318925,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823745283,368,44,1,47,21,2iwybwokic7nmr1t33abdbjoq,1,81.0,43.7,2025-06-22T00:25:01.392Z,2025-06-22T01:34:20Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777319111,233,325,5777319049,286,,5777319047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823745293,325,44,1,47,21,e3k8yw2rbmphyfu5htn4yi5jk,0,19.0,56.3,2025-06-22T00:25:01.393Z,2025-06-22T01:34:21Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5777319103,56,Back,5777319143,233,368,5777319105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823745315,369,1,1,47,22,2iwybwokic7nmr1t33abdbjoq,1,80.8,45.1,2025-06-22T00:25:01.719Z,2025-06-22T00:25:59Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,1.0,5777319221,56,Center,5777319225,141,31.1,5777319223,140,94.8,5777319219,3,,5777322067,154,,5777319227,212,17.5,5777322065,210,13,5777319229,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,
2823745323,370,13,1,47,25,2iwybwokic7nmr1t33abdbjoq,1,94.8,31.1,2025-06-22T00:25:05.015Z,2025-06-22T00:25:59Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777322105,230,99.4,5777321563,62,,5777322101,102,40.3,5777322095,154,,5777322091,75,,5777321813,24,,5777319283,56,Center,5777322093,29,,5777322103,103,9.7,5777321819,328,5777322107,231,5777321815,15,5777322097,55,369,,,,,,,,,,,,48.9
2823745449,326,5,1,47,26,e3k8yw2rbmphyfu5htn4yi5jk,1,-1.2,58.2,2025-06-22T00:25:05.582Z,2025-06-22T01:33:08Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5777319933,346,,5777319985,233,371,5777319931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823745387,371,5,1,47,26,2iwybwokic7nmr1t33abdbjoq,0,101.2,41.8,2025-06-22T00:25:05.582Z,2025-06-22T01:33:09Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777319619,56,Center,5777320001,233,326,5777319621,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823745459,328,30,1,47,34,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-22T00:25:14.328Z,2025-06-22T00:25:17Z,,,,,5777319979,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823745409,372,30,1,47,34,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:25:14.328Z,2025-06-22T00:25:14Z,,,,,5777319733,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751519,334,18,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-22T00:40:54.121Z,2025-06-22T00:40:55Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5777355129,59,16,5777355157,55,335,5777355127,44,Defender,5777355125,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751521,335,19,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-22T00:40:54.122Z,2025-06-22T02:02:43Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5777355143,44,Defender,5777355135,42,,5777494237,293,5,5777355141,59,5,5777355145,55,334,5777355139,145,5,5777494235,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751575,336,32,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-22T00:40:59.612Z,2025-06-22T00:41:01Z,,,,,5777355435,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751563,383,32,2,45,0,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:40:59.612Z,2025-06-22T00:40:59Z,,,,,5777355387,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823771121,837,43,2,45,0,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:40:59.612Z,2025-06-22T01:34:00Z,,,,,5777465305,144,28,5777465193,55,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823771137,838,43,2,45,0,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:40:59.612Z,2025-06-22T01:34:02Z,,,,,5777465359,144,28,5777465263,55,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823772409,839,43,2,45,0,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:40:59.612Z,2025-06-22T01:41:06Z,,,,,5777472909,55,690,5777473143,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823772431,840,43,2,45,0,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:40:59.612Z,2025-06-22T01:41:08Z,,,,,5777473185,144,28,5777473013,55,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751583,337,1,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,50.1,50.0,2025-06-22T00:40:59.613Z,2025-06-22T00:41:02Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777355489,213,2.82,5777355483,140,31.9,5777355485,141,59.4,5777355481,56,Back,5777355491,279,S,5777355487,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751597,338,1,2,45,2,e3k8yw2rbmphyfu5htn4yi5jk,1,31.9,59.4,2025-06-22T00:41:02.484Z,2025-06-22T00:41:04Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777355589,212,27.8,5777355583,56,Back,5777355585,140,32.3,5777355591,213,4.73,5777355587,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751613,339,1,2,45,4,e3k8yw2rbmphyfu5htn4yi5jk,1,33.5,15.9,2025-06-22T00:41:04.492Z,2025-06-22T00:41:06Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777355699,140,40.5,5777355705,213,1.10,5777355701,141,37.1,5777355703,212,16.2,5777355697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751671,340,1,2,45,7,e3k8yw2rbmphyfu5htn4yi5jk,1,40.6,38.9,2025-06-22T00:41:06.692Z,2025-06-22T00:41:11Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777355967,141,65.7,5777355971,213,1.85,5777355965,140,35.6,5777355961,56,Back,5777355969,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751689,341,1,2,45,11,e3k8yw2rbmphyfu5htn4yi5jk,1,40.4,75.6,2025-06-22T00:41:11.285Z,2025-06-22T00:41:13Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777356055,140,35.4,5777356061,213,2.05,5777356053,56,Back,5777356057,141,90.6,5777356059,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751729,342,1,2,45,13,e3k8yw2rbmphyfu5htn4yi5jk,1,36.0,90.6,2025-06-22T00:41:13.205Z,2025-06-22T00:41:17Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5777356251,56,Back,5777356255,141,91.8,5777356253,140,49.8,5777356257,212,14.5,5777356259,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751735,343,1,2,45,18,e3k8yw2rbmphyfu5htn4yi5jk,1,55.6,94.6,2025-06-22T00:41:17.649Z,2025-06-22T00:42:04Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5777358341,140,44.7,5777358345,212,13.2,5777358347,213,3.66,5777358339,56,Back,5777358343,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751743,344,1,2,45,18,e3k8yw2rbmphyfu5htn4yi5jk,0,42.0,84.4,2025-06-22T00:41:17.846Z,2025-06-22T00:42:15Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5777359015,140,56.1,5777359017,141,89.5,5777359021,213,0.23,5777358761,56,Left,5777359019,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751749,385,1,2,45,20,2iwybwokic7nmr1t33abdbjoq,1,39.1,15.2,2025-06-22T00:41:19.858Z,2025-06-22T00:41:20Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5777356327,56,Back,5777356329,140,41.3,5777356333,212,4.9,5777356335,213,1.08,5777356331,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751769,386,1,2,45,21,2iwybwokic7nmr1t33abdbjoq,1,41.3,21.5,2025-06-22T00:41:20.642Z,2025-06-22T00:41:23Z,39jhew6iao7uriko5shx2tnje,J. Scearce,,,5777356427,212,4.6,5777356425,141,16.1,5777356421,56,Back,5777356429,213,5.35,5777356423,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751783,387,1,2,45,23,2iwybwokic7nmr1t33abdbjoq,0,52.0,28.4,2025-06-22T00:41:23.346Z,2025-06-22T00:41:25Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5777356513,141,41.9,5777356509,56,Center,5777356517,213,0.76,5777356511,140,61.2,5777356515,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751805,345,12,2,45,27,e3k8yw2rbmphyfu5htn4yi5jk,1,27.4,48.8,2025-06-22T00:41:27.245Z,2025-06-22T00:41:29Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777356655,212,44.0,5777356651,140,51.6,5777356649,56,Left,5777356657,213,0.96,5777356681,167,,5777356653,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751807,346,5,2,45,28,e3k8yw2rbmphyfu5htn4yi5jk,0,48.8,101.3,2025-06-22T00:41:28.348Z,2025-06-22T01:33:09Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777356661,347,,5777356871,233,388,5777356659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751839,388,5,2,45,28,2iwybwokic7nmr1t33abdbjoq,1,51.2,-1.3,2025-06-22T00:41:28.348Z,2025-06-22T01:33:09Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5777356839,347,,5777356865,233,346,5777356837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751861,389,1,2,45,33,2iwybwokic7nmr1t33abdbjoq,1,55.9,0.0,2025-06-22T00:41:32.706Z,2025-06-22T00:41:35Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5777356959,212,10.4,5777356957,141,10.0,5777356953,56,Right,5777356961,213,0.78,5777356955,140,62.9,5777356951,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751877,390,1,2,45,35,2iwybwokic7nmr1t33abdbjoq,1,62.9,10.0,2025-06-22T00:41:35.610Z,2025-06-22T00:41:37Z,c0of0cn2tec0yn2vtwdqgxxpl,I. Sacko,,,5777357029,140,41.9,5777357027,56,Back,5777357031,141,5.2,5777357035,213,3.29,5777357033,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751879,391,4,2,45,37,2iwybwokic7nmr1t33abdbjoq,1,37.8,4.9,2025-06-22T00:41:37.531Z,2025-06-22T01:34:06Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5777357061,286,,5777357055,56,Back,5777357053,13,,5777357113,233,347,5777357057,152,,5777357059,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823751889,347,4,2,45,37,e3k8yw2rbmphyfu5htn4yi5jk,0,62.2,95.1,2025-06-22T00:41:37.532Z,2025-06-22T01:34:06Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5777357117,233,391,5777357105,56,Left,5777357111,285,,5777357107,152,,5777357103,13,,5777357109,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752035,392,1,2,45,55,2iwybwokic7nmr1t33abdbjoq,1,42.2,11.9,2025-06-22T00:41:54.866Z,2025-06-22T00:41:56Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5777357969,213,2.59,5777357959,152,,5777357957,5,,5777357967,212,8.9,5777357963,140,35.0,5777357965,141,18.7,5777357961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752041,393,1,2,45,56,2iwybwokic7nmr1t33abdbjoq,1,35.0,18.7,2025-06-22T00:41:55.962Z,2025-06-22T00:41:56Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777357999,213,5.74,5777357993,140,39.4,5777357997,212,5.4,5777357995,141,14.6,5777357991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752049,394,1,2,45,57,2iwybwokic7nmr1t33abdbjoq,1,39.4,14.6,2025-06-22T00:41:56.714Z,2025-06-22T00:41:57Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5777358043,212,8.2,5777358037,56,Back,5777358039,140,31.6,5777358041,141,14.8,5777358045,213,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752083,395,1,2,45,57,2iwybwokic7nmr1t33abdbjoq,1,31.6,14.8,2025-06-22T00:41:57.466Z,2025-06-22T00:42:00Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777358167,56,Back,5777358171,141,39.2,5777358175,213,2.43,5777358169,140,13.2,5777358173,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752107,396,1,2,46,0,2iwybwokic7nmr1t33abdbjoq,1,13.3,40.0,2025-06-22T00:42:00.146Z,2025-06-22T00:42:04Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5777358329,213,5.49,5777358323,140,22.9,5777358325,141,25.0,5777358321,56,Back,5777358327,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752119,397,1,2,46,4,2iwybwokic7nmr1t33abdbjoq,1,27.7,25.0,2025-06-22T00:42:03.922Z,2025-06-22T00:42:04Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777358401,141,25.7,5777358397,56,Back,5777358405,213,0.09,5777358399,140,32.5,5777358403,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752127,398,1,2,46,5,2iwybwokic7nmr1t33abdbjoq,1,32.5,25.7,2025-06-22T00:42:04.703Z,2025-06-22T00:42:06Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5777358439,141,21.1,5777358485,156,,5777358437,140,27.1,5777358441,212,6.5,5777358443,213,3.65,5777358435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752173,399,1,2,46,6,2iwybwokic7nmr1t33abdbjoq,1,27.1,21.1,2025-06-22T00:42:05.922Z,2025-06-22T00:42:09Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5777358721,56,Back,5777358725,141,39.5,5777358727,212,22.2,5777358723,140,9.6,5777358729,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752195,400,1,2,46,9,2iwybwokic7nmr1t33abdbjoq,1,9.5,42.4,2025-06-22T00:42:09.426Z,2025-06-22T00:42:12Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5777358879,212,16.1,5777358881,213,1.43,5777358877,141,65.9,5777358873,56,Back,5777358875,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752221,401,1,2,46,12,2iwybwokic7nmr1t33abdbjoq,1,16.5,66.8,2025-06-22T00:42:11.890Z,2025-06-22T00:42:15Z,3csngjh4kjgpkfayppiwfbw2c,B. Montgomery,,,5777359031,213,1.04,5777359029,212,17.5,5777359023,56,Back,5777359025,140,24.9,5777359027,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752241,402,1,2,46,16,2iwybwokic7nmr1t33abdbjoq,0,26.1,92.1,2025-06-22T00:42:15.745Z,2025-06-22T01:36:35Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777359147,56,Back,5777359153,212,10.9,5777359155,213,6.15,5777359151,141,89.9,5777359149,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823771699,630,43,2,46,17,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-22T00:42:16.612Z,2025-06-22T01:36:45Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5777468599,144,8,5777468507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752245,403,43,2,46,18,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-06-22T00:42:18.050Z,2025-06-22T01:36:37Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5777359165,140,32.9,5777359179,156,0,5777468481,144,1,5777359163,56,Back,5777359167,141,84.8,5777359171,213,3.90,5777359169,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752259,348,8,2,46,20,e3k8yw2rbmphyfu5htn4yi5jk,1,57.6,15.3,2025-06-22T00:42:19.620Z,2025-06-22T00:45:42Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5777359231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752285,350,1,2,46,21,e3k8yw2rbmphyfu5htn4yi5jk,1,61.3,23.4,2025-06-22T00:42:21.076Z,2025-06-22T00:42:22Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777359379,213,4.52,5777359377,212,9.6,5777359373,140,59.5,5777359375,141,9.5,5777359371,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752295,351,1,2,46,22,e3k8yw2rbmphyfu5htn4yi5jk,1,59.5,9.5,2025-06-22T00:42:21.907Z,2025-06-22T00:42:23Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5777359459,56,Back,5777359463,141,24.6,5777359467,213,2.69,5777359465,212,23.7,5777359461,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752305,352,1,2,46,23,e3k8yw2rbmphyfu5htn4yi5jk,1,38.8,27.0,2025-06-22T00:42:23.444Z,2025-06-22T00:42:25Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5777359527,140,31.6,5777359533,213,2.07,5777359525,56,Back,5777359529,141,47.5,5777359531,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752341,353,1,2,46,25,e3k8yw2rbmphyfu5htn4yi5jk,0,31.0,45.1,2025-06-22T00:42:25.124Z,2025-06-22T00:42:30Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777359757,140,79.7,5777359759,141,0.0,5777359761,212,60.0,5777359755,56,Right,5777359765,1,,5777359763,213,5.73,5777359753,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752343,354,5,2,46,28,e3k8yw2rbmphyfu5htn4yi5jk,0,77.9,-1.3,2025-06-22T00:42:27.915Z,2025-06-22T01:33:10Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777360265,233,404,5777359769,347,,5777359767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752437,404,5,2,46,28,2iwybwokic7nmr1t33abdbjoq,1,22.1,101.3,2025-06-22T00:42:27.915Z,2025-06-22T01:33:10Z,6m158yzashjy4y3dcbresua22,D. Johnson,,,5777360215,347,,5777360213,56,Back,5777360237,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752453,405,1,2,46,46,2iwybwokic7nmr1t33abdbjoq,0,25.1,100.0,2025-06-22T00:42:46.073Z,2025-06-22T00:42:47Z,d74g09o22jua08rgr8e71x4kq,R. Flood,,,5777360303,140,43.9,5777360309,213,5.99,5777360299,107,,5777360307,212,20.6,5777360301,56,Back,5777360305,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752461,355,8,2,46,48,e3k8yw2rbmphyfu5htn4yi5jk,1,59.9,9.5,2025-06-22T00:42:48.166Z,2025-06-22T00:42:48Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777360341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752483,356,1,2,46,49,e3k8yw2rbmphyfu5htn4yi5jk,1,61.8,10.9,2025-06-22T00:42:48.883Z,2025-06-22T00:42:49Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5777360423,141,31.6,5777360419,56,Center,5777360427,213,1.35,5777360421,140,64.8,5777360425,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752509,359,1,2,46,53,e3k8yw2rbmphyfu5htn4yi5jk,1,66.2,34.9,2025-06-22T00:42:53.475Z,2025-06-22T00:42:54Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5777360535,213,4.91,5777360531,141,18.6,5777360533,212,11.3,5777360529,140,68.3,5777360527,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752555,360,1,2,46,54,e3k8yw2rbmphyfu5htn4yi5jk,1,68.1,18.6,2025-06-22T00:42:54.474Z,2025-06-22T00:42:58Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5777360725,140,81.6,5777360727,141,6.2,5777360731,213,5.75,5777360729,212,16.5,5777360723,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752563,361,61,2,46,59,e3k8yw2rbmphyfu5htn4yi5jk,0,89.4,9.7,2025-06-22T00:42:58.811Z,2025-06-22T00:42:59Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5777360761,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823752645,407,1,2,47,1,2iwybwokic7nmr1t33abdbjoq,1,23.1,84.2,2025-06-22T00:43:01.403Z,2025-06-22T00:43:06Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5777361133,141,74.0,5777361135,212,7.0,5777361131,140,23.9,5777361129,56,Back,5777361137,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
