id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2813226393,379,5,1,43,52,ak0rmms5xl49w57i2rvid1tk9,0,101.2,58.1,2025-05-11T03:21:05.986Z,2025-05-11T05:23:07Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718765833,56,Center,5718765959,233,264,5718765835,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226575,265,1,1,44,20,7c9knuwazz9k9449u5rnuuy5m,0,3.3,47.0,2025-05-11T03:21:33.324Z,2025-05-11T03:21:35Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718766919,56,Center,5718766923,140,66.6,5718766915,124,,5718766933,213,0.16,5718766931,212,67.3,5718766935,1,,5718766937,74,,5718766929,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226595,266,1,1,44,24,7c9knuwazz9k9449u5rnuuy5m,0,30.2,72.0,2025-05-11T03:21:37.787Z,2025-05-11T03:21:40Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718767087,56,Center,5718767093,141,51.6,5718767103,1,,5718767097,212,32.0,5718767089,140,57.7,5718767085,3,,5718767099,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226589,380,1,1,44,25,ak0rmms5xl49w57i2rvid1tk9,0,34.5,38.3,2025-05-11T03:21:38.538Z,2025-05-11T03:21:39Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718767047,140,62.9,5718767051,212,31.4,5718767053,213,5.97,5718767043,3,,5718767049,141,23.9,5718767045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226603,381,8,1,44,27,ak0rmms5xl49w57i2rvid1tk9,1,42.3,50.6,2025-05-11T03:21:41.218Z,2025-05-11T03:21:41Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718767127,56,Back,5718767145,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226617,267,44,1,44,29,7c9knuwazz9k9449u5rnuuy5m,1,33.4,71.6,2025-05-11T03:21:42.547Z,2025-05-11T04:37:23Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718767221,56,Back,5718767247,233,382,5718767223,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226621,382,44,1,44,29,ak0rmms5xl49w57i2rvid1tk9,0,66.6,28.4,2025-05-11T03:21:42.548Z,2025-05-11T04:37:23Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718767237,56,Center,5718767257,233,267,5718767239,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226645,268,1,1,44,29,7c9knuwazz9k9449u5rnuuy5m,1,28.4,74.8,2025-05-11T03:21:42.923Z,2025-05-11T03:21:49Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718767371,3,,5718767373,56,Center,5718767381,213,6.13,5718767377,141,69.0,5718767379,212,25.3,5718767375,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226669,269,1,1,44,35,7c9knuwazz9k9449u5rnuuy5m,1,40.9,65.7,2025-05-11T03:21:48.875Z,2025-05-11T03:21:52Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5718767499,140,33.2,5718767503,212,13.7,5718767501,141,49.4,5718767497,56,Back,5718767505,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226685,270,1,1,44,38,7c9knuwazz9k9449u5rnuuy5m,1,32.1,49.0,2025-05-11T03:21:52.083Z,2025-05-11T03:21:55Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,5718767593,56,Back,5718767601,213,1.42,5718767597,141,85.7,5718767595,140,35.6,5718767599,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226705,271,1,1,44,41,7c9knuwazz9k9449u5rnuuy5m,1,31.6,90.0,2025-05-11T03:21:55.115Z,2025-05-11T03:21:58Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718767725,212,16.7,5718767723,141,96.8,5718767719,56,Back,5718767721,140,46.9,5718767727,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226707,272,1,1,44,44,7c9knuwazz9k9449u5rnuuy5m,0,46.8,96.8,2025-05-11T03:21:58.187Z,2025-05-11T03:21:59Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718767735,141,95.9,5718767739,213,3.36,5718767765,286,,5718767737,212,2.8,5718767759,236,,5718767761,233,383,5718767731,56,Back,5718767733,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226709,383,74,1,44,44,ak0rmms5xl49w57i2rvid1tk9,1,63.2,4.1,2025-05-11T03:21:58.188Z,2025-05-11T04:37:33Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718767795,233,272,5718767741,56,Right,5718767743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226723,273,5,1,44,46,7c9knuwazz9k9449u5rnuuy5m,1,36.3,100.8,2025-05-11T03:21:59.803Z,2025-05-11T05:23:08Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718767799,56,Back,5718767825,233,384,5718767801,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226725,384,5,1,44,46,ak0rmms5xl49w57i2rvid1tk9,0,63.7,-0.8,2025-05-11T03:21:59.803Z,2025-05-11T05:23:08Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718767833,233,273,5718767817,56,Right,5718767819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226737,274,1,1,44,47,7c9knuwazz9k9449u5rnuuy5m,1,42.0,100.0,2025-05-11T03:22:00.715Z,2025-05-11T03:22:03Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718767877,213,3.94,5718767875,212,11.5,5718767873,141,89.9,5718767867,107,,5718767871,140,34.4,5718767869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226743,275,1,1,44,50,7c9knuwazz9k9449u5rnuuy5m,1,26.7,83.9,2025-05-11T03:22:03.267Z,2025-05-11T03:22:09Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5718767941,141,30.6,5718767943,212,36.5,5718767945,213,4.61,5718767937,56,Back,5718767947,1,,5718767939,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226745,276,1,1,44,55,7c9knuwazz9k9449u5rnuuy5m,1,30.1,26.7,2025-05-11T03:22:09.219Z,2025-05-11T03:22:12Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718767987,213,1.95,5718767985,212,26.6,5718767983,141,63.0,5718767981,140,20.6,5718767979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227507,294,70,1,44,59,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:22:12.237Z,2025-05-11T03:24:52Z,,,,5718772301,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226751,277,1,1,44,59,7c9knuwazz9k9449u5rnuuy5m,1,23.7,61.7,2025-05-11T03:22:12.523Z,2025-05-11T03:22:16Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718768053,141,88.9,5718768051,140,41.6,5718768057,213,0.78,5718768055,212,26.4,5718768049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226759,278,2,1,45,3,7c9knuwazz9k9449u5rnuuy5m,1,36.2,69.3,2025-05-11T03:22:16.306Z,2025-05-11T03:22:20Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718768123,7,613kkjtvfyf7mbvrqt9pcizmd,5718768093,140,78.4,5718768127,56,Right,5718768095,141,8.6,5718768125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226819,386,1,1,45,21,ak0rmms5xl49w57i2rvid1tk9,1,32.7,85.2,2025-05-11T03:22:34.946Z,2025-05-11T03:22:36Z,6oj55tf7cdnnnft350f9fyhnt,M. Real,,5718768497,56,Back,5718768501,141,66.8,5718768499,140,27.3,5718768503,212,13.7,5718768495,241,,5718768505,213,4.29,5718768493,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226829,387,1,1,45,22,ak0rmms5xl49w57i2rvid1tk9,1,27.3,66.8,2025-05-11T03:22:36.162Z,2025-05-11T03:22:37Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718768529,56,Back,5718768531,140,26.5,5718768537,213,4.68,5718768533,141,29.2,5718768535,212,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226843,388,1,1,45,24,ak0rmms5xl49w57i2rvid1tk9,1,26.5,29.2,2025-05-11T03:22:37.658Z,2025-05-11T03:22:40Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718768599,140,38.9,5718768603,212,20.2,5718768597,56,Back,5718768601,141,6.4,5718768605,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226857,389,1,1,45,26,ak0rmms5xl49w57i2rvid1tk9,1,38.9,6.4,2025-05-11T03:22:39.882Z,2025-05-11T03:22:42Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718768671,140,53.5,5718768677,213,6.18,5718768673,141,4.1,5718768669,56,Right,5718768675,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226867,390,1,1,45,28,ak0rmms5xl49w57i2rvid1tk9,0,53.5,4.1,2025-05-11T03:22:42.090Z,2025-05-11T03:22:45Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718768717,141,9.7,5718768713,56,Right,5718768715,140,72.1,5718768719,212,19.9,5718768721,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226875,280,1,1,45,32,7c9knuwazz9k9449u5rnuuy5m,0,21.2,94.2,2025-05-11T03:22:46.083Z,2025-05-11T03:22:46Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5718768753,141,83.2,5718768751,140,40.7,5718768757,213,5.93,5718768749,56,Back,5718768755,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226925,392,1,1,45,35,ak0rmms5xl49w57i2rvid1tk9,0,70.1,10.1,2025-05-11T03:22:48.571Z,2025-05-11T03:22:52Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718768965,56,Right,5718768969,141,2.3,5718768971,212,7.5,5718768967,140,75.2,5718768973,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226931,281,12,1,45,39,7c9knuwazz9k9449u5rnuuy5m,1,12.9,89.0,2025-05-11T03:22:52.811Z,2025-05-11T03:26:09Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718768995,213,1.58,5718768989,140,12.8,5718769001,167,,5718768991,141,100.0,5718768987,56,Back,5718768993,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226933,282,5,1,45,40,7c9knuwazz9k9449u5rnuuy5m,0,17.4,101.5,2025-05-11T03:22:53.660Z,2025-05-11T05:23:09Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718769335,233,393,5718768997,56,Back,5718768999,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813226991,393,5,1,45,40,ak0rmms5xl49w57i2rvid1tk9,1,82.6,-1.5,2025-05-11T03:22:53.660Z,2025-05-11T05:23:08Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718769319,233,282,5718769303,56,Right,5718769305,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227001,394,1,1,45,54,ak0rmms5xl49w57i2rvid1tk9,1,74.8,0.0,2025-05-11T03:23:07.547Z,2025-05-11T03:23:10Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718769361,107,,5718769363,56,Right,5718769369,212,25.4,5718769365,140,53.6,5718769367,141,17.0,5718769371,213,2.64,5718769373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227011,395,1,1,45,57,ak0rmms5xl49w57i2rvid1tk9,1,47.3,41.6,2025-05-11T03:23:10.283Z,2025-05-11T03:23:12Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,5718769417,140,41.2,5718769415,56,Back,5718769423,213,2.29,5718769419,141,52.4,5718769421,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227021,396,1,1,45,59,ak0rmms5xl49w57i2rvid1tk9,1,41.2,52.4,2025-05-11T03:23:12.491Z,2025-05-11T03:23:13Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718769479,212,22.8,5718769475,141,22.9,5718769471,140,51.6,5718769481,213,5.21,5718769467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227043,397,1,1,46,3,ak0rmms5xl49w57i2rvid1tk9,1,58.1,12.5,2025-05-11T03:23:16.291Z,2025-05-11T03:23:18Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,5718769591,140,42.5,5718769597,213,3.39,5718769593,141,6.5,5718769595,212,16.9,5718769589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227055,398,1,1,46,4,ak0rmms5xl49w57i2rvid1tk9,1,37.0,10.1,2025-05-11T03:23:18.179Z,2025-05-11T03:23:22Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718769663,140,11.0,5718769661,56,Back,5718769667,212,31.3,5718769665,141,32.5,5718769669,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227073,399,1,1,46,8,ak0rmms5xl49w57i2rvid1tk9,1,10.4,28.6,2025-05-11T03:23:22.035Z,2025-05-11T03:23:26Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5718769779,141,7.3,5718769775,56,Right,5718769781,212,51.5,5718769777,140,57.5,5718769783,213,6.00,5718769785,1,,5718769773,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227077,400,44,1,46,13,ak0rmms5xl49w57i2rvid1tk9,1,59.6,9.8,2025-05-11T03:23:26.371Z,2025-05-11T04:37:23Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718769817,286,,5718770711,233,284,5718769815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227091,284,44,1,46,13,7c9knuwazz9k9449u5rnuuy5m,0,40.4,90.2,2025-05-11T03:23:26.372Z,2025-05-11T04:37:24Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718769883,285,,5718770729,233,400,5718769881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227075,283,43,1,46,13,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:23:26.483Z,2025-05-11T03:23:55Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718769797,141,88.7,5718769795,140,39.2,5718769799,212,0,5718770687,144,1,5718769791,168,0,5718769793,56,Back,5718769801,213,3.14,5718769789,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227079,401,1,1,46,13,ak0rmms5xl49w57i2rvid1tk9,0,57.5,7.3,2025-05-11T03:23:26.491Z,2025-05-11T03:23:27Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718769831,213,6.25,5718769821,168,,5718769823,56,Right,5718769819,3,,5718769829,212,6.4,5718769825,140,63.6,5718769827,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227093,285,61,1,46,13,7c9knuwazz9k9449u5rnuuy5m,1,43.1,92.3,2025-05-11T03:23:27.011Z,2025-05-11T04:59:46Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5718769899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227103,286,61,1,46,14,7c9knuwazz9k9449u5rnuuy5m,0,42.3,85.6,2025-05-11T03:23:27.282Z,2025-05-11T05:00:30Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718769955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227097,402,1,1,46,15,ak0rmms5xl49w57i2rvid1tk9,1,44.7,13.9,2025-05-11T03:23:28.987Z,2025-05-11T03:23:29Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718769915,212,7.3,5718769913,141,9.2,5718769911,140,50.9,5718769917,213,5.83,5718769909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227107,403,1,1,46,16,ak0rmms5xl49w57i2rvid1tk9,1,50.9,9.2,2025-05-11T03:23:29.667Z,2025-05-11T03:23:31Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,5718769959,140,76.4,5718769965,213,0.39,5718769957,56,Center,5718769963,212,29.0,5718769961,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227111,404,61,1,46,17,ak0rmms5xl49w57i2rvid1tk9,0,76.4,25.6,2025-05-11T03:23:30.877Z,2025-05-11T03:23:31Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718769993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227117,287,1,1,46,19,7c9knuwazz9k9449u5rnuuy5m,1,46.3,81.8,2025-05-11T03:23:32.346Z,2025-05-11T03:25:51Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,5718773569,213,4.10,5718773565,141,35.4,5718773557,56,Back,5718773561,140,25.1,5718773567,212,38.6,5718773571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227207,289,1,1,46,29,7c9knuwazz9k9449u5rnuuy5m,0,24.0,29.5,2025-05-11T03:23:42.394Z,2025-05-11T03:23:46Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718770349,56,Center,5718770355,212,73.6,5718770359,1,,5718770347,155,,5718770357,213,0.42,5718770351,140,88.0,5718770353,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227217,405,8,1,46,34,ak0rmms5xl49w57i2rvid1tk9,1,14.6,24.5,2025-05-11T03:23:47.698Z,2025-05-11T03:28:13Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718770419,15,,5718770399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227215,290,6,1,46,35,7c9knuwazz9k9449u5rnuuy5m,1,86.4,74.8,2025-05-11T03:23:48.515Z,2025-05-11T04:37:12Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,5718770457,73,,5718770455,56,Center,5718770543,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227239,406,6,1,46,35,ak0rmms5xl49w57i2rvid1tk9,0,13.6,25.2,2025-05-11T03:23:48.515Z,2025-05-11T04:37:13Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5718770541,73,,5718770539,56,Back,5718770553,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227439,291,1,1,47,20,7c9knuwazz9k9449u5rnuuy5m,0,99.5,99.5,2025-05-11T03:24:33.937Z,2025-05-11T03:24:38Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,5718771831,6,,5718771841,141,57.2,5718771843,212,29.3,5718771845,213,4.51,5718771837,56,Center,5718771829,2,,5718771839,140,94.0,5718771835,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227469,407,12,1,47,28,ak0rmms5xl49w57i2rvid1tk9,1,6.5,37.9,2025-05-11T03:24:41.372Z,2025-05-11T03:24:44Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718772065,212,0.4,5718772059,56,Back,5718772067,213,4.96,5718772061,140,6.6,5718772063,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227455,292,61,1,47,29,7c9knuwazz9k9449u5rnuuy5m,1,93.8,66.1,2025-05-11T03:24:43.219Z,2025-05-11T03:25:19Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718771983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227503,293,5,1,47,31,7c9knuwazz9k9449u5rnuuy5m,0,100.9,68.2,2025-05-11T03:24:44.421Z,2025-05-11T05:23:10Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718772285,346,,5718772305,233,408,5718772283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227483,408,5,1,47,31,ak0rmms5xl49w57i2rvid1tk9,1,-0.9,31.8,2025-05-11T03:24:44.421Z,2025-05-11T05:23:09Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718772295,233,293,5718772175,56,Back,5718772177,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227511,295,30,1,47,35,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:24:49.126Z,2025-05-11T03:24:53Z,,,,5718772309,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813227489,409,30,1,47,35,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-11T03:24:49.126Z,2025-05-11T03:24:50Z,,,,5718772203,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230433,300,32,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-11T03:39:35.981Z,2025-05-11T03:39:36Z,,,,5718790229,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230447,415,32,2,45,0,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-11T03:39:35.981Z,2025-05-11T03:39:38Z,,,,5718790273,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230453,301,1,2,45,0,7c9knuwazz9k9449u5rnuuy5m,1,50.1,50.3,2025-05-11T03:39:35.982Z,2025-05-11T03:39:40Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718790301,56,Back,5718790303,140,23.2,5718790311,279,S,5718790307,212,29.4,5718790309,213,3.42,5718790305,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230477,302,1,2,45,3,7c9knuwazz9k9449u5rnuuy5m,0,20.9,34.0,2025-05-11T03:39:39.828Z,2025-05-11T03:39:44Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5718790411,212,58.2,5718790413,213,0.16,5718790403,157,,5718790405,56,Center,5718790409,141,47.5,5718790415,1,,5718790407,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230483,416,44,2,45,7,ak0rmms5xl49w57i2rvid1tk9,1,26.8,59.5,2025-05-11T03:39:43.322Z,2025-05-11T04:37:24Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718790429,285,,5718790427,56,Back,5718790439,233,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230481,303,44,2,45,7,7c9knuwazz9k9449u5rnuuy5m,0,73.2,40.5,2025-05-11T03:39:43.323Z,2025-05-11T04:37:25Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5718790423,56,Center,5718790449,233,416,5718790425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230495,417,1,2,45,8,ak0rmms5xl49w57i2rvid1tk9,0,31.1,71.0,2025-05-11T03:39:44.012Z,2025-05-11T03:39:46Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,5718790485,213,5.73,5718790475,3,,5718790479,140,42.4,5718790481,141,60.2,5718790477,56,Back,5718790483,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230491,304,1,2,45,9,7c9knuwazz9k9449u5rnuuy5m,0,67.5,52.7,2025-05-11T03:39:45.035Z,2025-05-11T03:39:45Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5718790469,213,4.22,5718790465,141,32.8,5718790459,3,,5718790467,212,15.3,5718790461,56,Center,5718790463,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230501,418,61,2,45,12,ak0rmms5xl49w57i2rvid1tk9,1,44.2,62.6,2025-05-11T03:39:48.047Z,2025-05-11T03:39:48Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5718790513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230507,305,61,2,45,12,7c9knuwazz9k9449u5rnuuy5m,1,54.9,31.3,2025-05-11T03:39:48.650Z,2025-05-11T03:45:11Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,5718790543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230523,419,1,2,45,16,ak0rmms5xl49w57i2rvid1tk9,1,65.3,81.3,2025-05-11T03:39:52.124Z,2025-05-11T03:39:53Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5718790619,213,5.42,5718790615,141,70.1,5718790613,140,71.5,5718790611,56,Center,5718790617,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813230531,420,1,2,45,17,ak0rmms5xl49w57i2rvid1tk9,0,71.5,70.1,2025-05-11T03:39:53.564Z,2025-05-11T03:39:57Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5718790651,141,67.2,5718790653,212,2.7,5718790649,140,69.8,5718790655,213,3.98,5718790647,56,Center,5718790707,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
