id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2810770265,309,1,1,38,32,b5l2e3csycjb8twvq9ek0j5gq,1,78.6,5.9,2025-05-04T23:46:07.871Z,2025-05-04T23:46:10Z,777irocsl9y6fja05sevniy95,C. Riley,,5705105317,212,9.6,5705105319,213,2.12,5705105313,140,73.8,5705105311,56,Right,5705105315,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770275,296,45,1,38,34,7neuneh44n9rtsfsh6r0sb9no,0,36.2,71.8,2025-05-04T23:46:10.527Z,2025-05-05T01:17:40Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,5705105347,56,Back,5705105349,285,,5705105379,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770279,310,3,1,38,34,b5l2e3csycjb8twvq9ek0j5gq,1,63.8,28.2,2025-05-04T23:46:10.527Z,2025-05-05T01:17:40Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5705105367,233,296,5705105365,286,,5705105361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770289,311,1,1,38,36,b5l2e3csycjb8twvq9ek0j5gq,1,75.4,16.7,2025-05-04T23:46:12.239Z,2025-05-04T23:46:14Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5705105425,212,13.0,5705105421,140,86.9,5705105423,141,9.8,5705105427,213,5.91,5705105419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770291,312,61,1,38,37,b5l2e3csycjb8twvq9ek0j5gq,0,88.9,9.2,2025-05-04T23:46:13.719Z,2025-05-04T23:46:14Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705105443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770405,297,5,1,38,38,7neuneh44n9rtsfsh6r0sb9no,1,-0.6,71.7,2025-05-04T23:46:14.454Z,2025-05-05T01:59:56Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,5705106035,233,313,5705105997,346,,5705105995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770407,313,5,1,38,38,b5l2e3csycjb8twvq9ek0j5gq,0,100.6,28.3,2025-05-04T23:46:14.454Z,2025-05-05T01:59:56Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705106003,346,,5705106001,56,Center,5705106053,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770531,298,1,1,39,11,7neuneh44n9rtsfsh6r0sb9no,1,3.9,50.0,2025-05-04T23:46:46.973Z,2025-05-04T23:48:12Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,5705106723,141,14.3,5705110255,74,,5705106727,212,51.8,5705106733,1,,5705106713,124,,5705106717,56,Back,5705106731,213,5.80,5705106719,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770539,299,1,1,39,12,7neuneh44n9rtsfsh6r0sb9no,1,47.5,14.3,2025-05-04T23:46:48.269Z,2025-05-04T23:46:48Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705106777,212,8.0,5705106779,213,2.26,5705106775,141,23.4,5705106771,56,Back,5705106773,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770561,300,1,1,39,12,7neuneh44n9rtsfsh6r0sb9no,1,42.6,23.4,2025-05-04T23:46:48.749Z,2025-05-04T23:46:51Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705106853,141,8.9,5705106855,212,11.6,5705106851,140,36.8,5705106857,213,4.16,5705106849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770597,301,1,1,39,15,7neuneh44n9rtsfsh6r0sb9no,1,36.8,8.9,2025-05-04T23:46:50.854Z,2025-05-04T23:46:55Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705107085,140,35.9,5705107081,155,,5705107091,213,1.60,5705107083,56,Back,5705107089,212,37.1,5705107087,141,63.4,5705107093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770633,302,1,1,39,19,7neuneh44n9rtsfsh6r0sb9no,1,35.9,63.4,2025-05-04T23:46:55.461Z,2025-05-04T23:46:58Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705107277,212,30.8,5705107273,140,58.7,5705107271,56,Left,5705107275,141,92.0,5705107281,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770661,303,1,1,39,22,7neuneh44n9rtsfsh6r0sb9no,1,65.2,74.2,2025-05-04T23:46:58.484Z,2025-05-04T23:47:01Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705107399,140,61.0,5705107397,56,Center,5705107405,213,4.24,5705107401,141,61.4,5705107403,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770675,304,1,1,39,25,7neuneh44n9rtsfsh6r0sb9no,1,61.0,61.4,2025-05-04T23:47:01.006Z,2025-05-04T23:47:04Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705107503,212,23.7,5705107497,56,Back,5705107499,140,49.0,5705107505,213,4.15,5705107501,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770699,305,1,1,39,28,7neuneh44n9rtsfsh6r0sb9no,1,49.0,31.9,2025-05-04T23:47:04.045Z,2025-05-04T23:47:07Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705107629,212,34.6,5705107627,141,4.7,5705107633,1,,5705107623,56,Right,5705107631,213,5.72,5705107625,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770713,306,1,1,39,31,7neuneh44n9rtsfsh6r0sb9no,1,70.8,9.7,2025-05-04T23:47:07.342Z,2025-05-04T23:47:10Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705107765,56,Back,5705107773,213,2.89,5705107769,141,21.5,5705107775,1,,5705107771,212,32.2,5705107767,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770737,307,1,1,39,34,7neuneh44n9rtsfsh6r0sb9no,1,40.2,26.1,2025-05-04T23:47:10.197Z,2025-05-04T23:47:14Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705107909,213,1.66,5705107907,212,16.8,5705107897,56,Back,5705107901,140,38.8,5705107903,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770757,308,1,1,39,38,7neuneh44n9rtsfsh6r0sb9no,1,46.1,50.0,2025-05-04T23:47:14.117Z,2025-05-04T23:47:18Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705108081,212,30.8,5705108075,56,Left,5705108083,213,1.02,5705108079,141,88.6,5705108077,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770777,309,1,1,39,42,7neuneh44n9rtsfsh6r0sb9no,1,63.0,87.5,2025-05-04T23:47:18.389Z,2025-05-04T23:47:21Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705108175,140,72.1,5705108181,212,16.4,5705108185,213,5.33,5705108173,56,Center,5705108177,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770813,310,1,1,39,44,7neuneh44n9rtsfsh6r0sb9no,1,72.1,67.9,2025-05-04T23:47:20.797Z,2025-05-04T23:47:43Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,1.0,5705108725,210,13,5705108431,213,6.14,5705108425,140,92.0,5705108427,141,63.4,5705108429,212,21.1,5705108727,154,,5705108423,56,Center,5705109117,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810770817,311,13,1,39,49,7neuneh44n9rtsfsh6r0sb9no,1,87.8,60.1,2025-05-04T23:47:25.052Z,2025-05-05T01:33:34Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705108441,17,,5705108749,103,2.8,5705108443,56,Center,5705108739,29,,5705330827,75,,5705108575,72,,5705108753,231,51.3,5705108741,154,,5705108747,102,37.5,5705108743,55,5705108439,22,5705108751,230,,,,,98.9,310,,,,,,,,,,,,,,,,,
2810770837,312,5,1,39,51,7neuneh44n9rtsfsh6r0sb9no,0,101.2,40.8,2025-05-04T23:47:27.229Z,2025-05-05T01:59:57Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,5705108567,56,Center,5705305065,233,316,5705108569,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771051,316,5,1,39,51,b5l2e3csycjb8twvq9ek0j5gq,1,-1.2,59.2,2025-05-04T23:47:27.229Z,2025-05-05T01:59:57Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5705109747,56,Back,5705305031,233,312,5705109749,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771067,317,1,1,40,20,b5l2e3csycjb8twvq9ek0j5gq,0,4.6,50.9,2025-05-04T23:47:56.381Z,2025-05-04T23:48:00Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5705109841,74,,5705109831,141,55.1,5705109835,213,0.06,5705109825,124,,5705109833,212,48.5,5705109827,56,Center,5705109829,140,50.7,5705109837,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771081,313,44,1,40,23,7neuneh44n9rtsfsh6r0sb9no,1,42.6,41.9,2025-05-04T23:47:58.990Z,2025-05-05T01:20:55Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705109925,233,318,5705109881,56,Back,5705109883,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771073,318,44,1,40,23,b5l2e3csycjb8twvq9ek0j5gq,0,57.4,58.1,2025-05-04T23:47:58.991Z,2025-05-05T01:20:55Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5705109939,233,313,5705109865,286,,5705109863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771085,314,12,1,40,23,7neuneh44n9rtsfsh6r0sb9no,1,31.6,36.9,2025-05-04T23:47:59.060Z,2025-05-05T01:23:59Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705109887,140,40.6,5705109891,212,10.6,5705109889,141,29.7,5705109893,213,5.81,5705109885,56,Back,5705109909,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771107,319,43,1,40,27,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-04T23:48:03.310Z,2025-05-05T00:04:09Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5705109995,56,Back,5705139781,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771131,316,1,1,40,28,7neuneh44n9rtsfsh6r0sb9no,1,62.0,30.9,2025-05-04T23:48:03.989Z,2025-05-04T23:48:07Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705110123,213,0.13,5705110115,56,Center,5705110117,140,74.4,5705110119,141,33.4,5705110121,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771135,317,61,1,40,31,7neuneh44n9rtsfsh6r0sb9no,0,79.8,26.2,2025-05-04T23:48:07.222Z,2025-05-04T23:48:07Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,5705110147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771175,321,1,1,40,35,b5l2e3csycjb8twvq9ek0j5gq,0,16.5,85.9,2025-05-04T23:48:11.482Z,2025-05-04T23:48:14Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5705110403,141,70.8,5705110405,212,53.2,5705110401,140,66.2,5705110397,155,,5705110399,56,Center,5705110407,213,6.09,5705110409,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771181,318,12,1,40,39,7neuneh44n9rtsfsh6r0sb9no,1,36.1,19.8,2025-05-04T23:48:15.453Z,2025-05-04T23:48:26Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705110439,141,20.4,5705110437,140,41.3,5705110455,15,,5705110443,213,0.07,5705110441,212,5.5,5705110435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771213,322,1,1,40,42,b5l2e3csycjb8twvq9ek0j5gq,1,46.5,65.1,2025-05-04T23:48:18.359Z,2025-05-04T23:48:21Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705110617,213,3.97,5705110609,56,Back,5705110613,141,53.3,5705110611,140,39.5,5705110615,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771229,323,1,1,40,45,b5l2e3csycjb8twvq9ek0j5gq,1,38.4,50.3,2025-05-04T23:48:21.759Z,2025-05-04T23:48:24Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,5705110703,141,23.4,5705110701,140,44.6,5705110705,212,19.4,5705110699,56,Back,5705110707,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771231,324,61,1,40,48,b5l2e3csycjb8twvq9ek0j5gq,0,48.6,16.2,2025-05-04T23:48:24.638Z,2025-05-04T23:48:25Z,777irocsl9y6fja05sevniy95,C. Riley,,5705110717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771245,319,3,1,40,49,7neuneh44n9rtsfsh6r0sb9no,0,44.7,86.3,2025-05-04T23:48:25.142Z,2025-05-05T01:17:47Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705110765,286,,5705110789,233,325,5705110763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771237,325,7,1,40,49,b5l2e3csycjb8twvq9ek0j5gq,0,55.3,13.7,2025-05-04T23:48:25.143Z,2025-05-05T01:17:47Z,777irocsl9y6fja05sevniy95,C. Riley,,5705110777,233,319,5705110729,285,,5705110727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771249,326,1,1,40,51,b5l2e3csycjb8twvq9ek0j5gq,1,63.9,20.1,2025-05-04T23:48:27.227Z,2025-05-04T23:48:28Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705110819,56,Center,5705110827,213,3.01,5705110823,141,21.2,5705110821,140,58.7,5705110825,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771263,327,1,1,40,51,b5l2e3csycjb8twvq9ek0j5gq,1,58.6,21.2,2025-05-04T23:48:27.790Z,2025-05-04T23:48:32Z,777irocsl9y6fja05sevniy95,C. Riley,,5705110939,212,13.2,5705110937,141,19.8,5705110941,213,6.21,5705110935,140,71.1,5705110933,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771257,320,43,1,40,54,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-05-04T23:48:30.548Z,2025-05-04T23:52:48Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,5705120197,144,61,5705110883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771267,328,1,1,40,56,b5l2e3csycjb8twvq9ek0j5gq,0,85.3,20.1,2025-05-04T23:48:31.846Z,2025-05-04T23:48:32Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5705110973,141,21.3,5705110975,212,7.0,5705110969,56,Center,5705110971,140,91.9,5705110977,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771303,322,1,1,40,58,7neuneh44n9rtsfsh6r0sb9no,1,20.9,67.9,2025-05-04T23:48:34.037Z,2025-05-04T23:48:37Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705111213,140,48.4,5705111217,212,29.6,5705111219,213,6.06,5705111215,141,58.4,5705111211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771307,323,4,1,41,1,7neuneh44n9rtsfsh6r0sb9no,1,41.0,56.3,2025-05-04T23:48:37.278Z,2025-05-05T01:13:50Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,5705111255,13,,5705111263,286,,5705111319,233,329,5705111259,152,,5705111257,56,Back,5705111261,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771311,329,4,1,41,1,b5l2e3csycjb8twvq9ek0j5gq,0,59.0,43.7,2025-05-04T23:48:37.279Z,2025-05-05T01:13:51Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,5705111305,13,,5705111311,265,,5705111309,152,,5705111307,56,Center,5705111325,233,323,5705111313,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771377,324,1,1,41,9,7neuneh44n9rtsfsh6r0sb9no,1,27.6,59.0,2025-05-04T23:48:45.797Z,2025-05-04T23:48:47Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,5705111623,56,Back,5705111647,189,,5705111629,212,18.6,5705111627,141,33.9,5705111621,152,,5705111625,140,34.7,5705111631,213,5.12,5705111619,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771381,325,1,1,41,12,7neuneh44n9rtsfsh6r0sb9no,1,34.7,33.9,2025-05-04T23:48:47.965Z,2025-05-04T23:48:49Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,5705111685,141,13.4,5705111681,56,Back,5705111683,140,49.2,5705111687,212,20.6,5705111689,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771419,326,1,1,41,13,7neuneh44n9rtsfsh6r0sb9no,1,49.2,13.4,2025-05-04T23:48:49.469Z,2025-05-04T23:48:56Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705111903,140,57.4,5705111905,141,22.5,5705111901,56,Center,5705111907,212,10.6,5705111909,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771423,327,4,1,41,20,7neuneh44n9rtsfsh6r0sb9no,1,65.3,41.6,2025-05-04T23:48:56.237Z,2025-05-05T01:13:51Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705111937,56,Center,5705111939,152,,5705111943,286,,5705111935,13,,5705112023,233,330,5705111941,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771429,330,4,1,41,20,b5l2e3csycjb8twvq9ek0j5gq,0,34.7,58.4,2025-05-04T23:48:56.238Z,2025-05-05T01:13:52Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,5705112019,265,,5705112017,152,,5705112031,233,327,5705112013,13,,5705112021,285,,5705112015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771659,328,1,1,42,9,7neuneh44n9rtsfsh6r0sb9no,0,71.7,24.6,2025-05-04T23:49:45.061Z,2025-05-04T23:54:16Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705113509,5,,5705113517,140,94.9,5705113519,141,70.6,5705113525,1,,5705113513,152,,5705113521,212,39.6,5705113523,213,0.91,5705113511,155,,5705113515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771653,331,61,1,42,10,b5l2e3csycjb8twvq9ek0j5gq,1,6.1,37.9,2025-05-04T23:49:46.412Z,2025-05-05T01:23:54Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5705113475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771683,332,12,1,42,11,b5l2e3csycjb8twvq9ek0j5gq,1,10.0,33.0,2025-05-04T23:49:47.158Z,2025-05-04T23:49:50Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705113653,212,55.4,5705113665,167,,5705113651,141,0.0,5705113655,213,5.85,5705113647,56,Right,5705113649,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771725,329,5,1,42,13,7neuneh44n9rtsfsh6r0sb9no,1,46.5,101.3,2025-05-04T23:49:49.079Z,2025-05-05T01:59:58Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705113845,347,,5705113887,233,333,5705113839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771687,333,5,1,42,13,b5l2e3csycjb8twvq9ek0j5gq,0,53.5,-1.3,2025-05-04T23:49:49.079Z,2025-05-05T01:59:58Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5705113905,233,329,5705113661,347,,5705113659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771769,330,1,1,42,20,7neuneh44n9rtsfsh6r0sb9no,1,42.2,100.0,2025-05-04T23:49:55.892Z,2025-05-04T23:50:01Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705114121,107,,5705114125,140,40.9,5705114131,213,4.63,5705114123,56,Back,5705114129,212,15.7,5705114127,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771795,331,1,1,42,25,7neuneh44n9rtsfsh6r0sb9no,1,41.0,75.7,2025-05-04T23:50:01.181Z,2025-05-04T23:50:03Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705114231,141,87.8,5705114235,213,0.74,5705114229,140,49.6,5705114233,212,12.2,5705114227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771807,332,1,1,42,27,7neuneh44n9rtsfsh6r0sb9no,1,49.6,87.8,2025-05-04T23:50:03.741Z,2025-05-04T23:50:06Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,5705114341,141,71.8,5705114345,213,5.83,5705114343,212,24.9,5705114337,56,Center,5705114339,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771837,333,1,1,42,30,7neuneh44n9rtsfsh6r0sb9no,1,70.9,71.8,2025-05-04T23:50:06.092Z,2025-05-04T23:50:11Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,5705114495,212,25.3,5705114491,140,47.2,5705114489,56,Back,5705114493,141,65.4,5705114497,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771849,334,1,1,42,35,7neuneh44n9rtsfsh6r0sb9no,1,47.2,65.4,2025-05-04T23:50:11.117Z,2025-05-04T23:50:14Z,271x0k4dhjqn4h7ecmt44pzo5,R. López,,5705114575,212,34.8,5705114571,140,73.9,5705114569,56,Center,5705114573,141,35.2,5705114577,213,5.65,5705114579,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771851,335,1,1,42,38,7neuneh44n9rtsfsh6r0sb9no,0,73.9,35.2,2025-05-04T23:50:14.284Z,2025-05-04T23:50:14Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705114585,56,Center,5705114593,213,6.25,5705114591,212,6.5,5705114589,141,34.9,5705114587,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771861,334,8,1,42,40,b5l2e3csycjb8twvq9ek0j5gq,1,21.8,58.8,2025-05-04T23:50:16.095Z,2025-05-04T23:50:16Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,5705114643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771877,336,1,1,42,40,7neuneh44n9rtsfsh6r0sb9no,1,79.4,32.2,2025-05-04T23:50:16.125Z,2025-05-04T23:50:19Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,5705114759,140,91.7,5705114765,213,5.37,5705114761,141,7.7,5705114757,56,Right,5705114763,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771879,337,3,1,42,43,7neuneh44n9rtsfsh6r0sb9no,0,89.8,12.0,2025-05-04T23:50:19.749Z,2025-05-05T01:17:48Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705114863,233,335,5705114771,286,,5705114769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771889,335,7,1,42,43,b5l2e3csycjb8twvq9ek0j5gq,1,10.2,88.0,2025-05-04T23:50:19.750Z,2025-05-05T01:17:48Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5705114827,285,,5705114841,233,337,5705114825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771895,336,3,1,42,44,b5l2e3csycjb8twvq9ek0j5gq,1,10.6,86.3,2025-05-04T23:50:20.119Z,2025-05-05T01:17:40Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5705304631,233,338,5705132963,56,Back,5705132965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771897,338,45,1,42,44,7neuneh44n9rtsfsh6r0sb9no,0,89.4,13.7,2025-05-04T23:50:20.119Z,2025-05-05T01:17:41Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,5705132443,286,,5705132441,56,Right,5705304645,233,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810771913,337,1,1,42,46,b5l2e3csycjb8twvq9ek0j5gq,1,14.2,77.6,2025-05-04T23:50:22.596Z,2025-05-04T23:50:25Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,5705114943,212,5.8,5705114937,56,Back,5705114939,140,13.1,5705114941,141,69.3,5705114945,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
