id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2809932879,312,1,2,46,21,c9xffml4i7ihblp1qhus9w3fu,1,28.1,18.2,2025-05-04T00:40:05.720Z,2025-05-04T00:40:08Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700555515,56,Back,5700555517,140,43.4,5700555519,141,14.4,5700555521,212,16.3,5700555523,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809932887,313,1,2,46,23,c9xffml4i7ihblp1qhus9w3fu,1,43.4,14.4,2025-05-04T00:40:07.840Z,2025-05-04T00:40:16Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700555543,168,,5700555549,141,7.1,5700555551,212,17.9,5700555553,213,6.00,5700555547,140,59.8,5700555545,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809932963,314,3,2,46,32,c9xffml4i7ihblp1qhus9w3fu,0,84.8,29.4,2025-05-04T00:40:16.273Z,2025-05-04T00:40:21Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700556067,56,Center,5700556069,286,,5700556341,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809932993,248,7,2,46,32,5qfq6cwtrgzd2szijivns7rjl,0,13.8,70.8,2025-05-04T00:40:16.274Z,2025-05-04T00:40:24Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5700556285,56,Back,5700556287,285,,5700556321,233,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809932973,315,61,2,46,34,c9xffml4i7ihblp1qhus9w3fu,1,91.7,29.5,2025-05-04T00:40:18.130Z,2025-05-04T02:01:58Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700556121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933045,249,12,2,46,36,5qfq6cwtrgzd2szijivns7rjl,1,10.5,72.1,2025-05-04T00:40:20.177Z,2025-05-04T00:40:24Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5700556591,212,35.1,5700556593,213,0.34,5700556589,141,89.1,5700556587,140,42.1,5700556585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933061,316,1,2,46,38,c9xffml4i7ihblp1qhus9w3fu,1,53.8,15.2,2025-05-04T00:40:22.016Z,2025-05-04T00:40:26Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700556683,3,,5700556685,56,Center,5700556689,141,29.5,5700556691,212,10.2,5700556693,213,1.28,5700556687,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933107,317,1,2,46,41,c9xffml4i7ihblp1qhus9w3fu,1,64.8,38.0,2025-05-04T00:40:25.864Z,2025-05-04T00:40:31Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700556991,1,,5700556981,56,Left,5700556983,140,73.2,5700556987,212,32.6,5700556985,141,84.1,5700556989,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933111,318,3,2,46,47,c9xffml4i7ihblp1qhus9w3fu,0,77.2,80.6,2025-05-04T00:40:30.897Z,2025-05-04T02:01:56Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700557023,286,,5700557021,56,Left,5700557261,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933141,250,7,2,46,47,5qfq6cwtrgzd2szijivns7rjl,1,24.8,18.8,2025-05-04T00:40:30.898Z,2025-05-04T00:40:37Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5700557163,285,,5700557243,233,318,5700557161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933143,251,4,2,46,50,5qfq6cwtrgzd2szijivns7rjl,1,24.0,15.8,2025-05-04T00:40:34.553Z,2025-05-04T00:40:40Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5700557221,152,,5700557223,265,,5700557225,285,,5700557217,13,,5700557343,233,319,5700557219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933137,319,4,2,46,50,c9xffml4i7ihblp1qhus9w3fu,0,76.0,84.2,2025-05-04T00:40:34.554Z,2025-05-04T00:40:41Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700557197,152,,5700557193,13,,5700557201,286,,5700557199,265,,5700557391,233,251,5700557195,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933635,252,1,2,47,26,5qfq6cwtrgzd2szijivns7rjl,0,22.6,16.8,2025-05-04T00:41:10.563Z,2025-05-04T00:41:14Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5700559947,212,59.2,5700559951,1,,5700559935,5,,5700559939,152,,5700559945,141,22.2,5700559949,213,0.06,5700559937,157,,5700559941,56,Center,5700559943,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,
2809933705,320,1,2,47,32,c9xffml4i7ihblp1qhus9w3fu,1,24.2,57.9,2025-05-04T00:41:15.969Z,2025-05-04T02:01:54Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700560309,56,Back,5700560313,141,36.0,5700560311,140,32.7,5700560315,212,17.4,5700560307,3,,5700560317,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933743,322,1,2,47,37,c9xffml4i7ihblp1qhus9w3fu,1,60.8,24.7,2025-05-04T00:41:21.657Z,2025-05-04T00:41:24Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700560551,213,2.93,5700560549,212,13.2,5700560545,140,48.5,5700560547,141,28.8,5700560543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933777,323,1,2,47,39,c9xffml4i7ihblp1qhus9w3fu,1,51.3,28.6,2025-05-04T00:41:23.865Z,2025-05-04T00:41:27Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700560727,141,36.7,5700560725,140,56.0,5700560729,212,7.4,5700560731,213,0.84,5700560723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933815,324,1,2,47,43,c9xffml4i7ihblp1qhus9w3fu,1,57.0,36.3,2025-05-04T00:41:26.993Z,2025-05-04T00:41:31Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700560949,1,,5700560945,212,39.8,5700560943,141,89.1,5700560941,140,73.3,5700560937,155,,5700560947,213,1.13,5700560939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933853,325,1,2,47,47,c9xffml4i7ihblp1qhus9w3fu,1,75.8,88.6,2025-05-04T00:41:31.473Z,2025-05-04T02:01:53Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700561117,212,7.2,5700561109,3,,5700561113,140,69.0,5700561111,56,Left,5700561115,141,89.4,5700561119,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933927,326,1,2,47,56,c9xffml4i7ihblp1qhus9w3fu,1,67.8,86.2,2025-05-04T00:41:40.265Z,2025-05-04T00:41:41Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5700561559,141,60.8,5700561563,213,5.05,5700561555,56,Center,5700561557,140,73.5,5700561561,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809974355,733,1,2,47,57,c9xffml4i7ihblp1qhus9w3fu,1,71.2,87.8,2025-05-04T00:41:40.881Z,2025-05-04T01:39:15Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700794561,140,72.1,5700794563,141,55.2,5700794559,56,Center,5700794567,213,4.75,5700794565,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809974449,734,61,2,47,58,c9xffml4i7ihblp1qhus9w3fu,1,68.1,65.1,2025-05-04T00:41:41.881Z,2025-05-04T01:39:24Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5700795053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809933949,328,1,2,47,58,c9xffml4i7ihblp1qhus9w3fu,1,74.1,56.8,2025-05-04T00:41:42.546Z,2025-05-04T01:39:55Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700795867,212,4.7,5700795863,140,69.9,5700795861,56,Center,5700795869,213,2.77,5700795865,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809975039,735,1,2,47,59,c9xffml4i7ihblp1qhus9w3fu,1,67.3,61.5,2025-05-04T00:41:42.881Z,2025-05-04T01:40:11Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700798265,141,29.2,5700798259,140,71.4,5700798267,212,22.4,5700798271,213,4.91,5700798257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934005,329,1,2,47,59,c9xffml4i7ihblp1qhus9w3fu,1,75.9,29.4,2025-05-04T00:41:43.729Z,2025-05-04T02:01:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700562109,56,Right,5700562111,140,87.7,5700562113,141,13.8,5700562117,213,5.58,5700562115,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934009,330,1,2,48,4,c9xffml4i7ihblp1qhus9w3fu,0,97.7,27.4,2025-05-04T00:41:48.705Z,2025-05-04T02:01:48Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700562125,56,Center,5700562127,140,95.3,5700562129,141,44.5,5700562131,212,11.9,5700562133,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934037,253,12,2,48,6,5qfq6cwtrgzd2szijivns7rjl,1,5.9,52.2,2025-05-04T00:41:50.723Z,2025-05-04T00:41:53Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5700562365,167,,5700562291,212,33.9,5700562283,140,4.7,5700562287,141,100.0,5700562279,56,Back,5700562297,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934047,254,5,2,48,8,5qfq6cwtrgzd2szijivns7rjl,0,5.2,101.4,2025-05-04T00:41:52.082Z,2025-05-04T02:25:29Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5700562515,233,331,5700562337,347,,5700562335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934067,331,5,2,48,8,c9xffml4i7ihblp1qhus9w3fu,1,94.8,-1.4,2025-05-04T00:41:52.082Z,2025-05-04T02:25:29Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5700562501,233,254,5700562437,347,,5700562435,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934167,332,1,2,48,17,c9xffml4i7ihblp1qhus9w3fu,1,94.6,0.0,2025-05-04T00:42:01.425Z,2025-05-04T00:42:02Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700563071,212,26.7,5700563073,213,2.49,5700563075,1,,5700563067,141,21.9,5700563059,56,Center,5700563063,140,74.4,5700563055,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934181,333,1,2,48,18,c9xffml4i7ihblp1qhus9w3fu,1,74.4,21.9,2025-05-04T00:42:02.513Z,2025-05-04T02:01:46Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700563123,56,Center,5700563259,1,,5700563133,141,66.6,5700563139,213,2.08,5700563127,140,58.3,5700563135,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934283,334,1,2,48,21,c9xffml4i7ihblp1qhus9w3fu,1,58.3,66.6,2025-05-04T00:42:05.185Z,2025-05-04T02:01:44Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5700563683,140,64.9,5700563681,56,Center,5700563685,141,50.0,5700563687,212,13.2,5700563689,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934291,335,15,2,48,26,c9xffml4i7ihblp1qhus9w3fu,1,71.6,60.3,2025-05-04T00:42:10.746Z,2025-05-04T03:05:56Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700789755,103,19,5700789761,147,56.9,5701009717,139,,5700789759,146,81.8,5700789753,102,50.7,5700789757,458,,5700563709,22,,5701009715,215,,5701009713,72,,5700789651,82,5700563715,56,Center,5700789763,230,99.1,,5700789765,231,5700789751,78,,5700563711,18,,50.9,,,,,,
2809975581,736,61,2,48,27,c9xffml4i7ihblp1qhus9w3fu,1,87.0,54.5,2025-05-04T00:42:10.881Z,2025-05-04T03:03:17Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5701004943,228,,5700800831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934311,336,50,2,48,28,c9xffml4i7ihblp1qhus9w3fu,1,71.0,53.6,2025-05-04T00:42:12.858Z,2025-05-04T02:01:43Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5700563821,286,,5700563879,233,255,5700563819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934319,255,7,2,48,28,5qfq6cwtrgzd2szijivns7rjl,0,29.0,46.4,2025-05-04T00:42:12.859Z,2025-05-04T02:01:42Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5700563851,233,336,5700563843,285,,5700563841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810015111,744,61,2,48,30,c9xffml4i7ihblp1qhus9w3fu,1,77.1,63.1,2025-05-04T00:42:13.881Z,2025-05-04T03:05:03Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5701008223,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934327,337,15,2,48,31,c9xffml4i7ihblp1qhus9w3fu,1,72.2,66.4,2025-05-04T00:42:15.481Z,2025-05-04T02:01:39Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700563927,56,Center,5700564281,146,98.6,5700564307,233,256,5700563925,18,,5700564271,102,52.2,5700563923,22,,5700564013,72,,5700564277,458,,5700564269,76,,5700564283,147,5700564275,215,,5700564273,103,3.2,52.9,,,,,,,,,,,,,,,
2809934351,256,10,2,48,31,5qfq6cwtrgzd2szijivns7rjl,1,2.0,47.8,2025-05-04T00:42:15.581Z,2025-05-04T00:42:22Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5700564349,233,337,5700564065,56,Back,5700564059,178,,5700564063,182,,5700564055,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934615,258,1,2,48,53,5qfq6cwtrgzd2szijivns7rjl,0,11.9,57.2,2025-05-04T00:42:37.092Z,2025-05-04T00:42:40Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5700565585,213,0.05,5700565577,56,Center,5700565583,212,84.7,5700565581,141,63.7,5700565575,199,,5700565587,1,,5700565579,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934637,338,12,2,48,58,c9xffml4i7ihblp1qhus9w3fu,1,25.9,29.8,2025-05-04T00:42:41.953Z,2025-05-04T00:42:44Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700565729,141,0.0,5700565725,56,Back,5700565899,167,,5700565727,140,33.7,5700565761,15,,5700565733,213,5.08,5700565731,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934781,259,5,2,48,59,5qfq6cwtrgzd2szijivns7rjl,1,67.8,101.0,2025-05-04T00:42:43.523Z,2025-05-04T02:25:30Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5700566533,233,339,5700566471,347,,5700566467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934657,339,5,2,48,59,c9xffml4i7ihblp1qhus9w3fu,0,32.2,-1.0,2025-05-04T00:42:43.523Z,2025-05-04T02:25:30Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700566571,233,259,5700565851,347,,5700565849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934851,260,1,2,49,8,5qfq6cwtrgzd2szijivns7rjl,0,70.1,100.0,2025-05-04T00:42:52.731Z,2025-05-04T00:42:58Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5700566943,1,,5700566941,213,5.51,5700566937,141,70.3,5700566939,212,30.5,5700566935,140,90.9,5700566933,56,Center,5700566931,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934903,341,1,2,49,17,c9xffml4i7ihblp1qhus9w3fu,0,3.7,15.6,2025-05-04T00:43:01.538Z,2025-05-04T00:43:04Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700567293,213,6.23,5700567279,56,Back,5700567275,157,,5700567281,140,35.9,5700567289,212,33.8,5700567297,1,,5700567285,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934931,261,1,2,49,21,5qfq6cwtrgzd2szijivns7rjl,0,53.3,78.4,2025-05-04T00:43:05.579Z,2025-05-04T00:43:06Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5700567439,56,Center,5700567447,213,5.36,5700567437,3,,5700567443,141,58.2,5700567441,140,63.2,5700567445,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809934995,342,1,2,49,23,c9xffml4i7ihblp1qhus9w3fu,1,27.5,30.1,2025-05-04T00:43:07.521Z,2025-05-04T00:43:13Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5700567847,213,1.46,5700567839,56,Back,5700567849,1,,5700567845,212,36.6,5700567841,140,31.5,5700567843,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935027,343,1,2,49,29,c9xffml4i7ihblp1qhus9w3fu,1,31.5,83.5,2025-05-04T00:43:13.410Z,2025-05-04T00:43:16Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5700568047,212,13.6,5700568049,213,3.81,5700568045,141,71.1,5700568041,56,Back,5700568043,140,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935055,344,1,2,49,32,c9xffml4i7ihblp1qhus9w3fu,1,22.7,71.1,2025-05-04T00:43:15.985Z,2025-05-04T00:43:19Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5700568167,141,36.6,5700568171,213,4.60,5700568169,212,23.6,5700568165,140,20.2,5700568163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935105,345,1,2,49,35,c9xffml4i7ihblp1qhus9w3fu,1,20.2,36.6,2025-05-04T00:43:19.082Z,2025-05-04T00:43:26Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700568517,213,4.91,5700568515,212,19.9,5700568513,141,8.0,5700568511,140,24.0,5700568509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935141,346,1,2,49,42,c9xffml4i7ihblp1qhus9w3fu,1,29.6,14.9,2025-05-04T00:43:26.554Z,2025-05-04T00:43:29Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5700568719,213,2.15,5700568717,212,15.7,5700568715,141,34.2,5700568711,56,Back,5700568713,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935241,347,1,2,49,45,c9xffml4i7ihblp1qhus9w3fu,1,22.4,34.3,2025-05-04T00:43:29.521Z,2025-05-04T00:43:35Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700569197,56,Back,5700569203,212,28.7,5700569201,141,75.6,5700569205,213,1.36,5700569199,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935275,348,1,2,49,51,c9xffml4i7ihblp1qhus9w3fu,1,55.9,79.9,2025-05-04T00:43:35.689Z,2025-05-04T00:43:38Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5700569407,56,Center,5700569415,213,5.98,5700569411,141,73.8,5700569413,212,13.9,5700569409,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935303,349,1,2,49,54,c9xffml4i7ihblp1qhus9w3fu,0,68.0,73.0,2025-05-04T00:43:38.650Z,2025-05-04T02:01:26Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700569565,213,1.08,5700569559,140,77.7,5700569563,212,21.7,5700569557,56,Left,5700569561,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935433,262,5,2,49,57,5qfq6cwtrgzd2szijivns7rjl,1,23.6,-1.4,2025-05-04T00:43:41.028Z,2025-05-04T02:25:30Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5700570395,233,350,5700570327,56,Back,5700570329,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935323,350,5,2,49,57,c9xffml4i7ihblp1qhus9w3fu,0,76.4,101.4,2025-05-04T00:43:41.028Z,2025-05-04T02:25:31Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700570431,233,262,5700569675,56,Left,5700569677,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935581,263,1,2,50,20,5qfq6cwtrgzd2szijivns7rjl,0,21.2,0.0,2025-05-04T00:44:04.141Z,2025-05-04T02:01:23Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5700571219,140,25.2,5700571225,213,1.28,5700571215,107,,5700571217,56,Back,5700571221,141,19.7,5700571223,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935671,264,5,2,50,23,5qfq6cwtrgzd2szijivns7rjl,0,27.7,-1.8,2025-05-04T00:44:07.013Z,2025-05-04T02:25:32Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5700571703,56,Back,5700866529,233,351,5700571705,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935625,351,5,2,50,23,c9xffml4i7ihblp1qhus9w3fu,1,72.3,101.8,2025-05-04T00:44:07.013Z,2025-05-04T03:07:45Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5700866501,233,264,5700805057,347,,5700571587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935697,352,1,2,50,26,c9xffml4i7ihblp1qhus9w3fu,1,72.7,100.0,2025-05-04T00:44:10.026Z,2025-05-04T02:01:18Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700571829,56,Left,5700571839,213,3.86,5700571835,212,8.8,5700573767,107,,5700571831,140,66.4,5700571833,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935747,353,1,2,50,28,c9xffml4i7ihblp1qhus9w3fu,1,66.4,93.5,2025-05-04T00:44:12.514Z,2025-05-04T02:01:19Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5700572089,212,14.8,5700572087,141,76.1,5700572085,140,58.0,5700572083,56,Center,5700572091,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935779,354,1,2,50,32,c9xffml4i7ihblp1qhus9w3fu,1,57.5,67.5,2025-05-04T00:44:16.562Z,2025-05-04T00:44:18Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5700572275,141,48.4,5700572279,213,3.91,5700572273,140,44.6,5700572271,56,Back,5700572277,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935849,355,1,2,50,34,c9xffml4i7ihblp1qhus9w3fu,1,44.6,48.4,2025-05-04T00:44:17.922Z,2025-05-04T00:44:23Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5700572649,140,46.5,5700572655,213,1.44,5700572647,56,Back,5700572651,141,71.2,5700572653,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935859,356,1,2,50,39,c9xffml4i7ihblp1qhus9w3fu,1,52.3,76.3,2025-05-04T00:44:22.882Z,2025-05-04T00:44:24Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5700572717,140,61.9,5700572715,56,Center,5700572719,141,67.9,5700572723,213,5.77,5700572721,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935885,357,1,2,50,39,c9xffml4i7ihblp1qhus9w3fu,1,61.9,67.9,2025-05-04T00:44:23.842Z,2025-05-04T02:01:16Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700572829,213,2.17,5700572817,56,Center,5700572821,141,77.6,5700572823,212,8.0,5700572819,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935931,358,1,2,50,42,c9xffml4i7ihblp1qhus9w3fu,1,57.6,77.6,2025-05-04T00:44:25.914Z,2025-05-04T00:44:29Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5700573153,213,5.33,5700573149,141,68.1,5700573151,212,7.9,5700573147,140,62.0,5700573145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935943,359,1,2,50,45,c9xffml4i7ihblp1qhus9w3fu,0,62.7,79.3,2025-05-04T00:44:29.107Z,2025-05-04T00:44:29Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700573201,141,100.0,5700573203,212,15.8,5700573197,56,Left,5700573199,140,65.8,5700573205,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809936231,265,5,2,50,45,5qfq6cwtrgzd2szijivns7rjl,1,34.2,-2.0,2025-05-04T00:44:29.699Z,2025-05-04T02:25:32Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5700574673,56,Back,5700574721,233,360,5700574675,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809935953,360,5,2,50,45,c9xffml4i7ihblp1qhus9w3fu,0,65.8,102.0,2025-05-04T00:44:29.699Z,2025-05-04T02:01:10Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5700574761,233,265,5700573247,347,,5700573245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
