id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2823519223,466,1,2,54,58,ak0rmms5xl49w57i2rvid1tk9,1,87.9,4.0,2025-06-21T00:21:22.679Z,2025-06-21T00:21:25Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5776063951,140,94.4,5776063947,56,Right,5776063955,212,8.4,5776063953,141,11.1,5776063957,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519229,467,61,2,55,1,ak0rmms5xl49w57i2rvid1tk9,0,97.1,16.5,2025-06-21T00:21:25.544Z,2025-06-21T00:21:26Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5776063977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519235,468,5,2,55,2,ak0rmms5xl49w57i2rvid1tk9,0,101.4,29.4,2025-06-21T00:21:26.209Z,2025-06-21T00:21:35Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5776063991,56,Center,5776064231,233,342,5776063993,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519279,342,5,2,55,2,ck22dnk93ng8ax7wonlff7yms,1,-1.3,74.6,2025-06-21T00:21:26.699Z,2025-06-21T00:21:36Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776064227,233,468,5776064193,346,,5776064191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519373,469,18,2,55,35,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-21T00:21:58.995Z,2025-06-21T00:22:00Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5776064749,44,Forward,5776064747,42,,5776064783,55,470,5776064751,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519375,470,19,2,55,35,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-21T00:21:58.996Z,2025-06-21T02:12:16Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5776131737,292,9,5776064773,145,7,5776064777,44,Forward,5776131739,293,2,5776064779,55,469,5776064775,59,9,5776064769,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519397,344,1,2,55,36,ck22dnk93ng8ax7wonlff7yms,0,4.1,46.3,2025-06-21T00:22:00.058Z,2025-06-21T01:52:13Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776064905,1,,5776064895,56,Center,5776064903,213,6.21,5776064897,140,73.1,5776064893,124,,5776064907,74,,5776064901,212,72.6,5776064899,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519407,471,1,2,55,41,ak0rmms5xl49w57i2rvid1tk9,1,27.1,55.2,2025-06-21T00:22:05.679Z,2025-06-21T00:22:07Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5776064945,3,,5776064955,213,3.65,5776064953,212,17.4,5776064949,140,12.6,5776064947,56,Back,5776064951,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519425,473,1,2,55,45,ak0rmms5xl49w57i2rvid1tk9,1,13.2,35.7,2025-06-21T00:22:09.318Z,2025-06-21T00:22:12Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5776065041,212,8.6,5776065043,213,5.53,5776065035,56,Back,5776065037,140,19.2,5776065033,123,,5776065039,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519433,474,1,2,55,48,ak0rmms5xl49w57i2rvid1tk9,1,19.5,23.9,2025-06-21T00:22:12.142Z,2025-06-21T00:22:14Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5776065079,56,Back,5776065087,213,0.32,5776065083,141,34.2,5776065085,212,21.9,5776065081,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519435,475,50,2,55,50,ak0rmms5xl49w57i2rvid1tk9,1,38.5,31.0,2025-06-21T00:22:14.663Z,2025-06-21T01:09:06Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5776079331,286,,5776065091,56,Back,5776079673,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823521947,416,7,2,55,50,ck22dnk93ng8ax7wonlff7yms,1,61.5,69.0,2025-06-21T00:22:14.664Z,2025-06-21T01:09:06Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5776079655,56,Center,5776079657,285,,5776079663,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519453,346,1,2,55,52,ck22dnk93ng8ax7wonlff7yms,1,60.3,75.1,2025-06-21T00:22:15.993Z,2025-06-21T00:22:19Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5776065173,213,0.28,5776065165,56,Left,5776065171,212,23.5,5776065167,140,81.8,5776065169,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519465,347,1,2,55,55,ck22dnk93ng8ax7wonlff7yms,1,83.1,85.7,2025-06-21T00:22:19.562Z,2025-06-21T00:22:22Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776065273,213,1.08,5776065265,56,Left,5776065271,212,5.2,5776065267,140,85.4,5776065269,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519475,348,1,2,55,58,ck22dnk93ng8ax7wonlff7yms,1,85.4,92.4,2025-06-21T00:22:22.266Z,2025-06-21T00:22:25Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5776065333,212,19.9,5776065327,56,Left,5776065329,140,67.2,5776065331,141,84.4,5776065335,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519513,349,1,2,56,1,ck22dnk93ng8ax7wonlff7yms,1,67.6,86.5,2025-06-21T00:22:25.514Z,2025-06-21T00:22:33Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776065535,141,89.6,5776065539,213,0.12,5776065531,56,Left,5776065533,140,83.6,5776065537,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519531,350,1,2,56,9,ck22dnk93ng8ax7wonlff7yms,1,75.3,80.5,2025-06-21T00:22:33.738Z,2025-06-21T00:22:39Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5776065697,140,68.6,5776065705,1,,5776065693,155,,5776065699,141,28.2,5776065701,212,36.3,5776065703,213,4.52,5776065695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519535,351,1,2,56,15,ck22dnk93ng8ax7wonlff7yms,1,68.6,28.2,2025-06-21T00:22:39.857Z,2025-06-21T01:52:32Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5776065729,140,77.9,5776065731,141,11.3,5776065727,56,Right,5776065733,212,15.1,5776065735,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519549,352,1,2,56,17,ck22dnk93ng8ax7wonlff7yms,1,77.9,11.3,2025-06-21T00:22:41.826Z,2025-06-21T01:52:33Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5776065817,141,15.8,5776065813,56,Right,5776065819,212,9.2,5776065815,140,86.2,5776065821,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519561,353,1,2,56,19,ck22dnk93ng8ax7wonlff7yms,1,86.2,15.8,2025-06-21T00:22:43.433Z,2025-06-21T01:52:36Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5776065863,140,90.5,5776065867,212,9.6,5776065865,141,28.3,5776065869,213,1.08,5776065861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519567,354,1,2,56,20,ck22dnk93ng8ax7wonlff7yms,0,90.5,28.3,2025-06-21T00:22:43.858Z,2025-06-21T01:52:38Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5776065899,141,52.7,5776065895,56,Center,5776065901,212,16.9,5776065903,213,1.39,5776065897,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823519745,476,16,2,56,21,ak0rmms5xl49w57i2rvid1tk9,1,1.5,48.7,2025-06-21T00:22:45.624Z,2025-06-21T01:53:12Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5776067311,374,2025-06-21 01:22:45.516,5776067067,22,,5776069137,281,bezle40rjwnkdskjbf9yg4sq2,5776068063,230,98.1,5776068057,78,,5776068061,103,5.1,5776068065,231,41.5,5776069139,282,ck22dnk93ng8ax7wonlff7yms,5776067069,16,,5776069141,472,5776067309,20,,5776067073,56,Center,5776067315,375,56:21.658,354,5776069135,280,OWN_GOAL,5776068059,102,5776067071,28,,,,,,,51.4,,
2823519997,477,1,2,58,8,ak0rmms5xl49w57i2rvid1tk9,1,49.9,50.0,2025-06-21T00:24:32.582Z,2025-06-21T00:24:35Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5776068489,141,64.2,5776068491,212,21.2,5776068493,213,2.67,5776068487,140,31.9,5776068485,56,Back,5776068495,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520013,478,1,2,58,11,ak0rmms5xl49w57i2rvid1tk9,1,32.2,58.2,2025-06-21T00:24:35.335Z,2025-06-21T00:24:40Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5776068655,212,35.3,5776068649,56,Back,5776068653,141,7.9,5776068657,213,4.97,5776068659,1,,5776068651,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520015,479,50,2,58,16,ak0rmms5xl49w57i2rvid1tk9,1,55.8,13.8,2025-06-21T00:24:39.887Z,2025-06-21T00:24:46Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5776068667,56,Right,5776068685,233,355,5776068669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520017,355,7,2,58,16,ck22dnk93ng8ax7wonlff7yms,1,44.2,86.2,2025-06-21T00:24:39.888Z,2025-06-21T00:24:45Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776068671,167,,5776068675,285,,5776068673,56,Back,5776068677,233,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520047,480,5,2,58,16,ak0rmms5xl49w57i2rvid1tk9,1,59.6,-1.6,2025-06-21T00:24:40.662Z,2025-06-21T00:24:47Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5776068819,347,,5776068821,233,356,5776068817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520043,356,5,2,58,16,ck22dnk93ng8ax7wonlff7yms,0,43.0,101.6,2025-06-21T00:24:40.704Z,2025-06-21T00:24:47Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776068807,56,Back,5776068843,233,480,5776068809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520059,481,1,2,58,22,ak0rmms5xl49w57i2rvid1tk9,1,54.3,0.0,2025-06-21T00:24:46.296Z,2025-06-21T00:24:48Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5776068859,107,,5776068869,213,0.89,5776068861,56,Center,5776068863,140,67.8,5776068867,212,22.5,5776068865,141,24.4,5776068871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520063,482,1,2,58,24,ak0rmms5xl49w57i2rvid1tk9,0,67.8,24.4,2025-06-21T00:24:48.352Z,2025-06-21T00:24:49Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5776068913,212,19.7,5776068907,56,Right,5776068911,141,17.1,5776068905,155,,5776068909,140,86.0,5776068915,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520065,357,12,2,58,25,ck22dnk93ng8ax7wonlff7yms,1,11.8,85.1,2025-06-21T00:24:49.672Z,2025-06-21T00:24:51Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776068925,141,100.0,5776068929,213,2.05,5776068921,56,Back,5776068923,140,6.2,5776068927,212,12.7,5776068937,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520067,358,5,2,58,26,ck22dnk93ng8ax7wonlff7yms,0,7.4,101.5,2025-06-21T00:24:50.835Z,2025-06-21T00:24:57Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776069091,233,483,5776068933,347,,5776068931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520083,483,5,2,58,27,ak0rmms5xl49w57i2rvid1tk9,1,93.2,-1.6,2025-06-21T00:24:51.527Z,2025-06-21T00:24:57Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5776069075,233,358,5776069071,56,Right,5776069073,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520087,484,1,2,58,32,ak0rmms5xl49w57i2rvid1tk9,1,87.5,0.0,2025-06-21T00:24:56.679Z,2025-06-21T00:24:58Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5776069097,107,,5776069107,213,1.01,5776069103,141,12.5,5776069099,56,Right,5776069101,140,92.8,5776069105,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520093,485,1,2,58,34,ak0rmms5xl49w57i2rvid1tk9,0,92.2,12.6,2025-06-21T00:24:58.815Z,2025-06-21T00:25:00Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5776069147,140,86.1,5776069151,212,8.1,5776069145,56,Right,5776069149,141,5.3,5776069153,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520101,359,61,2,58,37,ck22dnk93ng8ax7wonlff7yms,1,11.0,80.6,2025-06-21T00:25:01.614Z,2025-06-21T00:25:01Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5776069181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520113,361,1,2,58,38,ck22dnk93ng8ax7wonlff7yms,0,15.9,81.1,2025-06-21T00:25:02.576Z,2025-06-21T00:25:03Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5776069233,212,20.4,5776069227,56,Back,5776069231,141,75.9,5776069235,213,6.11,5776069229,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520125,487,1,2,58,40,ak0rmms5xl49w57i2rvid1tk9,1,62.2,16.8,2025-06-21T00:25:04.735Z,2025-06-21T00:25:06Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,,5776069301,213,0.56,5776069295,140,74.9,5776069297,141,29.1,5776069293,56,Center,5776069299,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520139,488,1,2,58,42,ak0rmms5xl49w57i2rvid1tk9,1,74.0,25.3,2025-06-21T00:25:06.231Z,2025-06-21T00:25:09Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,,5776069367,140,83.5,5776069369,141,8.0,5776069373,213,5.42,5776069365,56,Right,5776069371,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520153,489,1,2,58,45,ak0rmms5xl49w57i2rvid1tk9,1,85.2,13.2,2025-06-21T00:25:09.512Z,2025-06-21T00:25:11Z,b74yslq3huyhvwrhrebz0o3ys,L. Johnson,,,5776069435,141,47.0,5776069439,213,1.97,5776069431,56,Center,5776069433,140,76.0,5776069437,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520159,490,1,2,58,47,ak0rmms5xl49w57i2rvid1tk9,1,76.0,47.0,2025-06-21T00:25:11.703Z,2025-06-21T00:25:14Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5776069491,140,78.2,5776069489,56,Center,5776069497,213,5.33,5776069493,141,42.2,5776069495,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520179,491,1,2,58,50,ak0rmms5xl49w57i2rvid1tk9,1,79.8,42.8,2025-06-21T00:25:14.143Z,2025-06-21T00:25:19Z,3djjepgynp4qnhgvvqh9oa1ka,A. Rocha,,,5776069615,212,17.6,5776069609,56,Center,5776069611,140,79.9,5776069617,213,1.56,5776069613,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520187,492,1,2,58,55,ak0rmms5xl49w57i2rvid1tk9,0,84.6,71.1,2025-06-21T00:25:19.678Z,2025-06-21T01:54:04Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5776069665,141,57.7,5776084513,345,,5776069661,56,Center,5776069659,155,,5776069669,213,5.79,5776069667,212,19.2,5776084497,2,,5776069663,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520199,493,5,2,58,56,ak0rmms5xl49w57i2rvid1tk9,0,100.4,57.4,2025-06-21T00:25:20.706Z,2025-06-21T00:36:13Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5776069733,346,,5776070001,233,362,5776069731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520245,362,5,2,58,56,ck22dnk93ng8ax7wonlff7yms,1,-0.4,42.6,2025-06-21T00:25:20.720Z,2025-06-21T00:36:12Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776069995,346,,5776069993,56,Back,5776069997,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520277,363,1,2,59,18,ck22dnk93ng8ax7wonlff7yms,1,3.7,46.1,2025-06-21T00:25:42.271Z,2025-06-21T00:25:49Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776070177,213,6.03,5776070173,141,31.9,5776070171,140,39.9,5776070179,1,,5776070167,124,,5776070183,237,,5776070175,212,39.2,5776070169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520281,364,3,2,59,25,ck22dnk93ng8ax7wonlff7yms,0,45.4,9.8,2025-06-21T00:25:48.920Z,2025-06-21T00:25:55Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5776070267,233,494,5776070197,56,Back,5776070199,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520291,494,7,2,59,25,ak0rmms5xl49w57i2rvid1tk9,1,54.6,90.2,2025-06-21T00:25:48.921Z,2025-06-21T00:25:54Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5776070239,56,Left,5776070261,233,364,5776070241,285,,5776070237,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520333,365,5,2,59,26,ck22dnk93ng8ax7wonlff7yms,1,43.4,-2.0,2025-06-21T00:25:50.089Z,2025-06-21T00:26:02Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5776070557,233,495,5776070545,347,,5776070543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520303,495,5,2,59,27,ak0rmms5xl49w57i2rvid1tk9,0,57.1,102.0,2025-06-21T00:25:50.959Z,2025-06-21T00:26:01Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5776070567,233,365,5776070331,347,,5776070329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520347,366,1,2,59,37,ck22dnk93ng8ax7wonlff7yms,1,41.8,0.0,2025-06-21T00:26:00.919Z,2025-06-21T00:26:04Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5776070617,107,,5776070627,213,1.84,5776070623,141,26.2,5776070625,212,19.9,5776070619,56,Back,5776070621,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520357,367,1,2,59,40,ck22dnk93ng8ax7wonlff7yms,1,37.1,27.3,2025-06-21T00:26:03.992Z,2025-06-21T00:26:08Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5776070685,141,30.9,5776070681,56,Back,5776070689,213,2.93,5776070683,140,26.0,5776070687,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520373,368,1,2,59,44,ck22dnk93ng8ax7wonlff7yms,1,26.5,34.9,2025-06-21T00:26:08.047Z,2025-06-21T00:26:14Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5776070795,212,21.4,5776070791,140,7.5,5776070789,56,Back,5776070793,141,46.3,5776070797,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520377,369,1,2,59,50,ck22dnk93ng8ax7wonlff7yms,1,7.4,46.6,2025-06-21T00:26:14.264Z,2025-06-21T00:26:16Z,1rknkp6cfxg6powoea2tttoiy,B. Thompson,,,5776070831,141,73.6,5776070829,140,10.6,5776070827,56,Back,5776070833,212,18.7,5776070835,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520379,370,1,2,59,52,ck22dnk93ng8ax7wonlff7yms,1,10.6,73.6,2025-06-21T00:26:16.151Z,2025-06-21T00:26:18Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5776070845,140,15.6,5776070851,213,1.18,5776070843,56,Back,5776070847,141,92.6,5776070849,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520385,371,1,2,59,54,ck22dnk93ng8ax7wonlff7yms,1,15.6,92.6,2025-06-21T00:26:17.960Z,2025-06-21T00:26:19Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776070875,141,82.9,5776070877,212,7.3,5776070873,140,18.5,5776070879,213,5.14,5776070871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520397,372,1,2,59,55,ck22dnk93ng8ax7wonlff7yms,1,18.5,82.9,2025-06-21T00:26:19.192Z,2025-06-21T00:26:21Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5776070917,141,88.7,5776070913,56,Back,5776070919,212,8.9,5776070921,213,2.68,5776070915,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520425,373,1,2,59,57,ck22dnk93ng8ax7wonlff7yms,1,10.9,88.7,2025-06-21T00:26:21Z,2025-06-21T00:26:27Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776071093,213,5.63,5776071087,140,29.6,5776071089,141,66.6,5776071091,212,24.7,5776071085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520447,374,1,2,60,3,ck22dnk93ng8ax7wonlff7yms,1,29.6,66.6,2025-06-21T00:26:27.422Z,2025-06-21T00:26:32Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5776071205,141,16.2,5776071211,1,,5776071203,140,68.8,5776071207,212,53.6,5776071209,213,5.59,5776071201,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520451,375,1,2,60,8,ck22dnk93ng8ax7wonlff7yms,1,77.1,18.3,2025-06-21T00:26:32.799Z,2025-06-21T00:26:35Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5776071245,141,32.4,5776071249,213,2.26,5776071241,56,Center,5776071243,140,69.6,5776071247,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520455,376,1,2,60,11,ck22dnk93ng8ax7wonlff7yms,1,69.7,35.4,2025-06-21T00:26:35.791Z,2025-06-21T00:26:37Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5776071265,56,Center,5776071271,212,9.2,5776071273,213,1.93,5776071269,141,48.1,5776071267,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520463,377,1,2,60,13,ck22dnk93ng8ax7wonlff7yms,1,66.6,48.1,2025-06-21T00:26:37.047Z,2025-06-21T01:34:46Z,khvgxqohya7mawca1qx5q590,S. Djeffal,1.0,,5776071307,141,64.2,5776071303,56,Center,5776071309,212,13.8,5776071575,210,13,5776071311,213,0.92,5776168445,154,,5776071305,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520465,378,13,2,60,14,ck22dnk93ng8ax7wonlff7yms,1,76.3,63.2,2025-06-21T00:26:38.775Z,2025-06-21T01:34:47Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776071595,102,41.5,5776071315,22,,5776168459,154,,5776071599,215,,5776071319,56,Center,5776071605,231,51.3,5776071457,20,,5776071601,328,,5776168457,81,,5776071603,230,5776071589,29,,5776071591,55,377,5776071317,18,,98.0,5776071597,103,66.7,,,,,,,,,,,,,
2823520467,379,5,2,60,16,ck22dnk93ng8ax7wonlff7yms,0,101.3,42.2,2025-06-21T00:26:40.327Z,2025-06-21T00:37:22Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5776071331,346,,5776071329,56,Center,5776072039,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520589,497,5,2,60,16,ak0rmms5xl49w57i2rvid1tk9,1,-1.3,57.8,2025-06-21T00:26:40.664Z,2025-06-21T00:37:22Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,,5776072005,56,Back,5776072007,346,,5776072027,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823520595,498,1,2,60,45,ak0rmms5xl49w57i2rvid1tk9,0,4.5,43.4,2025-06-21T00:27:09.176Z,2025-06-21T00:28:15Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,,5776073283,189,,5776072045,155,,5776072055,213,5.73,5776072053,212,44.9,5776072049,140,40.8,5776072057,1,,5776072047,56,Back,5776072059,74,,5776072043,124,,5776072051,141,,,,,,,,,,8.5,,,,,,,,,,,,,,,,
