id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2793279135,520,1,2,52,49,e3k8yw2rbmphyfu5htn4yi5jk,1,8.0,76.7,2025-03-30T00:22:24.572Z,2025-03-30T00:22:26Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608813189,213,0.85,5608813181,56,Back,5608813185,141,87.2,5608813183,140,14.0,5608813187,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279271,521,4,2,52,50,e3k8yw2rbmphyfu5htn4yi5jk,1,19.4,76.8,2025-03-30T00:22:25.883Z,2025-03-30T01:23:13Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608813889,285,,5608813883,56,Back,5608813885,152,,5608813881,13,,5608818387,233,382,5608813887,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279195,382,4,2,52,50,6597wqy6gmpv3zjx7rp8cdj46,0,80.6,23.2,2025-03-30T00:22:25.884Z,2025-03-30T01:23:13Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608818413,233,521,5608813555,13,,5608815591,55,383,5608813559,152,,5608813563,286,,5608813561,265,,5608813557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279417,383,17,2,53,2,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-30T00:22:37.915Z,2025-03-30T00:22:58Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608815027,13,243,5608815023,31,,5608815025,392,,5608815561,55,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279667,522,1,2,53,26,e3k8yw2rbmphyfu5htn4yi5jk,1,28.0,76.0,2025-03-30T00:23:02.027Z,2025-03-30T00:23:04Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608815953,189,,5608815905,152,,5608815915,213,0.78,5608815909,140,40.4,5608815903,5,,5608815911,141,95.0,5608815913,212,18.3,5608815907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279691,523,1,2,53,29,e3k8yw2rbmphyfu5htn4yi5jk,0,40.4,95.0,2025-03-30T00:23:04.354Z,2025-03-30T00:23:05Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608816019,56,Left,5608816029,1,,5608816025,212,51.8,5608816023,141,84.1,5608816021,140,89.2,5608816017,157,,5608816027,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279711,384,59,2,53,30,6597wqy6gmpv3zjx7rp8cdj46,1,10.3,18.3,2025-03-30T00:23:06.227Z,2025-03-30T00:23:07Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608816127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279733,385,12,2,53,31,6597wqy6gmpv3zjx7rp8cdj46,1,10.3,18.3,2025-03-30T00:23:06.813Z,2025-03-30T00:23:09Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608816229,141,0.0,5608816231,212,13.9,5608816233,213,4.99,5608816239,15,,5608816227,140,14.0,5608816225,56,Back,5608816257,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279737,386,5,2,53,33,6597wqy6gmpv3zjx7rp8cdj46,0,13.2,-1.6,2025-03-30T00:23:09.067Z,2025-03-30T01:41:20Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608816247,347,,5608816607,233,524,5608816245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279785,524,5,2,53,33,e3k8yw2rbmphyfu5htn4yi5jk,1,86.8,101.6,2025-03-30T00:23:09.067Z,2025-03-30T01:41:19Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608816493,347,,5608816557,233,386,5608816489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279807,525,1,2,53,39,e3k8yw2rbmphyfu5htn4yi5jk,1,87.9,100.0,2025-03-30T00:23:14.307Z,2025-03-30T00:23:16Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608816645,140,76.4,5608816649,212,14.6,5608816643,56,Left,5608816641,107,,5608816651,213,3.74,5608816647,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279819,526,1,2,53,40,e3k8yw2rbmphyfu5htn4yi5jk,1,76.7,89.9,2025-03-30T00:23:16.042Z,2025-03-30T00:23:17Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608816739,213,0.01,5608816733,140,82.5,5608816735,141,90.0,5608816729,56,Left,5608816737,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279827,527,1,2,53,41,e3k8yw2rbmphyfu5htn4yi5jk,0,82.5,90.0,2025-03-30T00:23:17.051Z,2025-03-30T00:23:18Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5608816885,286,,5608816775,56,Left,5608816879,236,,5608816783,213,3.93,5608816781,212,7.4,5608816777,140,77.5,5608816881,233,387,5608816779,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279835,387,74,2,53,41,6597wqy6gmpv3zjx7rp8cdj46,1,16.9,11.9,2025-03-30T00:23:17.052Z,2025-03-30T01:23:48Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608816821,285,,5608816819,56,Back,5608816915,233,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279941,388,4,2,53,50,6597wqy6gmpv3zjx7rp8cdj46,1,18.2,9.0,2025-03-30T00:23:26.059Z,2025-03-30T01:50:06Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5608817483,285,,5608817477,56,Back,5608817481,265,,5608817479,152,,5608817487,233,528,5608817475,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793279931,528,4,2,53,50,e3k8yw2rbmphyfu5htn4yi5jk,0,81.8,91.0,2025-03-30T00:23:26.060Z,2025-03-30T01:46:34Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608817449,13,,5608817459,265,,5608817453,56,Left,5608817461,286,,5608817457,152,,5608817615,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280387,389,1,2,54,17,6597wqy6gmpv3zjx7rp8cdj46,0,18.5,7.7,2025-03-30T00:23:52.580Z,2025-03-30T00:23:59Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608819765,212,54.4,5608819755,157,,5608819761,140,67.5,5608819763,141,33.9,5608819769,1,,5608819757,152,,5608819759,56,Center,5608819767,213,0.33,5608819753,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280357,529,44,2,54,21,e3k8yw2rbmphyfu5htn4yi5jk,1,32.1,62.9,2025-03-30T00:23:57.003Z,2025-03-30T01:23:35Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608819647,285,,5608819885,233,390,5608819645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280393,390,44,2,54,21,6597wqy6gmpv3zjx7rp8cdj46,0,67.9,37.1,2025-03-30T00:23:57.004Z,2025-03-30T01:23:35Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608819807,286,,5608819913,233,529,5608819803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280375,530,1,2,54,22,e3k8yw2rbmphyfu5htn4yi5jk,0,31.4,57.6,2025-03-30T00:23:57.288Z,2025-03-30T00:23:58Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608819717,56,Back,5608819727,213,5.49,5608819725,212,19.4,5608819723,141,37.4,5608819721,140,44.4,5608819715,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280411,391,1,2,54,24,6597wqy6gmpv3zjx7rp8cdj46,0,60.7,34.5,2025-03-30T00:23:59.800Z,2025-03-30T00:24:00Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608819937,56,Center,5608819945,213,0.73,5608819939,140,77.5,5608819935,155,,5608819943,212,23.7,5608819941,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280463,392,1,2,54,27,6597wqy6gmpv3zjx7rp8cdj46,1,65.0,49.5,2025-03-30T00:24:03.143Z,2025-03-30T00:24:11Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608820279,56,Center,5608820287,141,42.1,5608820283,140,75.2,5608820291,212,11.8,5608820297,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280475,393,1,2,54,27,6597wqy6gmpv3zjx7rp8cdj46,0,76.0,39.4,2025-03-30T00:24:03.218Z,2025-03-30T01:36:42Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608820347,140,89.0,5608820349,141,52.2,5608820351,212,16.2,5608820353,213,0.57,5608820343,155,,5608820345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280455,531,1,2,54,28,e3k8yw2rbmphyfu5htn4yi5jk,0,31.4,14.6,2025-03-30T00:24:03.914Z,2025-03-30T02:09:49Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608820195,212,15.2,5608820187,56,Back,5608820189,140,39.5,5608820191,141,33.1,5608820199,213,0.98,5608820185,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280567,533,1,2,54,36,e3k8yw2rbmphyfu5htn4yi5jk,1,9.4,42.1,2025-03-30T00:24:11.723Z,2025-03-30T00:24:14Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5608820875,141,10.3,5608820899,287,,5608821083,1,,5608820879,213,5.71,5608820873,140,41.2,5608820871,56,Back,5608820869,123,,5608820877,212,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280643,534,1,2,54,39,e3k8yw2rbmphyfu5htn4yi5jk,1,41.2,10.3,2025-03-30T00:24:14.754Z,2025-03-30T00:24:17Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608821297,56,Back,5608821305,213,1.89,5608821303,212,6.7,5608821301,141,19.7,5608821299,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280695,535,1,2,54,41,e3k8yw2rbmphyfu5htn4yi5jk,1,38.5,20.4,2025-03-30T00:24:16.826Z,2025-03-30T00:24:22Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608821555,140,21.6,5608821557,141,56.1,5608821561,213,2.20,5608821553,56,Back,5608821559,212,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280749,536,1,2,54,47,e3k8yw2rbmphyfu5htn4yi5jk,1,23.5,63.6,2025-03-30T00:24:22.475Z,2025-03-30T00:24:25Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608821845,56,Back,5608821849,140,32.6,5608821853,141,87.5,5608821861,213,1.04,5608821857,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280813,537,4,2,54,54,e3k8yw2rbmphyfu5htn4yi5jk,1,26.7,94.8,2025-03-30T00:24:29.715Z,2025-03-30T01:23:13Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608822457,233,394,5608822351,294,,5608822355,152,,5608822353,56,Back,5608822349,13,,5608822357,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793280837,394,4,2,54,54,6597wqy6gmpv3zjx7rp8cdj46,0,73.3,5.2,2025-03-30T00:24:29.716Z,2025-03-30T01:23:14Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5608822405,56,Right,5608822481,233,537,5608822407,152,,5608822403,294,,5608822401,13,,5608822409,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281071,538,1,2,55,7,e3k8yw2rbmphyfu5htn4yi5jk,1,31.1,92.6,2025-03-30T00:24:42.244Z,2025-03-30T00:24:48Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608823525,212,9.3,5608823515,5,,5608823523,141,79.6,5608823521,140,28.4,5608823519,56,Back,5608823517,152,,5608823527,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281085,539,1,2,55,13,e3k8yw2rbmphyfu5htn4yi5jk,1,29.5,79.6,2025-03-30T00:24:48.411Z,2025-03-30T00:24:50Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608823609,140,35.1,5608823607,56,Back,5608823611,141,41.3,5608823615,213,4.93,5608823613,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281111,540,1,2,55,14,e3k8yw2rbmphyfu5htn4yi5jk,1,35.1,41.3,2025-03-30T00:24:49.882Z,2025-03-30T00:24:52Z,ani26vxlo22iw1u9oexptml05,L. Archer,,,5608823785,212,25.8,5608823777,140,50.2,5608823781,141,11.4,5608823787,213,5.37,5608823773,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281147,541,1,2,55,16,e3k8yw2rbmphyfu5htn4yi5jk,0,41.8,7.9,2025-03-30T00:24:52.059Z,2025-03-30T00:24:56Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608823965,140,84.9,5608823971,213,0.39,5608823973,1,,5608823969,212,48.8,5608823961,155,,5608823963,56,Center,5608823967,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281413,396,1,2,55,36,6597wqy6gmpv3zjx7rp8cdj46,1,15.1,52.5,2025-03-30T00:25:11.394Z,2025-03-30T00:25:16Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5608825415,56,Center,5608825425,1,,5608825413,199,,5608825421,212,55.5,5608825423,213,6.19,5608825419,141,45.1,5608825417,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281425,397,44,2,55,41,6597wqy6gmpv3zjx7rp8cdj46,1,73.3,37.2,2025-03-30T00:25:16.426Z,2025-03-30T01:23:36Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608825557,233,542,5608825461,56,Center,5608825465,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281427,542,44,2,55,41,e3k8yw2rbmphyfu5htn4yi5jk,0,26.7,62.8,2025-03-30T00:25:16.427Z,2025-03-30T01:23:36Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608825493,285,,5608825625,233,397,5608825489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281433,398,61,2,55,41,6597wqy6gmpv3zjx7rp8cdj46,1,67.7,45.1,2025-03-30T00:25:16.899Z,2025-03-30T01:18:06Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5608825523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281439,543,61,2,55,42,e3k8yw2rbmphyfu5htn4yi5jk,1,23.3,67.6,2025-03-30T00:25:17.478Z,2025-03-30T00:25:17Z,98l6i78kwuwnt2sbcucssgjfu,G. Smith,,,5608825539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281487,544,1,2,55,44,e3k8yw2rbmphyfu5htn4yi5jk,1,27.6,64.9,2025-03-30T00:25:19.922Z,2025-03-30T00:25:21Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5608825817,213,1.88,5608825809,56,Back,5608825815,212,9.9,5608825811,140,24.7,5608825813,141,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281513,546,1,2,55,45,e3k8yw2rbmphyfu5htn4yi5jk,1,24.7,78.8,2025-03-30T00:25:21.115Z,2025-03-30T00:25:22Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608825935,213,2.55,5608825929,140,12.0,5608825933,212,16.1,5608825931,141,92.0,5608825927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281585,547,1,2,55,46,e3k8yw2rbmphyfu5htn4yi5jk,1,12.0,92.0,2025-03-30T00:25:21.939Z,2025-03-30T00:25:26Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5608826281,213,4.70,5608826277,141,63.9,5608826279,212,19.1,5608826273,56,Back,5608826275,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281629,548,1,2,55,51,e3k8yw2rbmphyfu5htn4yi5jk,0,11.9,51.2,2025-03-30T00:25:26.523Z,2025-03-30T00:25:29Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5608826505,1,,5608826495,56,Center,5608826499,141,30.1,5608826501,212,43.0,5608826503,213,5.94,5608826497,140,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281723,400,1,2,55,55,6597wqy6gmpv3zjx7rp8cdj46,1,45.3,64.3,2025-03-30T00:25:30.926Z,2025-03-30T00:25:35Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608826995,56,Left,5608827003,213,1.05,5608827001,212,18.8,5608826999,141,88.3,5608826997,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281781,401,1,2,56,0,6597wqy6gmpv3zjx7rp8cdj46,1,59.3,93.8,2025-03-30T00:25:35.707Z,2025-03-30T00:25:39Z,5jo2bkbs00nbvcoik2i3nvuuh,E. Armstrong,,,5608827347,141,84.8,5608827343,140,65.7,5608827351,213,5.54,5608827349,212,9.1,5608827339,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281837,402,1,2,56,3,6597wqy6gmpv3zjx7rp8cdj46,1,65.7,84.8,2025-03-30T00:25:39.049Z,2025-03-30T00:25:43Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608827649,56,Back,5608827655,212,25.9,5608827653,141,95.9,5608827651,140,42.1,5608827657,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281849,403,61,2,56,5,6597wqy6gmpv3zjx7rp8cdj46,0,42.1,95.9,2025-03-30T00:25:41.065Z,2025-03-30T01:37:49Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608827711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281943,406,5,2,56,6,6597wqy6gmpv3zjx7rp8cdj46,0,35.6,101.9,2025-03-30T00:25:41.915Z,2025-03-30T01:41:20Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608828441,233,549,5608828203,56,Back,5608828205,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281845,549,5,2,56,6,e3k8yw2rbmphyfu5htn4yi5jk,1,64.4,-1.9,2025-03-30T00:25:41.915Z,2025-03-30T01:41:20Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608827691,56,Right,5608827833,233,406,5608827695,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281893,550,1,2,56,8,e3k8yw2rbmphyfu5htn4yi5jk,0,57.1,0.0,2025-03-30T00:25:43.386Z,2025-03-30T00:25:46Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608827935,141,12.2,5608827931,56,Right,5608827933,140,73.2,5608827939,213,0.52,5608827937,212,19.4,5608827929,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281939,405,12,2,56,9,6597wqy6gmpv3zjx7rp8cdj46,1,15.1,91.1,2025-03-30T00:25:44.589Z,2025-03-30T01:38:11Z,68lho3sxw1cm1acgk4phg9wtm,A. Al-Qaq,,,5608828179,140,24.4,5608828235,167,,5608828185,213,0.64,5608828177,56,Back,5608828183,212,12.2,5608828181,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281869,404,5,2,56,10,6597wqy6gmpv3zjx7rp8cdj46,0,35.6,101.9,2025-03-30T00:25:45.586Z,2025-03-30T01:41:21Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5608827845,233,551,5608827795,347,,5608827793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793281987,551,5,2,56,10,e3k8yw2rbmphyfu5htn4yi5jk,1,64.4,-1.9,2025-03-30T00:25:45.586Z,2025-03-30T01:41:21Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608828437,233,404,5608828397,56,Right,5608828399,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282017,552,1,2,56,15,e3k8yw2rbmphyfu5htn4yi5jk,1,71.9,0.0,2025-03-30T00:25:51.130Z,2025-03-30T01:40:03Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5609103635,189,,5608828525,56,Right,5608828529,141,10.3,5608828523,107,,5608828531,212,9.3,5608828533,213,1.12,5608828527,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282069,554,1,2,56,16,e3k8yw2rbmphyfu5htn4yi5jk,1,69.4,5.9,2025-03-30T00:25:52.146Z,2025-03-30T01:39:05Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608828855,140,83.2,5608828863,213,0.68,5608828857,141,23.0,5608828859,212,18.6,5608828853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282037,553,43,2,56,17,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-30T00:25:52.938Z,2025-03-30T01:40:20Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5608828675,140,69.4,5608828679,212,7.4,5608828673,56,Right,5609105629,144,1,5608828681,213,3.56,5608828677,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282077,555,1,2,56,21,e3k8yw2rbmphyfu5htn4yi5jk,0,88.0,24.7,2025-03-30T00:25:56.787Z,2025-03-30T00:25:57Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608828893,140,87.2,5608828895,141,31.5,5608828891,56,Center,5608828899,213,1.75,5608828897,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282079,407,12,2,56,22,6597wqy6gmpv3zjx7rp8cdj46,1,12.8,72.1,2025-03-30T00:25:57.605Z,2025-03-30T00:25:59Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608828909,56,Back,5608828917,213,1.60,5608828915,212,19.9,5608828911,140,12.3,5608828913,141,100.0,5608828961,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282087,408,5,2,56,23,6597wqy6gmpv3zjx7rp8cdj46,0,12.1,101.1,2025-03-30T00:25:58.250Z,2025-03-30T01:41:22Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5608829321,233,556,5608828933,56,Back,5608828935,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282131,556,5,2,56,23,e3k8yw2rbmphyfu5htn4yi5jk,1,87.9,-1.1,2025-03-30T00:25:58.250Z,2025-03-30T01:41:21Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5608829311,233,408,5608829201,347,,5608829197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282223,557,1,2,56,30,e3k8yw2rbmphyfu5htn4yi5jk,1,82.6,0.0,2025-03-30T00:26:06.042Z,2025-03-30T00:26:07Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608829695,141,5.3,5608829693,140,79.4,5608829691,56,Right,5608829699,213,2.21,5608829697,212,5.7,5608829689,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282237,558,1,2,56,31,e3k8yw2rbmphyfu5htn4yi5jk,1,79.4,5.3,2025-03-30T00:26:07.107Z,2025-03-30T00:26:08Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5608829767,141,4.6,5608829763,56,Right,5608829769,212,3.6,5608829771,213,6.15,5608829765,140,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282267,559,1,2,56,33,e3k8yw2rbmphyfu5htn4yi5jk,1,82.8,4.6,2025-03-30T00:26:08.314Z,2025-03-30T00:26:10Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5608829903,212,15.1,5608829901,141,19.5,5608829899,140,72.2,5608829897,56,Right,5608829905,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793282281,560,1,2,56,34,e3k8yw2rbmphyfu5htn4yi5jk,1,72.2,19.5,2025-03-30T00:26:09.906Z,2025-03-30T00:26:10Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5608829957,56,Center,5608829963,212,26.4,5608829961,141,55.7,5608829959,140,63.1,5608829965,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
