id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2791004567,327,1,2,49,47,8cpjplodpphtkbt0hq8sr8mqs,1,65.5,92.3,2025-03-23T00:16:29.504Z,2025-03-23T00:16:33Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596378901,56,Back,5596378911,1,,5596378903,140,33.5,5596378907,212,39.5,5596378905,141,61.7,5596378909,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004613,328,1,2,49,50,8cpjplodpphtkbt0hq8sr8mqs,1,33.5,61.7,2025-03-23T00:16:32.912Z,2025-03-23T00:16:38Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5596379125,140,45.3,5596379129,212,27.7,5596379123,56,Back,5596379127,141,25.3,5596379131,213,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004669,329,1,2,49,56,8cpjplodpphtkbt0hq8sr8mqs,0,45.3,25.3,2025-03-23T00:16:38.249Z,2025-03-23T00:16:43Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596379451,155,,5596379461,212,66.8,5596379459,141,89.7,5596379455,56,Left,5596379463,213,0.71,5596379457,140,93.4,5596379453,196,,5596379465,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004681,496,56,2,50,3,ck22dnk93ng8ax7wonlff7yms,1,3.9,7.0,2025-03-23T00:16:45.203Z,2025-03-23T00:16:45Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596379547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004821,330,5,2,50,3,8cpjplodpphtkbt0hq8sr8mqs,0,92.3,101.8,2025-03-23T00:16:45.290Z,2025-03-23T01:06:02Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596380311,56,Left,5596397693,233,497,5596380313,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004797,497,5,2,50,3,ck22dnk93ng8ax7wonlff7yms,1,7.7,-1.8,2025-03-23T00:16:45.290Z,2025-03-23T01:06:01Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596380185,347,,5596380183,56,Back,5596397687,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004811,498,1,2,50,20,ck22dnk93ng8ax7wonlff7yms,0,9.7,0.0,2025-03-23T00:17:02.154Z,2025-03-23T00:17:03Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596380257,213,0.53,5596380249,56,Back,5596380253,141,17.0,5596380259,1,,5596380255,212,24.9,5596380247,107,,5596380251,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004825,331,61,2,50,23,8cpjplodpphtkbt0hq8sr8mqs,1,73.0,87.8,2025-03-23T00:17:05.736Z,2025-03-23T01:10:42Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5596380333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004849,333,1,2,50,24,8cpjplodpphtkbt0hq8sr8mqs,0,77.4,95.6,2025-03-23T00:17:06.465Z,2025-03-23T00:24:25Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596380397,140,77.5,5596380403,213,4.72,5596380399,141,82.9,5596380395,56,Left,5596380401,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004837,499,8,2,50,25,ck22dnk93ng8ax7wonlff7yms,1,30.1,20.7,2025-03-23T00:17:07.184Z,2025-03-25T13:25:25Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596380381,56,Back,5599925097,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004871,501,1,2,50,26,ck22dnk93ng8ax7wonlff7yms,1,29.7,18.2,2025-03-23T00:17:08.490Z,2025-03-23T00:17:09Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596380505,213,0.90,5596380501,141,23.7,5596380497,56,Back,5596380503,212,4.8,5596380499,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004877,502,50,2,50,27,ck22dnk93ng8ax7wonlff7yms,1,32.4,26.6,2025-03-23T00:17:09.681Z,2025-03-23T01:10:43Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596380555,56,Back,5596401727,233,334,5596401677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004907,334,7,2,50,27,8cpjplodpphtkbt0hq8sr8mqs,1,67.6,73.4,2025-03-23T00:17:09.682Z,2025-03-25T13:25:39Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5596380697,56,Center,5599925319,384,,5596380699,286,,5599925321,178,,5596401705,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004939,336,1,2,50,35,8cpjplodpphtkbt0hq8sr8mqs,1,46.9,70.8,2025-03-23T00:17:16.985Z,2025-03-23T00:17:18Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596380873,56,Center,5596380877,141,39.4,5596380875,140,52.0,5596380881,213,4.96,5596380879,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004973,337,1,2,50,36,8cpjplodpphtkbt0hq8sr8mqs,1,52.0,39.4,2025-03-23T00:17:18.072Z,2025-03-23T00:17:21Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5596381093,213,5.34,5596381087,140,62.0,5596381091,212,17.9,5596381089,141,18.0,5596381085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004989,338,1,2,50,39,8cpjplodpphtkbt0hq8sr8mqs,1,62.6,20.1,2025-03-23T00:17:21.362Z,2025-03-23T00:17:24Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5596381195,140,56.8,5596381199,212,11.5,5596381193,56,Center,5596381197,141,34.5,5596381201,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791004997,339,1,2,50,42,8cpjplodpphtkbt0hq8sr8mqs,1,62.9,30.7,2025-03-23T00:17:24.096Z,2025-03-23T00:17:27Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5596381243,56,Center,5596381247,141,35.8,5596381251,213,0.25,5596381245,140,75.8,5596381249,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005005,340,1,2,50,44,8cpjplodpphtkbt0hq8sr8mqs,1,75.8,35.8,2025-03-23T00:17:26.912Z,2025-03-23T00:17:28Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5596381289,213,4.24,5596381285,141,18.6,5596381287,212,13.1,5596381283,140,70.1,5596381281,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005023,341,1,2,50,46,8cpjplodpphtkbt0hq8sr8mqs,1,70.1,18.6,2025-03-23T00:17:28.169Z,2025-03-23T00:17:30Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596381349,212,15.5,5596381351,213,5.71,5596381343,140,82.5,5596381347,141,6.2,5596381339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005033,342,1,2,50,47,8cpjplodpphtkbt0hq8sr8mqs,0,82.5,6.2,2025-03-23T00:17:29.865Z,2025-03-25T13:25:56Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5596403735,2,,5596381395,213,1.13,5599925481,224,,5596381393,212,16.6,5596381389,140,89.3,5596381391,141,28.3,5599925483,20,,5596381387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005031,503,61,2,50,49,ck22dnk93ng8ax7wonlff7yms,1,14.0,83.5,2025-03-23T00:17:31.099Z,2025-03-23T01:10:40Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596381377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005043,504,12,2,50,50,ck22dnk93ng8ax7wonlff7yms,1,4.4,55.8,2025-03-23T00:17:32.297Z,2025-03-23T01:10:41Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596381439,140,6.2,5596381443,212,11.0,5596381441,141,71.7,5596381453,15,,5596381437,56,Back,5596381445,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005107,505,12,2,50,51,ck22dnk93ng8ax7wonlff7yms,1,6.2,70.2,2025-03-23T00:17:33.882Z,2025-03-23T01:10:39Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596381815,140,24.9,5596381819,212,25.6,5596381821,213,5.59,5596381813,56,Back,5596381817,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005119,506,4,2,50,57,ck22dnk93ng8ax7wonlff7yms,1,34.3,51.2,2025-03-23T00:17:39.047Z,2025-03-23T00:17:45Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5596381929,152,,5596381949,233,343,5596381925,13,,5596381931,265,,5596381927,56,Back,5596381933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005085,343,4,2,50,57,8cpjplodpphtkbt0hq8sr8mqs,0,65.7,48.8,2025-03-23T00:17:39.048Z,2025-03-23T00:17:47Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596381969,285,,5596381833,152,,5596381829,13,,5596381831,56,Center,5596381973,233,506,5596381835,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005669,510,1,2,51,46,ck22dnk93ng8ax7wonlff7yms,1,37.7,38.8,2025-03-23T00:18:28.362Z,2025-03-23T00:18:30Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596385051,56,Back,5596385059,213,3.49,5596385047,5,,5596385055,141,29.7,5596385057,212,17.9,5596385049,152,,5596385053,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005751,511,1,2,51,48,ck22dnk93ng8ax7wonlff7yms,1,21.7,29.7,2025-03-23T00:18:30.776Z,2025-03-23T00:18:36Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596385467,141,56.9,5596385463,56,Back,5596385469,212,18.8,5596385465,140,25.1,5596385471,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005775,512,1,2,51,54,ck22dnk93ng8ax7wonlff7yms,1,28.9,54.9,2025-03-23T00:18:36.745Z,2025-03-23T00:18:39Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596385611,212,16.5,5596385601,56,Back,5596385605,140,28.3,5596385609,141,30.6,5596385613,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005829,513,1,2,51,57,ck22dnk93ng8ax7wonlff7yms,1,28.0,31.5,2025-03-23T00:18:39.019Z,2025-03-23T00:18:48Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596385957,213,1.55,5596385945,56,Back,5596385953,141,58.4,5596385951,140,28.4,5596385955,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005867,514,1,2,52,6,ck22dnk93ng8ax7wonlff7yms,1,31.9,34.3,2025-03-23T00:18:48.249Z,2025-03-23T00:18:54Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596386255,212,12.7,5596386251,140,29.8,5596386257,213,4.54,5596386253,141,15.9,5596386249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005899,515,1,2,52,12,ck22dnk93ng8ax7wonlff7yms,1,30.8,13.2,2025-03-23T00:18:54.057Z,2025-03-23T00:18:56Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596386415,212,30.0,5596386411,140,58.2,5596386409,56,Center,5596386413,141,25.6,5596386417,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005907,516,1,2,52,14,ck22dnk93ng8ax7wonlff7yms,1,62.0,24.3,2025-03-23T00:18:56.281Z,2025-03-23T01:10:37Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596386473,141,16.1,5596386477,212,22.1,5596386465,56,Back,5596386481,213,3.40,5596386469,140,41.6,5596386485,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005947,517,1,2,52,17,ck22dnk93ng8ax7wonlff7yms,1,39.8,19.5,2025-03-23T00:18:59.481Z,2025-03-23T00:19:02Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596386711,140,33.5,5596386715,212,18.1,5596386713,141,44.2,5596386709,56,Back,5596386717,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791005987,518,1,2,52,20,ck22dnk93ng8ax7wonlff7yms,1,28.7,48.4,2025-03-23T00:19:02.001Z,2025-03-23T00:19:06Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596386947,141,51.8,5596386943,56,Back,5596386951,213,2.98,5596386949,212,14.4,5596386945,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006001,519,1,2,52,24,ck22dnk93ng8ax7wonlff7yms,1,13.5,47.0,2025-03-23T00:19:06.640Z,2025-03-23T00:19:08Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5596387015,213,4.87,5596387007,56,Back,5596387011,141,27.0,5596387009,140,15.5,5596387013,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006011,520,1,2,52,25,ck22dnk93ng8ax7wonlff7yms,1,15.1,26.4,2025-03-23T00:19:07.904Z,2025-03-23T00:19:09Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596387051,212,8.3,5596387039,56,Back,5596387043,140,16.3,5596387047,141,38.5,5596387055,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006023,521,1,2,52,26,ck22dnk93ng8ax7wonlff7yms,1,16.3,38.5,2025-03-23T00:19:08.832Z,2025-03-23T00:19:10Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596387111,140,22.3,5596387115,212,13.3,5596387117,213,5.21,5596387109,56,Back,5596387113,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006031,522,61,2,52,28,ck22dnk93ng8ax7wonlff7yms,0,22.7,20.0,2025-03-23T00:19:10.625Z,2025-03-23T00:19:11Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596387141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006097,347,5,2,52,29,8cpjplodpphtkbt0hq8sr8mqs,1,73.6,102.0,2025-03-23T00:19:11.576Z,2025-03-23T01:06:02Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5596387559,56,Left,5596387581,233,523,5596387561,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006035,523,5,2,52,29,ck22dnk93ng8ax7wonlff7yms,0,26.4,-2.0,2025-03-23T00:19:11.576Z,2025-03-23T01:06:02Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,,5596387159,56,Back,5596387619,233,347,5596387161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006121,348,1,2,52,37,8cpjplodpphtkbt0hq8sr8mqs,0,72.7,100.0,2025-03-23T00:19:19.953Z,2025-03-23T00:19:22Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5596387689,56,Center,5596387691,140,86.2,5596387695,212,24.7,5596387699,1,,5596387687,107,,5596387693,141,72.0,5596387697,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006151,525,12,2,52,43,ck22dnk93ng8ax7wonlff7yms,1,15.0,17.0,2025-03-23T00:19:25.530Z,2025-03-23T00:19:30Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5596387885,141,13.5,5596387889,213,5.36,5596387883,140,16.7,5596387887,212,3.0,5596388069,233,349,5596387881,56,Back,5596388067,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006133,349,74,2,52,43,8cpjplodpphtkbt0hq8sr8mqs,1,85.5,78.4,2025-03-23T00:19:25.531Z,2025-03-23T01:10:38Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596388061,397,,5596387791,56,Center,5596388159,233,525,5596387793,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791641989,976,61,2,52,44,ck22dnk93ng8ax7wonlff7yms,1,13.5,19.3,2025-03-23T00:19:26.513Z,2025-03-25T13:28:03Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5599926367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006157,526,43,2,52,45,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-03-23T00:19:27.415Z,2025-03-23T00:28:26Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596410479,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006169,528,1,2,52,45,ck22dnk93ng8ax7wonlff7yms,1,14.8,10.0,2025-03-23T00:19:27.759Z,2025-03-23T00:19:28Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5596387959,56,Back,5596387967,213,0.60,5596387963,141,21.2,5596387965,212,13.5,5596387961,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006191,529,1,2,52,46,ck22dnk93ng8ax7wonlff7yms,1,25.4,21.8,2025-03-23T00:19:28.632Z,2025-03-23T00:19:30Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596388105,213,5.92,5596388097,56,Back,5596388103,212,13.5,5596388099,140,37.4,5596388101,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006253,530,1,2,52,48,ck22dnk93ng8ax7wonlff7yms,1,42.5,11.6,2025-03-23T00:19:30.072Z,2025-03-23T17:09:54Z,csx9pmpibyblftludnkd6j36x,M. Epps,1.0,,5596388481,212,37.7,5596411839,210,15,5596388477,140,77.3,5596388483,213,0.25,5597359249,154,,5596388475,56,Center,5596388479,141,25.3,5596388485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006261,350,45,2,52,55,8cpjplodpphtkbt0hq8sr8mqs,0,15.5,67.8,2025-03-23T00:19:37.343Z,2025-03-23T01:05:49Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5596388533,285,,5596388531,56,Back,5596388649,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006269,531,3,2,52,55,ck22dnk93ng8ax7wonlff7yms,1,84.5,32.2,2025-03-23T00:19:37.343Z,2025-03-25T13:28:28Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5596388633,233,350,5596388573,56,Center,5599926499,465,,5596388575,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006275,532,15,2,52,56,ck22dnk93ng8ax7wonlff7yms,1,89.8,35.1,2025-03-23T00:19:38.175Z,2025-03-23T17:09:55Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,,5596411475,82,,5596411885,147,37.7,5596411879,103,19,5596411871,29,,5597359263,23,,5596411877,102,47.2,5597359267,154,,5596411873,55,530,5596388599,56,Center,5596411891,231,5596411889,230,5596411469,63,,5597359265,80,5596411881,215,47.5,98.8,,,5596411467,72,,5596411883,146,92.0,5596411911,233,351,,,,,,
2791006301,351,10,2,52,56,8cpjplodpphtkbt0hq8sr8mqs,1,7.6,61.6,2025-03-23T00:19:38.275Z,2025-03-23T01:11:04Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596388743,56,Back,5596411937,233,532,5596388741,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006327,352,12,2,52,59,8cpjplodpphtkbt0hq8sr8mqs,1,14.0,57.7,2025-03-23T00:19:41.690Z,2025-03-23T01:10:36Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596388883,213,0.25,5596388877,140,41.7,5596388881,212,30.0,5596388875,56,Back,5596388879,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791642073,977,1,2,52,59,ck22dnk93ng8ax7wonlff7yms,1,61.8,29.4,2025-03-23T00:19:41.711Z,2025-03-25T13:29:40Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5599926901,3,,5599926907,141,20.8,5599926903,56,Right,5599926911,213,5.75,5599926909,212,11.6,5599926905,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006333,353,43,2,53,1,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-03-23T00:19:43.545Z,2025-03-23T00:24:36Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5596388899,56,Back,5596401353,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006429,533,1,2,53,3,ck22dnk93ng8ax7wonlff7yms,1,79.8,10.7,2025-03-23T00:19:45.752Z,2025-03-25T13:29:47Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596389453,56,Left,5596389457,141,92.1,5599926963,20,,5596389455,140,94.2,5596389463,1,,5596389459,212,57.4,5596389461,213,1.30,5596389449,2,,5599926961,224,,5596389451,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006461,534,1,2,53,11,ck22dnk93ng8ax7wonlff7yms,1,94.2,91.8,2025-03-23T00:19:53.431Z,2025-03-23T00:19:57Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596389651,213,3.38,5596389643,56,Left,5596389647,141,83.9,5596389645,140,73.5,5596389649,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006473,535,1,2,53,15,ck22dnk93ng8ax7wonlff7yms,1,71.4,84.5,2025-03-23T00:19:57.648Z,2025-03-23T00:20:00Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5596389725,140,79.6,5596389729,212,10.0,5596389723,56,Center,5596389727,141,77.0,5596389731,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006477,536,50,2,53,18,ck22dnk93ng8ax7wonlff7yms,1,79.6,75.2,2025-03-23T00:20:00.120Z,2025-03-23T01:10:34Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5596389751,286,,5596390107,233,354,5596389749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006533,354,7,2,53,18,8cpjplodpphtkbt0hq8sr8mqs,1,20.4,24.8,2025-03-23T00:20:00.121Z,2025-03-25T13:30:04Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5599927067,385,,5596390057,285,,5596390075,233,536,5596390053,167,,5599927069,178,,5596390055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006507,537,1,2,53,20,ck22dnk93ng8ax7wonlff7yms,0,88.1,75.0,2025-03-23T00:20:02.551Z,2025-03-23T17:33:05Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596389913,140,89.0,5596389909,155,,5596389917,212,2.2,5596389911,56,Center,5596389915,141,72.1,5596389919,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006631,355,43,2,53,31,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-03-23T00:20:13.514Z,2025-03-23T00:20:20Z,,,,,5596390853,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006659,356,61,2,53,34,8cpjplodpphtkbt0hq8sr8mqs,1,6.3,30.9,2025-03-23T00:20:16.163Z,2025-03-23T01:10:32Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596390661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006663,357,6,2,53,34,8cpjplodpphtkbt0hq8sr8mqs,0,8.0,29.8,2025-03-23T00:20:16.634Z,2025-03-25T13:30:10Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5596402459,233,538,5596390739,73,,5596390737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006519,538,6,2,53,34,ck22dnk93ng8ax7wonlff7yms,1,92.0,70.2,2025-03-23T00:20:16.634Z,2025-03-23T01:05:38Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5596390025,56,Center,5596390027,73,,5596402447,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006883,539,1,2,54,1,ck22dnk93ng8ax7wonlff7yms,1,99.5,99.5,2025-03-23T00:20:43.927Z,2025-03-23T00:20:46Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5596391905,56,Left,5596391909,141,79.9,5596391903,6,,5596391907,140,89.9,5596391917,213,4.06,5596391913,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006887,540,1,2,54,3,ck22dnk93ng8ax7wonlff7yms,1,90.7,78.1,2025-03-23T00:20:45.059Z,2025-03-23T00:20:45Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5596391935,212,8.0,5596391933,141,88.7,5596391937,213,2.03,5596391931,140,87.3,5596391943,156,,5596391929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
