id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/13/value
2791065977,517,1,2,47,17,87c66ubwpzykovmkaf1t46bis,1,45.9,78.7,2025-03-23T03:16:53.519Z,2025-03-23T14:04:08Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5596729017,56,Back,5596729019,140,48.4,5596729025,213,1.30,5596729023,212,9.9,5596729021,141,92.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791065983,518,1,2,47,18,87c66ubwpzykovmkaf1t46bis,1,48.6,93.6,2025-03-23T03:16:54.263Z,2025-03-23T14:04:11Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596729047,140,32.0,5596729051,212,17.8,5596729045,56,Back,5596729053,213,3.35,5596729049,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066029,519,1,2,47,22,87c66ubwpzykovmkaf1t46bis,1,35.8,76.5,2025-03-23T03:16:58.687Z,2025-03-23T14:04:20Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596729279,212,30.7,5596729281,213,4.59,5596729273,56,Back,5596729277,141,31.7,5596729275,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066045,520,1,2,47,26,87c66ubwpzykovmkaf1t46bis,1,33.6,23.3,2025-03-23T03:17:02.503Z,2025-03-23T14:04:28Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5596729351,212,19.6,5596729347,140,51.9,5596729345,56,Center,5596729349,141,29.1,5596729353,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066061,521,1,2,47,29,87c66ubwpzykovmkaf1t46bis,1,46.3,27.8,2025-03-23T03:17:04.847Z,2025-03-23T14:04:35Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5596729399,141,33.6,5596729397,140,41.7,5596729403,213,2.46,5596729401,212,6.2,5596729395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066067,522,1,2,47,30,87c66ubwpzykovmkaf1t46bis,0,44.6,31.5,2025-03-23T03:17:06.303Z,2025-03-23T14:04:40Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596729429,213,6.08,5596729421,56,Center,5596729431,1,,5596729423,140,74.8,5596729427,212,32.3,5596729425,141,22.1,5596729419,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066099,363,12,2,47,32,b5l2e3csycjb8twvq9ek0j5gq,1,24.7,78.1,2025-03-23T03:17:08.235Z,2025-03-23T03:17:11Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5596729583,212,13.8,5596729581,141,65.2,5596729577,56,Back,5596729579,140,34.8,5596729585,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066103,364,45,2,47,35,b5l2e3csycjb8twvq9ek0j5gq,0,32.5,63.4,2025-03-23T03:17:11.051Z,2025-03-23T15:46:15Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5596729605,56,Back,5596729607,285,,5596729871,233,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066133,523,3,2,47,35,87c66ubwpzykovmkaf1t46bis,1,67.5,36.6,2025-03-23T03:17:11.051Z,2025-03-23T15:46:14Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5596729805,286,,5596729861,233,364,5596729803,56,Center,5597140069,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066113,365,83,2,47,37,b5l2e3csycjb8twvq9ek0j5gq,0,28.4,38.6,2025-03-23T03:17:13.052Z,2025-03-23T03:17:23Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5596729883,399,2ug51dfg4oerpnbudnkw497je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066141,524,3,2,47,42,87c66ubwpzykovmkaf1t46bis,0,89.0,62.4,2025-03-23T03:17:17.986Z,2025-03-23T14:05:10Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5596729841,286,,5597140257,465,,5596729837,56,Center,5596729873,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066137,366,7,2,47,42,b5l2e3csycjb8twvq9ek0j5gq,0,11.0,37.6,2025-03-23T03:17:17.987Z,2025-03-23T14:05:13Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5597140323,178,,5596729823,285,,5597140321,385,,5596729865,233,524,5596729821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066163,525,61,2,47,43,87c66ubwpzykovmkaf1t46bis,1,89.4,57.5,2025-03-23T03:17:19.623Z,2025-03-23T14:05:18Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5596729973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066149,367,5,2,47,44,b5l2e3csycjb8twvq9ek0j5gq,1,-0.7,37.3,2025-03-23T03:17:19.763Z,2025-03-23T04:25:16Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5596729879,56,Back,5596730011,233,526,5596729881,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066169,526,5,2,47,44,87c66ubwpzykovmkaf1t46bis,0,100.7,62.7,2025-03-23T03:17:19.763Z,2025-03-23T04:25:16Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5596729999,56,Center,5596730001,346,,5596730017,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066269,368,1,2,48,0,b5l2e3csycjb8twvq9ek0j5gq,0,3.6,50.5,2025-03-23T03:17:36.148Z,2025-03-23T14:05:59Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5596730527,56,Center,5596730535,213,0.21,5597140661,189,,5596730525,124,,5596730537,1,,5596730533,212,73.1,5596730529,140,71.7,5596730531,141,72.6,5596730539,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066293,527,61,2,48,4,87c66ubwpzykovmkaf1t46bis,0,30.9,24.8,2025-03-23T03:17:40.559Z,2025-03-23T14:06:05Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5596730661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066319,369,4,2,48,5,b5l2e3csycjb8twvq9ek0j5gq,1,58.4,74.8,2025-03-23T03:17:41.150Z,2025-03-23T04:19:38Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5596730891,56,Center,5596730897,286,,5596730899,233,528,5596730889,13,,5596730893,152,,5596731233,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066297,528,4,2,48,5,87c66ubwpzykovmkaf1t46bis,0,41.6,25.2,2025-03-23T03:17:41.151Z,2025-03-23T03:18:42Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5596730725,13,,5596732829,294,,5596730727,56,Back,5596730735,285,,5596730915,233,369,5596730731,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066599,370,1,2,48,50,b5l2e3csycjb8twvq9ek0j5gq,0,66.0,76.3,2025-03-23T03:18:26.332Z,2025-03-23T14:06:25Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5596732423,140,89.3,5596732421,56,Center,5596732413,2,,5596732427,212,35.2,5596732419,152,,5596732425,141,39.1,5597140907,72,,5596732415,5,,5596732429,213,5.48,5596732431,1,,5597140905,224,5596732417,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066609,529,4,2,48,53,87c66ubwpzykovmkaf1t46bis,1,14.1,69.8,2025-03-23T03:18:29.643Z,2025-03-23T03:26:06Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5596732521,13,,5596732529,285,,5596732525,152,,5596750101,294,,5596732523,56,Back,5596732741,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066657,371,4,2,48,53,b5l2e3csycjb8twvq9ek0j5gq,0,85.9,30.2,2025-03-23T03:18:29.644Z,2025-03-23T03:26:07Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5596732735,56,Center,5596732733,294,,5596732737,152,,5596732745,233,529,5596732739,286,,5596732731,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066713,530,1,2,49,14,87c66ubwpzykovmkaf1t46bis,1,11.7,75.3,2025-03-23T03:18:50.497Z,2025-03-23T03:20:35Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596733077,152,,5596733095,212,14.2,5596733085,140,9.8,5596733075,5,,5596733259,189,,5596733099,213,4.57,5596733081,56,Back,5596733091,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066853,531,1,2,49,32,87c66ubwpzykovmkaf1t46bis,1,10.3,53.6,2025-03-23T03:19:08.425Z,2025-03-23T03:19:10Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5596733877,141,84.4,5596733873,56,Back,5596733883,1,,5596733875,140,35.4,5596733879,212,33.7,5596733881,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066877,532,1,2,49,34,87c66ubwpzykovmkaf1t46bis,1,35.4,84.4,2025-03-23T03:19:09.912Z,2025-03-23T03:20:56Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5596734019,156,,5596734011,213,2.63,5596734005,140,26.6,5596734003,56,Back,5596734009,212,10.6,5596734007,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066895,533,1,2,49,34,87c66ubwpzykovmkaf1t46bis,0,26.6,92.1,2025-03-23T03:19:10.538Z,2025-03-23T04:26:59Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5596734095,212,13.0,5596734093,141,78.4,5596734097,213,5.48,5596734087,157,,5596734099,1,,5596734089,56,Back,5596734091,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066925,373,1,2,49,35,b5l2e3csycjb8twvq9ek0j5gq,1,56.4,33.1,2025-03-23T03:19:11.228Z,2025-03-23T14:07:00Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5596734305,56,Back,5596734313,213,2.35,5596734307,140,32.5,5596734311,212,35.6,5597141135,1,,5596734309,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066965,374,1,2,49,42,b5l2e3csycjb8twvq9ek0j5gq,1,39.6,75.8,2025-03-23T03:19:18.645Z,2025-03-23T03:19:22Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5596734501,140,72.4,5596734499,56,Right,5596734509,1,,5596734507,213,5.42,5596734497,155,,5596734503,141,16.2,5596734505,212,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066987,375,1,2,49,46,b5l2e3csycjb8twvq9ek0j5gq,0,70.8,13.9,2025-03-23T03:19:22.717Z,2025-03-23T03:20:02Z,24r8fdf8ypk7ejch9t86zjwgk,I. Alekseev,,,5596734629,213,0.42,5596734623,140,85.4,5596734621,56,Center,5596734627,212,16.8,5596734625,141,24.0,5596734619,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791066991,376,43,2,49,49,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-23T03:19:25.013Z,2025-03-23T03:20:00Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5596734649,56,Center,5596736075,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067025,535,1,2,49,54,87c66ubwpzykovmkaf1t46bis,0,13.8,92.6,2025-03-23T03:19:30.298Z,2025-03-23T14:07:20Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596734819,56,Back,5596734825,212,27.1,5596734817,157,,5596734827,213,0.00,5596734821,140,39.6,5596734823,141,92.6,5596734829,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067053,378,1,2,49,58,b5l2e3csycjb8twvq9ek0j5gq,1,60.4,12.7,2025-03-23T03:19:34.039Z,2025-03-23T14:07:25Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5596735003,213,1.80,5596734995,140,58.1,5596735001,212,10.4,5596734999,141,27.6,5596734993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067065,379,1,2,49,59,b5l2e3csycjb8twvq9ek0j5gq,1,54.1,36.6,2025-03-23T03:19:35.149Z,2025-03-23T03:19:38Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5596735113,140,49.2,5596735119,213,1.89,5596735117,212,16.4,5596735111,56,Back,5596735115,141,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067083,380,1,2,50,2,b5l2e3csycjb8twvq9ek0j5gq,0,56.8,71.6,2025-03-23T03:19:38.333Z,2025-03-23T03:19:41Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5596735239,141,91.8,5596735241,212,49.1,5596735245,1,,5596735237,140,100.0,5596735243,213,0.28,5596735235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067241,381,5,2,50,5,b5l2e3csycjb8twvq9ek0j5gq,0,101.5,79.5,2025-03-23T03:19:41.604Z,2025-03-23T04:25:17Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5596736091,56,Left,5596736117,233,536,5596736093,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067133,536,5,2,50,5,87c66ubwpzykovmkaf1t46bis,1,-1.5,20.5,2025-03-23T03:19:41.604Z,2025-03-23T04:25:16Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596735497,346,,5596736105,233,381,5596735495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067213,537,1,2,50,18,87c66ubwpzykovmkaf1t46bis,1,4.6,38.0,2025-03-23T03:19:53.921Z,2025-03-23T14:07:41Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5596735945,237,,5596735937,141,68.1,5596735933,56,Back,5596735935,140,5.0,5596735931,124,,5596735939,212,20.5,5596735941,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067225,538,1,2,50,21,87c66ubwpzykovmkaf1t46bis,1,7.5,69.7,2025-03-23T03:19:56.866Z,2025-03-23T14:07:45Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596736027,212,22.5,5596736021,56,Back,5596736023,140,28.9,5596736029,213,0.06,5596736025,141,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067231,539,1,2,50,23,87c66ubwpzykovmkaf1t46bis,0,27.8,66.4,2025-03-23T03:19:59.121Z,2025-03-23T14:07:57Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5597141735,213,1.27,5597141729,140,34.8,5596736055,56,Back,5597141731,141,100.0,5597141733,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067251,382,5,2,50,24,b5l2e3csycjb8twvq9ek0j5gq,1,58.8,-1.2,2025-03-23T03:20:00.354Z,2025-03-23T04:25:17Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5596736163,56,Right,5596736189,233,540,5596736165,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067235,540,5,2,50,24,87c66ubwpzykovmkaf1t46bis,0,41.2,101.2,2025-03-23T03:20:00.354Z,2025-03-23T04:25:17Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5596736067,56,Back,5596736069,347,,5596736197,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067265,383,1,2,50,27,b5l2e3csycjb8twvq9ek0j5gq,1,63.1,0.0,2025-03-23T03:20:03.477Z,2025-03-23T14:08:05Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5596736261,56,Right,5596736259,107,,5596736267,212,14.5,5596736269,213,2.08,5596736263,140,56.3,5596736265,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067291,384,1,2,50,30,b5l2e3csycjb8twvq9ek0j5gq,1,62.8,30.8,2025-03-23T03:20:06.382Z,2025-03-23T03:20:10Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5596736485,212,20.3,5596736487,213,0.59,5596736483,141,47.4,5596736475,155,,5596736479,56,Center,5596736481,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067301,385,1,2,50,34,b5l2e3csycjb8twvq9ek0j5gq,0,78.2,51.2,2025-03-23T03:20:09.965Z,2025-03-23T03:20:11Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5596736575,213,5.89,5596736569,140,94.0,5596736573,212,18.0,5596736567,56,Center,5596736565,3,,5596736571,141,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791142077,868,52,2,50,34,87c66ubwpzykovmkaf1t46bis,1,10.0,57.3,2025-03-23T03:20:10.702Z,2025-03-23T14:08:46Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5597142109,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067633,542,4,2,50,35,87c66ubwpzykovmkaf1t46bis,1,9.1,60.4,2025-03-23T03:20:11.199Z,2025-03-23T03:27:32Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5596752895,294,,5596738551,285,,5596738547,152,,5596738543,13,,5596738545,56,Back,5596738755,233,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067607,386,4,2,50,35,b5l2e3csycjb8twvq9ek0j5gq,0,90.9,39.6,2025-03-23T03:20:11.200Z,2025-03-23T03:27:32Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5596738761,233,542,5596738387,56,Center,5596738655,294,,5596738391,286,,5596738657,152,,5596738653,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067303,541,43,2,50,35,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-03-23T03:20:11.433Z,2025-03-23T03:21:07Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5596738681,144,11,5596736577,56,Back,5596736579,88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067679,543,1,2,51,32,87c66ubwpzykovmkaf1t46bis,0,8.4,63.8,2025-03-23T03:21:08.579Z,2025-03-23T14:08:57Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596738795,5,,5596738811,213,0.06,5596738809,212,51.2,5596738797,157,,5596738801,56,Center,5596738813,1,,5596738803,140,57.1,5596738807,141,68.1,5596738799,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067685,387,44,2,51,34,b5l2e3csycjb8twvq9ek0j5gq,1,42.4,32.3,2025-03-23T03:21:10.593Z,2025-03-23T14:09:00Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5596738907,233,544,5596738845,285,,5596738843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067689,544,44,2,51,34,87c66ubwpzykovmkaf1t46bis,0,57.6,67.7,2025-03-23T03:21:10.594Z,2025-03-23T14:09:00Z,8pg5wiwxujx3hnir5wie9xgfe,Diogo Pacheco,,,5596738911,233,387,5596738851,286,,5596738849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067695,388,1,2,51,35,b5l2e3csycjb8twvq9ek0j5gq,0,43.3,34.0,2025-03-23T03:21:11.093Z,2025-03-23T14:09:04Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5596738871,56,Center,5596738879,141,30.3,5596738875,140,55.1,5596738883,212,12.6,5596738869,3,,5596738887,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067707,545,3,2,51,38,87c66ubwpzykovmkaf1t46bis,0,44.1,77.2,2025-03-23T03:21:14.347Z,2025-03-23T14:16:40Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5597147937,465,,5596738967,211,,5596738949,286,,5596738947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067709,389,50,2,51,39,b5l2e3csycjb8twvq9ek0j5gq,1,63.0,27.6,2025-03-23T03:21:15.270Z,2025-03-23T15:46:10Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5597148081,286,,5597258271,233,869,5596738951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791143245,869,7,2,51,39,87c66ubwpzykovmkaf1t46bis,1,37.0,72.4,2025-03-23T03:21:15.271Z,2025-03-23T15:46:10Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5597148215,56,Back,5597148221,178,,5597258267,233,389,5597148217,285,,5597148219,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067771,546,1,2,51,42,87c66ubwpzykovmkaf1t46bis,1,36.8,77.6,2025-03-23T03:21:18.258Z,2025-03-23T03:21:22Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5596739325,141,81.5,5596739321,56,Back,5596739327,212,15.5,5596739329,213,2.97,5596739323,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067791,547,1,2,51,46,87c66ubwpzykovmkaf1t46bis,1,20.5,69.3,2025-03-23T03:21:22.170Z,2025-03-23T14:17:12Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,,5596739429,140,38.2,5596739431,141,5.2,5596739427,56,Back,5596739435,213,5.12,5596739437,1,,5596739425,196,,5596739433,212,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067835,548,1,2,51,49,87c66ubwpzykovmkaf1t46bis,1,42.1,14.4,2025-03-23T03:21:24.979Z,2025-03-23T03:21:31Z,9623rc4ywvt5nvq15qknn9l3o,J. Osorio,,,5596739695,141,22.5,5596739693,140,51.2,5596739699,213,0.52,5596739697,212,11.0,5596739691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067845,549,1,2,51,55,87c66ubwpzykovmkaf1t46bis,1,61.4,13.2,2025-03-23T03:21:31.459Z,2025-03-23T03:21:32Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5596739751,140,62.3,5596739757,213,1.44,5596739753,141,23.4,5596739749,56,Center,5596739755,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067907,550,1,2,51,56,87c66ubwpzykovmkaf1t46bis,1,62.3,23.4,2025-03-23T03:21:32.427Z,2025-03-23T03:21:40Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,,5596740171,212,22.3,5596740159,56,Right,5596740167,141,7.6,5596740175,213,5.78,5596740163,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067917,551,3,2,52,2,87c66ubwpzykovmkaf1t46bis,0,78.2,3.7,2025-03-23T03:21:38.069Z,2025-03-23T14:17:26Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5597148551,465,,5596740223,286,,5596740221,56,Right,5596740321,233,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067919,390,7,2,52,2,b5l2e3csycjb8twvq9ek0j5gq,1,21.8,96.3,2025-03-23T03:21:38.070Z,2025-03-23T14:17:29Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5596740233,167,,5597148561,385,,5596740237,56,Back,5596740289,233,551,5596740241,285,,5597148563,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067925,391,6,2,52,5,b5l2e3csycjb8twvq9ek0j5gq,0,14.4,90.6,2025-03-23T03:21:41.070Z,2025-03-23T14:17:33Z,cqhpjp9q1pl5gy4nfrpd7m3h0,J. Rasmussen,,,5596740479,233,552,5596740467,56,Back,5596740469,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791067927,552,6,2,52,5,87c66ubwpzykovmkaf1t46bis,1,85.6,9.4,2025-03-23T03:21:41.070Z,2025-03-23T04:18:58Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,,5596740383,56,Right,5596740475,233,391,5596740385,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
