id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value
2809810491,390,1,1,41,30,daicfonrbj124lu2la2rctxck,0,38.6,83.6,2025-05-03T21:12:21.017Z,2025-05-03T23:03:56Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5699887359,56,Back,5699887363,141,80.9,5699887361,140,46.6,5699887365,212,8.6,5699887367,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810523,266,1,1,41,33,87c66ubwpzykovmkaf1t46bis,1,45.1,20.4,2025-05-03T21:12:23.996Z,2025-05-03T21:12:27Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699887499,56,Center,5699887515,212,11.6,5699887517,213,0.42,5699887509,141,27.3,5699887505,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810537,268,1,1,41,37,87c66ubwpzykovmkaf1t46bis,0,58.6,27.3,2025-05-03T21:12:27.443Z,2025-05-03T21:17:45Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699887581,213,5.47,5699887573,56,Right,5699887575,140,69.6,5699887577,141,9.4,5699887579,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810551,391,12,1,41,39,daicfonrbj124lu2la2rctxck,1,26.6,90.6,2025-05-03T21:12:29.777Z,2025-05-03T21:18:15Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5699887693,56,Back,5699887703,213,0.00,5699887699,212,3.9,5699887697,141,90.6,5699887695,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809814353,433,61,1,41,40,daicfonrbj124lu2la2rctxck,1,25.5,92.7,2025-05-03T21:12:30.410Z,2025-05-03T21:18:06Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699908875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810561,269,5,1,41,40,87c66ubwpzykovmkaf1t46bis,1,67.5,-1.3,2025-05-03T21:12:30.492Z,2025-05-03T22:43:13Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699887801,233,392,5699887751,56,Right,5699887753,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810555,392,5,1,41,40,daicfonrbj124lu2la2rctxck,0,32.5,101.3,2025-05-03T21:12:30.492Z,2025-05-03T22:43:14Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5699887729,347,,5699887843,233,269,5699887727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810581,270,1,1,41,42,87c66ubwpzykovmkaf1t46bis,1,70.4,0.0,2025-05-03T21:12:32.883Z,2025-05-03T21:12:34Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699887921,213,2.84,5699887913,56,Right,5699887915,140,58.7,5699887917,141,4.4,5699887919,212,12.9,5699887911,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810617,271,1,1,41,44,87c66ubwpzykovmkaf1t46bis,1,56.8,5.3,2025-05-03T21:12:34.411Z,2025-05-03T21:12:37Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699888127,212,1.7,5699888125,141,7.0,5699888123,140,55.6,5699888121,56,Right,5699888129,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810719,272,1,1,41,47,87c66ubwpzykovmkaf1t46bis,1,55.5,35.6,2025-05-03T21:12:37.555Z,2025-05-03T21:17:58Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699888723,213,3.53,5699888715,56,Back,5699888717,140,40.2,5699888719,141,25.8,5699888721,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810741,273,1,1,41,54,87c66ubwpzykovmkaf1t46bis,1,40.7,21.8,2025-05-03T21:12:44.755Z,2025-05-03T21:12:55Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5699888847,56,Center,5699888855,213,1.00,5699888853,212,27.9,5699888851,141,56.2,5699888849,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810747,274,4,1,41,55,87c66ubwpzykovmkaf1t46bis,1,52.8,61.0,2025-05-03T21:12:46.168Z,2025-05-03T21:12:54Z,zd582wgzhdcz8n6oipywt3vt,J. Hernández,,5699888919,13,,5699888925,265,,5699888927,286,,5699888923,152,,5699888929,233,393,5699888921,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810713,393,4,1,41,55,daicfonrbj124lu2la2rctxck,0,47.2,39.0,2025-05-03T21:12:46.169Z,2025-05-03T23:55:42Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,5699888973,233,274,5699888737,285,,5699888735,265,,5699888731,56,Back,5699888729,13,,5699888733,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810791,275,1,1,42,0,87c66ubwpzykovmkaf1t46bis,1,45.0,47.2,2025-05-03T21:12:50.891Z,2025-05-03T21:18:50Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699889117,140,47.6,5699889115,56,Back,5699889123,213,4.91,5699889121,212,13.6,5699889119,141,27.6,5699889111,5,,5699910331,189,,5699889113,152,,,,,,,,,,,,,,,,,,,,,,,,
2809814735,323,1,1,42,2,87c66ubwpzykovmkaf1t46bis,1,46.6,20.7,2025-05-03T21:12:52.410Z,2025-05-03T21:18:42Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699911171,189,,5699910983,140,59.9,5699910981,56,Right,5699910989,213,6.23,5699910987,212,14.0,5699910985,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810833,276,1,1,42,5,87c66ubwpzykovmkaf1t46bis,1,68.3,20.3,2025-05-03T21:12:55.659Z,2025-05-03T21:12:58Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699889303,141,37.4,5699889299,140,77.8,5699889295,56,Center,5699889307,213,0.86,5699889305,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810843,277,1,1,42,8,87c66ubwpzykovmkaf1t46bis,0,78.3,37.5,2025-05-03T21:12:58.484Z,2025-05-03T21:12:59Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5699889359,56,Center,5699889363,141,25.5,5699889361,140,100.0,5699889365,212,25.5,5699889367,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810875,278,5,1,42,8,87c66ubwpzykovmkaf1t46bis,0,101.0,29.6,2025-05-03T21:12:59.359Z,2025-05-03T22:43:14Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5700217341,233,395,5699889547,346,,5699889545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810943,395,5,1,42,8,daicfonrbj124lu2la2rctxck,1,-1.2,72.4,2025-05-03T21:12:59.359Z,2025-05-03T22:43:41Z,bug5x187ehj0apzl11lrl3ip6,R. Hope-Gund,,5699889875,346,,5699889873,56,Back,5700217293,233,278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810955,396,1,1,42,19,daicfonrbj124lu2la2rctxck,1,3.0,51.3,2025-05-03T21:13:10.217Z,2025-05-03T21:13:11Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,5699889923,213,1.01,5699889915,56,Back,5699889917,140,10.6,5699889921,212,15.1,5699889919,141,70.1,5699889913,124,,5699889927,237,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809810989,397,1,1,42,20,daicfonrbj124lu2la2rctxck,1,10.6,70.1,2025-05-03T21:13:10.897Z,2025-05-03T21:13:13Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,5699890095,213,0.99,5699890087,56,Back,5699890089,140,20.2,5699890091,141,92.6,5699890093,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811047,398,1,1,42,23,daicfonrbj124lu2la2rctxck,1,23.3,94.2,2025-05-03T21:13:13.618Z,2025-05-03T21:13:20Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699890443,212,33.1,5699890449,1,,5699890435,56,Left,5699890437,140,53.3,5699890433,155,,5699890447,213,5.97,5699890439,141,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811051,399,61,1,42,30,daicfonrbj124lu2la2rctxck,0,53.3,79.4,2025-05-03T21:13:20.514Z,2025-05-03T21:13:21Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5699890465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811057,279,4,1,42,30,87c66ubwpzykovmkaf1t46bis,1,46.5,22.8,2025-05-03T21:13:21.016Z,2025-05-03T22:38:34Z,,,,5699890561,233,400,5699890501,152,,5699890503,286,,5699890499,56,Back,5699890497,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811055,400,4,1,42,30,daicfonrbj124lu2la2rctxck,0,53.5,77.2,2025-05-03T21:13:21.017Z,2025-05-03T22:38:35Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5699890531,285,,5699890529,152,,5699890525,10,,5699890527,56,Center,5699890617,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811107,280,1,1,42,35,87c66ubwpzykovmkaf1t46bis,1,49.3,27.9,2025-05-03T21:13:25.475Z,2025-05-03T21:13:27Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699890841,141,48.9,5699890837,56,Back,5699890835,152,,5699890843,212,18.7,5699890845,213,2.27,5699890839,140,37.8,5699890833,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811133,281,1,1,42,36,87c66ubwpzykovmkaf1t46bis,1,37.8,47.2,2025-05-03T21:13:26.956Z,2025-05-03T21:13:30Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5699891003,141,20.3,5699891007,213,4.76,5699891005,212,18.3,5699890999,56,Back,5699891001,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811179,282,1,1,42,39,87c66ubwpzykovmkaf1t46bis,1,39.3,19.1,2025-05-03T21:13:29.835Z,2025-05-03T21:13:32Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699891211,56,Right,5699891219,213,5.72,5699891217,212,19.7,5699891215,141,3.7,5699891213,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811201,283,1,1,42,42,87c66ubwpzykovmkaf1t46bis,1,56.2,5.5,2025-05-03T21:13:32.683Z,2025-05-03T21:13:34Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,5699891327,140,65.1,5699891325,56,Right,5699891331,212,11.8,5699891333,213,0.65,5699891329,141,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811203,284,1,1,42,43,87c66ubwpzykovmkaf1t46bis,1,65.1,16.0,2025-05-03T21:13:34.371Z,2025-05-03T21:13:35Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699891353,213,3.31,5699891351,212,11.5,5699891349,141,13.1,5699891345,56,Right,5699891347,140,54.3,5699891377,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811225,285,1,1,42,45,87c66ubwpzykovmkaf1t46bis,0,54.9,11.9,2025-05-03T21:13:36.267Z,2025-05-03T21:13:39Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699891491,56,Right,5699891499,213,6.13,5699891647,233,401,5699891493,140,57.5,5699891659,286,,5699891497,212,2.8,5699891495,141,11.3,5699891643,236,,,,,,,,,,,,,,,,,,,,,,,,
2809811253,401,74,1,42,45,daicfonrbj124lu2la2rctxck,1,42.6,89.1,2025-05-03T21:13:36.268Z,2025-05-03T22:39:24Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5699891619,285,,5699891687,233,285,5699891615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811339,286,5,1,42,48,87c66ubwpzykovmkaf1t46bis,1,57.3,-1.1,2025-05-03T21:13:39.156Z,2025-05-03T22:43:15Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699892059,347,,5699892057,56,Right,5699892071,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811279,402,5,1,42,48,daicfonrbj124lu2la2rctxck,0,42.7,101.1,2025-05-03T21:13:39.156Z,2025-05-03T22:43:15Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,5699891751,56,Back,5699891753,347,,5699892081,233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811353,287,1,1,42,56,87c66ubwpzykovmkaf1t46bis,1,60.7,0.0,2025-05-03T21:13:47.219Z,2025-05-03T21:13:48Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699892133,141,15.2,5699892131,140,66.9,5699892127,107,,5699892129,56,Right,5699892137,213,1.05,5699892135,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811359,288,1,1,42,58,87c66ubwpzykovmkaf1t46bis,0,66.8,15.4,2025-05-03T21:13:48.786Z,2025-05-03T21:13:52Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699892177,141,15.1,5699892175,140,68.5,5699892181,213,6.17,5699892355,233,403,5699892353,236,,5699892179,212,1.8,5699892359,286,,5699892173,56,Right,,,,,,,,,,,,,,,,,,,,,,,
2809811387,403,74,1,42,58,daicfonrbj124lu2la2rctxck,1,43.5,86.1,2025-05-03T21:13:48.787Z,2025-05-03T22:39:24Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699892427,233,288,5699892327,56,Back,5699892329,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809815339,434,43,1,43,0,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T21:13:50.410Z,2025-05-03T21:19:50Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699914289,233,288,5699914253,56,Back,5699914627,144,74,5699914255,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811431,404,43,1,43,4,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T21:13:54.474Z,2025-05-03T21:19:52Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699914709,144,3,5699892573,56,Back,5699892575,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811437,289,61,1,43,4,87c66ubwpzykovmkaf1t46bis,0,57.0,10.2,2025-05-03T21:13:54.475Z,2025-05-03T21:19:23Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699892611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811441,290,5,1,43,4,87c66ubwpzykovmkaf1t46bis,0,56.8,-1.1,2025-05-03T21:13:55.052Z,2025-05-03T21:20:23Z,bzu3rjr0r2qmxluguyseq5sdl,A. Soto,,5699892623,56,Right,5699892625,347,,5699892917,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811467,405,5,1,43,4,daicfonrbj124lu2la2rctxck,1,43.2,101.1,2025-05-03T21:13:55.052Z,2025-05-03T22:43:16Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699892847,233,290,5699892777,347,,5699892775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811497,406,1,1,43,5,daicfonrbj124lu2la2rctxck,0,46.4,100.0,2025-05-03T21:13:55.928Z,2025-05-03T21:20:21Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699893011,212,9.3,5699893005,56,Left,5699893007,140,51.8,5699893013,213,5.37,5699893009,141,91.2,5699893003,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809815695,435,61,1,43,6,daicfonrbj124lu2la2rctxck,0,50.8,87.0,2025-05-03T21:13:56.410Z,2025-05-03T21:20:18Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699916127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811519,291,61,1,43,8,87c66ubwpzykovmkaf1t46bis,0,44.6,5.9,2025-05-03T21:13:58.550Z,2025-05-03T21:19:37Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699893123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811529,292,5,1,43,8,87c66ubwpzykovmkaf1t46bis,0,46.8,-1.1,2025-05-03T21:13:59.003Z,2025-05-03T21:14:03Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699893233,233,408,5699893161,56,Back,5699893163,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811537,408,5,1,43,8,daicfonrbj124lu2la2rctxck,1,53.2,101.1,2025-05-03T21:13:59.003Z,2025-05-03T22:43:16Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699893181,56,Left,5699893183,347,,5699893203,233,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811509,407,43,1,43,8,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T21:13:59.336Z,2025-05-03T21:19:26Z,4vdbw63j0s7npezknabq6p7xm,J. Brito,,5699913647,144,1,5699893073,213,0.71,5699893069,212,1.2,5699893061,140,53.3,5699893065,141,92.4,5699893055,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811633,409,1,1,43,11,daicfonrbj124lu2la2rctxck,0,53.1,100.0,2025-05-03T21:14:01.640Z,2025-05-03T21:14:09Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,5699893633,141,87.5,5699893625,107,,5699893639,1,,5699893631,140,71.7,5699893635,212,21.6,5699893637,213,5.84,5699893629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811605,293,8,1,43,16,87c66ubwpzykovmkaf1t46bis,1,28.5,9.0,2025-05-03T21:14:06.419Z,2025-05-03T21:20:09Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5699893501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811637,410,43,1,43,16,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T21:14:06.420Z,2025-05-03T21:20:30Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,5699916835,144,44,5699893659,56,Left,5699893661,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811613,294,43,1,43,16,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-03T21:14:06.963Z,2025-05-03T21:20:11Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5699915843,144,61,5699893547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811677,296,1,1,43,18,87c66ubwpzykovmkaf1t46bis,1,13.9,14.8,2025-05-03T21:14:09.260Z,2025-05-03T21:14:11Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699893843,140,29.5,5699893849,213,0.85,5699893841,56,Back,5699893847,212,24.9,5699893845,141,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811691,297,1,1,43,20,87c66ubwpzykovmkaf1t46bis,1,29.5,42.3,2025-05-03T21:14:11.299Z,2025-05-03T21:14:13Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699893931,141,70.3,5699893927,56,Back,5699893929,140,18.9,5699893937,213,2.10,5699893935,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811721,298,1,1,43,22,87c66ubwpzykovmkaf1t46bis,1,19.0,69.7,2025-05-03T21:14:13.154Z,2025-05-03T21:14:17Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5699894103,140,24.9,5699894101,56,Back,5699894109,213,5.23,5699894107,212,12.5,5699894105,141,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811743,299,1,1,43,26,87c66ubwpzykovmkaf1t46bis,1,25.4,60.1,2025-05-03T21:14:16.955Z,2025-05-03T21:14:19Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699894231,213,3.35,5699894221,140,9.8,5699894229,212,16.7,5699894225,141,55.0,5699894215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811769,300,1,1,43,29,87c66ubwpzykovmkaf1t46bis,1,7.9,50.8,2025-05-03T21:14:19.755Z,2025-05-03T21:14:22Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5699894333,140,20.4,5699894331,56,Back,5699894339,213,5.19,5699894337,212,28.3,5699894335,141,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811807,301,1,1,43,31,87c66ubwpzykovmkaf1t46bis,1,19.5,14.8,2025-05-03T21:14:22.259Z,2025-05-03T21:14:26Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,5699894505,56,Back,5699894507,140,38.9,5699894511,212,20.5,5699894513,213,6.17,5699894509,141,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811843,302,1,1,43,35,87c66ubwpzykovmkaf1t46bis,1,40.3,14.5,2025-05-03T21:14:25.899Z,2025-05-03T21:14:35Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699894665,212,24.3,5699894667,213,2.01,5699894661,140,30.4,5699895107,155,,5699894663,141,46.8,5699894659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811853,303,4,1,43,37,87c66ubwpzykovmkaf1t46bis,1,32.6,58.6,2025-05-03T21:14:27.766Z,2025-05-03T21:14:38Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699894799,233,411,5699894761,13,,5699894767,152,,5699894773,285,,5699895307,294,,5699894763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809811819,411,4,1,43,37,daicfonrbj124lu2la2rctxck,0,67.4,41.4,2025-05-03T21:14:27.767Z,2025-05-03T21:14:35Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699894729,294,,5699894727,13,,5699894861,286,,5699894731,56,Center,5699894863,233,303,5699894733,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812335,412,17,1,43,40,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T21:14:31.207Z,2025-05-03T21:15:23Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,5699897533,31,,5699897537,13,243,5699898439,189,,5699897535,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812495,304,1,1,44,30,87c66ubwpzykovmkaf1t46bis,1,23.5,50.7,2025-05-03T21:15:20.882Z,2025-05-03T21:15:21Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,5699898301,141,60.8,5699898293,56,Back,5699898289,5,,5699898303,212,14.3,5699898291,152,,5699898305,213,0.50,5699898297,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812545,305,1,1,44,31,87c66ubwpzykovmkaf1t46bis,1,35.4,60.8,2025-05-03T21:15:21.666Z,2025-05-03T21:15:24Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,5699898529,56,Back,5699898535,212,11.8,5699898537,213,3.63,5699898533,141,52.6,5699898531,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812583,306,1,1,44,34,87c66ubwpzykovmkaf1t46bis,1,28.1,54.9,2025-05-03T21:15:24.442Z,2025-05-03T21:15:27Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,5699898767,141,79.7,5699898765,140,26.2,5699898763,56,Back,5699898771,213,1.69,5699898769,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812605,307,1,1,44,36,87c66ubwpzykovmkaf1t46bis,0,27.6,85.8,2025-05-03T21:15:27.115Z,2025-05-03T21:15:29Z,ks7omik17xov44i4hhjrldyh,M. Taintor,,5699898873,155,,5699898881,212,41.4,5699898885,1,,5699898883,213,6.21,5699898879,141,81.1,5699898875,56,Left,5699898877,140,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812621,413,1,1,44,40,daicfonrbj124lu2la2rctxck,0,33.0,18.2,2025-05-03T21:15:30.479Z,2025-05-03T21:15:31Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699898967,56,Back,5699898973,212,12.2,5699898965,3,,5699898969,140,36.7,5699898971,141,35.2,5699898975,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812677,308,1,1,44,42,87c66ubwpzykovmkaf1t46bis,1,58.5,52.0,2025-05-03T21:15:32.930Z,2025-05-03T21:15:36Z,4g4zufvyime7qp4ks4badls0k,A. Greive,,5699899283,141,29.9,5699899279,56,Center,5699899287,213,5.14,5699899285,212,16.5,5699899281,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812699,309,1,1,44,46,87c66ubwpzykovmkaf1t46bis,0,74.0,21.2,2025-05-03T21:15:36.442Z,2025-05-03T21:15:38Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699899437,212,28.6,5699899435,141,26.4,5699899429,56,Center,5699899439,213,0.12,5699899433,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812777,310,5,1,44,48,87c66ubwpzykovmkaf1t46bis,0,100.8,27.8,2025-05-03T21:15:38.559Z,2025-05-03T22:43:17Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,5699900201,233,414,5699899929,346,,5699899927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809812809,414,5,1,44,48,daicfonrbj124lu2la2rctxck,1,-0.8,72.2,2025-05-03T21:15:38.559Z,2025-05-03T22:43:17Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,5699900075,346,,5699900073,56,Back,5699900169,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809814011,431,70,1,44,59,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-03T21:15:49.410Z,2025-05-03T21:17:31Z,,,,5699907137,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
