id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/13/value
2815536169,375,6,1,43,18,5h878vnmkbuy2ummddprusxgq,1,88.5,52.0,2025-05-17T01:49:48.468Z,2025-05-17T03:40:32Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731595503,73,,5731595499,56,Center,5731595531,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536375,376,1,1,44,7,5h878vnmkbuy2ummddprusxgq,0,99.5,99.5,2025-05-17T01:50:37.323Z,2025-05-17T01:50:39Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731596671,155,,5731596683,213,4.57,5731596675,56,Center,5731596685,1,,5731596669,6,,5731596677,140,95.2,5731596679,141,52.4,5731596681,212,32.3,5731596667,2,,5731596673,223,,,,,,,,,,,,,,,,,,,,,,
2815536379,296,12,1,44,10,8cpjplodpphtkbt0hq8sr8mqs,1,10.7,44.5,2025-05-17T01:50:40.434Z,2025-05-17T01:50:43Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731596699,56,Back,5731596705,212,39.0,5731596701,140,10.3,5731596751,15,,5731596787,167,,5731596703,141,100.0,5731596707,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536395,297,5,1,44,13,8cpjplodpphtkbt0hq8sr8mqs,0,9.5,101.6,2025-05-17T01:50:43.227Z,2025-05-17T03:41:01Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731596783,56,Back,5731596785,347,,5731597215,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536471,377,5,1,44,13,5h878vnmkbuy2ummddprusxgq,1,90.5,-1.6,2025-05-17T01:50:43.227Z,2025-05-17T03:41:01Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731597193,56,Right,5731597195,347,,5731597197,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536497,378,1,1,44,34,5h878vnmkbuy2ummddprusxgq,1,92.0,0.0,2025-05-17T01:51:04.843Z,2025-05-17T01:51:10Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731597303,213,1.34,5731597297,140,94.2,5731597299,141,13.1,5731597293,107,,5731597295,56,Right,5731597301,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536501,379,1,1,44,40,5h878vnmkbuy2ummddprusxgq,1,94.2,13.1,2025-05-17T01:51:10.499Z,2025-05-17T01:51:12Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5731597317,140,89.2,5731597319,141,4.0,5731597321,212,8.1,5731597313,155,,5731597323,213,4.01,5731597315,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536507,380,3,1,44,41,5h878vnmkbuy2ummddprusxgq,0,87.7,6.4,2025-05-17T01:51:11.153Z,2025-05-17T03:40:08Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731597343,56,Right,5731597345,286,,5731597361,233,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536499,299,7,1,44,41,8cpjplodpphtkbt0hq8sr8mqs,1,12.3,93.6,2025-05-17T01:51:11.154Z,2025-05-17T03:40:08Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731597347,233,380,5731597307,167,,5731597309,56,Back,5731597311,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536505,300,5,1,44,41,8cpjplodpphtkbt0hq8sr8mqs,0,9.7,102.0,2025-05-17T01:51:11.913Z,2025-05-17T03:41:02Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731597339,56,Back,5731597593,233,381,5731597341,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536563,381,5,1,44,41,5h878vnmkbuy2ummddprusxgq,1,90.3,-2.0,2025-05-17T01:51:11.913Z,2025-05-17T03:41:01Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731597585,233,300,5731597583,347,,5731597581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536577,382,1,1,44,57,5h878vnmkbuy2ummddprusxgq,1,92.3,0.0,2025-05-17T01:51:27.259Z,2025-05-17T01:51:30Z,1jhs3g95t0ah1hx3fwlo14kmi,G. Diaz,,,5731597667,212,20.8,5731597663,140,93.1,5731597659,107,,5731597669,213,1.53,5731597661,56,Center,5731597665,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536963,394,70,1,44,59,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T01:51:29.141Z,2025-05-17T01:53:00Z,,,,,5731599741,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536579,383,61,1,45,0,5h878vnmkbuy2ummddprusxgq,0,93.3,28.9,2025-05-17T01:51:30.650Z,2025-05-17T03:09:42Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5731597673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536607,301,12,1,45,1,8cpjplodpphtkbt0hq8sr8mqs,1,11.5,83.0,2025-05-17T01:51:31.755Z,2025-05-17T01:51:39Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731597821,212,42.7,5731597815,56,Back,5731597819,141,60.2,5731597817,140,49.4,5731597823,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536611,302,49,1,45,8,8cpjplodpphtkbt0hq8sr8mqs,1,46.9,58.8,2025-05-17T01:51:38.794Z,2025-05-17T01:52:42Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731599387,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536619,303,61,1,45,10,8cpjplodpphtkbt0hq8sr8mqs,0,47.4,50.3,2025-05-17T01:51:40.146Z,2025-05-17T01:52:38Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731597847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815543657,804,61,1,45,11,5h878vnmkbuy2ummddprusxgq,1,47.7,39.8,2025-05-17T01:51:41.141Z,2025-05-17T03:10:08Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731637615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536645,385,1,1,45,12,5h878vnmkbuy2ummddprusxgq,1,48.0,56.0,2025-05-17T01:51:42.442Z,2025-05-17T01:51:43Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731597947,56,Back,5731597955,213,3.33,5731597953,212,16.8,5731597951,141,51.3,5731597949,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536649,386,1,1,45,12,5h878vnmkbuy2ummddprusxgq,1,32.3,51.3,2025-05-17T01:51:43.091Z,2025-05-17T01:51:44Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731597977,141,37.7,5731597981,213,5.59,5731597979,212,14.5,5731597975,140,42.9,5731597973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536655,387,1,1,45,13,5h878vnmkbuy2ummddprusxgq,1,42.9,37.7,2025-05-17T01:51:43.906Z,2025-05-17T03:10:17Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731598003,56,Back,5731598009,212,14.9,5731598007,141,27.0,5731598005,140,30.5,5731598011,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536671,388,1,1,45,15,5h878vnmkbuy2ummddprusxgq,1,30.5,27.0,2025-05-17T01:51:45.403Z,2025-05-17T01:51:48Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731598127,212,14.9,5731598123,140,41.2,5731598129,213,5.57,5731598121,56,Back,5731598125,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536681,389,1,1,45,18,5h878vnmkbuy2ummddprusxgq,1,43.4,15.8,2025-05-17T01:51:48.970Z,2025-05-17T01:51:52Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5731598181,140,34.0,5731598179,56,Back,5731598177,155,,5731598185,212,35.0,5731598187,213,1.86,5731598183,141,65.2,5731598189,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536685,390,61,1,45,21,5h878vnmkbuy2ummddprusxgq,1,34.0,65.2,2025-05-17T01:51:51.833Z,2025-05-17T03:10:26Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5731598209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536727,391,1,1,45,24,5h878vnmkbuy2ummddprusxgq,1,31.9,65.1,2025-05-17T01:51:55.026Z,2025-05-17T01:51:59Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731598469,140,39.0,5731598471,141,83.6,5731598475,213,1.04,5731598473,212,14.6,5731598467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536743,304,43,1,45,30,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T01:52:00.762Z,2025-05-17T01:52:09Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731598747,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536771,392,4,1,45,35,5h878vnmkbuy2ummddprusxgq,1,33.2,59.4,2025-05-17T01:52:06.113Z,2025-05-17T01:52:13Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731598715,56,Back,5731598745,285,,5731598723,233,305,5731598719,265,,5731598713,13,,5731598717,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536765,305,4,1,45,35,8cpjplodpphtkbt0hq8sr8mqs,0,66.8,40.6,2025-05-17T01:52:06.114Z,2025-05-17T01:52:13Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731598705,56,Center,5731598709,265,,5731598751,286,,5731598703,13,,5731598707,152,,5731598731,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536957,393,1,1,46,18,5h878vnmkbuy2ummddprusxgq,1,32.0,53.1,2025-05-17T01:52:48.450Z,2025-05-17T01:52:59Z,8y556fvv7asmfouaica4nbai1,J. Waite,,,5731599719,140,41.7,5731599713,5,,5731599721,141,92.9,5731599725,213,1.21,5731599717,56,Back,5731599715,152,,5731599723,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536945,306,30,1,46,26,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T01:52:56.986Z,2025-05-17T01:52:57Z,,,,,5731599677,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815536969,395,30,1,46,26,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T01:52:56.986Z,2025-05-17T01:53:00Z,,,,,5731599763,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539795,321,18,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:08:57.401Z,2025-05-17T02:09:56Z,n6ubi9lw3fjau0xzvd09myqy,J. O'Brien,,,5731615819,55,322,5731615781,59,2,5731615779,44,Defender,5731615777,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539797,322,19,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:08:57.402Z,2025-05-17T02:09:56Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5731615795,292,6,5731615793,59,27,5731615801,55,321,5731615787,42,,5731615799,44,Midfielder,5731615797,293,2,5731615791,145,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539813,323,18,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:08:57.501Z,2025-05-17T02:10:05Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5731615883,44,Defender,5731615885,59,30,5731615881,42,,5731615905,55,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539815,324,19,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:08:57.502Z,2025-05-17T02:10:05Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5731615893,59,18,5731615899,44,Midfielder,5731615887,42,,5731615897,293,5,5731615895,292,7,5731615901,55,323,5731615891,145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539835,325,18,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:08:57.601Z,2025-05-17T02:10:12Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5731616001,44,Forward,5731615999,42,,5731616033,55,326,5731616003,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539837,326,19,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:08:57.602Z,2025-05-17T04:54:52Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5731616021,59,9,5731616019,145,9,5731616025,293,2,5731616015,42,,5731616027,44,Forward,5731616029,55,325,5731616023,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539655,309,32,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:09:07.401Z,2025-05-17T02:09:07Z,,,,,5731614975,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539659,403,32,2,45,0,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T02:09:07.401Z,2025-05-17T02:09:08Z,,,,,5731614989,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539661,310,1,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,49.9,50.0,2025-05-17T02:09:07.402Z,2025-05-17T02:09:10Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731614999,212,27.3,5731614993,56,Back,5731614997,141,43.6,5731615001,213,3.30,5731615003,279,S,5731614995,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539665,311,1,2,45,2,8cpjplodpphtkbt0hq8sr8mqs,1,27.1,47.3,2025-05-17T02:09:10.351Z,2025-05-17T02:09:13Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5731615025,140,67.0,5731615031,213,5.80,5731615021,155,,5731615029,212,47.4,5731615023,56,Right,5731615033,1,,5731615027,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539667,312,1,2,45,6,8cpjplodpphtkbt0hq8sr8mqs,0,66.8,14.4,2025-05-17T02:09:13.543Z,2025-05-17T02:11:06Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5731615041,56,Right,5731615037,3,,5731615039,168,,5731615045,141,9.1,5731615047,212,21.9,5731615049,213,6.12,5731615043,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539677,404,1,2,45,8,5h878vnmkbuy2ummddprusxgq,1,17.2,82.9,2025-05-17T02:09:15.680Z,2025-05-17T02:09:20Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731615137,1,,5731615127,56,Center,5731615133,212,40.8,5731615129,140,55.9,5731615131,141,78.4,5731615125,157,,5731615135,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539691,406,1,2,45,15,5h878vnmkbuy2ummddprusxgq,0,59.8,82.4,2025-05-17T02:09:22.832Z,2025-05-17T02:09:23Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5731615215,213,5.24,5731615213,212,32.8,5731615207,56,Center,5731615217,1,,5731615209,140,75.5,5731615211,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539705,313,1,2,45,18,8cpjplodpphtkbt0hq8sr8mqs,1,23.6,50.3,2025-05-17T02:09:25.952Z,2025-05-17T02:11:10Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731615287,141,62.3,5731615291,213,0.51,5731615285,140,37.5,5731615283,56,Back,5731615289,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539713,314,1,2,45,20,8cpjplodpphtkbt0hq8sr8mqs,1,37.5,62.3,2025-05-17T02:09:27.735Z,2025-05-17T02:11:33Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5731615331,141,61.7,5731615335,213,6.26,5731615327,56,Center,5731615329,140,51.3,5731615333,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539715,315,1,2,45,21,8cpjplodpphtkbt0hq8sr8mqs,1,54.3,59.5,2025-05-17T02:09:29.038Z,2025-05-17T02:11:45Z,1nl79aq9il743hgoaijmupmmt,E. Collier,,,5731616979,141,45.8,5731616981,212,9.3,5731616977,140,54.3,5731616975,56,Center,5731616983,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539721,316,1,2,45,24,8cpjplodpphtkbt0hq8sr8mqs,1,49.6,43.8,2025-05-17T02:09:32.176Z,2025-05-17T02:11:59Z,a2bwi8risp0a9q88cno5wlihh,R. Williams,,,5731617115,56,Back,5731617123,213,2.17,5731617121,212,21.0,5731617119,141,69.3,5731617117,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539737,317,1,2,45,25,8cpjplodpphtkbt0hq8sr8mqs,1,29.3,67.6,2025-05-17T02:09:33.184Z,2025-05-17T02:09:35Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731615467,56,Back,5731615475,213,1.09,5731615473,212,19.3,5731615471,141,92.7,5731615469,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539743,318,1,2,45,27,8cpjplodpphtkbt0hq8sr8mqs,1,38.4,91.5,2025-05-17T02:09:35.231Z,2025-05-17T02:09:39Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731615513,141,78.1,5731615515,212,15.4,5731615517,213,3.78,5731615511,140,26.6,5731615509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539749,319,1,2,45,31,8cpjplodpphtkbt0hq8sr8mqs,1,24.8,77.9,2025-05-17T02:09:38.815Z,2025-05-17T02:09:42Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5731615551,212,15.4,5731615549,141,95.6,5731615547,140,33.9,5731615545,56,Back,5731615553,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539763,320,1,2,45,34,8cpjplodpphtkbt0hq8sr8mqs,0,29.3,94.5,2025-05-17T02:09:42.064Z,2025-05-17T02:09:45Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731615631,155,,5731615635,140,96.2,5731615643,1,,5731615637,141,93.8,5731615641,213,6.28,5731615633,56,Left,5731615639,212,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539769,407,12,2,45,37,5h878vnmkbuy2ummddprusxgq,1,17.5,13.1,2025-05-17T02:09:45.060Z,2025-05-17T02:11:33Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731615657,141,6.8,5731615661,213,6.07,5731615655,140,36.0,5731615653,56,Back,5731615659,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539773,408,43,2,45,39,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T02:09:46.520Z,2025-05-17T02:10:10Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731615675,56,Back,5731615677,347,0,5731615961,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539833,409,4,2,45,42,5h878vnmkbuy2ummddprusxgq,1,48.4,30.4,2025-05-17T02:09:49.551Z,2025-05-17T04:26:52Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5731642465,233,333,5731616009,152,,5731656477,189,,5731616007,56,Back,5731616013,286,,5731616011,265,,5731616005,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815540045,333,4,2,45,42,8cpjplodpphtkbt0hq8sr8mqs,0,51.6,69.6,2025-05-17T02:09:49.552Z,2025-05-17T04:38:45Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5731617231,152,,5731660379,189,,5731617235,285,,5731617285,233,409,5731617227,13,,5731617229,56,Center,5731617233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539865,410,1,2,46,10,5h878vnmkbuy2ummddprusxgq,1,38.8,8.9,2025-05-17T02:10:18.247Z,2025-05-17T02:10:26Z,8gy9wgqywaqi9uy6i31i0q21h,A. Ortíz,,,5731616143,213,0.71,5731616135,56,Center,5731616131,155,,5731616129,5,,5731616139,141,37.0,5731616133,152,,5731616141,212,29.2,5731616137,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539871,411,4,2,46,16,5h878vnmkbuy2ummddprusxgq,1,63.0,49.7,2025-05-17T02:10:24.079Z,2025-05-17T02:10:31Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731616157,56,Center,5731616163,286,,5731616159,152,,5731616161,265,,5731616155,13,,5731616165,233,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539861,327,4,2,46,16,8cpjplodpphtkbt0hq8sr8mqs,0,37.0,50.3,2025-05-17T02:10:24.080Z,2025-05-17T04:38:37Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5731616109,265,,5731616175,233,411,5731616103,13,,5731616107,152,,5731616111,285,,5731616105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539901,412,1,2,46,27,5h878vnmkbuy2ummddprusxgq,1,60.9,63.6,2025-05-17T02:10:35.327Z,2025-05-17T02:10:36Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5731616299,152,,5731616307,212,6.4,5731616309,213,3.69,5731616297,5,,5731616303,140,55.7,5731616301,56,Center,5731616305,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539905,413,1,2,46,28,5h878vnmkbuy2ummddprusxgq,1,55.7,58.7,2025-05-17T02:10:35.885Z,2025-05-17T02:10:37Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5731616325,56,Back,5731616331,212,20.0,5731616333,213,2.54,5731616329,141,75.3,5731616327,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539911,414,1,2,46,29,5h878vnmkbuy2ummddprusxgq,1,40.0,75.3,2025-05-17T02:10:37.367Z,2025-05-17T02:10:39Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5731616403,212,28.3,5731616399,140,64.1,5731616405,213,0.46,5731616401,141,93.9,5731616397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539927,415,1,2,46,32,5h878vnmkbuy2ummddprusxgq,1,64.1,93.9,2025-05-17T02:10:39.742Z,2025-05-17T02:10:44Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731616473,56,Left,5731616481,141,83.9,5731616477,140,62.0,5731616483,212,7.1,5731616485,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539935,416,1,2,46,35,5h878vnmkbuy2ummddprusxgq,1,62.7,81.4,2025-05-17T02:10:43.310Z,2025-05-17T02:13:19Z,cqmvrx028gh19yh8qh7w01y0a,R. Avila,,,5731616525,212,9.0,5731616523,141,93.5,5731616527,213,1.15,5731616519,56,Left,5731616521,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539937,417,4,2,46,36,5h878vnmkbuy2ummddprusxgq,1,69.0,77.7,2025-05-17T02:10:43.863Z,2025-05-17T03:39:45Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5731616601,265,,5731616599,152,,5731616593,56,Center,5731644381,233,328,5731616591,13,,5731616603,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539923,328,4,2,46,36,8cpjplodpphtkbt0hq8sr8mqs,0,31.0,22.3,2025-05-17T02:10:43.864Z,2025-05-17T03:39:46Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5731616659,55,329,5731616493,152,,5731644385,233,417,5731616497,285,,5731616489,13,,5731616495,265,,5731616491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815539931,329,17,2,46,37,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:10:44.416Z,2025-05-17T02:10:50Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5731616625,13,243,5731616623,393,,5731616621,31,,5731616627,55,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815540039,331,27,2,47,35,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:11:42.799Z,2025-05-17T03:41:23Z,,,,,5731644567,233,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815540009,418,27,2,47,35,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T02:11:42.799Z,2025-05-17T03:41:23Z,,,,,5731616973,53,6fgxgq77v66va16tcuqvyn6x,5731644563,233,331,5731616971,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815540041,332,28,2,47,57,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-17T02:12:04.808Z,2025-05-17T03:41:24Z,,,,,5731644575,233,419,5731617187,55,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815540053,419,28,2,47,57,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-05-17T02:12:04.808Z,2025-05-17T03:41:24Z,,,,,5731617249,55,418,5731644571,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
