id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2785843295,347,1,1,46,39,c9xffml4i7ihblp1qhus9w3fu,1,11.4,53.0,2025-03-09T01:54:39.887Z,2025-03-09T01:54:46Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5568058297,141,80.6,5568058293,56,Back,5568058301,213,1.01,5568058291,123,,5568058295,140,22.7,5568058299,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843337,348,1,1,46,45,c9xffml4i7ihblp1qhus9w3fu,1,30.6,83.6,2025-03-09T01:54:46.470Z,2025-03-09T01:54:49Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568058545,56,Back,5568058551,212,21.3,5568058549,141,96.0,5568058547,140,49.2,5568058553,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843463,349,1,1,46,48,c9xffml4i7ihblp1qhus9w3fu,1,56.5,96.3,2025-03-09T01:54:49.254Z,2025-03-09T01:54:56Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568059255,140,72.1,5568059259,212,18.2,5568059253,56,Left,5568059261,213,5.84,5568059257,141,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843457,405,83,1,46,55,5x54jbfk11lrsmipgsx7cdbai,0,19.2,3.4,2025-03-09T01:54:55.951Z,2025-03-09T01:54:58Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568059413,399,dlhfyk6fgvqt3zrr5qfj7c6w9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843489,350,3,1,46,55,c9xffml4i7ihblp1qhus9w3fu,1,86.6,91.8,2025-03-09T01:54:56.078Z,2025-03-09T03:32:44Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568059373,56,Left,5568059429,233,406,5568059375,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843487,406,45,1,46,55,5x54jbfk11lrsmipgsx7cdbai,0,13.4,8.2,2025-03-09T01:54:56.078Z,2025-03-09T03:32:44Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5568059365,56,Back,5568059589,233,350,5568059367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843565,351,1,1,47,0,c9xffml4i7ihblp1qhus9w3fu,1,80.0,82.7,2025-03-09T01:55:00.966Z,2025-03-09T01:55:02Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568059787,56,Left,5568059791,141,90.9,5568059795,213,0.62,5568059793,212,9.6,5568059789,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843605,352,1,1,47,2,c9xffml4i7ihblp1qhus9w3fu,1,87.4,90.9,2025-03-09T01:55:02.694Z,2025-03-09T01:55:15Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,1.0,5568059963,56,Center,5568059971,212,19.7,5568059969,141,62.4,5568060683,210,13,5568059967,140,90.6,5568059957,2,,5568060685,154,,5568059973,213,4.88,5568059961,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785843611,353,13,1,47,3,c9xffml4i7ihblp1qhus9w3fu,1,90.6,62.4,2025-03-09T01:55:04.070Z,2025-03-09T01:55:16Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5568060015,17,,5568060283,328,,5568060013,22,,5568060733,230,98.8,5568060725,102,45.9,5568060717,29,,5568060719,154,,5568060727,103,63.9,5568060737,231,5568060715,74,,5568060279,15,5568060721,55,5568060017,56,53.4,352,,,,,Center,,,,,,,,,,,,,
2785843675,354,5,1,47,4,c9xffml4i7ihblp1qhus9w3fu,0,101.1,45.3,2025-03-09T01:55:05.504Z,2025-03-09T03:33:28Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5568060277,346,,5568060275,56,Center,5568062341,233,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844071,407,5,1,47,4,5x54jbfk11lrsmipgsx7cdbai,1,-1.1,54.7,2025-03-09T01:55:05.504Z,2025-03-09T03:33:28Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5568062279,346,,5568062301,233,354,5568062277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844145,408,1,1,47,35,5x54jbfk11lrsmipgsx7cdbai,0,4.8,39.2,2025-03-09T01:55:36.392Z,2025-03-09T01:55:41Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5568062725,1,,5568062717,140,77.5,5568062723,213,6.11,5568062713,124,,5568062721,212,77.5,5568062719,141,19.5,5568062727,74,,5568062715,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844201,355,1,1,47,42,c9xffml4i7ihblp1qhus9w3fu,1,23.7,70.6,2025-03-09T01:55:43.334Z,2025-03-09T01:55:44Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568062929,56,Back,5568062935,141,80.0,5568062939,213,0.85,5568062933,140,29.1,5568062937,212,8.5,5568062927,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844261,357,3,1,47,46,c9xffml4i7ihblp1qhus9w3fu,0,26.7,82.7,2025-03-09T01:55:47.646Z,2025-03-09T01:55:48Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568063287,285,,5568063285,56,Back,5568063315,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844301,409,1,1,47,47,5x54jbfk11lrsmipgsx7cdbai,0,70.8,5.2,2025-03-09T01:55:47.839Z,2025-03-09T01:55:50Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5568063465,56,Right,5568063477,212,17.3,5568063475,141,11.7,5568063471,140,86.7,5568063479,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844429,358,1,1,47,56,c9xffml4i7ihblp1qhus9w3fu,0,9.7,91.4,2025-03-09T01:55:57.440Z,2025-03-09T01:55:58Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568064041,212,24.8,5568064037,140,32.4,5568064035,56,Back,5568064045,1,,5568064039,141,81.4,5568064033,157,,5568064043,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844479,411,1,1,48,0,5x54jbfk11lrsmipgsx7cdbai,0,71.4,17.7,2025-03-09T01:56:01.359Z,2025-03-09T01:56:02Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568064373,141,32.8,5568064383,213,0.51,5568064363,56,Center,5568064379,212,21.0,5568064367,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844465,359,61,1,48,0,c9xffml4i7ihblp1qhus9w3fu,1,20.7,71.8,2025-03-09T01:56:01.617Z,2025-03-09T01:56:01Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5568064303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844501,360,1,1,48,2,c9xffml4i7ihblp1qhus9w3fu,0,21.2,77.3,2025-03-09T01:56:03.440Z,2025-03-09T01:57:28Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568064483,141,75.6,5568064487,213,6.24,5568064481,140,44.3,5568064485,212,24.3,5568064479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844511,412,1,1,48,3,5x54jbfk11lrsmipgsx7cdbai,1,65.3,27.4,2025-03-09T01:56:03.943Z,2025-03-09T03:38:15Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5568064537,56,Center,5568064541,141,63.3,5568064543,212,24.5,5568064539,140,67.0,5568064545,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844539,413,1,1,48,5,5x54jbfk11lrsmipgsx7cdbai,1,63.6,64.2,2025-03-09T01:56:06.088Z,2025-03-09T01:56:08Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5568064717,141,51.5,5568064725,213,3.83,5568064709,56,Center,5568064713,140,53.5,5568064721,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844559,414,1,1,48,7,5x54jbfk11lrsmipgsx7cdbai,0,52.6,54.0,2025-03-09T01:56:07.816Z,2025-03-09T01:56:09Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568064841,56,Center,5568064847,212,38.5,5568064849,213,5.67,5568064839,157,,5568064851,1,,5568064845,141,21.5,5568064843,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844609,362,50,1,48,10,c9xffml4i7ihblp1qhus9w3fu,1,26.9,78.2,2025-03-09T01:56:10.686Z,2025-03-09T03:32:37Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568071501,233,415,5568065087,56,Back,5568065089,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844607,415,7,1,48,10,5x54jbfk11lrsmipgsx7cdbai,1,73.1,21.8,2025-03-09T01:56:10.687Z,2025-03-09T03:32:36Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5568065077,286,,5568065075,56,Center,5568071487,233,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844581,361,43,1,48,11,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-09T01:56:11.886Z,2025-03-09T01:57:45Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568064949,56,Back,5568071345,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844615,417,1,1,48,13,5x54jbfk11lrsmipgsx7cdbai,0,79.7,25.8,2025-03-09T01:56:14.032Z,2025-03-09T01:56:14Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5568065111,213,6.26,5568065103,56,Center,5568065107,141,25.5,5568065109,212,8.5,5568065105,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844701,418,61,1,48,20,5x54jbfk11lrsmipgsx7cdbai,1,74.6,4.3,2025-03-09T01:56:20.909Z,2025-03-09T01:56:21Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5568065641,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844705,364,1,1,48,20,c9xffml4i7ihblp1qhus9w3fu,0,22.9,92.7,2025-03-09T01:56:21.166Z,2025-03-09T01:56:21Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568065665,56,Back,5568065673,213,0.27,5568065669,141,95.1,5568065667,140,28.6,5568065671,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844943,365,5,1,48,21,c9xffml4i7ihblp1qhus9w3fu,1,35.3,101.6,2025-03-09T01:56:22.309Z,2025-03-09T03:33:28Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568066857,233,419,5568066781,347,,5568066779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844715,419,5,1,48,21,5x54jbfk11lrsmipgsx7cdbai,0,64.7,-1.6,2025-03-09T01:56:22.309Z,2025-03-09T03:33:29Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5568065717,56,Right,5568065719,347,,5568066921,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844951,367,30,1,48,36,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-09T01:56:37.471Z,2025-03-09T01:56:40Z,,,,,5568066815,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785844919,420,30,1,48,36,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-09T01:56:37.471Z,2025-03-09T01:56:40Z,,,,,5568066693,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855421,374,32,2,45,0,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-03-09T02:12:52.087Z,2025-03-09T02:16:11Z,,,,,5568122665,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855413,425,32,2,45,0,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-09T02:12:52.087Z,2025-03-09T02:12:52Z,,,,,5568122635,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855457,426,1,2,45,0,5x54jbfk11lrsmipgsx7cdbai,1,49.8,49.6,2025-03-09T02:12:52.088Z,2025-03-09T02:12:57Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5568122937,212,32.7,5568122941,1,,5568122931,56,Back,5568122943,279,S,5568122933,140,18.7,5568122935,141,51.8,5568122939,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855485,427,1,2,45,3,5x54jbfk11lrsmipgsx7cdbai,0,20.4,46.9,2025-03-09T02:12:55.992Z,2025-03-09T02:13:00Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5568123103,213,5.81,5568123099,141,0.0,5568123095,56,Right,5568123093,157,,5568123105,1,,5568123097,140,80.9,5568123101,212,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855591,375,5,2,45,7,c9xffml4i7ihblp1qhus9w3fu,1,18.3,101.6,2025-03-09T02:13:00.025Z,2025-03-09T03:33:29Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568123621,347,,5568123617,56,Back,5568123663,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855489,428,5,2,45,7,5x54jbfk11lrsmipgsx7cdbai,0,81.7,-1.6,2025-03-09T02:13:00.025Z,2025-03-09T03:33:30Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5568123119,56,Right,5568123121,347,,5568123685,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855613,376,1,2,45,16,c9xffml4i7ihblp1qhus9w3fu,0,17.1,100.0,2025-03-09T02:13:08.657Z,2025-03-09T02:16:10Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568123761,56,Left,5568123767,212,39.8,5568123765,141,88.0,5568123759,107,,5568123769,213,6.06,5568123771,1,,5568123763,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855615,429,43,2,45,18,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-09T02:13:10.447Z,2025-03-09T02:14:23Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5568128337,144,44,5568123775,285,0,5568123773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855621,430,8,2,45,18,5x54jbfk11lrsmipgsx7cdbai,1,35.1,15.0,2025-03-09T02:13:10.928Z,2025-03-09T02:14:29Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5568128607,15,,5568123793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855647,377,1,2,45,20,c9xffml4i7ihblp1qhus9w3fu,0,35.7,79.0,2025-03-09T02:13:12.298Z,2025-03-09T02:16:10Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5568123907,3,,5568123911,140,30.8,5568123915,212,12.6,5568123913,141,62.1,5568123909,56,Back,5568123917,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855671,431,1,2,45,22,5x54jbfk11lrsmipgsx7cdbai,0,60.6,31.8,2025-03-09T02:13:14.398Z,2025-03-09T02:13:15Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5568124027,56,Center,5568124031,141,38.3,5568124033,212,16.5,5568124025,3,,5568124035,213,0.27,5568124029,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855707,378,1,2,45,23,c9xffml4i7ihblp1qhus9w3fu,1,27.5,61.8,2025-03-09T02:13:15.746Z,2025-03-09T02:16:09Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568124217,141,58.7,5568124213,56,Back,5568124221,213,5.82,5568124219,212,4.7,5568124215,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855713,379,50,2,45,24,c9xffml4i7ihblp1qhus9w3fu,1,31.8,61.2,2025-03-09T02:13:16.574Z,2025-03-09T02:16:10Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5568124325,285,,5568124321,233,432,5568124251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855705,432,7,2,45,24,5x54jbfk11lrsmipgsx7cdbai,0,68.2,38.8,2025-03-09T02:13:16.575Z,2025-03-09T02:13:20Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5568124209,56,Center,5568124281,233,379,5568124211,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855737,380,1,2,45,27,c9xffml4i7ihblp1qhus9w3fu,0,25.5,45.4,2025-03-09T02:13:19.905Z,2025-03-09T02:17:42Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568124387,212,9.3,5568124383,140,32.7,5568124381,56,Back,5568124385,141,53.3,5568124389,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855751,433,1,2,45,28,5x54jbfk11lrsmipgsx7cdbai,0,51.4,25.0,2025-03-09T02:13:20.665Z,2025-03-09T03:38:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5568141119,236,,5568124457,56,Center,5568124467,212,5.1,5568141121,233,381,5568124461,140,55.9,5568124463,141,22.2,5568124471,1,,5568124469,213,5.90,5568141125,286,5568124455,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855773,381,74,2,45,28,c9xffml4i7ihblp1qhus9w3fu,1,32.7,53.3,2025-03-09T02:13:20.666Z,2025-03-09T02:17:49Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5568124539,56,Back,5568141091,285,,5568141153,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855781,382,61,2,45,31,c9xffml4i7ihblp1qhus9w3fu,0,28.9,71.5,2025-03-09T02:13:23.217Z,2025-03-09T02:16:08Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568124593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855783,434,1,2,45,31,5x54jbfk11lrsmipgsx7cdbai,0,59.2,8.5,2025-03-09T02:13:23.271Z,2025-03-09T02:13:23Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5568124597,56,Right,5568124607,213,0.30,5568124595,3,,5568124599,140,70.2,5568124605,212,12.1,5568124601,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855835,383,1,2,45,34,c9xffml4i7ihblp1qhus9w3fu,1,25.0,84.2,2025-03-09T02:13:26.705Z,2025-03-09T02:16:08Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568124899,140,35.4,5568124901,141,96.0,5568124905,213,0.63,5568124903,212,13.6,5568124897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855859,384,1,2,45,37,c9xffml4i7ihblp1qhus9w3fu,0,35.4,96.0,2025-03-09T02:13:29.490Z,2025-03-09T02:16:07Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568125081,141,42.5,5568125087,1,,5568125077,56,Center,5568125079,140,67.5,5568125085,213,5.46,5568125075,155,,5568125083,212,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855933,435,1,2,45,46,5x54jbfk11lrsmipgsx7cdbai,0,27.0,67.0,2025-03-09T02:13:38.521Z,2025-03-09T02:13:39Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5568125525,56,Center,5568125535,1,,5568125529,141,61.5,5568125533,213,6.21,5568125523,157,,5568125531,212,49.6,5568125527,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785855989,387,1,2,45,50,c9xffml4i7ihblp1qhus9w3fu,1,26.6,28.0,2025-03-09T02:13:42.290Z,2025-03-09T02:16:07Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5568125837,141,53.3,5568125841,213,1.74,5568125833,56,Back,5568125839,212,17.5,5568125835,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856031,388,1,2,45,50,c9xffml4i7ihblp1qhus9w3fu,1,23.8,53.3,2025-03-09T02:13:43.065Z,2025-03-09T02:16:06Z,ece6sffb02drwz4brwndn0rh0,R. Hamouda,,,5568126051,140,7.9,5568126049,56,Back,5568126057,213,3.60,5568126055,212,18.6,5568126053,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856057,389,1,2,45,54,c9xffml4i7ihblp1qhus9w3fu,0,7.9,41.2,2025-03-09T02:13:46.585Z,2025-03-09T02:16:06Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5568126217,141,9.7,5568126223,1,,5568126211,155,,5568126221,213,5.99,5568126213,56,Right,5568126219,212,73.5,5568126215,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856069,436,12,2,45,58,5x54jbfk11lrsmipgsx7cdbai,1,28.6,90.2,2025-03-09T02:13:50.350Z,2025-03-09T02:13:55Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5568126341,15,,5568126291,56,Back,5568126297,212,14.9,5568126299,213,0.37,5568126295,141,98.1,5568126293,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856107,390,1,2,46,2,c9xffml4i7ihblp1qhus9w3fu,0,71.5,9.2,2025-03-09T02:13:54.209Z,2025-03-09T02:16:06Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5568126527,155,,5568126537,213,1.14,5568126531,140,83.1,5568126533,141,48.4,5568126525,2,,5568126529,56,Center,5568126535,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856119,437,12,2,46,3,5x54jbfk11lrsmipgsx7cdbai,1,20.1,60.2,2025-03-09T02:13:55.135Z,2025-03-09T02:14:28Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5568126589,141,45.5,5568126585,56,Back,5568126593,213,5.74,5568126591,212,19.3,5568126635,15,,5568126587,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856175,391,1,2,46,6,c9xffml4i7ihblp1qhus9w3fu,1,61.3,64.6,2025-03-09T02:13:58.817Z,2025-03-09T02:16:05Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5568126901,140,60.4,5568126899,56,Left,5568126907,213,1.63,5568126905,212,16.6,5568126903,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856197,392,1,2,46,10,c9xffml4i7ihblp1qhus9w3fu,1,60.4,88.9,2025-03-09T02:14:02.410Z,2025-03-09T02:16:05Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5568127053,213,0.38,5568127047,140,73.5,5568127049,141,96.9,5568127045,56,Left,5568127051,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856229,393,1,2,46,12,c9xffml4i7ihblp1qhus9w3fu,1,69.6,93.8,2025-03-09T02:14:04.266Z,2025-03-09T02:16:05Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568127317,141,78.4,5568127313,56,Center,5568127321,213,3.92,5568127319,212,14.9,5568127315,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856255,394,1,2,46,16,c9xffml4i7ihblp1qhus9w3fu,1,59.4,81.1,2025-03-09T02:14:09.065Z,2025-03-09T02:16:04Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5568127501,213,5.91,5568127493,140,70.5,5568127497,212,12.5,5568127491,56,Center,5568127495,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856275,395,1,2,46,19,c9xffml4i7ihblp1qhus9w3fu,1,70.5,74.4,2025-03-09T02:14:11.569Z,2025-03-09T02:16:04Z,dlhfyk6fgvqt3zrr5qfj7c6w9,D. McCartney,,,5568127607,56,Center,5568127611,141,64.3,5568127613,212,10.7,5568127609,140,62.7,5568127615,213,3.84,5568127647,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856303,396,1,2,46,21,c9xffml4i7ihblp1qhus9w3fu,1,62.7,64.3,2025-03-09T02:14:13.257Z,2025-03-09T02:16:03Z,8t6b8q53ovws370a1b27s85jo,Roman Torres,,,5568127741,213,1.70,5568127737,141,74.7,5568127739,212,7.1,5568127735,140,61.8,5568127733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785856341,397,1,2,46,22,c9xffml4i7ihblp1qhus9w3fu,1,61.8,74.7,2025-03-09T02:14:14.241Z,2025-03-09T02:16:03Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5568127943,213,0.72,5568127939,141,95.4,5568127935,56,Left,5568127937,140,77.2,5568127941,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
