id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value
2809919737,443,5,2,49,50,6597wqy6gmpv3zjx7rp8cdj46,0,32.0,101.4,2025-05-04T00:17:25.315Z,2025-05-04T01:46:00Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700480129,233,475,5700479455,56,Back,5700479457,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809919859,475,5,2,49,50,224tl8u2smnbyliroayk69nt0,1,68.0,-1.4,2025-05-04T00:17:25.315Z,2025-05-04T01:45:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700480041,56,Right,5700480043,347,,5700480061,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809919873,476,1,2,50,3,224tl8u2smnbyliroayk69nt0,1,75.9,0.0,2025-05-04T00:17:38.457Z,2025-05-04T00:17:40Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700480195,213,2.63,5700480189,140,63.9,5700480185,107,,5700480191,141,8.5,5700480187,56,Right,5700480193,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809919883,477,1,2,50,4,224tl8u2smnbyliroayk69nt0,1,63.9,8.5,2025-05-04T00:17:39.298Z,2025-05-04T00:17:40Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700480243,56,Center,5700480245,140,52.7,5700480247,141,24.0,5700480249,212,15.8,5700480251,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809919913,478,1,2,50,5,224tl8u2smnbyliroayk69nt0,1,52.6,24.0,2025-05-04T00:17:40.379Z,2025-05-04T00:17:44Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700480435,213,0.94,5700480427,56,Center,5700480431,141,38.5,5700480433,212,12.2,5700480429,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809919929,479,1,2,50,9,224tl8u2smnbyliroayk69nt0,1,57.8,47.0,2025-05-04T00:17:44.234Z,2025-05-04T00:17:45Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700480513,56,Center,5700480515,140,64.6,5700480517,141,78.2,5700480521,213,1.25,5700480519,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920001,480,1,2,50,11,224tl8u2smnbyliroayk69nt0,1,66.3,80.3,2025-05-04T00:17:45.617Z,2025-05-04T00:17:49Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700480883,141,69.0,5700480875,56,Center,5700480887,212,17.9,5700480891,213,3.59,5700480879,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920059,481,1,2,50,15,224tl8u2smnbyliroayk69nt0,1,53.1,65.8,2025-05-04T00:17:49.595Z,2025-05-04T00:17:53Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700481201,213,4.08,5700481193,56,Back,5700481197,141,49.0,5700481195,140,45.1,5700481199,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920085,482,1,2,50,19,224tl8u2smnbyliroayk69nt0,0,44.5,47.2,2025-05-04T00:17:53.602Z,2025-05-04T00:26:20Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700511293,155,,5700481319,140,88.4,5700481315,56,Center,5700481333,1,,5700481329,213,6.03,5700481325,212,47.6,5700481323,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920385,445,1,2,50,41,6597wqy6gmpv3zjx7rp8cdj46,1,15.3,32.7,2025-05-04T00:18:16.100Z,2025-05-04T00:18:22Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5700482901,199,,5700482913,1,,5700482903,56,Center,5700482907,141,30.1,5700482911,213,6.26,5700482905,140,78.0,5700482909,212,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920391,446,44,2,50,47,6597wqy6gmpv3zjx7rp8cdj46,1,76.6,27.6,2025-05-04T00:18:21.640Z,2025-05-04T00:18:26Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700482927,56,Center,5700482973,233,483,5700482929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920387,483,44,2,50,47,224tl8u2smnbyliroayk69nt0,0,23.4,72.4,2025-05-04T00:18:21.641Z,2025-05-04T00:18:27Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700483009,233,446,5700482919,56,Back,5700482921,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920469,447,1,2,50,47,6597wqy6gmpv3zjx7rp8cdj46,0,78.1,30.0,2025-05-04T00:18:22.320Z,2025-05-04T00:18:26Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700483329,56,Center,5700483333,141,30.0,5700483331,140,80.9,5700483325,3,,5700483335,212,2.9,5700483337,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920407,484,12,2,50,48,224tl8u2smnbyliroayk69nt0,1,14.7,73.5,2025-05-04T00:18:23.314Z,2025-05-04T00:18:25Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700483105,15,,5700483041,140,13.5,5700483047,213,1.68,5700483045,212,11.7,5700483039,56,Back,5700483043,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920495,485,1,2,50,51,224tl8u2smnbyliroayk69nt0,0,13.5,90.6,2025-05-04T00:18:25.666Z,2025-05-04T00:18:29Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700483461,140,49.6,5700483463,141,54.0,5700483469,1,,5700483459,56,Back,5700483467,213,5.70,5700483465,212,45.3,5700483457,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920489,448,44,2,50,53,6597wqy6gmpv3zjx7rp8cdj46,1,49.0,47.7,2025-05-04T00:18:28.046Z,2025-05-04T01:45:14Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700483425,285,,5700483423,56,Back,5700483563,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920499,486,44,2,50,53,224tl8u2smnbyliroayk69nt0,0,51.0,52.3,2025-05-04T00:18:28.047Z,2025-05-04T01:45:15Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700483493,56,Center,5700483611,286,,5700483607,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920539,449,1,2,50,53,6597wqy6gmpv3zjx7rp8cdj46,1,46.6,50.3,2025-05-04T00:18:28.364Z,2025-05-04T00:18:31Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5700483683,3,,5700483685,56,Center,5700483687,140,56.5,5700483693,213,0.94,5700483689,141,71.2,5700483691,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920553,450,1,2,50,56,6597wqy6gmpv3zjx7rp8cdj46,1,56.5,71.2,2025-05-04T00:18:30.667Z,2025-05-04T00:18:32Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700483779,141,58.1,5700483775,56,Center,5700483777,140,63.2,5700483781,212,11.4,5700483783,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920565,451,1,2,50,58,6597wqy6gmpv3zjx7rp8cdj46,0,63.2,58.1,2025-05-04T00:18:32.667Z,2025-05-04T00:18:36Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5700483833,212,3.8,5700483829,140,65.4,5700483827,56,Center,5700484007,236,,5700484009,233,487,5700483835,213,0.92,5700483831,141,62.6,5700484013,286,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920593,487,74,2,50,58,224tl8u2smnbyliroayk69nt0,1,38.4,43.6,2025-05-04T00:18:32.668Z,2025-05-04T01:43:05Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5700483963,56,Back,5700483965,285,,5700484045,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920621,452,1,2,51,1,6597wqy6gmpv3zjx7rp8cdj46,1,58.5,63.9,2025-05-04T00:18:36.501Z,2025-05-04T01:42:05Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700484131,56,Center,5700484129,3,,5700484133,140,71.6,5700484137,212,13.8,5700484135,141,61.7,5700484139,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920625,453,44,2,51,2,6597wqy6gmpv3zjx7rp8cdj46,1,70.2,57.8,2025-05-04T00:18:37.328Z,2025-05-04T00:18:42Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5700484227,233,488,5700484153,286,,5700484151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920617,488,44,2,51,2,224tl8u2smnbyliroayk69nt0,0,29.8,42.2,2025-05-04T00:18:37.329Z,2025-05-04T00:18:41Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700484253,233,453,5700484109,56,Back,5700484111,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920631,454,1,2,51,2,6597wqy6gmpv3zjx7rp8cdj46,0,71.7,61.5,2025-05-04T00:18:37.517Z,2025-05-04T00:18:38Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5700484191,141,59.1,5700484185,168,,5700484193,212,4.5,5700484187,56,Center,5700484189,140,75.7,5700484183,3,,5700484195,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920755,490,1,2,51,9,224tl8u2smnbyliroayk69nt0,1,10.9,42.2,2025-05-04T00:18:44.226Z,2025-05-04T00:18:49Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700484921,213,0.79,5700484919,212,22.0,5700484915,140,25.7,5700484917,141,65.2,5700484913,56,Back,5700484911,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920767,491,1,2,51,14,224tl8u2smnbyliroayk69nt0,1,25.7,65.2,2025-05-04T00:18:49.257Z,2025-05-04T00:18:51Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700485007,56,Back,5700485013,212,13.2,5700485011,141,47.3,5700485009,140,20.9,5700485015,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920803,492,1,2,51,16,224tl8u2smnbyliroayk69nt0,1,23.9,45.1,2025-05-04T00:18:50.899Z,2025-05-04T00:18:54Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700485221,140,33.0,5700485219,56,Back,5700485223,141,12.0,5700485227,213,5.11,5700485225,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920809,493,1,2,51,19,224tl8u2smnbyliroayk69nt0,1,33.0,12.0,2025-05-04T00:18:53.977Z,2025-05-04T00:18:55Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700485259,212,8.9,5700485257,141,19.7,5700485255,140,26.2,5700485261,213,2.51,5700485253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920867,494,1,2,51,20,224tl8u2smnbyliroayk69nt0,1,26.2,19.7,2025-05-04T00:18:55.114Z,2025-05-04T00:18:59Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700485497,56,Back,5700485495,157,,5700485499,140,44.9,5700485501,141,16.8,5700485505,213,6.18,5700485507,1,,5700485503,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920879,495,1,2,51,24,224tl8u2smnbyliroayk69nt0,1,44.6,16.8,2025-05-04T00:18:59.208Z,2025-05-04T00:19:01Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5700485573,212,4.0,5700485569,140,41.8,5700485571,141,12.9,5700485567,56,Back,5700485575,213,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920891,496,1,2,51,26,224tl8u2smnbyliroayk69nt0,1,41.8,13.1,2025-05-04T00:19:01.049Z,2025-05-04T00:19:02Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5700485633,212,11.0,5700485629,141,19.4,5700485625,140,51.5,5700485623,56,Right,5700485621,3,,5700485635,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920899,497,1,2,51,26,224tl8u2smnbyliroayk69nt0,0,51.5,19.4,2025-05-04T00:19:01.113Z,2025-05-04T01:42:17Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5700485671,141,20.9,5700485669,140,42.4,5700485673,212,9.6,5700485667,56,Back,5700485675,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920895,455,1,2,51,26,6597wqy6gmpv3zjx7rp8cdj46,1,38.3,87.5,2025-05-04T00:19:01.259Z,2025-05-04T00:19:02Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5700485647,141,80.8,5700485645,140,47.9,5700485651,213,5.86,5700485649,212,11.1,5700485643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920925,457,1,2,51,27,6597wqy6gmpv3zjx7rp8cdj46,1,48.0,80.6,2025-05-04T00:19:02.565Z,2025-05-04T00:19:04Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5700485779,140,54.3,5700485777,56,Left,5700485785,213,0.90,5700485781,141,92.9,5700485783,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920939,458,1,2,51,29,6597wqy6gmpv3zjx7rp8cdj46,1,54.3,92.9,2025-05-04T00:19:04.547Z,2025-05-04T00:19:05Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700485881,213,0.00,5700485873,140,66.6,5700485875,141,92.9,5700485877,212,12.9,5700485871,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920951,459,1,2,51,31,6597wqy6gmpv3zjx7rp8cdj46,1,66.6,92.9,2025-05-04T00:19:05.699Z,2025-05-04T00:19:06Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5700485943,56,Left,5700485945,140,64.0,5700485947,141,86.6,5700485951,213,4.15,5700485949,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920961,460,1,2,51,32,6597wqy6gmpv3zjx7rp8cdj46,1,64.0,86.6,2025-05-04T00:19:06.749Z,2025-05-04T00:19:07Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5700485989,141,88.4,5700485987,140,65.5,5700485993,213,0.66,5700485991,212,2.0,5700485985,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920975,461,1,2,51,33,6597wqy6gmpv3zjx7rp8cdj46,0,65.5,88.4,2025-05-04T00:19:07.675Z,2025-05-04T00:19:08Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5700486085,233,498,5700486089,286,,5700486067,56,Left,5700486069,140,70.6,5700486071,141,88.1,5700486083,236,,5700486075,213,6.25,5700486073,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2809920969,498,74,2,51,33,224tl8u2smnbyliroayk69nt0,1,32.6,16.8,2025-05-04T00:19:07.676Z,2025-05-04T00:19:10Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700486115,233,461,5700486041,285,,5700486039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921005,499,43,2,51,34,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-05-04T00:19:08.801Z,2025-05-04T00:19:22Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700486251,141,19.4,5700486911,144,1,5700486247,56,Back,5700486249,140,39.5,5700486253,212,6.8,5700486255,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921047,462,4,2,51,38,6597wqy6gmpv3zjx7rp8cdj46,1,66.4,81.8,2025-05-04T00:19:12.728Z,2025-05-04T00:19:22Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5700486671,13,,5700486697,233,500,5700486673,56,Left,5700486675,152,,5700486677,265,,5700486679,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921015,500,4,2,51,38,224tl8u2smnbyliroayk69nt0,0,33.6,18.2,2025-05-04T00:19:12.729Z,2025-05-04T00:32:06Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700486485,152,,5700486487,265,,5700486715,233,462,5700486489,285,,5700486483,56,Back,5700486481,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921581,463,1,2,52,32,6597wqy6gmpv3zjx7rp8cdj46,0,71.4,92.1,2025-05-04T00:20:06.692Z,2025-05-04T00:20:12Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700489513,141,52.2,5700489501,2,,5700489515,212,32.0,5700489517,213,5.27,5700489519,1,,5700489509,56,Center,5700489507,152,,5700489505,155,,5700489511,140,5700489503,5,,87.6,,,,,,,,,,,,,,,,,,,,
2809921647,503,44,2,52,35,224tl8u2smnbyliroayk69nt0,1,12.2,49.2,2025-05-04T00:20:10.297Z,2025-05-04T00:32:04Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700489865,233,464,5700489851,285,,5700489849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921583,464,44,2,52,35,6597wqy6gmpv3zjx7rp8cdj46,0,87.8,50.8,2025-05-04T00:20:10.298Z,2025-05-04T00:20:22Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700489523,56,Center,5700489873,233,503,5700489525,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921573,501,12,2,52,35,224tl8u2smnbyliroayk69nt0,1,11.6,59.0,2025-05-04T00:20:10.320Z,2025-05-04T00:20:13Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700489443,140,22.9,5700489619,167,,5700489445,141,100.0,5700489447,212,31.3,5700489449,213,1.18,5700489467,15,,5700489441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921909,465,5,2,52,38,6597wqy6gmpv3zjx7rp8cdj46,1,81.5,-1.8,2025-05-04T00:20:12.962Z,2025-05-04T01:46:00Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700491317,347,,5700491313,56,Right,5700491341,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921601,502,5,2,52,38,224tl8u2smnbyliroayk69nt0,0,18.5,101.8,2025-05-04T00:20:12.962Z,2025-05-04T01:46:01Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700489579,56,Back,5700491367,233,465,5700489581,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921943,466,1,2,53,9,6597wqy6gmpv3zjx7rp8cdj46,0,85.1,0.0,2025-05-04T00:20:44.071Z,2025-05-04T00:20:46Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5700491475,213,1.22,5700491477,1,,5700491465,107,,5700491467,56,Center,5700491473,212,30.9,5700491469,140,95.1,5700491471,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921959,504,12,2,53,12,224tl8u2smnbyliroayk69nt0,1,16.9,42.1,2025-05-04T00:20:47.496Z,2025-05-04T00:20:51Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700491637,15,,5700491583,56,Back,5700491589,212,13.9,5700491587,141,59.6,5700491593,213,1.03,5700491585,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809921993,467,13,2,53,15,6597wqy6gmpv3zjx7rp8cdj46,1,87.6,27.7,2025-05-04T00:20:49.882Z,2025-05-04T00:21:05Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700492313,20,,5700492801,230,98.9,5700492289,160,,5700492799,458,,5700491791,56,Center,5700492789,87,,5700492793,103,59.7,5700491789,63,,5700492791,102,5700492797,328,,42.0,5700492795,215,,5700492803,231,45.1,,,,,,,,,,,,,,
2809922001,468,5,2,53,16,6597wqy6gmpv3zjx7rp8cdj46,0,101.0,46.0,2025-05-04T00:20:51.371Z,2025-05-04T01:46:01Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5700492641,233,505,5700491843,56,Center,5700491847,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922107,505,5,2,53,16,224tl8u2smnbyliroayk69nt0,1,-1.0,54.0,2025-05-04T00:20:51.371Z,2025-05-04T01:46:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700492611,233,468,5700492569,56,Back,5700492571,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922135,506,1,2,53,27,224tl8u2smnbyliroayk69nt0,1,5.4,48.8,2025-05-04T00:21:02.304Z,2025-05-04T00:21:05Z,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,,,5700492761,124,,5700492775,237,,5700492771,213,5.14,5700492769,212,11.6,5700492767,141,33.3,5700492765,140,10.0,5700492763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922155,507,1,2,53,30,224tl8u2smnbyliroayk69nt0,0,10.1,33.7,2025-05-04T00:21:05.105Z,2025-05-04T00:21:07Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700492879,1,,5700492877,213,0.17,5700492875,212,37.3,5700492869,56,Back,5700492871,140,45.1,5700492873,141,42.8,5700492867,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922201,469,1,2,53,35,6597wqy6gmpv3zjx7rp8cdj46,0,47.9,68.1,2025-05-04T00:21:10.410Z,2025-05-04T00:21:11Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700493119,141,100.0,5700493123,213,1.35,5700493121,212,23.4,5700493109,56,Left,5700493113,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922215,470,5,2,53,36,6597wqy6gmpv3zjx7rp8cdj46,0,50.6,101.8,2025-05-04T00:21:10.938Z,2025-05-04T01:46:02Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700493443,233,508,5700493181,56,Left,5700493183,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922263,508,5,2,53,36,224tl8u2smnbyliroayk69nt0,1,49.4,-1.8,2025-05-04T00:21:10.938Z,2025-05-04T01:46:02Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700493417,347,,5700493415,56,Back,5700493433,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922277,509,1,2,53,41,224tl8u2smnbyliroayk69nt0,1,53.0,0.0,2025-05-04T00:21:16.136Z,2025-05-04T00:21:19Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5700493519,107,,5700493523,140,39.6,5700493521,56,Back,5700493529,213,2.59,5700493525,141,10.7,5700493527,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922293,510,1,2,53,44,224tl8u2smnbyliroayk69nt0,1,38.9,16.5,2025-05-04T00:21:19.128Z,2025-05-04T00:21:21Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5700493655,213,2.18,5700493649,140,27.8,5700493651,141,41.3,5700493653,212,20.5,5700493647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922307,511,1,2,53,46,224tl8u2smnbyliroayk69nt0,1,28.8,43.3,2025-05-04T00:21:20.936Z,2025-05-04T00:21:23Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5700493741,56,Back,5700493747,212,15.5,5700493745,141,66.1,5700493749,213,1.63,5700493743,140,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922345,512,1,2,53,48,224tl8u2smnbyliroayk69nt0,1,27.6,70.0,2025-05-04T00:21:22.904Z,2025-05-04T00:21:26Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5700493909,141,87.2,5700493913,213,1.27,5700493907,140,31.1,5700493911,212,12.3,5700493905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922369,513,1,2,53,51,224tl8u2smnbyliroayk69nt0,1,30.6,89.0,2025-05-04T00:21:25.881Z,2025-05-04T00:21:29Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5700494037,140,68.4,5700494047,213,6.14,5700494035,56,Left,5700494039,141,80.6,5700494049,1,,5700494033,155,,5700494043,212,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922405,514,1,2,53,54,224tl8u2smnbyliroayk69nt0,1,68.4,80.8,2025-05-04T00:21:29.071Z,2025-05-04T00:21:33Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5700494271,141,57.9,5700494269,140,68.5,5700494273,212,15.6,5700494267,56,Center,5700494275,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922419,515,1,2,53,59,224tl8u2smnbyliroayk69nt0,0,70.4,63.0,2025-05-04T00:21:33.592Z,2025-05-04T00:21:34Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700494355,213,0.05,5700494347,56,Center,5700494353,212,12.8,5700494351,141,63.9,5700494349,140,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922431,471,61,2,54,0,6597wqy6gmpv3zjx7rp8cdj46,0,25.4,35.8,2025-05-04T00:21:35.274Z,2025-05-04T00:21:35Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700494405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922443,472,45,2,54,1,6597wqy6gmpv3zjx7rp8cdj46,0,23.6,37.9,2025-05-04T00:21:35.672Z,2025-05-04T01:43:02Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5700494569,233,516,5700494463,285,,5700494461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809922449,516,3,2,54,1,224tl8u2smnbyliroayk69nt0,1,76.4,62.1,2025-05-04T00:21:35.672Z,2025-05-04T01:43:02Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5700494501,286,,5700494519,233,472,5700494499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
