id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822687957,547,1,2,51,6,bk3zg8yaj5uoqhxzwons3bo8a,1,40.9,13.7,2025-06-15T00:21:21.306Z,2025-06-15T00:21:22Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771378021,141,42.8,5771378025,213,2.41,5771378023,212,29.7,5771378017,56,Back,5771378019,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822687967,548,1,2,51,7,bk3zg8yaj5uoqhxzwons3bo8a,1,19.8,42.8,2025-06-15T00:21:22.385Z,2025-06-15T00:21:23Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771378091,213,0.14,5771378087,141,44.8,5771378089,212,9.8,5771378085,140,29.0,5771378083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822687987,549,1,2,51,8,bk3zg8yaj5uoqhxzwons3bo8a,1,29.0,44.8,2025-06-15T00:21:23.266Z,2025-06-15T00:21:26Z,4fbaxgikw7z9sfhuz6vvnfmxh,G. Zelalem,,,5771378197,213,4.08,5771378191,140,17.9,5771378189,56,Back,5771378195,212,19.8,5771378193,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822687989,550,1,2,51,11,bk3zg8yaj5uoqhxzwons3bo8a,1,17.9,21.2,2025-06-15T00:21:26.257Z,2025-06-15T00:21:27Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771378201,56,Back,5771378205,141,15.6,5771378207,212,8.5,5771378209,213,5.82,5771378203,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688019,551,1,2,51,12,bk3zg8yaj5uoqhxzwons3bo8a,0,25.1,15.6,2025-06-15T00:21:27.049Z,2025-06-15T00:21:29Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771378363,56,Back,5771378371,213,1.11,5771378365,140,36.8,5771378369,212,27.7,5771378367,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688039,347,1,2,51,15,ck22dnk93ng8ax7wonlff7yms,1,54.9,67.0,2025-06-15T00:21:29.600Z,2025-06-15T00:21:31Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5771378499,212,5.5,5771378497,141,73.9,5771378495,140,57.7,5771378501,213,1.01,5771378493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688067,349,1,2,51,16,ck22dnk93ng8ax7wonlff7yms,0,57.7,73.9,2025-06-15T00:21:31.323Z,2025-06-15T00:23:33Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771378653,56,Center,5771378661,213,4.46,5771378655,140,55.9,5771378657,141,62.9,5771378659,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688075,552,1,2,51,19,bk3zg8yaj5uoqhxzwons3bo8a,0,41.9,43.2,2025-06-15T00:21:34.120Z,2025-06-15T00:23:42Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771378707,56,Back,5771385347,286,,5771385157,140,42.0,5771385341,236,,5771385155,157,,5771385343,233,350,5771385161,212,4.6,5771385165,1,,5771385159,141,36.4,5771385163,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,
2822688079,350,74,2,51,19,ck22dnk93ng8ax7wonlff7yms,1,60.4,49.3,2025-06-15T00:21:34.121Z,2025-06-15T00:24:45Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5771378725,56,Center,5771385319,285,,5771385381,233,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688083,351,43,2,51,20,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-06-15T00:21:35.081Z,2025-06-15T00:24:04Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5771386451,144,61,5771378743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688117,352,1,2,51,22,ck22dnk93ng8ax7wonlff7yms,1,62.8,33.1,2025-06-15T00:21:37.121Z,2025-06-15T00:25:19Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5771378937,56,Center,5771378939,140,72.1,5771378943,212,14.3,5771378941,141,48.4,5771378945,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688143,353,1,2,51,23,ck22dnk93ng8ax7wonlff7yms,1,72.1,48.4,2025-06-15T00:21:38.145Z,2025-06-15T00:25:18Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5771379079,140,76.4,5771379077,56,Center,5771379085,213,4.96,5771379081,141,21.8,5771379083,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688171,354,1,2,51,25,ck22dnk93ng8ax7wonlff7yms,1,76.4,21.8,2025-06-15T00:21:40.185Z,2025-06-15T00:25:16Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5771379233,56,Center,5771379241,213,1.12,5771379243,1,,5771387421,2,,5771379235,140,90.8,5771379239,212,34.6,5771379237,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688167,553,43,2,51,28,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:21:42.533Z,2025-06-15T00:23:20Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771384265,144,61,5771379215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688177,355,61,2,51,28,ck22dnk93ng8ax7wonlff7yms,1,90.8,67.5,2025-06-15T00:21:42.904Z,2025-06-15T00:22:04Z,csx9pmpibyblftludnkd6j36x,M. Epps,1.0,,5771379271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688193,356,15,2,51,30,ck22dnk93ng8ax7wonlff7yms,1,88.9,70.1,2025-06-15T00:21:44.881Z,2025-06-15T01:24:58Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771380477,233,554,5771380193,20,,5771379339,64,,5771590845,78,,5771380449,146,98.4,5771379341,56,Center,5771380451,147,52.2,5771380439,29,,5771379337,22,,5771380445,102,49.6,5771380441,55,5771380447,103,,,355,17.7,,,,,,,,,,,,,,,,
2822688225,554,10,2,51,30,bk3zg8yaj5uoqhxzwons3bo8a,1,1.3,51.3,2025-06-15T00:21:44.981Z,2025-06-15T00:22:05Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771380515,233,356,5771379483,173,,5771379489,56,Back,5771379487,182,,5771379485,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690023,382,61,2,51,31,ck22dnk93ng8ax7wonlff7yms,1,90.3,49.5,2025-06-15T00:21:46.338Z,2025-06-15T00:25:42Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5771390309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688409,556,12,2,51,33,bk3zg8yaj5uoqhxzwons3bo8a,1,5.2,33.6,2025-06-15T00:21:48.002Z,2025-06-15T00:24:45Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771380487,212,9.5,5771380489,213,3.96,5771380485,141,23.4,5771380481,56,Back,5771380559,167,,5771380483,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688233,357,6,2,51,34,ck22dnk93ng8ax7wonlff7yms,1,96.8,73.6,2025-06-15T00:21:49.500Z,2025-06-15T00:33:11Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771380793,233,557,5771379621,73,,5771379619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688421,557,6,2,51,34,bk3zg8yaj5uoqhxzwons3bo8a,0,3.2,26.4,2025-06-15T00:21:49.500Z,2025-06-15T00:33:12Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771380593,56,Back,5771380595,73,,5771380807,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688255,555,43,2,51,37,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:21:51.804Z,2025-06-15T00:24:41Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771379657,56,Back,5771388115,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688537,359,1,2,52,2,ck22dnk93ng8ax7wonlff7yms,1,99.5,99.5,2025-06-15T00:22:17.020Z,2025-06-15T00:22:29Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,1.0,,5771381523,154,,5771381163,141,30.6,5771381159,56,Center,5771381171,1,,5771381521,210,13,5771381167,213,4.57,5771381165,212,47.3,5771381161,140,93.0,5771381153,6,,5771381157,223,,5771381155,155,5771381151,2,,,,,,,,,,,,,,,,,,,,
2822688545,360,44,2,52,6,ck22dnk93ng8ax7wonlff7yms,1,93.2,35.8,2025-06-15T00:22:20.752Z,2025-06-15T00:22:26Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771381233,233,558,5771381195,286,,5771381193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688543,558,44,2,52,6,bk3zg8yaj5uoqhxzwons3bo8a,0,6.8,64.2,2025-06-15T00:22:20.753Z,2025-06-15T00:22:28Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771381243,233,360,5771381191,285,,5771381189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688549,361,13,2,52,6,ck22dnk93ng8ax7wonlff7yms,1,90.6,36.8,2025-06-15T00:22:21.040Z,2025-06-15T01:25:22Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771381551,103,26.4,5771381555,231,47.8,5771381543,154,,5771592193,75,,5771381545,55,359,5771381541,29,,5771381553,230,98.4,5771381205,56,Center,5771381481,25,,5771381487,328,,5771381483,15,5771381549,102,5771381203,63,,40,,,,,,,,,,,,,,,,
2822688587,362,5,2,52,7,ck22dnk93ng8ax7wonlff7yms,0,100.7,40.0,2025-06-15T00:22:22.066Z,2025-06-15T01:19:11Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5771381441,56,Center,5771381797,233,559,5771381443,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688651,559,5,2,52,7,bk3zg8yaj5uoqhxzwons3bo8a,1,-0.7,60.0,2025-06-15T00:22:22.066Z,2025-06-15T01:19:11Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771381789,233,362,5771381787,346,,5771381785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688683,560,1,2,52,20,bk3zg8yaj5uoqhxzwons3bo8a,1,5.6,56.1,2025-06-15T00:22:35.081Z,2025-06-15T00:22:38Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771381973,237,,5771381963,140,4.6,5771381969,213,4.64,5771381967,212,15.1,5771381965,141,33.9,5771381961,56,Back,5771381959,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688691,561,1,2,52,23,bk3zg8yaj5uoqhxzwons3bo8a,1,4.1,35.2,2025-06-15T00:22:38.265Z,2025-06-15T00:22:39Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771382009,56,Back,5771382007,155,,5771382017,213,5.77,5771382011,140,30.5,5771382015,212,31.8,5771382013,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688705,562,61,2,52,25,bk3zg8yaj5uoqhxzwons3bo8a,0,30.0,12.3,2025-06-15T00:22:40.257Z,2025-06-15T00:22:40Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771382077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688783,365,3,2,52,32,ck22dnk93ng8ax7wonlff7yms,0,67.0,89.2,2025-06-15T00:22:47.152Z,2025-06-15T00:22:53Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771382529,286,,5771382527,56,Left,5771382639,233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688793,563,7,2,52,32,bk3zg8yaj5uoqhxzwons3bo8a,1,33.0,10.8,2025-06-15T00:22:47.153Z,2025-06-15T00:22:52Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771382573,285,,5771382569,167,,5771382593,233,365,5771382571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688827,366,5,2,52,33,ck22dnk93ng8ax7wonlff7yms,1,72.2,101.6,2025-06-15T00:22:48.248Z,2025-06-15T01:19:12Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771382805,56,Left,5771382807,347,,5771382871,233,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688841,564,5,2,52,33,bk3zg8yaj5uoqhxzwons3bo8a,0,27.8,-1.6,2025-06-15T00:22:48.248Z,2025-06-15T01:19:12Z,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,,,5771382853,56,Back,5771382855,347,,5771382895,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688899,367,1,2,52,42,ck22dnk93ng8ax7wonlff7yms,1,69.4,100.0,2025-06-15T00:22:56.835Z,2025-06-15T00:22:58Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5771383221,212,14.8,5771383213,107,,5771383223,213,5.28,5771383217,140,77.0,5771383219,141,83.6,5771383215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688935,368,1,2,52,44,ck22dnk93ng8ax7wonlff7yms,1,77.0,83.6,2025-06-15T00:22:58.760Z,2025-06-15T00:23:01Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5771383369,141,85.7,5771383367,140,90.7,5771383365,56,Left,5771383373,213,0.10,5771383371,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688939,369,50,2,52,46,ck22dnk93ng8ax7wonlff7yms,1,90.8,86.8,2025-06-15T00:23:01.376Z,2025-06-15T00:23:04Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771383431,233,565,5771383391,286,,5771383389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688943,565,7,2,52,46,bk3zg8yaj5uoqhxzwons3bo8a,0,9.2,13.2,2025-06-15T00:23:01.377Z,2025-06-15T00:23:04Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771383399,285,,5771383397,56,Back,5771383417,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688975,370,4,2,52,52,ck22dnk93ng8ax7wonlff7yms,1,87.0,88.6,2025-06-15T00:23:06.665Z,2025-06-15T01:19:23Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5771383663,56,Left,5771383821,295,,5771383833,233,566,5771383665,152,,5771383661,13,,5771383669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822688987,566,4,2,52,52,bk3zg8yaj5uoqhxzwons3bo8a,0,13.0,11.4,2025-06-15T00:23:06.666Z,2025-06-15T01:19:23Z,2o86bp6u8hbr8q43mea7srco9,W. Seymore,,,5771383827,56,Back,5771383829,152,,5771383825,295,,5771383849,233,370,5771383831,285,,5771383823,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689397,371,1,2,53,36,ck22dnk93ng8ax7wonlff7yms,1,81.1,91.1,2025-06-15T00:23:51.329Z,2025-06-15T01:33:24Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,1.0,,5771386083,5,,5771386093,141,56.4,5771386837,154,,5771386835,210,13,5771386085,155,,5771386081,2,,5771386097,213,5.16,5771386095,212,26.2,5771386089,56,Center,5771386091,140,92.0,5771386087,152,,,,,,,,,,,,,,,,,,,,,,
2822689399,372,13,2,53,37,ck22dnk93ng8ax7wonlff7yms,1,93.3,58.7,2025-06-15T00:23:51.608Z,2025-06-15T01:35:23Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5771386105,56,Center,5771386863,231,51.6,5771386659,328,,5771386861,230,98.9,5771616237,17,,5771386859,147,49.3,5771386853,103,12.5,5771386845,154,,5771386847,55,371,5771616241,153,,5771386653,24,5771386843,29,5771386655,15,,,5771616239,75,,,5771386857,146,5771386851,102,96.2,36.8,,,,,,
2822689415,567,12,2,53,37,bk3zg8yaj5uoqhxzwons3bo8a,1,4.1,51.9,2025-06-15T00:23:51.708Z,2025-06-15T01:33:44Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771616855,213,4.32,5771616851,141,34.4,5771616849,140,0.0,5771616847,167,,5771386195,56,Back,5771616853,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822692265,629,43,2,53,38,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:23:53.453Z,2025-06-15T00:32:59Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771402105,141,33.7,5771402101,56,Back,5771402109,213,3.99,5771402107,212,2.7,5771402103,140,0.0,5771403765,144,12,5771402129,167,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689443,568,43,2,53,40,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:23:55.472Z,2025-06-15T00:27:10Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771387061,167,0,5771386385,140,0.0,5771386391,213,3.28,5771386387,141,34.6,5771386389,212,6.7,5771386383,56,Back,5771393991,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689405,373,6,2,53,41,ck22dnk93ng8ax7wonlff7yms,1,97.6,64.9,2025-06-15T00:23:56.431Z,2025-06-15T00:33:12Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5771386163,56,Center,5771386165,73,,5771391811,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689467,570,6,2,53,41,bk3zg8yaj5uoqhxzwons3bo8a,0,2.4,35.1,2025-06-15T00:23:56.431Z,2025-06-15T00:33:13Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771391833,233,373,5771386523,73,,5771386521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689461,569,43,2,53,48,bk3zg8yaj5uoqhxzwons3bo8a,1,0.0,0.0,2025-06-15T00:24:02.752Z,2025-06-15T00:24:09Z,7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,,,5771386479,213,2.87,5771386477,212,3.5,5771386475,141,34.2,5771386471,56,Back,5771386651,144,1,5771386473,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689615,374,1,2,54,2,ck22dnk93ng8ax7wonlff7yms,1,99.5,99.5,2025-06-15T00:24:16.840Z,2025-06-15T00:24:30Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,1.0,,5771387393,1,,5771387709,154,,5771387391,213,4.52,5771387389,212,36.0,5771387377,6,,5771387375,2,,5771387707,210,13,5771387383,56,Center,5771387387,141,47.5,5771387379,155,,5771387381,223,5771387385,140,,,,92.9,,,,,,,,,,,,,,,,
2822689623,375,44,2,54,8,ck22dnk93ng8ax7wonlff7yms,1,95.2,47.6,2025-06-15T00:24:22.512Z,2025-06-15T00:28:51Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5771387453,286,,5771387451,56,Center,5771387489,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689621,571,44,2,54,8,bk3zg8yaj5uoqhxzwons3bo8a,0,4.8,52.4,2025-06-15T00:24:22.513Z,2025-06-15T00:33:29Z,3nvijn3ctkplajtt1dd23wycp,M. Gaines,,,5771387449,285,,5771387447,56,Back,5771387511,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689627,376,13,2,54,8,ck22dnk93ng8ax7wonlff7yms,1,92.9,47.5,2025-06-15T00:24:22.840Z,2025-06-15T00:24:30Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5771387713,29,,5771387669,15,,5771387469,17,,5771387715,154,,5771387711,83,,5771387717,55,374,5771387727,231,49.5,5771387667,25,,5771387721,102,57.3,5771387471,56,Center,5771387725,230,5771387673,328,5771387723,103,99.1,,,,,9.7,,,,,,,,,,,,
2822689661,377,5,2,54,9,ck22dnk93ng8ax7wonlff7yms,0,101.2,56.9,2025-06-15T00:24:24.041Z,2025-06-15T01:19:13Z,bezle40rjwnkdskjbf9yg4sq2,X. Zengue,,,5771387979,233,572,5771387637,346,,5771387635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689711,572,5,2,54,9,bk3zg8yaj5uoqhxzwons3bo8a,1,-1.2,43.1,2025-06-15T00:24:24.041Z,2025-06-15T01:19:12Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771387917,346,,5771387971,233,377,5771387915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689783,573,1,2,54,31,bk3zg8yaj5uoqhxzwons3bo8a,1,5.5,38.6,2025-06-15T00:24:45.801Z,2025-06-15T00:24:48Z,9imj5ig0i01uljnd3gd2cz1m,T. Maples,,,5771388343,141,55.7,5771388351,237,,5771388339,56,Back,5771388337,124,,5771388345,212,11.7,5771388341,140,4.2,5771388347,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689787,574,1,2,54,33,bk3zg8yaj5uoqhxzwons3bo8a,0,4.2,55.7,2025-06-15T00:24:47.883Z,2025-06-15T00:24:48Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771388365,155,,5771388373,212,37.1,5771388367,56,Back,5771388369,140,32.8,5771388375,213,0.63,5771388371,141,87.7,5771388377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689795,378,1,2,54,33,ck22dnk93ng8ax7wonlff7yms,1,58.8,18.8,2025-06-15T00:24:48.400Z,2025-06-15T00:24:49Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5771388463,141,18.6,5771388465,212,12.3,5771388461,140,70.5,5771388467,213,6.27,5771388457,3,,5771388459,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689805,380,1,2,54,35,ck22dnk93ng8ax7wonlff7yms,0,70.5,18.6,2025-06-15T00:24:49.928Z,2025-06-15T00:24:50Z,5m3bxdstyhzoplpzam8c94t90,F. Ajago,,,5771388509,140,61.1,5771388507,56,Right,5771388513,212,9.9,5771388515,213,3.14,5771388511,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689809,575,8,2,54,37,bk3zg8yaj5uoqhxzwons3bo8a,1,30.2,86.3,2025-06-15T00:24:51.960Z,2025-06-15T00:24:52Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771388533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689819,576,4,2,54,38,bk3zg8yaj5uoqhxzwons3bo8a,1,35.4,83.4,2025-06-15T00:24:52.894Z,2025-06-15T00:24:58Z,ew8oodr9hiuqve7xlz24xznfu,M. Vargas,,,5771388613,13,,5771388629,233,381,5771388633,286,,5771388615,56,Back,5771388619,265,,5771388617,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689813,381,4,2,54,38,ck22dnk93ng8ax7wonlff7yms,0,64.6,16.6,2025-06-15T00:24:52.895Z,2025-06-15T00:24:59Z,cf36p7zpnrtxhebod6rtsmr1m,A. Midence,,,5771388639,233,576,5771388599,56,Right,5771388597,13,,5771388605,285,,5771388601,152,,5771388603,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689943,577,1,2,54,52,bk3zg8yaj5uoqhxzwons3bo8a,1,26.3,80.6,2025-06-15T00:25:07.393Z,2025-06-15T00:25:10Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771389267,140,44.0,5771389269,141,92.3,5771389261,5,,5771389265,56,Back,5771389271,212,20.2,5771389273,213,0.40,5771389263,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689963,578,1,2,54,55,bk3zg8yaj5uoqhxzwons3bo8a,1,43.6,94.5,2025-06-15T00:25:10.424Z,2025-06-15T00:25:13Z,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,,,5771389369,213,3.48,5771389367,212,19.5,5771389365,141,85.1,5771389361,56,Back,5771389363,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822689985,579,1,2,54,58,bk3zg8yaj5uoqhxzwons3bo8a,1,26.0,85.0,2025-06-15T00:25:12.976Z,2025-06-15T00:25:16Z,cvdn34vl3zje5uq54nvg77sut,K. Ryden,,,5771389503,141,63.3,5771389501,140,13.6,5771389505,212,19.7,5771389507,213,3.99,5771389499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822690015,580,1,2,55,1,bk3zg8yaj5uoqhxzwons3bo8a,1,13.5,63.3,2025-06-15T00:25:16.152Z,2025-06-15T00:25:19Z,zczt4alpawz5522hff8x39p1,A. Tambakis,,,5771389643,213,4.67,5771389635,56,Back,5771389637,140,12.6,5771389639,141,33.0,5771389641,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
