id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2788877689,387,44,1,44,50,e3k8yw2rbmphyfu5htn4yi5jk,1,66.2,52.7,2025-03-16T00:22:45.078Z,2025-03-16T02:18:16Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584694513,56,Center,5584694559,233,367,5584694515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877683,367,44,1,44,50,daicfonrbj124lu2la2rctxck,0,33.8,47.3,2025-03-16T00:22:45.079Z,2025-03-16T02:18:17Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584694565,233,387,5584694487,285,,5584694485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877721,388,1,1,44,50,e3k8yw2rbmphyfu5htn4yi5jk,0,66.0,72.1,2025-03-16T00:22:45.305Z,2025-03-16T01:49:29Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584694687,56,Left,5584694705,213,1.61,5584694691,140,65.2,5584694703,212,19.3,5584694697,141,100.0,5584694683,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877767,368,5,1,44,53,daicfonrbj124lu2la2rctxck,1,34.0,-0.4,2025-03-16T00:22:48.416Z,2025-03-16T01:45:42Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584694951,347,,5584694949,56,Back,5584694975,233,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877735,389,5,1,44,53,e3k8yw2rbmphyfu5htn4yi5jk,0,66.0,100.4,2025-03-16T00:22:48.416Z,2025-03-16T01:45:43Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584694761,56,Left,5584695003,233,368,5584694763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877783,369,1,1,44,56,daicfonrbj124lu2la2rctxck,1,33.2,0.0,2025-03-16T00:22:51.513Z,2025-03-16T00:22:53Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584695043,140,20.0,5584695047,212,16.2,5584695045,141,10.9,5584695041,56,Back,5584695039,107,,5584695049,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877833,370,1,1,44,57,daicfonrbj124lu2la2rctxck,1,20.0,10.9,2025-03-16T00:22:52.376Z,2025-03-16T00:22:55Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584695279,141,7.3,5584695283,213,5.88,5584695275,56,Back,5584695277,140,25.4,5584695281,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879411,418,70,1,44,59,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-16T00:22:53.746Z,2025-03-16T00:25:06Z,,,,,5584703517,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877891,371,1,1,45,0,daicfonrbj124lu2la2rctxck,1,26.3,10.1,2025-03-16T00:22:55.664Z,2025-03-16T00:23:00Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584695559,212,11.5,5584695553,140,15.4,5584695561,213,3.05,5584695555,141,11.6,5584695551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877843,390,83,1,45,1,e3k8yw2rbmphyfu5htn4yi5jk,0,67.8,88.1,2025-03-16T00:22:56.377Z,2025-03-16T00:23:03Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584695713,399,8pqvmz8g1yhe7hqqc1d68c4mi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877921,372,1,1,45,5,daicfonrbj124lu2la2rctxck,0,10.9,13.2,2025-03-16T00:23:00.080Z,2025-03-16T00:23:04Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584695693,155,,5584695705,1,,5584695701,212,42.7,5584695695,56,Center,5584695697,140,51.1,5584695703,213,0.15,5584695699,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877925,391,44,1,45,8,e3k8yw2rbmphyfu5htn4yi5jk,1,41.6,76.6,2025-03-16T00:23:03.073Z,2025-03-16T02:18:17Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584695741,56,Back,5584695845,233,373,5584695743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877929,373,44,1,45,8,daicfonrbj124lu2la2rctxck,0,58.4,23.4,2025-03-16T00:23:03.074Z,2025-03-16T02:18:17Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584695751,286,,5584695749,56,Center,5584695871,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877939,392,1,1,45,8,e3k8yw2rbmphyfu5htn4yi5jk,1,29.7,75.9,2025-03-16T00:23:03.401Z,2025-03-16T00:23:05Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584695809,56,Back,5584695807,3,,5584695811,140,46.0,5584695817,213,5.92,5584695815,212,18.3,5584695813,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877969,393,1,1,45,10,e3k8yw2rbmphyfu5htn4yi5jk,0,51.2,66.4,2025-03-16T00:23:05.105Z,2025-03-16T00:23:06Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584695959,213,2.33,5584695953,140,42.9,5584695957,212,12.7,5584695951,56,Back,5584695955,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788877985,394,83,1,45,13,e3k8yw2rbmphyfu5htn4yi5jk,0,39.4,81.5,2025-03-16T00:23:07.872Z,2025-03-16T01:46:02Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5585007009,399,9ch7zgxlcjiio0xbo2hhl2yvo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878011,374,1,1,45,14,daicfonrbj124lu2la2rctxck,1,52.6,18.2,2025-03-16T00:23:09.480Z,2025-03-16T00:23:12Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5584696249,212,9.7,5584696251,213,0.75,5584696243,56,Center,5584696245,140,59.4,5584696247,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878043,376,61,1,45,15,daicfonrbj124lu2la2rctxck,0,59.4,27.9,2025-03-16T00:23:10.289Z,2025-03-16T02:14:01Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584696377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878021,375,43,1,45,18,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T00:23:12.808Z,2025-03-16T00:23:21Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584696869,144,8,5584696309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878033,396,1,1,45,18,e3k8yw2rbmphyfu5htn4yi5jk,0,33.7,75.7,2025-03-16T00:23:13.442Z,2025-03-16T00:23:13Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584696351,213,0.17,5584696349,212,17.1,5584696343,56,Back,5584696345,140,49.8,5584696347,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878075,397,83,1,45,21,e3k8yw2rbmphyfu5htn4yi5jk,0,49.8,79.9,2025-03-16T00:23:15.945Z,2025-03-16T00:23:23Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584696681,399,2gsbai5bpg1fbullzvngv2l1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878099,377,1,1,45,22,daicfonrbj124lu2la2rctxck,0,43.4,7.1,2025-03-16T00:23:16.856Z,2025-03-16T00:23:19Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584696761,286,,5584696611,140,48.9,5584696617,213,0.14,5584696615,212,5.8,5584696609,56,Back,5584696613,141,8.3,5584696755,236,,5584696757,233,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878113,398,74,1,45,22,e3k8yw2rbmphyfu5htn4yi5jk,1,41.4,92.7,2025-03-16T00:23:16.857Z,2025-03-16T01:44:58Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584696713,56,Back,5584696717,285,,5584696809,233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878161,378,5,1,45,24,daicfonrbj124lu2la2rctxck,1,53.2,-1.8,2025-03-16T00:23:18.794Z,2025-03-16T01:45:43Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584696989,233,399,5584696939,56,Right,5584696941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878141,399,5,1,45,24,e3k8yw2rbmphyfu5htn4yi5jk,0,46.8,101.8,2025-03-16T00:23:18.794Z,2025-03-16T01:45:43Z,5jigl7kp5d2i5ws1602jm7n1m,J. Klein,,,5584696855,347,,5584697001,233,378,5584696853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878233,379,1,1,45,32,daicfonrbj124lu2la2rctxck,1,51.9,0.0,2025-03-16T00:23:27.729Z,2025-03-16T00:23:28Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584697349,107,,5584697361,212,12.5,5584697355,140,55.5,5584697351,56,Right,5584697363,213,1.26,5584697359,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878263,380,1,1,45,33,daicfonrbj124lu2la2rctxck,1,55.5,16.4,2025-03-16T00:23:28.696Z,2025-03-16T00:23:30Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584697503,56,Right,5584697505,140,55.8,5584697507,141,7.9,5584697511,213,4.77,5584697509,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878375,381,1,1,45,35,daicfonrbj124lu2la2rctxck,1,54.9,7.3,2025-03-16T00:23:30.128Z,2025-03-16T00:23:39Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5584698129,141,25.0,5584698125,56,Back,5584698127,140,25.6,5584698133,212,33.0,5584698137,213,2.77,5584698139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878457,382,1,1,45,44,daicfonrbj124lu2la2rctxck,1,24.2,27.7,2025-03-16T00:23:38.896Z,2025-03-16T00:23:46Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584698613,213,1.45,5584698605,56,Back,5584698607,140,26.9,5584698611,212,22.7,5584698609,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878553,383,1,1,45,51,daicfonrbj124lu2la2rctxck,1,38.3,56.9,2025-03-16T00:23:46.128Z,2025-03-16T00:23:52Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5584699119,56,Back,5584699137,213,1.17,5584699125,140,47.1,5584699133,212,23.8,5584699129,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878625,384,4,1,46,1,daicfonrbj124lu2la2rctxck,1,67.9,83.7,2025-03-16T00:23:56.441Z,2025-03-16T01:44:35Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584699705,233,401,5584699553,56,Left,5584699559,286,,5584699557,265,,5584699555,152,,5584699551,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878653,401,4,1,46,1,e3k8yw2rbmphyfu5htn4yi5jk,0,32.1,16.3,2025-03-16T00:23:56.442Z,2025-03-16T01:44:35Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584699673,13,,5584699687,265,,5584699691,285,,5584699683,152,,5584699751,233,384,5584699679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878643,400,43,1,46,2,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-16T00:23:57.105Z,2025-03-16T00:24:02Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584699907,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878685,385,1,1,46,2,daicfonrbj124lu2la2rctxck,1,63.9,91.4,2025-03-16T00:23:57.488Z,2025-03-16T00:24:00Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584699781,212,6.0,5584699773,152,,5584699779,141,85.6,5584699777,140,59.6,5584699775,56,Left,5584699771,5,,5584699783,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878711,386,1,1,46,4,daicfonrbj124lu2la2rctxck,1,59.6,85.4,2025-03-16T00:23:59.576Z,2025-03-16T00:24:03Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584699929,213,3.98,5584699931,1,,5584699923,140,39.0,5584699927,212,32.4,5584699925,141,49.9,5584699921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878737,387,1,1,46,8,daicfonrbj124lu2la2rctxck,1,40.0,47.5,2025-03-16T00:24:03.088Z,2025-03-16T00:24:04Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584700061,213,5.12,5584700053,56,Back,5584700059,212,14.2,5584700057,141,28.3,5584700055,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878755,388,1,1,46,10,daicfonrbj124lu2la2rctxck,1,45.3,28.3,2025-03-16T00:24:04.801Z,2025-03-16T00:24:07Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5584700181,212,10.6,5584700175,56,Back,5584700177,140,43.3,5584700183,213,1.77,5584700179,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878781,389,1,1,46,13,daicfonrbj124lu2la2rctxck,1,48.3,46.6,2025-03-16T00:24:07.800Z,2025-03-16T02:14:10Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584700329,1,,5584700325,212,33.0,5584700321,140,60.1,5584700327,213,1.19,5584700323,141,91.5,5584700319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878819,390,1,1,46,15,daicfonrbj124lu2la2rctxck,1,60.9,92.3,2025-03-16T00:24:10.712Z,2025-03-16T00:24:13Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584700541,3,,5584700547,141,85.4,5584700545,140,63.2,5584700549,212,5.3,5584700551,213,5.19,5584700543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878821,391,3,1,46,18,daicfonrbj124lu2la2rctxck,0,65.9,85.1,2025-03-16T00:24:12.953Z,2025-03-16T01:45:15Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5584700567,286,,5584700565,56,Left,5584700677,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878831,402,7,1,46,18,e3k8yw2rbmphyfu5htn4yi5jk,1,34.1,14.9,2025-03-16T00:24:12.954Z,2025-03-16T01:45:15Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584700655,233,391,5584700607,285,,5584700605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878893,404,1,1,46,20,e3k8yw2rbmphyfu5htn4yi5jk,1,29.9,11.7,2025-03-16T00:24:15.138Z,2025-03-16T00:24:18Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584700891,56,Back,5584700897,212,16.6,5584700895,141,8.0,5584700899,213,6.13,5584700893,140,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878945,405,1,1,46,23,e3k8yw2rbmphyfu5htn4yi5jk,1,45.5,8.0,2025-03-16T00:24:18.610Z,2025-03-16T00:24:23Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584701221,1,,5584701213,140,10.4,5584701215,141,25.2,5584701211,56,Back,5584701217,212,38.7,5584701209,155,,5584701219,213,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788878957,406,1,1,46,28,e3k8yw2rbmphyfu5htn4yi5jk,1,10.4,25.2,2025-03-16T00:24:22.834Z,2025-03-16T00:24:23Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584701259,56,Back,5584701265,212,15.7,5584701267,213,2.01,5584701261,140,4.1,5584701263,141,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879001,407,1,1,46,29,e3k8yw2rbmphyfu5htn4yi5jk,1,4.1,46.1,2025-03-16T00:24:23.770Z,2025-03-16T00:24:27Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5584701529,140,15.6,5584701533,212,18.9,5584701527,56,Back,5584701535,213,5.41,5584701531,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879017,408,1,1,46,32,e3k8yw2rbmphyfu5htn4yi5jk,0,18.0,21.5,2025-03-16T00:24:27.499Z,2025-03-16T00:24:30Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5584701613,1,,5584701597,157,,5584701609,212,42.5,5584701611,213,0.11,5584701605,140,58.2,5584701607,141,28.2,5584701601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879027,392,44,1,46,34,daicfonrbj124lu2la2rctxck,1,42.4,75.5,2025-03-16T00:24:28.929Z,2025-03-16T02:18:18Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584701701,233,409,5584701661,56,Back,5584701663,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879025,409,44,1,46,34,e3k8yw2rbmphyfu5htn4yi5jk,0,57.6,24.5,2025-03-16T00:24:28.930Z,2025-03-16T02:18:18Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5584701655,56,Center,5584701657,286,,5584701725,233,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879033,393,1,1,46,34,daicfonrbj124lu2la2rctxck,0,43.5,81.1,2025-03-16T00:24:29.649Z,2025-03-16T00:24:30Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584701681,212,16.3,5584701673,3,,5584701679,141,77.5,5584701677,140,58.8,5584701675,56,Center,5584701683,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879083,410,1,1,46,39,e3k8yw2rbmphyfu5htn4yi5jk,1,36.4,31.0,2025-03-16T00:24:34.026Z,2025-03-16T00:24:37Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584701959,141,10.6,5584701963,213,5.02,5584701955,56,Back,5584701957,140,40.6,5584701961,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879109,411,1,1,46,42,e3k8yw2rbmphyfu5htn4yi5jk,1,42.4,9.8,2025-03-16T00:24:36.819Z,2025-03-16T00:24:41Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584702145,141,20.3,5584702147,212,19.1,5584702143,140,59.3,5584702139,56,Right,5584702149,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879173,412,1,1,46,46,e3k8yw2rbmphyfu5htn4yi5jk,1,63.8,18.9,2025-03-16T00:24:40.906Z,2025-03-16T00:24:47Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5584702529,213,1.76,5584702523,140,61.9,5584702527,212,10.6,5584702521,56,Center,5584702525,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879187,413,1,1,46,50,e3k8yw2rbmphyfu5htn4yi5jk,0,73.4,34.8,2025-03-16T00:24:44.810Z,2025-03-16T02:22:39Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584702571,141,28.9,5584702575,213,5.71,5585095019,233,436,5584702573,212,7.4,5584702567,56,Center,5584702565,155,,5584702569,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879181,394,12,1,46,51,daicfonrbj124lu2la2rctxck,1,20.7,75.7,2025-03-16T00:24:46.537Z,2025-03-16T00:24:49Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5584702559,141,76.7,5584702561,212,6.4,5584702563,213,0.11,5584702555,56,Back,5584702557,140,26.8,5584702583,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879201,414,50,1,46,54,e3k8yw2rbmphyfu5htn4yi5jk,1,74.1,20.2,2025-03-16T00:24:48.817Z,2025-03-16T01:45:16Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584702647,286,,5584702645,56,Right,5584702749,233,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879215,395,7,1,46,54,daicfonrbj124lu2la2rctxck,1,25.9,79.8,2025-03-16T00:24:48.818Z,2025-03-16T01:45:16Z,2gsbai5bpg1fbullzvngv2l1w,T. Okiyoshi,,,5584702731,233,414,5584702695,285,,5584702693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879247,397,1,1,46,56,daicfonrbj124lu2la2rctxck,1,24.1,82.0,2025-03-16T00:24:50.873Z,2025-03-16T02:14:05Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584702839,141,68.7,5584702841,212,9.4,5584702837,140,26.4,5584702835,56,Back,5584702843,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879257,398,1,1,46,58,daicfonrbj124lu2la2rctxck,0,26.4,68.7,2025-03-16T00:24:53.521Z,2025-03-16T00:24:54Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5584702869,141,74.5,5584702871,212,6.7,5584702873,213,0.63,5584702867,140,31.5,5584702865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879287,416,1,1,46,58,e3k8yw2rbmphyfu5htn4yi5jk,1,68.5,27.6,2025-03-16T00:24:53.690Z,2025-03-16T00:24:56Z,f1gj1qng7x6nxfi8lbxa7tvpx,D. Martínez,,,5584703021,140,63.5,5584703027,213,2.16,5584703025,212,9.4,5584703023,141,39.1,5584703019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879401,417,1,1,47,2,e3k8yw2rbmphyfu5htn4yi5jk,1,62.4,39.4,2025-03-16T00:24:56.755Z,2025-03-16T00:25:05Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5584703475,140,47.8,5584703477,141,55.2,5584703473,56,Back,5584703481,213,2.53,5584703479,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879337,399,30,1,47,5,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T00:25:00.387Z,2025-03-16T00:25:00Z,,,,,5584703251,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879419,419,30,1,47,5,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-16T00:25:00.387Z,2025-03-16T00:25:06Z,,,,,5584703547,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889921,409,32,2,45,0,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-03-16T00:41:16.189Z,2025-03-16T00:41:16Z,,,,,5584759205,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889929,422,32,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-03-16T00:41:16.189Z,2025-03-16T00:41:20Z,,,,,5584759233,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788889973,423,1,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,50.1,50.1,2025-03-16T00:41:16.190Z,2025-03-16T00:41:21Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5584759455,140,33.8,5584759457,141,57.3,5584759463,279,S,5584759459,212,17.8,5584759461,213,2.86,5584759453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890051,424,1,2,45,2,e3k8yw2rbmphyfu5htn4yi5jk,1,33.8,57.5,2025-03-16T00:41:18.771Z,2025-03-16T00:41:25Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5584759877,213,1.29,5584759871,140,39.2,5584759875,212,20.4,5584759869,56,Back,5584759873,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890123,425,1,2,45,8,e3k8yw2rbmphyfu5htn4yi5jk,0,35.9,82.0,2025-03-16T00:41:24.900Z,2025-03-16T00:41:55Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584760229,157,,5584760243,1,,5584760233,140,93.2,5584760231,56,Left,5584760235,141,100.0,5584760237,212,61.6,5584760239,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890149,410,5,2,45,10,daicfonrbj124lu2la2rctxck,1,7.0,-1.8,2025-03-16T00:41:26.732Z,2025-03-16T00:41:51Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5584762095,347,,5584760381,56,Back,5584761603,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788890367,426,5,2,45,10,e3k8yw2rbmphyfu5htn4yi5jk,0,93.0,101.8,2025-03-16T00:41:26.732Z,2025-03-16T01:45:44Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5584761541,56,Left,5584761663,233,410,5584762039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
