id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/14/value,qualifier/13/value
2823688055,352,1,1,46,49,b1rpb2ox52uxcmjrsnqd95pk5,1,91.3,10.3,2025-06-21T20:53:37.980Z,2025-06-21T20:53:41Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5776997613,141,14.6,5776997609,56,Right,5776997615,212,3.3,5776997611,140,89.8,5776997625,156,,5776997617,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823688067,353,3,1,46,52,b1rpb2ox52uxcmjrsnqd95pk5,0,88.4,14.1,2025-06-21T20:53:40.863Z,2025-06-21T23:55:24Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5776997679,56,Right,5776997717,233,323,5776997681,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823688063,323,7,1,46,52,bu5w8wprynlj9mvphvy8sd94f,1,11.6,85.9,2025-06-21T20:53:40.864Z,2025-06-21T23:55:23Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5776997665,285,,5776997663,56,Back,5776997713,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823688099,325,1,1,46,54,bu5w8wprynlj9mvphvy8sd94f,0,13.5,85.9,2025-06-21T20:53:42.617Z,2025-06-21T20:53:48Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5776997861,213,0.19,5776997859,212,13.4,5776997853,56,Back,5776997863,1,,5776997851,157,,5776997855,140,26.0,5776997857,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823688173,326,30,1,47,9,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T20:53:57.402Z,2025-06-21T20:53:57Z,,,,,5776998243,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823688235,355,30,1,47,9,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T20:53:57.402Z,2025-06-21T20:54:11Z,,,,,5776998673,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689781,333,18,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T21:07:31.606Z,2025-06-21T21:07:32Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,,,5777007767,42,,5777007807,55,334,5777007769,44,Defender,5777007771,59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689783,334,19,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T21:07:31.607Z,2025-06-21T21:07:33Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777007781,292,5,5777007779,59,3,5777007783,293,1,5777007773,42,,5777007777,145,3,5777007787,55,333,5777007785,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689797,335,18,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T21:07:31.706Z,2025-06-21T21:07:43Z,1xkff6cxd8zycnd3n3odmvai1,C. Vázquez,,,5777007865,42,,5777007869,59,30,5777007867,44,Midfielder,5777007889,55,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689799,336,19,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T21:07:31.707Z,2025-06-21T21:07:43Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777007877,59,22,5777007875,145,7,5777007885,55,335,5777007881,293,2,5777007871,42,,5777007883,44,Midfielder,5777007879,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689833,362,18,2,45,0,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:07:31.806Z,2025-06-21T21:08:10Z,7o3vvz5w2ftz08ba23b79mgkq,A. Diop,,,5777008081,42,,5777008103,55,363,5777008083,44,Midfielder,5777008085,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689837,363,19,2,45,0,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:07:31.807Z,2025-06-21T22:21:11Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777094457,293,3,5777008089,42,,5777008097,44,Midfielder,5777094455,292,7,5777008095,59,6,5777008093,145,8,5777008099,55,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689867,337,32,2,45,0,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T21:08:52.048Z,2025-06-21T21:08:52Z,,,,,5777008309,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689869,364,32,2,45,0,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:08:52.048Z,2025-06-21T21:08:53Z,,,,,5777008311,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689871,365,1,2,45,0,b1rpb2ox52uxcmjrsnqd95pk5,1,50.2,49.9,2025-06-21T21:08:52.049Z,2025-06-21T21:08:56Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5777008321,213,3.40,5777008313,56,Back,5777008319,212,3.7,5777008343,278,,5777008323,279,S,5777008315,140,46.8,5777008317,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689877,366,1,2,45,3,b1rpb2ox52uxcmjrsnqd95pk5,0,46.8,48.5,2025-06-21T21:08:55.920Z,2025-06-21T21:08:57Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777008375,1,,5777008367,140,78.6,5777008373,213,0.83,5777008369,141,100.0,5777008365,56,Left,5777008363,157,,5777008371,212,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689895,338,5,2,45,4,bu5w8wprynlj9mvphvy8sd94f,1,24.1,-1.6,2025-06-21T21:08:56.213Z,2025-06-21T22:28:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777008445,56,Back,5777008449,233,367,5777008447,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689881,367,5,2,45,4,b1rpb2ox52uxcmjrsnqd95pk5,0,75.9,101.6,2025-06-21T21:08:56.213Z,2025-06-21T22:28:29Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777008391,56,Left,5777008453,233,338,5777008393,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689901,339,1,2,45,14,bu5w8wprynlj9mvphvy8sd94f,1,28.5,0.0,2025-06-21T21:09:06.717Z,2025-06-21T21:10:33Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777008495,213,0.57,5777008487,56,Center,5777008493,212,43.1,5777008497,1,,5777008489,140,63.1,5777008491,141,32.7,5777008485,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689903,340,4,2,45,19,bu5w8wprynlj9mvphvy8sd94f,1,59.8,29.8,2025-06-21T21:09:11.213Z,2025-06-21T21:44:41Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5777008501,13,,5777009523,233,368,5777008507,152,,5777008503,295,,5777008509,286,,5777008505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689915,368,4,2,45,19,b1rpb2ox52uxcmjrsnqd95pk5,0,40.2,70.2,2025-06-21T21:09:11.214Z,2025-06-21T21:44:41Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5777008601,56,Back,5777008607,285,,5777008599,13,,5777009531,233,340,5777008603,152,,5777045397,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689929,341,1,2,45,33,bu5w8wprynlj9mvphvy8sd94f,1,58.9,16.5,2025-06-21T21:09:25.620Z,2025-06-21T21:09:26Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777008625,5,,5777008637,213,2.63,5777008627,152,,5777008635,212,18.4,5777008631,140,43.6,5777008629,56,Back,5777008633,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689935,342,1,2,45,34,bu5w8wprynlj9mvphvy8sd94f,1,44.5,29.5,2025-06-21T21:09:26.884Z,2025-06-21T21:09:30Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5777008673,213,1.30,5777008669,141,85.7,5777008671,212,39.7,5777008675,1,,5777008667,140,54.7,5777008665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689939,343,1,2,45,38,bu5w8wprynlj9mvphvy8sd94f,1,54.7,85.0,2025-06-21T21:09:30.412Z,2025-06-21T21:09:31Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777008701,140,66.2,5777008707,213,6.03,5777008703,141,80.5,5777008705,212,12.5,5777008699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689945,344,1,2,45,39,bu5w8wprynlj9mvphvy8sd94f,1,66.0,80.2,2025-06-21T21:09:31.636Z,2025-06-21T21:09:32Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5777008737,141,69.4,5777008735,140,60.5,5777008739,212,9.3,5777008741,213,4.05,5777008733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689953,345,1,2,45,40,bu5w8wprynlj9mvphvy8sd94f,1,60.5,69.4,2025-06-21T21:09:32.836Z,2025-06-21T21:09:35Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5777008767,140,67.5,5777008773,213,0.90,5777008765,56,Left,5777008769,141,83.0,5777008771,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689955,346,1,2,45,43,bu5w8wprynlj9mvphvy8sd94f,0,69.4,84.7,2025-06-21T21:09:35.413Z,2025-06-21T21:09:37Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5777008777,155,,5777008787,213,5.62,5777008781,140,98.7,5777008789,1,,5777008779,56,Center,5777008785,212,39.1,5777008783,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689979,370,1,2,45,50,b1rpb2ox52uxcmjrsnqd95pk5,1,3.5,52.4,2025-06-21T21:09:42.454Z,2025-06-21T21:09:44Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5777008897,213,5.12,5777008889,56,Back,5777008891,140,12.2,5777008895,212,23.0,5777008903,287,,5777008893,141,21.3,5777008887,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689985,371,1,2,45,55,b1rpb2ox52uxcmjrsnqd95pk5,0,15.0,12.6,2025-06-21T21:09:47.222Z,2025-06-21T21:09:50Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5777008947,213,0.28,5777008939,56,Center,5777008941,140,65.7,5777008937,155,,5777008945,212,55.4,5777008949,1,,5777008943,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689983,347,12,2,45,57,bu5w8wprynlj9mvphvy8sd94f,1,27.5,55.4,2025-06-21T21:09:49.805Z,2025-06-21T21:09:51Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5777008933,212,17.2,5777008935,213,5.00,5777008927,56,Back,5777008963,15,,5777008931,141,31.2,5777008929,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689993,349,1,2,45,59,bu5w8wprynlj9mvphvy8sd94f,1,31.4,30.4,2025-06-21T21:09:51.668Z,2025-06-21T21:09:56Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777008979,140,44.6,5777008985,213,5.50,5777008983,212,19.6,5777008977,56,Back,5777008981,141,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689997,350,1,2,46,4,bu5w8wprynlj9mvphvy8sd94f,0,44.5,10.0,2025-06-21T21:09:56.132Z,2025-06-21T21:09:57Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777009017,233,372,5777009001,56,Back,5777009015,236,,5777009003,140,48.7,5777009009,213,0.45,5777009007,212,4.9,5777009021,286,,5777009005,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823689999,372,74,2,46,4,b1rpb2ox52uxcmjrsnqd95pk5,1,52.6,89.7,2025-06-21T21:09:56.133Z,2025-06-21T22:19:49Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777009023,233,350,5777009011,56,Left,5777009013,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690009,351,5,2,46,5,bu5w8wprynlj9mvphvy8sd94f,1,50.6,-1.8,2025-06-21T21:09:57.388Z,2025-06-21T22:28:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777009059,233,373,5777009055,56,Right,5777009057,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690001,373,5,2,46,5,b1rpb2ox52uxcmjrsnqd95pk5,0,49.4,101.8,2025-06-21T21:09:57.388Z,2025-06-21T22:28:30Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777009027,56,Back,5777009029,347,,5777009063,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690011,352,1,2,46,14,bu5w8wprynlj9mvphvy8sd94f,1,47.8,0.0,2025-06-21T21:10:06.820Z,2025-06-21T21:10:08Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777009067,107,,5777009075,212,13.3,5777009077,213,0.84,5777009073,141,12.9,5777009071,140,56.2,5777009069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690013,353,1,2,46,15,bu5w8wprynlj9mvphvy8sd94f,1,56.6,13.7,2025-06-21T21:10:07.547Z,2025-06-21T21:12:32Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777009085,140,54.3,5777009091,213,4.35,5777009089,212,6.8,5777009083,56,Right,5777009087,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690355,375,1,2,46,16,bu5w8wprynlj9mvphvy8sd94f,0,59.5,3.7,2025-06-21T21:10:08.110Z,2025-06-21T21:12:47Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777011031,140,68.5,5777011037,213,5.96,5777011029,56,Right,5777011033,141,0.0,5777011035,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690015,354,5,2,46,17,bu5w8wprynlj9mvphvy8sd94f,0,58.0,-1.8,2025-06-21T21:10:09.652Z,2025-06-21T22:28:30Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777009101,347,,5777009161,233,374,5777009099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690021,374,5,2,46,17,b1rpb2ox52uxcmjrsnqd95pk5,1,42.0,101.8,2025-06-21T21:10:09.652Z,2025-06-21T22:28:30Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777009149,233,354,5777009131,56,Back,5777009133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690033,375,1,2,46,26,b1rpb2ox52uxcmjrsnqd95pk5,1,44.9,100.0,2025-06-21T21:10:18.052Z,2025-06-21T21:10:19Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5777009191,213,4.95,5777009185,140,46.8,5777009187,141,90.0,5777009189,212,8.4,5777009183,56,Back,5777009181,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690035,376,1,2,46,27,b1rpb2ox52uxcmjrsnqd95pk5,1,46.2,88.6,2025-06-21T21:10:19.500Z,2025-06-21T21:10:21Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777009207,213,2.73,5777009199,56,Back,5777009201,140,38.0,5777009205,212,9.4,5777009203,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690037,377,1,2,46,29,b1rpb2ox52uxcmjrsnqd95pk5,1,33.5,92.4,2025-06-21T21:10:21.668Z,2025-06-21T21:10:25Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5777009217,141,82.0,5777009219,212,7.2,5777009215,140,32.2,5777009213,56,Back,5777009221,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690053,378,4,2,46,33,b1rpb2ox52uxcmjrsnqd95pk5,1,34.4,88.8,2025-06-21T21:10:25.444Z,2025-06-21T21:10:38Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777009327,286,,5777009303,13,,5777009305,56,Back,5777009309,265,,5777009307,152,,5777009323,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690043,355,4,2,46,33,bu5w8wprynlj9mvphvy8sd94f,0,65.6,11.2,2025-06-21T21:10:25.445Z,2025-06-21T21:13:33Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5777009255,56,Right,5777009257,152,,5777009253,13,,5777009331,233,378,5777009259,265,,5777009261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690077,379,1,2,46,50,b1rpb2ox52uxcmjrsnqd95pk5,1,27.4,92.1,2025-06-21T21:10:42.917Z,2025-06-21T21:10:47Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5777009439,56,Back,5777009441,140,29.5,5777009443,141,85.6,5777009447,213,5.18,5777009435,5,,5777009437,152,,5777009445,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690083,380,1,2,46,55,b1rpb2ox52uxcmjrsnqd95pk5,1,33.7,73.0,2025-06-21T21:10:47.341Z,2025-06-21T21:10:50Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777009477,140,27.5,5777009475,56,Back,5777009481,212,13.1,5777009483,213,2.09,5777009479,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690085,381,1,2,46,58,b1rpb2ox52uxcmjrsnqd95pk5,1,27.4,90.2,2025-06-21T21:10:50.173Z,2025-06-21T21:10:52Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5777009505,213,5.83,5777009497,56,Back,5777009503,212,12.7,5777009499,140,38.3,5777009501,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690087,382,61,2,47,2,b1rpb2ox52uxcmjrsnqd95pk5,1,37.5,79.7,2025-06-21T21:10:54.771Z,2025-06-21T21:10:54Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777009535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690089,383,61,2,47,4,b1rpb2ox52uxcmjrsnqd95pk5,1,36.6,81.1,2025-06-21T21:10:56.205Z,2025-06-21T21:10:56Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5777009537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690097,384,1,2,47,5,b1rpb2ox52uxcmjrsnqd95pk5,1,34.7,85.4,2025-06-21T21:10:57.444Z,2025-06-21T21:10:58Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5777009573,140,45.9,5777009579,213,6.15,5777009575,141,83.0,5777009571,56,Back,5777009569,155,,5777009577,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690101,385,61,2,47,6,b1rpb2ox52uxcmjrsnqd95pk5,0,45.9,83.0,2025-06-21T21:10:58.717Z,2025-06-21T21:12:43Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5777009583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690111,357,1,2,47,7,bu5w8wprynlj9mvphvy8sd94f,1,61.0,11.7,2025-06-21T21:10:59.107Z,2025-06-21T21:11:04Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5777009647,212,10.3,5777009645,141,13.2,5777009641,56,Right,5777009643,140,70.8,5777009649,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690117,358,1,2,47,8,bu5w8wprynlj9mvphvy8sd94f,0,69.2,11.1,2025-06-21T21:11:00.660Z,2025-06-21T21:16:03Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5777012807,212,2.6,5777013223,233,418,5777012805,141,12.5,5777013221,236,,5777009673,56,Right,5777013227,286,,5777012809,213,0.38,5777012803,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690665,418,74,2,47,8,b1rpb2ox52uxcmjrsnqd95pk5,1,22.8,82.4,2025-06-21T21:11:00.661Z,2025-06-21T22:40:43Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5777013219,285,,5777013217,56,Back,5777013229,233,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690109,386,1,2,47,10,b1rpb2ox52uxcmjrsnqd95pk5,1,32.5,85.1,2025-06-21T21:11:02.836Z,2025-06-21T22:40:25Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5777009635,213,0.65,5777009627,56,Back,5777009631,141,89.4,5777009629,140,36.2,5777009633,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690429,401,43,2,47,10,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-21T21:11:02.906Z,2025-06-21T21:16:44Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5777011355,56,Back,5777014579,144,74,5777011357,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823691017,445,61,2,47,11,b1rpb2ox52uxcmjrsnqd95pk5,1,29.5,83.2,2025-06-21T21:11:03.928Z,2025-06-21T21:17:20Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5777015145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690121,359,43,2,47,13,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-06-21T21:11:05.870Z,2025-06-21T21:17:32Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5777015249,144,61,5777009681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690139,360,4,2,47,15,bu5w8wprynlj9mvphvy8sd94f,1,64.2,8.4,2025-06-21T21:11:07.452Z,2025-06-21T21:16:06Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5777009791,13,,5777009801,233,387,5777009797,265,,5777009793,56,Right,5777009799,286,,5777009795,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690127,387,4,2,47,15,b1rpb2ox52uxcmjrsnqd95pk5,0,35.8,91.6,2025-06-21T21:11:07.453Z,2025-06-21T21:11:15Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5777009733,152,,5777009729,13,,5777009731,56,Back,5777009735,265,,5777009807,233,360,5777009737,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690151,361,1,2,47,25,bu5w8wprynlj9mvphvy8sd94f,1,64.7,7.0,2025-06-21T21:11:17.371Z,2025-06-21T21:19:51Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777009855,213,3.03,5777009843,5,,5777009849,140,57.0,5777009853,212,8.1,5777009847,56,Right,5777009851,141,8.3,5777009845,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690155,362,1,2,47,26,bu5w8wprynlj9mvphvy8sd94f,1,57.2,8.3,2025-06-21T21:11:18.579Z,2025-06-21T21:18:20Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5777009885,141,17.0,5777009887,212,6.0,5777009883,140,58.0,5777009889,213,1.43,5777009881,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690157,363,1,2,47,27,bu5w8wprynlj9mvphvy8sd94f,1,59.3,16.5,2025-06-21T21:11:19.987Z,2025-06-21T21:18:23Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5777009917,141,37.9,5777009915,140,45.0,5777009919,212,20.9,5777009921,213,2.37,5777009913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823691231,442,1,2,47,28,bu5w8wprynlj9mvphvy8sd94f,1,63.4,20.3,2025-06-21T21:11:20.216Z,2025-06-21T21:18:51Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5777015999,140,53.3,5777016003,212,12.0,5777016001,141,28.4,5777016005,213,2.66,5777015997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690163,364,1,2,47,30,bu5w8wprynlj9mvphvy8sd94f,1,45.0,37.9,2025-06-21T21:11:22.115Z,2025-06-21T21:11:24Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5777009933,141,72.6,5777009935,212,27.5,5777009931,140,58.5,5777009937,213,1.03,5777009929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690167,365,1,2,47,32,bu5w8wprynlj9mvphvy8sd94f,1,58.9,76.1,2025-06-21T21:11:24.844Z,2025-06-21T21:11:27Z,c14ntw6zvozswy685dztldl1x,F. Celeste,,,5777009955,56,Left,5777009961,212,19.9,5777009959,141,90.6,5777009957,140,75.4,5777009963,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690173,366,1,2,47,35,bu5w8wprynlj9mvphvy8sd94f,0,81.2,95.3,2025-06-21T21:11:27.371Z,2025-06-21T21:11:30Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777009995,213,5.17,5777009989,140,100.0,5777009983,2,,5777009997,1,,5777009987,56,Center,5777009993,212,46.5,5777009991,141,33.9,5777009985,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823690219,367,5,2,47,37,bu5w8wprynlj9mvphvy8sd94f,0,100.9,35.6,2025-06-21T21:11:30.033Z,2025-06-21T22:28:31Z,cvi9u3v3krlkbvwcwjqztzvca,A. Mitrano,,,5777010251,346,,5777010249,56,Center,5777010257,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
