id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2815511179,345,8,2,45,36,b5l2e3csycjb8twvq9ek0j5gq,1,40.8,86.2,2025-05-17T00:18:00.131Z,2025-05-17T00:18:00Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731457669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511187,346,5,2,45,37,b5l2e3csycjb8twvq9ek0j5gq,0,42.0,101.2,2025-05-17T00:18:01.012Z,2025-05-17T00:54:42Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731457689,347,,5731457889,233,416,5731457687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511213,416,5,2,45,37,6597wqy6gmpv3zjx7rp8cdj46,1,58.0,-1.2,2025-05-17T00:18:01.012Z,2025-05-17T00:54:41Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731457855,233,346,5731457825,56,Right,5731457827,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511289,417,1,2,45,53,6597wqy6gmpv3zjx7rp8cdj46,1,60.8,0.0,2025-05-17T00:18:17.036Z,2025-05-17T00:18:18Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731458171,141,9.1,5731458173,212,25.6,5731458169,140,37.4,5731458165,107,,5731458167,56,Back,5731458177,1,,5731458175,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511309,418,1,2,45,54,6597wqy6gmpv3zjx7rp8cdj46,1,37.5,9.2,2025-05-17T00:18:18.476Z,2025-05-17T00:18:21Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5731458299,213,6.22,5731458293,140,55.7,5731458291,56,Right,5731458297,212,19.2,5731458295,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511305,347,83,2,45,56,b5l2e3csycjb8twvq9ek0j5gq,0,55.3,86.5,2025-05-17T00:18:20.609Z,2025-05-17T00:18:23Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5731458365,399,411grh3cytippnnanb767qvsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511313,419,61,2,45,57,6597wqy6gmpv3zjx7rp8cdj46,0,52.6,9.4,2025-05-17T00:18:21.500Z,2025-05-17T00:18:22Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731458313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511319,348,43,2,45,58,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-17T00:18:22.106Z,2025-05-17T00:19:36Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5731460687,144,1,5731458329,213,5.32,5731458323,140,56.3,5731458321,56,Left,5731458325,141,83.3,5731458327,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511333,350,1,2,45,59,b5l2e3csycjb8twvq9ek0j5gq,1,56.5,83.2,2025-05-17T00:18:23.030Z,2025-05-17T00:18:23Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5731458389,140,44.3,5731458395,213,3.22,5731458393,212,12.9,5731458391,141,81.7,5731458387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511353,351,1,2,45,59,b5l2e3csycjb8twvq9ek0j5gq,1,44.3,81.7,2025-05-17T00:18:23.579Z,2025-05-17T00:18:27Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731458503,141,89.3,5731458501,140,56.5,5731458507,213,0.38,5731458499,56,Left,5731458505,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511355,352,1,2,46,3,b5l2e3csycjb8twvq9ek0j5gq,0,64.1,91.1,2025-05-17T00:18:27.235Z,2025-05-17T00:21:24Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731458517,212,4.1,5731458515,141,85.1,5731464641,286,,5731464633,236,,5731458513,140,64.6,5731458511,56,Left,5731464635,233,420,5731458519,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511367,420,74,2,46,3,6597wqy6gmpv3zjx7rp8cdj46,1,34.8,16.8,2025-05-17T00:18:27.236Z,2025-05-17T01:28:24Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731464725,233,352,5731464631,285,,5731458577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511393,353,1,2,46,7,b5l2e3csycjb8twvq9ek0j5gq,1,58.6,61.1,2025-05-17T00:18:31.676Z,2025-05-17T00:18:34Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5731458739,212,20.4,5731458741,213,4.45,5731458735,140,53.5,5731458733,56,Center,5731458737,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511415,354,1,2,46,10,b5l2e3csycjb8twvq9ek0j5gq,1,56.1,15.2,2025-05-17T00:18:33.954Z,2025-05-17T00:18:36Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5731458849,140,72.2,5731458853,212,16.9,5731458851,141,14.6,5731458847,56,Right,5731458855,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511417,355,1,2,46,12,b5l2e3csycjb8twvq9ek0j5gq,1,70.1,15.3,2025-05-17T00:18:36.130Z,2025-05-17T00:18:37Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5731458867,213,2.89,5731458865,212,11.6,5731458859,56,Right,5731458863,141,19.5,5731458861,140,59.4,5731458887,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511437,356,1,2,46,14,b5l2e3csycjb8twvq9ek0j5gq,1,61.5,18.8,2025-05-17T00:18:37.922Z,2025-05-17T00:18:41Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731458965,140,44.6,5731458967,141,34.0,5731458971,213,2.61,5731458969,212,20.5,5731458963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511473,357,1,2,46,17,b5l2e3csycjb8twvq9ek0j5gq,1,45.9,36.6,2025-05-17T00:18:41.666Z,2025-05-17T00:18:45Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731459157,140,43.5,5731459155,56,Back,5731459161,212,20.2,5731459163,213,1.70,5731459159,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511505,358,1,2,46,21,b5l2e3csycjb8twvq9ek0j5gq,0,56.5,78.4,2025-05-17T00:18:45.650Z,2025-05-17T00:18:53Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5731459347,212,33.5,5731459345,141,82.3,5731459343,140,88.3,5731459351,1,,5731459341,56,Left,5731459339,155,,5731459349,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511513,421,3,2,46,30,6597wqy6gmpv3zjx7rp8cdj46,0,10.8,28.0,2025-05-17T00:18:54.612Z,2025-05-17T00:19:00Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5731459387,56,Back,5731459439,233,359,5731459389,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511515,359,7,2,46,30,b5l2e3csycjb8twvq9ek0j5gq,0,89.2,72.0,2025-05-17T00:18:54.613Z,2025-05-17T00:22:11Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731459391,56,Center,5731459393,286,,5731459429,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512831,438,61,2,46,31,6597wqy6gmpv3zjx7rp8cdj46,1,6.0,36.4,2025-05-17T00:18:55.749Z,2025-05-17T00:22:30Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5731466473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511629,422,43,2,46,32,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-17T00:18:55.972Z,2025-05-17T00:20:09Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5731461719,144,5,5731459977,346,0,5731459975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511545,360,43,2,46,32,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-17T00:18:56.042Z,2025-05-17T00:19:09Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731459569,346,0,5731459567,56,Center,5731459885,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511615,361,6,2,46,47,b5l2e3csycjb8twvq9ek0j5gq,1,93.5,60.3,2025-05-17T00:19:11.306Z,2025-05-17T01:28:10Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731459953,56,Center,5731459955,73,,5731460037,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511633,423,6,2,46,47,6597wqy6gmpv3zjx7rp8cdj46,0,6.5,39.7,2025-05-17T00:19:11.306Z,2025-05-17T01:28:11Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5731460027,56,Back,5731460029,73,,5731460061,233,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511833,362,1,2,47,24,b5l2e3csycjb8twvq9ek0j5gq,0,99.5,99.5,2025-05-17T00:19:48.410Z,2025-05-17T00:25:53Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5731461109,56,Center,5731461119,1,,5731461111,140,93.4,5731461103,6,,5731461101,2,,5731461113,141,44.2,5731461117,213,4.54,5731461107,223,,5731461105,155,,5731461115,212,,,,,,,,,,,,,,,,,38.1,,,,,,,,
2815513967,462,44,2,47,26,6597wqy6gmpv3zjx7rp8cdj46,1,9.7,59.6,2025-05-17T00:19:49.963Z,2025-05-17T02:10:51Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731472567,233,428,5731472555,56,Back,5731472557,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815513929,428,44,2,47,26,b5l2e3csycjb8twvq9ek0j5gq,0,90.3,40.4,2025-05-17T00:19:49.964Z,2025-05-17T02:10:51Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5731472323,56,Center,5731472325,286,,5731472571,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511847,424,12,2,47,26,6597wqy6gmpv3zjx7rp8cdj46,1,11.4,58.5,2025-05-17T00:19:50.621Z,2025-05-17T01:33:29Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5731461167,15,,5731461159,141,86.8,5731461163,213,1.52,5731461161,212,19.3,5731461155,56,Back,5731461157,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511837,363,43,2,47,28,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-05-17T00:19:52.204Z,2025-05-17T00:25:48Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5731472475,144,61,5731461127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511899,364,1,2,47,34,b5l2e3csycjb8twvq9ek0j5gq,0,80.2,17.4,2025-05-17T00:19:58.746Z,2025-05-17T00:25:50Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731461437,155,,5731461445,140,92.3,5731461447,141,68.1,5731461449,212,36.7,5731461431,2,,5731461453,1,,5731461441,56,Center,5731461451,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511891,425,44,2,47,37,6597wqy6gmpv3zjx7rp8cdj46,1,10.0,32.1,2025-05-17T00:20:01.300Z,2025-05-17T02:10:52Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731461407,285,,5731461537,233,365,5731461405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511905,365,44,2,47,37,b5l2e3csycjb8twvq9ek0j5gq,0,90.0,67.9,2025-05-17T00:20:01.301Z,2025-05-17T02:10:52Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731461545,233,425,5731461469,56,Center,5731461471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511901,426,12,2,47,37,6597wqy6gmpv3zjx7rp8cdj46,1,14.0,32.5,2025-05-17T00:20:01.700Z,2025-05-17T00:20:03Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731461461,141,23.0,5731461463,212,8.2,5731461457,56,Back,5731461485,15,,5731461465,213,5.37,5731461459,140,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512145,427,12,2,47,40,6597wqy6gmpv3zjx7rp8cdj46,1,11.2,28.3,2025-05-17T00:20:04.020Z,2025-05-17T00:20:36Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5731462705,56,Back,5731462711,212,44.3,5731462713,213,0.61,5731462707,140,45.7,5731462709,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511955,366,1,2,47,43,b5l2e3csycjb8twvq9ek0j5gq,1,58.0,26.7,2025-05-17T00:20:07.594Z,2025-05-17T00:20:10Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731461745,141,51.3,5731461747,212,18.2,5731461749,213,1.98,5731461743,140,51.1,5731461741,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511987,367,1,2,47,46,b5l2e3csycjb8twvq9ek0j5gq,1,54.0,56.3,2025-05-17T00:20:10.250Z,2025-05-17T00:20:14Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731461895,212,12.7,5731461893,141,73.3,5731461897,213,1.14,5731461891,140,59.0,5731461889,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815511997,368,1,2,47,50,b5l2e3csycjb8twvq9ek0j5gq,1,63.2,73.8,2025-05-17T00:20:14.458Z,2025-05-17T00:20:16Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5731461935,141,63.9,5731461937,212,12.3,5731461931,56,Center,5731461933,140,73.0,5731461939,213,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512017,369,1,2,47,52,b5l2e3csycjb8twvq9ek0j5gq,1,71.2,66.6,2025-05-17T00:20:16.554Z,2025-05-17T00:20:20Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731462061,213,1.25,5731462055,140,77.0,5731462053,56,Left,5731462057,141,93.3,5731462059,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512035,370,1,2,47,55,b5l2e3csycjb8twvq9ek0j5gq,1,76.9,90.3,2025-05-17T00:20:19.794Z,2025-05-17T00:20:22Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5731462139,212,15.9,5731462141,213,3.21,5731462135,140,61.8,5731462137,141,88.6,5731462133,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512065,371,1,2,47,58,b5l2e3csycjb8twvq9ek0j5gq,1,63.7,83.5,2025-05-17T00:20:22.162Z,2025-05-17T00:20:25Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5731462273,140,54.3,5731462271,56,Center,5731462279,213,4.18,5731462277,212,19.4,5731462275,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512073,372,1,2,48,1,b5l2e3csycjb8twvq9ek0j5gq,1,54.9,59.0,2025-05-17T00:20:25.738Z,2025-05-17T00:20:27Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731462329,212,17.2,5731462323,56,Center,5731462327,141,33.7,5731462325,140,56.0,5731462331,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512097,373,1,2,48,3,b5l2e3csycjb8twvq9ek0j5gq,1,60.4,25.0,2025-05-17T00:20:27.762Z,2025-05-17T00:20:31Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731462451,212,18.2,5731462453,213,5.52,5731462449,141,6.5,5731462445,56,Right,5731462447,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512119,374,1,2,48,7,b5l2e3csycjb8twvq9ek0j5gq,1,66.3,11.6,2025-05-17T00:20:31.177Z,2025-05-17T00:20:33Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5731462563,212,12.4,5731462561,141,17.0,5731462557,56,Right,5731462559,140,55.0,5731462565,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512159,375,1,2,48,9,b5l2e3csycjb8twvq9ek0j5gq,1,55.5,21.9,2025-05-17T00:20:33.002Z,2025-05-17T00:20:37Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731462751,212,18.1,5731462753,213,2.23,5731462749,141,43.0,5731462747,140,45.0,5731462745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512205,376,1,2,48,13,b5l2e3csycjb8twvq9ek0j5gq,1,46.3,43.9,2025-05-17T00:20:37.138Z,2025-05-17T00:20:42Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731463003,56,Right,5731463011,213,5.10,5731463009,212,23.6,5731463005,140,54.7,5731463007,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512237,377,1,2,48,18,b5l2e3csycjb8twvq9ek0j5gq,1,58.7,12.3,2025-05-17T00:20:41.893Z,2025-05-17T00:20:46Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5731463159,141,21.3,5731463163,213,2.17,5731463161,212,7.4,5731463155,56,Center,5731463157,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512259,378,1,2,48,22,b5l2e3csycjb8twvq9ek0j5gq,1,57.5,32.1,2025-05-17T00:20:45.850Z,2025-05-17T00:20:49Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731463277,141,68.1,5731463281,213,1.68,5731463275,140,54.9,5731463279,212,24.6,5731463273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512281,379,1,2,48,25,b5l2e3csycjb8twvq9ek0j5gq,1,62.2,70.2,2025-05-17T00:20:49.306Z,2025-05-17T00:20:52Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5731463389,213,0.83,5731463381,56,Left,5731463383,140,73.3,5731463387,212,17.3,5731463385,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512287,380,1,2,48,27,b5l2e3csycjb8twvq9ek0j5gq,0,71.1,91.8,2025-05-17T00:20:51.786Z,2025-05-17T00:20:52Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731463431,213,0.07,5731463423,140,79.7,5731463421,56,Left,5731463427,141,92.7,5731463429,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512297,428,8,2,48,29,6597wqy6gmpv3zjx7rp8cdj46,1,23.9,9.8,2025-05-17T00:20:53.717Z,2025-05-17T00:20:53Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731463477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512383,381,5,2,48,30,b5l2e3csycjb8twvq9ek0j5gq,1,79.7,101.2,2025-05-17T00:20:54.524Z,2025-05-17T00:54:42Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731463983,347,,5731463981,56,Left,5731464013,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512311,429,5,2,48,30,6597wqy6gmpv3zjx7rp8cdj46,0,20.3,-1.2,2025-05-17T00:20:54.524Z,2025-05-17T00:54:42Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731463525,56,Back,5731463527,347,,5731464037,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512413,382,1,2,48,44,b5l2e3csycjb8twvq9ek0j5gq,1,84.8,100.0,2025-05-17T00:21:07.994Z,2025-05-17T00:21:11Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5731464115,140,68.3,5731464107,107,,5731464123,212,18.8,5731464119,141,90.5,5731464127,213,3.54,5731464111,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512447,383,1,2,48,46,b5l2e3csycjb8twvq9ek0j5gq,1,68.5,85.0,2025-05-17T00:21:10.786Z,2025-05-17T00:21:15Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5731464275,141,63.1,5731464277,212,16.7,5731464271,56,Center,5731464273,140,61.4,5731464279,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512469,384,1,2,48,50,b5l2e3csycjb8twvq9ek0j5gq,1,63.7,48.8,2025-05-17T00:21:14.794Z,2025-05-17T00:21:18Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731464393,213,4.54,5731464391,212,19.8,5731464389,141,20.1,5731464387,140,60.5,5731464385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512485,385,1,2,48,54,b5l2e3csycjb8twvq9ek0j5gq,1,63.1,13.7,2025-05-17T00:21:18.570Z,2025-05-17T00:21:20Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5731464501,140,73.5,5731464507,213,5.92,5731464503,141,7.6,5731464505,212,11.7,5731464499,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512505,386,1,2,48,56,b5l2e3csycjb8twvq9ek0j5gq,1,70.8,6.8,2025-05-17T00:21:20.506Z,2025-05-17T00:21:23Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5731464615,213,2.92,5731464607,56,Right,5731464613,212,14.8,5731464611,141,11.6,5731464609,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512521,387,1,2,48,59,b5l2e3csycjb8twvq9ek0j5gq,1,55.3,14.9,2025-05-17T00:21:23.482Z,2025-05-17T00:21:25Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5731464699,140,61.8,5731464705,213,1.09,5731464701,141,34.3,5731464703,212,14.9,5731464697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512529,388,1,2,49,1,b5l2e3csycjb8twvq9ek0j5gq,1,62.4,30.3,2025-05-17T00:21:25.065Z,2025-05-17T00:21:27Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5731464747,140,46.3,5731464755,212,22.0,5731464743,56,Back,5731464751,141,9.5,5731464767,156,,5731464759,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512559,389,1,2,49,3,b5l2e3csycjb8twvq9ek0j5gq,1,43.7,12.9,2025-05-17T00:21:27.730Z,2025-05-17T00:21:31Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5731464919,56,Back,5731464925,212,12.4,5731464923,141,28.6,5731464927,213,2.10,5731464921,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512577,390,1,2,49,7,b5l2e3csycjb8twvq9ek0j5gq,1,39.6,24.9,2025-05-17T00:21:31.482Z,2025-05-17T00:21:34Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5731465039,213,4.82,5731465037,212,11.8,5731465031,56,Back,5731465033,140,40.8,5731465035,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512599,391,1,2,49,10,b5l2e3csycjb8twvq9ek0j5gq,1,41.0,10.0,2025-05-17T00:21:34.194Z,2025-05-17T00:21:37Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,,5731465179,140,49.4,5731465185,213,0.00,5731465181,141,10.0,5731465177,56,Back,5731465183,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512609,392,1,2,49,13,b5l2e3csycjb8twvq9ek0j5gq,0,55.9,9.7,2025-05-17T00:21:37.154Z,2025-05-17T00:21:39Z,ov91zkisppven9tp72gfbjf8,B. Byaruhanga,,,5731465219,155,,5731465229,213,0.55,5731465227,212,38.3,5731465221,56,Center,5731465223,140,87.0,5731465231,1,,5731465225,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512671,431,1,2,49,20,6597wqy6gmpv3zjx7rp8cdj46,1,10.3,56.3,2025-05-17T00:21:44.260Z,2025-05-17T00:21:51Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5731465559,140,18.2,5731465565,213,5.21,5731465563,212,17.5,5731465561,141,33.7,5731465555,123,,5731465557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512683,432,1,2,49,27,6597wqy6gmpv3zjx7rp8cdj46,1,26.1,24.9,2025-05-17T00:21:51.468Z,2025-05-17T00:21:52Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5731465613,56,Back,5731465619,212,6.6,5731465615,140,24.4,5731465617,141,15.5,5731465621,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815512687,433,1,2,49,28,6597wqy6gmpv3zjx7rp8cdj46,1,24.5,15.5,2025-05-17T00:21:52.740Z,2025-05-17T00:21:53Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5731465635,212,19.0,5731465637,213,0.95,5731465631,140,35.0,5731465633,141,38.3,5731465629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
