id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2788862019,367,1,1,48,31,5x54jbfk11lrsmipgsx7cdbai,1,29.8,79.7,2025-03-15T23:56:20.538Z,2025-03-16T00:08:21Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584603043,213,0.61,5584603033,140,41.5,5584603039,141,92.4,5584635799,168,,5584603031,56,Back,5584603041,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862039,369,1,1,48,32,5x54jbfk11lrsmipgsx7cdbai,1,41.5,92.4,2025-03-15T23:56:22.106Z,2025-03-15T23:56:23Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584603125,213,3.27,5584603115,56,Back,5584603117,140,37.1,5584603121,212,4.7,5584603119,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862043,370,3,1,48,34,5x54jbfk11lrsmipgsx7cdbai,0,40.2,91.6,2025-03-15T23:56:23.787Z,2025-03-15T23:56:28Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584603279,233,384,5584603155,286,,5584603153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862063,384,7,1,48,34,6597wqy6gmpv3zjx7rp8cdj46,1,59.8,8.4,2025-03-15T23:56:23.788Z,2025-03-15T23:56:29Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584603261,167,,5584603265,285,,5584603263,56,Right,5584603267,233,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862087,371,5,1,48,35,5x54jbfk11lrsmipgsx7cdbai,1,44.0,101.1,2025-03-15T23:56:25.298Z,2025-03-16T01:46:32Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584603363,347,,5584603403,233,385,5584603361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862093,385,5,1,48,35,6597wqy6gmpv3zjx7rp8cdj46,0,56.0,-1.1,2025-03-15T23:56:25.298Z,2025-03-16T01:46:32Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5584603385,347,,5584603383,56,Right,5584603425,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862115,372,1,1,48,40,5x54jbfk11lrsmipgsx7cdbai,1,37.6,100.0,2025-03-15T23:56:30.242Z,2025-03-15T23:56:33Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584603513,56,Back,5584603523,213,4.09,5584603519,141,87.7,5584603511,107,,5584603521,212,11.7,5584603517,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862159,373,1,1,48,43,5x54jbfk11lrsmipgsx7cdbai,1,30.4,86.5,2025-03-15T23:56:33.274Z,2025-03-15T23:56:38Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584603739,140,35.4,5584603747,1,,5584603745,213,4.82,5584603737,56,Back,5584603735,196,,5584603743,212,47.1,5584603741,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862185,374,1,1,48,48,5x54jbfk11lrsmipgsx7cdbai,0,38.1,13.1,2025-03-15T23:56:38.201Z,2025-03-15T23:56:40Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584603891,1,,5584603881,56,Right,5584603879,155,,5584603887,212,37.1,5584603883,140,73.3,5584603885,141,17.4,5584603889,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862191,386,12,1,48,51,6597wqy6gmpv3zjx7rp8cdj46,1,22.5,83.8,2025-03-15T23:56:41.005Z,2025-03-15T23:56:42Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584603967,167,,5584603941,213,0.78,5584603933,56,Back,5584603935,140,33.8,5584603937,141,100.0,5584603939,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862245,375,5,1,48,52,5x54jbfk11lrsmipgsx7cdbai,1,66.4,-1.0,2025-03-15T23:56:41.812Z,2025-03-16T01:46:32Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584604251,347,,5584604259,233,387,5584604249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862193,387,5,1,48,52,6597wqy6gmpv3zjx7rp8cdj46,0,33.6,101.0,2025-03-15T23:56:41.812Z,2025-03-16T01:46:33Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584604267,233,375,5584603949,347,,5584603947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862275,376,1,1,49,3,5x54jbfk11lrsmipgsx7cdbai,1,68.6,0.0,2025-03-15T23:56:52.906Z,2025-03-15T23:56:55Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584604417,140,46.3,5584604427,1,,5584604425,213,2.77,5584604413,56,Back,5584604423,212,25.2,5584604421,141,11.6,5584604411,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862305,377,1,1,49,6,5x54jbfk11lrsmipgsx7cdbai,1,45.0,13.1,2025-03-15T23:56:55.755Z,2025-03-15T23:56:59Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584604571,140,43.6,5584604573,141,46.1,5584604575,212,22.5,5584604569,56,Back,5584604577,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862325,378,1,1,49,10,5x54jbfk11lrsmipgsx7cdbai,1,44.4,42.5,2025-03-15T23:56:59.434Z,2025-03-15T23:57:02Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584604673,141,79.7,5584604675,212,26.7,5584604669,56,Left,5584604677,213,1.24,5584604671,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862363,379,1,1,49,12,5x54jbfk11lrsmipgsx7cdbai,1,52.7,79.9,2025-03-15T23:57:02.274Z,2025-03-15T23:57:07Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584604891,140,68.8,5584604889,56,Left,5584604899,213,0.55,5584604895,141,95.0,5584604897,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862375,380,1,1,49,18,5x54jbfk11lrsmipgsx7cdbai,1,70.8,91.4,2025-03-15T23:57:07.674Z,2025-03-15T23:57:09Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584604979,213,3.40,5584604975,141,87.1,5584604973,140,60.3,5584604977,212,11.4,5584604971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862401,381,1,1,49,20,5x54jbfk11lrsmipgsx7cdbai,1,56.5,85.0,2025-03-15T23:57:09.570Z,2025-03-15T23:57:13Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584605111,56,Center,5584605113,140,53.3,5584605119,213,4.42,5584605117,212,11.8,5584605115,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862447,382,1,1,49,23,5x54jbfk11lrsmipgsx7cdbai,1,52.8,66.6,2025-03-15T23:57:13.172Z,2025-03-15T23:57:19Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584605335,155,,5584605343,212,47.6,5584605337,56,Right,5584605341,141,20.7,5584605345,213,5.57,5584605347,1,,5584605339,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862463,383,1,1,49,29,5x54jbfk11lrsmipgsx7cdbai,1,94.0,20.9,2025-03-15T23:57:19.330Z,2025-03-16T00:13:24Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,1.0,,5584608709,154,,5584605435,56,Center,5584605443,213,1.45,5584605437,140,95.6,5584605441,212,14.2,5584605439,141,41.6,5584605433,155,,5584608707,210,13,5584605431,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862519,384,13,1,49,36,5x54jbfk11lrsmipgsx7cdbai,1,98.1,41.2,2025-03-15T23:57:26.210Z,2025-03-15T23:58:34Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5584608725,84,,5584605711,56,Center,5584608739,328,,5584608727,29,,5584608731,55,383,5584605709,60,,5584608743,231,46.9,5584608741,230,99.8,5584608351,20,5584605707,22,,,5584608735,102,42.0,5584608737,103,5584608729,154,,,,,,,15.3,,,,,,,,,
2788862563,385,5,1,49,38,5x54jbfk11lrsmipgsx7cdbai,0,101.0,42.3,2025-03-15T23:57:27.974Z,2025-03-16T01:46:33Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5584605919,233,388,5584605889,56,Center,5584605891,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862547,388,5,1,49,38,6597wqy6gmpv3zjx7rp8cdj46,1,-1.0,57.7,2025-03-15T23:57:27.974Z,2025-03-15T23:58:43Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584605899,233,385,5584605807,56,Back,5584605809,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862571,386,30,1,49,39,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-15T23:57:29.149Z,2025-03-15T23:57:31Z,,,,,5584605903,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788862551,389,30,1,49,39,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-15T23:57:29.149Z,2025-03-15T23:57:29Z,,,,,5584605833,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870243,390,32,2,45,0,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-16T00:13:04.618Z,2025-03-16T00:13:08Z,,,,,5584653273,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870225,394,32,2,45,0,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-03-16T00:13:04.618Z,2025-03-16T00:13:04Z,,,,,5584653211,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870285,395,1,2,45,0,6597wqy6gmpv3zjx7rp8cdj46,1,49.9,50.0,2025-03-16T00:13:04.619Z,2025-03-16T00:13:09Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584653501,56,Back,5584653507,212,18.2,5584653505,141,43.9,5584653503,140,33.0,5584653509,213,3.37,5584653511,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870305,396,1,2,45,2,6597wqy6gmpv3zjx7rp8cdj46,0,33.0,43.9,2025-03-16T00:13:07.337Z,2025-03-16T00:13:10Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584653621,1,,5584653611,56,Center,5584653613,140,80.2,5584653619,213,6.04,5584653609,157,,5584653615,141,25.5,5584653617,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870337,391,1,2,45,6,5x54jbfk11lrsmipgsx7cdbai,0,23.2,70.3,2025-03-16T00:13:11.344Z,2025-03-16T00:13:13Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584653783,213,0.14,5584653773,3,,5584653775,56,Back,5584653777,140,36.9,5584653781,212,14.5,5584653779,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870365,397,1,2,45,9,6597wqy6gmpv3zjx7rp8cdj46,1,63.8,17.7,2025-03-16T00:13:14.393Z,2025-03-16T00:13:15Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584653931,3,,5584653933,56,Center,5584653939,212,7.9,5584653941,213,0.90,5584653937,141,26.8,5584653935,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870377,398,1,2,45,10,6597wqy6gmpv3zjx7rp8cdj46,0,68.5,26.8,2025-03-16T00:13:15.585Z,2025-03-16T00:13:16Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584654027,141,30.0,5584654033,212,4.7,5584654011,3,,5584654023,140,72.5,5584654013,168,,5584654035,213,0.48,5584654019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870415,392,1,2,45,12,5x54jbfk11lrsmipgsx7cdbai,0,31.6,63.1,2025-03-16T00:13:16.857Z,2025-03-16T00:13:18Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584654233,1,,5584654229,212,26.2,5584654225,140,37.0,5584654223,56,Back,5584654227,141,100.0,5584654221,157,,5584654231,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870419,393,5,2,45,12,5x54jbfk11lrsmipgsx7cdbai,0,34.0,100.8,2025-03-16T00:13:17.427Z,2025-03-16T01:46:34Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584654877,233,399,5584654267,347,,5584654265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870511,399,5,2,45,12,6597wqy6gmpv3zjx7rp8cdj46,1,66.0,-0.8,2025-03-16T00:13:17.427Z,2025-03-16T01:46:33Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5584654843,233,393,5584654807,347,,5584654805,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870551,400,1,2,45,20,6597wqy6gmpv3zjx7rp8cdj46,1,70.7,0.0,2025-03-16T00:13:25.289Z,2025-03-16T00:13:28Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584655047,56,Right,5584655045,107,,5584655055,213,0.88,5584655051,141,17.7,5584655049,140,81.3,5584655053,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870595,401,1,2,45,23,6597wqy6gmpv3zjx7rp8cdj46,1,81.5,17.7,2025-03-16T00:13:28.410Z,2025-03-16T00:13:31Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584655283,212,14.0,5584655285,213,6.09,5584655277,56,Right,5584655279,140,94.6,5584655281,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870597,402,1,2,45,26,6597wqy6gmpv3zjx7rp8cdj46,0,94.6,13.7,2025-03-16T00:13:31.601Z,2025-03-16T00:13:33Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5584655301,213,1.86,5584655293,56,Center,5584655295,140,90.1,5584655289,2,,5584655297,141,37.1,5584655299,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870621,394,61,2,45,29,5x54jbfk11lrsmipgsx7cdbai,1,10.6,71.1,2025-03-16T00:13:34.506Z,2025-03-16T00:13:34Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,,5584655423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870679,395,12,2,45,30,5x54jbfk11lrsmipgsx7cdbai,1,14.7,68.5,2025-03-16T00:13:34.731Z,2025-03-16T00:13:45Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584655739,141,71.4,5584656081,397,,5584655741,212,2.0,5584655735,56,Back,5584655743,213,1.46,5584655737,140,14.9,5584656083,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870625,403,74,2,45,30,6597wqy6gmpv3zjx7rp8cdj46,1,90.1,37.1,2025-03-16T00:13:34.732Z,2025-03-16T00:13:45Z,4avmtni30rahy4h40ffg89q6t,O. Anderson,,,5584656107,233,395,5584656049,397,,5584655917,285,,5584655439,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870741,397,43,2,45,41,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-16T00:13:45.816Z,2025-03-16T00:14:00Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584656953,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870789,398,1,2,45,45,5x54jbfk11lrsmipgsx7cdbai,1,13.1,55.5,2025-03-16T00:13:49.984Z,2025-03-16T00:13:52Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5584656401,212,29.1,5584656393,123,,5584656403,213,1.00,5584656399,141,91.4,5584656435,287,,5584656395,56,Back,5584656397,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870859,399,1,2,45,47,5x54jbfk11lrsmipgsx7cdbai,1,28.1,91.4,2025-03-16T00:13:52.328Z,2025-03-16T00:13:57Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584656823,155,,5584656829,141,93.9,5584656835,1,,5584656831,212,52.1,5584656827,140,77.7,5584656825,56,Left,5584656833,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870863,400,61,2,45,52,5x54jbfk11lrsmipgsx7cdbai,0,78.4,96.9,2025-03-16T00:13:57.032Z,2025-03-16T00:13:57Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5584656859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788870871,401,5,2,45,52,5x54jbfk11lrsmipgsx7cdbai,0,81.4,101.0,2025-03-16T00:13:57.242Z,2025-03-16T01:46:34Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5584656893,56,Left,5584656895,347,,5584658361,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871121,404,5,2,45,52,6597wqy6gmpv3zjx7rp8cdj46,1,18.6,-1.0,2025-03-16T00:13:57.242Z,2025-03-16T01:46:34Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5584658331,56,Back,5584658333,347,,5584658349,233,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871139,405,1,2,46,16,6597wqy6gmpv3zjx7rp8cdj46,0,6.0,0.0,2025-03-16T00:14:21.258Z,2025-03-16T00:14:23Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584658437,141,7.9,5584658443,1,,5584658435,140,37.3,5584658441,213,0.18,5584658439,212,33.4,5584658433,56,Back,5584658431,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871173,402,1,2,46,19,5x54jbfk11lrsmipgsx7cdbai,0,65.9,87.8,2025-03-16T00:14:24.408Z,2025-03-16T00:14:26Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584658693,141,79.6,5584658695,212,16.3,5584658697,213,5.93,5584658683,3,,5584658687,56,Left,5584658691,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871205,406,1,2,46,23,6597wqy6gmpv3zjx7rp8cdj46,0,24.8,25.5,2025-03-16T00:14:27.986Z,2025-03-16T00:14:28Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5584658861,56,Back,5584658859,3,,5584658867,212,4.0,5584658865,141,30.1,5584658863,140,27.2,5584658869,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871233,403,1,2,46,23,5x54jbfk11lrsmipgsx7cdbai,1,68.0,70.8,2025-03-16T00:14:28.504Z,2025-03-16T00:14:30Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5584659005,140,70.7,5584659003,56,Center,5584659007,141,64.3,5584659011,213,5.28,5584659009,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871223,407,83,2,46,25,6597wqy6gmpv3zjx7rp8cdj46,0,26.8,30.4,2025-03-16T00:14:29.761Z,2025-03-16T00:14:31Z,bjdoqj8tsm1wlxiqaavduwo9h,C. Donovan,,,5584659041,399,ekzwxb68vg0w7o14zcq8n4vs9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871265,405,1,2,46,27,5x54jbfk11lrsmipgsx7cdbai,1,72.9,59.4,2025-03-16T00:14:31.785Z,2025-03-16T00:14:33Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5584659187,140,67.2,5584659185,56,Center,5584659191,212,6.0,5584659189,141,58.1,5584659193,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871301,406,1,2,46,28,5x54jbfk11lrsmipgsx7cdbai,1,66.2,50.3,2025-03-16T00:14:33.457Z,2025-03-16T00:14:37Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584659391,140,74.1,5584659393,141,14.1,5584659395,212,26.0,5584659397,213,5.04,5584659389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871323,407,1,2,46,32,5x54jbfk11lrsmipgsx7cdbai,1,76.1,10.6,2025-03-16T00:14:36.984Z,2025-03-16T00:14:39Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584659543,141,24.9,5584659541,140,70.7,5584659547,213,2.10,5584659545,212,11.3,5584659539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871361,408,1,2,46,34,5x54jbfk11lrsmipgsx7cdbai,1,70.4,26.1,2025-03-16T00:14:38.976Z,2025-03-16T00:14:41Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,,5584659755,213,1.66,5584659747,56,Center,5584659749,140,69.1,5584659753,212,15.4,5584659751,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871409,409,1,2,46,37,5x54jbfk11lrsmipgsx7cdbai,1,69.2,50.3,2025-03-16T00:14:41.776Z,2025-03-16T00:14:44Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5584660025,213,3.77,5584660017,56,Center,5584660021,141,33.1,5584660019,140,53.9,5584660023,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871429,410,1,2,46,40,5x54jbfk11lrsmipgsx7cdbai,1,54.5,31.6,2025-03-16T00:14:44.712Z,2025-03-16T00:14:46Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5584660107,141,27.9,5584660103,56,Center,5584660105,140,65.1,5584660109,212,11.4,5584660111,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871453,411,1,2,46,41,5x54jbfk11lrsmipgsx7cdbai,1,65.1,27.9,2025-03-16T00:14:45.912Z,2025-03-16T00:14:48Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5584660235,213,5.52,5584660229,140,77.3,5584660231,141,9.8,5584660227,56,Right,5584660233,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871461,412,61,2,46,43,5x54jbfk11lrsmipgsx7cdbai,0,77.3,9.8,2025-03-16T00:14:48.080Z,2025-03-16T00:14:48Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5584660281,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871543,408,5,2,46,44,6597wqy6gmpv3zjx7rp8cdj46,1,19.7,101.4,2025-03-16T00:14:49.272Z,2025-03-16T01:46:35Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584660797,56,Back,5584660845,233,413,5584660799,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871475,413,5,2,46,44,5x54jbfk11lrsmipgsx7cdbai,0,80.3,-1.4,2025-03-16T00:14:49.272Z,2025-03-16T01:46:35Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5584660885,233,408,5584660349,56,Right,5584660353,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871569,409,1,2,46,50,6597wqy6gmpv3zjx7rp8cdj46,1,19.8,100.0,2025-03-16T00:14:55.529Z,2025-03-16T00:14:57Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5584660995,107,,5584661005,213,4.45,5584660997,56,Back,5584660999,140,17.0,5584661003,212,11.5,5584661001,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871579,410,1,2,46,53,6597wqy6gmpv3zjx7rp8cdj46,0,17.0,85.3,2025-03-16T00:14:57.824Z,2025-03-16T00:17:51Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5584661187,236,,5584661045,140,18.4,5584661047,141,84.4,5584661053,1,,5584661193,286,,5584661051,213,5.89,5584661189,233,414,5584661049,212,1.6,5584661043,56,5584661041,157,Back,,,,,,,,,,,,,,,,,,,,,,,,
2788871601,414,74,2,46,53,5x54jbfk11lrsmipgsx7cdbai,1,79.6,14.1,2025-03-16T00:14:57.825Z,2025-03-16T01:19:29Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5584661163,285,,5584661195,233,410,5584661161,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871643,411,1,2,46,56,6597wqy6gmpv3zjx7rp8cdj46,0,21.6,59.6,2025-03-16T00:15:01.601Z,2025-03-16T00:15:02Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5584661361,155,,5584661371,213,5.33,5584661369,212,3.4,5584661367,141,55.5,5584661363,56,Back,5584661365,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871713,416,1,2,46,59,5x54jbfk11lrsmipgsx7cdbai,1,73.9,59.9,2025-03-16T00:15:04.576Z,2025-03-16T00:15:07Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5584661831,140,65.9,5584661835,212,13.0,5584661833,141,74.5,5584661837,213,2.27,5584661829,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788871791,417,1,2,47,2,5x54jbfk11lrsmipgsx7cdbai,1,66.7,80.0,2025-03-16T00:15:07.391Z,2025-03-16T00:15:11Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5584662263,212,11.1,5584662265,213,3.45,5584662259,140,56.6,5584662261,141,75.1,5584662257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
