id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2821692329,432,1,2,45,5,b1rpb2ox52uxcmjrsnqd95pk5,1,37.6,83.2,2025-06-08T00:10:31.240Z,2025-06-08T00:10:33Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765813717,141,93.6,5765813715,140,46.5,5765813713,56,Back,5765813719,212,11.7,5765813721,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692341,433,1,2,45,7,b1rpb2ox52uxcmjrsnqd95pk5,1,44.6,94.2,2025-06-08T00:10:33.220Z,2025-06-08T00:10:36Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765813807,140,27.2,5765813813,213,3.47,5765813811,212,19.3,5765813809,141,85.1,5765813805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692365,434,1,2,45,10,b1rpb2ox52uxcmjrsnqd95pk5,1,26.0,83.2,2025-06-08T00:10:36.248Z,2025-06-08T00:10:40Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765813965,141,64.9,5765813963,140,8.6,5765813969,213,3.74,5765813961,56,Back,5765813967,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692385,435,1,2,45,14,b1rpb2ox52uxcmjrsnqd95pk5,0,8.6,64.9,2025-06-08T00:10:39.897Z,2025-06-08T00:10:41Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765814091,141,64.6,5765814085,157,,5765814097,1,,5765814089,140,57.2,5765814087,56,Center,5765814095,213,6.28,5765814093,212,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692413,412,1,2,45,16,224tl8u2smnbyliroayk69nt0,1,45.4,36.1,2025-06-08T00:10:41.858Z,2025-06-08T00:10:44Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765814205,140,63.8,5765814209,212,19.4,5765814203,56,Center,5765814211,213,0.09,5765814201,3,,5765814207,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692441,414,1,2,45,19,224tl8u2smnbyliroayk69nt0,1,61.2,37.4,2025-06-08T00:10:44.834Z,2025-06-08T00:10:48Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765814389,56,Right,5765814391,140,61.3,5765814397,213,4.72,5765814393,141,5.0,5765814395,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692443,415,3,2,45,22,224tl8u2smnbyliroayk69nt0,0,63.6,4.8,2025-06-08T00:10:48.682Z,2025-06-08T00:10:52Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765814401,56,Right,5765814521,233,436,5765814403,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692455,436,7,2,45,22,b1rpb2ox52uxcmjrsnqd95pk5,1,36.4,95.2,2025-06-08T00:10:48.683Z,2025-06-08T00:10:53Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765814473,167,,5765814497,233,415,5765814475,56,Back,5765814477,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692565,416,5,2,45,24,224tl8u2smnbyliroayk69nt0,1,63.3,-1.8,2025-06-08T00:10:49.891Z,2025-06-08T01:33:14Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765815159,233,437,5765815135,347,,5765815133,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692485,437,5,2,45,24,b1rpb2ox52uxcmjrsnqd95pk5,0,36.7,101.8,2025-06-08T00:10:49.891Z,2025-06-08T01:33:15Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765814627,56,Back,5765814629,347,,5765815197,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692583,417,1,2,45,37,224tl8u2smnbyliroayk69nt0,0,61.9,0.0,2025-06-08T00:11:03.235Z,2025-06-08T00:11:07Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765815275,140,73.0,5765815273,56,Right,5765815279,212,16.2,5765815271,107,,5765815277,141,14.9,5765815281,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692581,438,44,2,45,39,b1rpb2ox52uxcmjrsnqd95pk5,1,27.8,86.2,2025-06-08T00:11:05.122Z,2025-06-08T01:21:32Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765815267,285,,5765815397,233,418,5765815263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692589,418,44,2,45,39,224tl8u2smnbyliroayk69nt0,0,72.2,13.8,2025-06-08T00:11:05.123Z,2025-06-08T01:21:32Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765815413,233,438,5765815313,286,,5765815307,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692597,439,12,2,45,39,b1rpb2ox52uxcmjrsnqd95pk5,1,28.9,88.0,2025-06-08T00:11:05.522Z,2025-06-08T00:11:08Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765815357,212,15.6,5765815351,56,Back,5765815353,140,41.0,5765815359,213,0.62,5765815385,167,,5765815373,15,,5765815355,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692613,419,5,2,45,40,224tl8u2smnbyliroayk69nt0,1,60.7,-1.3,2025-06-08T00:11:06.355Z,2025-06-08T01:33:15Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765815451,56,Right,5765815453,347,,5765815469,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692601,440,5,2,45,40,b1rpb2ox52uxcmjrsnqd95pk5,0,39.3,101.3,2025-06-08T00:11:06.355Z,2025-06-08T01:33:16Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765815511,233,419,5765815381,56,Back,5765815383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692633,420,1,2,45,44,224tl8u2smnbyliroayk69nt0,0,63.5,0.0,2025-06-08T00:11:10.026Z,2025-06-08T00:11:12Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765815541,107,,5765815547,141,22.8,5765815551,213,0.39,5765815553,1,,5765815543,56,Center,5765815549,212,43.0,5765815545,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692741,421,5,2,45,46,224tl8u2smnbyliroayk69nt0,0,101.0,20.6,2025-06-08T00:11:12.418Z,2025-06-08T01:33:16Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765816229,233,441,5765816215,56,Right,5765816217,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692649,441,5,2,45,46,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.0,79.4,2025-06-08T00:11:12.418Z,2025-06-08T01:33:16Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765815641,346,,5765816223,233,421,5765815639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692651,442,43,2,45,50,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-06-08T00:11:16.315Z,2025-06-08T00:11:19Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765815735,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692701,443,1,2,45,54,b1rpb2ox52uxcmjrsnqd95pk5,1,2.8,50.9,2025-06-08T00:11:20.001Z,2025-06-08T00:11:26Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765815883,56,Back,5765815889,212,18.7,5765815891,213,1.05,5765815885,140,11.6,5765815881,124,,5765815895,237,,5765815887,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692727,444,1,2,46,0,b1rpb2ox52uxcmjrsnqd95pk5,1,13.8,73.5,2025-06-08T00:11:26.377Z,2025-06-08T00:11:29Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5765816111,56,Back,5765816117,141,90.9,5765816121,212,15.1,5765816127,213,0.90,5765816115,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692735,445,1,2,46,3,b1rpb2ox52uxcmjrsnqd95pk5,0,23.2,92.1,2025-06-08T00:11:29.641Z,2025-06-08T00:14:11Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5765816181,212,4.7,5765816177,140,27.6,5765816179,141,91.1,5765816183,213,6.14,5765816175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692745,422,61,2,46,4,224tl8u2smnbyliroayk69nt0,1,74.6,6.5,2025-06-08T00:11:30.408Z,2025-06-08T00:11:31Z,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,,,5765816221,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692765,423,1,2,46,8,224tl8u2smnbyliroayk69nt0,1,61.5,18.5,2025-06-08T00:11:33.883Z,2025-06-08T00:11:34Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5765816357,141,24.4,5765816361,213,2.19,5765816355,140,58.8,5765816359,212,4.9,5765816353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692773,424,1,2,46,8,224tl8u2smnbyliroayk69nt0,1,58.8,24.4,2025-06-08T00:11:34.659Z,2025-06-08T00:11:35Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5765816401,56,Center,5765816407,212,16.0,5765816405,141,25.0,5765816403,140,74.0,5765816409,213,0.03,5765816399,157,,5765816411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692787,425,1,2,46,9,224tl8u2smnbyliroayk69nt0,1,74.0,25.0,2025-06-08T00:11:35.434Z,2025-06-08T00:11:38Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765816491,141,47.8,5765816485,3,,5765816489,140,63.7,5765816495,213,2.18,5765816487,56,Center,5765816493,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692791,426,44,2,46,12,224tl8u2smnbyliroayk69nt0,1,67.8,33.0,2025-06-08T00:11:38.107Z,2025-06-08T01:21:33Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765816503,286,,5765816585,233,446,5765816501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692803,446,44,2,46,12,b1rpb2ox52uxcmjrsnqd95pk5,0,32.2,67.0,2025-06-08T00:11:38.108Z,2025-06-08T01:21:33Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5765816619,233,426,5765816569,56,Back,5765816571,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692797,427,1,2,46,12,224tl8u2smnbyliroayk69nt0,0,63.7,47.8,2025-06-08T00:11:38.427Z,2025-06-08T00:11:39Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765816545,213,0.25,5765816535,3,,5765816543,212,8.6,5765816539,140,71.6,5765816541,141,50.9,5765816537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692837,428,83,2,46,16,224tl8u2smnbyliroayk69nt0,0,64.7,49.4,2025-06-08T00:11:41.756Z,2025-06-08T00:11:48Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765817105,399,a6nj3s6nhav0ybrnhla1m67mc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692869,429,43,2,46,16,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-08T00:11:42.397Z,2025-06-08T00:11:47Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765816881,56,Center,5765817071,144,7,5765816883,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692853,447,4,2,46,17,b1rpb2ox52uxcmjrsnqd95pk5,1,33.0,61.2,2025-06-08T00:11:43.059Z,2025-06-08T01:21:09Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765816861,152,,5765816859,56,Back,5765980951,285,,5765816857,13,,5765816985,233,430,5765816863,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692873,430,4,2,46,17,224tl8u2smnbyliroayk69nt0,0,67.0,38.8,2025-06-08T00:11:43.060Z,2025-06-08T01:21:09Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765816971,265,,5765816995,286,,5765816969,152,,5765816965,13,,5765816967,56,Center,5765816989,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692931,448,1,2,46,21,b1rpb2ox52uxcmjrsnqd95pk5,1,34.4,64.2,2025-06-08T00:11:47.522Z,2025-06-08T00:11:49Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765817171,141,35.5,5765817167,56,Back,5765817163,5,,5765817169,140,27.1,5765817175,213,4.34,5765817165,152,,5765817173,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692941,449,1,2,46,23,b1rpb2ox52uxcmjrsnqd95pk5,0,27.1,35.5,2025-06-08T00:11:49.339Z,2025-06-08T00:11:51Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765817231,141,23.9,5765817229,140,68.3,5765817237,1,,5765817225,155,,5765817235,213,6.10,5765817227,56,Center,5765817233,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692969,431,1,2,46,26,224tl8u2smnbyliroayk69nt0,1,31.1,71.8,2025-06-08T00:11:52.284Z,2025-06-08T00:11:53Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765817417,141,78.5,5765817411,3,,5765817421,213,0.65,5765817413,56,Back,5765817419,212,7.5,5765817415,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692991,433,4,2,46,30,224tl8u2smnbyliroayk69nt0,1,42.0,84.8,2025-06-08T00:11:56.473Z,2025-06-08T00:12:01Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765817657,233,450,5765817611,56,Back,5765817617,286,,5765817609,13,,5765817613,152,,5765817615,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821692987,450,4,2,46,30,b1rpb2ox52uxcmjrsnqd95pk5,0,58.0,15.2,2025-06-08T00:11:56.474Z,2025-06-08T00:12:02Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765817571,13,,5765817577,265,,5765817575,152,,5765817697,233,433,5765817573,56,Right,5765817579,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693089,434,1,2,46,47,224tl8u2smnbyliroayk69nt0,0,39.1,90.9,2025-06-08T00:12:13.301Z,2025-06-08T00:14:20Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765818065,140,70.9,5765818069,212,34.4,5765818063,56,Center,5765818057,5,,5765818071,213,6.04,5765818073,1,,5765818059,155,,5765818061,152,,5765818067,141,,,,78.5,,,,,,,,,,,,,,,,,,,,,,
2821693101,451,8,2,46,49,b1rpb2ox52uxcmjrsnqd95pk5,1,28.5,19.1,2025-06-08T00:12:15.426Z,2025-06-08T00:12:15Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765818171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693161,435,5,2,46,50,224tl8u2smnbyliroayk69nt0,1,61.7,102.0,2025-06-08T00:12:15.997Z,2025-06-08T01:33:17Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765818481,347,,5765818507,233,452,5765818479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693109,452,5,2,46,50,b1rpb2ox52uxcmjrsnqd95pk5,0,38.3,-2.0,2025-06-08T00:12:15.997Z,2025-06-08T01:33:17Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765818545,233,435,5765818197,56,Back,5765818199,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693235,436,1,2,47,4,224tl8u2smnbyliroayk69nt0,1,67.0,100.0,2025-06-08T00:12:30.460Z,2025-06-08T00:12:31Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765818895,56,Left,5765818903,213,5.42,5765818899,141,88.9,5765818893,107,,5765818897,140,73.9,5765818901,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693241,437,1,2,47,5,224tl8u2smnbyliroayk69nt0,1,73.9,88.9,2025-06-08T00:12:31.179Z,2025-06-08T00:12:34Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765818937,140,67.4,5765818943,213,3.64,5765818967,156,,5765818941,212,7.8,5765818939,141,83.5,5765818935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693257,438,50,2,47,8,224tl8u2smnbyliroayk69nt0,1,69.4,87.0,2025-06-08T00:12:33.933Z,2025-06-08T00:14:41Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765825173,233,454,5765819025,56,Left,5765825149,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693331,454,7,2,47,8,b1rpb2ox52uxcmjrsnqd95pk5,1,30.6,13.0,2025-06-08T00:12:33.934Z,2025-06-08T00:14:40Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765819435,56,Back,5765819437,285,,5765825157,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693303,453,4,2,47,13,b1rpb2ox52uxcmjrsnqd95pk5,1,32.2,12.6,2025-06-08T00:12:38.699Z,2025-06-08T01:21:09Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765819289,285,,5765819275,13,,5765819283,152,,5765819279,56,Back,5765819397,233,439,5765819287,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693297,439,4,2,47,13,224tl8u2smnbyliroayk69nt0,0,67.8,87.4,2025-06-08T00:12:38.700Z,2025-06-08T01:21:10Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765819381,56,Left,5765819405,233,453,5765819413,286,,5765819385,265,,5765819379,13,,5765819383,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693323,440,17,2,47,14,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-06-08T00:12:40.452Z,2025-06-08T00:12:55Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765819479,31,,5765819483,13,243,5765819481,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693501,455,1,2,47,39,b1rpb2ox52uxcmjrsnqd95pk5,1,28.1,3.7,2025-06-08T00:13:05.314Z,2025-06-08T00:13:07Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765820531,152,,5765820537,141,24.0,5765820529,5,,5765820541,213,2.42,5765820539,212,20.9,5765820533,56,Back,5765820535,140,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693511,456,1,2,47,41,b1rpb2ox52uxcmjrsnqd95pk5,1,13.9,28.0,2025-06-08T00:13:07.002Z,2025-06-08T00:13:09Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5765820631,140,12.9,5765820637,213,1.61,5765820629,56,Back,5765820635,212,27.2,5765820633,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693529,457,1,2,47,43,b1rpb2ox52uxcmjrsnqd95pk5,1,11.4,75.6,2025-06-08T00:13:08.818Z,2025-06-08T00:13:10Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765820737,141,73.0,5765820741,213,6.16,5765820735,140,24.9,5765820733,56,Back,5765820739,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693561,458,1,2,47,45,b1rpb2ox52uxcmjrsnqd95pk5,1,24.9,73.0,2025-06-08T00:13:10.778Z,2025-06-08T00:13:13Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5765820865,140,9.9,5765820863,56,Back,5765820869,212,17.0,5765820867,141,63.7,5765820871,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693591,459,1,2,47,47,b1rpb2ox52uxcmjrsnqd95pk5,1,9.3,58.7,2025-06-08T00:13:13.442Z,2025-06-08T00:13:15Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5765821061,141,50.4,5765821057,56,Back,5765821063,212,19.8,5765821059,140,27.4,5765821065,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693625,460,1,2,47,49,b1rpb2ox52uxcmjrsnqd95pk5,1,27.4,49.9,2025-06-08T00:13:15.634Z,2025-06-08T00:13:19Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5765821277,141,20.7,5765821281,213,5.30,5765821275,140,39.9,5765821273,56,Back,5765821279,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693633,461,61,2,47,53,b1rpb2ox52uxcmjrsnqd95pk5,0,39.9,20.7,2025-06-08T00:13:19.243Z,2025-06-08T00:13:19Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5765821301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693629,441,61,2,47,53,224tl8u2smnbyliroayk69nt0,1,48.5,66.9,2025-06-08T00:13:19.490Z,2025-06-08T00:13:19Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765821299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693689,443,1,2,47,55,224tl8u2smnbyliroayk69nt0,1,50.7,70.2,2025-06-08T00:13:21.516Z,2025-06-08T00:13:27Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765821627,212,12.4,5765821621,56,Left,5765821629,213,1.23,5765821623,140,54.7,5765821625,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693699,444,1,2,48,1,224tl8u2smnbyliroayk69nt0,1,61.3,66.6,2025-06-08T00:13:26.949Z,2025-06-08T00:13:29Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5765821709,212,10.8,5765821703,56,Center,5765821705,140,71.6,5765821711,213,0.04,5765821707,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693701,445,50,2,48,3,224tl8u2smnbyliroayk69nt0,1,72.4,71.2,2025-06-08T00:13:29.109Z,2025-06-08T01:21:23Z,c4va4gt5g10zm05qtucgyt889,D. Griffin,,,5765821921,233,462,5765821717,56,Center,5765821719,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693713,462,7,2,48,3,b1rpb2ox52uxcmjrsnqd95pk5,1,27.6,28.8,2025-06-08T00:13:29.110Z,2025-06-08T01:21:23Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765821835,56,Back,5765821837,285,,5765821901,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693755,464,3,2,48,10,b1rpb2ox52uxcmjrsnqd95pk5,0,62.1,16.0,2025-06-08T00:13:36.314Z,2025-06-08T01:21:24Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5765822057,286,,5765822161,233,446,5765822055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693773,446,7,2,48,10,224tl8u2smnbyliroayk69nt0,1,37.9,84.0,2025-06-08T00:13:36.315Z,2025-06-08T01:21:24Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5765822157,233,464,5765822151,56,Back,5765822153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693789,447,1,2,48,12,224tl8u2smnbyliroayk69nt0,1,22.3,80.0,2025-06-08T00:13:38.612Z,2025-06-08T00:13:40Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5765822211,141,76.0,5765822209,140,14.4,5765822207,56,Back,5765822213,212,8.7,5765822215,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693811,449,1,2,48,13,224tl8u2smnbyliroayk69nt0,1,14.4,76.0,2025-06-08T00:13:39.676Z,2025-06-08T00:13:43Z,6omt3lirajdcqxcbhzk9sobmx,G. Vacter,,,5765822335,213,5.65,5765822333,212,15.3,5765822327,56,Back,5765822331,141,62.6,5765822329,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693831,450,1,2,48,17,224tl8u2smnbyliroayk69nt0,1,31.3,65.1,2025-06-08T00:13:43.444Z,2025-06-08T00:13:46Z,1l26kd7tulii6x999b3fdxi0a,B. Sample,,,5765822463,1,,5765822457,141,80.5,5765822451,155,,5765822455,140,61.2,5765822459,212,33.1,5765822453,56,Left,5765822461,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693835,451,4,2,48,20,224tl8u2smnbyliroayk69nt0,1,67.2,85.8,2025-06-08T00:13:45.868Z,2025-06-08T01:21:10Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5765822545,233,465,5765822499,13,,5765822507,286,,5765822501,56,Left,5765822505,265,,5765822503,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821693845,465,4,2,48,20,b1rpb2ox52uxcmjrsnqd95pk5,0,32.8,14.2,2025-06-08T00:13:45.869Z,2025-06-08T01:21:11Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5765822527,152,,5765822577,233,451,5765822525,56,Back,5765822523,13,,5765822531,285,,5765822529,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
