id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value
2810784071,445,8,2,54,29,bu5w8wprynlj9mvphvy8sd94f,1,59.3,70.2,2025-05-05T00:19:42.439Z,2025-05-05T00:19:42Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5705173281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784131,446,1,2,54,32,bu5w8wprynlj9mvphvy8sd94f,1,65.7,68.1,2025-05-05T00:19:45.247Z,2025-05-05T00:19:48Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5705173545,213,1.22,5705173541,141,85.6,5705173537,56,Left,5705173539,140,69.8,5705173543,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784147,447,1,2,54,35,bu5w8wprynlj9mvphvy8sd94f,0,75.9,81.8,2025-05-05T00:19:48.727Z,2025-05-05T00:19:49Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5705173601,56,Center,5705173605,141,57.6,5705173607,212,16.8,5705173609,213,4.90,5705173603,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784173,454,8,2,54,39,kfq8fhwnmycbtad1u0fyefx0,1,19.0,50.3,2025-05-05T00:19:51.926Z,2025-05-05T00:19:52Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,,5705173679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784233,456,1,2,54,44,kfq8fhwnmycbtad1u0fyefx0,0,19.7,72.6,2025-05-05T00:19:56.854Z,2025-05-05T00:20:10Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705173945,212,45.8,5705173937,157,,5705173947,213,0.13,5705173941,140,63.0,5705173949,1,,5705173939,56,Left,5705173943,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784293,449,1,2,54,46,bu5w8wprynlj9mvphvy8sd94f,1,25.9,25.8,2025-05-05T00:19:58.927Z,2025-05-05T00:20:04Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705174179,56,Back,5705174185,212,20.7,5705174187,213,2.39,5705174181,140,11.5,5705174183,141,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784331,450,1,2,54,51,bu5w8wprynlj9mvphvy8sd94f,1,17.7,48.2,2025-05-05T00:20:04.664Z,2025-05-05T00:20:07Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5705174323,140,30.0,5705174329,213,5.61,5705174321,56,Back,5705174327,212,16.5,5705174325,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784405,451,1,2,54,54,bu5w8wprynlj9mvphvy8sd94f,1,29.2,37.0,2025-05-05T00:20:07.103Z,2025-05-05T00:20:15Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705174691,213,5.99,5705174689,212,28.8,5705174683,56,Center,5705174687,141,24.7,5705174685,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784425,452,1,2,55,2,bu5w8wprynlj9mvphvy8sd94f,1,60.3,24.0,2025-05-05T00:20:15.358Z,2025-05-05T00:20:17Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705174789,212,32.0,5705174791,213,6.00,5705174783,56,Right,5705174793,1,,5705174787,141,11.0,5705174785,140,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784457,453,1,2,55,4,bu5w8wprynlj9mvphvy8sd94f,1,93.6,8.6,2025-05-05T00:20:17.479Z,2025-05-05T00:20:22Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705174983,141,17.7,5705174989,213,2.55,5705174981,140,84.9,5705174985,212,11.0,5705174979,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784471,454,1,2,55,9,bu5w8wprynlj9mvphvy8sd94f,1,84.8,17.9,2025-05-05T00:20:22.487Z,2025-05-05T00:20:24Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5705175057,213,5.26,5705175051,140,89.3,5705175053,141,6.4,5705175049,56,Right,5705175055,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784479,455,1,2,55,11,bu5w8wprynlj9mvphvy8sd94f,0,92.0,5.2,2025-05-05T00:20:24.095Z,2025-05-05T00:20:25Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705175095,212,27.0,5705175085,2,,5705175097,213,1.20,5705175089,56,Center,5705175091,140,100.0,5705175093,141,42.2,5705175087,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784781,456,5,2,55,11,bu5w8wprynlj9mvphvy8sd94f,0,100.9,42.3,2025-05-05T00:20:24.825Z,2025-05-05T02:28:21Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705176907,233,457,5705176597,56,Center,5705176599,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784829,457,5,2,55,11,kfq8fhwnmycbtad1u0fyefx0,1,-0.9,57.7,2025-05-05T00:20:24.825Z,2025-05-05T02:28:21Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705176815,346,,5705176897,233,456,5705176813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784787,457,18,2,55,45,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-05T00:20:58.629Z,2025-05-05T00:21:00Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5705176623,59,7,5705176643,55,458,5705176621,44,Midfielder,5705176619,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784789,458,19,2,55,45,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-05T00:20:58.630Z,2025-05-05T03:02:09Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5705176629,42,,5705176635,59,26,5705423931,293,2,5705176639,55,457,5705176633,145,7,5705423929,292,9,5705176637,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784913,459,18,2,55,46,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-05T00:20:59.846Z,2025-05-05T00:22:21Z,eqge8se9qvv9oqyivp267l016,T. Zárate,,,5705177335,44,Forward,5705177337,59,18,5705177333,42,,5705177375,55,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784915,460,19,2,55,46,bu5w8wprynlj9mvphvy8sd94f,1,0.0,0.0,2025-05-05T00:20:59.847Z,2025-05-05T03:02:06Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705177353,59,19,5705177351,145,10,5705177347,42,,5705177357,55,459,5705179769,293,1,5705423877,292,8,5705177355,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784831,458,18,2,55,53,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-05T00:21:05.851Z,2025-05-05T00:21:07Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,,5705176833,42,,5705176835,44,Forward,5705176837,59,20,5705176885,55,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784841,459,19,2,55,53,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-05-05T00:21:05.852Z,2025-05-05T01:50:39Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5705176859,145,10,5705176865,293,3,5705176869,55,458,5705176855,42,,5705176863,292,9,5705176861,59,17,5705176867,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784935,460,1,2,56,5,kfq8fhwnmycbtad1u0fyefx0,1,4.4,59.7,2025-05-05T00:21:18.229Z,2025-05-05T00:21:23Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705177457,56,Back,5705177465,213,4.36,5705177459,140,2.7,5705177455,124,,5705177463,212,5.2,5705177469,237,,5705177461,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784975,461,1,2,56,12,kfq8fhwnmycbtad1u0fyefx0,0,13.9,55.5,2025-05-05T00:21:25.621Z,2025-05-05T00:21:29Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705177639,213,0.09,5705177629,155,,5705177633,140,46.7,5705177641,1,,5705177631,56,Back,5705177635,141,60.0,5705177637,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784999,461,44,2,56,15,bu5w8wprynlj9mvphvy8sd94f,1,46.9,41.3,2025-05-05T00:21:28.100Z,2025-05-05T01:26:21Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705177763,285,,5705177805,233,462,5705177761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810784977,462,44,2,56,15,kfq8fhwnmycbtad1u0fyefx0,0,53.1,58.7,2025-05-05T00:21:28.101Z,2025-05-05T01:26:22Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5705177811,233,461,5705177815,286,,5705177647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785011,462,1,2,56,15,bu5w8wprynlj9mvphvy8sd94f,0,36.6,43.7,2025-05-05T00:21:28.736Z,2025-05-05T01:21:27Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705177821,3,,5705177825,140,61.6,5705177827,141,37.3,5705177831,213,6.12,5705177823,56,Center,5705177829,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785005,463,1,2,56,16,kfq8fhwnmycbtad1u0fyefx0,1,34.3,70.8,2025-05-05T00:21:29.566Z,2025-05-05T00:21:32Z,19addig7dyotjybbwgbjkft2h,L. Archimède,,,5705177795,213,3.90,5705177791,141,59.9,5705177789,140,26.9,5705177793,212,10.7,5705177787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785039,464,1,2,56,18,kfq8fhwnmycbtad1u0fyefx0,1,26.9,59.9,2025-05-05T00:21:31.846Z,2025-05-05T00:21:36Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,,5705177977,140,19.7,5705177983,213,2.38,5705177975,56,Back,5705177981,212,10.4,5705177979,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785057,465,1,2,56,23,kfq8fhwnmycbtad1u0fyefx0,0,24.6,84.2,2025-05-05T00:21:36.606Z,2025-05-05T00:21:39Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705178093,213,0.13,5705178087,140,67.7,5705178085,56,Left,5705178095,1,,5705178091,212,45.7,5705178089,141,93.2,5705178083,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785071,463,8,2,56,27,bu5w8wprynlj9mvphvy8sd94f,1,33.6,7.0,2025-05-05T00:21:40.391Z,2025-05-05T00:21:40Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705178143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785075,464,5,2,56,27,bu5w8wprynlj9mvphvy8sd94f,0,34.0,-1.6,2025-05-05T00:21:40.413Z,2025-05-05T02:28:22Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5705178187,56,Back,5705178435,233,466,5705178189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785113,466,5,2,56,27,kfq8fhwnmycbtad1u0fyefx0,1,66.0,101.6,2025-05-05T00:21:40.413Z,2025-05-05T02:28:22Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705178405,347,,5705178411,233,464,5705178403,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785139,467,1,2,56,33,kfq8fhwnmycbtad1u0fyefx0,0,61.8,100.0,2025-05-05T00:21:46.277Z,2025-05-05T00:21:51Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705178583,140,90.0,5705178589,213,5.61,5705178581,56,Center,5705178585,141,66.9,5705178587,212,38.0,5705178579,107,,5705178593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785305,466,1,2,56,53,bu5w8wprynlj9mvphvy8sd94f,1,12.9,52.5,2025-05-05T00:22:06.063Z,2025-05-05T00:22:13Z,amy6q1u6b1rvlsudoc73mj2ms,F. Rodriguez,,,5705179479,141,33.6,5705179473,199,,5705179481,212,58.8,5705179477,140,67.5,5705179483,213,6.06,5705179485,1,,5705179475,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785297,468,4,2,56,59,kfq8fhwnmycbtad1u0fyefx0,1,31.4,68.6,2025-05-05T00:22:12.221Z,2025-05-05T00:22:20Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705179577,13,,5705179583,265,,5705179729,189,,5705179581,152,,5705179579,56,Back,5705179603,233,467,5705179585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785309,467,4,2,56,59,bu5w8wprynlj9mvphvy8sd94f,0,68.6,31.4,2025-05-05T00:22:12.222Z,2025-05-05T00:22:19Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5705179519,152,,5705179613,233,468,5705179517,56,Center,5705179521,265,,5705179523,286,,5705179515,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785397,469,1,2,57,9,kfq8fhwnmycbtad1u0fyefx0,1,38.1,73.9,2025-05-05T00:22:22.732Z,2025-05-05T00:22:25Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705179925,5,,5705179937,213,4.30,5705179931,140,29.9,5705179933,141,44.8,5705179927,152,,5705179935,212,21.6,5705179929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785409,470,1,2,57,12,kfq8fhwnmycbtad1u0fyefx0,1,29.6,44.5,2025-05-05T00:22:25.389Z,2025-05-05T00:22:27Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705180011,213,4.99,5705180007,141,13.2,5705180003,56,Back,5705180009,212,22.1,5705180005,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785481,471,1,2,57,14,kfq8fhwnmycbtad1u0fyefx0,1,33.3,15.0,2025-05-05T00:22:27.734Z,2025-05-05T00:22:34Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705180355,212,39.3,5705180353,141,13.4,5705180359,1,,5705180349,56,Right,5705180351,140,70.7,5705180347,155,,5705180357,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785485,472,50,2,57,21,kfq8fhwnmycbtad1u0fyefx0,1,67.2,7.6,2025-05-05T00:22:34.557Z,2025-05-05T00:22:43Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705180691,233,468,5705180395,286,,5705180393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785533,468,7,2,57,21,bu5w8wprynlj9mvphvy8sd94f,1,32.8,92.4,2025-05-05T00:22:34.558Z,2025-05-05T02:57:22Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705180659,285,,5705180673,233,472,5705180655,167,,5705180657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785549,469,5,2,57,22,bu5w8wprynlj9mvphvy8sd94f,0,35.5,101.0,2025-05-05T00:22:35.285Z,2025-05-05T02:28:23Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705180773,347,,5705180771,56,Back,5705180953,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785573,473,5,2,57,22,kfq8fhwnmycbtad1u0fyefx0,1,64.5,-1.0,2025-05-05T00:22:35.285Z,2025-05-05T02:28:23Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705180911,56,Right,5705180919,233,469,5705180913,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785599,474,1,2,57,32,kfq8fhwnmycbtad1u0fyefx0,1,62.5,0.0,2025-05-05T00:22:45.404Z,2025-05-05T00:22:50Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705181075,213,0.71,5705181065,107,,5705181067,56,Right,5705181071,141,17.7,5705181073,212,19.9,5705181069,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785609,475,50,2,57,37,kfq8fhwnmycbtad1u0fyefx0,1,70.6,12.0,2025-05-05T00:22:50.029Z,2025-05-05T00:23:22Z,djz5cm1g7ouen2y4o7w35jbl6,L. Ivanovic,,,5705182465,233,470,5705181113,56,Right,5705181115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785881,470,7,2,57,37,bu5w8wprynlj9mvphvy8sd94f,1,29.4,88.0,2025-05-05T00:22:50.030Z,2025-05-05T00:23:21Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5705182427,167,,5705182431,285,,5705182449,233,475,5705182429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810826845,810,50,2,57,51,bu5w8wprynlj9mvphvy8sd94f,1,38.8,93.6,2025-05-05T00:23:03.851Z,2025-05-05T02:32:05Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705401783,56,Back,5705401799,233,476,5705401785,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785769,476,7,2,57,51,kfq8fhwnmycbtad1u0fyefx0,0,59.7,5.2,2025-05-05T00:23:03.852Z,2025-05-05T02:32:06Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705401787,233,810,5705197933,285,,5705181877,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785927,471,5,2,57,52,bu5w8wprynlj9mvphvy8sd94f,1,37.3,101.0,2025-05-05T00:23:05.247Z,2025-05-05T02:28:23Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705182639,56,Back,5705332003,233,477,5705182641,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785777,477,5,2,57,52,kfq8fhwnmycbtad1u0fyefx0,0,62.7,-1.0,2025-05-05T00:23:05.247Z,2025-05-05T02:28:24Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705332035,233,471,5705181899,347,,5705181897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785935,472,1,2,58,4,bu5w8wprynlj9mvphvy8sd94f,1,35.8,100.0,2025-05-05T00:23:17.343Z,2025-05-05T02:57:24Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5705182685,141,88.9,5705182679,107,,5705182681,56,Left,5705182687,212,21.7,5705182691,1,,5705182689,213,5.91,5705182683,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785939,473,4,2,58,10,bu5w8wprynlj9mvphvy8sd94f,1,58.9,87.6,2025-05-05T00:23:22.855Z,2025-05-05T01:25:46Z,3bpj0qbeokaqc33aro8v7qpec,M. Lawrence,,,5705182847,233,478,5705182735,13,,5705182737,56,Left,5705182741,265,,5705182743,286,,5705182739,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810785949,478,4,2,58,10,kfq8fhwnmycbtad1u0fyefx0,0,41.1,12.4,2025-05-05T00:23:22.856Z,2025-05-05T02:57:19Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705182799,13,,5705182815,285,,5705182805,56,Back,5705182871,233,473,5705182809,152,,5705182813,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786213,474,1,2,58,25,bu5w8wprynlj9mvphvy8sd94f,1,56.4,95.0,2025-05-05T00:23:38.488Z,2025-05-05T02:57:21Z,1460tac94fhhy43lmohs4fj3e,N. Cardona,1.0,,5705184031,213,5.81,5705184025,140,82.1,5705184027,141,74.7,5705184029,212,30.3,5705184023,56,Center,5705184019,155,,5705309785,154,,5705184017,5,,5705184021,152,5705309783,210,,,,,,,,,,,,,,,,,,,15,
2810786223,475,15,2,58,34,bu5w8wprynlj9mvphvy8sd94f,1,80.9,72.4,2025-05-05T00:23:47.632Z,2025-05-05T01:20:16Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5705309817,103,2.5,5705309807,29,,5705309819,215,,5705309809,154,,5705309815,102,48.8,5705309805,78,,5705208609,20,,5705309821,146,93.2,5705309811,55,5705184065,18,5705309831,233,5705309823,147,5705184063,22,474,483,57.2,,5705184067,56,Center,,,,,,,
2810786327,483,10,2,58,34,kfq8fhwnmycbtad1u0fyefx0,1,1.2,47.4,2025-05-05T00:23:47.732Z,2025-05-05T01:32:25Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705184631,56,Back,5705184625,173,,5705184629,182,,5705309835,233,475,5705184627,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786253,480,1,2,58,35,kfq8fhwnmycbtad1u0fyefx0,1,10.3,47.6,2025-05-05T00:23:48.692Z,2025-05-05T00:23:51Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705184221,141,75.3,5705184223,212,24.2,5705184215,123,,5705184219,140,24.7,5705184225,213,0.89,5705184217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786275,481,1,2,58,38,kfq8fhwnmycbtad1u0fyefx0,0,25.4,74.7,2025-05-05T00:23:51.136Z,2025-05-05T00:23:54Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705184331,140,72.8,5705184337,213,0.16,5705184339,1,,5705184333,141,86.2,5705184327,155,,5705184335,212,50.4,5705184329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786281,476,12,2,58,41,bu5w8wprynlj9mvphvy8sd94f,1,25.3,9.7,2025-05-05T00:23:54.391Z,2025-05-05T00:23:55Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705184359,140,23.5,5705184365,213,4.45,5705184437,167,,5705184357,56,Back,5705184361,141,0.0,5705184387,15,,5705184363,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786287,477,5,2,58,42,bu5w8wprynlj9mvphvy8sd94f,0,26.1,-1.0,2025-05-05T00:23:54.997Z,2025-05-05T02:28:25Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5705184405,347,,5705184403,56,Back,5705184663,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786323,482,5,2,58,42,kfq8fhwnmycbtad1u0fyefx0,1,73.9,101.0,2025-05-05T00:23:54.997Z,2025-05-05T02:28:24Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705184611,347,,5705184609,56,Left,5705184637,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786387,484,1,2,58,48,kfq8fhwnmycbtad1u0fyefx0,1,70.4,100.0,2025-05-05T00:24:01.500Z,2025-05-05T00:25:06Z,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,,,5705184927,213,3.68,5705184921,140,51.8,5705184923,141,83.6,5705187837,1,,5705184925,212,22.8,5705184919,56,Left,5705187835,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786413,485,1,2,58,52,kfq8fhwnmycbtad1u0fyefx0,1,50.2,80.6,2025-05-05T00:24:05.125Z,2025-05-05T00:24:09Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705185109,213,4.54,5705185103,140,46.3,5705185107,212,24.3,5705185101,56,Back,5705185105,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786437,486,1,2,58,56,kfq8fhwnmycbtad1u0fyefx0,1,55.2,36.1,2025-05-05T00:24:09.340Z,2025-05-05T00:24:12Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705185249,212,11.3,5705185243,140,65.6,5705185251,213,6.04,5705185241,56,Center,5705185245,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786453,487,1,2,58,59,kfq8fhwnmycbtad1u0fyefx0,1,65.6,31.9,2025-05-05T00:24:12.508Z,2025-05-05T00:24:14Z,7d326gljgym4qtmxvx5t5poq2,A. Larsson,,,5705185309,56,Right,5705185313,141,12.2,5705185311,140,59.4,5705185317,213,4.26,5705185315,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786513,488,1,2,59,1,kfq8fhwnmycbtad1u0fyefx0,1,59.4,12.2,2025-05-05T00:24:13.940Z,2025-05-05T00:24:21Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,,5705185665,140,39.7,5705185671,213,2.81,5705185667,141,22.7,5705185663,56,Back,5705185669,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786521,489,1,2,59,7,kfq8fhwnmycbtad1u0fyefx0,1,35.8,28.2,2025-05-05T00:24:20.740Z,2025-05-05T00:24:21Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,,5705185715,212,17.2,5705185717,213,2.21,5705185711,140,26.0,5705185709,56,Back,5705185713,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786529,490,1,2,59,8,kfq8fhwnmycbtad1u0fyefx0,1,25.4,49.4,2025-05-05T00:24:21.467Z,2025-05-05T00:24:23Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,,5705185751,141,63.4,5705185747,56,Back,5705185749,140,30.3,5705185753,212,10.8,5705185755,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786619,491,1,2,59,10,kfq8fhwnmycbtad1u0fyefx0,1,31.8,64.9,2025-05-05T00:24:23.404Z,2025-05-05T00:24:33Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,,5705186217,213,0.34,5705186211,140,67.3,5705186219,1,,5705186209,56,Left,5705186213,141,84.4,5705186215,212,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810786621,492,61,2,59,11,kfq8fhwnmycbtad1u0fyefx0,0,66.6,90.8,2025-05-05T00:24:24.188Z,2025-05-05T00:24:39Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,,5705186225,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
