id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2793141723,388,1,2,45,38,b1rpb2ox52uxcmjrsnqd95pk5,0,46.3,64.3,2025-03-29T21:09:50.341Z,2025-03-29T21:15:15Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608053795,213,1.00,5608053791,141,79.6,5608053793,212,12.3,5608053785,3,,5608053789,140,52.6,5608053787,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143975,392,1,2,45,38,83cpn99fh7ulkwe8nezy8a3mx,0,45.7,15.4,2025-03-29T21:09:50.780Z,2025-03-29T23:02:18Z,achy1l1rfq2d4ftn6l1esht9m,A. Pérez,,,5608068083,213,1.90,5608068081,212,2.6,5608068079,141,19.0,5608068077,140,44.9,5608068075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793145277,432,50,2,45,39,b1rpb2ox52uxcmjrsnqd95pk5,1,59.7,81.2,2025-03-29T21:09:51.558Z,2025-03-29T22:08:10Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5608072157,286,,5608072155,56,Left,5608072459,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793141727,372,7,2,45,39,83cpn99fh7ulkwe8nezy8a3mx,0,40.3,18.8,2025-03-29T21:09:51.559Z,2025-03-29T23:02:17Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608053813,56,Back,5608071933,285,,5608072441,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793141803,389,1,2,45,42,b1rpb2ox52uxcmjrsnqd95pk5,1,54.1,89.9,2025-03-29T21:09:54.348Z,2025-03-29T21:09:58Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5608054153,56,Back,5608054155,140,38.3,5608054161,213,3.16,5608054157,141,89.4,5608054159,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793141839,390,1,2,45,45,b1rpb2ox52uxcmjrsnqd95pk5,1,36.2,89.6,2025-03-29T21:09:58.117Z,2025-03-29T21:10:00Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608054315,56,Back,5608054325,213,4.19,5608054317,140,27.8,5608054319,141,67.0,5608054321,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793141885,391,1,2,45,48,b1rpb2ox52uxcmjrsnqd95pk5,1,27.8,66.6,2025-03-29T21:10:00.476Z,2025-03-29T21:10:05Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5608054573,213,5.93,5608054571,212,9.2,5608054569,141,62.0,5608054567,140,36.0,5608054565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793141923,392,1,2,45,53,b1rpb2ox52uxcmjrsnqd95pk5,1,44.0,48.8,2025-03-29T21:10:05.387Z,2025-03-29T21:10:07Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608054773,56,Back,5608054777,141,20.7,5608054781,213,4.34,5608054779,212,20.5,5608054775,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793141979,393,1,2,45,55,b1rpb2ox52uxcmjrsnqd95pk5,1,36.8,20.7,2025-03-29T21:10:07.620Z,2025-03-29T21:10:11Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608055085,213,2.06,5608055083,212,13.7,5608055081,141,38.5,5608055079,140,30.6,5608055077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142025,394,1,2,45,59,b1rpb2ox52uxcmjrsnqd95pk5,1,29.4,36.1,2025-03-29T21:10:11.708Z,2025-03-29T21:10:15Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5608055351,213,2.51,5608055345,140,14.8,5608055347,141,52.5,5608055349,212,19.0,5608055343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142075,395,1,2,46,3,b1rpb2ox52uxcmjrsnqd95pk5,1,14.6,52.2,2025-03-29T21:10:15.523Z,2025-03-29T21:10:18Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5608055583,213,1.25,5608055577,141,76.6,5608055579,212,17.5,5608055575,140,19.8,5608055573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142131,396,1,2,46,6,b1rpb2ox52uxcmjrsnqd95pk5,1,21.9,77.9,2025-03-29T21:10:18.444Z,2025-03-29T21:10:21Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608055781,140,30.3,5608055779,56,Back,5608055785,212,13.3,5608055787,213,0.85,5608055783,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142187,397,1,2,46,9,b1rpb2ox52uxcmjrsnqd95pk5,0,30.3,92.6,2025-03-29T21:10:21.461Z,2025-03-29T21:10:25Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5608056121,213,5.34,5608056123,1,,5608056111,155,,5608056113,56,Center,5608056117,141,33.4,5608056119,212,49.8,5608056115,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142223,373,1,2,46,13,83cpn99fh7ulkwe8nezy8a3mx,1,41.4,63.4,2025-03-29T21:10:25.430Z,2025-03-29T21:10:26Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,,5608056285,213,0.13,5608056275,3,,5608056281,141,66.0,5608056277,56,Center,5608056279,140,54.2,5608056283,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142239,374,1,2,46,14,83cpn99fh7ulkwe8nezy8a3mx,0,54.0,66.1,2025-03-29T21:10:26.767Z,2025-03-29T21:10:28Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5608056371,56,Center,5608056373,140,59.5,5608056377,212,17.6,5608056379,213,5.05,5608056375,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142283,398,1,2,46,17,b1rpb2ox52uxcmjrsnqd95pk5,1,39.2,65.8,2025-03-29T21:10:29.316Z,2025-03-29T21:10:30Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5608056605,140,40.5,5608056609,212,8.1,5608056607,141,54.0,5608056603,56,Back,5608056611,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142315,399,1,2,46,18,b1rpb2ox52uxcmjrsnqd95pk5,1,42.8,48.5,2025-03-29T21:10:30.836Z,2025-03-29T21:10:33Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608056777,213,4.57,5608056775,212,11.7,5608056769,56,Back,5608056773,141,31.5,5608056771,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142397,400,1,2,46,20,b1rpb2ox52uxcmjrsnqd95pk5,1,40.9,30.6,2025-03-29T21:10:32.845Z,2025-03-29T21:10:37Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608057203,56,Right,5608057211,213,5.56,5608057205,140,56.7,5608057209,212,22.1,5608057207,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142423,401,1,2,46,25,b1rpb2ox52uxcmjrsnqd95pk5,1,41.7,10.9,2025-03-29T21:10:37.356Z,2025-03-29T21:10:38Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5608057329,212,9.0,5608057323,56,Back,5608057331,213,2.31,5608057325,140,35.9,5608057327,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142451,402,1,2,46,26,b1rpb2ox52uxcmjrsnqd95pk5,1,34.5,22.4,2025-03-29T21:10:38.499Z,2025-03-29T21:10:40Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608057431,56,Back,5608057433,140,41.3,5608057435,141,26.8,5608057437,212,7.7,5608057439,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142477,403,1,2,46,27,b1rpb2ox52uxcmjrsnqd95pk5,1,39.0,24.7,2025-03-29T21:10:40.235Z,2025-03-29T21:10:42Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5608057585,213,4.78,5608057573,56,Back,5608057583,212,9.1,5608057581,141,11.3,5608057577,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142527,404,1,2,46,30,b1rpb2ox52uxcmjrsnqd95pk5,1,39.3,10.9,2025-03-29T21:10:42.435Z,2025-03-29T21:10:45Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5608057851,141,25.3,5608057859,213,1.39,5608057847,140,41.0,5608057845,56,Back,5608057855,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142557,405,1,2,46,33,b1rpb2ox52uxcmjrsnqd95pk5,1,41.6,25.8,2025-03-29T21:10:45.524Z,2025-03-29T21:10:48Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608058071,56,Back,5608058079,213,5.75,5608058073,140,46.7,5608058075,141,21.2,5608058077,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142585,406,1,2,46,35,b1rpb2ox52uxcmjrsnqd95pk5,0,53.8,16.8,2025-03-29T21:10:48.219Z,2025-03-29T21:10:51Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5608058225,140,90.6,5608058327,1,,5608058227,141,17.9,5608058223,56,Right,5608058253,4,,5608058231,213,0.02,5608058229,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142629,375,1,2,46,39,83cpn99fh7ulkwe8nezy8a3mx,1,11.2,83.8,2025-03-29T21:10:51.942Z,2025-03-29T21:11:34Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608058545,212,16.3,5608058547,213,4.31,5608058543,141,61.7,5608058539,56,Back,5608058541,140,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142675,376,1,2,46,43,83cpn99fh7ulkwe8nezy8a3mx,1,6.0,61.7,2025-03-29T21:10:55.309Z,2025-03-29T21:11:01Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5608058821,56,Back,5608058833,1,,5608058829,213,0.40,5608058823,140,38.2,5608058827,212,36.8,5608058819,157,,5608058825,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142679,377,4,2,46,48,83cpn99fh7ulkwe8nezy8a3mx,1,36.3,85.3,2025-03-29T21:11:01.166Z,2025-03-29T22:08:01Z,35bpd9cmuep6cqczngaqpc19m,P. Goodrum,,,5608058843,13,,5608058847,152,,5608058849,265,,5608058875,233,407,5608058845,56,Back,5608058851,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142677,407,4,2,46,48,b1rpb2ox52uxcmjrsnqd95pk5,0,63.7,14.7,2025-03-29T21:11:01.167Z,2025-03-29T22:08:02Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608058857,152,,5608058855,56,Right,5608058897,233,377,5608058853,13,,5608058859,265,,5608058861,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142801,378,1,2,46,59,83cpn99fh7ulkwe8nezy8a3mx,1,38.3,85.7,2025-03-29T21:11:11.862Z,2025-03-29T21:11:14Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5608059431,56,Back,5608059443,189,,5608059427,5,,5608059439,213,4.18,5608059433,140,27.7,5608059435,141,58.1,5608059437,212,21.8,5608059429,152,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142849,379,1,2,47,2,83cpn99fh7ulkwe8nezy8a3mx,1,26.7,49.4,2025-03-29T21:11:14.678Z,2025-03-29T21:11:18Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608059671,141,7.9,5608059673,212,30.4,5608059667,56,Back,5608059669,140,37.5,5608059675,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142875,380,1,2,47,6,83cpn99fh7ulkwe8nezy8a3mx,0,43.2,9.8,2025-03-29T21:11:18.392Z,2025-03-29T21:11:20Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608059863,212,30.2,5608059853,140,71.1,5608059845,155,,5608059865,213,6.04,5608059859,141,0.0,5608059849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793142879,381,5,2,47,8,83cpn99fh7ulkwe8nezy8a3mx,0,74.3,-1.2,2025-03-29T21:11:20.762Z,2025-03-29T22:10:26Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608061395,233,408,5608059889,347,,5608059887,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143163,408,5,2,47,8,b1rpb2ox52uxcmjrsnqd95pk5,1,25.7,101.2,2025-03-29T21:11:20.762Z,2025-03-29T22:10:25Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5608061363,233,381,5608061329,347,,5608061327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143181,409,1,2,47,30,b1rpb2ox52uxcmjrsnqd95pk5,0,20.4,100.0,2025-03-29T21:11:42.875Z,2025-03-29T21:11:45Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608061445,56,Back,5608061465,213,5.82,5608061457,141,87.5,5608061469,1,,5608061451,140,39.2,5608061441,107,,5608061461,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143247,383,1,2,47,34,83cpn99fh7ulkwe8nezy8a3mx,0,53.5,10.9,2025-03-29T21:11:46.430Z,2025-03-29T21:11:51Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608061769,213,0.16,5608061759,157,,5608061761,56,Center,5608061765,141,22.7,5608061767,212,50.2,5608061763,140,100.0,5608061771,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143565,384,5,2,47,38,83cpn99fh7ulkwe8nezy8a3mx,0,101.0,19.8,2025-03-29T21:11:50.915Z,2025-03-29T22:10:26Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608063389,56,Right,5608063453,233,410,5608063391,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143537,410,5,2,47,38,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.0,80.2,2025-03-29T21:11:50.915Z,2025-03-29T22:10:26Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608063271,346,,5608063269,56,Back,5608063405,233,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143547,411,1,2,48,5,b1rpb2ox52uxcmjrsnqd95pk5,0,4.7,52.8,2025-03-29T21:12:17.932Z,2025-03-29T21:12:20Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5608063329,213,0.41,5608063321,56,Back,5608063333,74,,5608063319,124,,5608063325,141,75.3,5608063357,189,,5608063327,212,38.6,5608063331,1,,5608063323,140,38.5,,,,,,,,,,,,,,,,,,,,,,
2793143575,385,61,2,48,8,83cpn99fh7ulkwe8nezy8a3mx,1,63.4,10.7,2025-03-29T21:12:20.548Z,2025-03-29T23:02:15Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608063433,56,Right,5608063591,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143585,386,5,2,48,8,83cpn99fh7ulkwe8nezy8a3mx,0,69.3,-1.8,2025-03-29T21:12:21.180Z,2025-03-29T22:10:27Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5608063463,56,Right,5608063465,347,,5608064197,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143717,412,5,2,48,8,b1rpb2ox52uxcmjrsnqd95pk5,1,30.7,101.8,2025-03-29T21:12:21.180Z,2025-03-29T22:10:27Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5608064127,347,,5608064171,233,386,5608064125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143753,413,1,2,48,23,b1rpb2ox52uxcmjrsnqd95pk5,1,27.2,100.0,2025-03-29T21:12:35.355Z,2025-03-29T21:12:39Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5608064303,56,Back,5608064305,140,31.2,5608064307,141,89.7,5608064311,213,5.19,5608064301,107,,5608064309,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143839,414,1,2,48,27,b1rpb2ox52uxcmjrsnqd95pk5,1,31.2,89.7,2025-03-29T21:12:39.643Z,2025-03-29T21:12:46Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5608064747,140,25.9,5608064745,56,Back,5608064753,213,4.58,5608064743,196,,5608064755,1,,5608064749,141,27.0,5608064751,212,43.0,5608064741,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2793147713,465,50,2,48,32,b1rpb2ox52uxcmjrsnqd95pk5,1,35.4,15.0,2025-03-29T21:12:44.459Z,2025-03-29T22:08:11Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608085231,286,,5608086173,233,387,5608085229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143823,387,7,2,48,32,83cpn99fh7ulkwe8nezy8a3mx,0,64.6,85.0,2025-03-29T21:12:44.460Z,2025-03-29T23:02:16Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5608086129,233,465,5608084579,285,,5608084577,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143851,415,1,2,48,34,b1rpb2ox52uxcmjrsnqd95pk5,0,39.5,13.8,2025-03-29T21:12:46.499Z,2025-03-29T21:12:47Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608064847,213,0.47,5608064845,212,22.7,5608064839,56,Center,5608064843,141,28.9,5608064841,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143871,388,8,2,48,36,83cpn99fh7ulkwe8nezy8a3mx,1,34.2,68.5,2025-03-29T21:12:48.548Z,2025-03-29T21:12:48Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5608064959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143889,416,1,2,48,37,b1rpb2ox52uxcmjrsnqd95pk5,0,36.3,34.8,2025-03-29T21:12:50.195Z,2025-03-29T21:20:24Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608094801,141,30.7,5608095241,286,,5608094799,140,38.2,5608094797,157,,5608094805,213,5.33,5608094807,1,,5608095235,236,,5608095237,233,389,5608094803,212,3.4,5608065039,56,,,,,,,,,,,,,,,,,Back,,,
2793143905,389,74,2,48,37,83cpn99fh7ulkwe8nezy8a3mx,1,66.1,69.6,2025-03-29T21:12:50.196Z,2025-03-29T21:20:23Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5608095209,285,,5608065105,56,Center,5608095253,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143951,391,1,2,48,40,83cpn99fh7ulkwe8nezy8a3mx,0,63.8,55.1,2025-03-29T21:12:52.917Z,2025-03-29T21:12:54Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5608065373,141,65.5,5608065371,140,74.6,5608065375,212,13.4,5608065369,56,Center,5608065377,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143953,417,8,2,48,42,b1rpb2ox52uxcmjrsnqd95pk5,1,24.7,36.6,2025-03-29T21:12:54.644Z,2025-03-29T21:12:54Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5608065379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793143991,419,1,2,48,44,b1rpb2ox52uxcmjrsnqd95pk5,1,28.5,38.0,2025-03-29T21:12:56.317Z,2025-03-29T21:12:57Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608065563,141,20.4,5608065565,212,12.0,5608065567,213,4.74,5608065559,56,Back,5608065561,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144083,420,1,2,48,44,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,20.4,2025-03-29T21:12:57.099Z,2025-03-29T21:13:04Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5608066115,56,Back,5608066119,141,28.6,5608066117,140,31.8,5608066123,213,1.06,5608066121,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144095,421,1,2,48,51,b1rpb2ox52uxcmjrsnqd95pk5,1,63.1,25.3,2025-03-29T21:13:04.211Z,2025-03-29T21:13:05Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608066199,141,33.1,5608066197,140,68.7,5608066195,56,Center,5608066203,213,0.73,5608066201,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144129,422,1,2,48,53,b1rpb2ox52uxcmjrsnqd95pk5,1,69.0,33.1,2025-03-29T21:13:05.443Z,2025-03-29T21:13:08Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,,5608066409,213,5.05,5608066401,56,Right,5608066405,141,12.6,5608066407,212,14.8,5608066403,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144177,423,1,2,48,55,b1rpb2ox52uxcmjrsnqd95pk5,1,73.7,12.3,2025-03-29T21:13:07.956Z,2025-03-29T21:13:10Z,a6nj3s6nhav0ybrnhla1m67mc,M. Polisi,,,5608066637,140,65.2,5608066639,141,18.2,5608066635,56,Right,5608066641,212,9.8,5608066643,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144279,424,1,2,48,58,b1rpb2ox52uxcmjrsnqd95pk5,1,65.4,17.7,2025-03-29T21:13:10.747Z,2025-03-29T21:13:28Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,1.0,,5608067109,140,52.7,5608067949,210,15,5608067111,141,54.2,5608067115,213,2.06,5608067107,56,Center,5608067113,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144283,425,15,2,49,5,b1rpb2ox52uxcmjrsnqd95pk5,1,65.2,61.4,2025-03-29T21:13:17.675Z,2025-03-29T21:13:29Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5608068011,146,98.1,5608068001,55,424,5608067135,56,Center,5608068009,215,,5608067569,20,,5608068021,233,394,5608067131,19,,5608067999,29,,5608068005,102,51.7,5608068007,103,5608067993,78,,5608068013,147,51.8,5608067127,22,,,,,,,,,3.2,,,
2793144303,394,10,2,49,5,83cpn99fh7ulkwe8nezy8a3mx,1,1.7,47.6,2025-03-29T21:13:17.775Z,2025-03-29T21:13:29Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5608067259,182,,5608067327,177,,5608067255,178,,5608068049,233,425,5608067263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144525,396,1,2,49,13,83cpn99fh7ulkwe8nezy8a3mx,1,5.0,48.2,2025-03-29T21:13:25.300Z,2025-03-29T21:13:33Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5608068355,140,19.4,5608068357,141,21.6,5608068353,56,Back,5608068361,213,5.41,5608068359,212,23.6,5608068349,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144539,397,1,2,49,21,83cpn99fh7ulkwe8nezy8a3mx,0,25.3,6.7,2025-03-29T21:13:33.812Z,2025-03-29T21:13:35Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608068445,56,Right,5608068451,212,38.2,5608068453,213,6.27,5608068449,141,6.1,5608068447,140,61.7,5608068455,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144541,426,8,2,49,23,b1rpb2ox52uxcmjrsnqd95pk5,1,34.0,90.6,2025-03-29T21:13:35.780Z,2025-03-29T21:13:36Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5608068479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144553,427,1,2,49,25,b1rpb2ox52uxcmjrsnqd95pk5,1,33.6,84.2,2025-03-29T21:13:37.923Z,2025-03-29T21:14:06Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5608068555,213,0.96,5608068549,140,36.0,5608068547,56,Back,5608068553,212,4.4,5608068551,141,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144625,398,45,2,49,30,83cpn99fh7ulkwe8nezy8a3mx,0,28.2,12.0,2025-03-29T21:13:42.932Z,2025-03-29T22:08:16Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5608069295,233,429,5608068889,56,Back,5608068891,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144711,429,3,2,49,30,b1rpb2ox52uxcmjrsnqd95pk5,1,71.8,88.0,2025-03-29T21:13:42.932Z,2025-03-29T22:08:16Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5608069285,233,398,5608069249,56,Left,5608069251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144713,430,4,2,49,37,b1rpb2ox52uxcmjrsnqd95pk5,1,79.4,68.0,2025-03-29T21:13:49.572Z,2025-03-29T21:13:54Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5608069343,286,,5608069341,265,,5608069337,56,Center,5608069339,152,,5608069345,233,399,5608069333,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793144717,399,4,2,49,37,83cpn99fh7ulkwe8nezy8a3mx,0,20.6,32.0,2025-03-29T21:13:49.573Z,2025-03-29T21:14:41Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5608069301,56,Back,5608069381,233,430,5608072189,55,400,5608069299,13,,5608069303,152,,5608069305,265,,5608069307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793145089,400,17,2,49,42,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-29T21:13:54.379Z,2025-03-29T21:14:38Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,,5608072113,393,,5608071551,13,243,5608071547,31,,5608072115,55,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
