id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2812295591,314,44,1,39,42,cf5r1qpotp6n5i3vdchsp2en1,1,36.4,69.7,2025-05-09T23:48:02.880Z,2025-05-10T00:11:23Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713703707,233,299,5713703685,56,Back,5713703687,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295593,299,44,1,39,42,6597wqy6gmpv3zjx7rp8cdj46,0,63.6,30.3,2025-05-09T23:48:02.881Z,2025-05-10T00:11:23Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713703689,56,Center,5713703691,286,,5713703715,233,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295599,315,61,1,39,43,cf5r1qpotp6n5i3vdchsp2en1,1,39.3,68.2,2025-05-09T23:48:03.200Z,2025-05-09T23:48:14Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5713703725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295603,300,43,1,39,45,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-09T23:48:05.777Z,2025-05-09T23:50:17Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5713703743,56,Center,5713707415,189,0,5713707625,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295621,301,1,1,39,46,6597wqy6gmpv3zjx7rp8cdj46,1,70.3,53.7,2025-05-09T23:48:07.149Z,2025-05-09T23:48:09Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713703833,212,22.1,5713703831,141,76.7,5713703835,213,2.36,5713703827,56,Center,5713703849,189,,5713703829,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295635,302,1,1,39,50,6597wqy6gmpv3zjx7rp8cdj46,1,49.6,87.8,2025-05-09T23:48:11.052Z,2025-05-09T23:50:15Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713703975,140,31.8,5713703977,141,70.9,5713703973,56,Back,5713703981,213,3.69,5713703979,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295645,303,1,1,39,54,6597wqy6gmpv3zjx7rp8cdj46,1,30.8,67.3,2025-05-09T23:48:14.805Z,2025-05-09T23:48:16Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713704027,56,Back,5713704035,213,4.49,5713704031,141,29.8,5713704033,212,26.1,5713704029,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295657,304,1,1,39,55,6597wqy6gmpv3zjx7rp8cdj46,1,25.4,29.8,2025-05-09T23:48:16.060Z,2025-05-09T23:48:18Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713704107,56,Back,5713704115,213,5.49,5713704113,212,10.2,5713704111,141,19.1,5713704109,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295663,305,1,1,39,58,6597wqy6gmpv3zjx7rp8cdj46,1,32.3,24.7,2025-05-09T23:48:18.372Z,2025-05-09T23:48:19Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713704137,140,39.8,5713704133,56,Back,5713704147,213,0.96,5713704141,141,41.3,5713704143,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295671,306,1,1,39,59,6597wqy6gmpv3zjx7rp8cdj46,1,39.6,41.5,2025-05-09T23:48:19.772Z,2025-05-09T23:48:21Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713704199,212,15.6,5713704195,140,53.2,5713704197,141,32.4,5713704193,56,Center,5713704201,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295675,307,1,1,40,0,6597wqy6gmpv3zjx7rp8cdj46,1,53.2,32.4,2025-05-09T23:48:20.908Z,2025-05-09T23:48:24Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713704285,213,3.71,5713704281,141,19.1,5713704283,212,16.8,5713704279,140,39.7,5713704277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295683,308,1,1,40,3,6597wqy6gmpv3zjx7rp8cdj46,1,43.4,20.3,2025-05-09T23:48:23.908Z,2025-05-09T23:48:26Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713704343,212,17.3,5713704341,141,7.7,5713704337,56,Right,5713704345,213,5.76,5713704339,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295691,309,1,1,40,5,6597wqy6gmpv3zjx7rp8cdj46,1,56.2,10.9,2025-05-09T23:48:25.796Z,2025-05-09T23:48:28Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713704429,56,Back,5713704435,212,15.8,5713704437,213,2.80,5713704431,140,42.0,5713704433,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295711,310,1,1,40,7,6597wqy6gmpv3zjx7rp8cdj46,1,39.3,22.2,2025-05-09T23:48:28.012Z,2025-05-09T23:48:29Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713704511,140,45.0,5713704517,213,0.92,5713704513,141,33.7,5713704509,56,Back,5713704515,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295731,311,1,1,40,9,6597wqy6gmpv3zjx7rp8cdj46,1,45.0,33.7,2025-05-09T23:48:29.756Z,2025-05-09T23:48:32Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713704607,56,Back,5713704615,213,2.63,5713704613,212,16.8,5713704609,140,31.1,5713704611,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295751,312,1,1,40,12,6597wqy6gmpv3zjx7rp8cdj46,1,31.0,46.0,2025-05-09T23:48:32.292Z,2025-05-09T23:48:35Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713704719,213,1.58,5713704717,212,19.8,5713704711,56,Back,5713704713,140,30.9,5713704715,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295765,313,1,1,40,14,6597wqy6gmpv3zjx7rp8cdj46,1,30.6,74.5,2025-05-09T23:48:34.940Z,2025-05-09T23:48:37Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713704759,140,27.4,5713704763,212,12.0,5713704761,141,57.5,5713704765,213,4.43,5713704757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295777,314,1,1,40,16,6597wqy6gmpv3zjx7rp8cdj46,1,31.3,59.0,2025-05-09T23:48:37.108Z,2025-05-09T23:48:40Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713704829,213,5.75,5713704827,212,5.2,5713704823,140,35.6,5713704821,56,Back,5713704825,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295801,315,1,1,40,19,6597wqy6gmpv3zjx7rp8cdj46,1,40.7,51.9,2025-05-09T23:48:39.804Z,2025-05-10T16:52:03Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713704963,213,5.99,5713704961,212,15.8,5713704955,56,Center,5713704957,140,55.1,5713704959,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295811,316,4,1,40,24,6597wqy6gmpv3zjx7rp8cdj46,1,57.0,49.8,2025-05-09T23:48:44.551Z,2025-05-10T16:52:12Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713705019,152,,5713705047,233,316,5713705023,286,,5713705015,13,,5713705017,56,Center,5716220657,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295807,316,4,1,40,24,cf5r1qpotp6n5i3vdchsp2en1,0,43.0,50.2,2025-05-09T23:48:44.552Z,2025-05-10T16:52:21Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713705075,233,316,5713705037,285,,5713705033,152,,5713705031,56,Back,5716220429,265,,5716221677,55,317,5713705029,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812295847,317,17,1,40,31,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-05-09T23:48:51.625Z,2025-05-10T16:52:20Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713705481,31,,5713705483,393,,5713705485,13,243,5716221637,55,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296089,317,1,1,41,21,6597wqy6gmpv3zjx7rp8cdj46,0,61.8,56.3,2025-05-09T23:49:41.371Z,2025-05-09T23:49:45Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713706779,140,100.0,5713706785,213,6.06,5713706781,141,42.7,5713706787,1,,5713706783,212,42.2,5713706773,155,,5713706777,56,Center,5713706771,5,,5713706775,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296181,318,5,1,41,24,6597wqy6gmpv3zjx7rp8cdj46,0,100.8,39.6,2025-05-09T23:49:45.151Z,2025-05-10T00:11:46Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713707935,233,318,5713707403,56,Center,5713707405,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296255,318,5,1,41,24,cf5r1qpotp6n5i3vdchsp2en1,1,-0.8,60.4,2025-05-09T23:49:45.151Z,2025-05-10T00:11:45Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713707927,233,318,5713707909,346,,5713707907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296269,319,1,1,42,5,cf5r1qpotp6n5i3vdchsp2en1,0,3.4,58.5,2025-05-09T23:50:25.561Z,2025-05-10T16:52:49Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5713707989,140,57.7,5713707999,74,,5713707997,1,,5713707991,141,78.3,5713707993,212,58.6,5713707987,56,Center,5713707985,124,,5713707995,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296279,319,1,1,42,9,6597wqy6gmpv3zjx7rp8cdj46,0,38.9,35.7,2025-05-09T23:50:29.372Z,2025-05-09T23:50:30Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713708039,56,Center,5713708047,213,0.00,5713708041,140,59.4,5713708043,141,35.8,5713708037,3,,5713708045,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296297,320,1,1,42,11,cf5r1qpotp6n5i3vdchsp2en1,0,33.3,76.7,2025-05-09T23:50:31.585Z,2025-05-09T23:50:33Z,a2crcglwdookm6m397dxw2qdw,V. Latinovich,,,5713708153,157,,5713708157,140,69.5,5713708155,56,Left,5713708159,141,81.2,5713708163,213,0.08,5713708161,212,38.1,5713708165,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296305,320,12,1,42,13,6597wqy6gmpv3zjx7rp8cdj46,1,29.0,30.0,2025-05-09T23:50:33.219Z,2025-05-10T16:52:58Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713708215,212,14.6,5713708209,56,Back,5713708217,213,0.45,5713708213,141,39.4,5713708211,140,41.5,5716224887,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296319,321,50,1,42,16,cf5r1qpotp6n5i3vdchsp2en1,1,62.9,71.8,2025-05-09T23:50:36.321Z,2025-05-10T00:11:16Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713708345,233,321,5713708299,56,Center,5713708301,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296323,321,7,1,42,16,6597wqy6gmpv3zjx7rp8cdj46,1,37.1,28.2,2025-05-09T23:50:36.322Z,2025-05-10T16:53:05Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713708323,233,321,5716225501,388,,5716225499,384,,5713708309,56,Back,5713708315,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296337,322,1,1,42,17,6597wqy6gmpv3zjx7rp8cdj46,1,36.7,39.4,2025-05-09T23:50:37.270Z,2025-05-09T23:50:40Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713708389,140,41.8,5713708391,141,48.1,5713708397,213,0.84,5713708387,56,Back,5713708395,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296351,323,1,1,42,19,6597wqy6gmpv3zjx7rp8cdj46,1,41.2,55.4,2025-05-09T23:50:39.962Z,2025-05-09T23:51:05Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713708465,213,2.14,5713708461,141,76.4,5713708463,212,17.0,5713708459,140,32.5,5713708457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296353,324,50,1,42,22,6597wqy6gmpv3zjx7rp8cdj46,1,35.0,71.6,2025-05-09T23:50:42.906Z,2025-05-09T23:50:53Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5713708479,56,Back,5713708559,233,322,5713708557,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296355,322,7,1,42,22,cf5r1qpotp6n5i3vdchsp2en1,1,65.0,28.4,2025-05-09T23:50:42.907Z,2025-05-10T16:53:31Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713708483,56,Center,5713708485,285,,5716227543,384,,5716227545,178,,5713708521,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296391,324,4,1,42,26,cf5r1qpotp6n5i3vdchsp2en1,1,65.2,28.6,2025-05-09T23:50:46.377Z,2025-05-09T23:50:53Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5713708717,233,325,5713708711,286,,5713708709,265,,5713708707,152,,5713708703,13,,5713708705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296379,325,4,1,42,26,6597wqy6gmpv3zjx7rp8cdj46,0,34.8,71.4,2025-05-09T23:50:46.378Z,2025-05-09T23:50:54Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713708639,56,Back,5713708645,285,,5713708637,13,,5713708643,265,,5713708641,152,,5713708725,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296543,325,1,1,43,12,cf5r1qpotp6n5i3vdchsp2en1,1,64.0,24.6,2025-05-09T23:51:32.873Z,2025-05-10T16:53:44Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,1.0,,5713709881,141,56.6,5716228529,20,,5713709875,152,,5716228527,224,,5713709873,155,,5713710237,154,,5713709883,212,31.2,5713709885,213,0.77,5713709879,140,85.3,5713709869,2,5713709871,5,,5713709877,56,,Center,5713710233,210,,,,13,,,,,,,,,,,,
2812296551,326,44,1,43,15,cf5r1qpotp6n5i3vdchsp2en1,1,86.7,53.3,2025-05-09T23:51:35.449Z,2025-05-10T00:11:24Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5713709931,286,,5713709963,233,326,5713709929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296547,326,44,1,43,15,6597wqy6gmpv3zjx7rp8cdj46,0,13.3,46.7,2025-05-09T23:51:35.450Z,2025-05-10T00:11:24Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713709967,233,326,5713709909,285,,5713709907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296555,327,13,1,43,15,cf5r1qpotp6n5i3vdchsp2en1,1,87.5,58.7,2025-05-09T23:51:36.081Z,2025-05-10T16:54:00Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5713710261,103,44.4,5713710135,24,,5713710141,328,,5713710259,102,60.7,5713709953,56,Center,5713710251,29,,5716229737,77,,5713710265,231,52.2,5713710263,230,97.6,5713710137,15,5713709951,17,,5713710255,55,,325,5713710253,154,,,,,,,,,,,,,,,,
2812296661,327,5,1,43,17,6597wqy6gmpv3zjx7rp8cdj46,1,-0.6,40.8,2025-05-09T23:51:37.626Z,2025-05-10T00:11:46Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713710759,233,328,5713710725,56,Back,5713710727,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296579,328,5,1,43,17,cf5r1qpotp6n5i3vdchsp2en1,0,100.6,59.2,2025-05-09T23:51:37.626Z,2025-05-10T00:11:46Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5713710765,233,327,5713710115,346,,5713710113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296679,328,1,1,43,43,6597wqy6gmpv3zjx7rp8cdj46,0,4.5,40.7,2025-05-09T23:52:03.882Z,2025-05-09T23:52:08Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5713710873,74,,5713710871,1,,5713710869,213,0.02,5713710865,141,42.1,5713710867,212,61.0,5713710863,140,62.6,5713710861,56,Center,5713710859,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296685,329,61,1,43,49,cf5r1qpotp6n5i3vdchsp2en1,1,45.0,66.7,2025-05-09T23:52:09.302Z,2025-05-09T23:52:09Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5713710911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296697,329,1,1,43,49,6597wqy6gmpv3zjx7rp8cdj46,1,62.6,42.1,2025-05-09T23:52:09.642Z,2025-05-09T23:52:12Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713710967,56,Center,5713710969,140,62.2,5713710971,141,33.0,5713710973,212,6.2,5713710975,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296701,330,3,1,43,52,6597wqy6gmpv3zjx7rp8cdj46,0,61.7,6.4,2025-05-09T23:52:12.290Z,2025-05-10T16:54:19Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713711009,211,,5716231179,465,,5713711005,286,,5713711003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296719,330,12,1,43,55,cf5r1qpotp6n5i3vdchsp2en1,1,35.5,91.2,2025-05-09T23:52:15.433Z,2025-05-10T16:54:24Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713711115,141,100.0,5713711117,212,8.2,5713711113,140,39.6,5713711111,56,Back,5713711119,213,1.02,5713711131,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296743,331,5,1,43,56,6597wqy6gmpv3zjx7rp8cdj46,1,57.6,-1.2,2025-05-09T23:52:16.311Z,2025-05-10T00:11:47Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713711263,347,,5713711261,56,Right,5713711281,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296721,331,5,1,43,56,cf5r1qpotp6n5i3vdchsp2en1,0,42.4,101.2,2025-05-09T23:52:16.311Z,2025-05-10T00:11:47Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5713711287,233,331,5713711129,347,,5713711127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296753,332,1,1,44,3,6597wqy6gmpv3zjx7rp8cdj46,1,54.3,0.0,2025-05-09T23:52:23.826Z,2025-05-09T23:52:26Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713711339,107,,5713711341,56,Center,5713711347,141,31.9,5713711345,140,57.1,5713711355,1,,5713711353,213,1.44,5713711351,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296757,333,1,1,44,6,6597wqy6gmpv3zjx7rp8cdj46,1,57.6,31.9,2025-05-09T23:52:26.599Z,2025-05-09T23:52:30Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713711389,56,Right,5713711387,3,,5713711393,141,10.9,5713711391,140,54.5,5713711397,213,4.49,5713711395,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296769,334,1,1,44,10,6597wqy6gmpv3zjx7rp8cdj46,1,57.5,17.4,2025-05-09T23:52:30.179Z,2025-05-09T23:58:36Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713711477,212,22.3,5713711471,56,Back,5713711473,140,46.2,5713711475,141,45.1,5713711479,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296781,335,1,1,44,13,6597wqy6gmpv3zjx7rp8cdj46,1,46.2,45.2,2025-05-09T23:52:33.881Z,2025-05-09T23:52:35Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5713711559,213,1.72,5713711553,140,43.8,5713711557,212,17.3,5713711551,56,Back,5713711555,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296793,336,1,1,44,15,6597wqy6gmpv3zjx7rp8cdj46,1,43.2,70.9,2025-05-09T23:52:35.393Z,2025-05-09T23:52:38Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5713711649,212,12.2,5713711651,213,5.28,5713711643,56,Back,5713711647,141,55.8,5713711645,140,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296797,337,1,1,44,18,6597wqy6gmpv3zjx7rp8cdj46,1,45.7,54.8,2025-05-09T23:52:38.333Z,2025-05-09T23:57:46Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5713718059,140,46.4,5713718065,213,4.80,5713718061,141,41.9,5713718063,212,8.8,5713711667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296805,338,1,1,44,19,6597wqy6gmpv3zjx7rp8cdj46,1,45.8,50.3,2025-05-09T23:52:39.929Z,2025-05-09T23:52:40Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5713711709,213,3.96,5713711705,141,34.3,5713711703,140,36.1,5713711707,212,14.9,5713711701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296815,339,1,1,44,20,6597wqy6gmpv3zjx7rp8cdj46,1,36.1,34.5,2025-05-09T23:52:40.713Z,2025-05-09T23:52:42Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5713711747,212,18.7,5713711743,140,53.9,5713711741,56,Center,5713711745,141,35.7,5713711749,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296827,340,1,1,44,22,6597wqy6gmpv3zjx7rp8cdj46,1,54.7,35.4,2025-05-09T23:52:42.742Z,2025-05-09T23:52:45Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5713711825,213,5.21,5713711821,141,13.2,5713711823,212,17.2,5713711819,140,62.5,5713711817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296831,341,1,1,44,24,6597wqy6gmpv3zjx7rp8cdj46,1,62.3,13.8,2025-05-09T23:52:44.810Z,2025-05-09T23:58:24Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5713711837,56,Center,5713711845,213,0.71,5713711843,212,8.4,5713711841,141,21.9,5713711839,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812296987,342,1,1,44,27,6597wqy6gmpv3zjx7rp8cdj46,1,81.9,14.1,2025-05-09T23:52:47.809Z,2025-05-10T16:54:59Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,1.0,5713712847,212,30.6,5713712843,140,94.6,5713712841,56,Center,5713712837,2,,5713712845,141,54.6,5716233815,224,,5716233817,20,,5713713293,154,,5713713291,210,16,5713712849,213,5713713295,22,,,,1.12,,,,,,,,,,,,,,,,,,,
2812296989,343,16,1,44,29,6597wqy6gmpv3zjx7rp8cdj46,1,94.9,52.8,2025-05-09T23:52:49.856Z,2025-05-10T16:55:56Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5713713349,230,97.1,5713713029,72,,5716237901,396,48.4,5713713333,29,,5713713341,102,48.6,5713713037,375,44:29.352,5713712859,56,Center,5713713343,103,2.5,5713712855,22,,5713713033,374,5713713351,231,49.8,5713876171,78,2025-05-10 00:52:49.515,,5713878761,16,5713713335,154,,,5713713347,328,,5716237899,395,1.6,5713713345,214,5713713337,55,342,
2812297221,347,70,1,45,0,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-05-09T23:53:20.906Z,2025-05-10T16:56:55Z,,,,,5713714525,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812297135,332,1,1,45,39,cf5r1qpotp6n5i3vdchsp2en1,1,49.8,50.6,2025-05-09T23:53:59.472Z,2025-05-10T16:56:07Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5716238729,189,,5713713785,212,26.3,5713713783,141,36.1,5713713787,213,3.53,5713713781,140,26.6,5713713779,56,Back,5713713789,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812297143,333,1,1,45,44,cf5r1qpotp6n5i3vdchsp2en1,1,27.9,37.6,2025-05-09T23:54:04.504Z,2025-05-09T23:54:06Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5713713827,140,33.9,5713713825,56,Back,5713713829,141,30.9,5713713831,212,7.8,5713713833,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812297145,334,1,1,45,46,cf5r1qpotp6n5i3vdchsp2en1,0,33.9,30.9,2025-05-09T23:54:06.201Z,2025-05-09T23:54:50Z,6o5jqx64vum71hh2olnrb4178,K. Santos,,,5713713875,1,,5713713871,212,44.7,5713713869,141,78.2,5713713873,213,0.80,5713713865,56,Center,5713713867,140,63.4,5713713863,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
