id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2788914773,456,1,2,48,35,5qfq6cwtrgzd2szijivns7rjl,1,31.4,38.0,2025-03-16T01:14:00.734Z,2025-03-16T01:14:02Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5584898799,3,,5584898805,141,49.0,5584898809,213,2.46,5584898807,212,11.8,5584898801,56,Back,5584898803,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914843,457,1,2,48,37,5qfq6cwtrgzd2szijivns7rjl,1,17.0,50.7,2025-03-16T01:14:02.516Z,2025-03-16T01:14:07Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584899173,141,52.2,5584899171,140,22.8,5584899169,56,Back,5584899177,213,0.17,5584899175,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914875,458,1,2,48,41,5qfq6cwtrgzd2szijivns7rjl,1,38.7,63.9,2025-03-16T01:14:06.845Z,2025-03-16T01:14:08Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584899333,56,Back,5584899335,140,27.8,5584899337,141,74.8,5584899341,213,2.57,5584899339,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914883,459,1,2,48,43,5qfq6cwtrgzd2szijivns7rjl,0,24.6,76.7,2025-03-16T01:14:08.237Z,2025-03-16T01:14:09Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584899395,212,12.2,5584899389,56,Back,5584899397,213,6.02,5584899393,141,72.0,5584899391,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914913,402,8,2,48,46,aj8ytsr2ap33tod0hd8ofzaw9,1,56.9,17.4,2025-03-16T01:14:11.014Z,2025-03-16T01:14:11Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584899551,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788914957,404,1,2,48,48,aj8ytsr2ap33tod0hd8ofzaw9,1,64.1,27.1,2025-03-16T01:14:13.670Z,2025-03-16T01:14:15Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584899793,141,39.4,5584899797,213,0.77,5584899787,56,Center,5584899789,140,72.3,5584899795,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915017,405,1,2,48,49,aj8ytsr2ap33tod0hd8ofzaw9,1,72.3,39.4,2025-03-16T01:14:14.996Z,2025-03-16T01:14:18Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5584900045,56,Right,5584900047,140,78.6,5584900049,141,18.5,5584900051,212,15.7,5584900053,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915031,406,1,2,48,53,aj8ytsr2ap33tod0hd8ofzaw9,0,78.6,18.5,2025-03-16T01:14:18.742Z,2025-03-16T01:14:19Z,1o7iht0ow216jvo5qm64akup6,S. Stojanovic,,,5584900129,213,0.70,5584900127,212,26.5,5584900125,141,43.7,5584900123,140,97.9,5584900121,56,Center,5584900119,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915183,461,1,2,49,5,5qfq6cwtrgzd2szijivns7rjl,1,12.9,42.4,2025-03-16T01:14:30.102Z,2025-03-16T01:14:31Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5584900947,140,12.0,5584900951,212,9.3,5584900953,213,1.67,5584900949,141,56.0,5584900945,56,Back,5584900943,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915219,462,1,2,49,7,5qfq6cwtrgzd2szijivns7rjl,1,12.0,56.0,2025-03-16T01:14:32.069Z,2025-03-16T01:14:34Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584901139,140,11.4,5584901141,141,69.3,5584901143,212,9.1,5584901137,56,Back,5584901145,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915249,463,1,2,49,9,5qfq6cwtrgzd2szijivns7rjl,0,11.1,74.5,2025-03-16T01:14:34.381Z,2025-03-16T01:14:36Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584901291,212,27.5,5584901293,213,6.02,5584901285,56,Back,5584901287,140,36.4,5584901289,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915275,407,4,2,49,13,aj8ytsr2ap33tod0hd8ofzaw9,1,47.6,29.8,2025-03-16T01:14:38.773Z,2025-03-16T02:37:16Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5584901451,286,,5584901449,265,,5584901443,13,,5584901559,233,464,5584901447,152,,5584901445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915297,464,4,2,49,13,5qfq6cwtrgzd2szijivns7rjl,0,52.4,70.2,2025-03-16T01:14:38.774Z,2025-03-16T02:37:16Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5584901535,13,,5584901541,265,,5584901585,233,407,5584901543,285,,5584901539,152,,5584901537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915643,467,17,2,49,45,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-16T01:15:10.526Z,2025-03-16T01:15:50Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5584903789,31,,5584905981,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915825,408,1,2,49,58,aj8ytsr2ap33tod0hd8ofzaw9,1,45.9,17.9,2025-03-16T01:15:23.126Z,2025-03-16T01:15:26Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5584904423,5,,5584904431,140,31.5,5584904429,56,Back,5584904435,141,36.6,5584904425,152,,5584904441,213,2.44,5584904439,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915877,409,1,2,50,1,aj8ytsr2ap33tod0hd8ofzaw9,1,31.5,36.6,2025-03-16T01:15:26.111Z,2025-03-16T01:15:29Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5584904745,56,Back,5584904747,140,26.8,5584904749,141,69.6,5584904751,212,23.0,5584904753,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915893,410,1,2,50,4,aj8ytsr2ap33tod0hd8ofzaw9,1,28.3,76.9,2025-03-16T01:15:29.615Z,2025-03-16T01:15:30Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5584904817,140,33.4,5584904815,56,Back,5584904821,141,86.2,5584904825,212,8.3,5584904827,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915903,411,1,2,50,5,aj8ytsr2ap33tod0hd8ofzaw9,0,33.4,86.2,2025-03-16T01:15:30.741Z,2025-03-16T01:15:31Z,dg0vj3tk1fqeyuocfy4rmyoh6,P. Seagrist,,,5584904875,141,82.9,5584904877,212,2.6,5584904871,56,Back,5584904879,213,5.22,5584904873,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915917,468,61,2,50,7,5qfq6cwtrgzd2szijivns7rjl,0,49.6,12.8,2025-03-16T01:15:32.791Z,2025-03-16T01:15:32Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584904947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915955,412,4,2,50,9,aj8ytsr2ap33tod0hd8ofzaw9,1,38.8,86.4,2025-03-16T01:15:34.446Z,2025-03-16T02:37:17Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5584905217,286,,5584905123,13,,5584905125,56,Back,5584905213,233,469,5584905127,152,,5584905129,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788915965,469,4,2,50,9,5qfq6cwtrgzd2szijivns7rjl,0,61.2,13.6,2025-03-16T01:15:34.447Z,2025-03-16T02:37:17Z,ch01b74i78nggnffi81875ld6,P. Niyongabire,,,5584905175,285,,5584905173,265,,5584905243,233,412,5584905171,152,,5584905167,13,,5584905169,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916337,413,1,2,50,38,aj8ytsr2ap33tod0hd8ofzaw9,0,30.3,83.9,2025-03-16T01:16:03.039Z,2025-03-16T01:16:06Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5584907079,212,64.9,5584907077,141,44.8,5584907075,140,86.7,5584907083,1,,5584907081,213,5.86,5584907065,5,,5584907071,152,,5584907073,56,Center,5584907067,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916535,472,1,2,50,53,5qfq6cwtrgzd2szijivns7rjl,1,10.9,50.0,2025-03-16T01:16:18.191Z,2025-03-16T01:16:20Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5584908143,56,Back,5584908145,140,18.5,5584908151,213,0.00,5584908149,212,8.0,5584908147,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916581,473,1,2,50,55,5qfq6cwtrgzd2szijivns7rjl,1,19.0,50.0,2025-03-16T01:16:20.318Z,2025-03-16T01:16:24Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584908399,56,Back,5584908405,212,20.0,5584908407,213,2.62,5584908403,141,64.6,5584908401,140,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916591,474,1,2,50,59,5qfq6cwtrgzd2szijivns7rjl,1,4.5,77.0,2025-03-16T01:16:24.486Z,2025-03-16T01:16:25Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584908471,213,1.40,5584908465,140,5.1,5584908469,212,3.7,5584908467,141,82.3,5584908463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916647,475,1,2,51,0,5qfq6cwtrgzd2szijivns7rjl,1,5.1,82.3,2025-03-16T01:16:25.231Z,2025-03-16T01:16:29Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5584908817,141,78.5,5584908819,212,5.0,5584908823,213,5.74,5584908815,140,9.2,5584908813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916655,476,4,2,51,4,5qfq6cwtrgzd2szijivns7rjl,1,29.6,77.6,2025-03-16T01:16:29.373Z,2025-03-16T02:37:17Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584908979,56,Back,5584908975,295,,5584908983,152,,5584908971,13,,5584909035,233,415,5584908987,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916651,415,4,2,51,4,aj8ytsr2ap33tod0hd8ofzaw9,0,70.4,22.4,2025-03-16T01:16:29.374Z,2025-03-16T02:37:18Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584909081,233,476,5584909003,13,,5584909009,152,,5584909007,56,Center,5584909005,295,,5584909011,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916833,477,1,2,51,14,5qfq6cwtrgzd2szijivns7rjl,1,24.5,86.2,2025-03-16T01:16:39.854Z,2025-03-16T01:16:42Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584909755,140,28.5,5584909759,212,8.3,5584909757,141,75.6,5584909761,213,5.24,5584909751,152,,5584909753,56,Back,5584909749,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916853,478,1,2,51,17,5qfq6cwtrgzd2szijivns7rjl,1,33.5,70.0,2025-03-16T01:16:42.720Z,2025-03-16T01:16:44Z,4l1wyg8j3u42b87477y3zm54a,C. MacPherson,,,5584909879,212,18.0,5584909877,141,51.5,5584909875,140,21.2,5584909881,213,3.91,5584909873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916917,479,1,2,51,19,5qfq6cwtrgzd2szijivns7rjl,1,21.3,50.9,2025-03-16T01:16:44.039Z,2025-03-16T01:16:49Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584910231,56,Back,5584910239,213,5.09,5584910233,140,29.8,5584910237,212,24.3,5584910235,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916925,480,4,2,51,23,5qfq6cwtrgzd2szijivns7rjl,1,34.8,12.0,2025-03-16T01:16:48.966Z,2025-03-16T01:16:55Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584910359,233,416,5584910297,13,,5584910303,265,,5584910301,152,,5584910363,286,,5584910299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788916911,416,4,2,51,23,aj8ytsr2ap33tod0hd8ofzaw9,0,65.2,88.0,2025-03-16T01:16:48.967Z,2025-03-16T01:16:55Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5584910373,233,480,5584910251,152,,5584910253,265,,5584910249,56,Left,5584910247,13,,5584910255,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917055,481,1,2,51,33,5qfq6cwtrgzd2szijivns7rjl,1,29.0,16.5,2025-03-16T01:16:58.919Z,2025-03-16T01:17:01Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5584911021,152,,5584911023,56,Back,5584911031,213,2.54,5584911019,5,,5584911029,212,22.7,5584911027,141,35.5,5584911025,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917145,482,1,2,51,36,5qfq6cwtrgzd2szijivns7rjl,1,11.2,35.5,2025-03-16T01:17:01.279Z,2025-03-16T01:17:07Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5584911491,212,20.0,5584911485,56,Back,5584911495,213,1.18,5584911489,141,62.7,5584911487,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917193,483,1,2,51,42,5qfq6cwtrgzd2szijivns7rjl,1,19.0,71.5,2025-03-16T01:17:07.777Z,2025-03-16T01:17:11Z,du5dg5x7as3ub1iemjuwdd6uh,R. Castellanos,,,5584911769,155,,5584911773,140,38.4,5584911771,56,Back,5584911775,141,57.0,5584911777,212,22.6,5584911779,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917205,484,61,2,51,46,5qfq6cwtrgzd2szijivns7rjl,1,38.4,57.0,2025-03-16T01:17:11.145Z,2025-03-16T01:17:11Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5584911825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917243,485,1,2,51,46,5qfq6cwtrgzd2szijivns7rjl,1,68.7,63.4,2025-03-16T01:17:11.351Z,2025-03-16T02:31:56Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584912021,140,58.3,5584912029,213,2.35,5584912027,212,15.6,5584912017,56,Left,5584912025,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788928735,634,1,2,51,47,5qfq6cwtrgzd2szijivns7rjl,0,41.9,45.7,2025-03-16T01:17:12.205Z,2025-03-16T02:31:53Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5584973013,141,39.8,5584973011,140,58.9,5584973017,213,6.06,5584973007,155,,5584973015,212,18.3,5584973009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917277,417,1,2,51,48,aj8ytsr2ap33tod0hd8ofzaw9,0,24.6,33.1,2025-03-16T01:17:13.135Z,2025-03-16T01:17:16Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5584912157,141,28.2,5584912153,56,Back,5584912159,212,6.4,5584912161,213,5.74,5584912155,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917257,486,43,2,51,48,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-16T01:17:13.680Z,2025-03-16T01:38:29Z,c08hvq1hplcct8kxrxucfpqp6,W. Pacius,,,5584912059,56,Back,5584912061,286,0,5584987417,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917283,418,43,2,51,50,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-16T01:17:15.302Z,2025-03-16T01:22:59Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584933457,144,3,5584915869,286,0,5584912191,56,Back,5584915865,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917325,487,43,2,51,50,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-03-16T01:17:15.303Z,2025-03-16T01:38:31Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584912387,56,Center,5584987497,144,7,5584912389,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788930819,652,1,2,51,52,5qfq6cwtrgzd2szijivns7rjl,0,59.8,67.6,2025-03-16T01:17:17.342Z,2025-03-16T01:38:09Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584984825,56,Center,5584984833,213,0.22,5584984831,212,11.4,5584984829,141,71.2,5584984827,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917331,420,1,2,51,52,aj8ytsr2ap33tod0hd8ofzaw9,0,25.7,22.5,2025-03-16T01:17:17.823Z,2025-03-16T01:17:19Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5584912411,155,,5584912413,56,Center,5584912415,140,67.3,5584912423,1,,5584912421,213,0.17,5584912419,212,44.3,5584912417,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917363,488,59,2,51,56,5qfq6cwtrgzd2szijivns7rjl,1,22.2,63.6,2025-03-16T01:17:21.423Z,2025-03-16T01:17:22Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5584912575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917415,489,1,2,51,57,5qfq6cwtrgzd2szijivns7rjl,0,22.2,63.6,2025-03-16T01:17:22.304Z,2025-03-16T01:17:26Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5584912815,157,,5584912821,141,67.3,5584912823,212,53.8,5584912819,140,73.4,5584912817,56,Center,5584912827,1,,5584912825,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917477,421,61,2,52,5,aj8ytsr2ap33tod0hd8ofzaw9,0,8.7,15.9,2025-03-16T01:17:30.792Z,2025-03-16T01:17:30Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5584913197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917525,490,1,2,52,7,5qfq6cwtrgzd2szijivns7rjl,1,87.8,85.3,2025-03-16T01:17:32.623Z,2025-03-16T01:17:33Z,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,,,5584913415,141,91.5,5584913411,56,Left,5584913419,213,2.72,5584913413,140,78.9,5584913417,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917597,491,1,2,52,8,5qfq6cwtrgzd2szijivns7rjl,1,78.3,91.5,2025-03-16T01:17:33.751Z,2025-03-16T01:17:37Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5584913741,56,Left,5584913749,213,3.41,5584913743,140,67.4,5584913747,212,11.9,5584913745,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917601,492,1,2,52,12,5qfq6cwtrgzd2szijivns7rjl,0,65.2,87.1,2025-03-16T01:17:37.503Z,2025-03-16T01:17:38Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584913797,212,10.8,5584913785,2,,5584913787,155,,5584913789,56,Center,5584913791,140,69.4,5584913793,141,72.6,5584913801,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917615,422,12,2,52,13,aj8ytsr2ap33tod0hd8ofzaw9,1,17.6,24.0,2025-03-16T01:17:38.792Z,2025-03-16T01:17:41Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584913875,140,37.4,5584913881,213,5.81,5584913923,15,,5584913873,56,Back,5584913879,212,23.3,5584913877,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917683,493,1,2,52,16,5qfq6cwtrgzd2szijivns7rjl,1,53.6,83.5,2025-03-16T01:17:41.440Z,2025-03-16T01:17:42Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584914157,140,61.3,5584914159,141,84.7,5584914155,56,Left,5584914153,3,,5584914163,213,0.10,5584914161,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917669,423,83,2,52,16,aj8ytsr2ap33tod0hd8ofzaw9,0,33.3,12.6,2025-03-16T01:17:41.535Z,2025-03-16T01:17:46Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584914429,399,5s5sc7zxuw8cr7vyzeofb8hnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917703,494,1,2,52,17,5qfq6cwtrgzd2szijivns7rjl,1,60.7,87.4,2025-03-16T01:17:42.600Z,2025-03-16T01:17:44Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584914245,141,85.0,5584914243,140,67.0,5584914249,213,6.04,5584914241,56,Left,5584914247,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917723,495,3,2,52,17,5qfq6cwtrgzd2szijivns7rjl,0,67.4,87.8,2025-03-16T01:17:42.894Z,2025-03-16T02:37:39Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5584914323,286,,5584914449,233,424,5584914319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917715,424,7,2,52,17,aj8ytsr2ap33tod0hd8ofzaw9,1,32.6,12.2,2025-03-16T01:17:42.895Z,2025-03-16T02:37:38Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584914307,285,,5584914303,167,,5584914417,233,495,5584914305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917727,425,43,2,52,19,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-16T01:17:44.359Z,2025-03-16T01:17:50Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584914341,347,0,5584914339,56,Back,5584914765,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917737,426,43,2,52,19,aj8ytsr2ap33tod0hd8ofzaw9,1,0.0,0.0,2025-03-16T01:17:44.787Z,2025-03-16T01:17:49Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584914383,168,0,5584914381,3,0,5584914391,212,0,5584914393,213,3.14,5584914389,141,0.0,5584914387,140,29.8,5584914385,56,Back,5584914615,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917765,427,5,2,52,20,aj8ytsr2ap33tod0hd8ofzaw9,0,31.0,-1.6,2025-03-16T01:17:45.008Z,2025-03-16T02:38:53Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5584914537,56,Back,5584914539,347,,5584914549,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917743,496,5,2,52,20,5qfq6cwtrgzd2szijivns7rjl,1,69.0,101.6,2025-03-16T01:17:45.008Z,2025-03-16T02:38:53Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5584914543,233,427,5584914409,347,,5584914407,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917839,497,1,2,52,26,5qfq6cwtrgzd2szijivns7rjl,1,66.8,100.0,2025-03-16T01:17:51.024Z,2025-03-16T01:17:53Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584914979,212,21.0,5584914977,141,79.0,5584914975,140,53.5,5584914981,213,3.98,5584914973,56,Left,5584914971,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917865,498,1,2,52,27,5qfq6cwtrgzd2szijivns7rjl,1,77.8,87.2,2025-03-16T01:17:52.967Z,2025-03-16T01:17:54Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5584915085,141,93.8,5584915089,213,2.62,5584915087,212,9.0,5584915083,140,70.4,5584915081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917881,499,1,2,52,29,5qfq6cwtrgzd2szijivns7rjl,1,68.6,94.1,2025-03-16T01:17:54.295Z,2025-03-16T01:17:55Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584915143,141,86.8,5584915141,140,68.2,5584915139,56,Left,5584915145,212,5.0,5584915147,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917893,500,1,2,52,30,5qfq6cwtrgzd2szijivns7rjl,1,68.2,86.8,2025-03-16T01:17:55.287Z,2025-03-16T01:17:56Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5584915193,140,68.2,5584915199,213,1.57,5584915191,56,Left,5584915197,212,2.4,5584915195,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788917929,501,1,2,52,31,5qfq6cwtrgzd2szijivns7rjl,1,68.2,90.3,2025-03-16T01:17:56.160Z,2025-03-16T01:17:58Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5584915353,140,74.9,5584915351,56,Left,5584915361,213,6.20,5584915357,212,7.1,5584915355,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
