id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2791006407,583,61,2,54,43,224tl8u2smnbyliroayk69nt0,0,88.4,94.7,2025-03-23T00:19:50.793Z,2025-03-23T00:19:50Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596389327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006439,412,12,2,54,46,2n3wgr89m7jl8tmioemit2pgq,1,3.8,7.4,2025-03-23T00:19:53.918Z,2025-03-24T09:39:02Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5596389525,213,5.93,5596389519,140,18.9,5598614489,167,,5596389521,141,0.0,5596389523,212,16.9,5596389517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006441,413,5,2,54,46,2n3wgr89m7jl8tmioemit2pgq,0,15.0,-1.4,2025-03-23T00:19:54.311Z,2025-03-23T01:12:01Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5596389533,347,,5596389941,233,584,5596389531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006497,584,5,2,54,46,224tl8u2smnbyliroayk69nt0,1,85.0,101.4,2025-03-23T00:19:54.311Z,2025-03-23T01:12:00Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596389921,233,413,5596389861,347,,5596389859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006547,585,1,2,54,54,224tl8u2smnbyliroayk69nt0,1,88.8,100.0,2025-03-23T00:20:02.359Z,2025-03-23T00:20:05Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596390117,212,11.5,5596390115,141,85.7,5596390111,56,Left,5596390119,213,4.98,5596390109,107,,5596390113,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006559,586,1,2,54,57,224tl8u2smnbyliroayk69nt0,1,91.7,85.7,2025-03-23T00:20:05.679Z,2025-03-23T00:20:06Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596390169,56,Left,5596390173,141,90.5,5596390171,140,90.6,5596390177,213,1.91,5596390175,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006571,587,3,2,54,58,224tl8u2smnbyliroayk69nt0,0,89.8,91.2,2025-03-23T00:20:06.512Z,2025-03-24T09:40:26Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5598614585,465,,5596390223,56,Left,5596390443,233,414,5596390225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006601,414,7,2,54,58,2n3wgr89m7jl8tmioemit2pgq,1,10.2,8.8,2025-03-23T00:20:06.513Z,2025-03-24T09:40:29Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596390393,285,,5596390391,56,Back,5598614589,178,,5596390439,233,587,5598614587,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006579,588,83,2,54,59,224tl8u2smnbyliroayk69nt0,0,86.6,88.9,2025-03-23T00:20:07.567Z,2025-03-24T09:40:40Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596390451,399,b7pzjfl5fuvivmc2x9defzfmx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006619,416,3,2,55,2,2n3wgr89m7jl8tmioemit2pgq,0,14.4,9.7,2025-03-23T00:20:10.447Z,2025-03-24T09:40:52Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596390467,285,,5596390465,56,Back,5598614601,465,,5596390471,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006627,589,1,2,55,4,224tl8u2smnbyliroayk69nt0,0,62.2,88.1,2025-03-23T00:20:12.177Z,2025-03-23T01:14:03Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596390511,56,Center,5596390519,213,5.52,5596390509,157,,5596390513,140,87.4,5596390515,141,51.2,5596390517,212,36.5,5596390521,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006661,417,12,2,55,5,2n3wgr89m7jl8tmioemit2pgq,1,13.1,51.3,2025-03-23T00:20:13.006Z,2025-03-23T00:20:16Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596390675,213,6.21,5596390671,141,47.5,5596390673,212,33.9,5596390667,56,Back,5596390669,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006683,590,61,2,55,9,224tl8u2smnbyliroayk69nt0,0,55.9,44.5,2025-03-23T00:20:17.639Z,2025-03-23T01:14:04Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596390755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006703,418,43,2,55,13,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-23T00:20:21.471Z,2025-03-23T00:31:54Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5596416793,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006709,419,61,2,55,14,2n3wgr89m7jl8tmioemit2pgq,0,58.0,83.9,2025-03-23T00:20:21.869Z,2025-03-23T01:14:05Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5596390929,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791009371,669,3,2,55,15,224tl8u2smnbyliroayk69nt0,0,53.6,2.4,2025-03-23T00:20:22.755Z,2025-03-24T09:41:04Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5598614641,464,,5596417563,286,,5596406419,56,Right,5596417605,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791008841,442,7,2,55,15,2n3wgr89m7jl8tmioemit2pgq,0,46.4,97.6,2025-03-23T00:20:22.756Z,2025-03-24T09:41:07Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5598614647,178,,5598614645,385,,5596403421,285,,5596417581,233,669,5596403419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006781,591,4,2,55,16,224tl8u2smnbyliroayk69nt0,1,37.7,12.0,2025-03-23T00:20:23.729Z,2025-03-23T01:46:25Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596391337,13,,5596578103,295,,5596418291,286,,5596418287,233,420,5596391339,56,Back,5596391341,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791006737,420,4,2,55,16,2n3wgr89m7jl8tmioemit2pgq,0,62.3,88.0,2025-03-23T00:20:23.730Z,2025-03-23T01:46:28Z,dkk3twgai2ldi75eh0xr37hbe,M. Ngalina,,,5596391095,152,,5596418307,233,591,5596578143,295,,5596418257,285,,5596391091,13,,5596391093,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791422709,984,1,2,55,53,224tl8u2smnbyliroayk69nt0,1,31.3,15.6,2025-03-23T00:21:01.351Z,2025-03-24T11:15:44Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5598683323,213,0.98,5598683317,140,43.8,5598683315,56,Back,5598683321,212,23.6,5598683311,5,,5598683319,141,44.4,5598683313,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007045,421,43,2,55,57,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-23T00:21:04.992Z,2025-03-24T11:15:37Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5598682943,144,1,5596393985,213,4.20,5596393979,140,39.7,5596420435,5,0,5596420437,152,0,5596393981,141,52.8,5596394237,189,0,5596393983,212,19.8,5596393977,56,,,,,,,,,,,,,Back,,,,,,,,,,,,,
2791007055,422,43,2,55,58,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-23T00:21:06.222Z,2025-03-24T11:15:36Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596396857,212,32.5,5598682859,144,1,5596396855,141,35.8,5596396851,56,Center,5596396861,1,0,5596396859,213,5.74,5596396969,189,0,5596396853,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007073,592,43,2,56,0,224tl8u2smnbyliroayk69nt0,1,0.0,0.0,2025-03-23T00:21:08.666Z,2025-03-24T11:15:34Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5598682821,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007081,593,1,2,56,1,224tl8u2smnbyliroayk69nt0,1,39.6,61.1,2025-03-23T00:21:08.944Z,2025-03-23T00:34:36Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596420903,141,75.6,5596420901,140,34.0,5596420899,56,Back,5596420905,212,11.5,5596420907,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007107,594,1,2,56,2,224tl8u2smnbyliroayk69nt0,1,42.5,68.8,2025-03-23T00:21:10.040Z,2025-03-23T00:21:12Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596393025,56,Left,5596393029,141,95.4,5596393033,213,0.65,5596393027,140,65.0,5596393031,212,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007115,595,1,2,56,4,224tl8u2smnbyliroayk69nt0,0,65.0,95.4,2025-03-23T00:21:12.106Z,2025-03-23T01:14:30Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596393091,140,84.5,5596393085,196,,5596393099,1,,5596393093,141,26.2,5596393089,56,Center,5596393097,213,5.12,5596393095,212,51.3,5596393083,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007157,425,4,2,56,5,2n3wgr89m7jl8tmioemit2pgq,1,14.6,68.2,2025-03-23T00:21:13.208Z,2025-03-23T01:08:07Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596393421,265,,5596393415,13,,5596393417,56,Back,5596393423,285,,5596394297,233,596,5596393419,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007299,596,4,2,56,5,224tl8u2smnbyliroayk69nt0,0,85.4,31.8,2025-03-23T00:21:13.209Z,2025-03-23T01:08:08Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596394315,233,425,5596394165,13,,5596394173,286,,5596394169,152,,5596394167,56,Center,5596394171,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007155,424,43,2,56,6,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-03-23T00:21:14.110Z,2025-03-23T00:21:22Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596393319,56,Back,5596393323,141,66.3,5596393503,144,12,5596393327,213,3.95,5596393325,212,7.4,5596393321,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007453,427,1,2,56,43,2n3wgr89m7jl8tmioemit2pgq,1,20.7,66.3,2025-03-23T00:21:50.989Z,2025-03-23T00:22:01Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596395139,56,Center,5596395149,1,,5596395141,140,81.0,5596395143,141,55.5,5596395133,5,,5596395145,212,63.7,5596395137,152,,5596395147,213,6.17,5596395135,157,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007445,597,83,2,56,51,224tl8u2smnbyliroayk69nt0,0,41.8,63.6,2025-03-23T00:21:59.601Z,2025-03-23T00:22:02Z,6jsu34146kbtoeco3ue1a7ok4,J. Wälti,,,5596395207,399,9izknjlz6zunwjpo4u94q855g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007459,428,1,2,56,53,2n3wgr89m7jl8tmioemit2pgq,1,59.4,31.9,2025-03-23T00:22:01.278Z,2025-03-23T00:22:02Z,9izknjlz6zunwjpo4u94q855g,M. Dieng,,,5596395183,56,Right,5596395191,213,5.38,5596395185,140,67.2,5596395187,141,16.7,5596395189,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007491,429,1,2,56,56,2n3wgr89m7jl8tmioemit2pgq,1,67.2,16.2,2025-03-23T00:22:03.757Z,2025-03-23T00:22:06Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5596395373,213,2.81,5596395367,140,57.2,5596395369,141,21.5,5596395365,56,Center,5596395371,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007517,430,1,2,56,58,2n3wgr89m7jl8tmioemit2pgq,1,56.4,22.2,2025-03-23T00:22:05.846Z,2025-03-23T00:22:09Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596395471,56,Back,5596395479,213,2.22,5596395477,212,23.1,5596395475,141,49.3,5596395473,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007533,431,1,2,57,1,2n3wgr89m7jl8tmioemit2pgq,0,43.1,49.3,2025-03-23T00:22:09.046Z,2025-03-23T00:22:09Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5596395581,1,,5596395575,141,76.7,5596395577,212,41.4,5596395573,140,78.3,5596395569,157,,5596395571,56,Center,5596395579,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007545,598,12,2,57,3,224tl8u2smnbyliroayk69nt0,1,32.5,28.5,2025-03-23T00:22:11.257Z,2025-03-23T00:22:12Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596395639,141,39.2,5596395641,212,7.7,5596395671,15,,5596395643,213,1.89,5596395635,56,Back,5596395637,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007563,599,12,2,57,4,224tl8u2smnbyliroayk69nt0,1,28.8,39.5,2025-03-23T00:22:12.561Z,2025-03-24T09:43:47Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596395765,15,,5596395751,213,5.80,5596395743,56,Back,5596395747,141,28.5,5596395749,212,16.1,5596395745,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007573,432,1,2,57,5,2n3wgr89m7jl8tmioemit2pgq,0,55.5,77.8,2025-03-23T00:22:13.422Z,2025-03-24T09:43:48Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596395809,141,82.9,5596395807,140,76.2,5596395805,56,Left,5596395813,213,0.16,5596395811,212,22.0,5596395803,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007595,600,1,2,57,6,224tl8u2smnbyliroayk69nt0,1,24.6,23.6,2025-03-23T00:22:14.078Z,2025-03-24T09:43:51Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596395903,56,Back,5596395911,213,5.75,5596395905,140,33.7,5596395909,212,11.1,5596395907,141,15.3,5596395901,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007607,601,1,2,57,7,224tl8u2smnbyliroayk69nt0,1,33.6,14.9,2025-03-23T00:22:14.857Z,2025-03-24T09:43:57Z,1445ppxg007udzcj6t20ceyju,R. Ydrach,,,5596395975,213,0.12,5596395971,141,15.8,5596395965,3,,5596395969,140,38.6,5596395973,212,5.3,5596395967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791410437,758,45,2,57,9,2n3wgr89m7jl8tmioemit2pgq,0,58.6,92.8,2025-03-23T00:22:17.601Z,2025-03-24T09:44:10Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5598614869,285,,5598614867,56,Left,5598614883,233,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791410439,980,3,2,57,9,224tl8u2smnbyliroayk69nt0,1,41.4,7.2,2025-03-23T00:22:17.601Z,2025-03-24T09:44:11Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5598614875,286,,5598614879,233,758,5598614877,464,,5598614871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007617,602,1,2,57,12,224tl8u2smnbyliroayk69nt0,1,34.1,14.6,2025-03-23T00:22:20.609Z,2025-03-23T00:22:22Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596396037,213,0.32,5596396035,212,18.3,5596396033,141,23.0,5596396029,56,Center,5596396031,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007629,604,1,2,57,14,224tl8u2smnbyliroayk69nt0,1,51.3,22.1,2025-03-23T00:22:22.201Z,2025-03-23T00:22:23Z,9jfh2t3w4aqc4o4rvjfk7xey1,A. Williams,,,5596396093,212,11.2,5596396091,141,10.0,5596396087,56,Back,5596396089,140,44.1,5596396095,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007635,605,61,2,57,15,224tl8u2smnbyliroayk69nt0,0,45.8,8.6,2025-03-23T00:22:23.585Z,2025-03-23T00:22:24Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596396109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007649,433,12,2,57,17,2n3wgr89m7jl8tmioemit2pgq,1,34.4,91.2,2025-03-23T00:22:24.910Z,2025-03-23T00:22:26Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596396165,56,Back,5596396167,140,35.6,5596396171,212,7.0,5596396201,167,,5596396169,141,100.0,5596396173,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007653,434,5,2,57,17,2n3wgr89m7jl8tmioemit2pgq,0,37.2,101.4,2025-03-23T00:22:25.572Z,2025-03-23T00:22:29Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5596396179,56,Back,5596396261,233,606,5596396181,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007657,606,5,2,57,17,224tl8u2smnbyliroayk69nt0,1,62.8,-1.4,2025-03-23T00:22:25.572Z,2025-03-23T01:12:01Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596396245,233,434,5596396197,347,,5596396195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007749,607,1,2,57,35,224tl8u2smnbyliroayk69nt0,1,57.1,0.0,2025-03-23T00:22:43.026Z,2025-03-23T00:22:44Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596396743,212,18.1,5596396741,141,9.7,5596396739,140,41.5,5596396737,56,Back,5596396745,213,2.70,5596396735,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007769,608,1,2,57,36,224tl8u2smnbyliroayk69nt0,1,41.4,9.7,2025-03-23T00:22:44.314Z,2025-03-23T00:22:46Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596396889,141,43.0,5596396887,140,34.6,5596396885,56,Back,5596396891,212,23.7,5596396893,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007789,609,1,2,57,39,224tl8u2smnbyliroayk69nt0,1,35.7,44.6,2025-03-23T00:22:46.746Z,2025-03-23T00:22:50Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596397019,56,Back,5596397025,212,30.2,5596397027,213,1.35,5596397023,141,88.0,5596397021,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007821,610,1,2,57,42,224tl8u2smnbyliroayk69nt0,1,42.1,91.2,2025-03-23T00:22:50.363Z,2025-03-23T00:22:54Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596397215,140,51.7,5596397217,141,96.5,5596397221,213,0.34,5596397219,212,10.7,5596397213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007833,611,1,2,57,47,224tl8u2smnbyliroayk69nt0,1,39.1,92.1,2025-03-23T00:22:54.786Z,2025-03-23T00:22:57Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596397285,141,96.2,5596397287,212,11.5,5596397283,140,28.5,5596397289,213,2.90,5596397281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007843,612,1,2,57,49,224tl8u2smnbyliroayk69nt0,0,28.5,96.2,2025-03-23T00:22:57.066Z,2025-03-23T00:22:59Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596397365,1,,5596397361,212,51.1,5596397357,140,77.1,5596397359,141,91.4,5596397355,56,Left,5596397363,213,6.22,5596397353,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007851,435,12,2,57,52,2n3wgr89m7jl8tmioemit2pgq,1,29.3,25.6,2025-03-23T00:22:59.790Z,2025-03-23T00:23:01Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596397405,213,4.89,5596397501,167,,5596397397,56,Back,5596397401,141,0.0,5596397403,212,19.1,5596397399,140,32.6,5596397419,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007863,436,5,2,57,53,2n3wgr89m7jl8tmioemit2pgq,0,29.1,-2.0,2025-03-23T00:23:01.349Z,2025-03-23T01:12:02Z,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,,,5596397477,56,Back,5596397479,347,,5596397989,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007869,613,5,2,57,53,224tl8u2smnbyliroayk69nt0,1,70.9,102.0,2025-03-23T00:23:01.349Z,2025-03-23T01:12:01Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596397507,56,Left,5596397959,233,436,5596397509,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007905,614,1,2,57,58,224tl8u2smnbyliroayk69nt0,0,76.4,100.0,2025-03-23T00:23:05.906Z,2025-03-23T00:23:17Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596398165,107,,5596397715,213,5.03,5596397707,56,Left,5596397711,141,88.6,5596397713,212,9.6,5596397709,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007911,437,8,2,58,0,2n3wgr89m7jl8tmioemit2pgq,1,26.9,12.6,2025-03-23T00:23:07.847Z,2025-03-24T09:45:11Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596397733,56,Back,5598615175,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007927,438,5,2,58,1,2n3wgr89m7jl8tmioemit2pgq,0,25.0,-2.0,2025-03-23T00:23:08.716Z,2025-03-23T01:12:02Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5596397813,56,Back,5596398045,233,615,5596397815,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007949,615,5,2,58,1,224tl8u2smnbyliroayk69nt0,1,75.0,102.0,2025-03-23T00:23:08.716Z,2025-03-23T00:23:16Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596397941,347,,5596397939,56,Left,5596398015,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791007993,616,1,2,58,7,224tl8u2smnbyliroayk69nt0,1,77.5,100.0,2025-03-23T00:23:15.227Z,2025-03-23T00:23:18Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596398243,189,,5596398233,212,14.2,5596398229,140,65.4,5596398231,141,92.6,5596398225,107,,5596398227,56,Left,5596398235,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791008007,617,1,2,58,12,224tl8u2smnbyliroayk69nt0,1,62.8,94.1,2025-03-23T00:23:19.778Z,2025-03-23T00:23:22Z,e8rbnbqkrxia3lgt7agaid4kq,R. Mertz,,,5596398353,213,3.43,5596398349,141,83.8,5596398373,189,,5596398351,212,24.2,5596398347,140,40.7,5596398345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791008035,618,1,2,58,16,224tl8u2smnbyliroayk69nt0,1,39.5,77.2,2025-03-23T00:23:24.322Z,2025-03-23T00:23:26Z,3g0rdzkjns986gn34vg3umiqy,S. Suber,,,5596398543,212,27.3,5596398541,141,37.3,5596398539,140,36.7,5596398549,189,,5596398537,56,Back,5596398545,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791008057,619,1,2,58,18,224tl8u2smnbyliroayk69nt0,1,37.5,41.8,2025-03-23T00:23:26.362Z,2025-03-23T00:23:29Z,c8nk2hg1xy4h4646ajpq65dnu,I. Osumanu,,,5596398659,213,5.33,5596398651,56,Right,5596398653,140,55.0,5596398655,141,3.4,5596398657,212,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791008069,620,1,2,58,21,224tl8u2smnbyliroayk69nt0,1,56.0,5.9,2025-03-23T00:23:29.250Z,2025-03-23T00:23:31Z,5h4ldsd3uwkk4wxr9iqi5kqy2,A. O'Toole,,,5596398751,213,2.08,5596398743,56,Back,5596398745,140,47.8,5596398747,141,28.5,5596398749,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791008093,621,1,2,58,23,224tl8u2smnbyliroayk69nt0,1,52.6,33.9,2025-03-23T00:23:31.348Z,2025-03-23T00:23:36Z,69pe2d0b9ughzcn3iqarracr8,L. Biasi,,,5596398935,155,,5596398947,213,1.10,5596398945,212,48.4,5596398937,196,,5596398949,1,,5596398939,56,Left,5596398941,140,73.5,5596398943,141,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791008113,622,1,2,58,28,224tl8u2smnbyliroayk69nt0,1,70.9,94.5,2025-03-23T00:23:36.515Z,2025-03-23T00:23:39Z,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,,,5596399045,212,8.5,5596399047,213,4.27,5596399043,141,83.2,5596399041,140,67.4,5596399039,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
