id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823741853,450,1,2,54,19,7c9knuwazz9k9449u5rnuuy5m,1,7.3,32.8,2025-06-22T00:18:16.782Z,2025-06-22T00:18:21Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5777299933,140,31.3,5777299941,1,,5777299935,141,98.6,5777299931,56,Back,5777299939,213,1.06,5777299937,212,51.4,5777299927,155,,5777299929,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823741857,451,50,2,54,24,7c9knuwazz9k9449u5rnuuy5m,1,33.6,97.6,2025-06-22T00:18:21.597Z,2025-06-22T00:18:26Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777300057,286,,5777300059,233,425,5777299947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823741879,425,7,2,54,24,8cpjplodpphtkbt0hq8sr8mqs,1,66.4,2.4,2025-06-22T00:18:21.598Z,2025-06-22T00:18:27Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5777300025,167,,5777300035,233,451,5777300027,56,Right,5777300117,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823741921,426,5,2,54,25,8cpjplodpphtkbt0hq8sr8mqs,0,62.8,-1.4,2025-06-22T00:18:22.823Z,2025-06-22T01:38:27Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5777300221,56,Right,5777300675,233,452,5777300223,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823741983,452,5,2,54,25,7c9knuwazz9k9449u5rnuuy5m,1,37.2,101.4,2025-06-22T00:18:22.823Z,2025-06-22T01:38:26Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777300633,56,Back,5777300653,233,426,5777300635,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742015,453,1,2,54,37,7c9knuwazz9k9449u5rnuuy5m,1,30.9,100.0,2025-06-22T00:18:35.164Z,2025-06-22T00:18:36Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777300787,140,30.4,5777300789,141,88.1,5777300791,212,9.3,5777300793,213,4.66,5777300783,107,,5777300785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742037,454,1,2,54,38,7c9knuwazz9k9449u5rnuuy5m,1,30.4,88.1,2025-06-22T00:18:36.107Z,2025-06-22T00:18:37Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5777300891,56,Back,5777300895,141,97.2,5777300893,140,32.9,5777300897,212,6.7,5777300899,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742049,455,1,2,54,40,7c9knuwazz9k9449u5rnuuy5m,1,32.7,97.1,2025-06-22T00:18:37.516Z,2025-06-22T00:18:39Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777300957,141,92.9,5777300959,212,8.9,5777300955,140,40.7,5777300961,213,5.96,5777300953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742073,456,1,2,54,41,7c9knuwazz9k9449u5rnuuy5m,1,40.2,95.7,2025-06-22T00:18:39.180Z,2025-06-22T00:18:40Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777301059,141,88.1,5777301057,140,34.2,5777301061,212,8.1,5777301063,213,3.83,5777301055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742099,457,1,2,54,43,7c9knuwazz9k9449u5rnuuy5m,1,34.2,87.7,2025-06-22T00:18:40.732Z,2025-06-22T00:18:43Z,6fgrix1m2a1zkn8kvd29nbcvd,D. Peeters,,,5777301221,140,21.9,5777301225,212,13.6,5777301227,213,2.83,5777301219,56,Back,5777301223,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742143,458,1,2,54,45,7c9knuwazz9k9449u5rnuuy5m,1,19.2,91.5,2025-06-22T00:18:42.932Z,2025-06-22T00:18:50Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777301471,212,26.2,5777301465,56,Back,5777301469,141,55.8,5777301473,213,4.33,5777301467,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742167,459,1,2,54,53,7c9knuwazz9k9449u5rnuuy5m,1,19.1,40.3,2025-06-22T00:18:50.388Z,2025-06-22T00:18:53Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5777301629,140,33.4,5777301633,212,24.3,5777301627,56,Back,5777301631,141,12.2,5777301635,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742171,460,61,2,54,55,7c9knuwazz9k9449u5rnuuy5m,0,30.4,13.1,2025-06-22T00:18:53.132Z,2025-06-22T00:18:53Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777301643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742197,427,50,2,54,58,8cpjplodpphtkbt0hq8sr8mqs,1,70.4,78.2,2025-06-22T00:18:56.204Z,2025-06-22T01:54:24Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777301875,233,461,5777301777,56,Center,5777301779,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742209,461,7,2,54,58,7c9knuwazz9k9449u5rnuuy5m,1,29.6,21.8,2025-06-22T00:18:56.205Z,2025-06-22T01:22:17Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777301869,233,427,5777301839,56,Back,5777301837,167,,5777301841,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742295,428,5,2,55,0,8cpjplodpphtkbt0hq8sr8mqs,1,71.8,101.6,2025-06-22T00:18:57.358Z,2025-06-22T01:38:27Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777302295,56,Left,5777302325,233,462,5777302297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742253,462,5,2,55,0,7c9knuwazz9k9449u5rnuuy5m,0,28.2,-1.6,2025-06-22T00:18:57.358Z,2025-06-22T01:38:27Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777302075,56,Back,5777302077,347,,5777302345,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742973,429,1,2,56,31,8cpjplodpphtkbt0hq8sr8mqs,1,81.3,100.0,2025-06-22T00:20:28.252Z,2025-06-22T00:20:29Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5777305919,140,74.5,5777305923,212,14.8,5777305917,56,Left,5777305915,107,,5777305921,141,82.9,5777305925,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742991,430,1,2,56,32,8cpjplodpphtkbt0hq8sr8mqs,0,74.5,82.9,2025-06-22T00:20:29.372Z,2025-06-22T00:20:31Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5777306033,212,16.5,5777306027,56,Left,5777306029,140,84.8,5777306035,213,0.86,5777306031,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823742995,431,5,2,56,34,8cpjplodpphtkbt0hq8sr8mqs,0,86.0,101.4,2025-06-22T00:20:31.243Z,2025-06-22T01:38:28Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5777306053,56,Left,5777307021,233,463,5777306055,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743169,463,5,2,56,34,7c9knuwazz9k9449u5rnuuy5m,1,14.0,-1.4,2025-06-22T00:20:31.243Z,2025-06-22T01:38:28Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5777306985,56,Back,5777306987,347,,5777307013,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743183,464,1,2,56,52,7c9knuwazz9k9449u5rnuuy5m,1,14.8,0.0,2025-06-22T00:20:50.154Z,2025-06-22T00:20:51Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777307055,140,29.4,5777307051,107,,5777307053,56,Back,5777307061,213,0.68,5777307059,212,19.7,5777307057,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743195,465,1,2,56,54,7c9knuwazz9k9449u5rnuuy5m,1,29.4,16.4,2025-06-22T00:20:51.747Z,2025-06-22T00:20:55Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777307153,141,3.8,5777307157,213,3.75,5777307151,140,17.8,5777307155,212,14.9,5777307149,56,Back,5777307147,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743233,466,1,2,56,57,7c9knuwazz9k9449u5rnuuy5m,1,18.3,2.0,2025-06-22T00:20:55.107Z,2025-06-22T00:20:59Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777307343,213,1.06,5777307335,56,Back,5777307345,1,,5777307341,212,33.5,5777307333,157,,5777307337,140,33.8,5777307339,141,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743249,432,45,2,57,2,8cpjplodpphtkbt0hq8sr8mqs,0,56.2,37.0,2025-06-22T00:20:59.499Z,2025-06-22T01:37:57Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777307615,233,467,5777307411,285,,5777307409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743289,467,3,2,57,2,7c9knuwazz9k9449u5rnuuy5m,1,43.8,63.0,2025-06-22T00:20:59.499Z,2025-06-22T01:37:56Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5777307593,286,,5777307595,233,432,5777307591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743299,468,1,2,57,9,7c9knuwazz9k9449u5rnuuy5m,0,61.1,76.1,2025-06-22T00:21:06.810Z,2025-06-22T00:21:08Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5777307657,213,0.21,5777307659,236,,5777307651,140,64.4,5777307655,212,3.5,5777307649,56,Center,5777307661,233,433,5777307665,286,,5777307653,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743293,433,74,2,57,9,8cpjplodpphtkbt0hq8sr8mqs,1,38.9,36.6,2025-06-22T00:21:06.811Z,2025-06-22T00:21:09Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777307611,56,Back,5777307701,233,468,5777307613,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743329,435,1,2,57,12,8cpjplodpphtkbt0hq8sr8mqs,1,33.6,36.0,2025-06-22T00:21:09.518Z,2025-06-22T00:21:10Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777307763,141,38.9,5777307767,213,2.39,5777307765,212,2.9,5777307761,140,31.6,5777307759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743359,436,1,2,57,13,8cpjplodpphtkbt0hq8sr8mqs,1,30.9,39.4,2025-06-22T00:21:10.436Z,2025-06-22T00:21:13Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5777307961,213,1.65,5777307953,56,Back,5777307955,140,30.4,5777307957,141,49.6,5777307959,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743413,437,1,2,57,16,8cpjplodpphtkbt0hq8sr8mqs,1,29.5,46.9,2025-06-22T00:21:13.684Z,2025-06-22T00:21:19Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777308235,141,31.2,5777308231,140,66.1,5777308243,213,6.01,5777308247,1,,5777308239,212,39.9,5777308227,155,,5777308229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743431,438,1,2,57,23,8cpjplodpphtkbt0hq8sr8mqs,1,97.3,24.4,2025-06-22T00:21:20.877Z,2025-06-22T00:21:47Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,1.0,,5777309401,210,15,5777308357,141,45.5,5777308359,212,14.8,5777309403,154,,5777308361,213,1.33,5777308353,56,Center,5777308355,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743457,439,43,2,57,24,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-22T00:21:21.297Z,2025-06-22T00:21:28Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5777308775,144,5,5777308517,346,0,5777308515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743535,440,15,2,57,26,8cpjplodpphtkbt0hq8sr8mqs,1,84.5,48.3,2025-06-22T00:21:23.604Z,2025-06-22T02:25:21Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5777309421,146,98.4,5777309409,29,,5777309411,154,,5777309407,78,,5777309423,147,50.4,5777309413,55,438,5777490011,23,,5777309435,233,469,5777309109,17,5777308949,56,Center,,5777309405,72,,5777309417,102,5777309419,103,,,,,,,,,,,,,50.9,11.4,,,
2823743465,469,10,2,57,26,7c9knuwazz9k9449u5rnuuy5m,1,3.6,52.2,2025-06-22T00:21:23.704Z,2025-06-22T00:21:48Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5777308545,178,,5777308617,177,,5777309443,233,440,5777308547,182,,5777308549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743633,471,1,2,57,51,7c9knuwazz9k9449u5rnuuy5m,1,13.4,48.1,2025-06-22T00:21:48.810Z,2025-06-22T00:21:51Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5777309569,140,17.4,5777309567,56,Back,5777309573,212,17.4,5777309565,123,,5777309571,141,73.0,5777309575,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743639,472,1,2,57,53,7c9knuwazz9k9449u5rnuuy5m,1,17.4,73.0,2025-06-22T00:21:51.033Z,2025-06-22T00:21:53Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777309633,141,95.7,5777309641,189,,5777309635,212,23.8,5777309631,140,34.7,5777309637,213,0.70,5777309629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743657,473,1,2,57,57,7c9knuwazz9k9449u5rnuuy5m,1,39.0,86.8,2025-06-22T00:21:54.577Z,2025-06-22T00:21:56Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777309703,212,15.7,5777309705,213,4.32,5777309701,141,65.5,5777309697,56,Back,5777309699,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743681,474,1,2,57,59,7c9knuwazz9k9449u5rnuuy5m,1,35.8,69.1,2025-06-22T00:21:56.721Z,2025-06-22T00:22:01Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777309843,141,39.8,5777309847,213,4.10,5777309845,212,24.4,5777309841,140,22.4,5777309839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743697,475,1,2,58,4,7c9knuwazz9k9449u5rnuuy5m,1,30.2,38.8,2025-06-22T00:22:01.586Z,2025-06-22T00:22:03Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5777309943,141,14.6,5777309947,213,4.40,5777309941,140,25.2,5777309945,212,17.3,5777309939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743727,476,1,2,58,5,7c9knuwazz9k9449u5rnuuy5m,1,25.2,14.6,2025-06-22T00:22:03.233Z,2025-06-22T00:22:05Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777310095,140,32.8,5777310093,56,Back,5777310099,212,10.0,5777310101,213,5.64,5777310097,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743735,477,1,2,58,8,7c9knuwazz9k9449u5rnuuy5m,1,32.8,5.8,2025-06-22T00:22:05.641Z,2025-06-22T00:22:07Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5777310157,213,1.52,5777310153,141,28.6,5777310149,56,Back,5777310155,212,15.5,5777310151,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743757,478,1,2,58,10,7c9knuwazz9k9449u5rnuuy5m,1,33.4,26.7,2025-06-22T00:22:07.433Z,2025-06-22T00:22:11Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777310305,212,28.4,5777310299,56,Right,5777310301,140,58.2,5777310303,141,10.1,5777310307,213,5.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743769,479,1,2,58,14,7c9knuwazz9k9449u5rnuuy5m,0,58.2,10.1,2025-06-22T00:22:11.377Z,2025-06-22T00:22:13Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5777310405,56,Center,5777310417,212,34.9,5777310419,213,0.26,5777310413,141,23.4,5777310421,1,,5777310409,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743785,441,1,2,58,16,8cpjplodpphtkbt0hq8sr8mqs,1,13.1,74.4,2025-06-22T00:22:13.372Z,2025-06-22T00:22:15Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777310501,56,Back,5777310505,141,59.0,5777310503,140,7.4,5777310507,212,12.1,5777310509,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743835,442,1,2,58,17,8cpjplodpphtkbt0hq8sr8mqs,0,5.5,60.2,2025-06-22T00:22:15.020Z,2025-06-22T00:22:19Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5777310803,56,Back,5777310805,140,47.3,5777310801,157,,5777310811,213,0.36,5777310809,212,46.9,5777310807,141,84.4,5777310813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743841,480,44,2,58,21,7c9knuwazz9k9449u5rnuuy5m,1,53.6,16.2,2025-06-22T00:22:19.003Z,2025-06-22T01:38:01Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777310847,286,,5777310845,56,Right,5777310885,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743843,443,44,2,58,21,8cpjplodpphtkbt0hq8sr8mqs,0,46.4,83.8,2025-06-22T00:22:19.004Z,2025-06-22T01:38:01Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5777310849,56,Back,5777310889,233,480,5777310851,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743883,481,1,2,58,22,7c9knuwazz9k9449u5rnuuy5m,1,55.0,17.3,2025-06-22T00:22:19.418Z,2025-06-22T00:22:23Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5777311071,212,8.4,5777311073,213,6.00,5777311067,140,62.7,5777311069,141,13.8,5777311065,56,Right,5777311063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743919,482,1,2,58,26,7c9knuwazz9k9449u5rnuuy5m,1,62.9,26.5,2025-06-22T00:22:23.633Z,2025-06-22T00:22:29Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5777311297,213,1.42,5777311293,141,58.8,5777311289,56,Center,5777311291,140,66.0,5777311295,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743925,483,79,2,58,31,7c9knuwazz9k9449u5rnuuy5m,0,0.0,0.0,2025-06-22T00:22:29.186Z,2025-06-22T00:22:29Z,,,,,5777311317,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823743983,484,79,2,58,39,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-06-22T00:22:36.594Z,2025-06-22T00:22:36Z,,,,,5777311627,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744013,485,1,2,58,39,7c9knuwazz9k9449u5rnuuy5m,1,65.6,65.7,2025-06-22T00:22:37.217Z,2025-06-22T00:22:39Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5777311805,141,91.1,5777311801,56,Left,5777311803,140,63.9,5777311809,213,1.67,5777311807,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744053,486,1,2,58,42,7c9knuwazz9k9449u5rnuuy5m,0,61.4,91.4,2025-06-22T00:22:39.729Z,2025-06-22T00:22:44Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777311985,56,Right,5777311981,155,,5777311983,196,,5777311993,213,5.21,5777311995,1,,5777311991,212,72.3,5777311989,141,0.0,5777311987,140,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744091,444,5,2,58,47,8cpjplodpphtkbt0hq8sr8mqs,1,36.5,102.0,2025-06-22T00:22:44.461Z,2025-06-22T01:38:29Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5777312225,233,487,5777312211,347,,5777312209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744055,487,5,2,58,47,7c9knuwazz9k9449u5rnuuy5m,0,63.5,-2.0,2025-06-22T00:22:44.461Z,2025-06-22T01:38:29Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777312005,56,Right,5777312229,233,444,5777312007,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744101,445,1,2,58,52,8cpjplodpphtkbt0hq8sr8mqs,1,16.9,100.0,2025-06-22T00:22:49.308Z,2025-06-22T00:22:50Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5777312263,107,,5777312265,56,Back,5777312269,141,85.4,5777312267,140,19.6,5777312273,213,4.96,5777312271,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744125,446,1,2,58,53,8cpjplodpphtkbt0hq8sr8mqs,1,20.2,85.3,2025-06-22T00:22:50.412Z,2025-06-22T00:22:53Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5777312421,56,Back,5777312425,141,91.8,5777312423,140,25.1,5777312427,212,6.8,5777312429,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744127,488,83,2,58,56,7c9knuwazz9k9449u5rnuuy5m,0,78.2,6.4,2025-06-22T00:22:53.290Z,2025-06-22T00:22:54Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,,5777312503,399,2pka62t1zg04jwkcx6zbc4wlw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744135,447,1,2,58,56,8cpjplodpphtkbt0hq8sr8mqs,1,26.7,89.4,2025-06-22T00:22:53.300Z,2025-06-22T00:22:54Z,2pka62t1zg04jwkcx6zbc4wlw,F. McRobb,,,5777312471,141,87.1,5777312475,213,3.39,5777312469,140,20.9,5777312467,56,Back,5777312473,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744199,448,1,2,58,58,8cpjplodpphtkbt0hq8sr8mqs,1,20.5,88.3,2025-06-22T00:22:56.140Z,2025-06-22T00:22:59Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5777312823,140,26.7,5777312821,56,Back,5777312825,141,43.0,5777312831,1,,5777312819,157,,5777312827,212,31.5,5777312829,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744203,449,61,2,59,2,8cpjplodpphtkbt0hq8sr8mqs,0,26.7,43.1,2025-06-22T00:22:59.596Z,2025-06-22T00:23:00Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5777312849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744235,490,1,2,59,3,7c9knuwazz9k9449u5rnuuy5m,1,73.8,58.4,2025-06-22T00:23:01Z,2025-06-22T00:23:02Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5777312981,213,2.48,5777312975,140,63.8,5777312977,141,70.5,5777312979,212,13.3,5777312973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744243,491,1,2,59,5,7c9knuwazz9k9449u5rnuuy5m,0,63.8,70.5,2025-06-22T00:23:02.472Z,2025-06-22T01:21:17Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5777313059,212,18.8,5777313057,141,56.1,5777313053,56,Center,5777313061,213,5.74,5777313055,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744281,450,1,2,59,7,8cpjplodpphtkbt0hq8sr8mqs,0,18.2,41.8,2025-06-22T00:23:04.588Z,2025-06-22T00:23:09Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5777313293,140,74.7,5777313289,157,,5777313291,56,Center,5777313295,141,29.4,5777313297,212,59.9,5777313301,1,,5777313299,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744319,492,1,2,59,13,7c9knuwazz9k9449u5rnuuy5m,1,29.8,68.4,2025-06-22T00:23:10.305Z,2025-06-22T00:23:14Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5777313489,141,34.9,5777313487,140,27.3,5777313491,212,22.9,5777313485,56,Back,5777313493,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823744359,493,1,2,59,17,7c9knuwazz9k9449u5rnuuy5m,1,31.7,33.3,2025-06-22T00:23:14.353Z,2025-06-22T00:23:17Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5777313693,141,68.1,5777313697,213,1.59,5777313691,140,31.3,5777313695,212,23.7,5777313689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
