id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/14/value
2809904497,420,61,1,47,24,b1rpb2ox52uxcmjrsnqd95pk5,1,8.3,55.2,2025-05-03T23:53:56.717Z,2025-05-03T23:53:56Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700395355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904737,422,1,1,47,41,b1rpb2ox52uxcmjrsnqd95pk5,1,14.6,40.4,2025-05-03T23:54:14.500Z,2025-05-03T23:54:19Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5700396623,1,,5700396617,141,15.8,5700396613,56,Right,5700396611,199,,5700396619,212,54.1,5700396615,140,63.6,5700396621,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904741,423,44,1,47,46,b1rpb2ox52uxcmjrsnqd95pk5,1,62.0,18.2,2025-05-03T23:54:18.780Z,2025-05-03T23:54:22Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5700396641,56,Right,5700396689,233,398,5700396643,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904731,398,44,1,47,46,8cpjplodpphtkbt0hq8sr8mqs,0,38.0,81.8,2025-05-03T23:54:18.781Z,2025-05-03T23:54:23Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5700396595,56,Back,5700396597,285,,5700396725,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904771,424,1,1,47,46,b1rpb2ox52uxcmjrsnqd95pk5,0,63.4,15.8,2025-05-03T23:54:19.170Z,2025-05-03T23:54:23Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,,5700396847,3,,5700396859,213,0.32,5700396849,168,,5700396857,212,23.8,5700396851,56,Center,5700396855,141,26.8,5700396853,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904779,399,43,1,47,49,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-03T23:54:21.885Z,2025-05-03T23:54:25Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5700396903,285,0,5700396997,144,7,5700396901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904867,401,1,1,47,57,8cpjplodpphtkbt0hq8sr8mqs,1,13.4,67.3,2025-05-03T23:54:29.829Z,2025-05-03T23:54:33Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700397355,212,57.6,5700397351,140,68.3,5700397353,141,66.9,5700397359,1,,5700397347,199,,5700397357,213,6.28,5700397349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904879,425,4,1,48,0,b1rpb2ox52uxcmjrsnqd95pk5,1,30.6,33.8,2025-05-03T23:54:32.924Z,2025-05-03T23:54:39Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700397519,294,,5700397517,13,,5700397525,285,,5700397521,56,Back,5700397523,152,,5700397533,233,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809904873,402,4,1,48,0,8cpjplodpphtkbt0hq8sr8mqs,0,69.4,66.2,2025-05-03T23:54:32.925Z,2025-05-03T23:54:40Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5700397505,294,,5700397511,286,,5700397565,233,425,5700397503,13,,5700397509,152,,5700397507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905065,426,1,1,48,22,b1rpb2ox52uxcmjrsnqd95pk5,0,29.2,34.0,2025-05-03T23:54:55.317Z,2025-05-03T23:54:56Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5700398419,1,,5700398407,152,,5700398409,56,Center,5700398417,213,0.06,5700398411,140,82.4,5700398415,212,56.0,5700398403,5,,5700398405,155,,5700398413,141,,,,,,,,,,,,,,,,39.2,,,,,,,,,
2809905069,403,12,1,48,24,8cpjplodpphtkbt0hq8sr8mqs,1,19.9,61.8,2025-05-03T23:54:56.813Z,2025-05-03T23:54:58Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5700398449,56,Back,5700398457,141,64.9,5700398459,212,13.1,5700398453,140,32.2,5700398479,15,,5700398461,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905087,404,1,1,48,25,8cpjplodpphtkbt0hq8sr8mqs,1,32.2,64.9,2025-05-03T23:54:58.494Z,2025-05-03T23:55:00Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700398591,141,90.0,5700398587,56,Back,5700398595,213,2.01,5700398589,140,24.6,5700398585,3,,5700398593,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905109,405,1,1,48,27,8cpjplodpphtkbt0hq8sr8mqs,1,24.9,89.9,2025-05-03T23:54:59.790Z,2025-05-03T23:55:02Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5700398683,157,,5700398687,140,42.1,5700398691,212,18.1,5700398695,1,,5700398685,56,Back,5700398689,141,89.3,5700398693,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905117,406,1,1,48,29,8cpjplodpphtkbt0hq8sr8mqs,1,42.1,89.3,2025-05-03T23:55:02.078Z,2025-05-03T23:57:58Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700398751,212,5.2,5700398747,140,46.5,5700398743,3,,5700398753,213,5.82,5700407029,168,,5700398745,56,Back,5700398749,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905127,407,1,1,48,31,8cpjplodpphtkbt0hq8sr8mqs,1,46.5,85.9,2025-05-03T23:55:04.269Z,2025-05-03T23:55:05Z,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,,,5700398809,213,3.62,5700398805,141,81.2,5700398801,56,Back,5700398807,212,6.9,5700398803,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905129,408,3,1,48,32,8cpjplodpphtkbt0hq8sr8mqs,0,40.5,81.7,2025-05-03T23:55:05.070Z,2025-05-04T00:07:37Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700407457,56,Back,5700407683,233,427,5700407459,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905131,427,7,1,48,32,b1rpb2ox52uxcmjrsnqd95pk5,1,59.5,18.3,2025-05-03T23:55:05.071Z,2025-05-04T00:07:37Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700398833,285,,5700407667,233,408,5700398831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905135,409,50,1,48,33,8cpjplodpphtkbt0hq8sr8mqs,1,34.8,82.6,2025-05-03T23:55:06.486Z,2025-05-04T00:07:38Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700408229,286,,5700408225,56,Back,5700408237,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905149,428,7,1,48,33,b1rpb2ox52uxcmjrsnqd95pk5,0,65.2,17.4,2025-05-03T23:55:06.487Z,2025-05-04T00:07:38Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5700401399,56,Right,5700401401,285,,5700408231,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905181,429,1,1,48,37,b1rpb2ox52uxcmjrsnqd95pk5,1,63.7,14.9,2025-05-03T23:55:10.106Z,2025-05-03T23:56:27Z,2axflqcowldpal1ffaf2lw3dg,H. Yamazaki,,1.0,5700402871,210,15,5700399111,56,Center,5700399115,141,41.9,5700399119,213,1.21,5700399117,212,19.6,5700399113,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905191,430,15,1,48,39,b1rpb2ox52uxcmjrsnqd95pk5,1,71.7,45.4,2025-05-03T23:55:12.379Z,2025-05-03T23:56:28Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5700402649,72,,5700402959,233,412,5700399153,56,Center,5700402905,102,50.5,5700402901,55,429,5700402915,230,96.4,5700402911,146,82.3,5700402917,231,50.4,5700402909,215,5700402907,103,5700399147,22,,5700402913,147,47.3,5700402653,82,,5700402899,29,5700399151,18,,19,,5700402897,78,,,,,
2809905185,412,10,1,48,39,8cpjplodpphtkbt0hq8sr8mqs,1,17.7,52.7,2025-05-03T23:55:12.479Z,2025-05-03T23:56:28Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5700399137,94,,5700402981,233,430,5700399139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905215,413,1,1,48,41,8cpjplodpphtkbt0hq8sr8mqs,0,20.3,67.5,2025-05-03T23:55:14.606Z,2025-05-03T23:58:39Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5700399271,140,35.0,5700399269,56,Back,5700399267,157,,5700399273,141,67.9,5700399281,213,0.02,5700399285,1,,5700399277,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905297,431,1,1,48,44,b1rpb2ox52uxcmjrsnqd95pk5,1,67.7,31.9,2025-05-03T23:55:17.075Z,2025-05-03T23:55:24Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700399713,212,22.3,5700399711,141,8.9,5700399715,213,5.51,5700399709,140,82.9,5700399707,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905271,414,30,1,48,48,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-03T23:55:21.614Z,2025-05-03T23:55:21Z,,,,,5700399575,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809905301,432,30,1,48,48,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-03T23:55:21.614Z,2025-05-03T23:55:24Z,,,,,5700399723,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914617,416,18,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-04T00:10:19.025Z,2025-05-04T01:02:14Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5700450661,59,19,5700450659,44,Forward,5700450691,55,417,5700450657,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914619,417,19,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-04T00:10:19.026Z,2025-05-04T01:27:23Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5700450663,42,,5700474055,292,7,5700450667,145,11,5700450673,55,416,5700450671,44,Midfielder,5700450669,59,27,5700474057,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914729,418,32,2,45,0,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-04T00:10:29.025Z,2025-05-04T00:10:37Z,,,,,5700451211,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914613,435,32,2,45,0,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-04T00:10:29.025Z,2025-05-04T00:10:29Z,,,,,5700450651,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914749,419,1,2,45,1,8cpjplodpphtkbt0hq8sr8mqs,1,50.0,49.9,2025-05-04T00:10:30.106Z,2025-05-04T00:13:57Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5700465043,213,3.05,5700465035,56,Back,5700465041,212,17.6,5700465131,279,S,5700465039,141,52.3,5700465037,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914759,420,1,2,45,3,8cpjplodpphtkbt0hq8sr8mqs,0,33.6,48.3,2025-05-04T00:10:32.298Z,2025-05-04T00:15:34Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700466239,141,15.6,5700466237,140,63.7,5700466243,213,5.67,5700466235,56,Right,5700466233,155,,5700466245,1,,5700466241,212,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914665,436,12,2,45,4,b1rpb2ox52uxcmjrsnqd95pk5,1,25.0,76.4,2025-05-04T00:10:33.025Z,2025-05-04T01:25:05Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700450911,141,61.5,5700450915,213,5.46,5700450913,212,13.9,5700450963,15,,5700450907,56,Back,5700450909,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914719,437,1,2,45,5,b1rpb2ox52uxcmjrsnqd95pk5,0,34.0,61.5,2025-05-04T00:10:34.025Z,2025-05-04T01:25:08Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700451175,212,12.0,5700451165,3,,5700451171,140,37.6,5700451169,56,Back,5700451177,213,5.03,5700451173,141,44.8,5700451167,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914769,421,1,2,45,10,8cpjplodpphtkbt0hq8sr8mqs,1,62.5,72.4,2025-05-04T00:10:39.483Z,2025-05-04T00:14:47Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700468677,141,66.4,5700468679,212,9.9,5700468681,213,5.86,5700468673,56,Center,5700468675,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914785,422,1,2,45,11,8cpjplodpphtkbt0hq8sr8mqs,1,72.9,47.7,2025-05-04T00:10:40.618Z,2025-05-04T00:15:09Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5700470433,56,Center,5700470441,213,2.25,5700470435,140,64.2,5700470437,141,64.2,5700470439,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914805,438,83,2,45,12,b1rpb2ox52uxcmjrsnqd95pk5,0,31.1,51.3,2025-05-04T00:10:41.064Z,2025-05-04T00:15:18Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700451737,399,9tispdm7tc3te31awsfcmd905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914813,425,1,2,45,12,8cpjplodpphtkbt0hq8sr8mqs,0,62.3,68.9,2025-05-04T00:10:41.507Z,2025-05-04T00:15:20Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700470941,141,49.7,5700470937,56,Center,5700470945,213,5.06,5700470943,212,13.9,5700470939,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914843,426,43,2,45,12,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-04T00:10:41.658Z,2025-05-04T00:15:22Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5700451675,56,Center,5700471329,144,1,5700451679,141,57.2,5700451681,212,5.8,5700451677,140,64.6,5700451683,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914837,439,61,2,45,14,b1rpb2ox52uxcmjrsnqd95pk5,1,36.7,55.8,2025-05-04T00:10:43.133Z,2025-05-04T00:10:43Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5700451661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914847,427,43,2,45,14,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-05-04T00:10:43.458Z,2025-05-04T00:15:30Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700451715,141,50.0,5700451719,213,4.65,5700471883,144,1,5700451711,56,Center,5700451717,212,4.9,5700451713,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914863,428,1,2,45,15,8cpjplodpphtkbt0hq8sr8mqs,1,64.3,50.0,2025-05-04T00:10:44.538Z,2025-05-04T00:10:46Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5700451793,56,Center,5700451795,140,62.3,5700451801,213,4.58,5700451797,141,27.4,5700451799,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914891,429,1,2,45,16,8cpjplodpphtkbt0hq8sr8mqs,1,62.3,27.4,2025-05-04T00:10:45.818Z,2025-05-04T00:10:48Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5700451939,56,Right,5700451947,213,5.23,5700451941,140,66.2,5700451945,212,8.3,5700451943,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914955,430,1,2,45,19,8cpjplodpphtkbt0hq8sr8mqs,1,65.5,17.1,2025-05-04T00:10:48.323Z,2025-05-04T00:10:53Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5700452307,140,74.3,5700452309,141,8.6,5700452311,212,10.9,5700452313,213,5.72,5700452305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809914973,431,1,2,45,24,8cpjplodpphtkbt0hq8sr8mqs,1,72.4,27.3,2025-05-04T00:10:53.074Z,2025-05-04T00:10:54Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5700452403,140,65.2,5700452407,212,10.2,5700452401,56,Center,5700452409,213,2.40,5700452405,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915003,432,1,2,45,25,8cpjplodpphtkbt0hq8sr8mqs,1,65.0,37.4,2025-05-04T00:10:54.395Z,2025-05-04T00:10:57Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5700452549,140,77.3,5700452553,212,20.3,5700452547,56,Right,5700452551,141,14.3,5700452555,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915021,433,1,2,45,28,8cpjplodpphtkbt0hq8sr8mqs,0,77.3,14.3,2025-05-04T00:10:57.074Z,2025-05-04T00:10:58Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5700452633,140,88.6,5700452631,56,Center,5700452635,141,40.3,5700452627,2,,5700452637,212,21.3,5700452629,155,,5700452639,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915041,440,12,2,45,30,b1rpb2ox52uxcmjrsnqd95pk5,1,9.8,57.2,2025-05-04T00:10:59.343Z,2025-05-04T00:11:03Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,,5700452721,56,Back,5700452729,213,1.18,5700452725,141,69.3,5700452747,15,,5700452727,212,8.9,5700452723,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915055,434,61,2,45,31,8cpjplodpphtkbt0hq8sr8mqs,0,85.8,34.9,2025-05-04T00:11:00.651Z,2025-05-04T00:11:00Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5700452801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915095,441,1,2,45,33,b1rpb2ox52uxcmjrsnqd95pk5,1,13.2,61.5,2025-05-04T00:11:03.008Z,2025-05-04T00:11:04Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,,5700453031,56,Back,5700453037,140,11.8,5700453049,213,1.67,5700453045,212,14.9,5700453041,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915113,443,43,2,45,35,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-05-04T00:11:04.553Z,2025-05-04T00:11:24Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5700454581,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915175,444,1,2,45,37,b1rpb2ox52uxcmjrsnqd95pk5,0,5.6,92.4,2025-05-04T00:11:06.834Z,2025-05-04T00:11:09Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5700453507,213,6.16,5700453509,1,,5700453497,157,,5700453503,141,89.3,5700453501,140,21.8,5700453499,56,Back,5700453505,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915165,435,44,2,45,39,8cpjplodpphtkbt0hq8sr8mqs,1,74.0,12.2,2025-05-04T00:11:08.275Z,2025-05-04T01:06:53Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5700453455,56,Right,5700453617,233,445,5700453457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915177,445,44,2,45,39,b1rpb2ox52uxcmjrsnqd95pk5,0,26.0,87.8,2025-05-04T00:11:08.276Z,2025-05-04T01:06:53Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,,5700453515,285,,5700453513,56,Back,5700453635,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915229,436,1,2,45,39,8cpjplodpphtkbt0hq8sr8mqs,1,66.0,14.7,2025-05-04T00:11:08.594Z,2025-05-04T00:11:12Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5700453787,213,6.19,5700453783,141,11.4,5700453777,3,,5700453781,140,87.9,5700453785,212,23.1,5700453779,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915251,437,1,2,45,43,8cpjplodpphtkbt0hq8sr8mqs,1,96.7,10.4,2025-05-04T00:11:12.667Z,2025-05-04T00:11:15Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5700453905,212,4.3,5700453899,56,Right,5700453901,140,95.0,5700453903,141,16.1,5700453907,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915257,438,61,2,45,45,8cpjplodpphtkbt0hq8sr8mqs,0,95.0,16.1,2025-05-04T00:11:15.020Z,2025-05-04T00:11:15Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5700453929,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915303,446,1,2,45,47,b1rpb2ox52uxcmjrsnqd95pk5,1,4.4,85.0,2025-05-04T00:11:16.929Z,2025-05-04T00:11:18Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700454131,56,Back,5700454139,213,5.13,5700454135,141,73.2,5700454133,140,7.8,5700454137,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915337,447,1,2,45,49,b1rpb2ox52uxcmjrsnqd95pk5,0,7.9,72.6,2025-05-04T00:11:18.186Z,2025-05-04T00:11:21Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5700454335,56,Center,5700454345,213,0.01,5700454333,157,,5700454341,212,55.0,5700454339,141,73.2,5700454349,1,,5700454337,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915405,439,1,2,45,55,8cpjplodpphtkbt0hq8sr8mqs,1,26.8,34.6,2025-05-04T00:11:24.066Z,2025-05-04T00:17:03Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700454789,213,5.92,5700454773,56,Back,5700454785,212,7.2,5700454781,141,30.9,5700454777,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915453,440,1,2,45,57,8cpjplodpphtkbt0hq8sr8mqs,1,33.0,30.9,2025-05-04T00:11:26.099Z,2025-05-04T00:11:30Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5700455033,140,57.9,5700455037,212,29.2,5700455035,141,11.9,5700455039,213,5.82,5700455031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915483,441,1,2,46,2,8cpjplodpphtkbt0hq8sr8mqs,1,56.9,12.5,2025-05-04T00:11:31.313Z,2025-05-04T00:11:33Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5700455211,212,23.0,5700455213,213,2.81,5700455205,56,Back,5700455207,140,36.2,5700455209,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915523,442,1,2,46,4,8cpjplodpphtkbt0hq8sr8mqs,1,30.6,27.1,2025-05-04T00:11:33.556Z,2025-05-04T00:11:36Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5700455413,140,24.6,5700455417,212,23.4,5700455419,213,1.84,5700455415,141,60.2,5700455411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915589,443,1,2,46,7,8cpjplodpphtkbt0hq8sr8mqs,1,24.6,60.2,2025-05-04T00:11:36.540Z,2025-05-04T00:11:41Z,d38osra1p83cgtmrwqt6w60yy,H. Sulte,,,5700455729,140,31.9,5700455727,56,Back,5700455735,213,0.68,5700455731,141,69.4,5700455733,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915609,444,1,2,46,11,8cpjplodpphtkbt0hq8sr8mqs,1,37.7,70.0,2025-05-04T00:11:40.955Z,2025-05-04T00:11:43Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5700455829,212,15.5,5700455827,141,48.1,5700455831,213,4.43,5700455825,140,33.6,5700455823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915725,445,1,2,46,14,8cpjplodpphtkbt0hq8sr8mqs,1,33.0,45.1,2025-05-04T00:11:43.308Z,2025-05-04T00:11:53Z,arxprecroj7kqwx1tmkhhfsdm,B. Ofeimu,,,5700456627,140,41.3,5700456629,141,18.8,5700456633,213,5.17,5700456625,56,Back,5700456631,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915729,446,3,2,46,23,8cpjplodpphtkbt0hq8sr8mqs,0,72.4,7.4,2025-05-04T00:11:52.979Z,2025-05-04T00:11:57Z,1x95h6xtnycmvpqu7vgu4vh79,H. White,,,5700456659,286,,5700456657,56,Right,5700456785,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809915739,448,7,2,46,23,b1rpb2ox52uxcmjrsnqd95pk5,0,27.6,92.6,2025-05-04T00:11:52.980Z,2025-05-04T00:11:58Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5700456755,233,446,5700456711,56,Back,5700456713,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
