id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value
2822753083,327,1,1,35,46,ak0rmms5xl49w57i2rvid1tk9,1,32.1,64.6,2025-06-15T02:22:54.866Z,2025-06-15T02:23:05Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771744041,212,23.4,5771744043,213,0.44,5771744039,141,79.4,5771744037,140,52.2,5771744035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753085,328,4,1,35,50,ak0rmms5xl49w57i2rvid1tk9,1,48.4,85.4,2025-06-15T02:22:59.450Z,2025-06-15T03:52:53Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5771760107,233,332,5771744099,152,,5771744095,13,,5771744097,56,Back,5771744101,265,,5771744103,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753051,332,4,1,35,50,b5l2e3csycjb8twvq9ek0j5gq,0,51.6,14.6,2025-06-15T02:22:59.451Z,2025-06-15T03:52:54Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,5771743857,13,,5771743863,265,,5771743865,285,,5771743861,152,,5771743859,56,Right,5771760115,233,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753549,329,1,1,36,51,ak0rmms5xl49w57i2rvid1tk9,1,48.2,84.1,2025-06-15T02:23:59.899Z,2025-06-15T02:24:02Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771746653,141,75.3,5771746657,213,4.12,5771746649,56,Back,5771746655,212,7.2,5771746651,140,44.4,5771746647,152,,5771746645,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753585,330,1,1,36,53,ak0rmms5xl49w57i2rvid1tk9,1,44.4,75.3,2025-06-15T02:24:02.355Z,2025-06-15T02:24:06Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771746869,56,Back,5771746879,1,,5771746877,213,4.39,5771746873,141,24.6,5771746871,140,33.4,5771746875,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753625,331,1,1,36,57,ak0rmms5xl49w57i2rvid1tk9,1,33.4,24.6,2025-06-15T02:24:05.963Z,2025-06-15T02:24:10Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771747101,213,5.87,5771747099,212,28.4,5771747095,140,58.2,5771747097,141,8.0,5771747093,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753639,332,1,1,37,1,ak0rmms5xl49w57i2rvid1tk9,1,58.4,7.9,2025-06-15T02:24:10.331Z,2025-06-15T02:24:12Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771747179,212,15.7,5771747177,141,5.3,5771747173,56,Right,5771747175,140,73.3,5771747181,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753667,333,1,1,37,3,ak0rmms5xl49w57i2rvid1tk9,1,73.3,5.3,2025-06-15T02:24:12.546Z,2025-06-15T02:24:14Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771747305,56,Right,5771747307,140,60.0,5771747309,141,7.1,5771747313,213,3.05,5771747311,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753705,334,1,1,37,6,ak0rmms5xl49w57i2rvid1tk9,1,60.0,7.1,2025-06-15T02:24:14.666Z,2025-06-15T02:24:19Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771747499,56,Center,5771747505,212,17.9,5771747501,140,56.5,5771747503,141,32.8,5771747507,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753717,335,1,1,37,10,ak0rmms5xl49w57i2rvid1tk9,1,56.5,32.8,2025-06-15T02:24:18.948Z,2025-06-15T02:24:19Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,5771747541,140,45.6,5771747545,212,17.9,5771747543,141,12.5,5771747547,213,4.02,5771747539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753729,336,1,1,37,11,ak0rmms5xl49w57i2rvid1tk9,1,45.6,12.5,2025-06-15T02:24:19.787Z,2025-06-15T02:24:22Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771747621,56,Back,5771747625,141,13.5,5771747627,212,16.0,5771747623,140,30.4,5771747629,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753763,337,1,1,37,13,ak0rmms5xl49w57i2rvid1tk9,1,30.4,13.5,2025-06-15T02:24:22.186Z,2025-06-15T02:24:26Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771747893,141,30.9,5771747897,213,0.38,5771747889,56,Center,5771747891,140,58.7,5771747895,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753771,338,50,1,37,16,ak0rmms5xl49w57i2rvid1tk9,1,58.0,30.1,2025-06-15T02:24:25.503Z,2025-06-15T04:44:46Z,3ljxfq84ubqzlooixppmpfdd6,J. Tejada,,5771747951,233,333,5771747925,56,Center,5771747927,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753765,333,7,1,37,16,b5l2e3csycjb8twvq9ek0j5gq,1,42.0,69.9,2025-06-15T02:24:25.504Z,2025-06-15T03:53:05Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5771747945,233,338,5771747901,56,Back,5771747903,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755001,343,83,1,37,17,ak0rmms5xl49w57i2rvid1tk9,0,55.0,29.5,2025-06-15T02:24:25.686Z,2025-06-15T02:26:51Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,5771755261,399,cxnq0rc4u1efzt82nw3xgk355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753783,334,1,1,37,18,b5l2e3csycjb8twvq9ek0j5gq,1,45.9,72.4,2025-06-15T02:24:26.834Z,2025-06-15T02:27:19Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,5771747983,213,1.63,5771747981,212,5.5,5771747977,140,45.6,5771747975,56,Back,5771747979,141,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753789,336,1,1,37,19,b5l2e3csycjb8twvq9ek0j5gq,1,45.6,80.5,2025-06-15T02:24:27.929Z,2025-06-15T02:24:29Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771748019,213,5.95,5771748011,56,Center,5771748015,141,74.8,5771748013,140,56.4,5771748017,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753801,337,1,1,37,20,b5l2e3csycjb8twvq9ek0j5gq,1,56.4,74.8,2025-06-15T02:24:28.889Z,2025-06-15T02:24:30Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771748093,141,66.6,5771748097,213,3.54,5771748095,212,14.4,5771748091,140,43.8,5771748089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753807,338,1,1,37,21,b5l2e3csycjb8twvq9ek0j5gq,0,43.8,66.6,2025-06-15T02:24:30.065Z,2025-06-15T02:24:30Z,e0879u9ckqe6xv1h2j8bqto9g,A. Elmasnaouy,,5771748107,140,48.2,5771748105,56,Back,5771748111,212,6.7,5771748109,141,59.4,5771748113,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753873,340,1,1,37,23,ak0rmms5xl49w57i2rvid1tk9,1,54.4,36.7,2025-06-15T02:24:32.068Z,2025-06-15T02:24:37Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5771748451,141,73.0,5771748455,213,0.89,5771748453,212,31.7,5771748449,140,73.3,5771748447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753881,341,4,1,37,28,ak0rmms5xl49w57i2rvid1tk9,1,77.4,74.4,2025-06-15T02:24:37.572Z,2025-06-15T02:24:43Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,5771748599,13,,5771748859,295,,5771748625,233,339,5771748601,56,Center,5771748607,286,,5771748603,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753889,339,4,1,37,28,b5l2e3csycjb8twvq9ek0j5gq,0,22.6,25.6,2025-06-15T02:24:37.573Z,2025-06-15T02:32:04Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771769265,55,340,5771748647,233,341,5771748589,285,,5771758057,295,,5771748583,56,Back,5771748581,13,,5771748585,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822753907,340,17,1,37,31,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T02:24:39.931Z,2025-06-15T02:32:03Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,5771757993,393,,5771748675,31,,5771748679,13,243,5771769237,55,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822754779,342,16,1,38,38,ak0rmms5xl49w57i2rvid1tk9,1,78.1,70.3,2025-06-15T02:25:47.142Z,2025-06-15T04:30:42Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771754027,458,,5771754025,103,26.6,5771754423,472,341,5771754029,230,97.3,5771754421,282,ak0rmms5xl49w57i2rvid1tk9,5771754419,281,cfx7vo0kbjvcly2nf1b7papsk,5771754031,231,52.3,5771753495,18,,5771753497,56,5771753655,374,2025-06-15 03:25:45.533,5771754417,280,5771753659,375,5771754023,102,53.7,Center,FREE_KICK_WON,5771754021,77,5771753493,26,,5771753651,20,,38:36.873
2822755153,341,1,1,39,45,b5l2e3csycjb8twvq9ek0j5gq,1,50.1,49.9,2025-06-15T02:26:54.209Z,2025-06-15T02:26:57Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5771755537,140,31.5,5771755533,56,Back,5771755541,141,54.9,5771755547,212,19.8,5771755551,279,G,5771755549,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755177,342,1,1,39,49,b5l2e3csycjb8twvq9ek0j5gq,0,30.2,53.7,2025-06-15T02:26:57.683Z,2025-06-15T02:27:02Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771755703,1,,5771755701,213,0.42,5771755699,212,38.6,5771755691,155,,5771755695,140,63.7,5771755697,141,77.0,5771755693,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755199,344,44,1,39,52,ak0rmms5xl49w57i2rvid1tk9,1,32.8,22.8,2025-06-15T02:27:01.137Z,2025-06-15T02:27:05Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771755823,285,,5771755821,56,Back,5771755861,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755183,343,44,1,39,52,b5l2e3csycjb8twvq9ek0j5gq,0,67.2,77.2,2025-06-15T02:27:01.138Z,2025-06-15T02:27:06Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771755889,233,344,5771755727,286,,5771755725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755235,345,12,1,39,52,ak0rmms5xl49w57i2rvid1tk9,1,29.4,23.1,2025-06-15T02:27:01.367Z,2025-06-15T02:45:59Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771756017,140,29.9,5771756015,56,Back,5771756019,141,19.8,5771756023,213,4.94,5771757245,15,,5771756021,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755205,344,61,1,39,53,b5l2e3csycjb8twvq9ek0j5gq,1,65.0,77.6,2025-06-15T02:27:02.004Z,2025-06-15T02:29:28Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771755845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755233,345,1,1,39,55,b5l2e3csycjb8twvq9ek0j5gq,1,65.0,75.3,2025-06-15T02:27:04.153Z,2025-06-15T02:29:30Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771756007,212,7.0,5771756003,140,70.0,5771756005,141,68.4,5771756001,56,Center,5771756009,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755241,346,1,1,39,56,b5l2e3csycjb8twvq9ek0j5gq,0,70.5,69.0,2025-06-15T02:27:05.562Z,2025-06-15T02:29:38Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,5771756055,141,71.8,5771756051,56,Center,5771756057,212,2.4,5771756053,140,69.1,5771756059,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755249,346,61,1,39,58,ak0rmms5xl49w57i2rvid1tk9,1,29.9,19.8,2025-06-15T02:27:06.681Z,2025-06-15T02:27:06Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,5771756101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755279,347,61,1,40,0,b5l2e3csycjb8twvq9ek0j5gq,0,91.2,70.6,2025-06-15T02:27:08.699Z,2025-06-15T02:29:39Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771756247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755355,347,56,1,40,0,ak0rmms5xl49w57i2rvid1tk9,1,6.8,31.8,2025-06-15T02:27:09.310Z,2025-06-15T02:31:00Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771756609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755303,348,5,1,40,1,b5l2e3csycjb8twvq9ek0j5gq,0,100.8,65.4,2025-06-15T02:27:09.678Z,2025-06-15T03:53:45Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,5771756365,346,,5771766407,233,348,5771756363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755441,348,5,1,40,1,ak0rmms5xl49w57i2rvid1tk9,1,-0.8,34.6,2025-06-15T02:27:09.678Z,2025-06-15T03:53:45Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771757073,346,,5771757071,56,Back,5771766381,233,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755689,349,1,1,40,38,ak0rmms5xl49w57i2rvid1tk9,0,4.4,49.4,2025-06-15T02:27:47.438Z,2025-06-15T02:27:51Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5771758265,56,Center,5771758263,124,,5771758267,140,56.1,5771758269,141,22.2,5771758271,212,57.3,5771758275,1,,5771758273,213,5.95,5771758279,74,,,,,,,,,,,,,,,,,,,,,,,,
2822755679,349,44,1,40,40,b5l2e3csycjb8twvq9ek0j5gq,1,44.4,75.4,2025-06-15T02:27:48.953Z,2025-06-15T03:53:22Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771758317,233,350,5771758209,56,Back,5771758211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755695,350,44,1,40,40,ak0rmms5xl49w57i2rvid1tk9,0,55.6,24.6,2025-06-15T02:27:48.954Z,2025-06-15T03:53:23Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771758289,56,Center,5771758291,286,,5771758325,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755705,350,1,1,40,40,b5l2e3csycjb8twvq9ek0j5gq,0,45.6,71.4,2025-06-15T02:27:49.363Z,2025-06-15T02:27:53Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771758373,1,,5771758371,213,5.94,5771758369,212,35.6,5771758363,56,Center,5771758367,141,54.0,5771758365,140,77.6,5771758361,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755729,351,1,1,40,45,ak0rmms5xl49w57i2rvid1tk9,1,17.8,48.1,2025-06-15T02:27:54.423Z,2025-06-15T02:27:56Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771758481,213,2.75,5771758477,141,53.0,5771758473,56,Back,5771758471,3,,5771758475,140,10.1,5771758479,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755829,353,1,1,40,48,ak0rmms5xl49w57i2rvid1tk9,1,10.1,53.0,2025-06-15T02:27:56.699Z,2025-06-15T02:28:08Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5771759019,123,,5771759029,213,0.79,5771759027,212,22.3,5771759023,140,25.0,5771759025,141,76.4,5771759021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755867,354,1,1,40,59,ak0rmms5xl49w57i2rvid1tk9,1,41.2,78.7,2025-06-15T02:28:08.502Z,2025-06-15T02:28:12Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771759237,56,Back,5771759239,140,41.5,5771759243,212,9.4,5771759245,213,4.75,5771759241,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755887,355,1,1,41,3,ak0rmms5xl49w57i2rvid1tk9,1,41.5,64.9,2025-06-15T02:28:12.310Z,2025-06-15T02:28:15Z,bjm0d2f9er34ymm41sulmkout,S. Echevarria,,5771759373,213,4.45,5771759371,212,32.0,5771759367,140,33.6,5771759365,56,Back,5771759369,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755895,356,1,1,41,6,ak0rmms5xl49w57i2rvid1tk9,1,33.6,19.5,2025-06-15T02:28:14.974Z,2025-06-15T02:28:16Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771759413,140,45.4,5771759417,212,14.3,5771759415,141,8.9,5771759411,56,Back,5771759419,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755915,357,1,1,41,7,ak0rmms5xl49w57i2rvid1tk9,1,45.4,8.9,2025-06-15T02:28:16.239Z,2025-06-15T02:28:18Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,5771759551,141,27.3,5771759555,213,0.80,5771759549,140,56.9,5771759553,212,17.4,5771759547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755921,358,61,1,41,9,ak0rmms5xl49w57i2rvid1tk9,1,56.9,27.3,2025-06-15T02:28:18.591Z,2025-06-15T02:30:26Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,5771759575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755957,359,1,1,41,13,ak0rmms5xl49w57i2rvid1tk9,0,67.4,43.4,2025-06-15T02:28:22.086Z,2025-06-15T02:30:23Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,5771759815,212,19.2,5771759811,140,85.6,5771759817,213,6.16,5771759813,141,40.0,5771759807,155,,5771759809,56,Center,5771764815,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822755955,351,61,1,41,14,b5l2e3csycjb8twvq9ek0j5gq,1,14.8,64.2,2025-06-15T02:28:23.587Z,2025-06-15T02:30:30Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771759801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756069,353,1,1,41,25,b5l2e3csycjb8twvq9ek0j5gq,1,10.9,62.9,2025-06-15T02:28:34.643Z,2025-06-15T02:28:37Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,5771760359,123,,5771760367,212,6.2,5771760363,140,12.9,5771760361,56,Back,5771760365,141,54.3,5771760369,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756083,354,1,1,41,29,b5l2e3csycjb8twvq9ek0j5gq,0,19.0,53.0,2025-06-15T02:28:37.795Z,2025-06-15T02:28:40Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771760453,1,,5771760449,212,48.2,5771760451,213,0.51,5771760443,56,Left,5771760447,141,87.4,5771760445,140,59.1,5771760441,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756087,360,8,1,41,32,ak0rmms5xl49w57i2rvid1tk9,1,46.2,24.1,2025-06-15T02:28:41.247Z,2025-06-15T02:28:41Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771760489,56,Back,5771760505,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756133,355,5,1,41,34,b5l2e3csycjb8twvq9ek0j5gq,1,51.9,101.3,2025-06-15T02:28:43.067Z,2025-06-15T03:53:45Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771760725,233,361,5771760717,56,Left,5771760719,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756097,361,5,1,41,34,ak0rmms5xl49w57i2rvid1tk9,0,48.1,-1.3,2025-06-15T02:28:43.067Z,2025-06-15T03:53:46Z,dv0qqd4mx117y4al165nsdic4,T. Clegg,,5771760545,56,Back,5771760753,233,355,5771760547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756143,356,1,1,41,38,b5l2e3csycjb8twvq9ek0j5gq,1,45.8,100.0,2025-06-15T02:28:47.410Z,2025-06-15T02:28:50Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771760805,212,14.8,5771760801,140,33.8,5771760803,141,90.5,5771760807,213,3.69,5771760797,107,,5771760799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756175,357,1,1,41,41,b5l2e3csycjb8twvq9ek0j5gq,1,32.1,77.8,2025-06-15T02:28:50.010Z,2025-06-15T02:28:55Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771761037,213,4.48,5771761033,141,56.7,5771761035,212,14.8,5771761031,140,28.8,5771761029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756191,358,1,1,41,46,b5l2e3csycjb8twvq9ek0j5gq,1,29.5,52.7,2025-06-15T02:28:55.227Z,2025-06-15T02:28:57Z,ei30dsbb51ri88sr7aku2t13p,G. Margvelashvili,,5771761131,140,29.9,5771761135,212,14.2,5771761137,213,1.54,5771761133,141,73.5,5771761129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756211,359,1,1,41,48,b5l2e3csycjb8twvq9ek0j5gq,1,28.7,72.6,2025-06-15T02:28:57.203Z,2025-06-15T02:29:00Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771761253,141,91.8,5771761257,213,1.25,5771761249,56,Back,5771761255,212,13.8,5771761251,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756227,360,1,1,41,52,b5l2e3csycjb8twvq9ek0j5gq,1,34.3,86.5,2025-06-15T02:29:00.736Z,2025-06-15T02:29:04Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,5771761337,141,56.9,5771761333,56,Center,5771761341,213,5.46,5771761331,155,,5771761335,140,52.1,5771761339,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756231,361,1,1,41,55,b5l2e3csycjb8twvq9ek0j5gq,0,52.7,61.4,2025-06-15T02:29:04.018Z,2025-06-15T02:29:04Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,5771761369,213,0.01,5771761361,56,Center,5771761365,141,61.5,5771761363,140,61.0,5771761367,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756271,363,1,1,41,57,ak0rmms5xl49w57i2rvid1tk9,1,40.0,38.3,2025-06-15T02:29:05.736Z,2025-06-15T02:29:07Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,5771761559,140,33.5,5771761557,56,Back,5771761563,212,13.9,5771761561,141,56.1,5771761565,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756315,364,1,1,41,59,ak0rmms5xl49w57i2rvid1tk9,1,33.5,56.1,2025-06-15T02:29:07.663Z,2025-06-15T02:29:11Z,39t59x9q2xumbn2hphk7urp7u,I. Foster,,5771761809,213,3.47,5771761805,141,44.9,5771761801,56,Back,5771761807,212,23.5,5771761803,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756381,365,1,1,42,3,ak0rmms5xl49w57i2rvid1tk9,1,12.3,44.9,2025-06-15T02:29:11.832Z,2025-06-15T02:29:20Z,duuhalibp64gdz6nub5ub0ovd,C. Herrera,,5771762193,140,58.4,5771762197,212,50.3,5771762191,56,Center,5771762195,141,24.9,5771762189,157,,5771762199,213,6.01,5771762201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756373,362,4,1,42,11,b5l2e3csycjb8twvq9ek0j5gq,1,41.7,75.2,2025-06-15T02:29:19.763Z,2025-06-15T03:52:54Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,5771762179,13,,5771762183,152,,5771762187,286,,5771762181,56,Back,5771762307,233,366,5771762185,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756385,366,4,1,42,11,ak0rmms5xl49w57i2rvid1tk9,0,58.3,24.8,2025-06-15T02:29:19.764Z,2025-06-15T03:52:54Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,5771762279,13,,5771762311,233,362,5771762287,285,,5771762283,152,,5771762285,265,,5771762281,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756631,363,27,1,42,43,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T02:29:52.307Z,2025-06-15T02:29:56Z,,,,5771763715,53,2w7w1l7lwhu2u6nhvqg1bnd2h,5771763807,233,367,5771763713,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756639,367,27,1,42,43,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T02:29:52.307Z,2025-06-15T02:29:55Z,,,,5771763773,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822757141,365,28,1,43,27,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-06-15T02:30:36.466Z,2025-06-15T03:54:05Z,,,,5771885839,233,369,5771766427,55,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822756935,369,28,1,43,27,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-06-15T02:30:36.466Z,2025-06-15T03:54:04Z,,,,5771885829,233,365,5771765301,55,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
