id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2823367883,414,1,2,51,11,7neuneh44n9rtsfsh6r0sb9no,0,80.0,10.0,2025-06-19T01:14:10.756Z,2025-06-19T01:14:12Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775214957,212,40.8,5775214961,1,,5775214949,155,,5775214947,2,,5775214959,213,1.39,5775214951,56,Center,5775214955,141,69.1,5775214953,140,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367897,402,12,2,51,13,c9xffml4i7ihblp1qhus9w3fu,1,9.3,21.3,2025-06-19T01:14:13.469Z,2025-06-19T01:14:16Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775215037,213,5.95,5775215055,167,,5775215031,140,52.7,5775215033,141,0.0,5775215035,212,48.2,5775215029,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367901,403,5,2,51,16,c9xffml4i7ihblp1qhus9w3fu,0,50.8,-2.0,2025-06-19T01:14:15.647Z,2025-06-19T02:03:29Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775215053,347,,5775215107,233,415,5775215051,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367911,415,5,2,51,16,7neuneh44n9rtsfsh6r0sb9no,1,49.2,102.0,2025-06-19T01:14:15.647Z,2025-06-19T02:03:28Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775215097,56,Back,5775215099,347,,5775215103,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367959,416,1,2,51,30,7neuneh44n9rtsfsh6r0sb9no,1,51.5,100.0,2025-06-19T01:14:30.469Z,2025-06-19T01:14:30Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775215285,141,86.3,5775215283,140,40.0,5775215289,213,3.86,5775215279,107,,5775215281,56,Back,5775215287,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367961,417,1,2,51,31,7neuneh44n9rtsfsh6r0sb9no,1,40.0,86.3,2025-06-19T01:14:30.869Z,2025-06-19T01:23:15Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775215307,213,0.38,5775215301,140,51.1,5775215305,212,12.6,5775223345,189,,5775215299,56,Left,5775215303,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367965,418,1,2,51,31,7neuneh44n9rtsfsh6r0sb9no,1,51.1,93.2,2025-06-19T01:14:31.492Z,2025-06-19T01:14:32Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775215321,212,10.5,5775215315,56,Left,5775215317,140,59.8,5775215323,213,5.77,5775215319,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367969,404,45,2,51,32,c9xffml4i7ihblp1qhus9w3fu,0,31.5,17.8,2025-06-19T01:14:32.516Z,2025-06-19T02:06:10Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5775217803,285,,5775223787,233,419,5775217801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367967,419,3,2,51,32,7neuneh44n9rtsfsh6r0sb9no,1,68.5,82.2,2025-06-19T01:14:32.516Z,2025-06-19T01:30:31Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775215345,233,404,5775215339,286,,5775215337,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367971,420,1,2,51,33,7neuneh44n9rtsfsh6r0sb9no,0,59.8,85.7,2025-06-19T01:14:33.301Z,2025-06-19T01:14:34Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775215361,140,71.4,5775215363,141,95.3,5775215367,213,0.49,5775215359,56,Left,5775215365,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367973,405,8,2,51,35,c9xffml4i7ihblp1qhus9w3fu,1,27.2,10.3,2025-06-19T01:14:35.213Z,2025-06-19T01:19:15Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775215369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367975,406,5,2,51,35,c9xffml4i7ihblp1qhus9w3fu,0,29.4,-1.8,2025-06-19T01:14:35.340Z,2025-06-19T02:03:29Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775215375,347,,5775215373,56,Back,5775215391,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367977,421,5,2,51,35,7neuneh44n9rtsfsh6r0sb9no,1,70.6,101.8,2025-06-19T01:14:35.340Z,2025-06-19T02:03:29Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775215387,233,406,5775215383,56,Left,5775215385,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367979,422,1,2,51,40,7neuneh44n9rtsfsh6r0sb9no,1,60.3,100.0,2025-06-19T01:14:39.684Z,2025-06-19T01:14:41Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775215397,107,,5775215405,212,7.3,5775215403,141,92.6,5775215407,213,4.22,5775215401,140,57.0,5775215399,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367981,423,1,2,51,41,7neuneh44n9rtsfsh6r0sb9no,1,55.4,87.4,2025-06-19T01:14:41.381Z,2025-06-19T01:14:48Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775215417,212,16.5,5775215419,213,3.24,5775215411,56,Back,5775215415,141,85.1,5775215413,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367987,424,1,2,51,48,7neuneh44n9rtsfsh6r0sb9no,1,36.3,76.0,2025-06-19T01:14:48.228Z,2025-06-19T01:14:54Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775215451,212,14.0,5775215445,56,Back,5775215447,140,46.7,5775215453,213,5.60,5775215449,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823367995,425,1,2,51,55,7neuneh44n9rtsfsh6r0sb9no,1,49.3,45.5,2025-06-19T01:14:54.796Z,2025-06-19T01:14:56Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775215491,141,10.6,5775215487,56,Right,5775215493,212,23.8,5775215489,140,50.9,5775215495,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368003,426,1,2,51,57,7neuneh44n9rtsfsh6r0sb9no,1,50.9,10.6,2025-06-19T01:14:56.868Z,2025-06-19T01:14:59Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775215545,141,30.0,5775215543,140,33.9,5775215547,212,22.2,5775215549,213,2.51,5775215541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368009,427,1,2,51,59,7neuneh44n9rtsfsh6r0sb9no,1,34.3,33.7,2025-06-19T01:14:59.404Z,2025-06-19T01:15:02Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5775215577,213,0.82,5775215573,141,51.2,5775215575,212,16.3,5775215569,56,Back,5775215571,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368019,428,1,2,52,2,7neuneh44n9rtsfsh6r0sb9no,1,44.4,54.3,2025-06-19T01:15:01.914Z,2025-06-19T01:15:04Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775215633,140,39.2,5775215635,141,79.9,5775215637,212,18.2,5775215631,56,Back,5775215639,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368023,429,1,2,52,4,7neuneh44n9rtsfsh6r0sb9no,1,39.2,79.9,2025-06-19T01:15:04.556Z,2025-06-19T01:15:06Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775215657,213,5.91,5775215653,141,74.4,5775215649,56,Back,5775215655,212,10.4,5775215651,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368033,430,1,2,52,6,7neuneh44n9rtsfsh6r0sb9no,1,48.4,74.4,2025-06-19T01:15:06.037Z,2025-06-19T01:15:09Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775215705,212,15.3,5775215707,213,1.18,5775215703,141,95.1,5775215699,56,Left,5775215701,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368049,431,1,2,52,9,7neuneh44n9rtsfsh6r0sb9no,1,44.5,92.3,2025-06-19T01:15:09.620Z,2025-06-19T01:15:14Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775215803,212,22.5,5775215797,56,Center,5775215805,213,5.56,5775215801,141,70.5,5775215799,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368053,432,1,2,52,14,7neuneh44n9rtsfsh6r0sb9no,1,63.7,62.9,2025-06-19T01:15:14.573Z,2025-06-19T01:15:15Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5775215845,212,14.4,5775215839,56,Center,5775215847,213,4.99,5775215843,141,42.5,5775215841,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368063,433,1,2,52,15,7neuneh44n9rtsfsh6r0sb9no,1,67.4,42.5,2025-06-19T01:15:15.620Z,2025-06-19T01:15:18Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5775215885,56,Center,5775215887,140,72.9,5775215891,212,14.8,5775215889,141,22.5,5775215893,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368065,434,1,2,52,19,7neuneh44n9rtsfsh6r0sb9no,0,77.4,18.5,2025-06-19T01:15:18.677Z,2025-06-19T01:15:19Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775215901,56,Center,5775215909,213,1.13,5775215911,1,,5775215907,212,33.0,5775215897,2,,5775215903,140,90.9,5775215899,155,,5775215905,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368073,407,12,2,52,20,c9xffml4i7ihblp1qhus9w3fu,1,7.1,37.9,2025-06-19T01:15:20.492Z,2025-06-19T01:15:24Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775215943,213,4.91,5775215939,141,9.7,5775215937,140,10.7,5775215941,212,19.5,5775215935,56,Back,5775215949,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368099,409,1,2,52,24,c9xffml4i7ihblp1qhus9w3fu,1,16.8,9.2,2025-06-19T01:15:24.524Z,2025-06-19T01:15:25Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5775216069,141,23.6,5775216071,212,10.2,5775216067,140,14.0,5775216073,213,1.86,5775216065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368101,410,1,2,52,25,c9xffml4i7ihblp1qhus9w3fu,0,14.0,23.6,2025-06-19T01:15:25.461Z,2025-06-19T01:15:26Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5775216087,213,0.04,5775216077,157,,5775216081,140,33.5,5775216079,56,Back,5775216089,1,,5775216083,141,24.7,5775216085,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368113,436,1,2,52,30,7neuneh44n9rtsfsh6r0sb9no,1,61.7,68.1,2025-06-19T01:15:30.309Z,2025-06-19T01:15:31Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775216141,140,65.1,5775216147,213,5.09,5775216139,56,Center,5775216143,141,54.9,5775216145,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368119,437,1,2,52,31,7neuneh44n9rtsfsh6r0sb9no,1,65.1,54.9,2025-06-19T01:15:31.062Z,2025-06-19T01:15:31Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5775216185,213,1.88,5775216183,212,11.8,5775216177,56,Center,5775216179,140,61.7,5775216181,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368121,438,1,2,52,31,7neuneh44n9rtsfsh6r0sb9no,1,61.7,71.4,2025-06-19T01:15:31.613Z,2025-06-19T01:15:33Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775216197,212,13.6,5775216193,140,53.4,5775216195,141,56.0,5775216191,56,Center,5775216199,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368125,439,1,2,52,33,7neuneh44n9rtsfsh6r0sb9no,1,53.4,56.0,2025-06-19T01:15:33.149Z,2025-06-19T01:15:35Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5775216221,141,40.9,5775216217,56,Center,5775216223,212,15.0,5775216219,140,63.8,5775216225,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368133,440,1,2,52,35,7neuneh44n9rtsfsh6r0sb9no,1,63.1,44.0,2025-06-19T01:15:35.341Z,2025-06-19T01:15:37Z,579n2n7oiogy83epzcfrxtd5h,N. Ross,,,5775216267,140,63.1,5775216271,212,18.6,5775216269,141,71.4,5775216265,56,Center,5775216273,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368145,441,1,2,52,37,7neuneh44n9rtsfsh6r0sb9no,1,62.3,70.2,2025-06-19T01:15:37.501Z,2025-06-19T01:15:40Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775216337,140,65.3,5775216341,212,17.4,5775216335,56,Left,5775216339,141,95.4,5775216343,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368155,442,1,2,52,40,7neuneh44n9rtsfsh6r0sb9no,1,65.3,95.4,2025-06-19T01:15:40.477Z,2025-06-19T01:15:42Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775216395,213,0.00,5775216389,140,75.3,5775216393,212,10.5,5775216387,56,Left,5775216391,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368157,443,4,2,52,43,7neuneh44n9rtsfsh6r0sb9no,1,75.3,90.8,2025-06-19T01:15:42.853Z,2025-06-19T01:30:28Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775216435,56,Left,5775216441,286,,5775216433,13,,5775216491,233,411,5775216437,152,,5775216439,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368169,411,4,2,52,43,c9xffml4i7ihblp1qhus9w3fu,0,24.7,9.2,2025-06-19T01:15:42.854Z,2025-06-19T01:30:28Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5775216469,13,,5775216475,265,,5775216477,285,,5775216473,152,,5775216495,233,443,5775216471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368309,445,1,2,53,30,7neuneh44n9rtsfsh6r0sb9no,0,77.1,96.6,2025-06-19T01:16:30.469Z,2025-06-19T01:16:32Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775217273,213,5.20,5775217275,1,,5775217263,152,,5775217265,56,Center,5775217261,155,,5775217257,2,,5775217269,141,51.6,5775217267,140,92.6,5775217271,212,34.7,5775217259,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368321,413,12,2,53,34,c9xffml4i7ihblp1qhus9w3fu,1,11.6,43.9,2025-06-19T01:16:33.948Z,2025-06-19T01:16:42Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5775217311,56,Back,5775217319,213,1.65,5775217317,212,19.6,5775217313,140,10.1,5775217315,141,72.7,5775217341,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368357,414,61,2,53,42,c9xffml4i7ihblp1qhus9w3fu,0,14.5,87.7,2025-06-19T01:16:42.196Z,2025-06-19T01:16:42Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5775217477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368363,415,5,2,53,43,c9xffml4i7ihblp1qhus9w3fu,0,20.9,101.0,2025-06-19T01:16:43.413Z,2025-06-19T02:03:30Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5775217505,56,Back,5775217507,347,,5775217857,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368419,446,5,2,53,43,7neuneh44n9rtsfsh6r0sb9no,1,79.1,-1.0,2025-06-19T01:16:43.413Z,2025-06-19T02:03:30Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775217849,233,415,5775217825,56,Right,5775217827,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368439,447,1,2,54,7,7neuneh44n9rtsfsh6r0sb9no,0,74.5,0.0,2025-06-19T01:17:06.781Z,2025-06-19T01:31:07Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775217919,56,Right,5775217925,212,9.1,5775217927,213,1.57,5775217923,141,12.0,5775217921,140,74.5,5775217917,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368429,416,8,2,54,8,c9xffml4i7ihblp1qhus9w3fu,1,38.0,67.2,2025-06-19T01:17:08.332Z,2025-06-19T02:06:08Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5775217889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368445,418,1,2,54,9,c9xffml4i7ihblp1qhus9w3fu,1,38.0,67.2,2025-06-19T01:17:09.548Z,2025-06-19T01:17:10Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775217949,141,62.9,5775217953,213,3.94,5775217947,140,35.3,5775217945,56,Back,5775217951,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368441,448,43,2,54,10,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-19T01:17:09.917Z,2025-06-19T01:31:22Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5775229737,144,61,5775217931,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368449,419,3,2,54,11,c9xffml4i7ihblp1qhus9w3fu,1,35.2,74.4,2025-06-19T01:17:10.636Z,2025-06-19T01:30:32Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5775217971,286,,5775217969,56,Back,5775217983,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368453,449,45,2,54,11,7neuneh44n9rtsfsh6r0sb9no,0,64.8,25.6,2025-06-19T01:17:10.636Z,2025-06-19T02:06:06Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775217999,233,419,5775217981,285,,5775217979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823369705,541,83,2,54,11,7neuneh44n9rtsfsh6r0sb9no,0,64.2,34.0,2025-06-19T01:17:10.992Z,2025-06-19T01:25:35Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775225253,399,7drelguz6c1htw10sq7zyxh0q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368451,420,3,2,54,11,c9xffml4i7ihblp1qhus9w3fu,0,35.2,69.2,2025-06-19T01:17:11.516Z,2025-06-19T02:06:05Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5775218065,233,450,5775217975,286,,5775217973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368469,450,7,2,54,11,7neuneh44n9rtsfsh6r0sb9no,1,64.8,30.8,2025-06-19T01:17:11.517Z,2025-06-19T02:06:03Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775218055,56,Center,5775218061,233,420,5775218057,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368463,421,43,2,54,14,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-19T01:17:14.547Z,2025-06-19T01:18:44Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5775219371,144,83,5775218163,399,8qjls72u1tvwuxas420p8ed5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368477,452,1,2,54,15,7neuneh44n9rtsfsh6r0sb9no,1,67.2,30.0,2025-06-19T01:17:15.375Z,2025-06-19T01:17:17Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5775218097,141,46.9,5775218093,56,Center,5775218095,140,68.2,5775218101,213,1.48,5775218099,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368481,453,1,2,54,16,7neuneh44n9rtsfsh6r0sb9no,1,68.2,46.9,2025-06-19T01:17:15.733Z,2025-06-19T01:17:18Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5775218129,212,24.9,5775218123,56,Left,5775218131,213,1.29,5775218127,141,82.0,5775218125,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368491,454,1,2,54,18,7neuneh44n9rtsfsh6r0sb9no,1,74.8,82.0,2025-06-19T01:17:18.286Z,2025-06-19T01:17:19Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5775218171,140,92.1,5775218169,56,Center,5775218175,212,18.3,5775218177,213,6.14,5775218173,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368497,455,1,2,54,20,7neuneh44n9rtsfsh6r0sb9no,0,92.1,78.2,2025-06-19T01:17:19.709Z,2025-06-19T01:17:21Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5775218225,213,4.29,5775218219,140,86.1,5775218223,212,15.4,5775218217,56,Center,5775218221,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368507,423,1,2,54,22,c9xffml4i7ihblp1qhus9w3fu,1,11.7,48.2,2025-06-19T01:17:22.500Z,2025-06-19T01:17:24Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5775218279,213,0.90,5775218271,56,Back,5775218277,212,13.6,5775218275,141,63.9,5775218273,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368513,424,1,2,54,24,c9xffml4i7ihblp1qhus9w3fu,0,19.8,64.8,2025-06-19T01:17:24.516Z,2025-06-19T01:17:27Z,272w5ezobn1o53b3yxnbgjckq,K. Hernández-Foster,,,5775218315,141,68.4,5775218313,140,78.2,5775218321,1,,5775218317,212,61.4,5775218319,213,0.04,5775218311,56,Center,5775218309,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368555,457,1,2,54,31,7neuneh44n9rtsfsh6r0sb9no,1,12.9,10.3,2025-06-19T01:17:30.926Z,2025-06-19T01:17:35Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5775218477,140,27.2,5775218479,141,12.6,5775218481,212,15.1,5775218475,56,Back,5775218483,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368559,458,1,2,54,36,7neuneh44n9rtsfsh6r0sb9no,1,29.7,20.0,2025-06-19T01:17:35.765Z,2025-06-19T01:17:37Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775218527,56,Back,5775218531,141,48.7,5775218535,213,1.17,5775218529,140,37.5,5775218533,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368569,459,1,2,54,37,7neuneh44n9rtsfsh6r0sb9no,1,37.5,48.7,2025-06-19T01:17:37.110Z,2025-06-19T01:17:40Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5775218605,213,1.74,5775218599,140,33.7,5775218603,212,23.3,5775218597,56,Back,5775218601,141,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368583,460,1,2,54,40,7neuneh44n9rtsfsh6r0sb9no,1,33.7,82.4,2025-06-19T01:17:40.149Z,2025-06-19T01:17:42Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5775218673,213,4.53,5775218665,56,Back,5775218669,141,56.3,5775218671,212,18.0,5775218667,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368607,461,1,2,54,43,7neuneh44n9rtsfsh6r0sb9no,1,31.5,54.9,2025-06-19T01:17:42.861Z,2025-06-19T01:17:49Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5775218767,140,36.2,5775218771,212,18.4,5775218769,141,28.8,5775218765,56,Back,5775218773,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823368617,462,1,2,54,50,7neuneh44n9rtsfsh6r0sb9no,0,41.5,16.1,2025-06-19T01:17:49.701Z,2025-06-19T01:17:51Z,6e7vgxyzx00c79hw1wg4d01sk,C. Ukaegbu,,,5775218855,213,0.57,5775218857,1,,5775218849,140,85.7,5775218853,212,55.0,5775218847,56,Center,5775218845,155,,5775218851,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
