id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2816170059,299,5,1,46,35,87c66ubwpzykovmkaf1t46bis,1,54.5,-1.0,2025-05-18T00:24:22.491Z,2025-05-18T03:25:45Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5735015983,233,371,5735015943,56,Right,5735015945,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816169935,371,5,1,46,35,e3k8yw2rbmphyfu5htn4yi5jk,0,45.5,101.0,2025-05-18T00:24:22.491Z,2025-05-18T03:25:45Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5735015255,347,,5735015991,233,299,5735015253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170081,300,1,1,46,47,87c66ubwpzykovmkaf1t46bis,1,55.1,0.0,2025-05-18T00:24:34.814Z,2025-05-18T00:24:37Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5735016099,107,,5735016103,140,67.2,5735016101,56,Right,5735016113,213,0.84,5735016105,141,19.4,5735016109,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170117,301,1,1,46,50,87c66ubwpzykovmkaf1t46bis,0,70.9,18.8,2025-05-18T00:24:37.152Z,2025-05-18T00:24:46Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5735016249,155,,5735016251,56,Right,5735016253,140,100.0,5735016259,213,6.18,5735016673,1,,5735016255,141,14.1,5735016257,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170161,302,5,1,46,55,87c66ubwpzykovmkaf1t46bis,0,100.5,17.1,2025-05-18T00:24:42.560Z,2025-05-18T03:25:46Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5735016489,346,,5735016485,56,Right,5735017787,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170399,372,5,1,46,55,e3k8yw2rbmphyfu5htn4yi5jk,1,-0.5,82.9,2025-05-18T00:24:42.560Z,2025-05-18T03:25:46Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5735017743,346,,5735017741,56,Back,5735017775,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170453,373,1,1,47,20,e3k8yw2rbmphyfu5htn4yi5jk,0,3.9,56.4,2025-05-18T00:25:07.777Z,2025-05-18T00:25:13Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5735018003,212,57.2,5735018001,141,68.8,5735018005,213,0.15,5735018011,74,,5735017991,124,,5735018007,1,,5735017999,140,57.8,5735017995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170449,303,44,1,47,24,87c66ubwpzykovmkaf1t46bis,1,35.6,32.0,2025-05-18T00:25:11.719Z,2025-05-18T02:16:54Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5735018075,233,374,5735017975,56,Back,5735017977,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170465,374,44,1,47,24,e3k8yw2rbmphyfu5htn4yi5jk,0,64.4,68.0,2025-05-18T00:25:11.720Z,2025-05-18T02:16:54Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5735018045,286,,5735018095,233,303,5735018043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170491,304,1,1,47,25,87c66ubwpzykovmkaf1t46bis,1,24.1,31.9,2025-05-18T00:25:11.984Z,2025-05-18T00:25:15Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5735018119,140,43.1,5735018115,3,,5735018123,212,23.5,5735018121,141,13.7,5735018125,213,5.73,5735018117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170499,305,50,1,47,27,87c66ubwpzykovmkaf1t46bis,1,48.6,19.0,2025-05-18T00:25:14.088Z,2025-05-18T00:26:17Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5735021195,233,378,5735018165,56,Back,5735018167,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171029,378,7,1,47,27,e3k8yw2rbmphyfu5htn4yi5jk,0,51.4,81.0,2025-05-18T00:25:14.089Z,2025-05-18T00:27:59Z,14oq6mvlh5e51d9y20nbpok4p,C. Allan,,,5735021159,233,305,5735021151,56,Left,5735021153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170531,306,1,1,47,29,87c66ubwpzykovmkaf1t46bis,1,39.0,18.2,2025-05-18T00:25:16.639Z,2025-05-18T00:25:17Z,euesmrqkdyvekqtpk81ln7uqy,L. Paredes,,,5735018345,213,1.39,5735018337,56,Back,5735018341,141,37.1,5735018343,212,13.1,5735018339,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170547,307,1,1,47,30,87c66ubwpzykovmkaf1t46bis,1,41.2,37.1,2025-05-18T00:25:17.575Z,2025-05-18T00:25:57Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5735018471,213,1.71,5735018467,141,54.8,5735018463,56,Back,5735018465,140,39.6,5735018469,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170597,308,1,1,47,33,87c66ubwpzykovmkaf1t46bis,1,43.3,66.7,2025-05-18T00:25:20.647Z,2025-05-18T00:25:24Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5735018729,140,45.3,5735018733,212,15.8,5735018731,141,89.7,5735018735,213,1.44,5735018727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170619,309,1,1,47,37,87c66ubwpzykovmkaf1t46bis,0,46.3,89.0,2025-05-18T00:25:24.287Z,2025-05-18T00:25:27Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5735018869,213,5.74,5735018865,141,38.0,5735018863,140,100.0,5735018861,56,Center,5735018859,155,,5735018867,212,67.2,5735018871,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170905,310,5,1,47,40,87c66ubwpzykovmkaf1t46bis,0,101.2,36.3,2025-05-18T00:25:27.297Z,2025-05-18T03:25:47Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5735020495,346,,5735020571,233,375,5735020493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170881,375,5,1,47,40,e3k8yw2rbmphyfu5htn4yi5jk,1,-1.2,63.7,2025-05-18T00:25:27.297Z,2025-05-18T03:25:46Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5735020379,346,,5735020377,56,Back,5735020563,233,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170941,376,1,1,48,8,e3k8yw2rbmphyfu5htn4yi5jk,1,3.6,58.8,2025-05-18T00:25:54.984Z,2025-05-18T00:26:01Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5735020707,140,60.8,5735020719,74,,5735020703,124,,5735020715,1,,5735020711,212,60.9,5735020713,213,0.17,5735020705,56,Center,5735020709,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170945,311,4,1,48,13,87c66ubwpzykovmkaf1t46bis,1,34.6,27.2,2025-05-18T00:26:00.822Z,2025-05-18T02:00:30Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5735020929,286,,5735020755,265,,5735020749,13,,5735020751,56,Back,5735020879,233,377,5735020753,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816170947,377,4,1,48,13,e3k8yw2rbmphyfu5htn4yi5jk,0,65.4,72.8,2025-05-18T00:26:00.823Z,2025-05-18T02:00:31Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5735020849,56,Center,5735297797,285,,5735020851,152,,5735020853,265,,5735020847,13,,5735020919,233,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171057,312,1,1,48,26,87c66ubwpzykovmkaf1t46bis,1,29.9,23.3,2025-05-18T00:26:13.359Z,2025-05-18T00:26:16Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5735021311,213,1.69,5735021305,140,26.4,5735021309,212,29.9,5735021301,152,,5735021299,5,,5735021303,56,Back,5735021307,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171109,313,1,1,48,29,87c66ubwpzykovmkaf1t46bis,1,27.7,72.4,2025-05-18T00:26:16.336Z,2025-05-18T00:26:20Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5735021551,213,0.45,5735021533,155,,5735021535,56,Left,5735021555,1,,5735021545,212,34.7,5735021541,141,94.4,5735021537,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171155,314,1,1,48,33,87c66ubwpzykovmkaf1t46bis,1,57.5,94.4,2025-05-18T00:26:20.024Z,2025-05-18T00:27:16Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5735021805,140,65.2,5735021813,212,9.1,5735021809,141,88.4,5735021801,155,,5735021803,56,Left,5735021815,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171175,315,1,1,48,39,87c66ubwpzykovmkaf1t46bis,1,63.2,91.2,2025-05-18T00:26:26.031Z,2025-05-18T00:26:27Z,4ceaxb019rb6flsigsqo80rca,L. Haakenson,,,5735021907,56,Back,5735021913,212,16.8,5735021911,141,93.9,5735021909,140,47.3,5735021915,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171177,316,1,1,48,40,87c66ubwpzykovmkaf1t46bis,1,47.3,93.9,2025-05-18T00:26:27.207Z,2025-05-18T00:26:28Z,61rlxmejof8zjv8uw3sk1l045,J. Medranda,,,5735021923,141,78.4,5735021921,140,52.6,5735021927,213,5.20,5735021925,212,11.9,5735021919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171217,317,1,1,48,41,87c66ubwpzykovmkaf1t46bis,1,52.6,78.4,2025-05-18T00:26:27.951Z,2025-05-18T00:26:32Z,bfdes5ft117ggu7ue5tnu5hm2,N. Hernandez,,,5735022143,212,14.0,5735022141,141,78.2,5735022137,56,Back,5735022145,213,3.15,5735022139,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171243,318,1,1,48,45,87c66ubwpzykovmkaf1t46bis,1,41.7,76.1,2025-05-18T00:26:31.927Z,2025-05-18T00:26:35Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5735022315,1,,5735022309,141,27.3,5735022311,212,33.4,5735022313,213,4.81,5735022305,56,Back,5735022307,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171265,319,1,1,48,48,87c66ubwpzykovmkaf1t46bis,0,56.7,18.6,2025-05-18T00:26:34.912Z,2025-05-18T00:26:37Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5735022415,141,67.6,5735022419,213,0.94,5735022409,155,,5735022413,140,80.1,5735022411,56,Center,5735022417,212,41.4,5735022421,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171329,379,12,1,48,56,e3k8yw2rbmphyfu5htn4yi5jk,1,14.7,30.9,2025-05-18T00:26:43.183Z,2025-05-18T00:26:46Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5735022747,141,42.7,5735022745,140,4.9,5735022751,213,2.48,5735022749,212,13.0,5735022771,15,,5735022743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171417,320,30,1,49,4,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-18T00:26:51.816Z,2025-05-18T00:26:52Z,,,,,5735023185,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816171465,382,30,1,49,4,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-18T00:26:51.816Z,2025-05-18T00:26:55Z,,,,,5735023355,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179025,324,32,2,45,0,87c66ubwpzykovmkaf1t46bis,1,0.0,0.0,2025-05-18T00:42:51.510Z,2025-05-18T00:42:53Z,,,,,5735063791,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179015,383,32,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-05-18T00:42:51.510Z,2025-05-18T00:42:51Z,,,,,5735063753,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179033,384,1,2,45,0,e3k8yw2rbmphyfu5htn4yi5jk,1,49.8,50.0,2025-05-18T00:42:51.511Z,2025-05-18T00:42:54Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5735063835,56,Back,5735063839,141,53.7,5735063845,279,S,5735063837,140,32.1,5735063843,213,3.01,5735063841,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179045,385,1,2,45,2,e3k8yw2rbmphyfu5htn4yi5jk,1,32.2,53.9,2025-05-18T00:42:54.238Z,2025-05-18T00:42:56Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5735063915,56,Right,5735063919,141,14.1,5735063913,157,,5735063917,140,76.0,5735063925,1,,5735063921,212,53.4,5735063923,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179055,386,1,2,45,4,e3k8yw2rbmphyfu5htn4yi5jk,1,76.0,14.1,2025-05-18T00:42:55.891Z,2025-05-18T00:42:56Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5735063983,212,12.8,5735063981,141,31.5,5735063985,213,1.96,5735063977,56,Center,5735063979,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179073,387,1,2,45,5,e3k8yw2rbmphyfu5htn4yi5jk,1,71.4,31.5,2025-05-18T00:42:56.723Z,2025-05-18T00:42:58Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5735064079,141,11.3,5735064075,56,Right,5735064077,140,90.1,5735064083,213,5.67,5735064081,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179083,388,1,2,45,6,e3k8yw2rbmphyfu5htn4yi5jk,0,90.1,11.3,2025-05-18T00:42:58.004Z,2025-05-18T00:42:59Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5735064139,213,1.40,5735064137,212,17.1,5735064135,141,36.1,5735064127,2,,5735064133,140,92.8,5735064131,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179151,326,1,2,45,10,87c66ubwpzykovmkaf1t46bis,1,6.9,69.1,2025-05-18T00:43:01.578Z,2025-05-18T00:43:05Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5735064551,140,19.3,5735064549,56,Back,5735064553,141,90.5,5735064557,213,0.84,5735064555,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179161,327,61,2,45,13,87c66ubwpzykovmkaf1t46bis,0,19.4,90.6,2025-05-18T00:43:05.162Z,2025-05-18T00:46:36Z,2ug51dfg4oerpnbudnkw497je,J. LaCava,,,5735064621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179229,389,1,2,45,15,e3k8yw2rbmphyfu5htn4yi5jk,1,83.8,31.2,2025-05-18T00:43:07.156Z,2025-05-18T02:40:22Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,1.0,,5735064931,56,Center,5735064933,140,77.8,5735065287,210,15,5735064939,213,2.11,5735064935,141,46.7,5735064937,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179445,391,1,2,45,16,e3k8yw2rbmphyfu5htn4yi5jk,1,90.8,9.8,2025-05-18T00:43:08.286Z,2025-05-18T02:19:41Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5735066135,213,2.46,5735066127,56,Right,5735066133,212,11.5,5735066131,141,20.4,5735066129,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179237,390,15,2,45,17,e3k8yw2rbmphyfu5htn4yi5jk,1,81.5,37.8,2025-05-18T00:43:08.679Z,2025-05-18T02:40:22Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5735065333,147,50,5735065327,102,50.3,5735065323,55,389,5735064993,56,Center,5735065391,233,328,5735065329,103,12.0,5735065331,146,98.1,5735397219,215,,5735065315,78,,5735064989,22,5735065099,20,,5735064991,18,,5735065317,29,,5735397221,328,,,,,,,,,,,,,,,,,
2816179193,328,10,2,45,17,87c66ubwpzykovmkaf1t46bis,1,4.5,49.0,2025-05-18T00:43:08.779Z,2025-05-18T00:43:18Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5735064781,178,,5735065427,233,390,5735064783,182,,5735064779,173,,5735064785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179365,329,1,2,45,30,87c66ubwpzykovmkaf1t46bis,1,13.9,48.8,2025-05-18T00:43:21.842Z,2025-05-18T00:48:26Z,h4nbagq5dsdltn9x62oi0t05,R. Sánchez,,,5735065719,212,15.4,5735065715,140,12.8,5735065717,141,71.4,5735065713,56,Back,5735065711,123,,5735065721,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179451,330,1,2,45,37,87c66ubwpzykovmkaf1t46bis,0,21.8,81.1,2025-05-18T00:43:29.259Z,2025-05-18T00:48:38Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5735066163,1,,5735066161,213,0.32,5735066153,141,100.0,5735066141,155,,5735066157,212,43.5,5735066149,140,61.2,5735086711,189,,5735066145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179457,331,5,2,45,38,87c66ubwpzykovmkaf1t46bis,0,69.6,101.3,2025-05-18T00:43:29.997Z,2025-05-18T03:25:48Z,9izvs4qd03gfmqukkk5csxxxw,M. Omar,,,5735066725,233,392,5735066179,347,,5735066177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179545,392,5,2,45,38,e3k8yw2rbmphyfu5htn4yi5jk,1,30.4,-1.3,2025-05-18T00:43:29.997Z,2025-05-18T03:25:47Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5735066653,56,Back,5735066707,233,331,5735066655,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179629,393,1,2,45,53,e3k8yw2rbmphyfu5htn4yi5jk,1,18.5,0.0,2025-05-18T00:43:45.020Z,2025-05-18T00:43:46Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5735067163,107,,5735067169,141,2.9,5735067165,56,Back,5735067173,213,0.40,5735067171,212,8.0,5735067167,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179653,394,1,2,45,54,e3k8yw2rbmphyfu5htn4yi5jk,1,25.5,2.9,2025-05-18T00:43:45.907Z,2025-05-18T00:43:47Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5735067269,56,Back,5735067277,213,2.94,5735067275,212,5.7,5735067273,141,4.6,5735067271,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179685,395,1,2,45,55,e3k8yw2rbmphyfu5htn4yi5jk,1,20.1,4.7,2025-05-18T00:43:47.326Z,2025-05-18T00:43:49Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5735067447,141,34.3,5735067453,1,,5735067451,213,0.43,5735067443,56,Center,5735067441,157,,5735067445,140,61.7,5735067449,212,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179693,396,61,2,45,57,e3k8yw2rbmphyfu5htn4yi5jk,0,61.2,34.2,2025-05-18T00:43:49.286Z,2025-05-18T00:43:49Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5735067517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179705,332,1,2,45,58,87c66ubwpzykovmkaf1t46bis,0,60.6,72.7,2025-05-18T00:43:50.123Z,2025-05-18T00:43:51Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5735067609,213,0.49,5735067605,141,80.6,5735067607,212,11.3,5735067611,1,,5735067603,140,70.1,5735067601,56,Left,5735067599,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179761,397,1,2,46,1,e3k8yw2rbmphyfu5htn4yi5jk,1,36.4,23.6,2025-05-18T00:43:52.788Z,2025-05-18T00:43:55Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5735067907,141,80.6,5735067913,1,,5735067905,140,37.3,5735067911,213,1.55,5735067909,212,38.8,5735067903,56,Back,5735067901,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179803,398,1,2,46,3,e3k8yw2rbmphyfu5htn4yi5jk,1,35.8,87.1,2025-05-18T00:43:55.379Z,2025-05-18T00:44:00Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5735068201,140,58.2,5735068203,141,95.1,5735068199,56,Left,5735068207,213,0.23,5735068205,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179835,399,1,2,46,8,e3k8yw2rbmphyfu5htn4yi5jk,1,63.8,88.9,2025-05-18T00:43:59.875Z,2025-05-18T00:44:02Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5735068395,56,Left,5735068397,140,55.7,5735068399,141,81.8,5735068403,213,3.66,5735068401,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179851,400,1,2,46,10,e3k8yw2rbmphyfu5htn4yi5jk,1,53.6,81.7,2025-05-18T00:44:02.490Z,2025-05-18T00:44:04Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5735068515,140,61.9,5735068517,141,92.9,5735068519,212,11.6,5735068521,213,0.72,5735068513,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179949,401,1,2,46,12,e3k8yw2rbmphyfu5htn4yi5jk,1,61.9,92.9,2025-05-18T00:44:03.843Z,2025-05-18T00:44:10Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5735068991,56,Back,5735068993,140,28.1,5735069001,1,,5735068995,141,85.1,5735068999,213,3.29,5735068997,212,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816179957,402,61,2,46,18,e3k8yw2rbmphyfu5htn4yi5jk,1,27.8,85.0,2025-05-18T00:44:09.992Z,2025-05-18T00:44:10Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5735069021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180029,403,1,2,46,20,e3k8yw2rbmphyfu5htn4yi5jk,1,6.2,62.3,2025-05-18T00:44:12.070Z,2025-05-18T00:44:16Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5735069443,213,4.94,5735069439,141,26.2,5735069441,212,25.2,5735069437,140,11.7,5735069435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180055,404,1,2,46,24,e3k8yw2rbmphyfu5htn4yi5jk,1,22.4,12.9,2025-05-18T00:44:16.131Z,2025-05-18T00:44:18Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5735069621,213,0.36,5735069613,56,Back,5735069615,140,40.5,5735069617,141,23.3,5735069619,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180079,405,1,2,46,27,e3k8yw2rbmphyfu5htn4yi5jk,0,40.1,23.3,2025-05-18T00:44:18.642Z,2025-05-18T00:44:19Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,,5735069745,141,44.3,5735069747,212,15.3,5735069749,213,1.20,5735069743,140,45.4,5735069741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180117,333,1,2,46,29,87c66ubwpzykovmkaf1t46bis,1,53.1,53.3,2025-05-18T00:44:21.282Z,2025-05-18T00:44:23Z,8gxutqok71ycyk3ojmudrqtck,L. Berrón,,,5735069975,56,Back,5735069979,141,33.6,5735069983,213,3.93,5735069981,212,18.8,5735069977,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180163,335,1,2,46,32,87c66ubwpzykovmkaf1t46bis,1,39.7,32.5,2025-05-18T00:44:23.810Z,2025-05-18T02:19:36Z,5ynru0652guk8hl45ltxo0dwq,R. Buckmaster,,,5735070223,56,Back,5735070231,141,43.6,5735070241,213,1.54,5735070237,212,7.6,5735070227,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180185,336,1,2,46,34,87c66ubwpzykovmkaf1t46bis,1,39.9,43.7,2025-05-18T00:44:26.418Z,2025-05-18T00:44:27Z,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,,,5735070347,212,17.4,5735070345,141,68.7,5735070349,213,1.78,5735070343,140,36.5,5735070341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
