id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2821665105,377,1,1,40,45,e3k8yw2rbmphyfu5htn4yi5jk,1,41.2,69.3,2025-06-07T22:47:18.852Z,2025-06-07T22:47:20Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765661023,56,Back,5765661025,140,24.3,5765661027,141,73.3,5765661031,213,2.99,5765661029,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665115,378,1,1,40,46,e3k8yw2rbmphyfu5htn4yi5jk,1,24.3,73.3,2025-06-07T22:47:20.404Z,2025-06-07T22:47:23Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765661077,140,29.7,5765661081,212,29.9,5765661083,213,4.90,5765661079,141,30.1,5765661075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665137,379,1,1,40,50,e3k8yw2rbmphyfu5htn4yi5jk,1,46.8,31.6,2025-06-07T22:47:23.780Z,2025-06-07T22:47:29Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765661205,140,63.1,5765661203,56,Right,5765661209,212,23.6,5765661211,213,5.52,5765661207,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665141,380,1,1,40,55,e3k8yw2rbmphyfu5htn4yi5jk,0,72.8,7.0,2025-06-07T22:47:29.565Z,2025-06-07T23:00:33Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,5765661233,2,,5765661237,56,Center,5765661243,212,25.6,5765661241,141,34.5,5765661245,213,0.82,5765661239,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665149,286,12,1,40,58,5x54jbfk11lrsmipgsx7cdbai,1,9.4,69.3,2025-06-07T22:47:31.897Z,2025-06-07T22:47:34Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765661269,140,36.7,5765661271,141,92.4,5765661275,213,0.50,5765661267,56,Back,5765661273,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665169,288,1,1,41,3,5x54jbfk11lrsmipgsx7cdbai,1,53.3,87.7,2025-06-07T22:47:37.017Z,2025-06-07T22:47:40Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765661407,141,74.4,5765661411,213,3.82,5765661409,212,14.4,5765661403,56,Back,5765661405,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665175,289,1,1,41,6,5x54jbfk11lrsmipgsx7cdbai,1,48.9,68.8,2025-06-07T22:47:39.905Z,2025-06-07T22:47:42Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,5765661453,213,5.13,5765661449,141,47.2,5765661445,56,Center,5765661447,140,55.1,5765661451,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665183,290,1,1,41,8,5x54jbfk11lrsmipgsx7cdbai,1,55.6,44.9,2025-06-07T22:47:41.985Z,2025-06-07T22:47:44Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765661501,213,5.30,5765661499,212,26.9,5765661495,140,69.7,5765661493,56,Right,5765661497,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665187,291,1,1,41,11,5x54jbfk11lrsmipgsx7cdbai,1,69.7,11.9,2025-06-07T22:47:44.737Z,2025-06-07T22:47:46Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,5765661517,56,Right,5765661523,212,14.4,5765661519,140,56.0,5765661525,213,3.23,5765661521,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665201,292,1,1,41,12,5x54jbfk11lrsmipgsx7cdbai,1,56.0,10.1,2025-06-07T22:47:46.241Z,2025-06-07T22:47:50Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5765661603,213,2.74,5765661599,141,19.5,5765661595,56,Back,5765661597,140,41.7,5765661601,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665211,293,1,1,41,16,5x54jbfk11lrsmipgsx7cdbai,1,57.6,16.4,2025-06-07T22:47:50.369Z,2025-06-07T22:47:52Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5765661651,140,69.8,5765661655,212,19.6,5765661647,155,,5765661653,141,38.2,5765661649,56,Center,5765661657,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665213,294,1,1,41,18,5x54jbfk11lrsmipgsx7cdbai,0,69.8,38.2,2025-06-07T22:47:52.489Z,2025-06-07T22:47:53Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5765661673,213,0.48,5765661667,140,78.1,5765661669,141,44.9,5765661671,212,9.8,5765661663,168,,5765661665,56,Center,5765661661,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665221,382,1,1,41,20,e3k8yw2rbmphyfu5htn4yi5jk,1,26.7,33.1,2025-06-07T22:47:53.668Z,2025-06-07T22:47:55Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765661707,212,25.4,5765661703,140,5.0,5765661705,141,49.7,5765661709,213,2.68,5765661701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665235,383,1,1,41,21,e3k8yw2rbmphyfu5htn4yi5jk,0,4.9,49.4,2025-06-07T22:47:55.358Z,2025-06-07T22:48:02Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,5765661773,212,51.5,5765661777,1,,5765661767,56,Center,5765661765,157,,5765661771,141,46.0,5765661769,140,53.9,5765661775,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665239,295,44,1,41,27,5x54jbfk11lrsmipgsx7cdbai,1,44.8,53.1,2025-06-07T22:48:01.276Z,2025-06-08T00:26:24Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765661785,56,Back,5765661791,233,384,5765661787,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665237,384,44,1,41,27,e3k8yw2rbmphyfu5htn4yi5jk,0,55.2,46.9,2025-06-07T22:48:01.277Z,2025-06-08T00:26:25Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,5765661795,233,295,5765661781,56,Center,5765661783,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821667173,351,1,1,41,28,5x54jbfk11lrsmipgsx7cdbai,0,31.7,45.4,2025-06-07T22:48:01.663Z,2025-06-07T23:04:05Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765672781,3,,5765672785,140,34.7,5765672783,56,Back,5765672791,213,6.24,5765672789,212,3.2,5765672787,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665241,385,61,1,41,28,e3k8yw2rbmphyfu5htn4yi5jk,1,53.9,46.0,2025-06-07T22:48:02.158Z,2025-06-07T23:00:13Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,5765661789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665249,296,43,1,41,28,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-06-07T22:48:02.433Z,2025-06-07T22:49:19Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765661835,56,Back,5765663001,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665347,298,1,1,41,29,5x54jbfk11lrsmipgsx7cdbai,1,44.0,50.6,2025-06-07T22:48:02.954Z,2025-06-07T22:48:48Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765662437,157,,5765662443,141,50.6,5765662441,140,50.4,5765662445,212,6.7,5765662439,56,Center,5765662447,213,0.00,5765662449,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665245,386,4,1,41,31,e3k8yw2rbmphyfu5htn4yi5jk,1,43.5,54.3,2025-06-07T22:48:04.829Z,2025-06-08T00:25:04Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,5765661825,56,Back,5765661829,265,,5765661861,233,297,5765661827,152,,5765661823,13,,5765661831,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665251,297,4,1,41,31,5x54jbfk11lrsmipgsx7cdbai,0,56.5,45.7,2025-06-07T22:48:04.830Z,2025-06-08T00:25:05Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,5765661851,13,,5765661855,152,,5765661865,233,386,5765661853,56,Center,5765661859,285,,5765661857,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665255,387,1,1,41,33,e3k8yw2rbmphyfu5htn4yi5jk,1,42.9,62.0,2025-06-07T22:48:07.069Z,2025-06-07T22:48:11Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,5765661893,56,Back,5765661889,5,,5765661895,140,45.3,5765661891,152,,5765661897,141,86.5,5765661901,213,1.42,5765661899,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665265,388,1,1,41,38,e3k8yw2rbmphyfu5htn4yi5jk,1,50.3,83.5,2025-06-07T22:48:12.621Z,2025-06-07T22:48:14Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765661939,56,Back,5765661945,212,26.0,5765661941,140,34.6,5765661943,141,53.9,5765661947,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665269,389,1,1,41,42,e3k8yw2rbmphyfu5htn4yi5jk,1,35.2,53.3,2025-06-07T22:48:15.749Z,2025-06-07T22:48:18Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765662003,56,Back,5765662005,140,39.4,5765662007,141,47.6,5765662011,213,5.56,5765662009,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665279,390,1,1,41,44,e3k8yw2rbmphyfu5htn4yi5jk,1,39.1,46.3,2025-06-07T22:48:18.173Z,2025-06-07T22:48:20Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765662067,56,Back,5765662073,212,13.7,5765662071,141,26.8,5765662069,140,36.0,5765662075,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665285,391,1,1,41,46,e3k8yw2rbmphyfu5htn4yi5jk,1,36.0,26.8,2025-06-07T22:48:20.085Z,2025-06-07T22:48:22Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765662109,141,39.5,5765662113,213,2.00,5765662105,56,Back,5765662111,212,9.5,5765662107,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665289,392,1,1,41,48,e3k8yw2rbmphyfu5htn4yi5jk,1,31.5,39.2,2025-06-07T22:48:22.253Z,2025-06-07T22:48:24Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765662133,141,64.0,5765662129,56,Back,5765662131,140,37.3,5765662135,212,17.9,5765662137,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665303,393,1,1,41,50,e3k8yw2rbmphyfu5htn4yi5jk,1,37.1,64.6,2025-06-07T22:48:24.589Z,2025-06-07T22:48:31Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765662231,140,32.2,5765662235,212,13.8,5765662229,56,Back,5765662233,141,45.7,5765662237,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665317,394,1,1,41,57,e3k8yw2rbmphyfu5htn4yi5jk,1,38.2,49.0,2025-06-07T22:48:31.509Z,2025-06-07T22:48:34Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765662281,56,Center,5765662285,141,64.6,5765662283,140,51.4,5765662289,213,0.65,5765662287,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665325,395,1,1,42,0,e3k8yw2rbmphyfu5htn4yi5jk,1,50.1,69.3,2025-06-07T22:48:33.901Z,2025-06-07T22:48:36Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,5765662337,213,2.30,5765662335,212,14.2,5765662331,140,41.1,5765662333,141,84.8,5765662329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665331,396,1,1,42,2,e3k8yw2rbmphyfu5htn4yi5jk,1,41.1,84.8,2025-06-07T22:48:36.149Z,2025-06-07T22:48:39Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765662367,141,58.4,5765662363,56,Back,5765662371,213,4.23,5765662365,140,32.2,5765662369,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665343,397,1,1,42,5,e3k8yw2rbmphyfu5htn4yi5jk,1,27.6,50.1,2025-06-07T22:48:39.245Z,2025-06-07T22:48:45Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765662413,140,41.1,5765662417,212,26.2,5765662419,213,5.28,5765662415,141,17.7,5765662411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665353,398,1,1,42,11,e3k8yw2rbmphyfu5htn4yi5jk,1,44.3,19.4,2025-06-07T22:48:44.845Z,2025-06-07T22:48:48Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765662471,56,Back,5765662475,140,34.6,5765662485,213,2.55,5765662481,212,12.3,5765662477,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665361,399,1,1,42,14,e3k8yw2rbmphyfu5htn4yi5jk,1,39.1,34.3,2025-06-07T22:48:48.469Z,2025-06-07T22:48:53Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765662541,213,0.22,5765662539,212,12.1,5765662535,140,50.3,5765662533,56,Center,5765662537,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665359,299,83,1,42,18,5x54jbfk11lrsmipgsx7cdbai,0,47.7,74.4,2025-06-07T22:48:51.826Z,2025-06-07T22:48:55Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,5765662597,399,94zkjopy373mgso15ljxmhd04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665367,400,1,1,42,19,e3k8yw2rbmphyfu5htn4yi5jk,1,51.6,36.6,2025-06-07T22:48:53.429Z,2025-06-07T22:48:54Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,5765662577,212,18.4,5765662579,213,3.95,5765662573,140,39.5,5765662575,141,17.1,5765662571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665373,401,1,1,42,20,e3k8yw2rbmphyfu5htn4yi5jk,1,39.5,17.1,2025-06-07T22:48:54.398Z,2025-06-07T22:48:55Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765662605,140,37.1,5765662603,56,Back,5765662609,212,16.6,5765662607,141,41.2,5765662611,213,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665401,402,1,1,42,22,e3k8yw2rbmphyfu5htn4yi5jk,1,37.1,41.3,2025-06-07T22:48:55.685Z,2025-06-07T22:49:00Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765662673,213,1.46,5765662663,141,72.0,5765662655,56,Back,5765662669,212,21.0,5765662659,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665427,403,1,1,42,27,e3k8yw2rbmphyfu5htn4yi5jk,1,63.2,72.1,2025-06-07T22:49:00.685Z,2025-06-07T22:49:06Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765662833,212,17.0,5765662829,140,72.1,5765662827,56,Left,5765662831,141,93.0,5765662835,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665439,404,1,1,42,32,e3k8yw2rbmphyfu5htn4yi5jk,1,70.0,90.0,2025-06-07T22:49:05.998Z,2025-06-07T22:49:11Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765662907,212,26.1,5765662903,140,51.6,5765662901,56,Center,5765662909,213,3.88,5765662905,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665447,405,1,1,42,37,e3k8yw2rbmphyfu5htn4yi5jk,1,58.4,47.0,2025-06-07T22:49:11.374Z,2025-06-07T22:49:14Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765662943,141,41.3,5765662939,56,Center,5765662941,140,68.5,5765662945,212,11.3,5765662947,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665451,406,1,1,42,40,e3k8yw2rbmphyfu5htn4yi5jk,1,69.2,40.9,2025-06-07T22:49:14.030Z,2025-06-07T22:49:16Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,5765662975,156,,5765662969,212,20.4,5765662971,213,3.94,5765662965,140,55.6,5765662967,141,19.5,5765662963,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665455,407,1,1,42,42,e3k8yw2rbmphyfu5htn4yi5jk,1,55.5,19.5,2025-06-07T22:49:15.942Z,2025-06-07T22:49:18Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,5765662993,141,37.9,5765662995,212,12.7,5765662989,56,Center,5765662991,140,53.6,5765662997,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665461,408,1,1,42,44,e3k8yw2rbmphyfu5htn4yi5jk,1,53.6,39.7,2025-06-07T22:49:18.141Z,2025-06-07T22:49:22Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,5765663037,213,5.84,5765663033,141,20.6,5765663029,56,Right,5765663027,155,,5765663031,140,79.8,5765663035,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665467,409,44,1,42,48,e3k8yw2rbmphyfu5htn4yi5jk,1,82.6,30.6,2025-06-07T22:49:22.121Z,2025-06-08T00:26:25Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,5765663061,286,,5765663059,56,Center,5765663585,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665463,300,44,1,42,48,5x54jbfk11lrsmipgsx7cdbai,0,17.4,69.4,2025-06-07T22:49:22.122Z,2025-06-08T00:26:26Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765663041,56,Back,5765663593,233,409,5765663043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665477,410,1,1,42,48,e3k8yw2rbmphyfu5htn4yi5jk,0,80.0,20.7,2025-06-07T22:49:22.462Z,2025-06-07T23:03:30Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,5765663117,212,13.3,5765663119,213,1.16,5765663113,140,85.1,5765663109,3,,5765663115,141,38.6,5765663111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665483,301,61,1,42,48,5x54jbfk11lrsmipgsx7cdbai,1,15.8,63.6,2025-06-07T22:49:22.587Z,2025-06-07T23:03:21Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765663151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665485,302,45,1,42,50,5x54jbfk11lrsmipgsx7cdbai,0,14.5,63.2,2025-06-07T22:49:24.471Z,2025-06-08T00:26:17Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,5765663163,56,Back,5765663175,233,411,5765663165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665487,411,3,1,42,50,e3k8yw2rbmphyfu5htn4yi5jk,1,85.5,36.8,2025-06-07T22:49:24.471Z,2025-06-08T00:26:16Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,5765663167,56,Center,5765663171,233,302,5765663169,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665489,412,1,1,42,52,e3k8yw2rbmphyfu5htn4yi5jk,1,87.7,30.4,2025-06-07T22:49:26.438Z,2025-06-07T22:49:28Z,caoq1dpq6lz1btrd75s9xuz56,C. Jennings,,5765663183,141,39.8,5765663181,140,90.4,5765663185,212,7.0,5765663179,56,Center,5765663187,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665493,413,1,1,42,52,e3k8yw2rbmphyfu5htn4yi5jk,1,90.4,39.8,2025-06-07T22:49:26.486Z,2025-06-07T22:51:15Z,21y2ogvprtdai47j36w9m22cq,M. Myers,1.0,5765663209,212,7.7,5765664733,210,15,5765664735,154,,5765663211,213,1.41,5765663207,141,51.0,5765663205,140,91.6,5765663203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665495,414,15,1,42,53,e3k8yw2rbmphyfu5htn4yi5jk,1,91.6,50.1,2025-06-07T22:49:26.711Z,2025-06-08T01:05:05Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,5765664763,103,19,5765664753,29,,5765665407,328,,5765664761,102,49.9,5765664751,78,,5765664765,100,,5765664755,154,,5765664277,82,,5765664757,55,413,5765664767,146,95.6,5765665405,72,,5765664769,147,5765663215,22,5765664773,231,48.7,50,,5765663219,56,Center,5765670675,233,303,5765664771,230,99.5,5765663217,17
2821665505,303,10,1,42,53,5x54jbfk11lrsmipgsx7cdbai,1,4.8,50.4,2025-06-07T22:49:26.811Z,2025-06-07T23:03:19Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5765670679,233,414,5765663277,94,,5765663279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665567,415,16,1,42,54,e3k8yw2rbmphyfu5htn4yi5jk,1,93.1,37.4,2025-06-07T22:49:28.527Z,2025-06-08T01:10:04Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,5765664933,280,BLOCKED_SHOT,5765664937,282,e3k8yw2rbmphyfu5htn4yi5jk,5765664233,230,99.5,5765664231,458,,5765957425,17,,5765664939,472,414,5765663943,375,42:54.191,5765664225,76,,5765663667,56,Center,5765664935,281,dmbqkvvaray373vy9eiq4l1ck,5765663663,22,,5765664235,231,5765663931,20,5765669445,328,,45.8,,5765663939,374,2025-06-07 23:49:27.854,5765664229,103,5.1,5765664227,102,54.1,,
2821665655,306,1,1,44,4,5x54jbfk11lrsmipgsx7cdbai,1,49.8,50.1,2025-06-07T22:50:38.532Z,2025-06-07T22:50:40Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5765664143,213,3.12,5765664137,140,34.5,5765664139,141,50.6,5765664135,56,Back,5765664145,279,G,5765664141,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665671,307,1,1,44,7,5x54jbfk11lrsmipgsx7cdbai,1,34.5,50.6,2025-06-07T22:50:40.716Z,2025-06-07T22:50:42Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765664213,56,Back,5765664215,140,25.0,5765664221,213,3.96,5765664217,141,34.9,5765664219,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665683,308,1,1,44,8,5x54jbfk11lrsmipgsx7cdbai,1,24.4,31.3,2025-06-07T22:50:42.572Z,2025-06-07T22:50:46Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5765664293,140,39.9,5765664297,212,16.3,5765664295,141,30.0,5765664299,213,6.23,5765664291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665687,309,1,1,44,12,5x54jbfk11lrsmipgsx7cdbai,1,40.9,30.0,2025-06-07T22:50:46.364Z,2025-06-07T22:50:49Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5765664357,140,58.9,5765664369,213,5.57,5765664365,212,25.1,5765664355,56,Right,5765664361,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665699,310,1,1,44,15,5x54jbfk11lrsmipgsx7cdbai,1,58.6,5.5,2025-06-07T22:50:49.341Z,2025-06-07T22:50:54Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5765664451,141,11.6,5765664455,213,0.11,5765664447,56,Right,5765664453,212,37.8,5765664449,140,94.4,5765664457,1,,5765664445,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665701,311,61,1,44,20,5x54jbfk11lrsmipgsx7cdbai,0,94.4,11.6,2025-06-07T22:50:53.796Z,2025-06-07T22:50:54Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5765664461,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665707,417,1,1,44,21,e3k8yw2rbmphyfu5htn4yi5jk,1,8.2,91.2,2025-06-07T22:50:55.464Z,2025-06-07T22:50:58Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,5765664517,56,Back,5765664523,212,15.5,5765664521,141,95.3,5765664525,213,0.18,5765664519,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665709,418,1,1,44,24,e3k8yw2rbmphyfu5htn4yi5jk,0,23.1,95.6,2025-06-07T22:50:57.879Z,2025-06-07T22:50:58Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,5765664537,212,11.4,5765664533,140,32.8,5765664539,213,5.81,5765664535,141,88.0,5765664531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665719,312,61,1,44,26,5x54jbfk11lrsmipgsx7cdbai,1,83.2,9.8,2025-06-07T22:51:00.401Z,2025-06-07T22:51:00Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5765664575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821665727,313,1,1,44,28,5x54jbfk11lrsmipgsx7cdbai,1,61.1,16.1,2025-06-07T22:51:02.132Z,2025-06-07T23:02:17Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5765671499,155,,5765664627,212,15.4,5765664629,213,6.23,5765664623,140,75.7,5765664621,56,Right,5765664625,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
