id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2788973847,385,6,1,41,25,ck22dnk93ng8ax7wonlff7yms,0,6.8,53.4,2025-03-16T03:18:25.352Z,2025-03-16T03:31:33Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585206429,73,,5585223409,233,348,5585206427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974125,349,1,1,42,9,cf5r1qpotp6n5i3vdchsp2en1,1,99.5,99.5,2025-03-16T03:19:09.553Z,2025-03-16T03:24:21Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5585208011,1,,5585207995,6,,5585208005,141,63.9,5585208009,213,3.88,5585208003,140,74.1,5585208001,56,Center,5585208007,212,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974129,350,1,1,42,16,cf5r1qpotp6n5i3vdchsp2en1,0,78.2,70.7,2025-03-16T03:19:16.558Z,2025-03-16T03:30:21Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585216961,140,87.0,5585216967,213,5.14,5585216965,212,22.4,5585208041,56,Center,5585216963,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974111,386,12,1,42,16,ck22dnk93ng8ax7wonlff7yms,1,15.4,57.3,2025-03-16T03:19:16.658Z,2025-03-16T03:30:09Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585223771,141,77.1,5585223775,213,1.01,5585223769,140,23.5,5585207935,56,Back,5585223773,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974143,352,3,1,42,22,cf5r1qpotp6n5i3vdchsp2en1,1,74.0,16.5,2025-03-16T03:19:21.864Z,2025-03-16T03:32:07Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585217317,56,Right,5585217319,286,,5585217827,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975839,431,45,1,42,22,ck22dnk93ng8ax7wonlff7yms,0,26.0,83.5,2025-03-16T03:19:21.864Z,2025-03-16T03:32:07Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585217839,233,352,5585217817,285,,5585217815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974141,351,1,1,42,22,cf5r1qpotp6n5i3vdchsp2en1,1,83.2,11.7,2025-03-16T03:19:22.105Z,2025-03-16T03:24:32Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585217173,56,Center,5585217181,213,2.52,5585217179,212,19.8,5585217175,140,67.8,5585217177,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975911,391,1,1,42,23,cf5r1qpotp6n5i3vdchsp2en1,0,70.7,20.6,2025-03-16T03:19:22.864Z,2025-03-16T03:30:02Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585223653,236,,5585218197,141,22.2,5585223659,286,,5585218201,213,0.48,5585218199,212,2.4,5585218193,56,Center,5585218195,140,72.7,5585223655,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975889,432,74,1,42,23,ck22dnk93ng8ax7wonlff7yms,1,25.9,78.8,2025-03-16T03:19:22.865Z,2025-03-16T03:32:01Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585223661,233,391,5585218069,285,,5585218067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974177,353,1,1,42,25,cf5r1qpotp6n5i3vdchsp2en1,1,64.4,21.3,2025-03-16T03:19:25.385Z,2025-03-16T03:19:28Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585208271,213,0.92,5585208263,56,Center,5585208269,212,37.3,5585208267,141,64.9,5585208261,155,,5585208273,1,,5585208265,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974183,354,44,1,42,27,cf5r1qpotp6n5i3vdchsp2en1,1,86.0,61.4,2025-03-16T03:19:27.201Z,2025-03-16T03:25:20Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585208295,56,Center,5585208297,286,,5585208317,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974175,387,44,1,42,27,ck22dnk93ng8ax7wonlff7yms,0,14.0,38.6,2025-03-16T03:19:27.202Z,2025-03-16T03:19:34Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585208327,233,354,5585208245,56,Back,5585208247,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974203,355,1,1,42,28,cf5r1qpotp6n5i3vdchsp2en1,0,84.5,64.2,2025-03-16T03:19:27.984Z,2025-03-16T03:19:33Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585208417,212,7.6,5585208415,141,56.0,5585208409,3,,5585208411,56,Center,5585208413,140,89.4,5585208419,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974187,388,12,1,42,29,ck22dnk93ng8ax7wonlff7yms,1,10.4,52.7,2025-03-16T03:19:28.914Z,2025-03-16T03:19:31Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585208311,141,38.8,5585208313,212,9.5,5585208315,213,4.69,5585208309,140,10.2,5585208307,56,Back,5585208323,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974209,389,12,1,42,31,ck22dnk93ng8ax7wonlff7yms,1,10.2,38.2,2025-03-16T03:19:31.018Z,2025-03-16T03:19:34Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585208443,140,36.5,5585208449,213,5.84,5585208447,212,30.6,5585208445,141,18.9,5585208441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974211,390,61,1,42,34,ck22dnk93ng8ax7wonlff7yms,1,36.5,18.9,2025-03-16T03:19:34.115Z,2025-03-16T03:39:20Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5585208451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974227,356,1,1,42,36,cf5r1qpotp6n5i3vdchsp2en1,1,54.1,74.8,2025-03-16T03:19:36.688Z,2025-03-16T03:19:37Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585208535,140,60.2,5585208537,141,84.8,5585208541,213,0.82,5585208533,56,Left,5585208539,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974241,357,1,1,42,37,cf5r1qpotp6n5i3vdchsp2en1,1,60.2,84.8,2025-03-16T03:19:37.328Z,2025-03-16T03:19:40Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585208603,140,65.9,5585208609,213,5.02,5585208607,212,19.8,5585208605,141,57.0,5585208601,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974247,358,1,1,42,39,cf5r1qpotp6n5i3vdchsp2en1,1,65.9,57.0,2025-03-16T03:19:39.826Z,2025-03-16T03:19:41Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585208649,141,38.6,5585208651,212,13.9,5585208653,213,5.17,5585208645,56,Center,5585208647,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974263,359,1,1,42,40,cf5r1qpotp6n5i3vdchsp2en1,1,71.7,38.6,2025-03-16T03:19:40.729Z,2025-03-16T03:19:43Z,bqmln8wgwt0uazirmw682kt4a,R. Molina,,,5585208735,141,21.0,5585208739,213,5.41,5585208733,140,81.2,5585208731,56,Right,5585208737,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974269,360,1,1,42,43,cf5r1qpotp6n5i3vdchsp2en1,0,79.3,24.0,2025-03-16T03:19:43.280Z,2025-03-16T03:19:44Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5585208759,2,,5585208765,140,90.4,5585208771,213,1.04,5585208763,56,Center,5585208769,212,22.9,5585208767,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974301,391,12,1,42,45,ck22dnk93ng8ax7wonlff7yms,1,11.1,43.9,2025-03-16T03:19:45.579Z,2025-03-16T03:19:49Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585208939,141,12.8,5585208941,212,24.5,5585208943,213,5.24,5585208935,56,Back,5585208937,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974333,393,1,1,42,51,ck22dnk93ng8ax7wonlff7yms,1,13.0,16.7,2025-03-16T03:19:51.530Z,2025-03-16T03:19:53Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585209073,141,27.4,5585209071,140,17.7,5585209077,213,0.97,5585209069,56,Back,5585209075,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974369,394,1,1,42,52,ck22dnk93ng8ax7wonlff7yms,1,15.7,27.6,2025-03-16T03:19:52.811Z,2025-03-16T03:19:56Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585209241,141,36.4,5585209239,140,7.5,5585209237,56,Back,5585209243,212,10.5,5585209245,213,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974379,395,1,1,42,56,ck22dnk93ng8ax7wonlff7yms,1,4.9,36.4,2025-03-16T03:19:55.914Z,2025-03-16T03:19:58Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585209309,141,53.9,5585209311,212,12.3,5585209313,213,1.82,5585209305,56,Back,5585209307,140,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974427,396,1,1,42,58,ck22dnk93ng8ax7wonlff7yms,1,2.0,53.9,2025-03-16T03:19:58.235Z,2025-03-16T03:20:06Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585209571,140,7.4,5585209575,212,21.2,5585209577,213,1.30,5585209569,56,Back,5585209573,141,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974471,397,1,1,43,6,ck22dnk93ng8ax7wonlff7yms,1,20.9,72.7,2025-03-16T03:20:06.083Z,2025-03-16T03:20:13Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585209867,141,34.5,5585209865,140,13.9,5585209863,56,Back,5585209871,213,4.44,5585209869,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974483,398,1,1,43,13,ck22dnk93ng8ax7wonlff7yms,1,28.3,25.8,2025-03-16T03:20:13.516Z,2025-03-16T03:20:16Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585209933,141,10.4,5585209931,140,37.2,5585209929,56,Back,5585209937,213,5.44,5585209935,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974507,399,1,1,43,16,ck22dnk93ng8ax7wonlff7yms,1,44.8,12.8,2025-03-16T03:20:15.970Z,2025-03-16T03:20:19Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585210075,140,45.6,5585210073,56,Back,5585210081,213,1.48,5585210079,212,9.7,5585210077,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974515,400,1,1,43,19,ck22dnk93ng8ax7wonlff7yms,1,43.8,28.3,2025-03-16T03:20:19.246Z,2025-03-16T03:20:21Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585210163,213,0.81,5585210161,212,46.5,5585210155,56,Center,5585210159,141,77.8,5585210153,155,,5585210165,1,,5585210157,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974525,401,1,1,43,21,ck22dnk93ng8ax7wonlff7yms,1,74.9,77.9,2025-03-16T03:20:21.659Z,2025-03-16T03:20:25Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5585210219,140,75.4,5585210217,56,Center,5585210225,213,4.77,5585210223,212,8.5,5585210221,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974547,402,1,1,43,25,ck22dnk93ng8ax7wonlff7yms,1,75.1,67.6,2025-03-16T03:20:25.307Z,2025-03-16T03:20:40Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,,5585210343,212,21.1,5585210337,56,Center,5585210711,4,,5585210339,140,94.7,5585210341,141,74.5,5585210345,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974557,403,1,1,43,28,ck22dnk93ng8ax7wonlff7yms,0,95.0,75.4,2025-03-16T03:20:27.938Z,2025-03-16T03:20:32Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5585210389,140,92.7,5585210383,2,,5585210395,213,4.35,5585210387,56,Center,5585210533,233,363,5585210393,212,6.8,5585210391,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974551,361,61,1,43,28,cf5r1qpotp6n5i3vdchsp2en1,1,3.1,32.1,2025-03-16T03:20:28.304Z,2025-03-16T03:20:28Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585210365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974575,362,43,1,43,30,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T03:20:30.712Z,2025-03-16T03:20:44Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585210499,285,0,5585210497,56,Back,5585210837,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974683,365,44,1,43,30,cf5r1qpotp6n5i3vdchsp2en1,1,3.4,50.2,2025-03-16T03:20:30.855Z,2025-03-16T03:32:14Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585211081,56,Back,5585211197,233,404,5585211083,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974593,404,44,1,43,30,ck22dnk93ng8ax7wonlff7yms,0,96.6,49.8,2025-03-16T03:20:30.856Z,2025-03-16T03:32:15Z,abhcwxqh35hbgze01m4ihopyi,J. Beer,,,5585211205,233,365,5585210621,286,,5585210615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974581,363,11,1,43,31,cf5r1qpotp6n5i3vdchsp2en1,1,1.9,50.9,2025-03-16T03:20:31.327Z,2025-03-16T03:20:32Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585210527,56,Back,5585210529,88,,5585210537,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974613,364,43,1,43,35,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T03:20:35.282Z,2025-03-16T03:20:53Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585210753,294,0,5585210759,285,0,5585210757,152,0,5585210751,13,0,5585210763,233,404,5585210755,56,Back,5585211159,144,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974713,366,1,1,43,54,cf5r1qpotp6n5i3vdchsp2en1,1,12.4,38.6,2025-03-16T03:20:53.952Z,2025-03-16T03:20:56Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585211175,56,Back,5585211177,140,35.2,5585211183,213,5.60,5585211181,212,30.8,5585211173,123,,5585211195,287,,5585211179,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974725,367,1,1,43,55,cf5r1qpotp6n5i3vdchsp2en1,1,35.2,10.1,2025-03-16T03:20:55.239Z,2025-03-16T03:20:57Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5585211249,141,31.2,5585211251,212,15.0,5585211253,213,1.88,5585211247,140,30.9,5585211245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974731,368,1,1,43,57,cf5r1qpotp6n5i3vdchsp2en1,1,28.9,33.0,2025-03-16T03:20:56.871Z,2025-03-16T03:20:58Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5585211305,212,15.8,5585211301,140,28.7,5585211303,141,56.3,5585211299,56,Back,5585211309,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974755,369,1,1,43,58,cf5r1qpotp6n5i3vdchsp2en1,1,28.8,56.3,2025-03-16T03:20:58.807Z,2025-03-16T03:21:02Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5585211483,140,18.5,5585211489,213,4.27,5585211485,141,22.8,5585211487,212,25.2,5585211481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974773,370,1,1,44,2,cf5r1qpotp6n5i3vdchsp2en1,1,19.3,21.6,2025-03-16T03:21:02.032Z,2025-03-16T03:21:04Z,2m8m4aavjwesbh6oea1ta1vys,A. Miles,,,5585211579,140,4.5,5585211581,141,50.6,5585211583,212,25.1,5585211577,56,Back,5585211585,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974817,371,1,1,44,4,cf5r1qpotp6n5i3vdchsp2en1,1,4.5,50.6,2025-03-16T03:21:04.039Z,2025-03-16T03:21:10Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585211795,140,12.4,5585211803,212,23.4,5585211805,213,1.21,5585211793,56,Back,5585211799,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974823,372,1,1,44,10,cf5r1qpotp6n5i3vdchsp2en1,0,3.6,83.0,2025-03-16T03:21:10.384Z,2025-03-16T03:21:11Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585211847,233,405,5585211815,141,83.3,5585211819,213,0.19,5585211851,286,,5585211813,140,4.6,5585211811,56,Back,5585211845,236,,5585211817,212,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974827,405,74,1,44,10,ck22dnk93ng8ax7wonlff7yms,1,98.8,16.2,2025-03-16T03:21:10.385Z,2025-03-16T03:32:02Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585211835,285,,5585211833,56,Right,5585211863,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975025,373,5,1,44,11,cf5r1qpotp6n5i3vdchsp2en1,1,-1.8,80.6,2025-03-16T03:21:11.576Z,2025-03-16T03:31:52Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5585212891,346,,5585212895,233,406,5585212889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788974835,406,5,1,44,11,ck22dnk93ng8ax7wonlff7yms,0,101.8,19.4,2025-03-16T03:21:11.576Z,2025-03-16T03:31:52Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585212915,233,373,5585211875,346,,5585211873,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975029,374,1,1,44,48,cf5r1qpotp6n5i3vdchsp2en1,0,4.1,49.9,2025-03-16T03:21:48.353Z,2025-03-16T03:21:54Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585212925,56,Back,5585212935,1,,5585212927,140,45.4,5585212933,213,0.64,5585212931,212,54.0,5585212923,124,,5585213099,189,,5585212929,141,97.1,5585212937,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975031,407,61,1,44,50,ck22dnk93ng8ax7wonlff7yms,1,69.6,5.2,2025-03-16T03:21:50.668Z,2025-03-16T03:21:51Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585212943,56,Right,5585212973,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975055,375,5,1,44,50,cf5r1qpotp6n5i3vdchsp2en1,1,35.2,101.8,2025-03-16T03:21:50.822Z,2025-03-16T03:21:57Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5585213097,347,,5585213105,233,408,5585213095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975045,408,5,1,44,50,ck22dnk93ng8ax7wonlff7yms,0,64.8,-1.8,2025-03-16T03:21:50.822Z,2025-03-16T03:31:53Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5585213039,347,,5585213111,233,375,5585213091,189,,5585213037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975087,376,1,1,44,55,cf5r1qpotp6n5i3vdchsp2en1,1,42.3,100.0,2025-03-16T03:21:55.630Z,2025-03-16T03:21:58Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5585213265,212,14.0,5585213257,107,,5585213259,56,Back,5585213267,213,5.32,5585213261,140,49.9,5585213263,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975091,377,61,1,44,57,cf5r1qpotp6n5i3vdchsp2en1,0,44.4,84.8,2025-03-16T03:21:57.671Z,2025-03-16T05:44:44Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5585213275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975523,389,70,1,44,59,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T03:21:58.864Z,2025-03-16T03:23:40Z,,,,,5585216025,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975097,409,61,1,44,59,ck22dnk93ng8ax7wonlff7yms,1,51.2,10.6,2025-03-16T03:21:58.930Z,2025-03-16T03:21:59Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585213293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975109,411,1,1,45,1,ck22dnk93ng8ax7wonlff7yms,1,53.7,14.3,2025-03-16T03:22:01.115Z,2025-03-16T03:22:02Z,2yflerah2shma2hzhm99msez9,S. Williams,,,5585213365,213,3.05,5585213357,56,Back,5585213361,141,15.6,5585213363,212,9.7,5585213359,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975117,412,1,1,45,2,ck22dnk93ng8ax7wonlff7yms,1,45.0,16.8,2025-03-16T03:22:02.227Z,2025-03-16T03:40:10Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5585213409,212,11.7,5585213403,56,Back,5585213407,141,17.2,5585213411,213,3.12,5585213435,233,378,5585213405,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975123,378,43,1,45,2,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-16T03:22:02.228Z,2025-03-16T03:40:12Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585213423,56,Left,5585213425,285,0,5585233203,144,74,5585213483,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975133,413,1,1,45,6,ck22dnk93ng8ax7wonlff7yms,1,29.9,17.4,2025-03-16T03:22:06.050Z,2025-03-16T03:22:07Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585213503,56,Back,5585213511,213,2.36,5585213509,212,21.3,5585213507,141,39.5,5585213505,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975141,414,1,1,45,7,ck22dnk93ng8ax7wonlff7yms,1,15.5,39.5,2025-03-16T03:22:07.292Z,2025-03-16T03:40:13Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5585213547,141,18.8,5585213543,56,Back,5585213549,212,19.5,5585213545,140,28.3,5585213551,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975151,415,1,1,45,12,ck22dnk93ng8ax7wonlff7yms,0,31.1,16.8,2025-03-16T03:22:12.058Z,2025-03-16T03:22:13Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5585213623,140,46.1,5585213629,213,0.12,5585213627,212,15.9,5585213625,141,19.5,5585213621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975155,379,8,1,45,13,cf5r1qpotp6n5i3vdchsp2en1,1,70.9,73.3,2025-03-16T03:22:13.854Z,2025-03-16T03:22:14Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5585213641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975179,416,1,1,45,16,ck22dnk93ng8ax7wonlff7yms,1,45.9,31.2,2025-03-16T03:22:16.395Z,2025-03-16T03:22:20Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5585213783,213,1.66,5585213777,140,43.6,5585213779,141,69.6,5585213781,212,26.2,5585213775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975207,417,1,1,45,20,ck22dnk93ng8ax7wonlff7yms,1,47.8,73.3,2025-03-16T03:22:20.282Z,2025-03-16T03:22:28Z,rtercnq9nn7y0814ghe7wo2x,D. Barbir,,,5585213983,140,75.7,5585213989,213,0.34,5585213987,212,31.1,5585213985,141,88.7,5585213981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788975217,418,1,1,45,26,ck22dnk93ng8ax7wonlff7yms,1,82.2,87.1,2025-03-16T03:22:26.427Z,2025-03-16T05:44:42Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5585214019,2,,5585214025,140,87.3,5585214029,212,25.6,5585214023,56,Center,5585214031,213,4.92,5585214027,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
