id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/11/value
2803594741,410,1,2,47,0,5h878vnmkbuy2ummddprusxgq,0,64.0,39.8,2025-04-20T01:12:30.497Z,2025-04-20T01:12:31Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665628011,56,Center,5665628009,155,,5665628017,212,20.0,5665628015,141,56.4,5665628019,213,0.60,5665628013,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594759,368,12,2,47,1,ak0rmms5xl49w57i2rvid1tk9,1,13.9,30.7,2025-04-20T01:12:31.857Z,2025-04-20T01:12:33Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665628095,56,Back,5665628097,140,23.3,5665628101,212,9.9,5665628125,15,,5665628103,213,6.22,5665628099,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594799,369,1,2,47,2,ak0rmms5xl49w57i2rvid1tk9,0,24.7,29.8,2025-04-20T01:12:33.281Z,2025-04-20T01:12:38Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5665628443,1,,5665628425,56,Back,5665628433,141,81.5,5665628429,140,44.7,5665628421,157,,5665628437,212,41.0,5665628441,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594847,411,1,2,47,8,5h878vnmkbuy2ummddprusxgq,1,56.8,28.2,2025-04-20T01:12:39.144Z,2025-04-20T01:12:41Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665628649,141,25.5,5665628643,3,,5665628653,213,3.27,5665628651,212,14.7,5665628645,56,Back,5665628647,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594853,412,43,2,47,10,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-20T01:12:41.392Z,2025-04-20T01:12:44Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665628805,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594899,413,1,2,47,11,5h878vnmkbuy2ummddprusxgq,1,42.5,25.0,2025-04-20T01:12:41.575Z,2025-04-20T01:12:45Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665628929,212,27.0,5665628925,140,36.5,5665628931,213,1.81,5665628927,141,63.6,5665628923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594925,414,1,2,47,17,5h878vnmkbuy2ummddprusxgq,1,30.2,62.4,2025-04-20T01:12:47.809Z,2025-04-20T01:12:48Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665629075,56,Back,5665629077,140,26.8,5665629081,212,16.8,5665629083,213,4.50,5665629079,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594939,415,1,2,47,18,5h878vnmkbuy2ummddprusxgq,1,26.8,38.2,2025-04-20T01:12:48.484Z,2025-04-20T01:12:49Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665629161,213,5.45,5665629155,140,33.8,5665629157,141,26.2,5665629153,56,Back,5665629159,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803594967,416,1,2,47,19,5h878vnmkbuy2ummddprusxgq,1,33.8,26.2,2025-04-20T01:12:49.519Z,2025-04-20T01:12:51Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665629299,141,11.1,5665629301,212,22.3,5665629295,56,Right,5665629303,213,5.81,5665629297,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595013,417,2,2,47,21,5h878vnmkbuy2ummddprusxgq,1,54.0,10.4,2025-04-20T01:12:51.560Z,2025-04-20T01:12:57Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5665629531,140,84.8,5665629583,7,2mgcta30puk8kuwb5mo4zvcnp,5665629585,1,,5665629587,56,Center,5665629533,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595289,371,1,2,47,50,ak0rmms5xl49w57i2rvid1tk9,1,20.8,71.2,2025-04-20T01:13:20.913Z,2025-04-20T01:13:22Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5665631219,212,23.0,5665631255,189,,5665631221,213,4.04,5665631211,241,,5665631209,5,,5665631213,56,Back,5665631215,140,7.1,5665631217,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,
2803595345,372,1,2,47,55,ak0rmms5xl49w57i2rvid1tk9,1,14.4,47.3,2025-04-20T01:13:26.393Z,2025-04-20T01:13:27Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5665631569,141,38.8,5665631571,212,11.8,5665631573,213,5.77,5665631565,56,Back,5665631567,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595381,373,1,2,47,57,ak0rmms5xl49w57i2rvid1tk9,1,24.2,38.8,2025-04-20T01:13:27.526Z,2025-04-20T01:13:45Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5665631775,213,4.34,5665631773,212,19.0,5665632421,156,,5665631767,56,Back,5665631769,140,17.6,5665631771,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595401,374,1,2,48,1,ak0rmms5xl49w57i2rvid1tk9,1,17.6,12.8,2025-04-20T01:13:31.889Z,2025-04-20T01:15:32Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5665631879,56,Back,5665631883,141,22.5,5665631881,140,39.5,5665631887,213,0.28,5665631885,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596605,383,1,2,48,3,ak0rmms5xl49w57i2rvid1tk9,0,41.8,25.0,2025-04-20T01:13:33.487Z,2025-04-20T01:15:28Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5665639003,212,10.2,5665638997,56,Back,5665638999,140,37.7,5665639005,213,4.28,5665639001,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595473,422,1,2,48,5,5h878vnmkbuy2ummddprusxgq,1,55.9,78.2,2025-04-20T01:13:36.239Z,2025-04-20T02:35:12Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665632303,213,0.93,5665632295,56,Left,5665632297,140,62.6,5665632301,212,11.7,5665632299,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595447,421,1,2,48,6,5h878vnmkbuy2ummddprusxgq,1,61.9,66.9,2025-04-20T01:13:36.897Z,2025-04-20T01:13:39Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665632151,213,2.26,5665632145,140,55.9,5665632147,141,78.2,5665632149,212,9.9,5665632143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595521,424,1,2,48,15,5h878vnmkbuy2ummddprusxgq,1,59.1,89.9,2025-04-20T01:13:45.551Z,2025-04-20T01:13:49Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665632575,213,4.78,5665632577,1,,5665632573,212,36.5,5665632567,56,Center,5665632569,140,61.5,5665632571,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595531,425,1,2,48,18,5h878vnmkbuy2ummddprusxgq,1,59.4,30.3,2025-04-20T01:13:48.895Z,2025-04-20T01:13:50Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665632641,141,35.8,5665632637,56,Center,5665632645,213,0.41,5665632639,140,67.5,5665632643,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595541,426,1,2,48,19,5h878vnmkbuy2ummddprusxgq,1,66.5,36.1,2025-04-20T01:13:50.199Z,2025-04-20T01:13:51Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665632713,213,2.80,5665632707,140,56.6,5665632705,56,Center,5665632709,141,41.5,5665632711,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595577,427,1,2,48,20,5h878vnmkbuy2ummddprusxgq,1,56.6,41.5,2025-04-20T01:13:51.327Z,2025-04-20T01:13:55Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665632909,213,1.56,5665632901,56,Center,5665632903,140,56.7,5665632905,141,65.5,5665632907,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595595,428,1,2,48,24,5h878vnmkbuy2ummddprusxgq,1,59.9,66.7,2025-04-20T01:13:54.807Z,2025-04-20T01:13:57Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665633029,212,7.6,5665633031,213,5.53,5665633027,141,59.0,5665633025,140,65.2,5665633023,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595607,429,1,2,48,26,5h878vnmkbuy2ummddprusxgq,1,65.2,59.0,2025-04-20T01:13:56.839Z,2025-04-20T01:13:58Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665633101,141,56.1,5665633097,56,Center,5665633099,140,70.7,5665633105,213,5.95,5665633103,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595615,430,1,2,48,27,5h878vnmkbuy2ummddprusxgq,1,70.7,56.1,2025-04-20T01:13:58.367Z,2025-04-20T01:13:59Z,2mgcta30puk8kuwb5mo4zvcnp,A. Moreno,,,5665633185,141,42.4,5665633187,212,10.2,5665633183,140,66.7,5665633181,56,Center,5665633193,156,,5665633189,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595623,375,45,2,48,29,ak0rmms5xl49w57i2rvid1tk9,0,28.2,55.6,2025-04-20T01:14:00.305Z,2025-04-20T01:16:10Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5665633215,285,,5665633495,233,431,5665633213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595627,431,3,2,48,29,5h878vnmkbuy2ummddprusxgq,1,74.6,45.2,2025-04-20T01:14:00.305Z,2025-04-20T01:14:05Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665633247,286,,5665633243,56,Center,5665633479,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597057,384,8,2,48,30,ak0rmms5xl49w57i2rvid1tk9,1,15.3,62.3,2025-04-20T01:14:00.536Z,2025-04-20T01:16:07Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5665641627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595641,432,1,2,48,31,5h878vnmkbuy2ummddprusxgq,0,70.9,35.7,2025-04-20T01:14:01.871Z,2025-04-20T01:14:02Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665633365,213,5.60,5665633361,212,10.3,5665633357,140,78.5,5665633355,56,Center,5665633359,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595651,377,1,2,48,32,ak0rmms5xl49w57i2rvid1tk9,1,12.5,62.9,2025-04-20T01:14:02.489Z,2025-04-20T01:14:03Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5665633429,56,Back,5665633433,141,54.5,5665633435,212,8.7,5665633437,213,3.85,5665633431,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595669,378,1,2,48,33,ak0rmms5xl49w57i2rvid1tk9,0,6.2,54.5,2025-04-20T01:14:03.649Z,2025-04-20T01:14:06Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5665633565,1,,5665633563,213,0.02,5665633559,141,55.7,5665633555,56,Back,5665633561,212,42.6,5665633557,140,46.8,5665633553,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595707,434,1,2,48,37,5h878vnmkbuy2ummddprusxgq,1,46.7,35.1,2025-04-20T01:14:07.959Z,2025-04-20T01:14:10Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665633765,140,42.5,5665633767,141,61.1,5665633771,213,1.82,5665633763,56,Back,5665633769,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595733,435,1,2,48,40,5h878vnmkbuy2ummddprusxgq,1,42.0,61.1,2025-04-20T01:14:10.527Z,2025-04-20T01:14:13Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665633943,141,82.0,5665633939,56,Back,5665633947,213,1.55,5665633945,212,14.2,5665633941,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595759,436,1,2,48,42,5h878vnmkbuy2ummddprusxgq,1,42.3,82.0,2025-04-20T01:14:12.855Z,2025-04-20T02:46:24Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665634129,212,15.3,5665634131,213,5.38,5665634125,140,51.3,5665634127,141,64.3,5665634123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595785,437,1,2,48,45,5h878vnmkbuy2ummddprusxgq,1,51.3,64.3,2025-04-20T01:14:15.511Z,2025-04-20T01:14:19Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665634299,56,Back,5665634309,212,23.0,5665634311,213,4.20,5665634307,141,34.9,5665634303,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595831,438,1,2,48,49,5h878vnmkbuy2ummddprusxgq,1,41.3,33.4,2025-04-20T01:14:19.535Z,2025-04-20T01:14:25Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665634629,212,18.0,5665634623,56,Right,5665634627,141,18.0,5665634631,213,5.66,5665634625,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595875,439,1,2,48,54,5h878vnmkbuy2ummddprusxgq,1,57.4,21.2,2025-04-20T01:14:24.975Z,2025-04-20T01:14:29Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665634881,56,Back,5665634889,213,2.92,5665634887,212,20.1,5665634885,141,27.7,5665634883,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595893,440,1,2,48,59,5h878vnmkbuy2ummddprusxgq,1,37.8,21.0,2025-04-20T01:14:29.599Z,2025-04-20T01:14:31Z,dowfebdy2qnsz8hkj0ilrux62,K. Twumasi,,,5665634993,212,13.1,5665634989,140,47.4,5665634995,213,5.59,5665634987,56,Back,5665634991,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803595911,441,1,2,49,1,5h878vnmkbuy2ummddprusxgq,1,46.5,11.4,2025-04-20T01:14:31.718Z,2025-04-20T01:14:34Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665635145,213,1.95,5665635139,140,41.4,5665635143,212,14.5,5665635141,141,31.2,5665635137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596027,442,1,2,49,3,5h878vnmkbuy2ummddprusxgq,1,43.3,33.6,2025-04-20T01:14:34.400Z,2025-04-20T01:14:58Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,1.0,,5665635823,56,Left,5665635839,1,,5665637089,210,15,5665635831,141,84.5,5665635827,140,64.6,5665635819,155,,5665635835,212,41.2,5665635837,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,
2803596033,443,15,2,49,11,5h878vnmkbuy2ummddprusxgq,1,77.5,78.5,2025-04-20T01:14:41.476Z,2025-04-20T03:14:09Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665637145,29,,5665637151,102,47.4,5665882537,72,,5665882541,215,,5665637157,147,53.6,5665882539,80,,5665637153,103,17.1,5665637147,55,442,5665635861,18,,5665637177,233,5665637155,146,98.1,5665635863,56,5665635859,22,,,,379,,,,,,,,Center
2803595995,379,10,2,49,11,ak0rmms5xl49w57i2rvid1tk9,1,4.3,45.2,2025-04-20T01:14:41.576Z,2025-04-20T01:14:59Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5665635657,182,,5665635959,381,,5665637191,233,443,5665635659,56,Back,5665635961,181,,5665635957,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596339,381,27,2,49,35,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-20T01:15:05.466Z,2025-04-20T01:15:10Z,,,,,5665637941,53,8m19c2e0raanzp3dzf7aaf6jt,5665637727,233,444,5665637939,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596361,444,27,2,49,35,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-20T01:15:05.466Z,2025-04-20T01:15:07Z,,,,,5665637749,233,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596351,382,28,2,49,35,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-04-20T01:15:06.113Z,2025-04-20T02:46:22Z,,,,,5665637793,233,445,5665637633,55,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803596369,445,28,2,49,35,5h878vnmkbuy2ummddprusxgq,1,0.0,0.0,2025-04-20T01:15:06.113Z,2025-04-20T01:15:08Z,,,,,5665637801,233,382,5665637733,55,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597561,388,1,2,51,10,ak0rmms5xl49w57i2rvid1tk9,0,21.9,33.9,2025-04-20T01:16:40.657Z,2025-04-20T01:16:43Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5665644433,198,,5665644441,212,56.8,5665644435,56,Right,5665644437,140,74.5,5665644439,141,14.3,5665644443,213,6.05,5665644431,157,,5665644445,1,,,,,,,,,,,,,,,,,,,,,,,,,
2803597623,447,1,2,51,12,5h878vnmkbuy2ummddprusxgq,1,21.9,87.1,2025-04-20T01:16:43.365Z,2025-04-20T01:16:46Z,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,,,5665644743,3,,5665644749,141,93.3,5665644753,213,0.38,5665644751,212,11.5,5665644747,140,32.1,5665644745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597629,448,61,2,51,16,5h878vnmkbuy2ummddprusxgq,0,31.1,94.4,2025-04-20T01:16:46.758Z,2025-04-20T01:16:47Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665644777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597643,389,5,2,51,16,ak0rmms5xl49w57i2rvid1tk9,1,68.5,-2.0,2025-04-20T01:16:47.144Z,2025-04-20T02:37:23Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665644847,347,,5665644845,56,Right,5665644907,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597647,449,5,2,51,16,5h878vnmkbuy2ummddprusxgq,0,31.5,102.0,2025-04-20T01:16:47.144Z,2025-04-20T02:37:24Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665644863,56,Back,5665644927,233,389,5665644865,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597713,390,1,2,51,17,ak0rmms5xl49w57i2rvid1tk9,1,65.9,0.0,2025-04-20T01:16:48.215Z,2025-04-20T01:16:52Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665645199,212,14.6,5665645193,56,Right,5665645191,107,,5665645197,141,15.6,5665645195,140,73.9,5665645201,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597727,391,1,2,51,21,ak0rmms5xl49w57i2rvid1tk9,1,73.7,15.8,2025-04-20T01:16:51.968Z,2025-04-20T01:16:53Z,cfx7vo0kbjvcly2nf1b7papsk,Y. Hanya,,,5665645317,141,4.6,5665645313,140,75.3,5665645323,213,4.93,5665645309,56,Right,5665645321,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597743,392,1,2,51,22,ak0rmms5xl49w57i2rvid1tk9,0,75.3,4.6,2025-04-20T01:16:53.320Z,2025-04-20T02:46:26Z,dio84sg1k4gsedcpordxs69lg,Q. Huerman,,,5665645471,212,20.2,5665645469,141,20.7,5665645467,140,59.1,5665645465,56,Right,5665645473,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597839,451,1,2,51,28,5h878vnmkbuy2ummddprusxgq,0,50.8,77.6,2025-04-20T01:16:59.405Z,2025-04-20T01:17:04Z,3lndo247f4br8t6xxdvlij4a2,W. Cabrera,,,5665645889,212,4.7,5665645891,213,0.90,5665645887,141,83.0,5665645885,140,53.6,5665645881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597871,394,1,2,51,29,ak0rmms5xl49w57i2rvid1tk9,1,38.3,11.3,2025-04-20T01:16:59.904Z,2025-04-20T02:46:25Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665646041,140,30.9,5665646047,213,2.04,5665646045,212,17.0,5665646037,56,Back,5665646043,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597947,395,1,2,51,33,ak0rmms5xl49w57i2rvid1tk9,1,36.9,31.3,2025-04-20T01:17:03.679Z,2025-04-20T01:17:08Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5665646529,213,1.98,5665646521,56,Back,5665646523,140,31.6,5665646525,141,50.4,5665646527,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803597963,396,1,2,51,38,ak0rmms5xl49w57i2rvid1tk9,0,37.6,68.2,2025-04-20T01:17:08.544Z,2025-04-20T01:17:10Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5665646653,155,,5665646657,140,68.1,5665646655,56,Center,5665646659,141,72.0,5665646663,212,32.1,5665646667,1,,5665646665,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598031,453,1,2,51,43,5h878vnmkbuy2ummddprusxgq,1,40.7,28.8,2025-04-20T01:17:14.341Z,2025-04-20T01:17:17Z,7ll9dqayz9698v71x2pvgrspg,Á. Quezada,,,5665647125,56,Back,5665647131,212,10.5,5665647127,140,41.0,5665647129,141,13.4,5665647133,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598053,454,1,2,51,46,5h878vnmkbuy2ummddprusxgq,1,53.1,8.3,2025-04-20T01:17:17.149Z,2025-04-20T01:17:19Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665647275,141,26.8,5665647277,212,15.7,5665647271,56,Back,5665647273,140,44.2,5665647279,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598071,455,1,2,51,48,5h878vnmkbuy2ummddprusxgq,1,45.8,26.1,2025-04-20T01:17:19.045Z,2025-04-20T01:17:20Z,7ajceczjsu9ci4nqv9gg2860a,F. Daroma,,,5665647373,213,1.71,5665647367,140,44.2,5665647365,56,Back,5665647369,141,43.6,5665647371,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598095,456,1,2,51,50,5h878vnmkbuy2ummddprusxgq,1,45.6,39.4,2025-04-20T01:17:20.773Z,2025-04-20T01:17:23Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,,,5665647525,140,51.8,5665647523,56,Center,5665647537,213,1.29,5665647529,141,72.1,5665647533,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598189,457,1,2,51,53,5h878vnmkbuy2ummddprusxgq,1,53.6,73.6,2025-04-20T01:17:23.589Z,2025-04-20T01:17:30Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665648087,56,Left,5665648091,141,91.5,5665648093,212,15.7,5665648095,213,0.88,5665648089,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598205,458,1,2,51,59,5h878vnmkbuy2ummddprusxgq,0,66.6,82.9,2025-04-20T01:17:29.893Z,2025-04-20T01:17:32Z,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,,,5665648183,141,91.2,5665648293,236,,5665648179,56,Left,5665648187,213,0.49,5665648185,212,12.1,5665648295,233,397,5665648299,286,,5665648181,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,
2803598223,397,74,2,51,59,ak0rmms5xl49w57i2rvid1tk9,1,15.1,9.5,2025-04-20T01:17:29.894Z,2025-04-20T02:39:26Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5665648311,233,458,5665648257,56,Back,5665648259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598229,459,1,2,52,1,5h878vnmkbuy2ummddprusxgq,0,79.1,91.7,2025-04-20T01:17:32.341Z,2025-04-20T01:17:33Z,6fgxgq77v66va16tcuqvyn6x,Gabi Torres,,,5665648331,155,,5665648339,212,23.9,5665648337,141,64.2,5665648335,140,93.2,5665648341,213,5.38,5665648329,2,,5665648333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598251,398,12,2,52,4,ak0rmms5xl49w57i2rvid1tk9,1,9.9,52.5,2025-04-20T01:17:34.999Z,2025-04-20T01:17:40Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5665648473,141,40.9,5665648493,15,,5665648477,213,5.82,5665648475,212,17.8,5665648469,56,Back,5665648471,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803598271,460,1,2,52,5,5h878vnmkbuy2ummddprusxgq,1,74.4,55.8,2025-04-20T01:17:36.029Z,2025-04-20T02:34:13Z,c4g35kho1qirnu4q420knnl9m,R. Coronado,1.0,,5665648617,3,,5665648627,213,5.42,5665648625,212,10.9,5665821859,210,15,5665648623,141,43.6,5665648621,140,81.1,5665821861,154,,5665648619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2803598275,461,15,2,52,7,5h878vnmkbuy2ummddprusxgq,1,80.2,43.0,2025-04-20T01:17:37.992Z,2025-04-20T03:14:47Z,7ctc1xui7wk89o5v00z8ijqw9,E. Calvillo,,,5665649023,233,399,5665821885,154,,5665648649,18,,5665648647,22,,5665648985,146,99.5,5665648769,20,,5665821883,29,,5665648977,76,,5665883629,215,,5665648981,103,5665821887,55,460,5665648987,147,5665648651,56,Center,5665648979,102,12.0,52.6,,,,,,,50.5
2803598291,399,10,2,52,7,ak0rmms5xl49w57i2rvid1tk9,1,3.8,49.0,2025-04-20T01:17:38.092Z,2025-04-20T01:17:44Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5665648955,177,,5665648957,181,,5665648733,56,Back,5665648731,182,,5665649043,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
