id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2796686411,375,1,1,46,44,daicfonrbj124lu2la2rctxck,1,58.9,92.4,2025-04-05T20:53:48.147Z,2025-04-05T21:00:36Z,dltmx3e4llkcszs22cbfz92xg,J. Kwizera,,,5627549793,152,,5627549791,5,,5627549795,56,Left,5627549801,212,17.8,5627549803,213,6.00,5627549797,140,75.2,5627549799,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686429,376,1,1,46,46,daicfonrbj124lu2la2rctxck,0,86.8,84.2,2025-04-05T20:53:50.075Z,2025-04-05T20:53:51Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5627549907,140,100.0,5627549909,141,32.5,5627549913,213,5.10,5627549915,1,,5627549911,212,38.0,5627549901,2,,5627549905,56,Center,5627549903,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686791,367,5,1,46,47,b5l2e3csycjb8twvq9ek0j5gq,1,-0.6,66.7,2025-04-05T20:53:51.240Z,2025-04-05T22:29:53Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627551729,233,377,5627551689,56,Back,5627551691,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686505,377,5,1,46,47,daicfonrbj124lu2la2rctxck,0,100.6,33.3,2025-04-05T20:53:51.240Z,2025-04-05T22:29:53Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5627550301,346,,5627550299,56,Center,5627551783,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686837,368,1,1,47,10,b5l2e3csycjb8twvq9ek0j5gq,0,4.2,48.2,2025-04-05T20:54:13.878Z,2025-04-05T20:54:18Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5627551969,141,67.9,5627551979,74,,5627551967,140,68.6,5627551963,124,,5627551975,1,,5627551971,212,68.9,5627551965,56,Center,5627551973,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686907,378,44,1,47,13,daicfonrbj124lu2la2rctxck,1,33.2,35.6,2025-04-05T20:54:17.453Z,2025-04-05T22:29:25Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627552343,56,Back,5627552429,233,369,5627552345,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686845,369,44,1,47,13,b5l2e3csycjb8twvq9ek0j5gq,0,66.8,64.4,2025-04-05T20:54:17.454Z,2025-04-05T21:01:03Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5627552021,56,Center,5627552465,233,378,5627552023,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686913,379,1,1,47,14,daicfonrbj124lu2la2rctxck,1,38.5,45.8,2025-04-05T20:54:17.812Z,2025-04-05T22:30:03Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627552379,213,6.00,5627552373,140,50.7,5627552375,141,40.3,5627552371,56,Center,5627552369,3,,5627552377,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692299,411,1,1,47,16,daicfonrbj124lu2la2rctxck,0,48.3,41.2,2025-04-05T20:54:19.804Z,2025-04-05T21:01:23Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627581057,212,7.6,5627581049,168,,5627581055,141,38.9,5627581051,56,Center,5627581047,3,,5627581053,140,55.4,5627581059,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686939,370,1,1,47,18,b5l2e3csycjb8twvq9ek0j5gq,0,43.4,67.5,2025-04-05T20:54:21.967Z,2025-04-05T20:54:24Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5627552521,213,5.97,5627552519,212,20.4,5627552523,1,,5627552517,141,58.2,5627552515,140,61.9,5627552511,157,,5627552513,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687017,380,44,1,47,19,daicfonrbj124lu2la2rctxck,1,37.1,41.6,2025-04-05T20:54:23.508Z,2025-04-05T22:29:25Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627553007,285,,5627553005,56,Back,5627581853,233,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796686951,371,44,1,47,19,b5l2e3csycjb8twvq9ek0j5gq,0,62.9,58.4,2025-04-05T20:54:23.509Z,2025-04-05T22:29:25Z,cclpvd1z3yyruciida1q3x4o9,P. Wilson,,,5627581919,233,380,5627552597,286,,5627552593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687025,381,1,1,47,20,daicfonrbj124lu2la2rctxck,0,35.6,41.2,2025-04-05T20:54:23.947Z,2025-04-05T21:01:38Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627553057,213,5.69,5627553049,56,Back,5627553051,140,44.4,5627553055,212,11.1,5627553047,3,,5627553053,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687007,372,1,1,47,22,b5l2e3csycjb8twvq9ek0j5gq,1,51.3,54.8,2025-04-05T20:54:26.454Z,2025-04-05T20:54:28Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627552921,212,17.4,5627552919,141,76.1,5627552923,213,2.16,5627552917,140,42.1,5627552915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796692777,412,83,1,47,24,daicfonrbj124lu2la2rctxck,0,48.7,44.3,2025-04-05T20:54:27.804Z,2025-04-05T21:02:05Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627583937,399,69j92vzo1swgodk0g9g2ksqqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687047,373,1,1,47,24,b5l2e3csycjb8twvq9ek0j5gq,1,42.5,80.3,2025-04-05T20:54:28.408Z,2025-04-05T20:54:32Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627553197,141,92.1,5627553203,213,0.45,5627553195,140,58.5,5627553193,56,Left,5627553199,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687057,374,1,1,47,28,b5l2e3csycjb8twvq9ek0j5gq,1,58.0,85.7,2025-04-05T20:54:32.318Z,2025-04-05T21:00:46Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5627553251,212,20.8,5627553253,213,3.51,5627553245,56,Back,5627553247,140,39.5,5627553249,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687079,375,1,1,47,29,b5l2e3csycjb8twvq9ek0j5gq,1,39.5,74.8,2025-04-05T20:54:33.758Z,2025-04-05T20:54:35Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627553345,140,30.1,5627553349,212,10.6,5627553343,56,Back,5627553351,213,3.50,5627553347,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687091,376,1,1,47,31,b5l2e3csycjb8twvq9ek0j5gq,1,30.8,69.3,2025-04-05T20:54:35.374Z,2025-04-05T20:54:37Z,3xd2kq7cxmvdbqsfzgi644c4q,J. Bravo,,,5627553437,212,16.1,5627553439,213,0.66,5627553433,140,42.9,5627553435,141,83.9,5627553431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687105,377,1,1,47,33,b5l2e3csycjb8twvq9ek0j5gq,1,42.9,83.9,2025-04-05T20:54:36.853Z,2025-04-05T20:54:38Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627553519,212,25.1,5627553521,213,6.20,5627553513,140,66.7,5627553515,141,80.9,5627553511,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687113,378,1,1,47,34,b5l2e3csycjb8twvq9ek0j5gq,1,66.7,80.9,2025-04-05T20:54:38.182Z,2025-04-05T20:54:39Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627553549,213,3.93,5627553547,212,9.0,5627553545,141,71.5,5627553541,56,Center,5627553543,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687121,379,1,1,47,35,b5l2e3csycjb8twvq9ek0j5gq,1,60.7,71.5,2025-04-05T20:54:39.285Z,2025-04-05T20:54:41Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5627553625,56,Left,5627553631,212,11.9,5627553629,141,81.1,5627553633,213,0.58,5627553627,140,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687143,380,1,1,47,37,b5l2e3csycjb8twvq9ek0j5gq,1,70.3,81.2,2025-04-05T20:54:40.845Z,2025-04-05T20:54:42Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627553781,56,Left,5627553785,141,95.6,5627553789,213,1.01,5627553783,140,76.1,5627553787,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687157,381,1,1,47,38,b5l2e3csycjb8twvq9ek0j5gq,1,75.9,95.6,2025-04-05T20:54:42.759Z,2025-04-05T20:54:43Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627553849,212,8.9,5627553843,56,Left,5627553845,140,79.6,5627553847,141,83.9,5627553851,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687179,382,1,1,47,39,b5l2e3csycjb8twvq9ek0j5gq,0,79.6,83.9,2025-04-05T20:54:43.566Z,2025-04-05T20:54:45Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5627553967,140,85.1,5627553973,213,0.79,5627553965,56,Left,5627553971,212,8.2,5627553969,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687281,382,12,1,47,48,daicfonrbj124lu2la2rctxck,1,16.7,13.1,2025-04-05T20:54:52.172Z,2025-04-05T20:54:54Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627554567,56,Back,5627554571,141,9.7,5627554575,213,4.85,5627554569,140,17.0,5627554573,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687263,383,61,1,47,48,b5l2e3csycjb8twvq9ek0j5gq,1,81.0,93.2,2025-04-05T20:54:52.666Z,2025-04-05T20:54:52Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627554479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687513,383,5,1,47,50,daicfonrbj124lu2la2rctxck,1,16.9,-1.1,2025-04-05T20:54:54.028Z,2025-04-05T22:29:53Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627555871,233,384,5627555821,347,,5627555819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687287,384,5,1,47,50,b5l2e3csycjb8twvq9ek0j5gq,0,83.1,101.1,2025-04-05T20:54:54.028Z,2025-04-05T22:29:54Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627554611,347,,5627555885,233,383,5627554609,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687545,384,1,1,48,8,daicfonrbj124lu2la2rctxck,0,17.0,0.0,2025-04-05T20:55:12.604Z,2025-04-05T20:55:15Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627555999,56,Back,5627556007,213,0.48,5627556005,212,32.1,5627556001,140,44.1,5627556009,1,,5627556003,141,20.3,5627555997,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687555,385,61,1,48,12,b5l2e3csycjb8twvq9ek0j5gq,0,56.1,88.9,2025-04-05T20:55:15.895Z,2025-04-05T20:55:16Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627556089,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687585,385,3,1,48,12,daicfonrbj124lu2la2rctxck,0,42.6,21.8,2025-04-05T20:55:16.619Z,2025-04-05T20:55:22Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627556355,233,386,5627556235,286,,5627556233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687589,386,7,1,48,12,b5l2e3csycjb8twvq9ek0j5gq,1,57.4,78.2,2025-04-05T20:55:16.620Z,2025-04-05T20:55:21Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627556255,285,,5627556325,233,385,5627556253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687601,387,1,1,48,13,b5l2e3csycjb8twvq9ek0j5gq,0,57.8,86.1,2025-04-05T20:55:17.763Z,2025-04-05T21:03:07Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627587613,236,,5627587335,213,4.66,5627587329,141,83.0,5627587333,212,2.1,5627587615,233,386,5627556301,56,Left,5627587325,140,57.7,5627587619,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687621,386,74,1,48,13,daicfonrbj124lu2la2rctxck,1,45.9,21.9,2025-04-05T20:55:17.764Z,2025-04-05T21:03:07Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627587629,233,387,5627587591,285,,5627587589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687665,388,43,1,48,15,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-04-05T20:55:19.182Z,2025-04-05T20:55:33Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627556559,285,0,5627557291,144,74,5627556557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687627,387,1,1,48,16,daicfonrbj124lu2la2rctxck,0,41.6,30.9,2025-04-05T20:55:19.947Z,2025-04-05T21:03:33Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627589175,56,Back,5627589183,213,0.12,5627589185,1,,5627589173,157,,5627589181,212,3.3,5627589177,140,44.7,5627589179,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687697,388,4,1,48,19,daicfonrbj124lu2la2rctxck,1,41.1,23.7,2025-04-05T20:55:22.997Z,2025-04-05T21:13:55Z,,,,,5627556889,56,Back,5627556893,286,,5627556891,152,,5627557215,233,389,5627556887,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687673,389,4,1,48,19,b5l2e3csycjb8twvq9ek0j5gq,0,58.9,76.3,2025-04-05T20:55:22.998Z,2025-04-05T21:13:56Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627557199,152,,5627557197,56,Center,5627557203,285,,5627557241,233,388,5627587687,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687901,389,1,1,48,33,daicfonrbj124lu2la2rctxck,1,28.4,21.5,2025-04-05T20:55:36.852Z,2025-04-05T20:55:42Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5627557739,152,,5627557741,56,Back,5627557745,141,15.8,5627557737,5,,5627557743,140,34.5,5627557747,212,7.5,5627557749,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687957,390,1,1,48,38,daicfonrbj124lu2la2rctxck,0,34.4,17.7,2025-04-05T20:55:42.708Z,2025-04-05T20:55:47Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5627558023,140,77.5,5627558019,155,,5627558021,56,Center,5627558025,141,58.4,5627558027,212,53.0,5627558029,213,0.55,5627558031,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687965,390,44,1,48,42,b5l2e3csycjb8twvq9ek0j5gq,1,25.0,43.4,2025-04-05T20:55:46.186Z,2025-04-05T22:29:26Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627558063,285,,5627558117,233,391,5627558061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687961,391,44,1,48,42,daicfonrbj124lu2la2rctxck,0,75.0,56.6,2025-04-05T20:55:46.187Z,2025-04-05T22:29:26Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627558047,286,,5627558139,233,390,5627558045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687969,391,1,1,48,42,b5l2e3csycjb8twvq9ek0j5gq,0,29.2,46.4,2025-04-05T20:55:46.748Z,2025-04-05T20:55:47Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627558073,140,29.4,5627558079,213,5.51,5627558069,3,,5627558075,141,46.1,5627558071,56,Back,5627558077,212,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796687977,392,61,1,48,42,daicfonrbj124lu2la2rctxck,1,77.5,58.5,2025-04-05T20:55:46.768Z,2025-04-05T20:55:47Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627558101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688035,393,1,1,48,47,daicfonrbj124lu2la2rctxck,0,62.2,72.0,2025-04-05T20:55:51.562Z,2025-04-05T20:55:52Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5627558411,213,1.24,5627558407,141,78.7,5627558409,212,4.8,5627558403,56,Center,5627558405,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688057,392,1,1,48,49,b5l2e3csycjb8twvq9ek0j5gq,0,43.2,26.2,2025-04-05T20:55:53.132Z,2025-04-05T20:55:53Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5627558509,56,Center,5627558517,213,0.78,5627558507,155,,5627558513,141,46.1,5627558511,140,56.2,5627558515,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688095,394,1,1,48,50,daicfonrbj124lu2la2rctxck,1,39.4,54.3,2025-04-05T20:55:54.003Z,2025-04-05T20:55:56Z,c8svt3yazcfaq478j0cpbmbfu,K. Yao,,,5627558677,141,60.2,5627558679,212,29.0,5627558669,157,,5627558681,213,0.14,5627558673,140,66.8,5627558671,56,Center,5627558683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688117,395,44,1,48,52,daicfonrbj124lu2la2rctxck,1,61.3,61.8,2025-04-05T20:55:56.011Z,2025-04-05T22:29:27Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627558771,56,Center,5627558849,233,393,5627558773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688129,393,44,1,48,52,b5l2e3csycjb8twvq9ek0j5gq,0,38.7,38.2,2025-04-05T20:55:56.012Z,2025-04-05T22:29:27Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5627558817,285,,5627558871,233,395,5627558815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688127,396,1,1,48,52,daicfonrbj124lu2la2rctxck,0,66.5,62.4,2025-04-05T20:55:56.315Z,2025-04-05T20:55:57Z,449e2muutlpvx9lhv1t2tcsmh,A. Dikwa,,,5627558813,213,5.10,5627558799,56,Center,5627558807,141,40.0,5627558795,3,,5627558811,212,16.4,5627558803,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688213,395,1,1,48,55,b5l2e3csycjb8twvq9ek0j5gq,1,32.3,72.3,2025-04-05T20:55:59.420Z,2025-04-05T20:59:59Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627559231,212,11.0,5627559229,141,67.0,5627559233,213,5.95,5627559227,140,42.2,5627559225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688267,396,1,1,49,1,b5l2e3csycjb8twvq9ek0j5gq,1,57.6,85.4,2025-04-05T20:56:05.260Z,2025-04-05T20:56:06Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627559549,213,0.94,5627559547,212,9.4,5627559543,140,62.9,5627559545,141,96.5,5627559541,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688313,397,1,1,49,2,b5l2e3csycjb8twvq9ek0j5gq,1,62.8,96.6,2025-04-05T20:56:06.378Z,2025-04-05T20:56:10Z,6g7v93m80xq6x38o9u3t8y3je,W. Prentice,,,5627559789,213,3.33,5627559783,140,41.8,5627559785,141,90.3,5627559781,56,Back,5627559787,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688427,398,1,1,49,6,b5l2e3csycjb8twvq9ek0j5gq,1,55.8,86.6,2025-04-05T20:56:10.080Z,2025-04-05T20:56:18Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627560449,212,62.9,5627560447,141,13.1,5627560445,140,92.2,5627560441,196,,5627560443,56,Right,5627560451,213,5.37,5627560453,1,,5627560439,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688449,399,1,1,49,14,b5l2e3csycjb8twvq9ek0j5gq,0,97.7,15.3,2025-04-05T20:56:18.510Z,2025-04-05T20:56:20Z,evk0esdocrzt5zxqmv4ostdcl,J. Damm,,,5627560539,56,Center,5627560537,155,,5627560545,212,32.2,5627560541,140,87.9,5627560543,141,60.2,5627560547,213,1.90,5627560535,2,,5627560549,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688485,397,12,1,49,17,daicfonrbj124lu2la2rctxck,1,17.6,43.3,2025-04-05T20:56:21.042Z,2025-04-05T20:56:23Z,duad6xilu5s6c7ul48b7gab1m,M. Ybarra,,,5627560703,212,8.1,5627560699,140,21.2,5627560705,213,5.20,5627560701,141,32.8,5627560697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688529,398,1,1,49,19,daicfonrbj124lu2la2rctxck,1,21.7,36.9,2025-04-05T20:56:22.818Z,2025-04-05T22:46:27Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,1.0,5627560949,212,46.4,5627566925,157,,5627953659,210,16,5627560943,140,63.6,5627560945,141,58.5,5627560941,56,Center,5627953661,23,,5627560953,213,0.32,5627566927,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688545,399,3,1,49,21,daicfonrbj124lu2la2rctxck,1,66.9,59.2,2025-04-05T20:56:25.603Z,2025-04-05T22:29:15Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627561023,286,,5627561021,56,Center,5627561115,233,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688555,400,45,1,49,21,b5l2e3csycjb8twvq9ek0j5gq,0,33.1,40.8,2025-04-05T20:56:25.603Z,2025-04-05T22:29:16Z,6j38lv6xa3gnzzsn5x2i35rdh,K. McIntosh,,,5627561147,233,399,5627561071,56,Back,5627561073,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796688935,401,16,1,49,28,daicfonrbj124lu2la2rctxck,1,90.6,59.7,2025-04-05T20:56:32.347Z,2025-04-05T22:46:27Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627563543,375,49:27.831,5627565083,215,,5627565085,254,,5627563535,20,,5627563533,23,,5627565079,103,3.2,5627565087,230,80.3,5627565081,214,,5627563029,17,,5627565069,78,,5627565089,231,5627565077,102,51.3,5627563539,374,2025-04-05 21:56:31.635,5627565071,29,,5627565073,55,5627563031,56,Center,46.6,398,,,,,,,,,
2796689361,401,1,1,50,33,b5l2e3csycjb8twvq9ek0j5gq,1,49.8,50.3,2025-04-05T20:57:36.810Z,2025-04-05T20:57:39Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5627565489,56,Back,5627565497,213,3.10,5627565493,141,51.0,5627565499,279,G,5627565491,140,38.1,5627565495,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689417,402,1,1,50,35,b5l2e3csycjb8twvq9ek0j5gq,1,38.1,51.0,2025-04-05T20:57:38.914Z,2025-04-05T20:57:43Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627565831,212,21.5,5627565833,213,1.68,5627565829,141,82.4,5627565827,140,35.9,5627565825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689429,403,1,1,50,39,b5l2e3csycjb8twvq9ek0j5gq,0,43.8,80.6,2025-04-05T20:57:43.242Z,2025-04-05T20:57:44Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5627565883,140,50.4,5627565889,213,5.38,5627565881,56,Center,5627565885,141,67.6,5627565887,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689449,402,8,1,50,42,daicfonrbj124lu2la2rctxck,1,53.5,33.6,2025-04-05T20:57:46.081Z,2025-04-05T20:57:46Z,2w38gs56nefz2s67peyzb10q1,J. Williams,,,5627565995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796689503,404,1,1,50,42,b5l2e3csycjb8twvq9ek0j5gq,1,54.3,60.3,2025-04-05T20:57:46.266Z,2025-04-05T20:57:50Z,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,,,5627566253,141,18.3,5627566251,140,61.4,5627566255,212,29.5,5627566249,56,Right,5627566257,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
