id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/8/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2816904547,392,1,2,45,35,b1rpb2ox52uxcmjrsnqd95pk5,1,29.7,33.0,2025-05-18T22:11:12.250Z,2025-05-18T22:11:20Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738976609,141,75.0,5738976605,56,Back,5738976613,213,1.50,5738976611,212,28.6,5738976607,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816904597,393,1,2,45,43,b1rpb2ox52uxcmjrsnqd95pk5,1,35.8,77.3,2025-05-18T22:11:20.618Z,2025-05-18T22:11:26Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738976941,141,46.3,5738976945,213,4.50,5738976937,56,Back,5738976939,140,31.4,5738976943,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816904973,394,1,2,45,48,b1rpb2ox52uxcmjrsnqd95pk5,1,33.4,41.6,2025-05-18T22:11:25.995Z,2025-05-18T22:12:25Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,1.0,5738980255,22,,5738979289,141,88.0,5738979285,56,Left,5738979295,1,,5738979291,212,53.4,5738979293,213,0.63,5738979283,155,,5738979287,140,74.4,5738980253,210,,,,,,,,,,,,,,,,,,,16,,,,,,,,,
2816904977,395,16,2,45,56,b1rpb2ox52uxcmjrsnqd95pk5,1,87.2,59.3,2025-05-18T22:11:33.914Z,2025-05-18T23:36:18Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738980319,230,97.7,5738980315,103,8.9,5738979309,22,,5738979595,20,,5738979599,374,2025-05-18 23:11:33.023,5738980321,231,52.0,5738980305,76,,5738980309,55,394,5738980307,29,5738979603,375,45:55.851,5738979317,56,Center,5738986569,17,,5738980317,215,5738980313,102,,,,54.0,,,,,,,,,,,
2816905205,346,1,2,46,56,c9xffml4i7ihblp1qhus9w3fu,1,50.1,49.9,2025-05-18T22:12:33.291Z,2025-05-18T22:12:36Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738980887,140,24.9,5738980911,189,,5738980893,213,3.45,5738980895,279,G,5738980891,212,27.8,5738980885,56,Back,5738980889,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905227,347,1,2,46,58,c9xffml4i7ihblp1qhus9w3fu,1,24.9,37.4,2025-05-18T22:12:35.491Z,2025-05-18T22:12:37Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738981011,213,1.16,5738981009,212,22.6,5738981005,140,33.5,5738981003,56,Back,5738981007,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905261,348,1,2,47,0,c9xffml4i7ihblp1qhus9w3fu,1,36.0,70.3,2025-05-18T22:12:37.275Z,2025-05-18T22:12:40Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738981213,1,,5738981195,56,Left,5738981199,140,69.0,5738981203,141,82.1,5738981207,212,35.6,5738981211,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905275,349,1,2,47,3,c9xffml4i7ihblp1qhus9w3fu,0,69.0,82.1,2025-05-18T22:12:40.379Z,2025-05-18T22:13:16Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738981271,56,Center,5738981275,141,70.5,5738983817,168,,5738981279,213,5.24,5738981277,212,9.1,5738981273,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905295,397,1,2,47,3,b1rpb2ox52uxcmjrsnqd95pk5,1,28.8,31.5,2025-05-18T22:12:40.467Z,2025-05-18T22:12:43Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738981405,213,5.15,5738981401,141,13.2,5738981399,140,34.4,5738981397,56,Back,5738981403,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905335,398,1,2,47,5,b1rpb2ox52uxcmjrsnqd95pk5,1,34.7,11.3,2025-05-18T22:12:42.858Z,2025-05-18T22:12:46Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,,5738981639,212,10.2,5738981635,140,26.8,5738981641,213,2.52,5738981637,141,20.1,5738981633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905353,399,1,2,47,8,b1rpb2ox52uxcmjrsnqd95pk5,1,29.8,18.6,2025-05-18T22:12:45.795Z,2025-05-18T22:12:47Z,b3ktzeb8cz6vl5snbrtnpzw4q,S. Wiedt,,,5738981767,212,15.1,5738981763,140,39.9,5738981769,213,0.80,5738981761,56,Back,5738981765,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905389,400,1,2,47,10,b1rpb2ox52uxcmjrsnqd95pk5,1,39.9,34.5,2025-05-18T22:12:47.411Z,2025-05-18T22:12:51Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5738982013,141,52.1,5738982017,213,1.01,5738982009,56,Back,5738982015,212,14.1,5738982011,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905435,401,1,2,47,13,b1rpb2ox52uxcmjrsnqd95pk5,1,48.6,59.1,2025-05-18T22:12:50.826Z,2025-05-18T22:14:11Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738982257,140,59.2,5738982261,212,19.4,5738982263,213,0.96,5738982259,141,82.4,5738982255,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905449,402,1,2,47,16,b1rpb2ox52uxcmjrsnqd95pk5,1,66.1,85.9,2025-05-18T22:12:53.971Z,2025-05-18T22:12:56Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738982337,212,26.6,5738982333,140,79.5,5738982331,56,Center,5738982335,141,52.7,5738982339,213,5.27,5738982327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905463,403,1,2,47,19,b1rpb2ox52uxcmjrsnqd95pk5,0,79.5,52.2,2025-05-18T22:12:56.274Z,2025-05-18T22:12:57Z,8d6e9axgsli468lnomdbcgu6t,D. Smith,,,5738982497,212,11.7,5738982493,140,81.8,5738982491,56,Center,5738982495,141,35.4,5738982499,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905487,404,61,2,47,20,b1rpb2ox52uxcmjrsnqd95pk5,1,75.5,33.1,2025-05-18T22:12:58.128Z,2025-05-18T22:12:58Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,1.0,,5738982621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905539,350,12,2,47,21,c9xffml4i7ihblp1qhus9w3fu,1,13.1,56.3,2025-05-18T22:12:58.242Z,2025-05-18T22:13:02Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5738982993,56,Back,5738982997,141,54.9,5738983001,213,6.05,5738982999,212,4.1,5738982995,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905515,405,13,2,47,22,b1rpb2ox52uxcmjrsnqd95pk5,1,71.1,31.2,2025-05-18T22:12:59.747Z,2025-05-18T22:13:08Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5738982813,56,Center,5738983371,103,69.4,5738983375,328,,5738983379,231,48.7,5738983363,29,,5738983361,74,,5738983365,55,404,5738983095,20,,5738982809,22,5738983369,102,48.1,5738983373,215,,5738983377,230,96.5,5738982811,18,,,,,,,,,,,,,,,,,
2816905645,351,5,2,47,24,c9xffml4i7ihblp1qhus9w3fu,1,-1.0,58.3,2025-05-18T22:13:01.757Z,2025-05-18T23:13:17Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5738983797,346,,5738983793,56,Back,5738983825,233,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905531,406,5,2,47,24,b1rpb2ox52uxcmjrsnqd95pk5,0,101.0,41.7,2025-05-18T22:13:01.757Z,2025-05-18T23:13:17Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5738982953,346,,5738983843,233,351,5738982949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905777,352,1,2,47,53,c9xffml4i7ihblp1qhus9w3fu,0,4.5,51.9,2025-05-18T22:13:30.867Z,2025-05-18T22:13:32Z,dlcxvrsqhiz8ce0nqnh6h6dw5,M. Van Oekel,,,5738984635,1,,5738984631,212,38.7,5738984623,124,,5738984627,140,39.6,5738984629,141,69.1,5738984625,56,Back,5738984637,74,,5738984633,213,0.31,5738984709,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905815,408,1,2,47,56,b1rpb2ox52uxcmjrsnqd95pk5,1,63.2,25.9,2025-05-18T22:13:33.730Z,2025-05-18T22:13:35Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5738984887,56,Right,5738984893,212,18.0,5738984891,141,8.3,5738984895,213,5.56,5738984889,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905823,409,1,2,47,58,b1rpb2ox52uxcmjrsnqd95pk5,0,74.4,9.1,2025-05-18T22:13:35.618Z,2025-05-18T22:13:37Z,7jizpx7yu2zxvcrnf9z4408vd,R. Williams,,,5738984945,213,1.31,5738984941,141,31.9,5738984937,56,Center,5738984933,2,,5738984939,140,78.3,5738984943,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905837,353,1,2,48,0,c9xffml4i7ihblp1qhus9w3fu,1,12.1,72.9,2025-05-18T22:13:37.691Z,2025-05-18T22:13:39Z,9etod4kwf9f5ye7jzc5ez0e3u,E. Laszo,,,5738985101,213,0.16,5738985097,141,76.6,5738985093,56,Back,5738985095,140,26.9,5738985099,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905851,355,1,2,48,2,c9xffml4i7ihblp1qhus9w3fu,1,26.9,76.6,2025-05-18T22:13:39.811Z,2025-05-18T22:13:40Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738985173,213,1.84,5738985167,140,24.0,5738985169,141,92.7,5738985165,56,Back,5738985171,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905873,356,1,2,48,3,c9xffml4i7ihblp1qhus9w3fu,1,24.0,92.7,2025-05-18T22:13:40.619Z,2025-05-18T22:13:43Z,bxlh35ww96wgrsgfc8blou50p,M. Mensah,,,5738985317,213,5.56,5738985313,141,78.8,5738985309,56,Back,5738985315,212,14.3,5738985311,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905895,357,1,2,48,5,c9xffml4i7ihblp1qhus9w3fu,1,35.1,73.6,2025-05-18T22:13:43.052Z,2025-05-18T22:13:45Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738985461,213,4.81,5738985453,56,Back,5738985457,141,41.6,5738985459,212,21.9,5738985455,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905913,358,1,2,48,7,c9xffml4i7ihblp1qhus9w3fu,1,37.2,41.6,2025-05-18T22:13:44.891Z,2025-05-18T22:15:34Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738985567,141,34.8,5738985563,56,Back,5738985569,212,11.7,5738985565,140,47.4,5738985571,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905971,359,1,2,48,13,c9xffml4i7ihblp1qhus9w3fu,1,69.4,39.8,2025-05-18T22:13:50.491Z,2025-05-18T22:14:06Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,1.0,,5738986027,212,21.4,5738986019,56,Center,5738986773,210,15,5738986775,154,,5738986025,141,44.2,5738986021,140,89.6,5738986029,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905973,360,15,2,48,16,c9xffml4i7ihblp1qhus9w3fu,1,89.3,44.2,2025-05-18T22:13:53.322Z,2025-05-18T23:35:59Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738986825,146,92.8,5738986821,214,,5738986809,29,,5738986871,233,410,5738986819,103,3.8,5739223251,23,,5738986315,20,,5738986811,154,,5738986065,56,5738986063,17,,5738986817,102,49.6,5738986813,55,359,5738986807,78,5738986827,147,5738986823,89,,46.2,,Center,,,,,,,,,
2816905985,410,10,2,48,16,b1rpb2ox52uxcmjrsnqd95pk5,1,7.1,53.4,2025-05-18T22:13:53.422Z,2025-05-18T22:14:28Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738986481,389,,5738986149,56,Back,5738986479,174,,5738986147,182,,5738986909,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905979,361,61,2,48,17,c9xffml4i7ihblp1qhus9w3fu,1,89.3,44.2,2025-05-18T22:13:55.124Z,2025-05-18T22:13:55Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738986107,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816905991,362,5,2,48,19,c9xffml4i7ihblp1qhus9w3fu,0,101.0,38.9,2025-05-18T22:13:56.317Z,2025-05-18T23:16:34Z,2rsduabh7r8i29f9i6znwbfu1,R. Damus,,,5738986167,56,Center,5739151009,233,411,5738986169,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906119,411,5,2,48,19,b1rpb2ox52uxcmjrsnqd95pk5,1,-1.0,61.1,2025-05-18T22:13:56.317Z,2025-05-18T23:16:34Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738986971,56,Back,5739150987,233,362,5738986973,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906493,412,1,2,49,3,b1rpb2ox52uxcmjrsnqd95pk5,0,5.2,41.2,2025-05-18T22:14:40.579Z,2025-05-18T22:15:27Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738989279,140,61.3,5738989275,56,Center,5738989295,1,,5738989305,74,,5738989291,213,6.06,5738989283,141,21.9,5738989287,212,60.3,5738989273,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906507,413,1,2,49,5,b1rpb2ox52uxcmjrsnqd95pk5,0,61.4,21.8,2025-05-18T22:14:43.082Z,2025-05-18T22:17:56Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5738989391,3,,5738989395,140,57.1,5738989403,213,2.74,5738989401,212,4.9,5738989397,141,24.6,5738989393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906515,414,44,2,49,8,b1rpb2ox52uxcmjrsnqd95pk5,1,56.7,24.0,2025-05-18T22:14:45.906Z,2025-05-18T23:14:09Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738989465,286,,5738989463,56,Center,5738991807,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906499,363,44,2,49,8,c9xffml4i7ihblp1qhus9w3fu,0,43.3,76.0,2025-05-18T22:14:45.907Z,2025-05-18T23:14:10Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738989329,285,,5738991765,233,414,5738989323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816908123,437,1,2,49,9,b1rpb2ox52uxcmjrsnqd95pk5,0,52.8,16.7,2025-05-18T22:14:46.562Z,2025-05-18T23:17:25Z,6rnuvzwbmj7qv80xlwkjvqnkl,J. Chapman,,,5738999647,56,Right,5738999653,212,3.6,5738999649,140,55.6,5738999651,141,19.7,5738999655,213,0.61,5738999645,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906511,364,61,2,49,9,c9xffml4i7ihblp1qhus9w3fu,1,43.9,77.0,2025-05-18T22:14:46.979Z,2025-05-18T22:17:33Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738989421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906521,365,1,2,49,10,c9xffml4i7ihblp1qhus9w3fu,1,58.1,72.4,2025-05-18T22:14:47.891Z,2025-05-18T22:14:49Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5738989509,141,65.8,5738989505,56,Center,5738989513,213,3.84,5738989511,212,7.0,5738989507,140,53.0,5738989503,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906539,367,3,2,49,12,c9xffml4i7ihblp1qhus9w3fu,1,58.6,72.1,2025-05-18T22:14:49.804Z,2025-05-18T23:15:30Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738989649,56,Center,5738989651,286,,5738992841,233,421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907017,421,45,2,49,12,b1rpb2ox52uxcmjrsnqd95pk5,0,41.4,27.9,2025-05-18T22:14:49.804Z,2025-05-18T23:15:31Z,63td0sigm6tp2tg8yovf5npm2,D. Gasso,,,5738992875,233,367,5738992511,56,Back,5738992513,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906543,368,61,2,49,14,c9xffml4i7ihblp1qhus9w3fu,1,60.2,80.0,2025-05-18T22:14:51.901Z,2025-05-18T22:14:52Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738989653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906585,369,1,2,49,16,c9xffml4i7ihblp1qhus9w3fu,1,59.2,83.5,2025-05-18T22:14:53.844Z,2025-05-18T22:14:57Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738989897,212,26.8,5738989893,140,34.3,5738989899,213,3.36,5738989891,56,Back,5738989895,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906615,370,1,2,49,20,c9xffml4i7ihblp1qhus9w3fu,1,30.0,68.2,2025-05-18T22:14:57.195Z,2025-05-18T22:14:59Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5738990075,213,4.72,5738990071,141,39.4,5738990069,140,30.1,5738990067,56,Back,5738990073,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906659,371,1,2,49,22,c9xffml4i7ihblp1qhus9w3fu,1,30.1,39.4,2025-05-18T22:14:59.691Z,2025-05-18T22:15:03Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738990357,140,39.0,5738990353,56,Back,5738990361,212,25.6,5738990363,213,5.09,5738990359,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906691,372,1,2,49,26,c9xffml4i7ihblp1qhus9w3fu,1,39.9,7.1,2025-05-18T22:15:03.435Z,2025-05-18T22:15:07Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738990549,140,34.0,5738990551,141,33.3,5738990555,213,1.91,5738990547,56,Back,5738990553,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906753,373,1,2,49,29,c9xffml4i7ihblp1qhus9w3fu,1,34.1,33.1,2025-05-18T22:15:06.947Z,2025-05-18T22:15:12Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5738990931,140,43.7,5738990935,212,28.2,5738990929,56,Back,5738990933,141,71.8,5738990937,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906783,374,1,2,49,35,c9xffml4i7ihblp1qhus9w3fu,0,44.3,68.5,2025-05-18T22:15:12.731Z,2025-05-18T22:15:16Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5738991051,155,,5738991055,140,75.3,5738991059,212,49.4,5738991063,1,,5738991061,213,5.43,5738991053,56,Right,5738991057,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906781,415,44,2,49,37,b1rpb2ox52uxcmjrsnqd95pk5,1,23.1,85.5,2025-05-18T22:15:14.507Z,2025-05-18T23:14:10Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738991039,56,Back,5738991041,285,,5738991189,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906793,375,44,2,49,37,c9xffml4i7ihblp1qhus9w3fu,0,76.9,14.5,2025-05-18T22:15:14.508Z,2025-05-18T23:14:11Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738991095,56,Right,5738991097,286,,5738991217,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906787,416,12,2,49,37,b1rpb2ox52uxcmjrsnqd95pk5,1,20.7,84.2,2025-05-18T22:15:14.827Z,2025-05-18T22:15:18Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738991069,140,34.4,5738991073,212,14.7,5738991103,15,,5738991067,56,Back,5738991071,141,88.3,5738991075,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906837,418,1,2,49,42,b1rpb2ox52uxcmjrsnqd95pk5,1,34.3,88.1,2025-05-18T22:15:19.186Z,2025-05-18T22:18:02Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5738991387,140,7.5,5738991383,155,,5738991393,213,3.25,5738991391,212,28.3,5738991385,56,Back,5738991389,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906855,419,12,2,49,43,b1rpb2ox52uxcmjrsnqd95pk5,1,7.3,83.5,2025-05-18T22:15:20.315Z,2025-05-18T22:15:22Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738991493,56,Back,5738991497,141,100.0,5738991501,213,1.73,5738991573,167,,5738991499,212,12.5,5738991495,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906893,376,5,2,49,44,c9xffml4i7ihblp1qhus9w3fu,1,94.6,-1.8,2025-05-18T22:15:21.898Z,2025-05-18T23:13:19Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738991729,56,Right,5738991731,347,,5738991859,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816906865,420,5,2,49,44,b1rpb2ox52uxcmjrsnqd95pk5,0,5.4,101.8,2025-05-18T22:15:21.898Z,2025-05-18T22:15:29Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738991563,347,,5738991871,233,376,5738991561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907111,377,1,2,50,10,c9xffml4i7ihblp1qhus9w3fu,1,81.1,0.0,2025-05-18T22:15:47.307Z,2025-05-18T22:15:49Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738993085,107,,5738993089,140,94.3,5738993091,141,15.3,5738993095,213,0.70,5738993093,212,18.0,5738993087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907123,378,1,2,50,12,c9xffml4i7ihblp1qhus9w3fu,1,94.4,15.2,2025-05-18T22:15:49.195Z,2025-05-18T22:15:50Z,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,,,5738993187,140,89.4,5738993193,213,2.91,5738993191,212,5.4,5738993185,56,Right,5738993189,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907131,379,3,2,50,13,c9xffml4i7ihblp1qhus9w3fu,0,83.8,20.4,2025-05-18T22:15:50.395Z,2025-05-18T22:15:57Z,5uv1a9rj5wot3wcgefjoxhkdm,J. Rufe,,,5738993251,56,Right,5738993253,286,,5738993319,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907133,422,7,2,50,13,b1rpb2ox52uxcmjrsnqd95pk5,0,16.2,79.6,2025-05-18T22:15:50.396Z,2025-05-18T22:15:56Z,62d3tsany7t5t2bwm4cx9pbai,A. Villanueva,,,5738993255,56,Back,5738993293,233,379,5738993257,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907167,380,1,2,50,15,c9xffml4i7ihblp1qhus9w3fu,0,87.8,12.5,2025-05-18T22:15:52.491Z,2025-05-18T22:15:54Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5738993475,56,Center,5738993471,2,,5738993479,141,45.1,5738993481,212,24.1,5738993483,213,1.17,5738993477,140,96.7,5738993473,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907383,424,1,2,50,29,b1rpb2ox52uxcmjrsnqd95pk5,1,6.7,46.3,2025-05-18T22:16:06.530Z,2025-05-18T22:16:13Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,,5738994869,213,1.01,5738994865,141,83.6,5738994861,56,Back,5738994859,123,,5738994867,212,30.0,5738994863,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907395,425,1,2,50,35,b1rpb2ox52uxcmjrsnqd95pk5,1,16.9,73.6,2025-05-18T22:16:13.010Z,2025-05-18T22:19:29Z,7lnb14nmxv9gggyedv3tydvdg,D. Amoo-Mensah,,,5738994963,56,Back,5738994967,141,43.3,5739006177,155,,5738994971,213,5.49,5738994969,212,28.9,5738994965,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816907403,426,1,2,50,37,b1rpb2ox52uxcmjrsnqd95pk5,0,36.2,43.1,2025-05-18T22:16:15.132Z,2025-05-18T22:20:36Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,,5738995041,212,12.0,5738995033,168,,5738995037,140,47.5,5738995035,56,Back,5738995031,3,,5738995039,141,40.6,5738995043,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
