id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2790947559,516,1,2,48,28,5x54jbfk11lrsmipgsx7cdbai,1,73.5,11.1,2025-03-22T21:13:07.461Z,2025-03-22T21:13:09Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5596063577,213,2.92,5596063573,141,14.9,5596063571,140,62.6,5596063569,56,Right,5596063575,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947565,517,1,2,48,30,5x54jbfk11lrsmipgsx7cdbai,1,65.7,15.6,2025-03-22T21:13:09.453Z,2025-03-22T21:13:10Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5596063613,212,7.4,5596063607,56,Center,5596063609,140,64.2,5596063615,213,1.79,5596063611,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947573,518,1,2,48,31,5x54jbfk11lrsmipgsx7cdbai,1,64.2,26.2,2025-03-22T21:13:10.453Z,2025-03-22T21:13:12Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5596063639,213,3.75,5596063635,141,21.0,5596063633,140,59.4,5596063637,212,6.2,5596063631,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947595,519,1,2,48,33,5x54jbfk11lrsmipgsx7cdbai,1,60.5,24.1,2025-03-22T21:13:12.189Z,2025-03-22T21:13:15Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5596063719,212,28.2,5596063721,213,1.70,5596063715,140,57.0,5596063713,56,Center,5596063717,141,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947651,520,1,2,48,36,5x54jbfk11lrsmipgsx7cdbai,1,58.2,67.3,2025-03-22T21:13:15.309Z,2025-03-22T21:13:22Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596064005,212,16.5,5596064007,213,0.92,5596063999,56,Left,5596064003,141,86.6,5596064001,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947627,390,83,2,48,40,83cpn99fh7ulkwe8nezy8a3mx,0,22.6,12.9,2025-03-22T21:13:19.123Z,2025-03-22T21:13:26Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5596064179,399,7ehcrcdv82ib5fkpo3498gpgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947685,521,1,2,48,43,5x54jbfk11lrsmipgsx7cdbai,1,70.2,82.9,2025-03-22T21:13:21.853Z,2025-03-22T21:13:25Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596064157,141,73.3,5596064153,56,Center,5596064161,213,3.75,5596064155,140,61.3,5596064159,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947693,522,1,2,48,48,5x54jbfk11lrsmipgsx7cdbai,0,60.5,76.7,2025-03-22T21:13:26.725Z,2025-03-22T21:13:27Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5596064221,141,51.6,5596064215,155,,5596064219,140,86.9,5596064223,212,32.6,5596064227,1,,5596064225,213,5.73,5596064217,56,Center,5596064213,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947701,391,12,2,48,48,83cpn99fh7ulkwe8nezy8a3mx,1,6.6,52.1,2025-03-22T21:13:26.882Z,2025-03-22T21:13:29Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596064267,56,Back,5596064271,141,0.0,5596064275,213,5.02,5596064273,212,38.6,5596064269,140,17.8,5596064329,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947707,392,5,2,48,49,83cpn99fh7ulkwe8nezy8a3mx,0,20.2,-1.8,2025-03-22T21:13:28.404Z,2025-03-22T22:29:39Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596064545,233,523,5596064291,56,Back,5596064293,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947747,523,5,2,48,49,5x54jbfk11lrsmipgsx7cdbai,1,79.8,101.8,2025-03-22T21:13:28.404Z,2025-03-22T22:29:39Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5596064525,233,392,5596064505,56,Left,5596064507,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947771,524,1,2,48,55,5x54jbfk11lrsmipgsx7cdbai,1,76.8,100.0,2025-03-22T21:13:34.373Z,2025-03-22T21:13:37Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596064619,141,88.3,5596064615,56,Left,5596064621,212,19.2,5596064623,213,3.64,5596064613,107,,5596064617,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947797,525,1,2,48,58,5x54jbfk11lrsmipgsx7cdbai,1,60.7,88.3,2025-03-22T21:13:36.837Z,2025-03-22T21:13:41Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5596064747,212,7.2,5596064743,140,53.9,5596064745,141,86.6,5596064749,213,3.30,5596064741,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947819,526,1,2,49,2,5x54jbfk11lrsmipgsx7cdbai,1,42.0,71.1,2025-03-22T21:13:40.949Z,2025-03-22T21:13:45Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596064867,56,Back,5596064877,213,5.16,5596064873,141,54.6,5596064875,212,12.4,5596064869,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947845,527,1,2,49,6,5x54jbfk11lrsmipgsx7cdbai,1,58.1,31.5,2025-03-22T21:13:44.909Z,2025-03-22T21:13:49Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596064989,140,68.4,5596064993,212,19.1,5596064995,213,5.31,5596064991,141,8.3,5596064987,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947861,528,1,2,49,10,5x54jbfk11lrsmipgsx7cdbai,1,68.4,8.3,2025-03-22T21:13:49.061Z,2025-03-22T21:13:52Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,5596065099,212,16.3,5596065095,140,63.9,5596065101,213,1.86,5596065093,56,Center,5596065097,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947863,529,43,2,49,13,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-22T21:13:51.935Z,2025-03-22T21:22:12Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,5596085775,144,61,5596075865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947877,530,1,2,49,14,5x54jbfk11lrsmipgsx7cdbai,1,61.8,35.7,2025-03-22T21:13:53.085Z,2025-03-22T21:13:54Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5596065159,141,62.7,5596065155,56,Center,5596065163,213,1.70,5596065161,212,18.5,5596065157,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947893,531,1,2,49,15,5x54jbfk11lrsmipgsx7cdbai,1,59.5,62.7,2025-03-22T21:13:54.614Z,2025-03-22T21:22:21Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596065247,56,Left,5596065251,141,89.3,5596065255,213,1.23,5596065253,212,19.2,5596065249,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947921,532,1,2,49,21,5x54jbfk11lrsmipgsx7cdbai,1,61.7,82.7,2025-03-22T21:14:00.125Z,2025-03-22T21:14:03Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,5596065451,140,58.5,5596065453,141,76.1,5596065457,213,4.07,5596065455,212,5.6,5596065449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947957,533,1,2,49,24,5x54jbfk11lrsmipgsx7cdbai,1,58.8,80.5,2025-03-22T21:14:03.332Z,2025-03-22T21:14:07Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,5596065661,56,Center,5596065663,140,52.0,5596065667,212,23.9,5596065669,213,4.41,5596065665,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947975,534,1,2,49,28,5x54jbfk11lrsmipgsx7cdbai,0,60.2,38.2,2025-03-22T21:14:07.054Z,2025-03-22T21:14:08Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596065747,155,,5596065755,212,30.2,5596065751,140,89.0,5596065757,213,6.28,5596065753,141,38.0,5596065749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790947989,393,12,2,49,31,83cpn99fh7ulkwe8nezy8a3mx,1,13.8,57.9,2025-03-22T21:14:09.706Z,2025-03-22T21:14:12Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596065853,213,0.45,5596065893,15,,5596065849,141,65.4,5596065847,140,23.9,5596065843,56,Back,5596065851,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948075,395,1,2,49,34,83cpn99fh7ulkwe8nezy8a3mx,1,24.3,66.6,2025-03-22T21:14:13.562Z,2025-03-22T21:14:21Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5596066333,212,52.7,5596066341,1,,5596066329,140,72.1,5596066337,213,0.31,5596066331,141,90.2,5596066327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948119,396,1,2,49,42,83cpn99fh7ulkwe8nezy8a3mx,0,72.7,76.4,2025-03-22T21:14:21.572Z,2025-03-22T21:14:25Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5596066591,141,3.4,5596066595,213,5.25,5596066583,155,,5596066587,56,Right,5596066589,140,100.0,5596066585,196,,5596066593,212,57.9,5596066597,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948341,397,5,2,49,46,83cpn99fh7ulkwe8nezy8a3mx,0,101.2,6.7,2025-03-22T21:14:24.831Z,2025-03-22T22:29:40Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5596067771,56,Right,5596067775,346,,5596067805,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948245,535,5,2,49,46,5x54jbfk11lrsmipgsx7cdbai,1,-1.2,93.3,2025-03-22T21:14:24.831Z,2025-03-22T22:29:40Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596067235,346,,5596067781,233,397,5596067233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948323,536,1,2,50,13,5x54jbfk11lrsmipgsx7cdbai,1,3.9,55.7,2025-03-22T21:14:51.837Z,2025-03-22T21:14:54Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596067691,212,6.1,5596067683,124,,5596067687,140,1.9,5596067689,141,47.2,5596067685,56,Back,5596067693,213,4.36,5596067697,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948331,537,1,2,50,15,5x54jbfk11lrsmipgsx7cdbai,1,7.7,48.7,2025-03-22T21:14:54.373Z,2025-03-22T21:14:56Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5596067731,141,28.6,5596067737,1,,5596067729,140,37.7,5596067725,157,,5596067733,212,34.3,5596067735,213,5.87,5596067727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948335,538,44,2,50,17,5x54jbfk11lrsmipgsx7cdbai,1,40.4,34.4,2025-03-22T21:14:56.077Z,2025-03-22T22:29:43Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5596067755,285,,5596067815,233,398,5596067753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948345,398,44,2,50,17,83cpn99fh7ulkwe8nezy8a3mx,0,59.6,65.6,2025-03-22T21:14:56.078Z,2025-03-22T22:29:43Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596067789,56,Center,5596067819,233,538,5596067791,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948349,539,61,2,50,17,5x54jbfk11lrsmipgsx7cdbai,1,42.4,27.0,2025-03-22T21:14:56.341Z,2025-03-22T21:27:26Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,5596067829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948369,400,1,2,50,22,83cpn99fh7ulkwe8nezy8a3mx,1,27.0,66.4,2025-03-22T21:15:01.354Z,2025-03-22T21:15:03Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596067957,212,21.2,5596067953,140,11.7,5596067955,141,46.1,5596067959,213,3.85,5596067951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948389,401,1,2,50,24,83cpn99fh7ulkwe8nezy8a3mx,1,13.4,44.0,2025-03-22T21:15:03.233Z,2025-03-22T21:15:07Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,5596068045,213,5.60,5596068039,141,5.0,5596068035,56,Back,5596068033,157,,5596068041,212,42.2,5596068037,140,44.7,5596068051,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948413,402,1,2,50,28,83cpn99fh7ulkwe8nezy8a3mx,0,44.7,5.0,2025-03-22T21:15:07.258Z,2025-03-22T21:15:10Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5596068161,212,23.1,5596068157,140,66.2,5596068153,3,,5596068155,56,Right,5596068159,141,0.0,5596068163,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948419,403,5,2,50,31,83cpn99fh7ulkwe8nezy8a3mx,0,67.7,-2.0,2025-03-22T21:15:09.927Z,2025-03-22T22:29:41Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5596068191,56,Right,5596068193,347,,5596068583,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948475,541,5,2,50,31,5x54jbfk11lrsmipgsx7cdbai,1,32.3,102.0,2025-03-22T21:15:09.927Z,2025-03-22T22:29:41Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596068561,233,403,5596068515,347,,5596068511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948489,542,1,2,50,41,5x54jbfk11lrsmipgsx7cdbai,1,32.4,100.0,2025-03-22T21:15:20.484Z,2025-03-22T21:15:22Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596068609,141,90.0,5596068605,56,Back,5596068611,212,8.5,5596068613,213,4.45,5596068603,107,,5596068607,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948559,543,1,2,50,43,5x54jbfk11lrsmipgsx7cdbai,1,29.7,89.1,2025-03-22T21:15:22.284Z,2025-03-22T21:15:28Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,5596068995,56,Back,5596069005,213,4.03,5596069001,141,53.4,5596068999,140,11.1,5596069003,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948577,544,1,2,50,49,5x54jbfk11lrsmipgsx7cdbai,1,13.6,43.0,2025-03-22T21:15:28.572Z,2025-03-22T21:15:31Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5596069117,140,14.9,5596069119,141,55.8,5596069121,212,8.8,5596069115,56,Back,5596069123,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948617,545,1,2,50,52,5x54jbfk11lrsmipgsx7cdbai,1,13.5,54.6,2025-03-22T21:15:31.260Z,2025-03-22T21:15:35Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596069323,213,4.14,5596069315,56,Back,5596069321,212,19.9,5596069319,141,30.0,5596069317,140,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948651,546,1,2,50,56,5x54jbfk11lrsmipgsx7cdbai,0,3.3,30.0,2025-03-22T21:15:34.956Z,2025-03-22T21:15:44Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5596069491,212,39.1,5596069477,157,,5596069493,213,0.06,5596069497,1,,5596069483,140,40.5,5596069487,141,33.7,5596069479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948645,404,4,2,51,0,83cpn99fh7ulkwe8nezy8a3mx,1,58.5,71.7,2025-03-22T21:15:38.738Z,2025-03-22T21:15:44Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596069733,264,,5596069507,56,Center,5596069747,233,547,5596069513,286,,5596069509,152,,5596069505,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948655,547,4,2,51,0,5x54jbfk11lrsmipgsx7cdbai,0,41.5,28.3,2025-03-22T21:15:38.739Z,2025-03-22T21:15:44Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,5596069713,152,,5596069709,264,,5596069711,56,Back,5596069707,13,,5596069715,285,,5596069721,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948859,405,1,2,51,32,83cpn99fh7ulkwe8nezy8a3mx,1,52.3,71.1,2025-03-22T21:16:11.449Z,2025-03-22T21:16:15Z,869lv47g5aohwwzeyzx9xmt7u,Z. Duncan,,5596070723,212,13.3,5596070721,141,74.5,5596070715,152,,5596070719,140,39.8,5596070717,56,Back,5596070713,5,,5596070725,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948869,406,1,2,51,36,83cpn99fh7ulkwe8nezy8a3mx,1,36.6,75.4,2025-03-22T21:16:15.248Z,2025-03-22T21:16:17Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596070783,213,4.77,5596070779,141,54.8,5596070775,56,Back,5596070777,140,37.4,5596070781,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948911,407,2,2,51,38,83cpn99fh7ulkwe8nezy8a3mx,1,37.4,54.8,2025-03-22T21:16:17.336Z,2025-03-22T21:16:32Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5596071359,56,Left,5596071355,7,7f1q3d59u9n16v9xrskfxqsq1,5596071043,141,96.8,5596071041,140,70.9,5596071357,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948947,549,55,2,51,38,5x54jbfk11lrsmipgsx7cdbai,1,23.7,9.4,2025-03-22T21:16:17.337Z,2025-03-22T22:22:56Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596106679,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948917,408,43,2,51,44,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-03-22T21:16:22.889Z,2025-03-22T21:16:29Z,7f1q3d59u9n16v9xrskfxqsq1,A. Dia,,5596071237,144,5,5596071069,56,Left,5596071071,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790948945,548,43,2,51,45,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-22T21:16:23.741Z,2025-03-22T21:16:31Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596071239,56,Back,5596071301,144,5,5596071241,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949101,550,1,2,52,12,5x54jbfk11lrsmipgsx7cdbai,1,20.7,8.5,2025-03-22T21:16:51.467Z,2025-03-22T21:16:53Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596072007,213,0.78,5596072003,141,20.3,5596072001,140,28.4,5596071999,56,Back,5596071995,5,,5596071997,241,,5596072005,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949103,551,1,2,52,14,5x54jbfk11lrsmipgsx7cdbai,1,28.4,20.3,2025-03-22T21:16:52.868Z,2025-03-22T21:16:53Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,5596072013,140,24.6,5596072017,212,6.4,5596072011,56,Back,5596072019,213,4.04,5596072015,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949143,552,1,2,52,14,5x54jbfk11lrsmipgsx7cdbai,1,24.6,12.9,2025-03-22T21:16:53.268Z,2025-03-22T21:17:00Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,5596072241,141,45.4,5596072245,213,2.22,5596072237,56,Back,5596072243,212,27.8,5596072239,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949159,553,1,2,52,21,5x54jbfk11lrsmipgsx7cdbai,0,10.8,56.9,2025-03-22T21:16:59.830Z,2025-03-22T21:17:02Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,5596072303,212,32.1,5596072307,1,,5596072301,141,70.6,5596072297,56,Back,5596072295,155,,5596072299,140,40.1,5596072305,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949155,409,44,2,52,22,83cpn99fh7ulkwe8nezy8a3mx,1,58.1,24.6,2025-03-22T21:17:00.688Z,2025-03-22T22:29:44Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5596072389,233,554,5596072289,286,,5596072287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949161,554,44,2,52,22,5x54jbfk11lrsmipgsx7cdbai,0,41.9,75.4,2025-03-22T21:17:00.689Z,2025-03-22T22:29:44Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,5596072335,285,,5596072407,233,409,5596072333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949165,410,1,2,52,22,83cpn99fh7ulkwe8nezy8a3mx,1,55.1,16.4,2025-03-22T21:17:00.975Z,2025-03-22T21:17:02Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,,5596072363,3,,5596072371,212,13.8,5596072367,140,54.5,5596072373,213,1.62,5596072369,141,36.7,5596072365,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949187,411,1,2,52,23,83cpn99fh7ulkwe8nezy8a3mx,1,53.8,40.3,2025-03-22T21:17:02.352Z,2025-03-22T21:17:04Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5596072495,56,Back,5596072499,141,38.6,5596072503,213,3.20,5596072497,140,34.5,5596072501,212,20.3,5596072493,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949245,413,1,2,52,26,83cpn99fh7ulkwe8nezy8a3mx,1,34.7,38.5,2025-03-22T21:17:04.771Z,2025-03-22T21:17:12Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,5596072815,212,13.7,5596072813,141,58.5,5596072817,213,1.43,5596072811,140,36.6,5596072809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949213,555,83,2,52,28,5x54jbfk11lrsmipgsx7cdbai,0,61.5,28.0,2025-03-22T21:17:07.373Z,2025-03-22T21:17:15Z,87n7hmq7f1q1avazbmwmcg222,A. Skundrich,,5596072983,399,d2ny0huv78m4m6p65y8eou7oq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949263,414,1,2,52,33,83cpn99fh7ulkwe8nezy8a3mx,1,34.3,72.7,2025-03-22T21:17:11.888Z,2025-03-22T21:17:14Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,5596072939,213,0.15,5596072935,141,85.3,5596072931,56,Left,5596072941,1,,5596072933,140,88.3,5596072937,212,57.3,5596072929,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949275,415,1,2,52,35,83cpn99fh7ulkwe8nezy8a3mx,1,90.3,84.8,2025-03-22T21:17:14.233Z,2025-03-22T21:17:22Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,5596072995,212,34.2,5596073113,1,,5596072991,140,93.4,5596072989,56,Center,5596072985,2,,5596072993,141,34.8,5596072997,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949303,416,1,2,52,39,83cpn99fh7ulkwe8nezy8a3mx,1,93.4,34.8,2025-03-22T21:17:17.704Z,2025-03-22T21:17:54Z,aomjkj5s52jkzgk3ljsz0osiy,E. Perez,1.0,5596073155,140,92.8,5596073159,212,8.3,5596074559,210,13,5596073161,213,1.65,5596074561,154,,5596073157,141,46.9,5596073153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949305,417,13,2,52,40,83cpn99fh7ulkwe8nezy8a3mx,1,89.8,43.6,2025-03-22T21:17:18.863Z,2025-03-22T22:50:29Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5596074607,230,97.2,5596074591,29,,5596073171,56,Center,5596074601,103,1.4,5596073169,17,,5596074595,55,416,5596074605,328,,5596073289,20,,5596074603,214,5596074593,154,,5596073167,22,,5596221973,83,,5596074599,102,5596074609,231,,,,,,,46.0,58.2,,,,,,,
2790949323,418,5,2,52,41,83cpn99fh7ulkwe8nezy8a3mx,0,101.1,63.0,2025-03-22T21:17:19.938Z,2025-03-22T22:29:42Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,5596073257,56,Center,5596073259,346,,5596073489,233,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949363,556,5,2,52,41,5x54jbfk11lrsmipgsx7cdbai,1,-1.1,37.0,2025-03-22T21:17:19.938Z,2025-03-22T22:29:42Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,5596073441,346,,5596073469,233,418,5596073439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790949661,558,17,2,53,27,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-03-22T21:18:05.675Z,2025-03-22T23:19:05Z,b6t0f1g03ixymivs4fbaiewic,J. Erlandson,,5596075407,31,,5596251401,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
