id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/value
2788872663,421,1,2,51,17,8cpjplodpphtkbt0hq8sr8mqs,1,44.9,88.1,2025-03-16T00:16:15.030Z,2025-03-16T00:16:16Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584667163,212,15.8,5584667161,141,75.6,5584667159,140,32.2,5584667157,56,Back,5584667165,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872707,422,1,2,51,18,8cpjplodpphtkbt0hq8sr8mqs,1,32.2,75.6,2025-03-16T00:16:16.142Z,2025-03-16T00:16:21Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584667423,56,Back,5584667431,213,5.46,5584667429,212,12.3,5584667425,140,40.2,5584667427,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872731,423,1,2,51,22,8cpjplodpphtkbt0hq8sr8mqs,1,45.9,53.7,2025-03-16T00:16:20.959Z,2025-03-16T00:16:22Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584667575,140,54.6,5584667573,56,Right,5584667581,213,4.99,5584667579,212,33.8,5584667577,141,5.9,5584667583,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872747,424,1,2,51,24,8cpjplodpphtkbt0hq8sr8mqs,1,54.6,5.9,2025-03-16T00:16:22.663Z,2025-03-16T00:16:24Z,33t1aoog229o5f7okwwg5d6ac,L. Neidlinger,,,5584667673,140,71.2,5584667679,213,0.02,5584667677,212,17.4,5584667671,56,Right,5584667675,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872767,425,1,2,51,25,8cpjplodpphtkbt0hq8sr8mqs,1,71.2,6.4,2025-03-16T00:16:23.982Z,2025-03-16T00:16:25Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584667813,140,55.3,5584667817,141,6.4,5584667811,56,Right,5584667823,213,3.14,5584667821,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872803,426,1,2,51,27,8cpjplodpphtkbt0hq8sr8mqs,1,55.3,6.4,2025-03-16T00:16:25.335Z,2025-03-16T00:16:29Z,33t1aoog229o5f7okwwg5d6ac,L. Neidlinger,,,5584668081,140,39.5,5584668085,212,20.4,5584668087,213,2.52,5584668079,56,Back,5584668083,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872821,427,1,2,51,31,8cpjplodpphtkbt0hq8sr8mqs,0,40.2,20.6,2025-03-16T00:16:29.321Z,2025-03-16T00:16:32Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584668175,157,,5584668185,213,0.82,5584668183,212,36.6,5584668177,56,Center,5584668179,140,64.0,5584668187,1,,5584668181,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872831,500,44,2,51,33,bu5w8wprynlj9mvphvy8sd94f,1,35.2,37.6,2025-03-16T00:16:31.310Z,2025-03-16T01:48:43Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584668239,285,,5584668359,233,428,5584668237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872827,428,44,2,51,33,8cpjplodpphtkbt0hq8sr8mqs,0,64.8,62.4,2025-03-16T00:16:31.311Z,2025-03-16T01:48:44Z,8delieh6jv1cgaukmgcwfjsic,E. Kizza,,,5584668223,286,,5584668443,233,500,5584668221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872837,501,12,2,51,34,bu5w8wprynlj9mvphvy8sd94f,1,33.8,33.3,2025-03-16T00:16:32.281Z,2025-03-16T00:16:56Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584668261,212,16.9,5584668257,140,39.0,5584668255,56,Back,5584668299,15,,5584668259,141,9.8,5584668263,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872905,429,1,2,51,36,8cpjplodpphtkbt0hq8sr8mqs,1,58.7,91.5,2025-03-16T00:16:34.727Z,2025-03-16T00:16:37Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5584668683,140,54.9,5584668689,213,4.31,5584668685,141,77.6,5584668687,212,10.3,5584668681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872945,430,1,2,51,38,8cpjplodpphtkbt0hq8sr8mqs,1,59.3,76.4,2025-03-16T00:16:36.822Z,2025-03-16T00:16:39Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584668909,212,12.6,5584668911,213,3.92,5584668903,56,Center,5584668905,140,50.8,5584668907,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788872969,431,1,2,51,41,8cpjplodpphtkbt0hq8sr8mqs,1,46.2,65.8,2025-03-16T00:16:39.774Z,2025-03-16T00:16:42Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584669047,213,2.14,5584669045,212,7.2,5584669039,56,Back,5584669041,140,42.5,5584669043,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873009,432,1,2,51,44,8cpjplodpphtkbt0hq8sr8mqs,1,43.3,74.4,2025-03-16T00:16:42.783Z,2025-03-16T00:16:44Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584669269,141,95.7,5584669271,212,14.5,5584669273,213,1.51,5584669267,140,44.1,5584669265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873027,433,1,2,51,46,8cpjplodpphtkbt0hq8sr8mqs,1,44.2,95.7,2025-03-16T00:16:44.462Z,2025-03-16T00:16:45Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584669381,141,85.0,5584669379,140,54.5,5584669377,56,Left,5584669383,212,13.0,5584669385,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873085,434,1,2,51,47,8cpjplodpphtkbt0hq8sr8mqs,1,54.5,85.0,2025-03-16T00:16:45.334Z,2025-03-16T00:16:49Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584669647,56,Back,5584669649,140,32.5,5584669655,213,3.23,5584669653,212,23.2,5584669651,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873129,435,1,2,51,50,8cpjplodpphtkbt0hq8sr8mqs,1,34.3,77.6,2025-03-16T00:16:48.943Z,2025-03-16T00:16:51Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584669889,213,5.84,5584669883,140,41.1,5584669881,56,Back,5584669885,141,72.6,5584669887,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873135,436,1,2,51,53,8cpjplodpphtkbt0hq8sr8mqs,1,41.1,72.6,2025-03-16T00:16:51.094Z,2025-03-16T00:16:52Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584669947,140,29.5,5584669953,213,2.99,5584669945,56,Back,5584669973,156,,5584669949,141,75.4,5584669951,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873155,437,1,2,51,55,8cpjplodpphtkbt0hq8sr8mqs,0,27.8,76.1,2025-03-16T00:16:53.078Z,2025-03-16T00:16:54Z,54yx5xkqrktd2hp0sxjx6hm8l,J. Musa,,,5584670079,212,14.5,5584670073,56,Back,5584670081,213,6.15,5584670077,141,73.2,5584670075,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873229,503,1,2,51,58,bu5w8wprynlj9mvphvy8sd94f,1,50.5,34.6,2025-03-16T00:16:56.882Z,2025-03-16T00:16:59Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5584670435,213,1.37,5584670431,141,57.0,5584670429,140,53.5,5584670427,56,Center,5584670433,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873239,504,1,2,52,1,bu5w8wprynlj9mvphvy8sd94f,0,53.5,57.0,2025-03-16T00:16:59.177Z,2025-03-16T00:16:59Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5584670483,141,41.8,5584670487,213,5.15,5584670485,212,11.4,5584670479,56,Center,5584670481,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873305,438,1,2,52,5,8cpjplodpphtkbt0hq8sr8mqs,0,34.9,57.6,2025-03-16T00:17:03.152Z,2025-03-16T00:17:05Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584670841,213,5.01,5584670833,140,46.9,5584670839,212,42.4,5584670829,157,,5584670837,141,0.0,5584670843,1,,5584670831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873317,439,5,2,52,5,8cpjplodpphtkbt0hq8sr8mqs,0,43.4,-1.8,2025-03-16T00:17:03.619Z,2025-03-16T02:25:01Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584670885,347,,5584671963,233,505,5584670883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873505,505,5,2,52,5,bu5w8wprynlj9mvphvy8sd94f,1,56.6,101.8,2025-03-16T00:17:03.619Z,2025-03-16T02:25:00Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5584671903,347,,5584671959,233,439,5584671901,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873545,506,1,2,52,20,bu5w8wprynlj9mvphvy8sd94f,1,63.2,100.0,2025-03-16T00:17:18.434Z,2025-03-16T00:17:22Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584672103,140,50.9,5584672109,212,16.4,5584672099,107,,5584672113,213,3.80,5584672105,141,86.9,5584672101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873555,507,1,2,52,23,bu5w8wprynlj9mvphvy8sd94f,0,63.0,87.4,2025-03-16T00:17:21.937Z,2025-03-16T01:40:42Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5584672175,213,6.25,5584672163,56,Left,5584672171,212,6.0,5584672167,141,87.1,5584672165,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873603,440,1,2,52,24,8cpjplodpphtkbt0hq8sr8mqs,0,12.9,6.1,2025-03-16T00:17:22.768Z,2025-03-16T01:54:47Z,33t1aoog229o5f7okwwg5d6ac,L. Neidlinger,,,5584672471,1,,5584672463,140,49.2,5584672469,213,0.16,5584672467,212,38.6,5584672461,56,Back,5584672459,157,,5584672465,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788879147,569,61,2,52,24,bu5w8wprynlj9mvphvy8sd94f,1,88.6,47.5,2025-03-16T00:17:22.857Z,2025-03-16T01:54:53Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5584702381,56,Center,5585034943,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873635,441,1,2,52,28,8cpjplodpphtkbt0hq8sr8mqs,1,49.2,14.9,2025-03-16T00:17:26.719Z,2025-03-16T01:40:09Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584672627,213,3.05,5584672621,140,35.9,5584672623,141,16.7,5584991885,189,,5584672625,212,14.0,5584672617,3,,5584672619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873691,443,61,2,52,29,8cpjplodpphtkbt0hq8sr8mqs,1,34.8,16.8,2025-03-16T00:17:27.834Z,2025-03-16T01:40:28Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584672949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873637,508,1,2,52,30,bu5w8wprynlj9mvphvy8sd94f,0,60.2,77.0,2025-03-16T00:17:28.193Z,2025-03-16T01:36:49Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584672631,56,Left,5584672637,212,9.4,5584672635,141,82.1,5584672639,213,0.38,5584672633,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873685,442,1,2,52,30,8cpjplodpphtkbt0hq8sr8mqs,1,35.9,16.7,2025-03-16T00:17:28.590Z,2025-03-16T00:17:32Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584672931,213,0.24,5584672923,140,47.1,5584672921,56,Back,5584672925,141,21.0,5584672927,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873735,444,1,2,52,34,8cpjplodpphtkbt0hq8sr8mqs,1,43.0,18.2,2025-03-16T00:17:32.614Z,2025-03-16T01:12:00Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584673169,213,1.12,5584673163,140,55.2,5584673161,56,Center,5584673167,212,29.7,5584673165,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873777,445,1,2,52,37,8cpjplodpphtkbt0hq8sr8mqs,1,57.5,67.8,2025-03-16T00:17:35.680Z,2025-03-16T00:17:37Z,637c2iedo7modc3ekt36c2m7d,A. Stanley,,,5584673391,140,73.9,5584673397,213,0.66,5584673395,212,21.8,5584673389,56,Left,5584673393,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873799,446,1,2,52,39,8cpjplodpphtkbt0hq8sr8mqs,1,71.5,82.4,2025-03-16T00:17:37.703Z,2025-03-16T00:17:39Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5584673511,212,14.4,5584673517,213,5.14,5584673501,140,77.2,5584673499,56,Center,5584673507,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788873827,447,1,2,52,41,8cpjplodpphtkbt0hq8sr8mqs,0,77.0,59.7,2025-03-16T00:17:39.454Z,2025-03-16T00:17:41Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584673657,213,0.37,5584673649,141,74.1,5584673647,140,100.0,5584673653,212,27.0,5584673645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874041,448,5,2,52,43,8cpjplodpphtkbt0hq8sr8mqs,0,101.0,75.8,2025-03-16T00:17:41.200Z,2025-03-16T02:25:01Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584674791,346,,5584674835,233,509,5584674789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874039,509,5,2,52,43,bu5w8wprynlj9mvphvy8sd94f,1,-1.0,24.2,2025-03-16T00:17:41.200Z,2025-03-16T02:25:01Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5584674781,346,,5584674779,56,Back,5584674827,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874209,510,1,2,52,58,bu5w8wprynlj9mvphvy8sd94f,1,5.0,45.2,2025-03-16T00:17:56.473Z,2025-03-16T00:18:08Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5584675719,213,5.37,5584675713,140,11.7,5584675711,56,Back,5584675717,212,11.5,5584675723,237,,5584675709,124,,5584675715,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874281,511,1,2,53,10,bu5w8wprynlj9mvphvy8sd94f,1,14.5,32.4,2025-03-16T00:18:07.986Z,2025-03-16T00:18:13Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5584676095,141,68.7,5584676091,56,Back,5584676097,212,25.9,5584676099,213,1.26,5584676093,140,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874309,512,1,2,53,15,bu5w8wprynlj9mvphvy8sd94f,1,30.6,87.4,2025-03-16T00:18:13.546Z,2025-03-16T00:18:16Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5584676243,141,58.5,5584676249,1,,5584676237,155,,5584676247,213,5.77,5584676239,56,Center,5584676241,140,63.8,5584676245,212,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874319,513,61,2,53,18,bu5w8wprynlj9mvphvy8sd94f,0,64.0,58.5,2025-03-16T00:18:16.578Z,2025-03-16T00:18:17Z,bzs1s1yntau3dvzyvn6t7t785,L. Melano,,,5584676307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874355,449,1,2,53,19,8cpjplodpphtkbt0hq8sr8mqs,1,23.0,37.0,2025-03-16T00:18:17.815Z,2025-03-16T00:18:19Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5584676489,141,24.1,5584676481,56,Back,5584676495,213,5.69,5584676479,157,,5584676493,212,15.6,5584676497,1,,5584676485,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874369,450,1,2,53,21,8cpjplodpphtkbt0hq8sr8mqs,0,35.3,24.1,2025-03-16T00:18:19.568Z,2025-03-16T00:18:21Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584676559,213,0.67,5584676553,140,54.0,5584676549,155,,5584676551,56,Center,5584676557,212,25.0,5584676555,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874455,514,1,2,53,23,bu5w8wprynlj9mvphvy8sd94f,0,47.3,50.9,2025-03-16T00:18:21.545Z,2025-03-16T01:44:25Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584677003,212,1.8,5584677009,1,,5584676997,140,49.0,5584676995,56,Back,5584676999,141,50.5,5584677005,213,6.13,5584676993,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874413,451,61,2,53,25,8cpjplodpphtkbt0hq8sr8mqs,1,46.8,48.5,2025-03-16T00:18:23.679Z,2025-03-16T01:43:39Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584676751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874441,452,1,2,53,27,8cpjplodpphtkbt0hq8sr8mqs,0,48.5,47.3,2025-03-16T00:18:25.966Z,2025-03-16T01:44:10Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584676913,213,5.11,5584676905,56,Right,5584676907,140,57.6,5584676915,1,,5584676903,157,,5584676909,141,13.8,5584676911,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874469,515,61,2,53,28,bu5w8wprynlj9mvphvy8sd94f,1,45.6,52.5,2025-03-16T00:18:26.169Z,2025-03-16T01:44:21Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5584677099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874529,454,1,2,53,30,8cpjplodpphtkbt0hq8sr8mqs,1,61.8,12.3,2025-03-16T00:18:28.726Z,2025-03-16T00:18:31Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584677435,56,Center,5584677445,212,22.8,5584677437,140,70.0,5584677439,141,43.4,5584677447,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874583,455,1,2,53,33,8cpjplodpphtkbt0hq8sr8mqs,1,69.9,43.6,2025-03-16T00:18:31.502Z,2025-03-16T00:18:35Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584677689,56,Left,5584677695,212,36.4,5584677699,1,,5584677693,141,90.8,5584677691,140,86.2,5584677697,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874611,456,1,2,53,37,8cpjplodpphtkbt0hq8sr8mqs,1,88.9,86.5,2025-03-16T00:18:35.358Z,2025-03-16T00:18:38Z,d50x000h9o6i8kd8aihie4lx,M. Foster,,,5584677813,212,23.2,5584677811,141,69.3,5584677807,56,Center,5584677809,140,69.8,5584677815,213,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874627,457,1,2,53,40,8cpjplodpphtkbt0hq8sr8mqs,1,69.8,69.3,2025-03-16T00:18:38.022Z,2025-03-16T00:18:39Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584677919,212,11.7,5584677909,56,Center,5584677921,213,6.08,5584677915,140,80.7,5584677917,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874635,458,1,2,53,41,8cpjplodpphtkbt0hq8sr8mqs,0,80.7,65.8,2025-03-16T00:18:39.246Z,2025-03-16T00:18:39Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5584677955,213,3.82,5584677951,141,57.9,5584677949,140,74.4,5584677953,212,8.5,5584677947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874653,459,45,2,53,43,8cpjplodpphtkbt0hq8sr8mqs,0,72.4,65.3,2025-03-16T00:18:41.289Z,2025-03-16T01:20:52Z,9tispdm7tc3te31awsfcmd905,A. Quinn,,,5584678169,233,517,5584678045,286,,5584678043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874663,517,3,2,53,43,bu5w8wprynlj9mvphvy8sd94f,1,27.6,34.7,2025-03-16T00:18:41.289Z,2025-03-16T01:20:52Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584678119,56,Back,5584678131,233,459,5584678121,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874711,518,1,2,53,44,bu5w8wprynlj9mvphvy8sd94f,1,31.5,27.6,2025-03-16T00:18:42.816Z,2025-03-16T00:18:47Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584678421,141,17.9,5584678423,212,12.7,5584678417,56,Back,5584678425,213,5.74,5584678419,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874747,519,1,2,53,49,bu5w8wprynlj9mvphvy8sd94f,1,41.8,19.5,2025-03-16T00:18:46.985Z,2025-03-16T00:18:50Z,aqb7f88ta15ve8izh5zy9paz9,R. Rivera,,,5584678587,140,33.4,5584678585,56,Back,5584678591,212,9.5,5584678593,213,3.52,5584678589,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874853,520,1,2,53,51,bu5w8wprynlj9mvphvy8sd94f,1,36.3,31.3,2025-03-16T00:18:49.809Z,2025-03-16T00:18:58Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584679117,141,76.4,5584679113,56,Back,5584679119,212,32.6,5584679115,140,46.8,5584679121,213,1.23,5584679123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874867,521,1,2,54,0,bu5w8wprynlj9mvphvy8sd94f,1,75.2,92.9,2025-03-16T00:18:58.626Z,2025-03-16T00:19:00Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584679175,56,Left,5584679179,141,87.5,5584679181,212,16.3,5584679183,213,3.37,5584679177,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874913,522,1,2,54,2,bu5w8wprynlj9mvphvy8sd94f,1,59.3,86.9,2025-03-16T00:19:00.329Z,2025-03-16T00:19:03Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5584679413,212,25.9,5584679411,141,48.8,5584679407,56,Center,5584679409,140,58.7,5584679415,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874953,523,1,2,54,5,bu5w8wprynlj9mvphvy8sd94f,1,58.8,47.8,2025-03-16T00:19:03.113Z,2025-03-16T00:19:06Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5584679581,56,Center,5584679585,141,62.1,5584679587,212,9.7,5584679589,213,1.55,5584679583,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788874963,524,61,2,54,8,bu5w8wprynlj9mvphvy8sd94f,0,59.2,64.6,2025-03-16T00:19:06.225Z,2025-03-16T00:19:06Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5584679623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875021,461,1,2,54,9,8cpjplodpphtkbt0hq8sr8mqs,1,27.7,25.5,2025-03-16T00:19:07.182Z,2025-03-16T00:19:11Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5584679971,140,35.0,5584679977,213,5.31,5584679975,212,13.5,5584679969,56,Back,5584679973,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875029,462,3,2,54,13,8cpjplodpphtkbt0hq8sr8mqs,0,44.6,21.2,2025-03-16T00:19:11.038Z,2025-03-16T00:19:18Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5584680019,56,Back,5584680021,286,,5584680265,233,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875051,525,7,2,54,13,bu5w8wprynlj9mvphvy8sd94f,0,55.4,78.8,2025-03-16T00:19:11.039Z,2025-03-16T00:19:17Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5584680165,285,,5584680225,233,462,5584680163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788875095,526,50,2,54,15,bu5w8wprynlj9mvphvy8sd94f,1,56.0,81.9,2025-03-16T00:19:13.449Z,2025-03-16T01:11:11Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5584680437,56,Left,5584680629,233,463,5584680439,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
