id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2796678005,286,1,1,37,39,kfq8fhwnmycbtad1u0fyefx0,1,57.2,41.3,2025-04-05T20:44:22.029Z,2025-04-05T20:44:27Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5627502315,155,,5627502327,213,0.46,5627502321,140,88.5,5627502325,212,36.8,5627502329,1,,5627502323,141,65.5,5627502319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678013,287,61,1,37,44,kfq8fhwnmycbtad1u0fyefx0,1,89.1,66.0,2025-04-05T20:44:27.623Z,2025-04-05T20:44:28Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5627502357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678051,288,1,1,37,46,kfq8fhwnmycbtad1u0fyefx0,1,85.4,86.6,2025-04-05T20:44:29.555Z,2025-04-05T20:44:30Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627502649,212,11.3,5627502651,213,4.01,5627502643,56,Center,5627502647,141,73.9,5627502645,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678081,289,1,1,37,47,kfq8fhwnmycbtad1u0fyefx0,1,78.5,73.9,2025-04-05T20:44:30.292Z,2025-04-05T20:44:33Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5627502819,141,91.1,5627502823,213,1.73,5627502817,140,76.7,5627502815,56,Left,5627502821,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678135,290,1,1,37,50,kfq8fhwnmycbtad1u0fyefx0,1,76.0,91.8,2025-04-05T20:44:33.116Z,2025-04-05T20:44:36Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627503205,212,25.4,5627503201,141,86.2,5627503199,140,52.1,5627503197,56,Left,5627503209,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678175,291,1,1,37,53,kfq8fhwnmycbtad1u0fyefx0,1,52.0,86.0,2025-04-05T20:44:36.372Z,2025-04-05T20:44:38Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627503441,140,68.4,5627503447,213,0.03,5627503443,141,86.8,5627503439,56,Left,5627503445,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678187,292,1,1,37,55,kfq8fhwnmycbtad1u0fyefx0,0,68.4,86.8,2025-04-05T20:44:38.076Z,2025-04-05T20:44:39Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5627503503,56,Center,5627503507,141,71.1,5627503511,213,4.11,5627503509,212,13.0,5627503567,156,,5627503505,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678219,364,1,1,37,57,b1rpb2ox52uxcmjrsnqd95pk5,0,29.0,29.1,2025-04-05T20:44:40.257Z,2025-04-05T20:44:41Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627503733,213,0.37,5627503727,140,44.7,5627503725,56,Back,5627503729,141,38.6,5627503731,212,17.7,5627503723,157,,5627503735,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678241,293,1,1,37,59,kfq8fhwnmycbtad1u0fyefx0,0,53.2,59.4,2025-04-05T20:44:42.587Z,2025-04-05T20:44:43Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627503873,140,60.3,5627503879,213,0.74,5627503877,212,10.1,5627503871,56,Center,5627503869,3,,5627503875,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678265,365,1,1,38,2,b1rpb2ox52uxcmjrsnqd95pk5,0,33.5,26.8,2025-04-05T20:44:44.912Z,2025-04-05T20:44:45Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5627504037,56,Back,5627504043,212,10.8,5627504041,141,27.4,5627504039,140,43.8,5627504045,213,0.04,5627504035,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678269,294,1,1,38,2,kfq8fhwnmycbtad1u0fyefx0,0,57.0,70.3,2025-04-05T20:44:44.924Z,2025-04-05T20:44:45Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627504075,141,65.1,5627504071,140,68.8,5627504063,3,,5627504067,56,Center,5627504083,213,6.01,5627504079,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678307,366,1,1,38,4,b1rpb2ox52uxcmjrsnqd95pk5,0,33.6,39.4,2025-04-05T20:44:47.072Z,2025-04-05T20:44:48Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627504263,213,0.38,5627504253,3,,5627504259,141,53.0,5627504255,56,Center,5627504261,212,24.9,5627504257,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678453,295,1,1,38,12,kfq8fhwnmycbtad1u0fyefx0,1,55.9,4.9,2025-04-05T20:44:55.389Z,2025-04-05T20:44:57Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627505117,155,,5627505125,212,14.4,5627505127,213,0.53,5627505121,140,67.7,5627505119,56,Right,5627505123,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678533,296,1,1,38,14,kfq8fhwnmycbtad1u0fyefx0,1,67.7,15.6,2025-04-05T20:44:57.644Z,2025-04-05T20:45:02Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5627505591,212,16.6,5627505589,141,27.1,5627505583,168,,5627505593,213,0.49,5627505585,56,Center,5627505581,3,,5627505587,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678543,297,4,1,38,19,kfq8fhwnmycbtad1u0fyefx0,1,81.0,31.2,2025-04-05T20:45:02.771Z,2025-04-05T20:45:09Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627505879,294,,5627505883,152,,5627505881,56,Center,5627505907,233,367,5627505875,13,,5627505885,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796678539,367,4,1,38,19,b1rpb2ox52uxcmjrsnqd95pk5,0,19.0,68.8,2025-04-05T20:45:02.772Z,2025-04-05T20:45:08Z,9jc85hbpruze4v8u1pjzsjt62,M. Bryant,,5627505769,13,,5627505777,152,,5627505771,294,,5627505781,285,,5627505773,56,Back,5627505987,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796679671,298,15,1,39,38,kfq8fhwnmycbtad1u0fyefx0,1,74.7,31.3,2025-04-05T20:46:21.283Z,2025-04-05T20:46:31Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627512107,56,Center,5627513053,231,48.7,5627513041,102,49.7,5627513047,146,85.5,5627513049,147,39.2,5627513045,458,,5627513075,233,371,5627513035,78,,5627512105,18,,5627512609,72,,5627512103,26,,5627512621,82,,5627513051,230,97.5,5627513043,103,,,,,,,,,19
2796679725,371,10,1,39,38,b1rpb2ox52uxcmjrsnqd95pk5,1,14.5,60.8,2025-04-05T20:46:21.383Z,2025-04-05T20:46:31Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627512419,94,,5627513123,239,,5627513093,233,298,5627512421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796680231,299,27,1,39,53,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-05T20:46:36.121Z,2025-04-05T22:18:01Z,,,,5627872631,233,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796679925,372,27,1,39,53,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-05T20:46:36.121Z,2025-04-05T22:18:00Z,,,,5627872589,233,299,5627515457,41,Injury,5627515459,53,28a0n53jofx4bk7vd74yqcb11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796680829,300,28,1,39,58,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-05T20:46:41.426Z,2025-04-05T22:18:01Z,,,,5627518993,55,299,5627872717,233,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796680011,373,28,1,39,58,b1rpb2ox52uxcmjrsnqd95pk5,1,0.0,0.0,2025-04-05T20:46:41.426Z,2025-04-05T22:18:01Z,,,,5627514023,55,372,5627872675,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681001,301,68,1,41,11,kfq8fhwnmycbtad1u0fyefx0,0,92.4,50.0,2025-04-05T20:47:54.443Z,2025-04-05T20:47:55Z,,,,5627520177,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681173,377,1,1,41,21,b1rpb2ox52uxcmjrsnqd95pk5,0,20.1,59.4,2025-04-05T20:48:03.888Z,2025-04-05T20:48:07Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627521075,212,49.4,5627521077,213,6.24,5627521071,140,67.1,5627521069,56,Center,5627521065,157,,5627521067,198,,5627521073,141,56.6,5627521079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681199,302,1,1,41,24,kfq8fhwnmycbtad1u0fyefx0,1,33.3,26.8,2025-04-05T20:48:07.290Z,2025-04-05T20:48:09Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627521235,212,14.7,5627521231,140,47.1,5627521237,213,0.16,5627521223,3,,5627521233,141,30.3,5627521227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681201,303,61,1,41,26,kfq8fhwnmycbtad1u0fyefx0,0,47.1,30.3,2025-04-05T20:48:09.514Z,2025-04-05T20:48:10Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627521245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681239,378,1,1,41,28,b1rpb2ox52uxcmjrsnqd95pk5,1,59.9,55.8,2025-04-05T20:48:10.935Z,2025-04-05T20:48:12Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5627521419,56,Center,5627521423,141,58.5,5627521417,155,,5627521425,212,8.4,5627521421,140,67.7,5627521427,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681241,379,61,1,41,29,b1rpb2ox52uxcmjrsnqd95pk5,0,69.6,53.9,2025-04-05T20:48:11.783Z,2025-04-05T20:48:15Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5627521437,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681281,305,1,1,41,30,kfq8fhwnmycbtad1u0fyefx0,1,30.4,47.9,2025-04-05T20:48:12.914Z,2025-04-05T20:48:15Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627521625,141,71.1,5627521629,212,15.9,5627521633,213,1.70,5627521623,140,28.5,5627521621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681453,306,1,1,41,32,kfq8fhwnmycbtad1u0fyefx0,1,29.5,83.9,2025-04-05T20:48:15.737Z,2025-04-05T20:48:26Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627522595,56,Back,5627522603,213,0.54,5627522601,212,17.6,5627522597,140,43.9,5627522599,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681481,307,1,1,41,43,kfq8fhwnmycbtad1u0fyefx0,1,78.2,93.5,2025-04-05T20:48:26.178Z,2025-04-05T20:48:28Z,2m28wyud6xi78nt8e92p9keay,M. Malango,,5627522757,213,3.01,5627522751,140,72.1,5627522749,56,Left,5627522755,212,6.5,5627522753,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681545,308,1,1,41,45,kfq8fhwnmycbtad1u0fyefx0,1,72.1,94.7,2025-04-05T20:48:27.994Z,2025-04-05T20:48:31Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627523107,213,3.97,5627523099,56,Left,5627523103,141,82.7,5627523101,140,65.0,5627523105,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681579,309,1,1,41,48,kfq8fhwnmycbtad1u0fyefx0,1,65.6,83.3,2025-04-05T20:48:31.298Z,2025-04-05T20:48:33Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5627523299,56,Left,5627523303,141,96.2,5627523307,213,1.87,5627523301,140,63.0,5627523305,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681599,310,1,1,41,50,kfq8fhwnmycbtad1u0fyefx0,1,63.1,95.4,2025-04-05T20:48:33.538Z,2025-04-05T20:48:34Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627523427,141,87.4,5627523425,140,73.7,5627523423,56,Left,5627523431,213,5.83,5627523429,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681635,311,1,1,41,51,kfq8fhwnmycbtad1u0fyefx0,1,73.7,87.4,2025-04-05T20:48:34.746Z,2025-04-05T20:48:37Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,5627523639,140,67.4,5627523643,212,8.1,5627523645,213,2.52,5627523637,56,Left,5627523641,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681681,312,1,1,41,54,kfq8fhwnmycbtad1u0fyefx0,1,63.3,93.5,2025-04-05T20:48:37.169Z,2025-04-05T20:48:41Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627523863,140,65.3,5627523869,213,4.82,5627523865,141,64.2,5627523867,212,20.0,5627523861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681673,380,83,1,41,56,b1rpb2ox52uxcmjrsnqd95pk5,0,32.7,32.8,2025-04-05T20:48:39.703Z,2025-04-05T20:48:46Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5627524237,399,5gc4aouty93b7kbin9cpgrdre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681743,313,1,1,41,58,kfq8fhwnmycbtad1u0fyefx0,1,65.3,64.2,2025-04-05T20:48:40.969Z,2025-04-05T20:48:43Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627524205,213,1.19,5627524199,140,71.9,5627524201,141,90.0,5627524203,212,18.9,5627524197,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681767,314,1,1,42,1,kfq8fhwnmycbtad1u0fyefx0,1,76.4,82.3,2025-04-05T20:48:44.466Z,2025-04-05T20:48:46Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,5627524359,56,Center,5627524371,213,4.51,5627524363,141,63.7,5627524361,140,73.9,5627524367,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681781,315,61,1,42,3,kfq8fhwnmycbtad1u0fyefx0,0,74.3,63.6,2025-04-05T20:48:46.362Z,2025-04-05T20:48:46Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627524445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681789,316,43,1,42,4,kfq8fhwnmycbtad1u0fyefx0,1,0.0,0.0,2025-04-05T20:48:47.066Z,2025-04-05T20:48:52Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627524965,144,61,5627524473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681823,381,1,1,42,4,b1rpb2ox52uxcmjrsnqd95pk5,0,24.2,27.9,2025-04-05T20:48:47.426Z,2025-04-05T20:50:25Z,9irc1xmfpa2395qef78rfyjje,J. Cedeño,,5627524685,140,25.5,5627524757,286,,5627524749,236,,5627524687,141,27.9,5627524691,213,0.00,5627524753,233,317,5627524689,212,1.4,5627524683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681799,317,74,1,42,4,kfq8fhwnmycbtad1u0fyefx0,1,74.3,63.6,2025-04-05T20:48:47.427Z,2025-04-05T20:48:50Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627524545,285,,5627524779,233,381,5627524543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682961,388,1,1,42,4,b1rpb2ox52uxcmjrsnqd95pk5,1,23.1,25.0,2025-04-05T20:48:47.711Z,2025-04-05T22:39:39Z,70axpxvnx40ax7oxri5pmz9qs,C. Rutz,,5627531179,213,0.41,5627531173,140,32.8,5627531177,212,11.1,5627531171,56,Back,5627531175,141,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796683033,389,61,1,42,5,b1rpb2ox52uxcmjrsnqd95pk5,0,34.2,34.3,2025-04-05T20:48:48.639Z,2025-04-05T22:39:42Z,3ldhrzekr0tztaxr3sc8mmg2x,B. Morris,,5627531593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681841,318,1,1,42,6,kfq8fhwnmycbtad1u0fyefx0,1,69.9,73.9,2025-04-05T20:48:49.450Z,2025-04-05T20:48:50Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627524811,213,3.56,5627524807,141,66.3,5627524805,140,58.9,5627524809,212,12.7,5627524803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681885,319,1,1,42,7,kfq8fhwnmycbtad1u0fyefx0,1,58.9,66.3,2025-04-05T20:48:50.546Z,2025-04-05T20:48:53Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5627525041,141,70.5,5627525037,56,Back,5627525045,213,3.00,5627525043,212,20.5,5627525039,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681921,320,1,1,42,10,kfq8fhwnmycbtad1u0fyefx0,1,38.3,68.2,2025-04-05T20:48:53.498Z,2025-04-05T20:48:56Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627525241,141,23.0,5627525237,56,Back,5627525245,213,4.91,5627525239,140,44.2,5627525243,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796681943,321,1,1,42,13,kfq8fhwnmycbtad1u0fyefx0,1,44.2,23.0,2025-04-05T20:48:56.042Z,2025-04-05T20:48:58Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5627525419,56,Center,5627525425,212,12.3,5627525423,141,37.4,5627525427,213,0.92,5627525421,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682043,322,1,1,42,15,kfq8fhwnmycbtad1u0fyefx0,1,51.3,37.4,2025-04-05T20:48:57.986Z,2025-04-05T20:49:05Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5627526005,56,Right,5627526015,212,20.5,5627526017,213,5.33,5627526011,141,12.8,5627526007,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682057,323,50,1,42,22,kfq8fhwnmycbtad1u0fyefx0,1,75.0,30.6,2025-04-05T20:49:04.843Z,2025-04-05T22:26:13Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,5627526069,56,Center,5627526547,233,382,5627526071,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682119,382,7,1,42,22,b1rpb2ox52uxcmjrsnqd95pk5,1,25.0,69.4,2025-04-05T20:49:04.844Z,2025-04-05T22:26:13Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627526493,233,323,5627526377,56,Back,5627526381,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682137,324,3,1,42,24,kfq8fhwnmycbtad1u0fyefx0,1,74.6,30.6,2025-04-05T20:49:06.930Z,2025-04-05T21:09:00Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627526519,56,Center,5627526591,233,383,5627526521,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682129,383,45,1,42,24,b1rpb2ox52uxcmjrsnqd95pk5,0,25.4,69.4,2025-04-05T20:49:06.930Z,2025-04-05T21:09:00Z,1nw1tmtpagpr647obkvygwgr9,Ryan Williams,,5627526625,233,324,5627526451,56,Back,5627526453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682181,325,1,1,42,26,kfq8fhwnmycbtad1u0fyefx0,1,81.8,27.1,2025-04-05T20:49:09.442Z,2025-04-05T20:49:12Z,5gc4aouty93b7kbin9cpgrdre,A. Søjberg,,5627526763,213,0.08,5627526759,141,28.6,5627526757,140,94.5,5627526761,212,13.4,5627526755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682197,326,1,1,42,29,kfq8fhwnmycbtad1u0fyefx0,0,93.2,28.6,2025-04-05T20:49:12.218Z,2025-04-05T20:49:13Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5627526843,213,1.39,5627526833,155,,5627526839,141,49.3,5627526835,56,Center,5627526841,212,14.3,5627526837,140,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682373,385,1,1,42,33,b1rpb2ox52uxcmjrsnqd95pk5,0,13.6,46.0,2025-04-05T20:49:16.303Z,2025-04-05T20:49:21Z,974nt2pay3nvbe8uyzx0qdhxw,C. Herrera,,5627527765,199,,5627527767,56,Center,5627527773,141,66.9,5627527779,213,0.19,5627527781,1,,5627527777,212,76.4,5627527769,140,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682419,328,1,1,42,40,kfq8fhwnmycbtad1u0fyefx0,1,13.4,30.7,2025-04-05T20:49:22.945Z,2025-04-05T20:49:32Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5627527971,141,92.0,5627527969,140,24.0,5627527999,287,,5627527975,213,1.31,5627527967,56,Back,5627527973,212,43.1,5627528609,1,,5627527965,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682585,329,1,1,42,49,kfq8fhwnmycbtad1u0fyefx0,1,38.5,92.4,2025-04-05T20:49:32.145Z,2025-04-05T20:49:36Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627528901,141,73.5,5627528905,213,4.17,5627528897,56,Back,5627528903,212,15.0,5627528899,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682641,330,1,1,42,53,kfq8fhwnmycbtad1u0fyefx0,1,31.1,73.5,2025-04-05T20:49:35.850Z,2025-04-05T20:49:39Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627529223,213,0.92,5627529219,212,16.4,5627529213,56,Back,5627529215,140,40.6,5627529217,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682691,331,1,1,42,56,kfq8fhwnmycbtad1u0fyefx0,0,45.9,93.5,2025-04-05T20:49:39.659Z,2025-04-05T20:49:42Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627529529,213,6.06,5627529523,141,80.9,5627529519,140,81.1,5627529515,155,,5627529533,1,,5627529527,212,37.9,5627529517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682729,386,12,1,43,1,b1rpb2ox52uxcmjrsnqd95pk5,1,15.3,37.4,2025-04-05T20:49:43.951Z,2025-04-05T20:49:45Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627529735,140,30.4,5627529805,167,,5627529741,213,5.25,5627529737,141,0.0,5627529733,56,Back,5627529739,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682779,332,5,1,43,1,kfq8fhwnmycbtad1u0fyefx0,1,70.2,101.4,2025-04-05T20:49:44.235Z,2025-04-05T22:18:38Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627529999,347,,5627529997,56,Left,5627530059,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682739,387,5,1,43,1,b1rpb2ox52uxcmjrsnqd95pk5,0,29.8,-1.4,2025-04-05T20:49:44.235Z,2025-04-05T22:18:38Z,28a0n53jofx4bk7vd74yqcb11,S. Carroll,,5627530099,233,332,5627529787,56,Back,5627529791,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682829,333,1,1,43,5,kfq8fhwnmycbtad1u0fyefx0,1,71.4,100.0,2025-04-05T20:49:48.041Z,2025-04-05T20:49:52Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627530341,213,3.36,5627530337,141,92.1,5627530331,107,,5627530335,140,43.8,5627530343,1,,5627530333,56,Back,5627530339,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682847,334,1,1,43,9,kfq8fhwnmycbtad1u0fyefx0,1,42.3,89.7,2025-04-05T20:49:51.930Z,2025-04-05T20:49:53Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5627530451,56,Left,5627530457,212,23.1,5627530455,141,95.3,5627530459,213,0.17,5627530453,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682881,335,1,1,43,10,kfq8fhwnmycbtad1u0fyefx0,1,64.8,95.3,2025-04-05T20:49:53.449Z,2025-04-05T20:49:56Z,bnhjfu5p8tysruk7aep5dr1ex,G. Robinson,,5627530637,56,Left,5627530641,141,85.1,5627530645,213,4.34,5627530643,212,7.5,5627530639,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682911,336,1,1,43,13,kfq8fhwnmycbtad1u0fyefx0,1,65.5,81.1,2025-04-05T20:49:56.417Z,2025-04-05T20:49:59Z,d2yqubc3u7bjj96yqawjojod0,X. Gnaulati,,5627530841,141,93.8,5627530837,56,Left,5627530845,213,2.06,5627530843,212,9.8,5627530839,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796682925,337,1,1,43,16,kfq8fhwnmycbtad1u0fyefx0,1,65.8,91.7,2025-04-05T20:49:59.169Z,2025-04-05T20:50:00Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5627530935,56,Left,5627530939,141,94.8,5627530937,140,65.6,5627530941,212,2.1,5627530943,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
