id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value
2800412735,436,1,2,45,3,7neuneh44n9rtsfsh6r0sb9no,1,28.1,33.2,2025-04-13T03:09:28.212Z,2025-04-13T03:09:35Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5648062065,1,,5648062061,212,44.5,5648062055,56,Right,5648062059,141,12.4,5648062053,157,,5648062063,213,5.96,5648062057,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412741,437,44,2,45,7,7neuneh44n9rtsfsh6r0sb9no,1,66.0,18.9,2025-04-13T03:09:31.947Z,2025-04-13T04:24:04Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5648062095,56,Right,5648062111,233,407,5648062097,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412717,407,44,2,45,7,cf5r1qpotp6n5i3vdchsp2en1,0,34.0,81.1,2025-04-13T03:09:31.948Z,2025-04-13T04:24:04Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5648061963,56,Back,5648062131,233,437,5648061965,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412751,438,1,2,45,7,7neuneh44n9rtsfsh6r0sb9no,0,68.3,12.4,2025-04-13T03:09:32.364Z,2025-04-13T04:29:12Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5648062155,168,,5648062165,213,0.23,5648062161,141,15.5,5648062163,212,9.4,5648062157,56,Right,5648062153,3,,5648062159,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412745,408,12,2,45,9,cf5r1qpotp6n5i3vdchsp2en1,1,15.5,84.8,2025-04-13T03:09:33.820Z,2025-04-13T03:09:36Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5648062123,141,69.7,5648062127,213,5.86,5648062125,212,24.9,5648062121,140,37.1,5648062119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412761,439,44,2,45,11,7neuneh44n9rtsfsh6r0sb9no,1,62.4,27.1,2025-04-13T03:09:36.274Z,2025-04-13T04:24:04Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5648062219,286,,5648062225,233,409,5648062217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412747,409,44,2,45,11,cf5r1qpotp6n5i3vdchsp2en1,0,37.6,72.9,2025-04-13T03:09:36.275Z,2025-04-13T04:24:05Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5648062135,56,Back,5648062243,233,439,5648062137,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412767,440,1,2,45,12,7neuneh44n9rtsfsh6r0sb9no,0,61.5,21.7,2025-04-13T03:09:37.013Z,2025-04-13T04:29:05Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5648062271,213,6.07,5648062269,212,5.8,5648062265,140,66.9,5648062261,3,,5648062263,56,Right,5648062267,141,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412757,410,4,2,45,16,cf5r1qpotp6n5i3vdchsp2en1,1,30.9,74.5,2025-04-13T03:09:40.668Z,2025-04-13T04:16:07Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5648062237,285,,5648062233,152,,5648062235,265,,5648062231,56,Back,5648062229,13,,5648062709,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412821,443,4,2,45,16,7neuneh44n9rtsfsh6r0sb9no,0,69.1,25.5,2025-04-13T03:09:40.669Z,2025-04-13T04:16:07Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5648062721,233,410,5648062617,13,,5648062621,152,,5648062619,56,Center,5648062625,286,,5648062623,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412873,411,1,2,45,43,cf5r1qpotp6n5i3vdchsp2en1,0,30.6,77.2,2025-04-13T03:10:07.924Z,2025-04-13T03:10:13Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5648062837,5,,5648062859,213,6.14,5648062861,1,,5648062839,157,,5648062857,212,44.1,5648062841,152,,5648062853,140,72.2,5648062843,56,Center,5648062855,141,68.2,,,,,,,,,,,,,,,,,,,,,
2800412883,444,44,2,45,46,7neuneh44n9rtsfsh6r0sb9no,1,31.1,30.8,2025-04-13T03:10:11.238Z,2025-04-13T04:24:05Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5648062879,56,Back,5648062881,285,,5648062967,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412877,412,44,2,45,46,cf5r1qpotp6n5i3vdchsp2en1,0,68.9,69.2,2025-04-13T03:10:11.239Z,2025-04-13T04:24:05Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5648062865,56,Center,5648062983,233,444,5648062867,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412893,445,1,2,45,47,7neuneh44n9rtsfsh6r0sb9no,1,36.7,29.2,2025-04-13T03:10:11.485Z,2025-04-13T04:29:00Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5648062937,212,7.1,5648062933,140,40.2,5648062935,141,20.3,5648062931,56,Back,5648062929,3,,5648062939,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412909,446,1,2,45,49,7neuneh44n9rtsfsh6r0sb9no,1,40.2,20.3,2025-04-13T03:10:14.005Z,2025-04-13T03:10:17Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5648063035,212,4.5,5648063029,56,Back,5648063031,140,44.5,5648063033,141,20.9,5648063037,213,0.09,5648063027,168,,5648063025,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412913,447,44,2,45,52,7neuneh44n9rtsfsh6r0sb9no,1,40.3,27.4,2025-04-13T03:10:16.565Z,2025-04-13T04:24:06Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5648063087,233,413,5648063057,285,,5648063055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412917,413,44,2,45,52,cf5r1qpotp6n5i3vdchsp2en1,0,59.7,72.6,2025-04-13T03:10:16.566Z,2025-04-13T04:24:06Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5648063071,286,,5648063119,233,447,5648063067,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412927,448,1,2,45,52,7neuneh44n9rtsfsh6r0sb9no,0,44.8,21.1,2025-04-13T03:10:17.092Z,2025-04-13T03:10:19Z,2054x8z63k74or3inr9sl0bu1,L. Fernandes,,,5648063133,213,0.13,5648063125,56,Center,5648063127,140,65.0,5648063123,3,,5648063131,212,21.4,5648063129,141,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412933,414,1,2,45,54,cf5r1qpotp6n5i3vdchsp2en1,1,34.1,86.8,2025-04-13T03:10:18.452Z,2025-04-13T03:10:21Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5648063161,140,36.0,5648063165,212,17.1,5648063163,141,61.8,5648063159,56,Back,5648063167,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412939,415,3,2,45,56,cf5r1qpotp6n5i3vdchsp2en1,0,33.8,65.2,2025-04-13T03:10:21.236Z,2025-04-13T03:13:01Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5648063187,56,Back,5648066691,233,449,5648063189,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412957,449,7,2,45,56,7neuneh44n9rtsfsh6r0sb9no,1,66.2,34.8,2025-04-13T03:10:21.237Z,2025-04-13T03:12:39Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5648066695,233,415,5648063287,56,Center,5648063289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413613,439,61,2,45,57,cf5r1qpotp6n5i3vdchsp2en1,1,41.3,67.8,2025-04-13T03:10:21.941Z,2025-04-13T03:12:49Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5648066875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412963,450,1,2,46,0,7neuneh44n9rtsfsh6r0sb9no,0,63.1,20.3,2025-04-13T03:10:24.946Z,2025-04-13T04:11:45Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5648165703,140,75.8,5648165707,212,29.2,5648165699,155,,5648165705,141,58.5,5648165701,56,Center,5648165709,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412971,416,59,2,46,2,cf5r1qpotp6n5i3vdchsp2en1,1,17.7,37.0,2025-04-13T03:10:26.956Z,2025-04-13T03:12:59Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5648063371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413023,453,61,2,46,2,7neuneh44n9rtsfsh6r0sb9no,1,79.1,62.9,2025-04-13T03:10:27.116Z,2025-04-13T04:11:46Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5648063633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412987,417,12,2,46,3,cf5r1qpotp6n5i3vdchsp2en1,1,18.4,26.4,2025-04-13T03:10:27.858Z,2025-04-13T03:10:40Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5648063461,212,0.5,5648063455,56,Back,5648063459,141,26.4,5648063457,140,18.9,5648063463,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413033,419,5,2,46,3,cf5r1qpotp6n5i3vdchsp2en1,1,18.7,-1.6,2025-04-13T03:10:28.365Z,2025-04-13T04:18:20Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5648170913,233,452,5648063693,347,,5648063691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413021,452,5,2,46,3,7neuneh44n9rtsfsh6r0sb9no,0,81.3,101.6,2025-04-13T03:10:28.365Z,2025-04-13T04:18:21Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5648170923,233,419,5648063629,56,Left,5648063631,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800412989,418,43,2,46,7,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-04-13T03:10:31.949Z,2025-04-13T03:10:50Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5648063465,56,Back,5648063841,144,5,5648063643,233,452,5648063467,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413049,420,1,2,46,20,cf5r1qpotp6n5i3vdchsp2en1,1,19.5,0.0,2025-04-13T03:10:45.364Z,2025-04-13T03:10:47Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5648063761,140,39.1,5648063765,212,24.1,5648063759,56,Back,5648063767,213,0.55,5648063763,141,16.4,5648063757,107,,5648063769,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413055,421,50,2,46,23,cf5r1qpotp6n5i3vdchsp2en1,1,39.3,9.9,2025-04-13T03:10:47.564Z,2025-04-13T03:10:54Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5648063793,56,Back,5648063795,286,,5648063867,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413069,454,7,2,46,23,7neuneh44n9rtsfsh6r0sb9no,1,60.7,90.1,2025-04-13T03:10:47.565Z,2025-04-13T04:12:03Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5648063857,233,421,5648063851,285,,5648063849,56,Left,5648063847,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413119,422,5,2,46,24,cf5r1qpotp6n5i3vdchsp2en1,1,39.7,-1.0,2025-04-13T03:10:48.452Z,2025-04-13T04:18:03Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5648064145,56,Back,5648064151,233,455,5648064147,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413083,455,5,2,46,24,7neuneh44n9rtsfsh6r0sb9no,0,60.3,101.0,2025-04-13T03:10:48.452Z,2025-04-13T04:18:03Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5648063935,56,Left,5648063937,347,,5648064157,233,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413129,423,1,2,46,39,cf5r1qpotp6n5i3vdchsp2en1,0,44.3,0.0,2025-04-13T03:11:03.501Z,2025-04-13T03:11:06Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5648064203,140,69.0,5648064211,1,,5648064207,212,29.7,5648064199,107,,5648064201,56,Right,5648064205,141,19.4,5648064209,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413143,456,1,2,46,44,7neuneh44n9rtsfsh6r0sb9no,1,29.9,88.2,2025-04-13T03:11:08.541Z,2025-04-13T03:11:09Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5648064265,213,6.08,5648064261,141,79.1,5648064255,3,,5648064259,140,58.8,5648064263,212,31.0,5648064257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413149,457,1,2,46,45,7neuneh44n9rtsfsh6r0sb9no,1,58.8,79.1,2025-04-13T03:11:09.661Z,2025-04-13T03:11:11Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5648064289,56,Back,5648064291,140,47.0,5648064295,212,19.3,5648064287,3,,5648064297,213,4.02,5648064331,156,,5648064293,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413165,459,1,2,46,48,7neuneh44n9rtsfsh6r0sb9no,1,45.5,55.2,2025-04-13T03:11:13.053Z,2025-04-13T03:11:17Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5648064391,213,4.03,5648064385,140,30.0,5648064387,141,25.9,5648064389,212,25.7,5648064383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413169,460,1,2,46,53,7neuneh44n9rtsfsh6r0sb9no,1,30.0,25.9,2025-04-13T03:11:17.765Z,2025-04-13T03:11:18Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5648064413,213,2.59,5648064405,56,Back,5648064409,141,37.0,5648064411,212,14.4,5648064407,140,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413191,461,1,2,46,54,7neuneh44n9rtsfsh6r0sb9no,0,18.3,37.0,2025-04-13T03:11:18.725Z,2025-04-13T03:11:22Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5648064543,141,9.4,5648064547,213,5.63,5648064539,56,Back,5648064545,212,30.9,5648064537,155,,5648064541,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413201,424,44,2,46,57,cf5r1qpotp6n5i3vdchsp2en1,1,56.4,90.4,2025-04-13T03:11:21.700Z,2025-04-13T04:24:06Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5648064675,233,462,5648064601,286,,5648064599,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413195,462,44,2,46,57,7neuneh44n9rtsfsh6r0sb9no,0,43.6,9.6,2025-04-13T03:11:21.701Z,2025-04-13T04:24:07Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5648064683,233,424,5648064563,285,,5648064561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413205,425,12,2,46,57,cf5r1qpotp6n5i3vdchsp2en1,1,53.4,90.3,2025-04-13T03:11:21.781Z,2025-04-13T04:28:45Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5648064625,212,9.0,5648064621,140,57.5,5648064669,15,,5648064619,56,Left,5648064627,213,1.07,5648064623,141,100.0,5648064727,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413221,426,5,2,46,58,cf5r1qpotp6n5i3vdchsp2en1,0,57.8,101.5,2025-04-13T03:11:23.037Z,2025-04-13T04:18:04Z,6ydk69km9oe49cg6plrc6u0wk,L. MacKinnon,,,5648064843,233,463,5648064717,347,,5648064715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413233,463,5,2,46,58,7neuneh44n9rtsfsh6r0sb9no,1,42.2,-1.5,2025-04-13T03:11:23.037Z,2025-04-13T04:18:04Z,t8bq7sttljbcrrspxz5tnm5l,D. Wanner,,,5648064773,56,Back,5648064775,347,,5648064833,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413257,464,1,2,47,2,7neuneh44n9rtsfsh6r0sb9no,1,42.7,0.0,2025-04-13T03:11:26.453Z,2025-04-13T03:11:29Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5648064871,141,16.6,5648064875,213,0.69,5648064869,140,56.5,5648064873,212,18.8,5648064865,107,,5648064867,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413275,465,1,2,47,4,7neuneh44n9rtsfsh6r0sb9no,0,55.3,19.6,2025-04-13T03:11:28.990Z,2025-04-13T03:11:31Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5648064963,141,46.1,5648064957,155,,5648064967,213,0.63,5648064959,56,Center,5648064965,212,30.7,5648064961,140,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413307,428,1,2,47,10,cf5r1qpotp6n5i3vdchsp2en1,1,26.5,35.8,2025-04-13T03:11:34.804Z,2025-04-13T03:11:37Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5648065131,140,29.0,5648065129,56,Back,5648065135,212,20.5,5648065137,213,1.44,5648065133,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413319,429,1,2,47,12,cf5r1qpotp6n5i3vdchsp2en1,1,27.8,70.3,2025-04-13T03:11:37.157Z,2025-04-13T03:11:40Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5648065203,56,Back,5648065209,212,19.5,5648065207,141,93.2,5648065211,213,0.92,5648065205,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413331,430,1,2,47,15,cf5r1qpotp6n5i3vdchsp2en1,1,38.7,95.0,2025-04-13T03:11:40.140Z,2025-04-13T03:11:42Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5648065271,212,9.3,5648065269,141,91.8,5648065273,213,6.05,5648065265,56,Back,5648065267,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413351,431,1,2,47,17,cf5r1qpotp6n5i3vdchsp2en1,1,48.0,89.6,2025-04-13T03:11:42.301Z,2025-04-13T03:11:44Z,k3rif7polxoazy70fu2013op,E. Zubak,,,5648065373,140,34.9,5648065379,213,3.48,5648065377,212,14.6,5648065375,141,82.4,5648065371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413373,432,1,2,47,19,cf5r1qpotp6n5i3vdchsp2en1,1,32.8,81.2,2025-04-13T03:11:43.957Z,2025-04-13T03:11:51Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5648065509,140,35.7,5648065517,1,,5648065505,196,,5648065513,212,46.0,5648065515,213,4.78,5648065511,141,13.7,5648065507,56,Back,5648065503,155,,,,,,,,,,,,,,,,,,,,,,,,,
2800413375,433,61,2,47,26,cf5r1qpotp6n5i3vdchsp2en1,0,40.7,7.7,2025-04-13T03:11:51.349Z,2025-04-13T03:11:51Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5648065521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413383,434,5,2,47,27,cf5r1qpotp6n5i3vdchsp2en1,0,42.4,-1.7000000000000002,2025-04-13T03:11:52.087Z,2025-04-13T04:18:05Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5648065557,56,Back,5648065701,233,466,5648065559,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413393,466,5,2,47,27,7neuneh44n9rtsfsh6r0sb9no,1,57.6,101.7,2025-04-13T03:11:52.087Z,2025-04-13T04:18:04Z,do8svqsgqomasmzdwwsgg7qlm,C. Parano,,,5648065631,347,,5648065671,233,434,5648065629,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413413,467,1,2,47,31,7neuneh44n9rtsfsh6r0sb9no,1,58.6,100.0,2025-04-13T03:11:55.837Z,2025-04-13T03:11:58Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5648065759,213,3.37,5648065749,107,,5648065753,140,41.3,5648065757,212,18.6,5648065751,56,Back,5648065755,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413415,468,1,2,47,34,7neuneh44n9rtsfsh6r0sb9no,1,42.0,92.3,2025-04-13T03:11:58.518Z,2025-04-13T03:12:00Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5648065791,140,55.5,5648065795,212,16.5,5648065797,213,5.74,5648065793,141,79.8,5648065789,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413421,469,1,2,47,35,7neuneh44n9rtsfsh6r0sb9no,1,55.5,79.8,2025-04-13T03:12:00.110Z,2025-04-13T03:12:01Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5648065817,140,45.6,5648065819,141,85.7,5648065821,212,11.1,5648065815,56,Back,5648065823,213,2.77,5648065843,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413431,470,61,2,47,41,7neuneh44n9rtsfsh6r0sb9no,0,50.7,79.2,2025-04-13T03:12:06.302Z,2025-04-13T03:12:06Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5648065903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413455,436,1,2,47,44,cf5r1qpotp6n5i3vdchsp2en1,1,62.5,18.0,2025-04-13T03:12:08.725Z,2025-04-13T03:12:12Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5648066021,140,61.9,5648066019,56,Center,5648066027,212,15.0,5648066023,141,40.0,5648066031,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413473,437,1,2,47,47,cf5r1qpotp6n5i3vdchsp2en1,1,67.0,41.0,2025-04-13T03:12:11.805Z,2025-04-13T03:12:14Z,7qt4r82kyz05r8kd8cmdh1xqs,O. Sylla,,,5648066109,213,6.04,5648066103,140,87.9,5648066107,212,22.6,5648066105,141,33.1,5648066101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413479,438,1,2,47,49,cf5r1qpotp6n5i3vdchsp2en1,0,89.0,34.6,2025-04-13T03:12:14.181Z,2025-04-13T03:12:15Z,5nv5d35t6x08kuujy5qptrlec,B. Jamison,,,5648066127,56,Center,5648066135,213,1.69,5648066131,141,44.6,5648066129,140,88.2,5648066133,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413609,471,16,2,47,51,7neuneh44n9rtsfsh6r0sb9no,1,7.1,61.3,2025-04-13T03:12:16.382Z,2025-04-13T04:51:10Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5648066855,56,Center,5648067677,231,49.5,5648067673,103,5.1,5648067681,281,5nv5d35t6x08kuujy5qptrlec,5648066849,22,,5648067685,472,438,5648067431,374,2025-04-13 04:12:15.740,5648067429,72,,5648067435,375,47:51.327,5648067671,102,5648067675,230,98.5,5648066853,28,,5648067669,80,5648203711,17,,,47.7,5648067683,282,5648067679,280,cf5r1qpotp6n5i3vdchsp2en1,OWN_GOAL
2800413809,472,1,2,48,58,7neuneh44n9rtsfsh6r0sb9no,1,49.9,49.9,2025-04-13T03:13:22.623Z,2025-04-13T03:13:28Z,8qjls72u1tvwuxas420p8ed5g,B. Willey,,,5648068057,212,26.0,5648068059,213,3.49,5648068053,140,26.6,5648068055,141,36.8,5648068051,56,Back,5648068061,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413831,473,1,2,49,4,7neuneh44n9rtsfsh6r0sb9no,1,30.2,28.1,2025-04-13T03:13:28.631Z,2025-04-13T03:13:33Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5648068175,212,53.3,5648068171,141,32.9,5648068167,140,80.9,5648068159,157,,5648068179,213,0.06,5648068163,56,Center,5648068181,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413837,474,44,2,49,9,7neuneh44n9rtsfsh6r0sb9no,1,72.3,31.8,2025-04-13T03:13:33.439Z,2025-04-13T04:24:07Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5648068197,56,Center,5648068199,286,,5648068209,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413841,440,44,2,49,9,cf5r1qpotp6n5i3vdchsp2en1,0,27.7,68.2,2025-04-13T03:13:33.440Z,2025-04-13T04:24:08Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5648068205,56,Back,5648068223,233,474,5648068207,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413853,475,1,2,49,9,7neuneh44n9rtsfsh6r0sb9no,0,80.9,32.9,2025-04-13T03:13:33.568Z,2025-04-13T03:13:36Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5648068261,212,17.8,5648068255,56,Center,5648068251,3,,5648068253,168,,5648068259,141,43.1,5648068257,140,96.5,5648068263,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413949,443,1,2,49,24,cf5r1qpotp6n5i3vdchsp2en1,1,11.0,46.3,2025-04-13T03:13:49.294Z,2025-04-13T03:13:54Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5648068761,56,Back,5648068771,212,22.0,5648068767,141,19.7,5648068763,140,22.9,5648068773,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800413961,444,1,2,49,29,cf5r1qpotp6n5i3vdchsp2en1,0,30.0,9.1,2025-04-13T03:13:54.367Z,2025-04-13T03:13:56Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5648068839,56,Right,5648068845,212,40.4,5648068841,140,67.8,5648068843,141,0.0,5648068847,213,6.10,5648068837,155,,5648068849,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
