id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2810019251,399,1,1,41,48,5x54jbfk11lrsmipgsx7cdbai,1,83.2,13.1,2025-05-04T03:18:36.169Z,2025-05-04T03:18:39Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5701033335,212,10.2,5701033337,213,0.85,5701033329,56,Center,5701033331,140,89.6,5701033333,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019255,400,1,1,41,51,5x54jbfk11lrsmipgsx7cdbai,0,89.7,23.3,2025-05-04T03:18:39.425Z,2025-05-04T03:18:41Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5701033363,141,27.1,5701033401,236,,5701033415,286,,5701033407,233,247,5701033361,140,89.7,5701033367,213,1.57,5701033359,56,Center,5701033365,212,2.6,5701033355,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019263,247,12,1,41,52,7c9knuwazz9k9449u5rnuuy5m,1,10.8,76.9,2025-05-04T03:18:39.525Z,2025-05-04T03:18:42Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701033421,233,400,5701033397,185,,5701033399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019285,401,1,1,41,56,5x54jbfk11lrsmipgsx7cdbai,1,81.6,9.5,2025-05-04T03:18:43.842Z,2025-05-04T03:18:46Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5701033551,56,Right,5701033559,213,2.95,5701033557,212,16.3,5701033553,140,66.4,5701033555,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019289,402,1,1,41,58,5x54jbfk11lrsmipgsx7cdbai,0,65.9,14.7,2025-05-04T03:18:45.962Z,2025-05-04T03:18:48Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701033591,1,,5701033585,141,26.8,5701033589,213,0.22,5701033587,212,37.1,5701033581,56,Center,5701033583,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019429,248,5,1,42,0,7c9knuwazz9k9449u5rnuuy5m,1,-0.8,68.4,2025-05-04T03:18:47.484Z,2025-05-04T04:32:33Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701039309,233,403,5701034339,346,,5701034337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019319,403,5,1,42,0,5x54jbfk11lrsmipgsx7cdbai,0,100.8,31.6,2025-05-04T03:18:47.484Z,2025-05-04T04:32:33Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701033755,56,Center,5701039319,233,248,5701033757,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019469,249,1,1,42,28,7c9knuwazz9k9449u5rnuuy5m,1,4.5,55.5,2025-05-04T03:19:15.645Z,2025-05-04T03:19:22Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5701034583,212,67.3,5701034587,1,,5701034579,140,67.7,5701034577,56,Center,5701034581,141,38.9,5701034585,213,6.11,5701034575,124,,5701034591,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019487,250,1,1,42,35,7c9knuwazz9k9449u5rnuuy5m,1,65.6,44.3,2025-05-04T03:19:22.732Z,2025-05-04T03:19:24Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5701034699,213,4.86,5701034697,212,7.7,5701034691,56,Center,5701034695,141,33.1,5701034693,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019505,251,1,1,42,37,7c9knuwazz9k9449u5rnuuy5m,1,66.6,32.4,2025-05-04T03:19:24.604Z,2025-05-04T03:19:28Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701034811,140,90.1,5701034817,213,5.95,5701034813,141,20.0,5701034807,155,,5701034809,56,Right,5701034815,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019541,252,1,1,42,41,7c9knuwazz9k9449u5rnuuy5m,1,92.0,15.9,2025-05-04T03:19:28.555Z,2025-05-04T03:19:34Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5701035041,212,6.0,5701035035,141,8.8,5701035031,140,88.6,5701035027,56,Right,5701035045,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019567,253,1,1,42,47,7c9knuwazz9k9449u5rnuuy5m,1,81.7,5.8,2025-05-04T03:19:34.604Z,2025-05-04T03:19:38Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5701035165,141,15.3,5701035161,56,Right,5701035169,213,2.76,5701035167,212,17.5,5701035163,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019581,254,1,1,42,50,7c9knuwazz9k9449u5rnuuy5m,1,59.5,15.9,2025-05-04T03:19:38.180Z,2025-05-04T03:30:24Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5701035295,1,,5701035285,56,Back,5701035293,213,1.95,5701035291,212,37.7,5701035289,141,67.5,5701035287,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019621,255,1,1,42,56,7c9knuwazz9k9449u5rnuuy5m,1,48.0,71.4,2025-05-04T03:19:43.780Z,2025-05-04T03:19:45Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5701035483,213,4.13,5701035475,56,Back,5701035477,140,38.9,5701035479,141,49.9,5701035481,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019647,256,1,1,42,57,7c9knuwazz9k9449u5rnuuy5m,1,35.4,55.5,2025-05-04T03:19:45.035Z,2025-05-04T03:19:49Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5701035625,141,25.5,5701035621,56,Back,5701035627,212,22.7,5701035629,213,5.17,5701035623,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019655,257,1,1,43,2,7c9knuwazz9k9449u5rnuuy5m,1,57.6,15.9,2025-05-04T03:19:49.756Z,2025-05-04T03:19:52Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5701035723,141,5.6,5701035727,213,5.73,5701035721,140,68.5,5701035725,212,13.4,5701035719,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019667,258,1,1,43,5,7c9knuwazz9k9449u5rnuuy5m,1,66.1,4.7,2025-05-04T03:19:52.723Z,2025-05-04T03:19:56Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5701035811,213,2.02,5701035805,140,60.0,5701035809,212,14.6,5701035807,141,24.0,5701035803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019685,259,1,1,43,8,7c9knuwazz9k9449u5rnuuy5m,1,61.0,21.9,2025-05-04T03:19:55.980Z,2025-05-04T03:19:59Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701035943,140,43.9,5701035947,141,29.7,5701035951,213,2.85,5701035949,212,18.7,5701035939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019715,260,1,1,43,11,7c9knuwazz9k9449u5rnuuy5m,1,45.5,30.0,2025-05-04T03:19:59.444Z,2025-05-04T03:20:04Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5701036073,213,1.58,5701036065,56,Back,5701036069,141,56.3,5701036071,212,17.9,5701036067,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019731,261,1,1,43,16,7c9knuwazz9k9449u5rnuuy5m,1,45.4,57.5,2025-05-04T03:20:04.052Z,2025-05-04T03:20:06Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5701036151,56,Left,5701036157,212,30.7,5701036159,213,0.87,5701036153,140,64.2,5701036155,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019745,262,1,1,43,19,7c9knuwazz9k9449u5rnuuy5m,1,62.6,93.5,2025-05-04T03:20:06.516Z,2025-05-04T03:20:10Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701036253,212,16.5,5701036255,213,5.27,5701036251,141,72.9,5701036249,140,70.9,5701036247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019753,263,1,1,43,23,7c9knuwazz9k9449u5rnuuy5m,1,67.7,66.7,2025-05-04T03:20:10.572Z,2025-05-04T03:20:13Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5701036345,56,Center,5701036353,213,4.40,5701036351,212,16.5,5701036347,140,62.9,5701036349,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019761,264,1,1,43,26,7c9knuwazz9k9449u5rnuuy5m,1,62.9,43.6,2025-05-04T03:20:13.709Z,2025-05-04T03:20:15Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701036397,141,17.3,5701036399,212,19.5,5701036393,56,Right,5701036401,213,5.12,5701036395,140,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019773,265,1,1,43,27,7c9knuwazz9k9449u5rnuuy5m,1,70.7,13.4,2025-05-04T03:20:15.404Z,2025-05-04T03:20:17Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5701036473,212,12.9,5701036475,213,1.83,5701036471,141,31.8,5701036469,140,67.6,5701036467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019797,266,1,1,43,30,7c9knuwazz9k9449u5rnuuy5m,1,69.8,28.8,2025-05-04T03:20:17.492Z,2025-05-04T03:20:22Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701036635,212,18.7,5701036633,141,51.2,5701036637,213,0.95,5701036629,56,Center,5701036631,140,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019803,267,50,1,43,32,7c9knuwazz9k9449u5rnuuy5m,1,73.5,41.8,2025-05-04T03:20:19.938Z,2025-05-04T03:29:05Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,,5701036663,56,Center,5701052549,286,,5701052591,233,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019793,404,7,1,43,32,5x54jbfk11lrsmipgsx7cdbai,0,26.5,58.2,2025-05-04T03:20:19.939Z,2025-05-04T05:00:18Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701052493,56,Back,5701052495,285,,5701052575,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019811,268,1,1,43,34,7c9knuwazz9k9449u5rnuuy5m,0,80.9,29.5,2025-05-04T03:20:22.482Z,2025-05-04T03:29:47Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5701053401,212,1.7,5701053437,233,456,5701036725,56,Center,5701053403,213,0.00,5701053435,236,,5701053441,286,,5701053397,140,82.5,5701053399,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810022453,456,74,1,43,35,5x54jbfk11lrsmipgsx7cdbai,1,14.8,58.5,2025-05-04T03:20:22.483Z,2025-05-04T03:29:46Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5701053151,56,Back,5701053153,285,,5701053465,233,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019847,405,12,1,43,36,5x54jbfk11lrsmipgsx7cdbai,1,15.0,71.2,2025-05-04T03:20:24.062Z,2025-05-04T03:31:17Z,7ehcrcdv82ib5fkpo3498gpgp,K. Awuah,,,5701036951,212,2.6,5701036953,213,6.26,5701036945,56,Back,5701036947,140,17.5,5701036949,141,71.1,5701039107,397,,5701039109,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020125,271,74,1,43,36,7c9knuwazz9k9449u5rnuuy5m,1,81.5,25.3,2025-05-04T03:20:24.063Z,2025-05-04T03:21:27Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5701038689,285,,5701038687,56,Center,5701039077,397,,5701039121,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810022551,457,44,1,43,36,5x54jbfk11lrsmipgsx7cdbai,1,23.1,83.6,2025-05-04T03:20:24.382Z,2025-05-04T05:03:08Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701053847,233,306,5701053805,56,Back,5701053807,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810022553,306,44,1,43,36,7c9knuwazz9k9449u5rnuuy5m,0,76.9,16.4,2025-05-04T03:20:24.383Z,2025-05-04T04:33:19Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5701053831,286,,5701053829,56,Right,5701053863,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019859,406,1,1,43,37,5x54jbfk11lrsmipgsx7cdbai,1,22.8,91.1,2025-05-04T03:20:24.827Z,2025-05-04T04:32:33Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701037009,3,,5701037015,141,77.9,5701037011,56,Back,5701037019,213,5.52,5701037017,212,13.0,5701037013,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019861,407,4,1,43,42,5x54jbfk11lrsmipgsx7cdbai,1,32.8,83.0,2025-05-04T03:20:30.116Z,2025-05-04T03:20:36Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701037039,13,,5701037063,233,269,5701037045,152,,5701037049,285,,5701037047,265,,5701037043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019849,269,4,1,43,42,7c9knuwazz9k9449u5rnuuy5m,0,67.2,17.0,2025-05-04T03:20:30.117Z,2025-05-04T03:21:33Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5701036989,152,,5701036987,56,Right,5701036991,265,,5701039245,55,270,5701037103,233,407,5701036985,13,,5701036993,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810019885,270,17,1,43,48,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T03:20:36.269Z,2025-05-04T05:28:23Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5701039211,55,269,5701037243,13,243,5701037239,31,,5701164787,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020059,408,1,1,44,14,5x54jbfk11lrsmipgsx7cdbai,1,33.7,86.2,2025-05-04T03:21:02.156Z,2025-05-04T03:31:38Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5701038313,152,,5701038319,141,63.0,5701038317,140,29.5,5701038311,5,,5701055283,189,,5701038315,56,Back,5701038323,213,4.44,5701038321,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020083,409,1,1,44,15,5x54jbfk11lrsmipgsx7cdbai,1,29.4,63.0,2025-05-04T03:21:02.787Z,2025-05-04T03:21:06Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701038421,56,Back,5701038429,213,5.88,5701038427,212,10.5,5701038423,140,38.6,5701038425,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020099,410,1,1,44,18,5x54jbfk11lrsmipgsx7cdbai,1,38.6,57.0,2025-05-04T03:21:05.916Z,2025-05-04T03:21:08Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5701038539,213,2.88,5701038537,212,10.9,5701038531,56,Back,5701038533,140,28.6,5701038535,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020105,411,1,1,44,21,5x54jbfk11lrsmipgsx7cdbai,1,28.1,61.4,2025-05-04T03:21:08.724Z,2025-05-04T03:21:10Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701038593,213,1.02,5701038585,56,Back,5701038591,212,15.5,5701038587,140,35.9,5701038589,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020111,412,1,1,44,22,5x54jbfk11lrsmipgsx7cdbai,1,36.0,80.9,2025-05-04T03:21:09.708Z,2025-05-04T03:32:01Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5701038621,213,4.21,5701038615,140,28.4,5701038617,141,59.4,5701038619,212,16.7,5701038613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020117,413,1,1,44,23,5x54jbfk11lrsmipgsx7cdbai,1,28.3,59.3,2025-05-04T03:21:10.932Z,2025-05-04T03:21:13Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5701038647,56,Back,5701038651,141,21.0,5701038649,140,39.1,5701038655,213,5.12,5701038653,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020135,414,1,1,44,25,5x54jbfk11lrsmipgsx7cdbai,1,39.1,20.7,2025-05-04T03:21:12.828Z,2025-05-04T03:21:16Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701038763,140,59.9,5701038761,56,Right,5701038767,212,23.7,5701038769,213,5.88,5701038765,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020143,415,1,1,44,29,5x54jbfk11lrsmipgsx7cdbai,1,58.3,10.0,2025-05-04T03:21:16.540Z,2025-05-04T03:21:18Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5701038835,140,63.0,5701038833,56,Center,5701038839,212,11.1,5701038841,213,1.11,5701038837,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020149,416,1,1,44,30,5x54jbfk11lrsmipgsx7cdbai,1,64.8,25.0,2025-05-04T03:21:18.469Z,2025-05-04T03:21:37Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5701038881,212,17.3,5701038877,140,51.3,5701038879,141,10.3,5701038873,155,,5701038883,213,3.76,5701038875,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020163,417,1,1,44,33,5x54jbfk11lrsmipgsx7cdbai,1,51.2,10.4,2025-05-04T03:21:20.724Z,2025-05-04T03:21:40Z,dek9c2ef9ahynvfrk60d9tm5m,Y. Leerman,,,5701038973,212,10.7,5701038975,213,0.67,5701038971,141,20.1,5701038967,56,Right,5701038969,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020179,418,1,1,44,37,5x54jbfk11lrsmipgsx7cdbai,1,64.3,22.5,2025-05-04T03:21:25.436Z,2025-05-04T03:21:27Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5701039131,141,12.0,5701039129,140,85.8,5701039127,56,Right,5701039135,213,5.98,5701039133,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020183,419,1,1,44,39,5x54jbfk11lrsmipgsx7cdbai,1,88.4,11.3,2025-05-04T03:21:27.180Z,2025-05-04T03:27:44Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5701039161,213,1.60,5701039157,141,44.5,5701039159,212,22.6,5701039153,56,Center,5701039155,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020187,420,61,1,44,41,5x54jbfk11lrsmipgsx7cdbai,0,88.0,44.5,2025-05-04T03:21:29.252Z,2025-05-04T03:27:56Z,ekzwxb68vg0w7o14zcq8n4vs9,Z. Ryan,,,5701039187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020191,272,12,1,44,43,7c9knuwazz9k9449u5rnuuy5m,1,8.8,63.6,2025-05-04T03:21:30.509Z,2025-05-04T03:25:20Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5701039217,140,5.6,5701039219,141,72.6,5701039221,212,7.0,5701039225,213,2.07,5701039215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020201,273,43,1,44,44,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T03:21:32.429Z,2025-05-04T03:25:22Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5701046453,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020217,274,1,1,44,45,7c9knuwazz9k9449u5rnuuy5m,1,3.9,75.9,2025-05-04T03:21:32.740Z,2025-05-04T03:21:38Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5701039375,212,26.5,5701039373,141,92.7,5701039369,56,Back,5701039371,140,26.7,5701039377,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020225,276,1,1,44,49,7c9knuwazz9k9449u5rnuuy5m,1,53.4,92.0,2025-05-04T03:21:36.949Z,2025-05-04T03:21:40Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,,5701039423,140,56.9,5701039427,212,21.3,5701039429,213,4.89,5701039421,56,Center,5701039425,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020273,277,1,1,44,52,7c9knuwazz9k9449u5rnuuy5m,1,53.9,63.4,2025-05-04T03:21:39.901Z,2025-05-04T03:21:47Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5701039717,141,12.8,5701039719,212,35.3,5701039713,56,Right,5701039721,213,4.93,5701039723,1,,5701039715,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020279,278,1,1,44,59,7c9knuwazz9k9449u5rnuuy5m,1,70.8,8.3,2025-05-04T03:21:47.030Z,2025-05-04T03:21:49Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5701039775,141,17.3,5701039773,140,65.9,5701039777,212,8.0,5701039779,213,2.27,5701039771,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020293,279,1,1,45,2,7c9knuwazz9k9449u5rnuuy5m,1,65.9,17.3,2025-05-04T03:21:49.581Z,2025-05-04T03:21:54Z,613kkjtvfyf7mbvrqt9pcizmd,J. Gyau,,,5701039905,140,59.8,5701039911,213,2.12,5701039907,141,32.8,5701039909,212,12.3,5701039903,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020307,280,1,1,45,6,7c9knuwazz9k9449u5rnuuy5m,1,59.2,26.2,2025-05-04T03:21:53.927Z,2025-05-04T03:21:58Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701040003,140,49.8,5701040005,141,45.8,5701040011,213,2.21,5701040001,56,Back,5701040007,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020317,281,1,1,45,10,7c9knuwazz9k9449u5rnuuy5m,1,51.2,44.0,2025-05-04T03:21:57.797Z,2025-05-04T03:21:59Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5701040045,141,23.7,5701040041,56,Back,5701040047,212,14.2,5701040049,213,4.47,5701040043,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020319,282,1,1,45,11,7c9knuwazz9k9449u5rnuuy5m,0,46.4,20.7,2025-05-04T03:21:59.189Z,2025-05-04T03:22:00Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5701040073,56,Right,5701040075,140,73.4,5701040081,213,6.09,5701040077,141,12.5,5701040079,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020323,421,70,1,45,13,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-04T03:22:00.968Z,2025-05-04T03:22:01Z,,,,,5701040091,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020337,283,1,1,45,14,7c9knuwazz9k9449u5rnuuy5m,0,68.3,17.1,2025-05-04T03:22:02.213Z,2025-05-04T03:22:02Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701040163,140,66.4,5701040165,141,0.0,5701040161,56,Right,5701040167,212,12.1,5701040169,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020333,422,61,1,45,14,5x54jbfk11lrsmipgsx7cdbai,0,39.5,78.7,2025-05-04T03:22:02.237Z,2025-05-04T03:22:02Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5701040147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020339,284,43,1,45,15,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-05-04T03:22:02.499Z,2025-05-04T03:22:17Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701040171,56,Right,5701040591,144,5,5701040173,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020349,285,1,1,45,16,7c9knuwazz9k9449u5rnuuy5m,1,56.3,10.7,2025-05-04T03:22:03.973Z,2025-05-04T03:26:17Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5701040239,56,Center,5701040245,212,13.5,5701040247,213,0.98,5701040241,140,63.5,5701040243,141,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020377,287,1,1,45,17,7c9knuwazz9k9449u5rnuuy5m,1,57.7,25.4,2025-05-04T03:22:04.859Z,2025-05-04T03:26:29Z,40qi53orb0eur2jevowkvrcb8,P. Leal,,,5701048425,141,9.2,5701048417,56,Right,5701048429,213,5.80,5701048427,212,23.8,5701048421,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810020373,286,1,1,45,18,7c9knuwazz9k9449u5rnuuy5m,1,62.4,21.3,2025-05-04T03:22:05.605Z,2025-05-04T03:22:11Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5701040393,212,17.9,5701040395,213,5.77,5701040391,141,8.3,5701040387,56,Right,5701040389,140,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
