id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2813069403,325,1,1,40,34,5x54jbfk11lrsmipgsx7cdbai,1,66.8,47.6,2025-05-10T22:47:42.751Z,2025-05-10T22:47:46Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717906377,212,3.3,5717906373,140,69.9,5717906379,213,0.04,5717906371,56,Center,5717906375,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069417,326,1,1,40,38,5x54jbfk11lrsmipgsx7cdbai,1,69.9,47.8,2025-05-10T22:47:46.527Z,2025-05-10T22:47:48Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717906433,212,17.1,5717906429,140,66.7,5717906431,141,72.4,5717906435,213,1.77,5717906427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069449,327,1,1,40,40,5x54jbfk11lrsmipgsx7cdbai,1,66.7,72.4,2025-05-10T22:47:48.447Z,2025-05-10T22:47:52Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717906625,140,73.2,5717906629,212,15.9,5717906631,213,1.13,5717906623,56,Left,5717906627,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069479,328,1,1,40,43,5x54jbfk11lrsmipgsx7cdbai,1,72.3,93.2,2025-05-10T22:47:51.951Z,2025-05-10T22:47:55Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717906789,141,85.1,5717906791,212,15.9,5717906785,56,Left,5717906787,140,58.1,5717906793,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069505,329,1,1,40,47,5x54jbfk11lrsmipgsx7cdbai,1,58.1,85.1,2025-05-10T22:47:55.440Z,2025-05-10T22:47:58Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717906905,56,Back,5717906909,141,66.6,5717906907,140,42.0,5717906917,213,3.78,5717906913,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069545,330,1,1,40,49,5x54jbfk11lrsmipgsx7cdbai,1,40.2,64.3,2025-05-10T22:47:57.879Z,2025-05-10T22:48:02Z,e2olfsduxvaqsx6rdbaasa356,M. Nyeman,,,5717907131,212,20.6,5717907129,141,34.3,5717907127,140,37.7,5717907125,56,Back,5717907133,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069593,331,1,1,40,54,5x54jbfk11lrsmipgsx7cdbai,1,45.0,21.8,2025-05-10T22:48:02.447Z,2025-05-10T22:48:08Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717907389,140,70.4,5717907391,141,6.1,5717907395,213,5.90,5717907393,212,28.7,5717907387,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069601,332,4,1,41,0,5x54jbfk11lrsmipgsx7cdbai,1,86.4,10.0,2025-05-10T22:48:08.272Z,2025-05-11T00:21:31Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717907449,13,,5717907457,286,,5717907453,152,,5717907455,265,,5717907489,233,292,5717907451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069597,292,4,1,41,0,ck22dnk93ng8ax7wonlff7yms,0,13.6,90.0,2025-05-10T22:48:08.273Z,2025-05-11T00:21:31Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717907465,152,,5717907461,13,,5717907463,56,Back,5717907467,265,,5717907469,285,,5717907509,233,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813069863,293,17,1,41,14,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T22:48:22.772Z,2025-05-11T04:46:31Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717908833,31,,5717908837,13,243,5717908945,189,,5718258743,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070155,333,1,1,42,6,5x54jbfk11lrsmipgsx7cdbai,1,89.7,4.7,2025-05-10T22:49:14.240Z,2025-05-10T22:49:33Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,1.0,,5717910531,2,,5717910545,212,23.2,5717910539,56,Center,5717910543,141,38.8,5717910537,152,,5717911233,154,,5717910535,155,,5717911231,210,15,5717910541,140,5717910533,5,,90.9,5717910547,213,,,,,,,,,,,,,,,,,1.52,,
2813070163,334,15,1,42,12,5x54jbfk11lrsmipgsx7cdbai,1,90.9,38.8,2025-05-10T22:49:19.992Z,2025-05-10T22:49:34Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5717911269,103,5.1,5717911267,102,50.5,5717910879,328,,5717911261,154,,5717910869,15,,5717911271,146,98.4,5717911273,147,46.8,5717910583,17,,5717911263,55,5717910865,24,,333,5717911289,233,5717911257,78,,5717910585,56,5717911259,29,,,Center,,,,,,,294,,
2813070167,294,10,1,42,12,ck22dnk93ng8ax7wonlff7yms,1,1.8,49.9,2025-05-10T22:49:20.092Z,2025-05-10T22:49:34Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717911293,233,334,5717910613,56,Back,5717910609,178,,5717910611,182,,5717910607,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070179,295,6,1,42,13,ck22dnk93ng8ax7wonlff7yms,0,4.5,54.2,2025-05-10T22:49:21.225Z,2025-05-11T00:21:42Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717910737,56,Back,5717910739,73,,5717910783,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070165,335,6,1,42,13,5x54jbfk11lrsmipgsx7cdbai,1,95.5,45.8,2025-05-10T22:49:21.225Z,2025-05-11T00:21:41Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5717910637,56,Center,5717910769,233,295,5717910639,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070379,336,1,1,42,37,5x54jbfk11lrsmipgsx7cdbai,0,99.5,99.5,2025-05-10T22:49:45.345Z,2025-05-10T22:49:48Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717911899,141,41.9,5717911903,213,4.56,5717911897,140,93.7,5717911893,223,,5717911895,56,Center,5717911889,6,,5717911891,155,,5717911905,1,,5717911901,212,5717911887,2,,39.6,,,,,,,,,,,,,,,,,,,,,
2813070397,296,12,1,42,41,ck22dnk93ng8ax7wonlff7yms,1,6.9,54.5,2025-05-10T22:49:49.179Z,2025-05-10T22:59:00Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,,5717911995,140,19.5,5717912001,213,6.01,5717911999,212,13.7,5717912035,15,,5717911993,56,Back,5717911997,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070409,337,15,1,42,42,5x54jbfk11lrsmipgsx7cdbai,1,80.0,55.2,2025-05-10T22:49:50.265Z,2025-05-11T00:46:21Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717913121,20,,5717913269,231,50.4,5717913255,102,50.1,5717913267,230,97.1,5717913261,458,,5717913253,78,,5717912065,18,,5717912067,56,Center,5717913125,82,5717913119,25,,,5717913263,146,5717913265,147,52.2,5717913257,103,5718315139,328,5717913259,215,19,,5717913275,233,,,,92.0,,297
2813070435,297,10,1,42,42,ck22dnk93ng8ax7wonlff7yms,1,8.0,47.8,2025-05-10T22:49:50.365Z,2025-05-10T22:59:01Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717912213,94,,5717912215,56,Back,5717913283,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070453,338,1,1,42,44,5x54jbfk11lrsmipgsx7cdbai,1,70.1,66.3,2025-05-10T22:49:52.329Z,2025-05-10T22:49:54Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717912317,212,24.2,5717912313,140,83.4,5717912311,56,Left,5717912315,141,95.4,5717912319,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070489,339,1,1,42,45,5x54jbfk11lrsmipgsx7cdbai,0,82.3,91.5,2025-05-10T22:49:53.865Z,2025-05-10T22:50:07Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717912467,56,Center,5717912463,2,,5717912473,212,29.1,5717912469,140,94.1,5717912475,213,5.15,5717912471,141,52.7,5717912855,233,298,5717912465,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070509,298,41,1,42,49,ck22dnk93ng8ax7wonlff7yms,0,8.1,50.9,2025-05-10T22:49:57.267Z,2025-05-10T22:50:14Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717912859,233,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070513,340,1,1,42,50,5x54jbfk11lrsmipgsx7cdbai,1,77.8,38.6,2025-05-10T22:49:58.801Z,2025-05-10T22:50:10Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,1.0,,5717912599,213,2.19,5717912593,140,74.1,5717912597,212,6.7,5717912595,141,46.6,5717912589,56,Center,5717912907,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070519,341,13,1,42,51,5x54jbfk11lrsmipgsx7cdbai,1,74.1,46.6,2025-05-10T22:49:59.665Z,2025-05-11T00:46:45Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717912923,103,72.2,5717912911,25,,5717912627,56,Center,5717912917,55,340,5717912925,230,97.8,5717912915,29,,5717912927,231,49.8,5717912799,20,,5717912913,81,5717912625,18,,,5717912921,102,,,,,,,,,,,,,,,,,38.2,,
2813070551,299,5,1,42,53,ck22dnk93ng8ax7wonlff7yms,1,-0.9,61.7,2025-05-10T22:50:01.348Z,2025-05-11T00:27:40Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717912851,233,342,5717912847,56,Back,5717912849,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070541,342,5,1,42,53,5x54jbfk11lrsmipgsx7cdbai,0,100.9,38.3,2025-05-10T22:50:01.348Z,2025-05-11T00:27:40Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717912863,233,299,5717912779,346,,5717912777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070791,300,1,1,43,31,ck22dnk93ng8ax7wonlff7yms,0,4.3,56.3,2025-05-10T22:50:39.924Z,2025-05-10T22:50:43Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717914067,140,61.6,5717914063,124,,5717914073,213,0.22,5717914069,141,76.4,5717914077,74,,5717914075,1,,5717914071,212,61.7,5717914065,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070825,343,1,1,43,37,5x54jbfk11lrsmipgsx7cdbai,0,41.4,19.2,2025-05-10T22:50:45.506Z,2025-05-10T22:55:38Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5717914269,213,4.64,5717914261,56,Back,5717914265,141,17.1,5717914259,3,,5717914263,140,41.3,5717914267,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070891,304,44,1,43,39,ck22dnk93ng8ax7wonlff7yms,1,54.8,79.4,2025-05-10T22:50:47.833Z,2025-05-11T00:22:16Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5717968301,286,,5717914569,56,Left,5717968393,233,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070831,344,44,1,43,39,5x54jbfk11lrsmipgsx7cdbai,0,45.2,20.6,2025-05-10T22:50:47.834Z,2025-05-11T00:54:04Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5717914285,285,,5717968435,233,304,5717914283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070837,301,61,1,43,40,ck22dnk93ng8ax7wonlff7yms,1,59.8,66.0,2025-05-10T22:50:48.148Z,2025-05-10T22:58:05Z,csx9pmpibyblftludnkd6j36x,M. Epps,,,5717914313,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070833,345,1,1,43,41,5x54jbfk11lrsmipgsx7cdbai,0,41.3,17.1,2025-05-10T22:50:49.842Z,2025-05-11T00:54:03Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717914295,141,16.7,5717917413,157,,5717929211,236,,5717929217,286,,5717917415,1,,5717914293,140,33.7,5717914291,56,Back,5717929213,233,303,5717914299,213,5717914297,212,8.0,3.18,,,,,,,,,,,,,,,,,,,,,
2813070885,303,74,1,43,41,ck22dnk93ng8ax7wonlff7yms,1,60.1,89.1,2025-05-10T22:50:49.843Z,2025-05-11T00:21:46Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717914537,56,Left,5717929175,285,,5717929233,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070873,346,44,1,43,43,5x54jbfk11lrsmipgsx7cdbai,1,42.9,24.4,2025-05-10T22:50:51.163Z,2025-05-10T23:11:01Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717914459,56,Back,5717932045,285,,5717968469,233,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070853,302,44,1,43,43,ck22dnk93ng8ax7wonlff7yms,0,57.1,75.6,2025-05-10T22:50:51.164Z,2025-05-10T23:11:02Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5717914397,286,,5717914395,56,Center,5717967939,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070879,347,1,1,43,44,5x54jbfk11lrsmipgsx7cdbai,0,33.7,16.7,2025-05-10T22:50:52.090Z,2025-05-10T22:50:53Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717914493,3,,5717914501,212,14.7,5717914497,140,41.9,5717914499,141,0.0,5717914503,213,5.34,5717914495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070949,306,5,1,43,44,ck22dnk93ng8ax7wonlff7yms,1,57.0,101.1,2025-05-10T22:50:52.926Z,2025-05-11T00:27:41Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5717914905,233,348,5717914807,56,Left,5717914809,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070881,348,5,1,43,44,5x54jbfk11lrsmipgsx7cdbai,0,43.0,-1.1,2025-05-10T22:50:52.926Z,2025-05-11T00:27:41Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717914511,56,Back,5717914927,233,306,5717914513,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813070907,305,43,1,43,46,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-05-10T22:50:54.227Z,2025-05-10T22:50:58Z,4f03usm5tnljkqleajmz9kmol,C. Lancaster,,,5717914619,56,Center,5717914627,213,1.77,5717914623,141,74.5,5717914745,144,1,5717914625,212,4.2,5717914621,140,64.4,5717914617,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071021,307,1,1,43,57,ck22dnk93ng8ax7wonlff7yms,1,55.3,100.0,2025-05-10T22:51:05.443Z,2025-05-10T22:51:07Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,,5717915197,141,88.3,5717915193,56,Left,5717915195,140,51.8,5717915191,107,,5717915199,212,9.8,5717915201,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071053,309,1,1,44,0,ck22dnk93ng8ax7wonlff7yms,1,51.8,88.3,2025-05-10T22:51:08.971Z,2025-05-10T22:58:01Z,1xpjec3sk3ykvgcg67jkxtzo,M. Adedokun,,,5717915351,212,39.4,5717915355,1,,5717915345,56,Back,5717915347,140,22.6,5717915349,141,51.9,5717915353,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071081,310,1,1,44,4,ck22dnk93ng8ax7wonlff7yms,1,22.6,51.9,2025-05-10T22:51:11.995Z,2025-05-10T22:51:18Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,,5717915505,140,24.5,5717915511,213,4.87,5717915509,212,12.5,5717915507,141,33.7,5717915503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071189,311,1,1,44,23,ck22dnk93ng8ax7wonlff7yms,0,31.1,44.0,2025-05-10T22:51:31.284Z,2025-05-10T22:51:35Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717916209,213,0.57,5717916211,1,,5717916199,155,,5717916203,140,77.7,5717916207,212,58.3,5717916201,56,Left,5717916205,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071203,349,12,1,44,27,5x54jbfk11lrsmipgsx7cdbai,1,18.8,12.0,2025-05-10T22:51:35.883Z,2025-05-10T22:51:37Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717916313,140,19.8,5717916317,212,9.6,5717916337,15,,5717916319,213,4.82,5717916375,167,,5717916311,56,Back,5717916315,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071243,312,5,1,44,28,ck22dnk93ng8ax7wonlff7yms,1,78.2,101.8,2025-05-10T22:51:36.053Z,2025-05-11T00:27:42Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717916475,56,Left,5717916477,347,,5717916509,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071207,350,5,1,44,28,5x54jbfk11lrsmipgsx7cdbai,0,21.8,-1.8,2025-05-10T22:51:36.053Z,2025-05-11T00:27:42Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717916353,347,,5717916351,56,Back,5717916547,233,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813072281,373,70,1,44,59,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-10T22:52:06.990Z,2025-05-10T22:54:17Z,,,,,5717923105,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071473,313,1,1,45,1,ck22dnk93ng8ax7wonlff7yms,1,85.3,100.0,2025-05-10T22:52:09.116Z,2025-05-10T22:52:11Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,,5717917831,213,4.82,5717917829,212,33.9,5717917827,141,52.4,5717917823,56,Center,5717917821,107,,5717917825,140,88.8,5717917833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071499,314,1,1,45,3,ck22dnk93ng8ax7wonlff7yms,1,88.8,52.4,2025-05-10T22:52:11.588Z,2025-05-10T22:53:08Z,csx9pmpibyblftludnkd6j36x,M. Epps,1.0,,5717918083,213,4.71,5717919893,154,,5717918073,3,,5717918077,140,88.8,5717918079,141,38.5,5717918075,56,Center,5717919891,210,14,5717918081,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071507,315,44,1,45,8,ck22dnk93ng8ax7wonlff7yms,1,91.6,40.0,2025-05-10T22:52:16.100Z,2025-05-11T00:22:17Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5717918153,233,351,5717918135,286,,5717918133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071505,351,44,1,45,8,5x54jbfk11lrsmipgsx7cdbai,0,8.4,60.0,2025-05-10T22:52:16.101Z,2025-05-11T00:22:17Z,agl19e1fx5123lk28avksxb3e,A. Aboukoura,,,5717918119,56,Back,5717918123,285,,5717918161,233,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071509,316,14,1,45,8,ck22dnk93ng8ax7wonlff7yms,1,88.8,38.5,2025-05-10T22:52:16.149Z,2025-05-10T23:02:51Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5717919763,160,,5717919935,231,46.0,5717918141,17,,5717919917,29,,5717919925,102,55.5,5717919765,15,,5717919919,154,,5717919931,230,98.6,5717919915,73,5717919927,103,8.9,,5717919771,328,5717918143,56,Center,5717919921,55,,,,,314,,,,,,,,,
2813071519,352,12,1,45,12,5x54jbfk11lrsmipgsx7cdbai,1,2.4,52.5,2025-05-10T22:52:20.972Z,2025-05-10T22:52:31Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717918201,212,15.8,5717918199,141,75.3,5717918195,56,Back,5717918245,167,,5717918197,140,0.0,5717918203,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071515,317,6,1,45,13,ck22dnk93ng8ax7wonlff7yms,1,96.3,29.9,2025-05-10T22:52:21.805Z,2025-05-11T00:21:42Z,cc7auv8d89ohifqg7qwz62mwa,J. Greene,,,5717918221,75,,5717918219,56,Center,5717918317,233,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071521,353,6,1,45,13,5x54jbfk11lrsmipgsx7cdbai,0,3.7,70.1,2025-05-10T22:52:21.805Z,2025-05-11T00:21:42Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717918293,56,Back,5717918295,73,,5717918331,233,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071637,318,1,1,45,33,ck22dnk93ng8ax7wonlff7yms,0,99.5,0.5,2025-05-10T22:52:41.148Z,2025-05-10T22:54:47Z,441plehxckmdj5gb2mr6y8ne2,E. Goldthorp,,,5717918939,141,48.2,5717918933,223,,5717918943,213,1.66,5717918937,140,96.7,5717918945,1,,5717918929,6,,5717918941,212,32.6,5717918935,56,Center,5717918931,155,5717918927,2,,,,,,,,,,,,,,,,,,,,,,,
2813071653,354,43,1,45,36,5x54jbfk11lrsmipgsx7cdbai,1,0.0,0.0,2025-05-10T22:52:44.531Z,2025-05-10T22:53:01Z,8bp3sbo230kdhnw76stsw2u39,Pedro Santos,,,5717919039,141,80.6,5717919041,212,23.8,5717919035,56,Back,5717919061,15,0,5717919665,144,12,5717919043,213,0.50,5717919037,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071733,355,4,1,45,49,5x54jbfk11lrsmipgsx7cdbai,1,6.2,55.4,2025-05-10T22:52:57.859Z,2025-05-11T05:00:41Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717919679,233,319,5717919509,285,,5717919507,265,,5717919503,56,Back,5717919501,13,,5717919505,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071747,319,4,1,45,49,ck22dnk93ng8ax7wonlff7yms,0,93.8,44.6,2025-05-10T22:52:57.860Z,2025-05-11T05:00:45Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5717919597,56,Center,5717919601,265,,5717919599,152,,5717919603,286,,5717919595,13,,5717919691,233,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071797,356,1,1,45,59,5x54jbfk11lrsmipgsx7cdbai,1,4.5,45.7,2025-05-10T22:53:07.204Z,2025-05-10T22:55:28Z,7lmf6beyvhncglhw9avm40qju,H. Fauroux,,,5717919961,213,4.92,5717919957,141,19.1,5717919949,5,,5717919953,56,Back,5717919955,140,8.2,5717919951,152,,5717919959,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071809,357,1,1,46,1,5x54jbfk11lrsmipgsx7cdbai,1,8.2,19.1,2025-05-10T22:53:09.259Z,2025-05-10T22:53:12Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717920045,140,14.4,5717920049,212,13.9,5717920047,141,1.1,5717920043,56,Back,5717920051,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071817,358,1,1,46,4,5x54jbfk11lrsmipgsx7cdbai,1,14.5,3.1,2025-05-10T22:53:12.083Z,2025-05-10T22:53:13Z,3y5650rx37d3hnh3sxzhaz7xl,B. Mines,,,5717920099,141,4.0,5717920105,213,0.06,5717920101,212,10.5,5717920095,56,Back,5717920097,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071831,359,1,1,46,5,5x54jbfk11lrsmipgsx7cdbai,1,24.5,4.0,2025-05-10T22:53:13.012Z,2025-05-10T22:53:16Z,21vmi7qtrujzez3ziux0wa4et,F. Valot,,,5717920209,212,11.0,5717920201,56,Back,5717920211,213,0.40,5717920203,140,34.1,5717920207,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071837,360,4,1,46,8,5x54jbfk11lrsmipgsx7cdbai,1,36.1,11.6,2025-05-10T22:53:16.140Z,2025-05-11T00:21:32Z,6j5qn2b7t0165vl1t26v001zo,W. Leggett,,,5717920255,286,,5717920291,233,320,5717920251,152,,5717920247,13,,5717920253,265,,5717920249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071833,320,4,1,46,8,ck22dnk93ng8ax7wonlff7yms,0,63.9,88.4,2025-05-10T22:53:16.141Z,2025-05-11T00:21:33Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,,5717920267,265,,5717920263,56,Left,5717920265,152,,5717920261,13,,5717920271,285,,5717920313,233,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071943,361,1,1,46,22,5x54jbfk11lrsmipgsx7cdbai,1,43.7,10.0,2025-05-10T22:53:30.116Z,2025-05-10T22:53:31Z,db1h2huu8z1quj816wol1wgkp,T. McCabe,,,5717920951,212,16.0,5717920941,5,,5717920945,56,Back,5717920943,152,,5717920947,140,29.8,5717920949,141,19.8,5717920953,213,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071969,362,1,1,46,23,5x54jbfk11lrsmipgsx7cdbai,1,29.8,19.8,2025-05-10T22:53:31.100Z,2025-05-10T22:53:34Z,906pdcavtipx0q93b1ed1lrai,C. Turner,,,5717921087,140,33.0,5717921093,213,1.47,5717921089,141,67.5,5717921091,212,32.6,5717921095,1,,5717921085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813071987,363,1,1,46,26,5x54jbfk11lrsmipgsx7cdbai,1,32.6,68.4,2025-05-10T22:53:34.476Z,2025-05-10T22:53:36Z,59kky4fyi0w9bdz4ow3gs95yi,K. Tingey,,,5717921181,56,Back,5717921185,141,69.6,5717921189,213,0.09,5717921183,140,41.0,5717921187,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
