id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2816172503,338,10,1,52,5,5qfq6cwtrgzd2szijivns7rjl,1,1.8,53.9,2025-05-18T00:28:51.114Z,2025-05-18T01:56:42Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5735028597,173,,5735028603,56,Back,5735028599,178,,5735029003,233,392,5735028601,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172533,340,1,1,52,7,5qfq6cwtrgzd2szijivns7rjl,1,2.5,45.8,2025-05-18T00:28:52.707Z,2025-05-18T00:28:55Z,dp8j7znd4eavuoy3faqpamoa2,N. Campisi,,,5735028727,141,33.0,5735028721,123,,5735028729,212,20.2,5735028725,140,19.9,5735028731,213,5.84,5735028723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172551,341,1,1,52,10,5qfq6cwtrgzd2szijivns7rjl,1,20.1,30.7,2025-05-18T00:28:55.491Z,2025-05-18T00:28:57Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5735028843,140,23.2,5735028845,141,45.1,5735028849,213,1.25,5735028841,56,Back,5735028847,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172575,342,1,1,52,11,5qfq6cwtrgzd2szijivns7rjl,1,23.2,45.2,2025-05-18T00:28:56.835Z,2025-05-18T00:28:59Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5735028967,141,74.5,5735028971,213,1.24,5735028969,212,21.1,5735028965,140,29.8,5735028963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172611,343,1,1,52,14,5qfq6cwtrgzd2szijivns7rjl,1,26.6,74.1,2025-05-18T00:28:59.452Z,2025-05-18T00:29:04Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735029167,213,0.25,5735029161,140,46.0,5735029159,56,Back,5735029165,212,21.0,5735029163,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172653,344,1,1,52,18,5qfq6cwtrgzd2szijivns7rjl,1,44.6,76.0,2025-05-18T00:29:03.812Z,2025-05-18T00:29:09Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5735029385,141,89.3,5735029389,213,0.33,5735029381,56,Left,5735029387,212,28.2,5735029383,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172657,345,61,1,52,23,5qfq6cwtrgzd2szijivns7rjl,0,69.2,94.2,2025-05-18T00:29:08.964Z,2025-05-18T00:30:41Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5735029397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172671,393,12,1,52,25,daicfonrbj124lu2la2rctxck,1,21.1,10.1,2025-05-18T00:29:10.567Z,2025-05-18T00:30:23Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5735029457,141,0.0,5735029461,213,4.12,5735029459,212,9.9,5735029455,140,15.8,5735029493,167,,5735029453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172689,346,5,1,52,25,5qfq6cwtrgzd2szijivns7rjl,1,79.0,102.0,2025-05-18T00:29:11.057Z,2025-05-18T01:50:03Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5735029581,233,394,5735029545,347,,5735029543,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172675,394,5,1,52,25,daicfonrbj124lu2la2rctxck,0,21.0,-2.0,2025-05-18T00:29:11.057Z,2025-05-18T01:50:04Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735029611,233,346,5735029483,347,,5735029481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172765,348,43,1,52,39,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-18T00:29:24.829Z,2025-05-18T00:43:28Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5735029995,56,Left,5735066051,144,5,5735029997,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172797,349,43,1,52,41,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-18T00:29:26.398Z,2025-05-18T01:57:04Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5735030183,140,54.7,5735030189,213,3.73,5735030185,141,83.5,5735290615,144,1,5735030187,212,17.7,5735030181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172759,347,1,1,52,44,5qfq6cwtrgzd2szijivns7rjl,1,70.2,100.0,2025-05-18T00:29:29.395Z,2025-05-18T01:57:07Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5735029971,107,,5735029977,141,100.0,5735029979,212,0.5,5735029975,140,70.0,5735029973,56,Left,5735029981,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172809,350,1,1,52,45,5qfq6cwtrgzd2szijivns7rjl,1,54.7,83.5,2025-05-18T00:29:30.163Z,2025-05-18T00:29:32Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5735030267,140,61.4,5735030271,212,7.8,5735030269,141,78.5,5735030265,56,Center,5735030273,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172825,351,1,1,52,47,5qfq6cwtrgzd2szijivns7rjl,1,61.4,78.5,2025-05-18T00:29:32.243Z,2025-05-18T00:29:34Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5735030349,141,85.0,5735030353,213,0.54,5735030345,56,Left,5735030351,212,8.7,5735030347,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172833,352,1,1,52,48,5qfq6cwtrgzd2szijivns7rjl,1,68.5,85.0,2025-05-18T00:29:34.013Z,2025-05-18T00:29:35Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5735030407,213,3.29,5735030401,212,13.3,5735030393,140,56.0,5735030397,141,82.1,5735030391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172861,353,1,1,52,50,5qfq6cwtrgzd2szijivns7rjl,1,56.0,82.1,2025-05-18T00:29:35.251Z,2025-05-18T00:29:37Z,7ao58e6608lb8eu3dmk17jisp,O. Bassett,,,5735030511,140,55.2,5735030517,213,4.60,5735030515,212,7.5,5735030513,141,71.2,5735030509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172887,354,1,1,52,52,5qfq6cwtrgzd2szijivns7rjl,1,54.9,69.3,2025-05-18T00:29:37.579Z,2025-05-18T00:29:42Z,dbjysa6qhf203jmpjedz8pgph,T. Vancaeyezeele,,,5735030649,56,Center,5735030653,141,31.6,5735030655,212,25.8,5735030657,213,4.60,5735030651,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172927,355,1,1,52,57,5qfq6cwtrgzd2szijivns7rjl,1,56.4,22.1,2025-05-18T00:29:42.194Z,2025-05-18T00:29:49Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5735030877,212,37.7,5735030871,56,Right,5735030875,141,12.8,5735030879,213,6.11,5735030869,155,,5735030881,1,,5735030873,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172931,356,61,1,53,4,5qfq6cwtrgzd2szijivns7rjl,0,96.1,11.6,2025-05-18T00:29:49.163Z,2025-05-18T00:29:49Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5735030889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816172945,395,56,1,53,6,daicfonrbj124lu2la2rctxck,1,3.7,84.7,2025-05-18T00:29:51.303Z,2025-05-18T00:29:51Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5735030963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816173035,357,5,1,53,6,5qfq6cwtrgzd2szijivns7rjl,0,101.0,15.2,2025-05-18T00:29:51.411Z,2025-05-18T01:50:05Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5735031395,56,Right,5735031477,233,396,5735031397,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816173045,396,5,1,53,6,daicfonrbj124lu2la2rctxck,1,-1.0,84.8,2025-05-18T00:29:51.411Z,2025-05-18T01:50:04Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5735031439,56,Back,5735031457,233,357,5735031441,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816173041,358,30,1,53,21,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-18T00:30:06.283Z,2025-05-18T00:30:06Z,,,,,5735031413,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816173047,397,30,1,53,21,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-18T00:30:06.283Z,2025-05-18T00:30:08Z,,,,,5735031443,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180649,365,32,2,45,0,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-18T00:45:14.571Z,2025-05-18T00:45:17Z,,,,,5735072905,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180645,405,32,2,45,0,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-18T00:45:14.571Z,2025-05-18T00:45:14Z,,,,,5735072897,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180665,366,1,2,45,0,5qfq6cwtrgzd2szijivns7rjl,1,49.9,50.9,2025-05-18T00:45:14.581Z,2025-05-18T00:45:17Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5735072975,141,55.5,5735072979,213,3.00,5735072971,56,Back,5735072977,212,21.8,5735072973,140,29.4,5735072981,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180713,367,1,2,45,2,5qfq6cwtrgzd2szijivns7rjl,1,29.4,55.5,2025-05-18T00:45:16.698Z,2025-05-18T00:45:20Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735073207,155,,5735073213,141,11.4,5735073209,56,Right,5735073211,140,79.9,5735073223,1,,5735073215,212,60.9,5735073219,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181201,370,1,2,45,5,5qfq6cwtrgzd2szijivns7rjl,1,60.9,19.8,2025-05-18T00:45:19.601Z,2025-05-18T00:46:04Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735076021,141,27.3,5735076025,213,0.41,5735076015,3,,5735076019,140,72.2,5735076023,212,12.9,5735076017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180749,368,43,2,45,5,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-18T00:45:19.940Z,2025-05-18T00:45:45Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735073441,212,5.9,5735073433,3,0,5735073437,140,83.4,5735074807,144,1,5735073435,56,Right,5735073439,141,17.4,5735073443,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180897,369,61,2,45,6,5qfq6cwtrgzd2szijivns7rjl,0,67.8,23.3,2025-05-18T00:45:21.025Z,2025-05-18T00:45:37Z,te1unnk7afru8djvu92vs00k,E. Mustali,,,5735074295,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180733,406,43,2,45,7,daicfonrbj124lu2la2rctxck,1,0.0,0.0,2025-05-18T00:45:22.498Z,2025-05-18T00:47:07Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5735073361,56,Back,5735080453,144,8,5735073391,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180791,407,1,2,45,10,daicfonrbj124lu2la2rctxck,1,22.8,82.0,2025-05-18T00:45:24.754Z,2025-05-18T00:48:32Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735073661,56,Back,5735073659,157,,5735073677,213,5.33,5735073673,212,20.4,5735073669,141,57.5,5735073665,140,34.0,5735073681,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180819,409,1,2,45,12,daicfonrbj124lu2la2rctxck,1,34.0,57.5,2025-05-18T00:45:27.001Z,2025-05-18T00:48:05Z,711t32tk6qwl567dngcldfw15,M. Rodriguez,,,5735073835,212,11.1,5735073829,56,Back,5735073837,213,4.06,5735073831,140,27.6,5735073833,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180829,410,1,2,45,13,daicfonrbj124lu2la2rctxck,1,27.6,44.6,2025-05-18T00:45:28.353Z,2025-05-18T01:42:57Z,1diaoqi51gzx23j4d5f8xc8b8,A. Shapiro-Thompson,,,5735073917,141,18.2,5735073913,56,Back,5735073921,213,4.37,5735073919,212,19.0,5735073915,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180873,411,1,2,45,16,daicfonrbj124lu2la2rctxck,1,22.5,13.5,2025-05-18T00:45:30.729Z,2025-05-18T00:45:33Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735074161,56,Back,5735074167,212,20.2,5735074163,140,19.1,5735074169,213,1.75,5735074165,141,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180903,412,1,2,45,18,daicfonrbj124lu2la2rctxck,1,18.7,42.8,2025-05-18T00:45:33.153Z,2025-05-18T00:45:35Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5735074325,141,69.6,5735074329,213,1.65,5735074327,212,18.3,5735074321,56,Back,5735074323,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180935,413,1,2,45,20,daicfonrbj124lu2la2rctxck,1,18.1,71.7,2025-05-18T00:45:35.481Z,2025-05-18T00:45:39Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5735074515,140,5.0,5735074519,212,19.7,5735074521,213,3.94,5735074513,56,Back,5735074517,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816180955,414,1,2,45,24,daicfonrbj124lu2la2rctxck,1,4.6,46.6,2025-05-18T00:45:39.561Z,2025-05-18T00:45:43Z,arrnspfznjcs9fmng4finp87p,Koke Vegas,,,5735074681,212,27.6,5735074675,56,Back,5735074679,141,11.3,5735074677,140,17.6,5735074683,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181057,415,1,2,45,29,daicfonrbj124lu2la2rctxck,1,27.0,24.3,2025-05-18T00:45:43.769Z,2025-05-18T00:45:51Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735075221,212,28.6,5735075219,141,65.2,5735075215,56,Back,5735075217,140,20.8,5735075223,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181091,416,1,2,45,37,daicfonrbj124lu2la2rctxck,1,26.6,72.2,2025-05-18T00:45:51.697Z,2025-05-18T01:54:07Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5735075425,141,64.2,5735075429,213,5.77,5735075427,212,11.2,5735075421,56,Back,5735075423,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181131,417,1,2,45,40,daicfonrbj124lu2la2rctxck,1,23.1,47.9,2025-05-18T00:45:55.251Z,2025-05-18T00:45:58Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5735075627,141,69.0,5735075631,213,1.18,5735075623,56,Back,5735075625,140,28.8,5735075629,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181225,418,1,2,45,43,daicfonrbj124lu2la2rctxck,1,30.5,69.6,2025-05-18T00:45:58.169Z,2025-05-18T00:46:05Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5735076149,56,Back,5735076153,141,92.0,5735076157,213,0.92,5735076151,140,41.5,5735076155,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181241,419,1,2,45,50,daicfonrbj124lu2la2rctxck,1,41.5,92.0,2025-05-18T00:46:05.569Z,2025-05-18T00:46:06Z,9ch7zgxlcjiio0xbo2hhl2yvo,N. Fuson,,,5735076235,212,18.4,5735076231,140,39.3,5735076229,56,Back,5735076237,213,4.59,5735076233,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181249,420,1,2,45,51,daicfonrbj124lu2la2rctxck,1,39.3,65.1,2025-05-18T00:46:06.489Z,2025-05-18T00:46:26Z,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,,,5735076309,56,Back,5735076313,141,45.2,5735076317,213,4.17,5735076311,140,31.6,5735076315,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181287,421,1,2,45,53,daicfonrbj124lu2la2rctxck,1,31.6,45.2,2025-05-18T00:46:08.073Z,2025-05-18T00:46:12Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5735076521,140,40.1,5735076527,213,5.23,5735076525,212,18.1,5735076519,56,Back,5735076523,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181333,422,1,2,45,57,daicfonrbj124lu2la2rctxck,1,40.9,18.0,2025-05-18T00:46:11.969Z,2025-05-18T00:46:15Z,f472o0229a6xev8qudf1tyf6y,F. Nodarse,,,5735076767,56,Back,5735076771,141,41.9,5735076769,140,29.2,5735076775,213,2.22,5735076773,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181393,423,1,2,46,0,daicfonrbj124lu2la2rctxck,1,29.2,41.9,2025-05-18T00:46:15.074Z,2025-05-18T00:46:19Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5735077107,141,66.4,5735077111,213,1.74,5735077105,140,26.5,5735077109,212,16.9,5735077103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181455,424,1,2,46,4,daicfonrbj124lu2la2rctxck,1,26.5,66.6,2025-05-18T00:46:19.369Z,2025-05-18T00:46:24Z,3tb7ycl6z32sevjo8rxa590,A. Mabika,,,5735077463,56,Back,5735077465,140,32.6,5735077469,212,13.3,5735077471,213,1.07,5735077467,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181465,425,2,2,46,9,daicfonrbj124lu2la2rctxck,1,54.5,86.5,2025-05-18T00:46:24.329Z,2025-05-18T00:49:16Z,eg5pbxm7emj77mdcub4xp6m3u,A. Sanchez,,,5735077521,140,70.8,5735078013,56,Center,5735077523,141,64.6,5735078011,7,449e2muutlpvx9lhv1t2tcsmh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181619,372,1,2,46,21,5qfq6cwtrgzd2szijivns7rjl,1,29.4,38.2,2025-05-18T00:46:36.568Z,2025-05-18T01:41:20Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5735078483,5,,5735078489,140,35.2,5735078491,141,25.0,5735078485,241,,5735078495,213,5.31,5735078487,56,Back,5735078493,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181633,373,1,2,46,23,5qfq6cwtrgzd2szijivns7rjl,1,35.2,25.0,2025-05-18T00:46:37.624Z,2025-05-18T01:44:44Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735078577,56,Back,5735078593,213,1.89,5735078581,140,32.6,5735078585,141,37.1,5735078589,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181699,374,43,2,46,23,5qfq6cwtrgzd2szijivns7rjl,1,0.0,0.0,2025-05-18T00:46:38.490Z,2025-05-18T01:41:33Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735078967,140,29.4,5735078971,212,19.2,5735078969,141,64.9,5735078965,56,Back,5735253959,144,1,5735078973,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181749,375,1,2,46,28,5qfq6cwtrgzd2szijivns7rjl,1,29.1,71.2,2025-05-18T00:46:43.025Z,2025-05-18T00:46:47Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735079277,141,30.7,5735079273,56,Back,5735079281,213,4.91,5735079279,212,28.1,5735079275,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181839,376,1,2,46,32,5qfq6cwtrgzd2szijivns7rjl,1,31.8,30.4,2025-05-18T00:46:47.232Z,2025-05-18T00:46:55Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5735079765,141,22.1,5735079769,213,5.91,5735079763,140,45.5,5735079767,212,15.5,5735079761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181905,377,1,2,46,40,5qfq6cwtrgzd2szijivns7rjl,1,44.2,30.1,2025-05-18T00:46:55.473Z,2025-05-18T00:47:00Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735080085,212,26.2,5735080087,213,2.07,5735080081,140,32.2,5735080083,141,63.9,5735080079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816181979,378,1,2,46,51,5qfq6cwtrgzd2szijivns7rjl,1,32.2,58.1,2025-05-18T00:47:05.904Z,2025-05-18T01:42:15Z,87rpg135z1k0ir74kdczwo2y1,F. Lasso,,,5735080529,140,47.8,5735080525,56,Back,5735080531,141,41.5,5735080535,213,5.68,5735080533,212,19.9,5735255329,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182027,379,1,2,46,53,5qfq6cwtrgzd2szijivns7rjl,1,45.4,35.8,2025-05-18T00:47:08.135Z,2025-05-18T00:47:13Z,2wufroeor0e7k6hvatj1ltwfe,L. Wyke,,,5735080797,140,65.6,5735080803,213,6.17,5735080801,212,21.4,5735080795,56,Center,5735080799,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182075,380,1,2,46,58,5qfq6cwtrgzd2szijivns7rjl,1,65.6,32.2,2025-05-18T00:47:13.032Z,2025-05-18T00:47:17Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735081075,212,12.1,5735081069,56,Center,5735081077,213,0.28,5735081071,140,76.7,5735081073,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182101,381,1,2,47,2,5qfq6cwtrgzd2szijivns7rjl,1,77.7,37.9,2025-05-18T00:47:17.051Z,2025-05-18T00:47:18Z,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,,,5735081193,141,34.0,5735081189,56,Center,5735081195,212,8.5,5735081191,140,85.4,5735081197,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182115,382,1,2,47,3,5qfq6cwtrgzd2szijivns7rjl,1,86.9,35.8,2025-05-18T00:47:18.376Z,2025-05-18T00:47:19Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735081259,213,0.70,5735081255,212,8.9,5735081243,56,Center,5735081247,140,93.4,5735081251,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182127,383,1,2,47,4,5qfq6cwtrgzd2szijivns7rjl,1,95.1,44.2,2025-05-18T00:47:19.415Z,2025-05-18T00:47:20Z,te1unnk7afru8djvu92vs00k,E. Mustali,,,5735081329,213,2.99,5735081325,141,45.8,5735081321,56,Center,5735081327,212,7.1,5735081323,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182161,384,1,2,47,5,5qfq6cwtrgzd2szijivns7rjl,1,87.6,48.4,2025-05-18T00:47:20.262Z,2025-05-18T00:47:23Z,4ua2bfowedufy5hilbxb3cul1,Leo Fernandes,,,5735081517,141,73.9,5735081513,56,Center,5735081521,213,1.70,5735081519,212,17.5,5735081515,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182331,385,1,2,47,8,5qfq6cwtrgzd2szijivns7rjl,1,71.3,68.7,2025-05-18T00:47:23.319Z,2025-05-18T00:47:41Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735082535,56,Center,5735082543,213,0.17,5735082539,141,72.6,5735082537,140,85.8,5735082541,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182353,386,1,2,47,26,5qfq6cwtrgzd2szijivns7rjl,0,96.3,73.8,2025-05-18T00:47:40.903Z,2025-05-18T00:47:42Z,8vcytrkvxzki08gxqpulol3hl,B. Bodily,,,5735082663,155,,5735082673,213,4.33,5735082665,56,Center,5735082669,141,60.8,5735082661,2,,5735082671,212,9.5,5735082667,140,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182407,426,12,2,47,29,daicfonrbj124lu2la2rctxck,1,4.6,41.5,2025-05-18T00:47:44.056Z,2025-05-18T00:51:20Z,couplbg5c1wzrb14ycd8f7h0p,G. Stoneman,,,5735082991,140,7.3,5735091327,15,,5735082997,213,5.05,5735082995,212,8.6,5735082989,56,Back,5735082993,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816182389,387,15,2,47,29,5qfq6cwtrgzd2szijivns7rjl,1,92.5,66.0,2025-05-18T00:47:44.471Z,2025-05-18T02:28:55Z,bpkzxcqtmvei7lqkqzuvzelsl,A. Guillén,,,5735260233,22,,5735260633,100,,5735260637,147,61.7,5735260631,458,,5735102669,56,Center,5735260235,64,,5735260639,230,99.3,5735260635,146,95.0,5735260641,231,50.7,5735260647,233,5735260443,72,5735260629,103,19,5735260625,76,,834,5735260627,102,53.2,5735260447,82,,,,,,,,
2816212911,834,10,2,47,30,daicfonrbj124lu2la2rctxck,1,5.0,38.3,2025-05-18T00:47:44.571Z,2025-05-18T01:44:31Z,8pqvmz8g1yhe7hqqc1d68c4mi,C. Holstad,,,5735260229,94,,5735260231,56,Back,5735260681,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
