id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value
2800301285,420,1,1,43,2,ck22dnk93ng8ax7wonlff7yms,1,59.6,33.1,2025-04-12T23:49:42.057Z,2025-04-12T23:49:44Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647445497,140,72.9,5647445499,141,19.8,5647445503,212,16.6,5647445495,56,Right,5647445507,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301353,421,1,1,43,4,ck22dnk93ng8ax7wonlff7yms,1,72.9,19.8,2025-04-12T23:49:44.144Z,2025-04-12T23:49:50Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647445937,140,68.2,5647445941,212,7.0,5647445939,141,27.1,5647445935,56,Center,5647445943,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301421,423,1,1,43,5,ck22dnk93ng8ax7wonlff7yms,1,67.9,30.6,2025-04-12T23:49:45.393Z,2025-04-13T01:14:56Z,1b9b97pxox77ia41cilqqm4iy,Nick Firmino,,5647446323,56,Center,5647446325,140,70.0,5647446329,212,25.7,5647446331,213,1.48,5647446327,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301311,298,79,1,43,6,7c9knuwazz9k9449u5rnuuy5m,0,0.0,0.0,2025-04-12T23:49:46.172Z,2025-04-16T07:25:47Z,,,,5647445705,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301359,422,79,1,43,15,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-12T23:49:54.504Z,2025-04-16T07:25:44Z,,,,5647445971,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301457,424,1,1,43,17,ck22dnk93ng8ax7wonlff7yms,1,70.0,68.2,2025-04-12T23:49:57.241Z,2025-04-12T23:49:59Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5647446531,56,Center,5647446539,213,3.94,5647446537,212,11.5,5647446533,140,62.3,5647446535,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301513,425,1,1,43,20,ck22dnk93ng8ax7wonlff7yms,1,62.3,56.1,2025-04-12T23:49:59.641Z,2025-04-12T23:50:03Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647446805,213,4.57,5647446797,56,Center,5647446803,212,18.1,5647446799,140,59.9,5647446801,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301575,426,1,1,43,23,ck22dnk93ng8ax7wonlff7yms,1,59.9,29.8,2025-04-12T23:50:03.033Z,2025-04-12T23:50:07Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5647447097,140,71.6,5647447103,213,5.43,5647447099,141,9.2,5647447095,56,Right,5647447101,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301577,427,1,1,43,28,ck22dnk93ng8ax7wonlff7yms,0,66.5,15.2,2025-04-12T23:50:07.432Z,2025-04-16T07:12:09Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5647447217,233,299,5647447117,212,2.2,5647447119,213,2.38,5647447111,56,Right,5647447113,140,65.0,5647447221,286,,5647447115,141,17.4,5647447215,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301593,299,74,1,43,28,7c9knuwazz9k9449u5rnuuy5m,1,34.9,81.6,2025-04-12T23:50:07.433Z,2025-04-16T07:12:01Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5647447179,56,Back,5647447181,285,,5647447245,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801857273,895,61,1,43,29,ck22dnk93ng8ax7wonlff7yms,1,66.5,17.6,2025-04-12T23:50:08.401Z,2025-04-16T07:12:37Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5655992269,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301621,300,83,1,43,31,7c9knuwazz9k9449u5rnuuy5m,0,37.8,66.1,2025-04-12T23:50:10.528Z,2025-04-16T07:12:50Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5647447847,399,2yflerah2shma2hzhm99msez9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301693,428,1,1,43,31,ck22dnk93ng8ax7wonlff7yms,1,64.0,35.7,2025-04-12T23:50:11.001Z,2025-04-12T23:50:17Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647447723,213,1.41,5647447715,56,Center,5647447721,212,23.2,5647447719,141,69.4,5647447717,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301709,429,1,1,43,37,ck22dnk93ng8ax7wonlff7yms,0,84.0,60.6,2025-04-12T23:50:17.377Z,2025-04-12T23:50:18Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5647447827,212,12.8,5647447829,213,1.15,5647447821,56,Center,5647447825,141,77.8,5647447823,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301777,301,12,1,43,39,7c9knuwazz9k9449u5rnuuy5m,1,7.4,22.4,2025-04-12T23:50:19.369Z,2025-04-16T07:13:15Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647448151,213,5.03,5647448147,141,17.7,5647448149,212,3.4,5647448145,140,8.4,5647448143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301721,430,61,1,43,40,ck22dnk93ng8ax7wonlff7yms,1,89.0,77.9,2025-04-12T23:50:20.143Z,2025-04-12T23:50:20Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647447881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301787,302,12,1,43,43,7c9knuwazz9k9449u5rnuuy5m,1,6.9,29.7,2025-04-12T23:50:22.617Z,2025-04-16T07:13:23Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647448215,140,9.1,5647448213,56,Back,5647448253,167,,5647448217,141,0.0,5647448219,212,21.6,5647448221,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800301791,303,5,1,43,44,7c9knuwazz9k9449u5rnuuy5m,0,10.5,-2.0,2025-04-12T23:50:24.313Z,2025-04-13T00:12:01Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647450149,233,431,5647448237,56,Back,5647448239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302141,431,5,1,43,44,ck22dnk93ng8ax7wonlff7yms,1,89.5,102.0,2025-04-12T23:50:24.313Z,2025-04-13T01:49:14Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647450119,233,303,5647450089,56,Left,5647450091,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302171,432,1,1,44,12,ck22dnk93ng8ax7wonlff7yms,1,85.2,100.0,2025-04-12T23:50:51.600Z,2025-04-12T23:50:54Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647450245,141,83.9,5647450239,107,,5647450243,140,85.3,5647450247,212,12.3,5647450249,213,4.72,5647450241,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302179,433,3,1,44,14,ck22dnk93ng8ax7wonlff7yms,0,89.4,85.4,2025-04-12T23:50:53.904Z,2025-04-16T07:13:32Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5647450517,233,304,5647450285,56,Left,5647450287,286,,5655992451,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302211,304,7,1,44,14,7c9knuwazz9k9449u5rnuuy5m,1,10.6,14.6,2025-04-12T23:50:53.905Z,2025-04-16T07:13:35Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5655992461,178,,5655992459,384,,5647450477,285,,5647450475,56,Back,5647450495,233,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302239,305,1,1,44,17,7c9knuwazz9k9449u5rnuuy5m,0,4.3,18.6,2025-04-12T23:50:56.865Z,2025-04-13T00:08:07Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647450615,56,Back,5647450623,213,6.09,5647450621,212,43.8,5647450613,157,,5647450625,1,,5647450619,141,6.5,5647450617,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302293,434,1,1,44,21,ck22dnk93ng8ax7wonlff7yms,0,60.3,89.3,2025-04-12T23:51:01.153Z,2025-04-16T07:14:27Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647450883,157,,5647450901,213,5.94,5647450895,141,87.7,5647450903,1,,5647450887,56,Left,5647450899,212,3.2,5647450891,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800312295,361,61,1,44,22,7c9knuwazz9k9449u5rnuuy5m,1,36.0,8.8,2025-04-12T23:51:01.401Z,2025-04-16T07:14:37Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5647507187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302351,306,5,1,44,24,7c9knuwazz9k9449u5rnuuy5m,0,35.2,-1.6,2025-04-12T23:51:03.929Z,2025-04-16T07:14:42Z,f3ftrudyp33naykboqmua0jro,J. Rodriguez,,5647451227,56,Back,5647451231,347,,5647506739,233,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302471,435,5,1,44,24,ck22dnk93ng8ax7wonlff7yms,1,64.8,101.6,2025-04-12T23:51:03.929Z,2025-04-16T07:14:43Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647506731,233,306,5647451851,347,,5647451849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302507,307,27,1,44,37,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-12T23:51:16.410Z,2025-04-12T23:51:21Z,,,,5647452123,233,436,5647452103,41,Injury,5647452105,53,470xuwiwevwy86l2ararrkyga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302475,436,27,1,44,37,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-12T23:51:16.410Z,2025-04-12T23:51:21Z,,,,5647452119,233,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800302781,437,70,1,45,0,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-12T23:51:39.548Z,2025-04-16T07:14:49Z,,,,5647453667,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303145,308,28,1,45,30,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-12T23:52:10.273Z,2025-04-13T01:49:34Z,,,,5647455641,55,307,5647887637,233,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303269,438,28,1,45,30,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-12T23:52:10.273Z,2025-04-13T01:49:33Z,,,,5647456347,55,436,5647887607,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303349,439,1,1,45,43,ck22dnk93ng8ax7wonlff7yms,1,65.6,100.0,2025-04-12T23:52:23.208Z,2025-04-16T07:15:01Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5647456829,1,,5647456827,213,3.80,5647456809,107,,5647456823,212,21.7,5647456815,140,49.2,5647456819,141,82.6,5655992975,189,,5647456813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303381,440,1,1,45,46,ck22dnk93ng8ax7wonlff7yms,1,49.2,82.6,2025-04-12T23:52:25.984Z,2025-04-12T23:52:29Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647457033,213,4.18,5647457025,56,Back,5647457031,212,20.0,5647457027,140,39.6,5647457029,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303405,441,1,1,45,49,ck22dnk93ng8ax7wonlff7yms,1,42.2,58.5,2025-04-12T23:52:29.056Z,2025-04-12T23:52:31Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5647457143,140,46.3,5647457141,56,Back,5647457147,212,18.9,5647457149,213,1.34,5647457145,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303423,442,1,1,45,52,ck22dnk93ng8ax7wonlff7yms,0,50.7,95.7,2025-04-12T23:52:31.441Z,2025-04-16T07:15:13Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647457237,212,18.5,5647457239,213,5.45,5647457231,56,Center,5647457235,141,75.6,5647457233,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303435,309,8,1,45,54,7c9knuwazz9k9449u5rnuuy5m,1,38.7,13.3,2025-04-12T23:52:33.546Z,2025-04-16T07:15:17Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5655993057,383,,5647457277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303515,311,3,1,45,55,7c9knuwazz9k9449u5rnuuy5m,1,42.4,21.9,2025-04-12T23:52:35.090Z,2025-04-16T07:50:22Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647457681,56,Back,5655993079,465,,5647457683,286,,5647457715,233,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303465,443,45,1,45,55,ck22dnk93ng8ax7wonlff7yms,0,57.6,78.1,2025-04-12T23:52:35.090Z,2025-04-16T07:50:22Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647457739,233,311,5647457423,285,,5647457421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303525,312,4,1,45,59,7c9knuwazz9k9449u5rnuuy5m,1,53.0,25.2,2025-04-12T23:52:39.258Z,2025-04-12T23:52:46Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647457835,56,Center,5647458049,295,,5647457841,286,,5647457833,13,,5647457859,233,444,5647457837,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303521,444,4,1,45,59,ck22dnk93ng8ax7wonlff7yms,0,47.0,74.8,2025-04-12T23:52:39.259Z,2025-04-12T23:52:46Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647457867,233,312,5647457803,295,,5647457801,13,,5647457807,152,,5647457809,285,,5647457805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303679,313,1,1,46,11,7c9knuwazz9k9449u5rnuuy5m,1,53.1,18.9,2025-04-12T23:52:51.313Z,2025-04-12T23:52:53Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647458475,141,13.5,5647458473,140,63.1,5647458469,152,,5647458471,56,Right,5647458467,5,,5647458477,212,11.1,5647458479,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303745,314,1,1,46,14,7c9knuwazz9k9449u5rnuuy5m,1,62.8,17.6,2025-04-12T23:52:53.793Z,2025-04-12T23:52:58Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5647458811,56,Back,5647458819,213,2.33,5647458817,212,33.7,5647458813,140,40.7,5647458821,1,,5647458815,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303767,315,1,1,46,19,7c9knuwazz9k9449u5rnuuy5m,1,42.1,63.3,2025-04-12T23:52:58.569Z,2025-04-12T23:53:01Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5647458941,141,39.7,5647458939,140,35.1,5647458937,56,Back,5647458945,213,4.28,5647458943,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303803,316,1,1,46,21,7c9knuwazz9k9449u5rnuuy5m,1,33.2,46.4,2025-04-12T23:53:00.881Z,2025-04-12T23:53:05Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,5647459173,141,13.8,5647459177,213,5.16,5647459169,56,Back,5647459171,140,43.4,5647459175,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303833,317,1,1,46,25,7c9knuwazz9k9449u5rnuuy5m,0,44.5,4.3,2025-04-12T23:53:05.186Z,2025-04-12T23:53:10Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647459375,212,35.9,5647459365,56,Right,5647459383,1,,5647459363,155,,5647459379,213,0.05,5647459371,141,7.0,5647459367,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303837,445,44,1,46,30,ck22dnk93ng8ax7wonlff7yms,1,18.4,87.9,2025-04-12T23:53:09.641Z,2025-04-16T07:50:27Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647459505,233,318,5647459393,285,,5647459391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303841,318,44,1,46,30,7c9knuwazz9k9449u5rnuuy5m,0,81.6,12.1,2025-04-12T23:53:09.642Z,2025-04-16T07:50:27Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5647459403,286,,5647459401,56,Right,5647459539,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303843,446,12,1,46,30,ck22dnk93ng8ax7wonlff7yms,1,17.1,85.7,2025-04-12T23:53:09.825Z,2025-04-16T07:15:44Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647459409,141,100.0,5647459407,140,20.5,5647459477,167,,5647459437,15,,5647459413,213,1.25,5647459405,56,Back,5647459411,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303929,319,5,1,46,31,7c9knuwazz9k9449u5rnuuy5m,1,76.2,-1.6,2025-04-12T23:53:11.161Z,2025-04-13T01:49:15Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5647459867,347,,5647459893,233,447,5647459865,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303851,447,5,1,46,31,ck22dnk93ng8ax7wonlff7yms,0,23.8,101.6,2025-04-12T23:53:11.161Z,2025-04-13T01:49:15Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5647459451,56,Back,5647459453,347,,5647459911,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303965,320,1,1,46,38,7c9knuwazz9k9449u5rnuuy5m,1,73.5,0.0,2025-04-12T23:53:17.801Z,2025-04-12T23:53:20Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647460019,56,Right,5647460017,107,,5647460025,212,7.8,5647460021,140,70.5,5647460027,213,1.99,5647460023,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800303977,321,1,1,46,40,7c9knuwazz9k9449u5rnuuy5m,1,68.5,14.1,2025-04-12T23:53:20.353Z,2025-04-12T23:53:22Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647460135,141,36.9,5647460133,140,60.4,5647460131,56,Center,5647460137,212,17.7,5647460139,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304015,322,1,1,46,42,7c9knuwazz9k9449u5rnuuy5m,1,60.0,37.6,2025-04-12T23:53:22.329Z,2025-04-12T23:53:25Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5647460357,140,73.0,5647460369,213,0.94,5647460361,141,64.9,5647460365,212,23.0,5647460353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304029,323,1,1,46,46,7c9knuwazz9k9449u5rnuuy5m,1,72.2,63.1,2025-04-12T23:53:25.521Z,2025-04-12T23:53:27Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5647460471,56,Left,5647460477,212,16.0,5647460479,213,2.16,5647460473,140,63.7,5647460475,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304063,324,1,1,46,48,7c9knuwazz9k9449u5rnuuy5m,1,62.4,89.4,2025-04-12T23:53:27.505Z,2025-04-12T23:53:30Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,5647460605,56,Center,5647460611,141,60.9,5647460609,140,61.5,5647460613,212,19.4,5647460615,213,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304075,325,1,1,46,50,7c9knuwazz9k9449u5rnuuy5m,1,58.9,70.5,2025-04-12T23:53:30.249Z,2025-04-12T23:53:31Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5647460673,141,55.8,5647460669,56,Center,5647460671,140,67.4,5647460677,213,5.44,5647460675,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304105,326,1,1,46,52,7c9knuwazz9k9449u5rnuuy5m,1,65.9,63.0,2025-04-12T23:53:31.449Z,2025-04-16T07:16:01Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,,5647460863,141,52.2,5647460867,213,3.79,5647460859,56,Center,5647460861,140,56.7,5655993343,156,,5647460865,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304153,327,1,1,46,54,7c9knuwazz9k9449u5rnuuy5m,1,57.4,50.3,2025-04-12T23:53:33.817Z,2025-04-12T23:53:38Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647461135,141,25.3,5647461139,213,4.96,5647461137,212,17.5,5647461131,56,Center,5647461133,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304185,328,1,1,46,58,7c9knuwazz9k9449u5rnuuy5m,1,61.9,12.9,2025-04-12T23:53:38.202Z,2025-04-12T23:53:40Z,a1v4h4gcsepnaknru3jjnwl5g,J. Singer,,5647461315,213,5.94,5647461307,56,Right,5647461313,212,17.2,5647461309,140,77.3,5647461311,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304213,329,1,1,47,1,7c9knuwazz9k9449u5rnuuy5m,1,73.2,5.8,2025-04-12T23:53:40.417Z,2025-04-12T23:53:43Z,7wbwaew3d712kxl54ztdxe87o,S. Smart,,5647461519,141,22.8,5647461517,140,66.0,5647461521,212,13.8,5647461523,213,2.15,5647461515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304251,330,1,1,47,3,7c9knuwazz9k9449u5rnuuy5m,1,66.8,17.7,2025-04-12T23:53:42.953Z,2025-04-12T23:53:45Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5647461705,212,20.8,5647461699,56,Center,5647461703,141,45.1,5647461707,213,2.03,5647461701,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304285,331,1,1,47,6,7c9knuwazz9k9449u5rnuuy5m,1,58.0,45.1,2025-04-12T23:53:45.633Z,2025-04-12T23:53:49Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,5647461935,213,1.12,5647461933,212,32.2,5647461931,141,87.7,5647461927,56,Left,5647461929,140,71.4,5647461937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304315,332,1,1,47,9,7c9knuwazz9k9449u5rnuuy5m,1,66.0,84.2,2025-04-12T23:53:48.897Z,2025-04-12T23:53:57Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,5647462115,141,80.9,5647462113,140,87.9,5647462111,56,Left,5647462117,212,23.1,5647462371,4,,5647462119,213,6.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304323,333,1,1,47,12,7c9knuwazz9k9449u5rnuuy5m,0,87.9,80.9,2025-04-12T23:53:52.073Z,2025-04-16T07:16:21Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647462185,1,,5647462155,140,100.0,5647462153,56,Center,5647462161,213,5.07,5647462159,212,38.2,5647462157,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304365,334,5,1,47,14,7c9knuwazz9k9449u5rnuuy5m,0,100.6,32.7,2025-04-12T23:53:53.843Z,2025-04-13T01:49:16Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,5647462343,346,,5647462341,56,Center,5647464661,233,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304767,448,5,1,47,14,ck22dnk93ng8ax7wonlff7yms,1,-0.6000000000000001,67.3,2025-04-12T23:53:53.843Z,2025-04-13T01:49:15Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5647464643,233,334,5647464621,346,,5647464619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304805,449,1,1,47,53,ck22dnk93ng8ax7wonlff7yms,0,4.4,51.3,2025-04-12T23:54:32.648Z,2025-04-12T23:54:37Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,5647464823,1,,5647464815,140,62.6,5647464821,213,0.25,5647464813,56,Center,5647464825,74,,5647464819,212,63.0,5647464817,141,73.9,5647464811,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304823,336,1,1,47,58,7c9knuwazz9k9449u5rnuuy5m,0,36.8,23.7,2025-04-12T23:54:37.882Z,2025-04-12T23:54:38Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,5647464917,213,0.09,5647464911,141,27.0,5647464905,3,,5647464915,212,24.7,5647464909,140,60.2,5647464907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800304833,450,1,1,47,59,ck22dnk93ng8ax7wonlff7yms,1,47.8,72.3,2025-04-12T23:54:39.184Z,2025-04-12T23:54:40Z,2yflerah2shma2hzhm99msez9,S. Williams,,5647464963,56,Center,5647464973,141,77.8,5647464977,212,14.8,5647464961,155,,5647464981,213,0.26,5647464967,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
