,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/var,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen,liveData/matchDetails/delay,liveData/matchDetails/varReason,liveData/matchDetails/contestantId,liveData/matchDetails/playerId
58,58,627z8i7t1hla7m5rx58ixavbo,13,2025-03-30Z,12:00:00Z,2025-03-30,14:00:00,1,2,45,1,2025-05-18T20:48:25Z,SønderjyskE vs Silkeborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,21o5zkqm8upfzsf9n0nxnm3h0,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-24Z,Relegation Round,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,95,4,2,1,2,1,2,1,3075,,,,,,
59,59,61oowt8jwxevj847q65nicidw,13,2025-03-28Z,18:00:00Z,2025-03-28,19:00:00,1,2,45,1,2025-05-18T20:48:30Z,AaB vs Viborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,21o5zkqm8upfzsf9n0nxnm3h0,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-24Z,Relegation Round,1wd2dr3si3gqwhyaf32c2xepn,no,Aalborg Portland Park,Aalborg Portland Park,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,100,2,0,2,0,4,0,4,7036,"[{'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 1, 'timeMin': 35, 'timeMinSec': '34:15', 'lastUpdated': '2025-05-07T16:40:27Z', 'timestamp': '2025-03-28T18:38:09Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': '1arzd8hqj73byhduozscqz5uy', 'playerName': 'M. Jørgensen', 'optaEventId': '2792113121', 'optaEventUnderReviewId': '2792112423'}, {'contestantId': 'cftj6g399tknheudaxsdpfdgb', 'periodId': 2, 'timeMin': 58, 'timeMinSec': '57:06', 'lastUpdated': '2025-03-28T19:22:39Z', 'timestamp': '2025-03-28T19:22:28Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': 'akxcr1xe62dyl5jmh3ataq13o', 'playerName': 'Renato Júnior', 'optaEventId': '2792154829', 'optaEventUnderReviewId': '2792153077'}]",,,,,
60,60,dgjfceyddicvxotoxrkeb5gk4,13,2025-03-16Z,16:00:00Z,2025-03-16,17:00:00,22,2,45,1,2025-05-18T20:48:25Z,SønderjyskE vs AaB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,99,12,0,1,0,3,0,3,4578,"[{'contestantId': 'aljua8crr0vkwit0j3m59jw9j', 'periodId': 1, 'timeMin': 8, 'timeMinSec': '7:50', 'lastUpdated': '2025-05-08T15:07:43Z', 'timestamp': '2025-03-16T16:10:07Z', 'type': 'Card upgrade', 'decision': 'Cancelled', 'outcome': 'Card upgraded', 'playerId': '5x8064b3yr7txk0czddfjtffu', 'playerName': 'S. Emini', 'optaEventId': '2789358745'}, {'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 1, 'timeMin': 41, 'timeMinSec': '40:30', 'lastUpdated': '2025-03-16T16:42:55Z', 'timestamp': '2025-03-16T16:42:46Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': '8vi3l756ez0e96k7muvg4ekbu', 'playerName': 'B. Pudel', 'optaEventId': '2789402671', 'optaEventUnderReviewId': '2789400783'}]","[{'contestantId': '36g6ifzjliec1jqnbtf7yesme', 'periodId': 1, 'timeMin': 34, 'timeMinSec': '33:51', 'lastUpdated': '2025-03-16T16:36:20Z', 'timestamp': '2025-03-16T16:36:08Z', 'type': 'PM', 'playerId': '2k8bmlxzt0qi7divtxye0a5ii', 'playerName': 'I. Hansen-Aarøen', 'optaEventId': '2789392955'}, {'contestantId': 'aljua8crr0vkwit0j3m59jw9j', 'periodId': 1, 'timeMin': 34, 'timeMinSec': '33:51', 'lastUpdated': '2025-03-16T16:36:25Z', 'timestamp': '2025-03-16T16:36:08Z', 'type': 'PS', 'playerId': 'dcocgxtuabo0rwzwukvqky9uy', 'playerName': 'M. Bundgaard', 'optaEventId': '2789393005'}]",,,,
61,61,dg5jx8qnk7cbrlihqxul45638,13,2025-03-16Z,16:00:00Z,2025-03-16,17:00:00,22,2,45,1,2025-05-20T12:55:18Z,Viborg vs København,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,7d5976l78t1e03d95wjvrg49r,no,Energi Viborg Arena,Energi Viborg Arena,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,101,21,0,2,3,2,3,2,7750,"[{'contestantId': 'cftj6g399tknheudaxsdpfdgb', 'periodId': 2, 'timeMin': 51, 'timeMinSec': '50:14', 'lastUpdated': '2025-03-16T17:10:05Z', 'timestamp': '2025-03-16T17:09:31Z', 'type': 'Goal not awarded', 'decision': 'Cancelled', 'outcome': 'Goal', 'playerId': '195o7hchielt14ic49r3k06sq', 'playerName': 'Serginho', 'optaEventId': '2789435493'}]",,,,,
62,62,dfroxfd6fcrb5rziiymjkigwk,13,2025-03-16Z,16:00:00Z,2025-03-16,17:00:00,22,2,45,1,2025-05-18T20:48:22Z,Vejle vs AGF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,ddvz2d0yzizuiiyi4lmpsdkfc,no,Vejle Stadion,Vejle Stadion,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100,11,2,1,3,2,3,2,9655,,,,,,
63,63,dfdnov0wtzjz1k8gyhgb7s74k,13,2025-03-16Z,16:00:00Z,2025-03-16,17:00:00,22,2,45,1,2025-05-19T13:47:42Z,Lyngby vs Nordsjælland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,c7zv9olp1x8lmd8fhvyod8ii7,no,Lyngby Stadion,Lyngby Stadion,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97,56,0,0,1,0,1,0,6171,,,,,,
64,64,dexo22mxyr4bf23mgmqv4bmdw,13,2025-03-16Z,16:00:00Z,2025-03-16,17:00:00,22,2,45,1,2025-05-18T20:48:24Z,Midtjylland vs Randers,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,5n9tkrkugne47ziec3ir0ry1b,no,MCH Arena,MCH Arena,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,95,30,3,0,4,2,4,2,9821,,,,,,
65,65,dejqcm03g7qjrxz8uq5c7qiac,13,2025-03-16Z,16:00:00Z,2025-03-16,17:00:00,22,2,45,1,2025-05-20T12:38:36Z,Brøndby vs Silkeborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4vkcz3judvz7ln8lt7cq6gwh9,no,Brøndby Stadion,Brøndby Stadion,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,99,2,1,2,2,2,2,2,24056,,,,,,
66,66,ddrrdodqr8vzutg4vkfe82kus,13,2025-03-10Z,18:00:00Z,2025-03-10,19:00:00,21,2,45,1,2025-05-20T12:38:36Z,Randers vs Brøndby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4uod0svzkvduui274b6aqa263,no,Cepheus Park Randers,Cepheus Park Randers,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100,21,0,0,4,2,4,2,8624,,,,,,
67,67,dcmkqkcvv4nwovp3ri04spfdg,13,2025-03-09Z,17:00:00Z,2025-03-09,18:00:00,21,2,45,1,2025-05-20T12:55:18Z,København vs SønderjyskE,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,co9hilfk3pi1vfov0qn71f1ry,no,Parken,Parken,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,103,37,1,1,1,1,1,1,28922,,,,,,
68,68,dc8xfdcwv6crt8ndh5vifq5n8,13,2025-03-09Z,15:00:00Z,2025-03-09,16:00:00,21,2,45,1,2025-05-18T20:48:23Z,AGF vs Viborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,e4g66hsa13ev57xabc7xjwurt,no,Ceres Park Vejlby,Ceres Park Vejlby,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,101,2,0,0,1,1,1,1,8777,,,,,,
69,69,de5h6d9ax8u9cu8yoiihwzaxg,13,2025-03-09Z,13:00:00Z,2025-03-09,14:00:00,21,2,45,1,2025-05-18T20:48:24Z,Silkeborg vs Lyngby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,71guq48u1cvcb235wf2hvsp2h,no,JYSK park,JYSK park,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,100,3,0,1,0,1,0,1,5310,"[{'contestantId': 'anga7587r1zv4ey71ge9zxol3', 'periodId': 2, 'timeMin': 80, 'timeMinSec': '79:12', 'lastUpdated': '2025-05-08T11:41:09Z', 'timestamp': '2025-03-09T14:39:16Z', 'type': 'Red card given', 'decision': 'Cancelled', 'outcome': 'No red card', 'playerId': '39f0bq9uk4etkf75uzu6qyrmy', 'playerName': 'M. Abubakari', 'optaEventId': '2786146263'}]",,,,,
70,70,dde32elpqhzalzwnyqgjsyej8,13,2025-03-09Z,13:00:00Z,2025-03-09,14:00:00,21,2,45,1,2025-05-18T20:48:24Z,AaB vs Midtjylland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,1wd2dr3si3gqwhyaf32c2xepn,no,Aalborg Portland Park,Aalborg Portland Park,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,101,58,1,2,1,4,1,4,8599,,,,,,
71,71,dd08szsf1rv1zj6quay2ietck,13,2025-03-07Z,18:00:00Z,2025-03-07,19:00:00,21,2,45,1,2025-05-19T13:47:43Z,Nordsjælland vs Vejle,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97,9,1,1,3,1,3,1,3896,,,,,,
72,72,d9wvm3ulcm0iqg8jq2kd268es,13,2025-03-03Z,18:00:00Z,2025-03-03,19:00:00,20,2,45,1,2025-05-20T12:38:35Z,Brøndby vs Lyngby,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4vkcz3judvz7ln8lt7cq6gwh9,no,Brøndby Stadion,Brøndby Stadion,9qsmopgutr7ut5g6workk8w4i,Brøndby,Brøndby,Brøndby IF,BIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,anga7587r1zv4ey71ge9zxol3,Lyngby,Lyngby,Lyngby Boldklub,LYN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,101,14,0,0,1,1,1,1,21394,"[{'contestantId': 'anga7587r1zv4ey71ge9zxol3', 'periodId': 2, 'timeMin': 58, 'timeMinSec': '57:15', 'lastUpdated': '2025-03-03T19:19:32Z', 'timestamp': '2025-03-03T19:19:18Z', 'type': 'Goal not awarded', 'decision': 'Cancelled', 'outcome': 'Goal', 'playerId': 'deyq3zqd0vwc821ngqldxqor9', 'playerName': 'F. Gytkjær', 'optaEventId': '2783712087'}]",,,,,
73,73,daps6asnkadh56le14aiqlfys,13,2025-03-02Z,17:00:00Z,2025-03-02,18:00:00,20,2,45,1,2025-05-20T12:55:17Z,AaB vs København,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,1wd2dr3si3gqwhyaf32c2xepn,no,Aalborg Portland Park,Aalborg Portland Park,36g6ifzjliec1jqnbtf7yesme,AaB,AaB,Aalborg BK,AAB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b3r6d8ydtmtjckam6pku9y400,København,København,FC København,FCK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,96,3,0,0,0,0,0,0,9146,,,,,,
74,74,dac1nmpyvddgwvvtsr6ewj1g4,13,2025-03-02Z,15:00:00Z,2025-03-02,16:00:00,20,2,45,1,2025-05-19T13:47:43Z,Midtjylland vs Nordsjælland,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,5n9tkrkugne47ziec3ir0ry1b,no,MCH Arena,MCH Arena,59as3grjvj19voay31j3yfgni,Midtjylland,Midtjylland,FC Midtjylland,FCM,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,77tfx9me4aaqhzv78bmgsy9bg,Nordsjælland,Nordsjælland,FC Nordsjælland,FCN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,99,8,0,0,2,1,2,1,9391,,,,,,
75,75,dbv256l608hbrpoqlouk4lvdg,13,2025-03-02Z,13:00:00Z,2025-03-02,14:00:00,20,2,45,1,2025-05-18T20:48:25Z,Viborg vs Vejle,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,7d5976l78t1e03d95wjvrg49r,no,Energi Viborg Arena,Energi Viborg Arena,cftj6g399tknheudaxsdpfdgb,Viborg,Viborg,Viborg FF,VFF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,c165yjiny1qnmfdvefxvflnkc,Vejle,Vejle,Vejle Boldklub,VB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97,1,3,0,3,1,3,1,5346,,,,,,
76,76,dbh9p2gpyzv496vv6zrvt7cwk,13,2025-03-02Z,13:00:00Z,2025-03-02,14:00:00,20,2,45,1,2025-05-18T20:48:29Z,SønderjyskE vs Silkeborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,84444vw3yateimuknzw8ie167,no,Sydbank Park,Sydbank Park,aljua8crr0vkwit0j3m59jw9j,SønderjyskE,SønderjyskE,Sønderjysk Elitesport Fodbold,SJE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ahnt9ejgwj58ul8auzdvi3czf,Silkeborg,Silkeborg,Silkeborg IF,SIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,98,55,1,1,1,3,1,3,4032,,,,,,
77,77,db3hblptdesr0jko8lroc6wic,13,2025-02-28Z,18:00:00Z,2025-02-28,19:00:00,20,2,45,1,2025-05-18T20:48:21Z,Randers vs AGF,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,29actv1ohj8r10kd9hu0jnb0n,Superliga,Danish Superligaen,SUP,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,1zqurbs9rmwtk30us5y1v1rtg,2024-07-19Z,2025-06-01Z,2024/2025,215hbt8y2wvwgw82nwzmqwi6s,e2q01r9o9jwiq1fls93d1sslx,2024-07-19Z,2025-03-16Z,Regular Season,4uod0svzkvduui274b6aqa263,no,Cepheus Park Randers,Cepheus Park Randers,9w3sjm5ml4sjr2v81oxzdrt8v,Randers,Randers,Randers FC,RFC,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,5rz9enoyknpg8ji78za5b82p0,AGF,AGF,Aarhus Gymnastikforening,AGF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,99,26,1,1,1,1,1,1,9695,,,,,,
