id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2809267931,434,43,1,44,45,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-03T12:45:06.842Z,2025-05-03T12:45:09Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696946185,3,0,5696946189,56,Back,5696946193,141,100.0,5696946187,168,0,5696946199,213,3.14,5696946363,144,1,5696946195,212,0,5696946191,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268065,421,1,1,44,53,3ptum5fjcgw51mqui0gu6uuf4,1,72.5,0.0,2025-05-03T12:45:15.090Z,2025-05-03T12:45:16Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5696946921,140,75.2,5696946925,212,7.8,5696946923,141,8.8,5696946917,107,,5696946927,213,1.20,5696946919,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268073,422,1,1,44,54,3ptum5fjcgw51mqui0gu6uuf4,0,75.2,8.8,2025-05-03T12:45:16.730Z,2025-05-03T12:45:19Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5696946969,212,10.4,5696946973,213,5.57,5696946965,141,0.0,5696946961,140,82.7,5696946955,168,,5696946959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268129,423,5,1,44,56,3ptum5fjcgw51mqui0gu6uuf4,0,82.0,-1.6,2025-05-03T12:45:18.667Z,2025-05-03T12:45:31Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5696947245,56,Right,5696947247,347,,5696948295,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268293,436,5,1,44,56,3cbke8cbou2ms925872vk6dwx,1,18.0,101.6,2025-05-03T12:45:18.667Z,2025-05-03T12:49:38Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696948213,56,Back,5696948215,347,,5696948251,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268237,424,70,1,45,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-03T12:45:22.509Z,2025-05-03T12:45:30Z,,,,,5696947965,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268459,437,1,1,45,18,3cbke8cbou2ms925872vk6dwx,1,15.6,100.0,2025-05-03T12:45:39.850Z,2025-05-03T12:45:43Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696949173,1,,5696949169,212,21.7,5696949161,107,,5696949165,140,35.6,5696949171,213,6.03,5696949163,56,Back,5696949167,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268475,438,1,1,45,21,3cbke8cbou2ms925872vk6dwx,0,35.6,93.8,2025-05-03T12:45:43.098Z,2025-05-03T12:45:43Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696949269,213,5.45,5696949267,212,8.1,5696949263,140,40.8,5696949265,141,85.0,5696949261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268483,425,8,1,45,22,3ptum5fjcgw51mqui0gu6uuf4,1,68.1,17.9,2025-05-03T12:45:44.287Z,2025-05-03T12:45:44Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5696949335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268517,426,3,1,45,23,3ptum5fjcgw51mqui0gu6uuf4,0,61.2,15.0,2025-05-03T12:45:45.411Z,2025-05-03T12:49:44Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696949531,286,,5696949529,56,Right,5696949909,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268575,439,7,1,45,23,3cbke8cbou2ms925872vk6dwx,1,38.8,85.0,2025-05-03T12:45:45.412Z,2025-05-03T12:49:44Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696949833,56,Back,5696949835,285,,5696949883,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268585,440,50,1,45,26,3cbke8cbou2ms925872vk6dwx,1,42.4,88.0,2025-05-03T12:45:48.508Z,2025-05-03T12:45:52Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696950001,233,427,5696949861,286,,5696949857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268593,427,7,1,45,26,3ptum5fjcgw51mqui0gu6uuf4,1,57.6,12.0,2025-05-03T12:45:48.509Z,2025-05-03T12:45:52Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5696949917,56,Right,5696949915,167,,5696949919,285,,5696949971,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268651,428,5,1,45,27,3ptum5fjcgw51mqui0gu6uuf4,0,60.5,-1.0,2025-05-03T12:45:49.466Z,2025-05-03T12:49:39Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5696950177,56,Right,5696950179,347,,5696950695,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268611,441,5,1,45,27,3cbke8cbou2ms925872vk6dwx,1,39.5,101.0,2025-05-03T12:45:49.466Z,2025-05-03T12:49:38Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696949983,347,,5696949981,56,Back,5696950661,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268841,443,1,1,45,38,3cbke8cbou2ms925872vk6dwx,1,41.0,100.0,2025-05-03T12:46:00.186Z,2025-05-03T12:46:03Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696951145,213,5.69,5696951141,141,72.0,5696951139,140,68.6,5696951135,107,,5696951147,1,,5696951143,212,35.1,5696951137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268849,444,4,1,45,41,3cbke8cbou2ms925872vk6dwx,1,65.2,77.6,2025-05-03T12:46:03.115Z,2025-05-03T12:49:44Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696951187,13,,5696951195,286,,5696951191,152,,5696951193,265,,5696951189,56,Center,5696951249,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809268847,430,4,1,45,41,3ptum5fjcgw51mqui0gu6uuf4,0,34.8,22.4,2025-05-03T12:46:03.116Z,2025-05-03T12:49:44Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5696951229,152,,5696951231,265,,5696951225,13,,5696951271,233,444,5696951233,285,,5696951227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269137,445,1,1,45,56,3cbke8cbou2ms925872vk6dwx,1,67.7,76.6,2025-05-03T12:46:18.443Z,2025-05-03T12:46:22Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5696952807,1,,5696952803,212,41.1,5696952799,140,50.2,5696952795,152,,5696952791,5,,5696952805,213,4.25,5696952801,141,22.5,5696952793,155,,5696952797,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,
2809269203,446,1,1,46,0,3cbke8cbou2ms925872vk6dwx,1,55.6,24.0,2025-05-03T12:46:22.473Z,2025-05-03T12:46:28Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5696953227,213,0.64,5696953223,141,68.8,5696953219,56,Center,5696953225,212,51.0,5696953221,140,94.5,5696953217,155,,5696953231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269229,431,4,1,46,6,3ptum5fjcgw51mqui0gu6uuf4,1,6.6,30.0,2025-05-03T12:46:28.587Z,2025-05-03T12:46:51Z,,,,,5696955011,132,,5696953455,285,,5696955013,241,,5696953487,233,447,5696953445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269207,447,4,1,46,6,3cbke8cbou2ms925872vk6dwx,0,93.4,70.0,2025-05-03T12:46:28.588Z,2025-05-03T12:46:53Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696953349,56,Center,5696955295,241,,5696953553,233,431,5696954537,55,448,5696955293,132,,5696953355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269315,448,17,1,46,10,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-03T12:46:32.467Z,2025-05-03T12:47:29Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696954481,31,,5696954485,55,447,5696954483,132,243,5696958383,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269757,432,1,1,46,39,3ptum5fjcgw51mqui0gu6uuf4,0,10.6,30.4,2025-05-03T12:47:00.821Z,2025-05-03T12:47:02Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5696956109,213,0.01,5696956101,56,Center,5696956105,141,31.2,5696956097,157,,5696956111,1,,5696956099,241,,5696956095,5,,5696956107,212,60.6,5696956103,140,,,,,,,,,,,,,,68.3,,,,,,,,,,,,,,
2809269761,449,44,1,46,40,3cbke8cbou2ms925872vk6dwx,1,36.9,68.6,2025-05-03T12:47:01.946Z,2025-05-03T12:49:47Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5696956123,285,,5696956239,233,433,5696956121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269765,433,44,1,46,40,3ptum5fjcgw51mqui0gu6uuf4,0,63.1,31.4,2025-05-03T12:47:01.947Z,2025-05-03T12:49:47Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5696956139,286,,5696956287,233,449,5696956137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269827,450,1,1,46,40,3cbke8cbou2ms925872vk6dwx,0,45.5,67.9,2025-05-03T12:47:02.299Z,2025-05-03T12:47:07Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5696956455,56,Back,5696956463,213,0.76,5696956459,141,73.3,5696956457,140,49.2,5696956453,3,,5696956461,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269821,434,44,1,46,42,3ptum5fjcgw51mqui0gu6uuf4,1,56.0,23.6,2025-05-03T12:47:04.178Z,2025-05-03T12:49:48Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696957605,233,451,5696956425,56,Center,5696956431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269855,451,44,1,46,42,3cbke8cbou2ms925872vk6dwx,0,44.0,76.4,2025-05-03T12:47:04.179Z,2025-05-03T12:49:48Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696957565,233,434,5696956559,56,Back,5696956561,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809270887,439,61,1,46,43,3ptum5fjcgw51mqui0gu6uuf4,1,30.5,34.3,2025-05-03T12:47:04.749Z,2025-05-03T12:48:10Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5696961769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269865,452,43,1,46,45,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-03T12:47:07.307Z,2025-05-03T12:48:06Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5696956609,56,Back,5696961589,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269949,453,1,1,46,48,3cbke8cbou2ms925872vk6dwx,0,53.6,85.0,2025-05-03T12:47:10.235Z,2025-05-03T12:48:30Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5696957011,140,87.2,5696957015,212,35.7,5696957013,141,76.7,5696957009,56,Center,5696957017,213,6.12,5696957007,157,,5696957019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269963,435,12,1,46,49,3ptum5fjcgw51mqui0gu6uuf4,1,11.6,18.3,2025-05-03T12:47:11.241Z,2025-05-03T12:47:13Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5696957129,167,,5696957075,212,16.5,5696957071,140,0.0,5696957069,56,Back,5696957077,213,3.70,5696957073,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809269969,436,6,1,46,50,3ptum5fjcgw51mqui0gu6uuf4,0,2.4,2.7,2025-05-03T12:47:12.381Z,2025-05-03T12:49:41Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5696957171,73,,5696957169,56,Back,5696958475,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809270053,454,6,1,46,50,3cbke8cbou2ms925872vk6dwx,1,97.6,97.3,2025-05-03T12:47:12.381Z,2025-05-03T12:49:41Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5696957533,56,Left,5696958427,73,,5696958455,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809270489,455,1,1,47,20,3cbke8cbou2ms925872vk6dwx,0,99.6,99.8,2025-05-03T12:47:42.411Z,2025-05-03T12:47:58Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696959701,155,,5696959705,56,Center,5696959709,141,31.8,5696959713,212,46.3,5696959699,6,,5696959717,1,,5696959697,2,,5696959707,140,100.0,5696959715,213,5696960833,223,,,,,,,,,,,,4.75,,,,,,,,,,,,,,
2809270503,437,5,1,47,23,3ptum5fjcgw51mqui0gu6uuf4,1,-1.2,69.0,2025-05-03T12:47:45.694Z,2025-05-03T12:49:39Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5696960409,233,456,5696959789,56,Back,5696959791,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809270623,456,5,1,47,23,3cbke8cbou2ms925872vk6dwx,0,101.2,31.0,2025-05-03T12:47:45.694Z,2025-05-03T12:49:39Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5696960467,233,437,5696960365,346,,5696960363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809270619,438,30,1,47,30,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-03T12:47:52.715Z,2025-05-03T12:47:52Z,,,,,5696960357,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809270633,457,30,1,47,30,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-03T12:47:52.715Z,2025-05-03T12:47:53Z,,,,,5696960387,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285729,440,32,2,45,0,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-05-03T13:05:47.710Z,2025-05-03T13:05:49Z,,,,,5697041205,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285717,458,32,2,45,0,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-03T13:05:47.710Z,2025-05-03T13:05:47Z,,,,,5697041153,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285779,459,1,2,45,0,3cbke8cbou2ms925872vk6dwx,1,50.1,50.3,2025-05-03T13:05:47.711Z,2025-05-03T13:05:52Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5697041527,1,,5697041525,213,3.02,5697041521,141,56.4,5697041523,212,34.8,5697041517,56,Back,5697041529,279,S,5697041519,140,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285819,460,1,2,45,4,3cbke8cbou2ms925872vk6dwx,0,17.2,56.3,2025-05-03T13:05:51.919Z,2025-05-03T13:05:55Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5697041735,56,Center,5697041741,212,69.1,5697041745,1,,5697041739,141,64.8,5697041737,140,82.8,5697041733,157,,5697041743,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285831,441,12,2,45,7,3ptum5fjcgw51mqui0gu6uuf4,1,14.2,45.2,2025-05-03T13:05:55.510Z,2025-05-03T13:05:57Z,b7594v117himyndjrpkval8us,E. Okereke,,,5697041825,213,0.60,5697041821,141,61.1,5697041823,212,19.1,5697041817,56,Back,5697041887,15,,5697041819,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285895,461,44,2,45,10,3cbke8cbou2ms925872vk6dwx,1,70.8,38.1,2025-05-03T13:05:57.734Z,2025-05-03T13:06:36Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5697042149,56,Center,5697042219,233,442,5697042153,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285879,442,44,2,45,10,3ptum5fjcgw51mqui0gu6uuf4,0,29.2,62.7,2025-05-03T13:05:57.735Z,2025-05-03T13:06:00Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5697042019,285,,5697042247,233,461,5697042017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285921,462,1,2,45,11,3cbke8cbou2ms925872vk6dwx,1,73.4,46.2,2025-05-03T13:05:59.134Z,2025-05-03T13:08:28Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5697042307,141,41.9,5697042303,56,Center,5697042305,140,77.6,5697042311,213,5.70,5697042309,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809285991,463,50,2,45,13,3cbke8cbou2ms925872vk6dwx,1,75.4,42.8,2025-05-03T13:06:01.484Z,2025-05-03T14:03:35Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5697042831,233,443,5697042683,286,,5697042681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286001,443,7,2,45,13,3ptum5fjcgw51mqui0gu6uuf4,1,24.6,57.2,2025-05-03T13:06:01.485Z,2025-05-03T14:03:35Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5697042733,285,,5697042729,56,Back,5697042821,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286051,445,1,2,45,17,3ptum5fjcgw51mqui0gu6uuf4,1,31.0,76.6,2025-05-03T13:06:04.890Z,2025-05-03T13:06:07Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5697043009,213,0.29,5697043001,141,80.3,5697043005,212,8.9,5697042997,140,39.1,5697042993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286055,446,50,2,45,19,3ptum5fjcgw51mqui0gu6uuf4,1,38.6,77.4,2025-05-03T13:06:07.593Z,2025-05-03T13:06:11Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5697043171,233,464,5697043043,56,Back,5697043045,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286069,464,7,2,45,19,3cbke8cbou2ms925872vk6dwx,0,61.4,22.6,2025-05-03T13:06:07.594Z,2025-05-03T13:06:12Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5697043093,285,,5697043091,56,Center,5697043113,233,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286117,465,83,2,45,23,3cbke8cbou2ms925872vk6dwx,0,54.4,24.3,2025-05-03T13:06:11.597Z,2025-05-03T13:06:17Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5697043927,399,f5f9sfvtizyppg8kqtmp9y3ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286207,447,1,2,45,25,3ptum5fjcgw51mqui0gu6uuf4,1,70.9,74.1,2025-05-03T13:06:13.138Z,2025-05-03T13:06:17Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5697043913,56,Left,5697043921,213,0.74,5697043917,141,89.9,5697043919,212,15.9,5697043915,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286279,448,1,2,45,30,3ptum5fjcgw51mqui0gu6uuf4,1,84.5,90.9,2025-05-03T13:06:18.153Z,2025-05-03T13:06:21Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5697044337,212,14.9,5697044333,141,73.2,5697044325,56,Center,5697044329,140,76.2,5697044341,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286285,449,4,2,45,34,3ptum5fjcgw51mqui0gu6uuf4,1,79.6,68.1,2025-05-03T13:06:21.714Z,2025-05-03T14:03:26Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5697044433,286,,5697044427,56,Center,5697044429,152,,5697044539,233,466,5697044431,265,,5697044425,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809286295,466,4,2,45,34,3cbke8cbou2ms925872vk6dwx,0,20.4,31.9,2025-05-03T13:06:21.715Z,2025-05-03T14:03:26Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5697044489,285,,5697044471,13,,5697044475,56,Back,5697044593,233,449,5697044485,265,,5697044479,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809287079,450,13,2,46,16,3ptum5fjcgw51mqui0gu6uuf4,1,77.9,67.0,2025-05-03T13:07:04.267Z,2025-05-03T13:07:12Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5697048787,18,,5697049533,86,,5697049543,231,50,5697048785,26,,5697048789,56,Center,5697049537,103,45.8,5697049119,20,,5697049535,102,57.3,5697049531,120,5697049539,458,5697049541,230,99.0,,,,,,,,,,,,,,,,,,,,,,,
2809287111,451,5,2,46,18,3ptum5fjcgw51mqui0gu6uuf4,0,101.2,58.0,2025-05-03T13:07:05.951Z,2025-05-03T14:03:06Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5697048949,56,Center,5697049033,233,467,5697048951,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809287097,467,5,2,46,18,3cbke8cbou2ms925872vk6dwx,1,-1.2,42.0,2025-05-03T13:07:05.951Z,2025-05-03T14:03:06Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5697048893,346,,5697048891,56,Back,5697048995,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809287563,468,1,2,46,41,3cbke8cbou2ms925872vk6dwx,0,5.1,40.0,2025-05-03T13:07:29.551Z,2025-05-03T13:07:36Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5697051535,56,Center,5697051553,74,,5697051539,141,48.7,5697051541,212,59.7,5697051533,124,,5697051537,140,61.7,5697051543,213,0.10,5697051547,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809287593,452,44,2,46,47,3ptum5fjcgw51mqui0gu6uuf4,1,39.8,51.0,2025-05-03T13:07:35.373Z,2025-05-03T13:07:37Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5697051703,233,469,5697051663,285,,5697051659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809287575,469,44,2,46,47,3cbke8cbou2ms925872vk6dwx,0,58.6,49.4,2025-05-03T13:07:35.374Z,2025-05-03T13:07:37Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5697051743,233,452,5697051575,286,,5697051573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809287645,453,1,2,46,47,3ptum5fjcgw51mqui0gu6uuf4,1,44.6,49.9,2025-05-03T13:07:35.605Z,2025-05-03T13:33:18Z,36gi7l0qvkbru5w6v2nym00ve,E. Patut,,,5697052005,141,46.0,5697052001,56,Center,5697052009,213,5.87,5697051999,3,,5697052003,140,50.4,5697052007,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809288265,469,44,2,46,50,3ptum5fjcgw51mqui0gu6uuf4,1,54.8,48.8,2025-05-03T13:07:38.304Z,2025-05-03T13:08:49Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5697058939,233,477,5697058203,286,,5697058201,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809288291,477,44,2,46,50,3cbke8cbou2ms925872vk6dwx,0,44.4,50.7,2025-05-03T13:07:38.305Z,2025-05-03T13:08:49Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5697058921,56,Back,5697058923,285,,5697058957,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809288273,470,1,2,46,50,3ptum5fjcgw51mqui0gu6uuf4,0,54.3,48.9,2025-05-03T13:07:38.550Z,2025-05-03T13:08:58Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5697059893,156,,5697059637,3,,5697059645,212,9.3,5697059641,140,46.7,5697059643,141,56.0,5697059647,213,2.60,5697059639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809288303,478,1,2,46,51,3cbke8cbou2ms925872vk6dwx,0,48.0,44.4,2025-05-03T13:07:39.446Z,2025-05-03T13:09:13Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5697061173,157,,5697061177,140,51.7,5697061183,213,0.48,5697061175,56,Center,5697061185,1,,5697061179,141,47.4,5697061181,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
