id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/8/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822560879,466,58,1,43,11,1c7dv8ays675v9kp6a04sd8pq,0,0.0,0.0,2025-06-14T16:45:04.966Z,2025-06-14T16:45:10Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770674819,56,Back,5770674817,73,,5770674811,9,,5770674813,186,,5770674841,233,419,5770674815,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561087,467,1,1,44,14,1c7dv8ays675v9kp6a04sd8pq,1,49.9,50.0,2025-06-14T16:46:07.794Z,2025-06-14T16:46:11Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5770675995,56,Back,5770675997,140,27.3,5770676005,279,G,5770675999,141,42.8,5770676013,189,,5770676003,213,3.35,5770676001,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561097,468,1,1,44,18,1c7dv8ays675v9kp6a04sd8pq,0,26.5,43.3,2025-06-14T16:46:11.585Z,2025-06-14T16:46:15Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5770676107,213,6.12,5770676099,56,Center,5770676101,140,69.7,5770676097,157,,5770676103,141,32.5,5770676109,1,,5770676105,212,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561101,420,44,1,44,20,2rdnn9p03qrmmv34tyx1nahpa,1,32.6,69.7,2025-06-14T16:46:14.545Z,2025-06-14T16:52:18Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770676123,233,469,5770676117,56,Back,5770676119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561099,469,44,1,44,20,1c7dv8ays675v9kp6a04sd8pq,0,67.4,30.3,2025-06-14T16:46:14.546Z,2025-06-14T16:52:18Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770676139,233,420,5770676113,56,Center,5770676115,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561109,421,1,1,44,21,2rdnn9p03qrmmv34tyx1nahpa,1,36.5,73.3,2025-06-14T16:46:15.127Z,2025-06-14T16:46:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770676161,56,Back,5770676163,140,35.6,5770676169,213,1.65,5770676159,3,,5770676165,141,90.8,5770676167,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561123,423,61,1,44,25,2rdnn9p03qrmmv34tyx1nahpa,0,39.9,91.7,2025-06-14T16:46:18.566Z,2025-06-14T16:46:18Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770676225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561135,471,1,1,44,26,1c7dv8ays675v9kp6a04sd8pq,1,55.8,6.5,2025-06-14T16:46:20.306Z,2025-06-14T16:46:22Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770676275,56,Back,5770676281,212,24.1,5770676283,213,2.11,5770676277,140,44.0,5770676279,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561145,472,1,1,44,29,1c7dv8ays675v9kp6a04sd8pq,1,46.3,43.4,2025-06-14T16:46:22.673Z,2025-06-14T16:46:25Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770676339,140,56.2,5770676341,141,58.4,5770676343,212,14.6,5770676337,56,Center,5770676345,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561147,473,1,1,44,31,1c7dv8ays675v9kp6a04sd8pq,0,55.1,48.5,2025-06-14T16:46:25.491Z,2025-06-14T16:46:26Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770676357,212,22.9,5770676359,213,5.91,5770676355,141,36.3,5770676351,56,Center,5770676353,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561151,424,1,1,44,33,2rdnn9p03qrmmv34tyx1nahpa,1,26.6,64.3,2025-06-14T16:46:27.254Z,2025-06-14T16:46:28Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770676375,213,5.71,5770676371,141,59.4,5770676373,212,6.1,5770676367,56,Back,5770676369,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561161,426,1,1,44,35,2rdnn9p03qrmmv34tyx1nahpa,1,38.2,70.5,2025-06-14T16:46:29.350Z,2025-06-14T16:46:32Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770676425,141,74.5,5770676421,56,Back,5770676423,140,43.3,5770676427,212,6.0,5770676429,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561179,427,1,1,44,38,2rdnn9p03qrmmv34tyx1nahpa,1,47.7,79.4,2025-06-14T16:46:31.974Z,2025-06-14T16:46:36Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770676515,56,Left,5770676519,141,94.1,5770676517,140,65.4,5770676523,213,0.49,5770676521,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561195,428,1,1,44,43,2rdnn9p03qrmmv34tyx1nahpa,1,70.4,95.7,2025-06-14T16:46:36.918Z,2025-06-14T16:46:41Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770676595,212,24.6,5770676593,141,76.3,5770676591,140,90.2,5770676597,213,5.72,5770676589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561201,429,50,1,44,47,2rdnn9p03qrmmv34tyx1nahpa,1,94.8,70.6,2025-06-14T16:46:40.977Z,2025-06-14T16:52:08Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5770676631,286,,5770676827,233,474,5770676629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561199,474,7,1,44,47,1c7dv8ays675v9kp6a04sd8pq,1,5.2,29.4,2025-06-14T16:46:40.978Z,2025-06-14T16:52:08Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770676823,233,429,5770676627,285,,5770676623,167,,5770676625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561205,430,6,1,44,48,2rdnn9p03qrmmv34tyx1nahpa,1,94.8,69.4,2025-06-14T16:46:42.097Z,2025-06-14T16:52:01Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5770676635,73,,5770676633,56,Center,5770676641,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561203,475,6,1,44,48,1c7dv8ays675v9kp6a04sd8pq,0,5.2,30.6,2025-06-14T16:46:42.097Z,2025-06-14T16:52:01Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770676639,73,,5770676645,233,430,5770676637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561367,478,70,1,45,0,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T16:46:53.885Z,2025-06-14T16:47:37Z,,,,,5770677591,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561305,431,1,1,45,23,2rdnn9p03qrmmv34tyx1nahpa,0,99.5,99.5,2025-06-14T16:47:17.063Z,2025-06-14T16:47:19Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770677305,213,4.54,5770677301,141,62.0,5770677299,140,95.2,5770677303,212,25.9,5770677297,56,Center,5770677289,2,,5770677293,155,,5770677291,6,,5770677295,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561315,476,12,1,45,27,1c7dv8ays675v9kp6a04sd8pq,1,10.0,34.8,2025-06-14T16:47:21.139Z,2025-06-14T16:47:22Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770677353,140,19.4,5770677351,56,Back,5770677355,141,0.0,5770677371,167,,5770677359,213,5.09,5770677357,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561313,432,5,1,45,27,2rdnn9p03qrmmv34tyx1nahpa,1,79.0,102.0,2025-06-14T16:47:21.240Z,2025-06-14T16:51:57Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770677367,233,477,5770677347,56,Left,5770677349,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561317,477,5,1,45,27,1c7dv8ays675v9kp6a04sd8pq,0,21.0,-2.0,2025-06-14T16:47:21.240Z,2025-06-14T16:51:57Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770677363,347,,5770677361,56,Back,5770677373,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561441,433,1,1,45,55,2rdnn9p03qrmmv34tyx1nahpa,0,84.5,100.0,2025-06-14T16:47:49.255Z,2025-06-14T16:47:52Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770677917,56,Center,5770677925,213,5.14,5770677921,141,66.0,5770677923,212,26.8,5770677919,140,95.0,5770677927,1,,5770677915,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561445,479,12,1,45,59,1c7dv8ays675v9kp6a04sd8pq,1,7.5,38.8,2025-06-14T16:47:53.506Z,2025-06-14T16:47:54Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5770677943,15,,5770677941,213,4.78,5770677933,56,Back,5770677935,140,8.3,5770677937,141,21.2,5770677939,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561473,480,12,1,46,1,1c7dv8ays675v9kp6a04sd8pq,1,8.3,21.2,2025-06-14T16:47:54.899Z,2025-06-14T16:48:05Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5770678055,213,6.22,5770678049,140,55.4,5770678053,212,49.6,5770678051,141,16.4,5770678047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561471,434,12,1,46,10,2rdnn9p03qrmmv34tyx1nahpa,1,46.7,77.9,2025-06-14T16:48:03.800Z,2025-06-14T16:48:19Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770678035,141,82.8,5770678039,213,0.57,5770678033,140,51.6,5770678031,56,Left,5770678037,212,6.1,5770678041,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561475,435,30,1,46,11,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-14T16:48:05.259Z,2025-06-14T16:48:05Z,,,,,5770678057,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561477,481,30,1,46,11,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T16:48:05.259Z,2025-06-14T16:48:05Z,,,,,5770678059,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562583,485,18,2,45,0,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T17:05:03.269Z,2025-06-14T17:05:03Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5770684661,42,,5770684663,44,Forward,5770684693,55,486,5770684665,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562587,486,19,2,45,0,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T17:05:03.270Z,2025-06-14T17:19:10Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770705871,292,5,5770705873,293,5,5770684685,59,17,5770684683,145,10,5770684687,44,Midfielder,5770684679,42,,5770684689,55,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562691,439,32,2,45,0,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-14T17:05:39.635Z,2025-06-14T17:05:44Z,,,,,5770685243,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562693,487,32,2,45,0,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T17:05:39.635Z,2025-06-14T19:27:16Z,,,,,5770685245,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562759,440,1,2,45,0,2rdnn9p03qrmmv34tyx1nahpa,1,50.4,50.1,2025-06-14T17:05:39.636Z,2025-06-14T17:09:05Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5770685645,141,43.3,5770685651,279,S,5770685641,56,Back,5770685643,140,34.3,5770685647,212,17.5,5770685649,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822566037,589,40,2,45,1,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-06-14T17:05:40.824Z,2025-06-14T17:18:13Z,,,,,5770704277,130,6,5770704279,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5770704281,194,59d5otjevb4zussjofufdg4ph,5770704271,30,"b6uchs6rc43tlb0qj2tw3xzh1, 5skki9qedwo05d1scee0obu1h, 5irotktf4k5ynobf0zugdom0a, 2vvnbkdgeje34aivohozzvm5l, 289f8ysumkm0ilmx2z472cei2, 2myqyf42cisqz9ev77pxo0hjp, 9c2ajg42wya1u4lh1eeye2jo4, c11fpnugs2ihyqk07ohha54np, 5t58neiqhud2d4h64owu8fwiy, 7z2gs2b8ccchwf0h92hwx8d90, 59d5otjevb4zussjofufdg4ph, 2yyodldan4gscxb0jjrpkygyy, 6bci7uqkdfkqzfyp3kq9lh3pw, be5sv0h649rb9o9gnko9ve2ac, f3ztai8p7edxzgi511p9ol7o4, 1p8qp744v6uor8li9wfcwi0dm, beq1o3wl29kdr4qtahdij1m21, 3ani6i6zvyyz715jalqfbcvoq, 6zxmiojkikr9no952g862h3is",5770704273,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5",5770704275,59,"1, 6, 25, 17, 15, 4, 20, 7, 11, 34, 8, 21, 18, 26, 30, 12, 22, 23, 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562763,441,1,2,45,7,2rdnn9p03qrmmv34tyx1nahpa,1,34.3,43.3,2025-06-14T17:05:47.049Z,2025-06-14T17:05:48Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770685679,213,5.81,5770685669,157,,5770685677,212,42.4,5770685675,141,14.9,5770685673,140,70.3,5770685681,1,,5770685671,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562767,442,44,2,45,9,2rdnn9p03qrmmv34tyx1nahpa,1,80.1,12.3,2025-06-14T17:05:48.724Z,2025-06-14T17:58:23Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770692087,233,524,5770691063,56,Right,5770691065,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822563859,524,44,2,45,9,1c7dv8ays675v9kp6a04sd8pq,0,19.9,87.7,2025-06-14T17:05:48.725Z,2025-06-14T17:58:23Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770692085,285,,5770692083,56,Back,5770692107,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562791,443,1,2,45,9,2rdnn9p03qrmmv34tyx1nahpa,0,73.9,9.6,2025-06-14T17:05:49.009Z,2025-06-14T17:16:15Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770691237,140,82.8,5770691239,141,6.6,5770691243,213,6.07,5770691241,212,9.6,5770691235,56,Right,5770691233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562799,488,12,2,45,9,1c7dv8ays675v9kp6a04sd8pq,1,18.8,91.4,2025-06-14T17:05:49.131Z,2025-06-14T17:05:55Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770685871,141,93.0,5770685867,56,Back,5770685873,212,16.2,5770685875,213,0.07,5770685869,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562797,444,44,2,45,10,2rdnn9p03qrmmv34tyx1nahpa,1,64.1,13.1,2025-06-14T17:05:49.895Z,2025-06-14T17:58:24Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770698671,233,571,5770693859,286,,5770693855,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564855,571,44,2,45,10,1c7dv8ays675v9kp6a04sd8pq,0,35.9,86.9,2025-06-14T17:05:49.896Z,2025-06-14T17:58:24Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5770698669,285,,5770698699,233,444,5770698667,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564861,539,1,2,45,10,2rdnn9p03qrmmv34tyx1nahpa,1,60.8,11.9,2025-06-14T17:05:50.313Z,2025-06-14T17:16:26Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770699095,56,Right,5770699093,3,,5770699103,213,5.73,5770699097,140,68.7,5770699101,212,9.8,5770699099,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564863,540,1,2,45,12,2rdnn9p03qrmmv34tyx1nahpa,0,66.5,0.9,2025-06-14T17:05:52.469Z,2025-06-14T17:15:19Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770699479,56,Right,5770699985,286,,5770699981,233,572,5770699487,213,0.60,5770699979,236,,5770699485,212,1.9,5770699481,140,68.0,5770699483,141,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564857,572,74,2,45,12,1c7dv8ays675v9kp6a04sd8pq,1,32.5,98.1,2025-06-14T17:05:52.470Z,2025-06-14T17:58:31Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770699999,233,540,5770699977,285,,5770699975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565433,566,61,2,45,14,2rdnn9p03qrmmv34tyx1nahpa,1,74.2,2.5,2025-06-14T17:05:54.133Z,2025-06-14T17:16:06Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5770701261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562803,445,5,2,45,15,2rdnn9p03qrmmv34tyx1nahpa,0,70.9,-1.4,2025-06-14T17:05:55.019Z,2025-06-14T17:08:18Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5770685881,56,Right,5770685883,347,,5770685899,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562801,489,5,2,45,15,1c7dv8ays675v9kp6a04sd8pq,1,29.1,101.4,2025-06-14T17:05:55.019Z,2025-06-14T17:08:18Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770685891,233,445,5770685877,56,Back,5770685879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562819,490,1,2,45,18,1c7dv8ays675v9kp6a04sd8pq,1,29.3,100.0,2025-06-14T17:05:57.675Z,2025-06-14T17:06:00Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5770686055,141,82.9,5770686051,56,Back,5770686053,140,24.6,5770686059,213,4.34,5770686049,107,,5770686057,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562823,491,1,2,45,20,1c7dv8ays675v9kp6a04sd8pq,0,26.5,83.6,2025-06-14T17:06:00.331Z,2025-06-14T17:06:01Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5770686081,212,10.3,5770686083,213,0.16,5770686079,141,86.0,5770686075,56,Back,5770686077,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562847,447,1,2,45,24,2rdnn9p03qrmmv34tyx1nahpa,1,68.5,33.0,2025-06-14T17:06:03.722Z,2025-06-14T17:06:05Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770686179,56,Center,5770686187,213,1.55,5770686185,212,6.5,5770686181,140,68.6,5770686183,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562849,448,3,2,45,25,2rdnn9p03qrmmv34tyx1nahpa,0,68.5,41.4,2025-06-14T17:06:04.985Z,2025-06-14T17:58:13Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770686193,286,,5770686191,56,Center,5770686305,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562867,492,7,2,45,25,1c7dv8ays675v9kp6a04sd8pq,1,31.5,58.6,2025-06-14T17:06:04.986Z,2025-06-14T17:58:13Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770686285,233,448,5770686263,285,,5770686261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562863,449,3,2,45,27,2rdnn9p03qrmmv34tyx1nahpa,0,68.2,38.6,2025-06-14T17:06:07.047Z,2025-06-14T17:58:13Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770686249,56,Center,5770705839,233,493,5770686251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562871,493,7,2,45,27,1c7dv8ays675v9kp6a04sd8pq,0,31.8,61.4,2025-06-14T17:06:07.048Z,2025-06-14T17:19:12Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5770686279,285,,5770705835,233,449,5770686277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562881,450,1,2,45,28,2rdnn9p03qrmmv34tyx1nahpa,1,67.0,51.2,2025-06-14T17:06:08.266Z,2025-06-14T17:06:10Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5770686341,140,53.1,5770686343,141,51.9,5770686345,212,14.6,5770686347,213,3.11,5770686339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562891,451,1,2,45,30,2rdnn9p03qrmmv34tyx1nahpa,1,43.5,56.3,2025-06-14T17:06:10.441Z,2025-06-14T17:06:11Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770686399,140,43.2,5770686403,212,8.2,5770686397,56,Back,5770686401,141,68.4,5770686405,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562909,452,1,2,45,32,2rdnn9p03qrmmv34tyx1nahpa,1,43.7,69.7,2025-06-14T17:06:11.738Z,2025-06-14T17:06:15Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5770686455,56,Back,5770686463,213,4.18,5770686461,212,14.3,5770686459,141,51.5,5770686457,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562921,453,1,2,45,35,2rdnn9p03qrmmv34tyx1nahpa,1,37.7,52.2,2025-06-14T17:06:15.226Z,2025-06-14T17:06:17Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5770686523,155,,5770686525,56,Center,5770686527,140,68.1,5770686531,212,34.9,5770686533,213,0.42,5770686529,141,72.9,5770686535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562941,454,61,2,45,37,2rdnn9p03qrmmv34tyx1nahpa,1,67.1,77.0,2025-06-14T17:06:17.210Z,2025-06-14T17:19:37Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5770686611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562943,455,50,2,45,40,2rdnn9p03qrmmv34tyx1nahpa,1,62.2,82.4,2025-06-14T17:06:20.074Z,2025-06-14T17:06:27Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770686705,233,494,5770686625,286,,5770686623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562955,494,7,2,45,40,1c7dv8ays675v9kp6a04sd8pq,0,37.8,17.6,2025-06-14T17:06:20.075Z,2025-06-14T17:06:26Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770686697,285,,5770686699,233,455,5770686695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562947,456,61,2,45,41,2rdnn9p03qrmmv34tyx1nahpa,1,65.0,86.9,2025-06-14T17:06:21.264Z,2025-06-14T17:19:45Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5770686639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562983,496,1,2,45,44,1c7dv8ays675v9kp6a04sd8pq,1,43.4,25.3,2025-06-14T17:06:24.411Z,2025-06-14T17:06:29Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5770686827,56,Right,5770686833,212,15.4,5770686831,141,12.6,5770686835,213,5.69,5770686829,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822563005,497,1,2,45,49,1c7dv8ays675v9kp6a04sd8pq,1,39.5,35.5,2025-06-14T17:06:29.403Z,2025-06-14T17:06:33Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5770686955,213,1.76,5770686953,212,21.0,5770686951,141,65.8,5770686949,140,35.7,5770686947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822563013,498,1,2,45,53,1c7dv8ays675v9kp6a04sd8pq,1,38.7,72.9,2025-06-14T17:06:33.227Z,2025-06-14T17:06:35Z,2myqyf42cisqz9ev77pxo0hjp,Paulo Ricardo,,,5770686983,213,0.74,5770686981,212,20.4,5770686975,56,Left,5770686979,141,93.2,5770686977,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
