id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2822560789,366,6,1,44,19,7efqk7uh63928il0yffxijnv7,0,0.0,68.6,2025-06-14T16:44:28.272Z,2025-06-14T17:02:17Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5770674261,73,,5770674259,56,Back,5770674267,233,432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822560787,432,6,1,44,19,ea3yd0dgq6uy6pupkpn17j5xg,1,100.0,31.4,2025-06-14T16:44:28.272Z,2025-06-14T17:02:16Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5770674263,233,366,5770674255,56,Center,5770674257,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822560885,367,27,1,44,57,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T16:45:06.303Z,2025-06-14T16:45:11Z,,,,,5770674867,233,433,5770674847,53,dtdqh03syykiv1cjstn2lhkvd,5770674845,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822560873,433,27,1,44,57,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-14T16:45:06.303Z,2025-06-14T16:45:11Z,,,,,5770674853,233,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822560911,368,70,1,45,13,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T16:45:22.115Z,2025-06-14T16:45:22Z,,,,,5770675105,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561079,369,28,1,45,45,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T16:45:54.064Z,2025-06-14T17:02:32Z,,,,,5770683061,233,434,5770675973,55,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561031,434,28,1,45,45,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-14T16:45:54.064Z,2025-06-14T17:02:31Z,,,,,5770675703,55,433,5770683053,233,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561089,435,1,1,46,0,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,0.5,2025-06-14T16:46:09.536Z,2025-06-14T16:50:43Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770676027,56,Center,5770676035,213,1.70,5770676023,155,,5770676031,141,49.0,5770676021,6,,5770676037,1,,5770676033,212,33.3,5770676025,223,,5770676029,140,5770676019,2,,,,,,95.4,,,,,,,,,,,,,,,,,,,,
2822561103,370,12,1,46,5,7efqk7uh63928il0yffxijnv7,1,3.8,52.8,2025-06-14T16:46:14.287Z,2025-06-14T16:50:46Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770676133,213,4.89,5770676127,140,6.7,5770676131,212,17.7,5770679337,56,Back,5770679339,15,,5770676129,141,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561105,371,12,1,46,6,7efqk7uh63928il0yffxijnv7,1,10.6,32.5,2025-06-14T16:46:15.856Z,2025-06-14T16:46:17Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5770676155,213,5.20,5770676151,141,0.0,5770676153,212,26.1,5770676157,15,,5770676147,56,Back,5770676195,167,,5770676149,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561117,372,5,1,46,8,7efqk7uh63928il0yffxijnv7,0,22.6,-1.6,2025-06-14T16:46:17.439Z,2025-06-14T16:46:20Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5770676191,56,Back,5770676193,347,,5770676223,233,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561119,436,5,1,46,8,ea3yd0dgq6uy6pupkpn17j5xg,1,77.4,101.6,2025-06-14T16:46:17.439Z,2025-06-14T17:02:30Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770676201,347,,5770676215,233,372,5770676199,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561173,437,1,1,46,23,ea3yd0dgq6uy6pupkpn17j5xg,1,78.4,100.0,2025-06-14T16:46:31.887Z,2025-06-14T16:46:34Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5770676475,107,,5770676477,56,Left,5770676479,140,78.1,5770676481,141,88.3,5770676485,213,4.68,5770676483,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561181,438,1,1,46,25,ea3yd0dgq6uy6pupkpn17j5xg,1,75.9,90.2,2025-06-14T16:46:34.271Z,2025-06-14T16:46:37Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770676529,140,73.3,5770676533,212,4.0,5770676527,56,Left,5770676535,213,2.32,5770676531,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561187,439,1,1,46,28,ea3yd0dgq6uy6pupkpn17j5xg,1,73.6,93.3,2025-06-14T16:46:37.247Z,2025-06-14T16:46:39Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5770676565,140,72.6,5770676571,213,4.53,5770676563,56,Left,5770676567,141,85.1,5770676569,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561197,440,1,1,46,30,ea3yd0dgq6uy6pupkpn17j5xg,1,70.3,85.6,2025-06-14T16:46:39.215Z,2025-06-14T16:46:41Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5770676615,141,78.2,5770676611,56,Center,5770676613,140,58.4,5770676617,212,13.5,5770676619,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561211,441,1,1,46,33,ea3yd0dgq6uy6pupkpn17j5xg,1,59.1,77.2,2025-06-14T16:46:41.887Z,2025-06-14T16:46:45Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5770676679,141,90.5,5770676681,212,15.0,5770676675,56,Left,5770676683,213,0.65,5770676677,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561217,442,1,1,46,37,ea3yd0dgq6uy6pupkpn17j5xg,1,75.9,92.1,2025-06-14T16:46:45.887Z,2025-06-14T16:46:48Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770676721,213,3.83,5770676711,140,70.6,5770676709,56,Left,5770676713,141,85.3,5770676717,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561223,443,1,1,46,39,ea3yd0dgq6uy6pupkpn17j5xg,1,71.0,86.9,2025-06-14T16:46:48.063Z,2025-06-14T16:46:51Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5770676751,141,92.6,5770676755,213,0.76,5770676753,212,5.6,5770676747,56,Left,5770676749,140,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561227,444,1,1,46,42,ea3yd0dgq6uy6pupkpn17j5xg,0,79.9,94.4,2025-06-14T16:46:51.551Z,2025-06-14T16:46:55Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770676779,56,Center,5770676783,141,54.6,5770676787,213,5.19,5770676785,212,30.6,5770676781,140,93.4,5770676777,155,,5770676837,233,373,5770676775,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561233,373,11,1,46,46,7efqk7uh63928il0yffxijnv7,1,6.7,45.7,2025-06-14T16:46:55.232Z,2025-06-14T16:46:55Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5770676841,233,444,5770676835,88,,5770676833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561251,374,1,1,46,47,7efqk7uh63928il0yffxijnv7,1,10.3,42.7,2025-06-14T16:46:56.143Z,2025-06-14T16:47:01Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5770676935,199,,5770676937,56,Right,5770676947,1,,5770676943,212,67.7,5770676941,141,20.7,5770676939,140,73.2,5770676945,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561259,375,1,1,46,52,7efqk7uh63928il0yffxijnv7,1,73.7,6.5,2025-06-14T16:47:01.615Z,2025-06-14T16:47:03Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5770677009,213,3.21,5770677001,56,Right,5770677005,141,4.9,5770677003,140,58.8,5770677007,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561267,376,1,1,46,54,7efqk7uh63928il0yffxijnv7,1,58.8,4.9,2025-06-14T16:47:03.519Z,2025-06-14T16:49:14Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5770677045,56,Center,5770677047,140,55.1,5770677053,213,1.72,5770677049,141,43.9,5770677051,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561281,377,1,1,46,58,7efqk7uh63928il0yffxijnv7,1,54.5,42.4,2025-06-14T16:47:07.151Z,2025-06-14T16:47:11Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770677139,1,,5770677129,56,Left,5770677133,141,91.8,5770677137,213,0.95,5770677131,140,77.6,5770677135,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561291,378,1,1,47,3,7efqk7uh63928il0yffxijnv7,1,80.3,90.8,2025-06-14T16:47:12.143Z,2025-06-14T16:47:15Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5770677199,212,16.9,5770677197,141,76.7,5770677193,56,Center,5770677195,140,67.0,5770677201,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561295,379,1,1,47,6,7efqk7uh63928il0yffxijnv7,1,57.6,78.2,2025-06-14T16:47:15.311Z,2025-06-14T16:47:16Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770677235,140,42.6,5770677233,56,Back,5770677237,141,77.3,5770677241,213,3.18,5770677239,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561297,380,1,1,47,7,7efqk7uh63928il0yffxijnv7,1,42.6,77.3,2025-06-14T16:47:16.159Z,2025-06-14T16:47:17Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770677257,213,0.02,5770677253,141,77.8,5770677255,212,16.4,5770677249,56,Center,5770677251,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561303,381,1,1,47,8,7efqk7uh63928il0yffxijnv7,1,58.2,77.8,2025-06-14T16:47:17.279Z,2025-06-14T16:47:18Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770677283,212,25.2,5770677285,213,4.27,5770677281,141,44.2,5770677279,140,48.0,5770677277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561307,382,1,1,47,9,7efqk7uh63928il0yffxijnv7,1,48.0,44.2,2025-06-14T16:47:18.543Z,2025-06-14T16:47:20Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770677313,141,56.3,5770677317,213,1.38,5770677311,140,49.5,5770677315,212,8.4,5770677309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561333,383,1,1,47,11,7efqk7uh63928il0yffxijnv7,1,51.6,52.8,2025-06-14T16:47:20.783Z,2025-06-14T16:47:26Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770677407,141,28.0,5770677403,56,Center,5770677405,140,57.7,5770677409,212,18.0,5770677411,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561347,384,1,1,47,17,7efqk7uh63928il0yffxijnv7,1,64.3,36.6,2025-06-14T16:47:26.639Z,2025-06-14T16:47:29Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5770677479,213,1.54,5770677475,141,55.8,5770677471,56,Center,5770677473,140,64.7,5770677477,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561357,385,1,1,47,20,7efqk7uh63928il0yffxijnv7,1,62.8,56.0,2025-06-14T16:47:29.567Z,2025-06-14T16:47:33Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5770677551,140,58.7,5770677549,56,Center,5770677555,212,20.9,5770677553,141,25.9,5770677557,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561365,386,1,1,47,24,7efqk7uh63928il0yffxijnv7,1,61.4,22.1,2025-06-14T16:47:33.279Z,2025-06-14T16:47:34Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770677579,56,Center,5770677581,140,57.5,5770677585,212,11.2,5770677583,141,37.4,5770677587,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561389,387,1,1,47,25,7efqk7uh63928il0yffxijnv7,1,57.5,37.4,2025-06-14T16:47:34.767Z,2025-06-14T16:47:40Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770677663,213,1.24,5770677661,212,18.7,5770677659,141,63.4,5770677655,56,Center,5770677657,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561391,388,50,1,47,30,7efqk7uh63928il0yffxijnv7,1,64.8,59.5,2025-06-14T16:47:39.054Z,2025-06-14T16:59:40Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770677679,233,445,5770677669,286,,5770677667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561385,445,7,1,47,30,ea3yd0dgq6uy6pupkpn17j5xg,0,35.2,40.5,2025-06-14T16:47:39.055Z,2025-06-14T16:59:40Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5770677651,56,Back,5770677653,285,,5770677673,233,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561405,389,61,1,47,33,7efqk7uh63928il0yffxijnv7,1,63.3,63.4,2025-06-14T16:47:42.391Z,2025-06-14T16:47:42Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770677717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561417,390,43,1,47,34,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T16:47:43.791Z,2025-06-14T16:48:28Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5770678221,144,1,5770677779,56,Back,5770677783,141,62.1,5770677787,213,3.18,5770677785,212,21.1,5770677781,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561419,391,30,1,47,37,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T16:47:46.384Z,2025-06-14T16:47:46Z,,,,,5770677791,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822561421,446,30,1,47,37,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-14T16:47:46.384Z,2025-06-14T16:47:47Z,,,,,5770677793,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562593,394,18,2,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T17:04:42.899Z,2025-06-14T17:05:06Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5770684725,42,,5770684727,44,Forward,5770684761,55,395,5770684729,59,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562595,395,19,2,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T17:04:42.900Z,2025-06-14T17:05:07Z,enlu96e156ahwhmdk0482kzfu,S. Izountouemoi,,,5770684743,44,Forward,5770684739,292,8,5770684741,293,1,5770684745,55,394,5770684731,42,,5770684735,145,11,5770684737,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562555,393,32,2,45,0,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T17:04:52.899Z,2025-06-14T17:04:54Z,,,,,5770684521,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562553,447,32,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-06-14T17:04:52.899Z,2025-06-14T17:04:52Z,,,,,5770684513,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562557,448,1,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,49.9,49.9,2025-06-14T17:04:52.900Z,2025-06-14T17:08:52Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5770684529,212,16.8,5770684525,140,34.0,5770684533,279,S,5770684531,213,3.04,5770684523,56,Back,5770684527,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562561,449,1,2,45,2,ea3yd0dgq6uy6pupkpn17j5xg,1,34.1,52.4,2025-06-14T17:04:55.634Z,2025-06-14T17:04:56Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5770684555,56,Back,5770684557,140,23.6,5770684563,213,2.94,5770684561,212,11.3,5770684559,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562575,450,1,2,45,3,ea3yd0dgq6uy6pupkpn17j5xg,1,23.6,55.7,2025-06-14T17:04:56.675Z,2025-06-14T17:05:01Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5770684639,213,4.72,5770684629,140,23.8,5770684631,141,16.1,5770684627,56,Back,5770684635,212,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562585,451,1,2,45,8,ea3yd0dgq6uy6pupkpn17j5xg,1,28.4,10.1,2025-06-14T17:05:01.299Z,2025-06-14T17:05:03Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5770684667,56,Back,5770684673,212,19.2,5770684675,213,0.98,5770684671,141,33.6,5770684669,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562591,452,1,2,45,10,ea3yd0dgq6uy6pupkpn17j5xg,0,39.6,34.2,2025-06-14T17:05:03.443Z,2025-06-14T17:05:06Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5770684721,213,5.84,5770684723,1,,5770684717,141,8.5,5770684713,56,Right,5770684715,140,74.6,5770684711,155,,5770684719,212,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562609,396,12,2,45,16,7efqk7uh63928il0yffxijnv7,1,22.1,85.6,2025-06-14T17:05:09.393Z,2025-06-14T17:09:08Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5770684849,15,,5770684843,141,95.1,5770684847,213,0.59,5770684845,212,11.6,5770684841,140,31.3,5770684839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562621,398,1,2,45,18,7efqk7uh63928il0yffxijnv7,1,31.3,95.1,2025-06-14T17:05:11.377Z,2025-06-14T17:09:35Z,enlu96e156ahwhmdk0482kzfu,S. Izountouemoi,,,5770684879,141,74.7,5770684877,140,22.4,5770684883,213,4.12,5770684875,56,Back,5770684881,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562625,399,1,2,45,19,7efqk7uh63928il0yffxijnv7,1,22.4,74.7,2025-06-14T17:05:12.241Z,2025-06-14T17:05:13Z,913e8yevkhhhegjun1elcc161,A. Ramsay,,,5770684905,140,34.5,5770684907,141,75.9,5770684903,56,Back,5770684911,213,0.06,5770684909,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562631,400,1,2,45,20,7efqk7uh63928il0yffxijnv7,1,34.5,75.9,2025-06-14T17:05:13.169Z,2025-06-14T17:09:49Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770684941,1,,5770684939,213,3.72,5770684931,56,Back,5770684935,141,48.7,5770684937,212,34.0,5770684933,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562649,401,1,2,45,24,7efqk7uh63928il0yffxijnv7,1,25.3,55.1,2025-06-14T17:05:17.393Z,2025-06-14T17:05:19Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5770685019,140,23.5,5770685023,212,15.5,5770685021,141,32.5,5770685025,213,4.59,5770685017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562665,402,1,2,45,28,7efqk7uh63928il0yffxijnv7,1,29.7,32.5,2025-06-14T17:05:21.809Z,2025-06-14T17:05:24Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770685115,141,6.1,5770685111,56,Back,5770685117,212,22.4,5770685113,140,42.4,5770685119,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562697,403,1,2,45,31,7efqk7uh63928il0yffxijnv7,1,42.4,6.1,2025-06-14T17:05:24.689Z,2025-06-14T17:05:30Z,dtdqh03syykiv1cjstn2lhkvd,J. Myrevik,,,5770685269,212,19.3,5770685265,140,29.5,5770685271,213,2.35,5770685267,141,26.4,5770685263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562703,404,1,2,45,37,7efqk7uh63928il0yffxijnv7,1,29.5,26.4,2025-06-14T17:05:30.769Z,2025-06-14T17:05:32Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5770685299,141,7.6,5770685303,213,6.08,5770685295,56,Right,5770685293,155,,5770685297,140,87.4,5770685301,212,62.1,5770685305,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562721,405,1,2,45,39,7efqk7uh63928il0yffxijnv7,1,87.4,7.6,2025-06-14T17:05:32.465Z,2025-06-14T17:05:34Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5770685401,212,9.4,5770685395,56,Right,5770685397,140,78.6,5770685403,213,3.33,5770685393,3,,5770685399,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562727,406,1,2,45,41,7efqk7uh63928il0yffxijnv7,0,88.1,9.7,2025-06-14T17:05:34.850Z,2025-06-14T17:05:36Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5770685437,141,51.6,5770685433,56,Center,5770685435,140,90.2,5770685431,155,,5770685439,212,28.6,5770685441,213,1.49,5770685429,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562735,453,12,2,45,44,ea3yd0dgq6uy6pupkpn17j5xg,1,11.9,53.9,2025-06-14T17:05:36.948Z,2025-06-14T17:05:38Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5770685471,212,19.2,5770685465,56,Back,5770685473,213,5.89,5770685467,140,28.8,5770685493,15,,5770685469,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562741,454,1,2,45,46,ea3yd0dgq6uy6pupkpn17j5xg,1,29.9,39.4,2025-06-14T17:05:39.444Z,2025-06-14T17:05:41Z,93961wszqaocy96z45j4a232s,A. Vargas,,,5770685535,157,,5770685549,141,36.7,5770685555,1,,5770685551,212,9.9,5770685553,213,6.10,5770685543,140,39.2,5770685539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562771,456,1,2,45,49,ea3yd0dgq6uy6pupkpn17j5xg,1,38.8,37.9,2025-06-14T17:05:42.709Z,2025-06-14T17:05:49Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5770685711,1,,5770685709,213,0.81,5770685705,141,91.7,5770685701,56,Left,5770685699,155,,5770685707,212,50.6,5770685703,140,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562751,407,40,2,45,52,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-06-14T17:05:45.533Z,2025-06-14T17:05:45Z,,,,,5770685603,30,"66zsjkvxs4cbh9u63hk273t1x, dtdqh03syykiv1cjstn2lhkvd, npha09mhy3755go8t6lg3ey2, 4y7niu1b8drpeccb84s2e9wwl, 6iaszy97sphbfkhfxdwd93g15, 913e8yevkhhhegjun1elcc161, cbceals9gkfqlywg94zzzlgb9, 7e8irrii6ddjjaex00kq8cand, a3elaln9izarzlwqkwc4ynpey, 7x14tbg2brvxi5g9jdbovp8gk, enlu96e156ahwhmdk0482kzfu, 38b94pyeuduolezhjx34wymfo, crqntc3sy05jsblgk90gymhn9, eqyduvucdtgotv6p284g7mal0, a4kgoyzoedberugc14zrtv55h, ewhh39na34kvumaw7zfbh228l, 3bu3igsdqg8atj5pailbof76c, 5pa2n5nlvexr6z7nu65uz0qqy",5770685607,59,"13, 21, 5, 10, 4, 8, 9, 16, 95, 11, 7, 15, 24, 77, 25, 2, 20, 40",5770685605,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",5770685611,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5770685609,130,4,5770685613,194,4y7niu1b8drpeccb84s2e9wwl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562787,457,1,2,45,56,ea3yd0dgq6uy6pupkpn17j5xg,1,73.5,94.4,2025-06-14T17:05:49.363Z,2025-06-14T17:05:52Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5770685811,140,70.7,5770685809,56,Center,5770685815,212,15.3,5770685813,141,72.3,5770685817,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822562789,458,1,2,45,59,ea3yd0dgq6uy6pupkpn17j5xg,1,70.7,72.3,2025-06-14T17:05:52.803Z,2025-06-14T17:05:54Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5770685833,140,64.2,5770685837,212,15.5,5770685835,141,92.7,5770685831,56,Left,5770685839,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
