id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2796299215,442,50,2,48,29,cy6zs39z79dcfbr4xzkp38z7q,1,29.2,52.4,2025-04-05T15:07:27.078Z,2025-04-05T16:13:31Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625433733,285,,5625433731,56,Back,5625434629,233,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299329,461,7,2,48,29,duspptyvnr5kpx2iko5gerhnz,1,70.8,47.6,2025-04-05T15:07:27.079Z,2025-04-05T16:13:31Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625434281,286,,5625434279,56,Center,5625434515,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299245,443,61,2,48,30,cy6zs39z79dcfbr4xzkp38z7q,1,30.5,52.4,2025-04-05T15:07:27.895Z,2025-04-05T15:07:28Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625433863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299475,463,1,2,48,35,duspptyvnr5kpx2iko5gerhnz,0,92.0,18.6,2025-04-05T15:07:32.995Z,2025-04-05T15:07:34Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625435063,212,1.8,5625435059,140,90.3,5625435143,233,444,5625435139,236,,5625435061,141,18.9,5625435055,56,Right,5625435151,286,,5625435065,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299457,444,74,2,48,35,cy6zs39z79dcfbr4xzkp38z7q,1,10.9,90.3,2025-04-05T15:07:32.996Z,2025-04-05T15:07:35Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625434977,56,Back,5625434981,285,,5625435225,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299519,445,5,2,48,37,cy6zs39z79dcfbr4xzkp38z7q,0,8.2,101.5,2025-04-05T15:07:34.518Z,2025-04-05T16:14:18Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625435283,347,,5625435281,56,Back,5625436131,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299649,464,5,2,48,37,duspptyvnr5kpx2iko5gerhnz,1,91.8,-1.5,2025-04-05T15:07:34.518Z,2025-04-05T16:14:17Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625436061,233,445,5625435955,56,Right,5625435957,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299719,465,1,2,48,40,duspptyvnr5kpx2iko5gerhnz,1,95.9,0.0,2025-04-05T15:07:37.907Z,2025-04-05T15:07:39Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625436301,212,18.7,5625436297,140,79.8,5625436295,56,Right,5625436303,213,2.70,5625436293,107,,5625436299,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299793,466,1,2,48,42,duspptyvnr5kpx2iko5gerhnz,1,79.8,9.8,2025-04-05T15:07:39.586Z,2025-04-05T15:07:41Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625436669,140,93.6,5625436675,213,0.00,5625436667,56,Right,5625436671,141,9.8,5625436673,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299879,467,1,2,48,44,duspptyvnr5kpx2iko5gerhnz,0,94.1,9.5,2025-04-05T15:07:41.555Z,2025-04-05T15:07:43Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625437147,212,10.5,5625437149,213,1.29,5625437141,140,96.9,5625437139,56,Center,5625437143,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299969,446,12,2,48,46,cy6zs39z79dcfbr4xzkp38z7q,1,3.2,75.4,2025-04-05T15:07:43.926Z,2025-04-05T15:07:46Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5625437625,212,17.9,5625437627,213,1.61,5625437621,140,2.5,5625437741,167,,5625437619,56,Back,5625437623,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796299987,447,5,2,48,47,cy6zs39z79dcfbr4xzkp38z7q,0,3.8,101.8,2025-04-05T15:07:45.286Z,2025-04-05T15:07:50Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5625438041,233,468,5625437679,347,,5625437675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300039,468,5,2,48,47,duspptyvnr5kpx2iko5gerhnz,1,96.2,-1.8,2025-04-05T15:07:45.286Z,2025-04-05T16:14:18Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625437917,347,,5625437915,56,Right,5625437993,233,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300437,469,1,2,48,54,duspptyvnr5kpx2iko5gerhnz,1,94.1,0.0,2025-04-05T15:07:52.243Z,2025-04-05T15:07:54Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625439981,107,,5625439987,141,12.3,5625439985,140,95.6,5625439983,56,Right,5625439989,212,9.9,5625439991,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300577,470,1,2,48,56,duspptyvnr5kpx2iko5gerhnz,1,96.1,12.3,2025-04-05T15:07:54.370Z,2025-04-05T15:07:58Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625440775,140,91.6,5625440777,141,7.6,5625440779,212,5.7,5625440781,213,3.74,5625440773,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300601,471,1,2,49,0,duspptyvnr5kpx2iko5gerhnz,0,98.1,11.7,2025-04-05T15:07:57.923Z,2025-04-05T15:07:59Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625440945,56,Center,5625440947,140,91.0,5625440941,2,,5625440951,212,24.3,5625440949,141,45.7,5625440953,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301491,448,12,2,49,4,cy6zs39z79dcfbr4xzkp38z7q,1,11.8,53.9,2025-04-05T15:08:02.245Z,2025-04-05T15:08:18Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5625445283,141,55.8,5625445279,140,30.3,5625445277,56,Back,5625445287,212,19.5,5625445291,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796300821,472,1,2,49,5,duspptyvnr5kpx2iko5gerhnz,1,73.3,39.2,2025-04-05T15:08:03.049Z,2025-04-05T16:10:47Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625441961,140,69.0,5625441965,212,5.8,5625441967,213,3.82,5625441963,141,33.9,5625441959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301021,473,1,2,49,6,duspptyvnr5kpx2iko5gerhnz,1,67.5,32.8,2025-04-05T15:08:04.035Z,2025-04-05T15:08:08Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625442959,213,1.90,5625442949,56,Center,5625442951,140,59.9,5625442957,212,24.8,5625442955,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301123,474,1,2,49,11,duspptyvnr5kpx2iko5gerhnz,1,58.5,69.7,2025-04-05T15:08:08.643Z,2025-04-05T15:08:11Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5625443483,212,8.7,5625443477,140,60.2,5625443481,141,57.2,5625443469,56,Center,5625443487,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301213,475,1,2,49,13,duspptyvnr5kpx2iko5gerhnz,1,60.2,57.2,2025-04-05T15:08:10.802Z,2025-04-05T15:08:13Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625443963,140,57.2,5625443969,212,10.4,5625443967,141,42.7,5625443971,213,4.40,5625443959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301327,476,1,2,49,15,duspptyvnr5kpx2iko5gerhnz,1,57.2,42.7,2025-04-05T15:08:12.947Z,2025-04-05T15:08:15Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625444531,141,14.4,5625444527,56,Right,5625444535,213,5.35,5625444533,212,24.0,5625444529,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301425,477,1,2,49,18,duspptyvnr5kpx2iko5gerhnz,0,75.4,11.0,2025-04-05T15:08:15.715Z,2025-04-05T15:08:17Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625444979,56,Center,5625444983,140,85.6,5625444991,212,28.0,5625444987,141,49.0,5625444993,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301647,449,12,2,49,21,cy6zs39z79dcfbr4xzkp38z7q,1,13.9,51.3,2025-04-05T15:08:18.581Z,2025-04-05T15:08:21Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5625446117,213,0.66,5625446115,212,19.9,5625446109,56,Back,5625446111,140,28.8,5625446113,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301631,478,1,2,49,23,duspptyvnr5kpx2iko5gerhnz,0,71.0,38.3,2025-04-05T15:08:20.563Z,2025-04-05T15:08:21Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625446013,56,Center,5625446037,213,0.70,5625446021,140,78.4,5625446031,212,10.1,5625446025,141,47.9,5625446011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301913,450,12,2,49,24,cy6zs39z79dcfbr4xzkp38z7q,1,19.7,62.0,2025-04-05T15:08:21.845Z,2025-04-05T15:08:28Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5625447559,213,0.31,5625447553,140,44.7,5625447543,56,Back,5625447557,212,27.5,5625447555,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301899,479,1,2,49,26,duspptyvnr5kpx2iko5gerhnz,1,64.7,36.0,2025-04-05T15:08:24.083Z,2025-04-05T15:08:27Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625447453,56,Center,5625447459,212,10.3,5625447451,3,,5625447455,140,70.1,5625447457,141,48.7,5625447461,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796301941,480,1,2,49,29,duspptyvnr5kpx2iko5gerhnz,0,68.9,39.7,2025-04-05T15:08:27.334Z,2025-04-05T15:08:52Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5625447693,141,43.1,5625447685,56,Center,5625447695,212,2.5,5625452981,233,456,5625447697,213,1.96,5625452979,236,,5625447691,140,68.0,5625452985,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302885,456,74,2,49,29,cy6zs39z79dcfbr4xzkp38z7q,1,42.9,71.1,2025-04-05T15:08:27.335Z,2025-04-05T15:08:52Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5625452567,56,Back,5625452573,285,,5625453025,233,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302001,451,1,2,49,30,cy6zs39z79dcfbr4xzkp38z7q,1,38.7,64.6,2025-04-05T15:08:27.941Z,2025-04-05T15:08:29Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5625447979,141,75.7,5625447971,140,38.9,5625447981,212,7.6,5625447985,213,1.54,5625447969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302059,453,1,2,49,32,cy6zs39z79dcfbr4xzkp38z7q,0,38.9,75.7,2025-04-05T15:08:29.897Z,2025-04-05T15:08:30Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625448265,213,5.66,5625448251,56,Center,5625448257,141,57.2,5625448255,140,55.6,5625448261,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302317,482,1,2,49,34,duspptyvnr5kpx2iko5gerhnz,1,44.9,58.5,2025-04-05T15:08:32.003Z,2025-04-05T15:08:36Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5625449541,141,53.4,5625449537,56,Back,5625449545,213,3.27,5625449543,212,27.9,5625449539,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302395,483,1,2,49,38,duspptyvnr5kpx2iko5gerhnz,1,17.2,49.7,2025-04-05T15:08:35.874Z,2025-04-05T15:08:37Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5625449959,213,5.52,5625449949,56,Back,5625449951,140,26.2,5625449953,141,36.4,5625449955,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302501,484,1,2,49,40,duspptyvnr5kpx2iko5gerhnz,1,27.5,35.4,2025-04-05T15:08:37.522Z,2025-04-05T15:08:39Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625450465,141,17.1,5625450467,212,15.2,5625450457,56,Back,5625450459,140,35.8,5625450469,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302627,485,1,2,49,42,duspptyvnr5kpx2iko5gerhnz,0,37.8,16.2,2025-04-05T15:08:39.570Z,2025-04-05T15:08:42Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625451185,140,49.0,5625451187,141,13.8,5625451191,213,6.15,5625451189,212,11.9,5625451183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302665,454,8,2,49,45,cy6zs39z79dcfbr4xzkp38z7q,1,52.7,97.4,2025-04-05T15:08:42.511Z,2025-04-05T15:11:30Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625451409,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302695,455,5,2,49,46,cy6zs39z79dcfbr4xzkp38z7q,0,55.6,102.0,2025-04-05T15:08:43.534Z,2025-04-05T15:11:31Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625451593,347,,5625451591,56,Left,5625452039,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302751,486,5,2,49,46,duspptyvnr5kpx2iko5gerhnz,1,44.4,-2.0,2025-04-05T15:08:43.534Z,2025-04-05T16:14:18Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625451929,56,Back,5625451947,233,455,5625451931,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796302985,487,1,2,49,51,duspptyvnr5kpx2iko5gerhnz,1,40.2,0.0,2025-04-05T15:08:48.835Z,2025-04-05T15:08:52Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625453167,212,12.0,5625453153,56,Back,5625453171,213,2.41,5625453151,107,,5625453163,141,9.8,5625453157,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303189,488,1,2,49,55,duspptyvnr5kpx2iko5gerhnz,1,26.9,10.0,2025-04-05T15:08:52.579Z,2025-04-05T15:08:58Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625454353,56,Back,5625454369,1,,5625454363,141,69.0,5625454367,213,1.40,5625454365,212,40.7,5625454361,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303271,491,1,2,50,1,duspptyvnr5kpx2iko5gerhnz,1,37.6,75.3,2025-04-05T15:08:58.818Z,2025-04-05T15:09:00Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5625454769,56,Left,5625454773,141,92.4,5625454775,212,22.5,5625454777,213,0.54,5625454771,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303347,492,1,2,50,2,duspptyvnr5kpx2iko5gerhnz,1,56.5,92.6,2025-04-05T15:09:00.130Z,2025-04-05T15:09:02Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5625455195,213,4.43,5625455179,56,Left,5625455183,140,54.2,5625455191,212,8.7,5625455187,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303421,493,1,2,50,4,duspptyvnr5kpx2iko5gerhnz,1,54.4,74.1,2025-04-05T15:09:01.826Z,2025-04-05T15:09:04Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5625455547,140,38.0,5625455557,212,19.6,5625455543,56,Back,5625455553,141,60.2,5625455559,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303515,494,1,2,50,6,duspptyvnr5kpx2iko5gerhnz,1,44.8,60.6,2025-04-05T15:09:04.115Z,2025-04-05T15:09:07Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5625456119,1,,5625456107,141,9.1,5625456105,140,52.8,5625456111,212,36.0,5625456103,56,Right,5625456115,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303655,495,1,2,50,9,duspptyvnr5kpx2iko5gerhnz,1,54.6,11.0,2025-04-05T15:09:07.234Z,2025-04-05T15:09:10Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625456945,140,72.3,5625456947,141,25.8,5625456951,213,0.50,5625456949,212,21.1,5625456943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303763,496,1,2,50,13,duspptyvnr5kpx2iko5gerhnz,1,73.5,27.0,2025-04-05T15:09:10.659Z,2025-04-05T15:09:13Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5625457491,213,1.38,5625457487,141,47.0,5625457485,140,76.0,5625457489,212,13.9,5625457483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303895,497,1,2,50,16,duspptyvnr5kpx2iko5gerhnz,1,76.0,47.0,2025-04-05T15:09:13.474Z,2025-04-05T15:09:16Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5625458149,212,28.3,5625458143,56,Right,5625458145,140,91.9,5625458147,141,13.4,5625458151,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796303939,498,1,2,50,19,duspptyvnr5kpx2iko5gerhnz,0,92.5,10.7,2025-04-05T15:09:16.659Z,2025-04-05T15:09:19Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5625458393,2,,5625458395,155,,5625458399,140,92.5,5625458401,141,13.4,5625458841,286,,5625458405,213,1.57,5625458833,233,457,5625458403,212,1.8,5625458829,236,,5625458397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304005,457,12,2,50,19,cy6zs39z79dcfbr4xzkp38z7q,1,5.6,95.1,2025-04-05T15:09:16.759Z,2025-04-05T15:09:19Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5625458727,185,,5625458891,233,498,5625458729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304065,458,6,2,50,21,cy6zs39z79dcfbr4xzkp38z7q,0,2.6,89.4,2025-04-05T15:09:19.351Z,2025-04-05T16:13:20Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5625459189,56,Back,5625459191,73,,5625459419,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796304083,499,6,2,50,21,duspptyvnr5kpx2iko5gerhnz,1,97.4,10.6,2025-04-05T15:09:19.351Z,2025-04-05T15:09:31Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5625459311,56,Right,5625459343,233,458,5625461621,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305487,500,1,2,50,54,duspptyvnr5kpx2iko5gerhnz,1,99.6,0.5,2025-04-05T15:09:52.163Z,2025-04-05T15:09:59Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5625466533,56,Right,5625466543,213,2.70,5625466539,141,8.8,5625466537,140,88.3,5625466541,212,13.1,5625466527,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305679,501,1,2,50,57,duspptyvnr5kpx2iko5gerhnz,1,87.9,9.1,2025-04-05T15:09:54.530Z,2025-04-05T15:09:59Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5625467499,56,Right,5625467501,140,93.8,5625467509,212,7.6,5625467513,213,0.62,5625467503,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305841,502,1,2,51,0,duspptyvnr5kpx2iko5gerhnz,0,97.0,23.3,2025-04-05T15:09:58.123Z,2025-04-05T15:10:06Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625468273,213,1.17,5625468265,140,100.0,5625468271,212,12.3,5625468261,56,Center,5625468269,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305703,459,5,2,51,1,cy6zs39z79dcfbr4xzkp38z7q,1,-1.6,59.1,2025-04-05T15:09:59.317Z,2025-04-05T16:14:18Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625469223,233,503,5625467621,56,Back,5625467623,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796305981,503,5,2,51,1,duspptyvnr5kpx2iko5gerhnz,0,101.6,40.9,2025-04-05T15:09:59.317Z,2025-04-05T16:14:18Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5625469019,346,,5625469279,233,459,5625469017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306645,460,1,2,51,20,cy6zs39z79dcfbr4xzkp38z7q,1,4.6,58.1,2025-04-05T15:10:18.038Z,2025-04-05T15:10:20Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5625472661,237,,5625472647,124,,5625472657,213,5.14,5625472655,212,7.3,5625472651,140,7.5,5625472649,56,Back,5625472653,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306933,461,1,2,51,23,cy6zs39z79dcfbr4xzkp38z7q,1,9.8,50.9,2025-04-05T15:10:20.405Z,2025-04-05T15:10:27Z,91fm2241o9p5nxo84p43tedhx,W. Eskelinen,,,5625474207,157,,5625474213,141,86.2,5625474219,213,0.37,5625474215,212,66.5,5625474211,140,68.9,5625474223,1,,5625474209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306949,462,1,2,51,29,cy6zs39z79dcfbr4xzkp38z7q,0,69.7,92.7,2025-04-05T15:10:26.853Z,2025-04-05T15:10:28Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625474407,233,504,5625474405,236,,5625474297,140,66.6,5625474295,56,Left,5625474303,213,3.08,5625474299,141,93.0,5625474411,286,,5625474301,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796306955,504,74,2,51,29,duspptyvnr5kpx2iko5gerhnz,1,26.7,8.3,2025-04-05T15:10:26.854Z,2025-04-05T16:13:59Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625474335,285,,5625474455,233,462,5625474331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796307009,463,5,2,51,30,cy6zs39z79dcfbr4xzkp38z7q,1,70.9,102.0,2025-04-05T15:10:28.280Z,2025-04-05T16:14:19Z,61ib1kknf11ab4v4f1magyu39,D. Barrow,,,5625474609,56,Left,5625474831,233,505,5625474613,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796307037,505,5,2,51,30,duspptyvnr5kpx2iko5gerhnz,0,29.1,-2.0,2025-04-05T15:10:28.280Z,2025-04-05T16:14:19Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5625474891,233,463,5625474741,347,,5625474739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796307675,464,1,2,51,44,cy6zs39z79dcfbr4xzkp38z7q,1,66.4,100.0,2025-04-05T15:10:41.862Z,2025-04-05T15:10:44Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625478197,213,5.43,5625478171,107,,5625478183,141,87.8,5625478175,56,Left,5625478191,212,12.9,5625478179,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796307751,465,1,2,51,46,cy6zs39z79dcfbr4xzkp38z7q,1,74.5,87.8,2025-04-05T15:10:43.878Z,2025-04-05T15:10:45Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5625478533,140,78.2,5625478539,213,0.90,5625478531,56,Left,5625478537,212,6.3,5625478535,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796307815,466,1,2,51,47,cy6zs39z79dcfbr4xzkp38z7q,1,83.4,95.3,2025-04-05T15:10:45.061Z,2025-04-05T15:10:46Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5625478895,212,6.8,5625478897,213,4.99,5625478889,140,85.2,5625478885,56,Left,5625478893,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
