id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/14/value,qualifier/15/value
2820374237,499,1,2,45,9,303582z192rnbr2x28o2t7u38,1,36.9,43.7,2025-05-31T17:03:30.083Z,2025-05-31T17:03:33Z,95h8ci71qugckn045d3rumlm1,G. Antzoulas,,5758380661,212,15.4,5758380659,141,65.4,5758380655,56,Back,5758380663,213,1.27,5758380657,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374257,500,1,2,45,12,303582z192rnbr2x28o2t7u38,1,46.0,70.9,2025-05-31T17:03:33.059Z,2025-05-31T17:03:39Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758380807,56,Back,5758380813,212,12.9,5758380815,213,1.59,5758380809,140,45.8,5758380811,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374247,362,83,2,45,17,1c7dv8ays675v9kp6a04sd8pq,0,58.4,21.0,2025-05-31T17:03:37.996Z,2025-05-31T17:03:41Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5758380873,399,9fpgvc2avj64hiii3wd6w74k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374263,501,1,2,45,18,303582z192rnbr2x28o2t7u38,1,58.1,74.8,2025-05-31T17:03:39.571Z,2025-05-31T17:03:41Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758380867,213,1.47,5758380859,56,Left,5758380861,140,59.0,5758380865,212,9.6,5758380863,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374273,502,1,2,45,21,303582z192rnbr2x28o2t7u38,0,58.4,89.4,2025-05-31T17:03:42.019Z,2025-05-31T17:04:21Z,bas4d4drvf8kefls9tszu0oic,P. Mentu,,5758380917,56,Left,5758380925,213,5.46,5758380923,212,6.3,5758380919,140,62.5,5758380921,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374287,363,8,2,45,24,1c7dv8ays675v9kp6a04sd8pq,1,33.0,21.9,2025-05-31T17:03:45.836Z,2025-05-31T17:04:19Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758380961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374291,503,1,2,45,25,303582z192rnbr2x28o2t7u38,0,60.5,80.2,2025-05-31T17:03:46.155Z,2025-05-31T17:03:46Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758380989,141,80.2,5758380985,56,Left,5758380993,213,0.00,5758380987,140,64.7,5758380991,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374317,365,1,2,45,27,1c7dv8ays675v9kp6a04sd8pq,1,27.8,14.9,2025-05-31T17:03:48.747Z,2025-05-31T17:03:50Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758381113,140,38.6,5758381115,141,45.8,5758381119,213,1.08,5758381111,56,Back,5758381117,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374345,366,1,2,45,29,1c7dv8ays675v9kp6a04sd8pq,1,39.6,50.3,2025-05-31T17:03:50.091Z,2025-05-31T17:03:52Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5758381225,212,14.4,5758381223,141,52.8,5758381227,213,0.12,5758381219,56,Center,5758381221,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374357,367,1,2,45,31,1c7dv8ays675v9kp6a04sd8pq,1,47.8,67.5,2025-05-31T17:03:52.827Z,2025-05-31T17:03:55Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758381281,56,Back,5758381287,212,20.0,5758381283,140,31.5,5758381289,213,2.60,5758381285,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374387,368,1,2,45,34,1c7dv8ays675v9kp6a04sd8pq,1,31.5,82.7,2025-05-31T17:03:55.435Z,2025-05-31T17:03:58Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758381449,213,4.23,5758381445,212,18.9,5758381441,141,58.2,5758381433,56,Back,5758381437,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374401,369,1,2,45,37,1c7dv8ays675v9kp6a04sd8pq,1,23.7,58.7,2025-05-31T17:03:58.090Z,2025-05-31T17:04:00Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5758381497,56,Back,5758381501,141,49.3,5758381505,213,3.78,5758381499,140,15.5,5758381503,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374411,370,1,2,45,39,1c7dv8ays675v9kp6a04sd8pq,1,15.5,49.3,2025-05-31T17:04:00.443Z,2025-05-31T17:04:02Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758381567,213,1.11,5758381559,56,Back,5758381561,140,21.7,5758381565,212,14.7,5758381563,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374423,371,1,2,45,41,1c7dv8ays675v9kp6a04sd8pq,1,22.3,68.7,2025-05-31T17:04:02.010Z,2025-05-31T17:04:05Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5758381631,141,66.9,5758381629,140,34.4,5758381635,213,6.19,5758381627,56,Back,5758381633,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374467,372,1,2,45,44,1c7dv8ays675v9kp6a04sd8pq,1,42.1,66.1,2025-05-31T17:04:05.722Z,2025-05-31T17:04:11Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758381893,140,58.3,5758381895,141,74.5,5758381899,213,0.32,5758381891,56,Center,5758381897,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374459,504,83,2,45,49,303582z192rnbr2x28o2t7u38,0,45.8,14.0,2025-05-31T17:04:10.179Z,2025-05-31T17:04:13Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5758381973,399,59d5otjevb4zussjofufdg4ph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374477,373,1,2,45,50,1c7dv8ays675v9kp6a04sd8pq,1,59.2,69.4,2025-05-31T17:04:11.627Z,2025-05-31T17:04:14Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,5758381937,141,60.8,5758381933,56,Back,5758381941,213,3.38,5758381935,140,36.2,5758381939,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374517,374,1,2,45,53,1c7dv8ays675v9kp6a04sd8pq,1,36.2,60.8,2025-05-31T17:04:14.795Z,2025-05-31T17:04:18Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5758382151,56,Back,5758382155,141,31.6,5758382159,213,4.70,5758382157,212,19.9,5758382153,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374529,375,1,2,45,56,1c7dv8ays675v9kp6a04sd8pq,1,35.9,31.8,2025-05-31T17:04:17.850Z,2025-05-31T17:04:19Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758382217,140,41.9,5758382223,213,1.12,5758382215,56,Back,5758382219,141,50.7,5758382221,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374533,376,1,2,45,58,1c7dv8ays675v9kp6a04sd8pq,1,41.9,50.7,2025-05-31T17:04:19.323Z,2025-05-31T17:04:23Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758382263,56,Back,5758382267,141,53.6,5758382275,156,,5758382265,140,23.1,5758382269,212,19.8,5758382271,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374569,377,1,2,46,2,1c7dv8ays675v9kp6a04sd8pq,1,22.9,54.2,2025-05-31T17:04:23.131Z,2025-05-31T17:04:27Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758382431,141,59.3,5758382429,140,64.9,5758382425,157,,5758382437,1,,5758382427,56,Center,5758382433,212,44.2,5758382435,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374573,378,61,2,46,6,1c7dv8ays675v9kp6a04sd8pq,1,64.9,59.3,2025-05-31T17:04:27.711Z,2025-05-31T17:04:28Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758382453,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374577,505,83,2,46,8,303582z192rnbr2x28o2t7u38,0,42.6,80.2,2025-05-31T17:04:29.507Z,2025-05-31T17:04:34Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758382613,399,5skki9qedwo05d1scee0obu1h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374611,379,1,2,46,9,1c7dv8ays675v9kp6a04sd8pq,1,64.1,27.4,2025-05-31T17:04:30.122Z,2025-05-31T17:04:33Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758382593,141,34.0,5758382595,212,10.6,5758382589,56,Center,5758382591,140,55.0,5758382597,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374613,380,1,2,46,12,1c7dv8ays675v9kp6a04sd8pq,1,54.5,38.6,2025-05-31T17:04:33.738Z,2025-05-31T17:04:35Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758382601,56,Center,5758382605,141,41.5,5758382609,213,0.13,5758382607,212,15.4,5758382603,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374639,381,1,2,46,17,1c7dv8ays675v9kp6a04sd8pq,1,60.2,29.1,2025-05-31T17:04:38.235Z,2025-05-31T17:04:40Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758382757,140,71.3,5758382763,213,5.42,5758382755,56,Right,5758382759,141,9.2,5758382761,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374647,382,1,2,46,19,1c7dv8ays675v9kp6a04sd8pq,1,71.3,9.2,2025-05-31T17:04:40.795Z,2025-05-31T17:04:43Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,5758382803,213,2.62,5758382797,140,63.8,5758382799,141,15.8,5758382795,56,Right,5758382801,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374651,383,1,2,46,22,1c7dv8ays675v9kp6a04sd8pq,0,65.2,11.4,2025-05-31T17:04:43.339Z,2025-05-31T17:04:45Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758382827,140,73.7,5758382833,213,0.92,5758382831,212,14.7,5758382829,141,28.5,5758382825,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374665,506,1,2,46,24,303582z192rnbr2x28o2t7u38,1,31.6,64.8,2025-05-31T17:04:45.411Z,2025-05-31T17:04:46Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5758382903,213,2.86,5758382895,56,Back,5758382899,141,68.2,5758382897,140,24.1,5758382901,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374689,507,1,2,46,25,303582z192rnbr2x28o2t7u38,0,24.3,68.4,2025-05-31T17:04:46.372Z,2025-05-31T17:04:49Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758382987,212,43.1,5758382991,1,,5758382981,56,Center,5758382985,141,63.3,5758382989,213,6.20,5758382979,157,,5758382983,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374739,384,1,2,46,33,1c7dv8ays675v9kp6a04sd8pq,1,33.2,34.8,2025-05-31T17:04:53.979Z,2025-05-31T17:04:59Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758383281,140,9.4,5758383287,213,2.63,5758383279,56,Back,5758383283,141,55.4,5758383285,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374781,385,1,2,46,38,1c7dv8ays675v9kp6a04sd8pq,1,13.5,54.3,2025-05-31T17:04:59.516Z,2025-05-31T17:05:05Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758383533,56,Back,5758383537,141,14.9,5758383535,140,26.2,5758383539,212,29.9,5758383541,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374819,386,1,2,46,44,1c7dv8ays675v9kp6a04sd8pq,1,33.6,7.3,2025-05-31T17:05:05.211Z,2025-05-31T17:05:09Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758383711,212,17.5,5758383703,140,49.6,5758383713,213,0.29,5758383699,56,Back,5758383707,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374821,387,4,2,46,48,1c7dv8ays675v9kp6a04sd8pq,1,47.4,17.8,2025-05-31T17:05:09.442Z,2025-05-31T17:05:12Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5758383729,13,,5758383737,286,,5758383733,152,,5758383731,56,Back,5758383751,233,508,5758383735,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374813,508,4,2,46,48,303582z192rnbr2x28o2t7u38,0,52.6,82.2,2025-05-31T17:05:09.443Z,2025-05-31T17:05:13Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758383727,285,,5758383723,152,,5758383721,56,Left,5758383719,13,,5758383725,265,,5758383757,233,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820374969,388,1,2,47,7,1c7dv8ays675v9kp6a04sd8pq,1,46.4,14.7,2025-05-31T17:05:27.916Z,2025-05-31T17:05:29Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758384593,56,Back,5758384601,213,3.53,5758384597,141,9.7,5758384611,189,,5758384589,5,,5758384595,140,38.5,5758384599,212,9.0,5758384591,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375003,389,1,2,47,9,1c7dv8ays675v9kp6a04sd8pq,1,38.5,9.7,2025-05-31T17:05:29.915Z,2025-05-31T17:05:33Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758384839,213,2.24,5758384835,141,38.5,5758384831,56,Back,5758384833,140,23.8,5758384837,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375043,390,1,2,47,12,1c7dv8ays675v9kp6a04sd8pq,0,24.2,41.1,2025-05-31T17:05:33.052Z,2025-05-31T17:06:21Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758385033,213,1.13,5758385027,140,42.6,5758385035,1,,5758385021,56,Back,5758385031,212,45.5,5758385029,141,100.0,5758387253,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375047,391,43,2,47,14,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-31T17:05:35.419Z,2025-05-31T17:06:17Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758385075,189,0,5758385041,56,Back,5758387051,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375055,392,5,2,47,15,1c7dv8ays675v9kp6a04sd8pq,0,37.6,101.4,2025-05-31T17:05:35.955Z,2025-05-31T18:04:49Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758385107,347,,5758385147,233,509,5758385105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375039,509,5,2,47,15,303582z192rnbr2x28o2t7u38,1,62.4,-1.4,2025-05-31T17:05:35.955Z,2025-05-31T18:04:49Z,bl6vj48jfq2s09w7sezntwgt0,L. Möller,,5758385133,233,392,5758385011,347,,5758385009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375159,510,1,2,47,26,303582z192rnbr2x28o2t7u38,1,59.0,0.0,2025-05-31T17:05:47.459Z,2025-05-31T17:05:48Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5758385759,213,1.56,5758385749,107,,5758385755,141,10.6,5758385751,56,Right,5758385753,140,59.1,5758385757,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375175,511,1,2,47,27,303582z192rnbr2x28o2t7u38,1,59.1,10.6,2025-05-31T17:05:48.643Z,2025-05-31T17:05:50Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5758385857,213,4.31,5758385853,141,4.4,5758385851,140,57.4,5758385849,56,Right,5758385855,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375201,512,1,2,47,29,303582z192rnbr2x28o2t7u38,1,57.1,4.0,2025-05-31T17:05:49.891Z,2025-05-31T17:05:52Z,19xsgxk4g4gf1ickmbc92uzu,M. Ylitolva,,5758385977,213,2.01,5758385971,140,48.3,5758385975,212,21.6,5758385969,56,Back,5758385973,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375219,513,1,2,47,31,303582z192rnbr2x28o2t7u38,1,52.2,44.6,2025-05-31T17:05:52.771Z,2025-05-31T17:05:56Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758386071,212,18.9,5758386067,140,53.9,5758386065,56,Center,5758386069,141,72.3,5758386073,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375267,514,1,2,47,35,303582z192rnbr2x28o2t7u38,1,65.8,77.6,2025-05-31T17:05:56.019Z,2025-05-31T17:06:01Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758386373,140,71.4,5758386377,212,11.1,5758386375,141,91.4,5758386379,213,1.01,5758386371,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375271,515,3,2,47,39,303582z192rnbr2x28o2t7u38,0,83.8,83.8,2025-05-31T17:06:00.852Z,2025-05-31T17:06:08Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758386663,233,393,5758386409,56,Left,5758386411,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375319,393,7,2,47,39,1c7dv8ays675v9kp6a04sd8pq,1,16.2,16.2,2025-05-31T17:06:00.853Z,2025-05-31T17:06:30Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5758386639,56,Back,5758386641,285,,5758386665,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375351,394,12,2,47,45,1c7dv8ays675v9kp6a04sd8pq,1,3.6,12.6,2025-05-31T17:06:06.707Z,2025-05-31T17:06:13Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758386815,56,Back,5758386819,141,0.0,5758386821,212,13.3,5758386817,140,12.7,5758386865,167,,5758386823,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375355,395,5,2,47,46,1c7dv8ays675v9kp6a04sd8pq,0,11.4,-1.2,2025-05-31T17:06:07.228Z,2025-05-31T18:04:49Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758386831,347,,5758386869,233,516,5758386829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375329,516,5,2,47,46,303582z192rnbr2x28o2t7u38,1,88.6,101.2,2025-05-31T17:06:07.228Z,2025-05-31T17:06:14Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758386857,233,395,5758386695,347,,5758386693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375337,517,43,2,47,46,303582z192rnbr2x28o2t7u38,1,0.0,0.0,2025-05-31T17:06:07.331Z,2025-05-31T17:06:10Z,4cooeu9zahategmvpj3zdr6xh,S. Hostikka,,5758386875,144,45,5758386737,286,0,5758386735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375525,518,1,2,48,8,303582z192rnbr2x28o2t7u38,1,87.0,100.0,2025-05-31T17:06:29.732Z,2025-05-31T17:06:33Z,7198rz1vtgazkeytaltke2noq,G. Kanellopoulos,,5758387779,56,Center,5758387789,212,19.7,5758387785,141,73.8,5758387777,107,,5758387781,140,92.4,5758387791,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375529,519,1,2,48,12,303582z192rnbr2x28o2t7u38,0,92.4,73.8,2025-05-31T17:06:33.779Z,2025-05-31T17:06:34Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758387811,3,,5758387823,213,4.80,5758387817,140,93.4,5758387821,212,12.1,5758387813,168,,5758387819,141,56.1,5758387815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375545,396,11,2,48,15,1c7dv8ays675v9kp6a04sd8pq,0,7.6,45.4,2025-05-31T17:06:36.860Z,2025-05-31T17:06:54Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758387917,56,Back,5758387919,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375649,398,61,2,48,16,1c7dv8ays675v9kp6a04sd8pq,1,9.4,48.5,2025-05-31T17:06:37.820Z,2025-05-31T17:06:49Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,5758388397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375735,399,1,2,48,31,1c7dv8ays675v9kp6a04sd8pq,0,14.8,49.7,2025-05-31T17:06:52.123Z,2025-05-31T17:06:57Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758388877,140,56.5,5758388873,199,,5758388883,213,6.22,5758388881,212,43.9,5758388885,1,,5758388879,141,45.7,5758388875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375731,520,44,2,48,35,303582z192rnbr2x28o2t7u38,1,42.8,56.6,2025-05-31T17:06:55.940Z,2025-05-31T18:05:10Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758388867,56,Back,5758388945,233,400,5758388869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375737,400,44,2,48,35,1c7dv8ays675v9kp6a04sd8pq,0,57.2,43.4,2025-05-31T17:06:55.941Z,2025-05-31T18:05:10Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,5758388889,56,Center,5758388891,286,,5758388969,233,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375741,521,1,2,48,35,303582z192rnbr2x28o2t7u38,0,41.8,60.6,2025-05-31T17:06:56.051Z,2025-05-31T17:06:56Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758388911,140,53.5,5758388905,3,,5758388909,56,Center,5758388915,212,12.4,5758388917,213,0.12,5758388913,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375769,401,1,2,48,36,1c7dv8ays675v9kp6a04sd8pq,1,40.4,44.3,2025-05-31T17:06:57.762Z,2025-05-31T17:06:59Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,5758389097,141,54.2,5758389093,56,Back,5758389101,213,0.79,5758389095,140,46.8,5758389089,3,,5758389099,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375781,402,1,2,48,38,1c7dv8ays675v9kp6a04sd8pq,1,46.8,54.2,2025-05-31T17:06:59.083Z,2025-05-31T17:07:00Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,5758389151,56,Back,5758389157,141,72.9,5758389165,213,2.14,5758389161,212,15.1,5758389155,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375809,403,1,2,48,39,1c7dv8ays675v9kp6a04sd8pq,1,39.0,72.9,2025-05-31T17:07:00.475Z,2025-05-31T17:07:02Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,5758389283,140,26.7,5758389293,212,17.6,5758389289,141,55.4,5758389281,56,Back,5758389297,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375845,404,1,2,48,41,1c7dv8ays675v9kp6a04sd8pq,1,26.4,54.9,2025-05-31T17:07:02.779Z,2025-05-31T17:07:06Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,5758389511,56,Back,5758389517,141,49.6,5758389521,213,3.44,5758389519,212,12.1,5758389515,140,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375885,405,1,2,48,45,1c7dv8ays675v9kp6a04sd8pq,0,18.8,48.7,2025-05-31T17:07:06.699Z,2025-05-31T17:07:18Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,5758389677,212,49.8,5758389683,1,,5758389673,140,62.7,5758389671,56,Right,5758389679,213,5.90,5758389675,141,21.0,5758389669,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375899,407,44,2,48,49,1c7dv8ays675v9kp6a04sd8pq,1,58.4,22.8,2025-05-31T17:07:10.162Z,2025-05-31T18:05:11Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5758390181,233,522,5758389805,286,,5758389803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375877,522,44,2,48,49,303582z192rnbr2x28o2t7u38,0,41.6,77.2,2025-05-31T17:07:10.163Z,2025-05-31T18:05:11Z,9fpgvc2avj64hiii3wd6w74k,K. Simojoki,,5758389633,285,,5758390197,233,407,5758389631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375891,406,1,2,48,49,1c7dv8ays675v9kp6a04sd8pq,0,63.8,16.2,2025-05-31T17:07:10.828Z,2025-05-31T17:07:35Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,5758389717,212,6.5,5758389713,140,69.5,5758389707,3,,5758389711,56,Right,5758389709,168,,5758389721,213,5.87,5758389715,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820375907,523,12,2,48,52,303582z192rnbr2x28o2t7u38,1,37.7,83.3,2025-05-31T17:07:13.572Z,2025-05-31T17:07:15Z,18p445rm69t2xc13vggv5oueh,V. Tikkanen,,5758389865,213,0.86,5758389859,140,48.0,5758389881,167,,5758389861,141,100.0,5758389857,56,Back,5758389863,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
