id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2820705111,414,28,2,50,2,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-06-01T14:09:59.373Z,2025-06-01T14:10:04Z,,,,,5760242977,233,527,5760242973,55,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705087,527,28,2,50,2,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-06-01T14:09:59.373Z,2025-06-01T14:10:04Z,,,,,5760242869,55,526,5760242983,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705217,416,1,2,50,24,3cbke8cbou2ms925872vk6dwx,1,42.3,63.9,2025-06-01T14:10:21.210Z,2025-06-01T14:10:23Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760243549,140,51.6,5760243547,56,Left,5760243553,212,15.8,5760243551,141,82.1,5760243555,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705241,417,1,2,50,26,3cbke8cbou2ms925872vk6dwx,1,51.6,82.1,2025-06-01T14:10:23.129Z,2025-06-01T14:10:26Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760243663,212,9.2,5760243661,141,93.6,5760243659,140,56.2,5760243665,213,1.02,5760243657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705233,529,83,2,50,28,2rdnn9p03qrmmv34tyx1nahpa,0,45.8,5.9,2025-06-01T14:10:25.308Z,2025-06-01T14:13:35Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760243729,399,8do2uv6sab8cz1556kk5o1q1g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705245,418,1,2,50,29,3cbke8cbou2ms925872vk6dwx,1,56.2,93.5,2025-06-01T14:10:26.250Z,2025-06-01T14:13:34Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760243705,141,77.6,5760243703,140,34.1,5760243701,56,Back,5760243707,212,25.6,5760243709,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705255,419,1,2,50,31,3cbke8cbou2ms925872vk6dwx,1,34.0,77.6,2025-06-01T14:10:28.282Z,2025-06-01T14:10:29Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760243767,213,3.99,5760243765,212,17.4,5760243759,56,Back,5760243763,141,58.4,5760243761,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705283,420,1,2,50,33,3cbke8cbou2ms925872vk6dwx,1,23.1,58.4,2025-06-01T14:10:29.530Z,2025-06-01T14:10:33Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760243907,212,21.6,5760243909,213,4.73,5760243905,141,26.7,5760243903,140,23.5,5760243901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705313,421,1,2,50,36,3cbke8cbou2ms925872vk6dwx,1,23.7,25.5,2025-06-01T14:10:33.274Z,2025-06-01T14:10:37Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760244097,212,18.8,5760244099,213,5.77,5760244093,140,39.3,5760244091,56,Back,5760244095,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705319,422,1,2,50,41,3cbke8cbou2ms925872vk6dwx,0,44.9,20.0,2025-06-01T14:10:37.531Z,2025-06-01T14:10:40Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760244131,140,82.8,5760244129,56,Left,5760244139,213,0.81,5760244135,212,58.0,5760244143,1,,5760244133,141,82.0,5760244125,155,,5760244127,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705327,530,1,2,50,43,2rdnn9p03qrmmv34tyx1nahpa,0,26.0,35.8,2025-06-01T14:10:40.300Z,2025-06-01T14:10:40Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760244189,212,7.3,5760244181,3,,5760244187,141,42.5,5760244191,213,0.68,5760244185,140,31.4,5760244183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705347,423,8,2,50,46,3cbke8cbou2ms925872vk6dwx,1,65.3,68.8,2025-06-01T14:10:43.242Z,2025-06-01T14:10:43Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5760244235,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705365,424,1,2,50,50,3cbke8cbou2ms925872vk6dwx,1,69.4,87.2,2025-06-01T14:10:47.354Z,2025-06-01T14:10:48Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760244327,141,96.3,5760244329,212,13.5,5760244325,140,80.8,5760244331,213,0.48,5760244323,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705369,425,1,2,50,52,3cbke8cbou2ms925872vk6dwx,1,80.8,96.3,2025-06-01T14:10:48.730Z,2025-06-01T14:11:18Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5760244353,141,86.3,5760244351,140,71.0,5760244355,212,12.3,5760244357,213,3.73,5760244349,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705377,426,1,2,50,53,3cbke8cbou2ms925872vk6dwx,1,71.0,86.3,2025-06-01T14:10:49.578Z,2025-06-01T14:10:51Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760244419,140,90.8,5760244421,141,80.3,5760244417,56,Left,5760244425,213,6.09,5760244423,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705381,427,1,2,50,54,3cbke8cbou2ms925872vk6dwx,0,90.8,80.3,2025-06-01T14:10:51.403Z,2025-06-01T14:10:52Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760244451,212,29.8,5760244441,2,,5760244449,141,39.7,5760244453,213,5.10,5760244445,56,Center,5760244443,155,,5760244447,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705395,428,5,2,50,56,3cbke8cbou2ms925872vk6dwx,0,101.3,36.1,2025-06-01T14:10:52.719Z,2025-06-01T15:01:38Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5760244529,346,,5760244527,56,Center,5760244557,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705387,531,5,2,50,56,2rdnn9p03qrmmv34tyx1nahpa,1,-1.3,63.9,2025-06-01T14:10:52.719Z,2025-06-01T15:01:38Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760244477,346,,5760244549,233,428,5760244473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705533,532,1,2,51,21,2rdnn9p03qrmmv34tyx1nahpa,1,5.4,58.2,2025-06-01T14:11:17.740Z,2025-06-01T14:11:41Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760245321,56,Back,5760245331,213,4.75,5760245319,124,,5760245323,140,5.8,5760245881,189,,5760245325,141,42.5,5760245327,212,10.7,5760245337,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705545,533,1,2,51,23,2rdnn9p03qrmmv34tyx1nahpa,0,10.2,43.3,2025-06-01T14:11:19.708Z,2025-06-01T14:11:21Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760245403,56,Back,5760245413,1,,5760245405,140,47.5,5760245407,141,47.6,5760245411,213,0.07,5760245409,212,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705567,430,1,2,51,26,3cbke8cbou2ms925872vk6dwx,1,59.3,48.2,2025-06-01T14:11:22.859Z,2025-06-01T14:11:23Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760245477,141,32.1,5760245479,212,11.0,5760245475,140,57.9,5760245481,213,4.58,5760245473,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705579,431,1,2,51,27,3cbke8cbou2ms925872vk6dwx,1,57.9,32.1,2025-06-01T14:11:23.753Z,2025-06-01T14:11:26Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760245535,213,2.31,5760245533,212,9.8,5760245531,141,42.7,5760245529,140,51.6,5760245527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705593,432,1,2,51,29,3cbke8cbou2ms925872vk6dwx,1,51.6,42.2,2025-06-01T14:11:26.026Z,2025-06-01T14:11:31Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5760245621,140,60.1,5760245623,141,2.8,5760245625,212,28.2,5760245619,56,Right,5760245627,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705611,433,1,2,51,36,3cbke8cbou2ms925872vk6dwx,0,70.4,6.4,2025-06-01T14:11:32.506Z,2025-06-01T14:11:35Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760245739,1,,5760245737,213,0.58,5760245729,56,Center,5760245731,140,100.0,5760245733,141,36.6,5760245735,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705695,434,5,2,51,38,3cbke8cbou2ms925872vk6dwx,0,100.6,34.5,2025-06-01T14:11:34.997Z,2025-06-01T15:01:39Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760246199,56,Center,5760246213,233,534,5760246201,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705613,534,5,2,51,38,2rdnn9p03qrmmv34tyx1nahpa,1,-0.6,65.5,2025-06-01T14:11:34.997Z,2025-06-01T15:01:38Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760246209,233,434,5760245743,56,Back,5760245745,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705689,535,1,2,51,53,2rdnn9p03qrmmv34tyx1nahpa,1,4.9,51.9,2025-06-01T14:11:50.076Z,2025-06-01T14:11:54Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760246159,140,7.1,5760246161,141,37.7,5760246169,237,,5760246165,213,4.95,5760246157,56,Back,5760246163,212,9.9,5760246155,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705699,536,1,2,51,57,2rdnn9p03qrmmv34tyx1nahpa,0,8.0,33.7,2025-06-01T14:11:54.222Z,2025-06-01T14:11:58Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760246231,1,,5760246221,56,Center,5760246229,213,0.21,5760246219,157,,5760246225,141,52.1,5760246223,140,63.9,5760246227,212,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705705,435,44,2,52,1,3cbke8cbou2ms925872vk6dwx,1,35.1,47.0,2025-06-01T14:11:57.947Z,2025-06-01T15:04:29Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760246269,233,537,5760246253,285,,5760246251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705703,537,44,2,52,1,2rdnn9p03qrmmv34tyx1nahpa,0,64.9,53.0,2025-06-01T14:11:57.948Z,2025-06-01T15:04:30Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760246273,233,435,5760246247,56,Center,5760246249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705713,436,1,2,52,1,3cbke8cbou2ms925872vk6dwx,1,33.7,45.7,2025-06-01T14:11:58.378Z,2025-06-01T14:12:00Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760246291,3,,5760246299,212,13.8,5760246293,56,Back,5760246301,213,5.72,5760246295,140,44.8,5760246297,141,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705719,437,1,2,52,3,3cbke8cbou2ms925872vk6dwx,1,44.8,34.8,2025-06-01T14:11:59.723Z,2025-06-01T14:12:01Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760246345,213,3.42,5760246343,212,20.1,5760246337,56,Back,5760246341,141,26.7,5760246339,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705755,439,2,2,52,4,3cbke8cbou2ms925872vk6dwx,1,29.2,26.8,2025-06-01T14:12:01.451Z,2025-06-01T14:12:08Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5760246509,7,b0wmozayt7xbjz6ihhdiczq0a,5760246511,1,,5760246513,56,Center,5760246491,141,44.8,5760246489,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705775,539,1,2,52,13,2rdnn9p03qrmmv34tyx1nahpa,1,30.1,54.2,2025-06-01T14:12:10.076Z,2025-06-01T14:12:12Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760246601,56,Back,5760246599,241,,5760246609,213,1.40,5760246605,141,69.3,5760246603,140,31.8,5760246607,212,10.4,5760246597,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705813,540,1,2,52,15,2rdnn9p03qrmmv34tyx1nahpa,1,30.3,75.4,2025-06-01T14:12:12.332Z,2025-06-01T14:12:19Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760246807,140,46.4,5760246809,141,96.0,5760246805,56,Back,5760246813,213,0.69,5760246811,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705815,541,1,2,52,23,2rdnn9p03qrmmv34tyx1nahpa,0,64.4,64.6,2025-06-01T14:12:19.821Z,2025-06-01T14:12:20Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5760246819,140,66.0,5760246817,56,Center,5760246823,212,1.8,5760246821,141,65.5,5760246825,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705819,440,61,2,52,24,3cbke8cbou2ms925872vk6dwx,1,34.3,31.3,2025-06-01T14:12:20.865Z,2025-06-01T14:12:21Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760246837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705831,442,1,2,52,25,3cbke8cbou2ms925872vk6dwx,1,21.3,23.0,2025-06-01T14:12:22.394Z,2025-06-01T14:12:24Z,166chk5he9ehkh9col37bw3jd,O. Olufunwa,,,5760246925,212,23.8,5760246921,140,43.0,5760246923,141,33.3,5760246927,213,0.30,5760246919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705849,443,1,2,52,27,3cbke8cbou2ms925872vk6dwx,1,46.8,32.8,2025-06-01T14:12:24.474Z,2025-06-01T14:12:29Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760247033,213,1.60,5760247025,56,Back,5760247031,212,12.3,5760247029,141,50.9,5760247027,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705851,444,1,2,52,33,3cbke8cbou2ms925872vk6dwx,0,45.7,49.7,2025-06-01T14:12:29.771Z,2025-06-01T14:12:30Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5760247045,213,5.00,5760247041,141,33.1,5760247043,212,11.8,5760247039,140,48.9,5760247037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705887,543,1,2,52,38,2rdnn9p03qrmmv34tyx1nahpa,1,77.2,74.7,2025-06-01T14:12:34.637Z,2025-06-01T14:12:38Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5760247223,213,6.27,5760247221,212,18.7,5760247215,56,Center,5760247219,141,74.4,5760247217,140,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705927,544,1,2,52,41,2rdnn9p03qrmmv34tyx1nahpa,1,97.6,69.3,2025-06-01T14:12:37.965Z,2025-06-01T14:12:56Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,1.0,,5760247385,155,,5760247561,195,,5760247391,141,42.7,5760247741,210,15,5760247387,56,Center,5760247395,213,4.36,5760247389,140,91.3,5760247743,154,,5760247393,212,,,,19.3,,,,,,,,,,,,,,,,,,,,,
2820705929,545,15,2,52,44,2rdnn9p03qrmmv34tyx1nahpa,1,91.3,42.7,2025-06-01T14:12:41.431Z,2025-06-01T14:14:23Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760247403,56,Center,5760247749,154,,5760247751,55,544,5760247769,233,445,5760247757,103,17.1,5760247401,17,,5760247755,102,45.8,5760247759,108,,5760247399,22,5760247761,328,,,5760247617,20,,5760247765,147,49.3,5760247747,29,5760247763,146,99.4,5760247745,80,,,,,,,,
2820705915,445,10,2,52,45,3cbke8cbou2ms925872vk6dwx,1,1.2,52.5,2025-06-01T14:12:41.531Z,2025-06-01T14:12:57Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760247327,56,Back,5760247379,179,,5760247321,173,,5760247325,182,,5760247779,233,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705923,446,6,2,52,47,3cbke8cbou2ms925872vk6dwx,0,4.2,54.4,2025-06-01T14:12:43.579Z,2025-06-01T14:12:48Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760247415,56,Back,5760247481,233,546,5760247417,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820705939,546,6,2,52,47,2rdnn9p03qrmmv34tyx1nahpa,1,95.8,45.6,2025-06-01T14:12:43.579Z,2025-06-01T15:01:51Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760247469,56,Center,5760247473,233,446,5760247471,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706041,547,1,2,53,20,2rdnn9p03qrmmv34tyx1nahpa,1,99.5,0.5,2025-06-01T14:13:17.484Z,2025-06-01T14:13:25Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5760248247,140,87.0,5760248253,213,3.06,5760248245,56,Right,5760248243,6,,5760248249,141,2.0,5760248251,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706055,548,1,2,53,26,2rdnn9p03qrmmv34tyx1nahpa,1,87.0,2.0,2025-06-01T14:13:22.748Z,2025-06-01T14:15:45Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5760248309,56,Right,5760248317,213,2.84,5760248315,212,13.7,5760248313,141,8.0,5760248311,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706081,549,1,2,53,30,2rdnn9p03qrmmv34tyx1nahpa,1,75.4,9.1,2025-06-01T14:13:26.557Z,2025-06-01T14:13:49Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5760248447,56,Right,5760248449,140,83.7,5760248455,213,5.88,5760248451,141,3.7,5760248453,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706095,550,1,2,53,31,2rdnn9p03qrmmv34tyx1nahpa,1,85.7,2.8,2025-06-01T14:13:28.348Z,2025-06-01T14:16:56Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,1.0,,5760248537,1,,5760253989,154,,5760248533,212,35.8,5760248535,213,1.26,5760248529,140,96.1,5760248531,141,53.0,5760248527,56,Center,5760248525,155,,5760248523,2,5760253987,210,13,,,,,,,,,,,,,,,,,,,,,,
2820706097,551,13,2,53,34,2rdnn9p03qrmmv34tyx1nahpa,1,96.1,53.0,2025-06-01T14:13:30.797Z,2025-06-01T14:16:57Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760254009,154,,5760254011,55,550,5760254021,328,,5760254017,103,66.7,5760254023,230,99.5,5760254025,231,51.3,5760254015,102,52.6,5760254019,214,,5760254001,25,5760248543,16,,,5760248545,56,Center,5760254007,29,,5760254005,74,5760254003,72,,,,,,,,,,,
2820706127,447,5,2,53,35,3cbke8cbou2ms925872vk6dwx,1,-1.1,45.7,2025-06-01T14:13:31.707Z,2025-06-01T14:14:28Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760248689,346,,5760248715,233,552,5760248687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706111,552,5,2,53,35,2rdnn9p03qrmmv34tyx1nahpa,0,101.1,54.3,2025-06-01T14:13:31.707Z,2025-06-01T15:01:39Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5760248615,346,,5760248719,233,447,5760248613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706235,448,1,2,54,0,3cbke8cbou2ms925872vk6dwx,0,4.8,51.2,2025-06-01T14:13:57.100Z,2025-06-01T14:13:58Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5760249305,1,,5760249303,213,0.53,5760249299,141,89.4,5760249307,74,,5760249321,189,,5760249293,124,,5760249301,212,51.6,5760249295,56,Back,5760249297,140,,,,47.3,,,,,,,,,,,,,,,,,,,,,
2820706259,554,1,2,54,5,2rdnn9p03qrmmv34tyx1nahpa,1,31.9,26.1,2025-06-01T14:14:02.333Z,2025-06-01T14:14:04Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760249409,140,18.5,5760249407,56,Back,5760249411,141,51.5,5760249413,212,22.3,5760249415,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706273,555,1,2,54,7,2rdnn9p03qrmmv34tyx1nahpa,1,18.0,52.2,2025-06-01T14:14:04.124Z,2025-06-01T14:14:08Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760249511,56,Back,5760249519,213,0.36,5760249509,155,,5760249513,140,41.1,5760249515,141,65.5,5760249517,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706275,556,61,2,54,10,2rdnn9p03qrmmv34tyx1nahpa,0,41.5,65.5,2025-06-01T14:14:07.172Z,2025-06-01T14:20:07Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760249523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706299,450,1,2,54,13,3cbke8cbou2ms925872vk6dwx,1,69.8,31.2,2025-06-01T14:14:09.756Z,2025-06-01T14:14:15Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760249657,212,16.7,5760249659,213,5.74,5760249655,141,18.6,5760249653,140,83.4,5760249651,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706301,451,1,2,54,18,3cbke8cbou2ms925872vk6dwx,0,89.6,29.1,2025-06-01T14:14:14.988Z,2025-06-01T14:14:15Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5760249665,140,88.9,5760249663,56,Center,5760249671,213,1.74,5760249669,212,4.4,5760249667,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706309,557,61,2,54,20,2rdnn9p03qrmmv34tyx1nahpa,1,20.3,60.5,2025-06-01T14:14:16.732Z,2025-06-01T14:14:16Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5760249715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706317,452,15,2,54,20,3cbke8cbou2ms925872vk6dwx,1,85.6,39.5,2025-06-01T14:14:16.828Z,2025-06-01T14:14:53Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5760250917,102,50.6,5760250927,147,44.0,5760250915,78,,5760250925,146,91.5,5760250923,458,,5760250767,17,,5760249739,22,,5760250921,328,,5760250765,20,5760250945,233,558,,5760249743,56,Center,5760250929,230,99.4,5760250919,103,5760250771,82,,5760250931,231,47.3,,,,19,,,
2820706323,558,10,2,54,20,2rdnn9p03qrmmv34tyx1nahpa,1,8.5,56.0,2025-06-01T14:14:16.928Z,2025-06-01T14:14:54Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760249773,56,Back,5760249771,94,,5760250949,233,452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706327,453,61,2,54,23,3cbke8cbou2ms925872vk6dwx,0,80.5,45.4,2025-06-01T14:14:19.740Z,2025-06-01T14:14:19Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5760249797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706335,559,12,2,54,23,2rdnn9p03qrmmv34tyx1nahpa,1,14.7,53.3,2025-06-01T14:14:19.884Z,2025-06-01T14:14:21Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5760249845,212,31.8,5760249841,140,44.3,5760249843,141,63.3,5760249839,56,Back,5760249847,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706339,560,61,2,54,24,2rdnn9p03qrmmv34tyx1nahpa,0,45.8,61.1,2025-06-01T14:14:21.228Z,2025-06-01T14:14:21Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5760249861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706363,454,1,2,54,26,3cbke8cbou2ms925872vk6dwx,0,51.8,52.1,2025-06-01T14:14:22.524Z,2025-06-01T14:14:26Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5760249975,212,49.0,5760249969,56,Center,5760249967,157,,5760249973,141,32.1,5760249971,140,96.6,5760249977,213,6.00,5760249979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706405,562,1,2,54,31,2rdnn9p03qrmmv34tyx1nahpa,1,13.6,62.7,2025-06-01T14:14:28.477Z,2025-06-01T14:14:33Z,5h0xmzqj69qpakvv8b3gfin6d,O. Virtanen,,,5760250173,140,17.9,5760250169,123,,5760250175,141,44.8,5760250177,212,13.0,5760250171,56,Back,5760250179,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706411,563,1,2,54,36,2rdnn9p03qrmmv34tyx1nahpa,1,17.9,45.1,2025-06-01T14:14:33.035Z,2025-06-01T14:14:35Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5760250209,213,5.13,5760250207,212,21.0,5760250205,141,16.8,5760250201,56,Back,5760250203,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
