id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/18/value,qualifier/16/value
2796471451,456,1,2,45,0,5qxgilg61hlwxzfpdn2nhcayd,1,50.2,50.6,2025-04-05T17:05:17.287Z,2025-04-05T17:05:22Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626353835,279,S,5626353825,56,Back,5626353831,212,25.7,5626353833,213,3.04,5626353829,141,54.5,5626353827,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471569,457,1,2,45,4,5qxgilg61hlwxzfpdn2nhcayd,1,27.1,53.6,2025-04-05T17:05:22.125Z,2025-04-05T17:05:25Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626354511,141,17.7,5626354513,212,28.6,5626354515,213,5.26,5626354509,140,41.3,5626354507,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471673,458,1,2,45,12,5qxgilg61hlwxzfpdn2nhcayd,1,51.0,17.9,2025-04-05T17:05:29.644Z,2025-04-05T17:05:30Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626355093,140,58.2,5626355099,212,11.6,5626355089,56,Center,5626355103,213,0.86,5626355095,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471709,459,1,2,45,13,5qxgilg61hlwxzfpdn2nhcayd,1,58.7,32.4,2025-04-05T17:05:30.445Z,2025-04-05T17:05:32Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626355311,141,37.7,5626355307,56,Back,5626355317,213,2.98,5626355309,140,37.6,5626355313,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471743,460,1,2,45,15,5qxgilg61hlwxzfpdn2nhcayd,1,37.6,38.0,2025-04-05T17:05:32.444Z,2025-04-05T17:05:39Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626355525,212,15.8,5626355519,56,Back,5626355521,140,35.7,5626355523,141,61.1,5626355527,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471751,461,1,2,45,16,5qxgilg61hlwxzfpdn2nhcayd,0,35.7,61.2,2025-04-05T17:05:34.221Z,2025-04-05T17:05:43Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626355553,56,Center,5626355559,141,66.0,5626355565,213,0.13,5626355563,212,25.1,5626355555,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471779,396,8,2,45,18,3cbke8cbou2ms925872vk6dwx,1,44.7,27.6,2025-04-05T17:05:35.757Z,2025-04-05T17:05:35Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5626355679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471817,397,4,2,45,21,3cbke8cbou2ms925872vk6dwx,1,61.2,20.6,2025-04-05T17:05:38.523Z,2025-04-05T18:02:46Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626355911,265,,5626355905,13,,5626355913,286,,5626356167,233,462,5626355907,56,Right,5626355909,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796471857,462,4,2,45,21,5qxgilg61hlwxzfpdn2nhcayd,0,38.8,79.4,2025-04-05T17:05:38.524Z,2025-04-05T18:02:47Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626356091,265,,5626356085,56,Back,5626356195,233,397,5626356083,13,,5626356087,152,,5626356095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472141,398,1,2,45,38,3cbke8cbou2ms925872vk6dwx,0,57.5,19.7,2025-04-05T17:05:56.014Z,2025-04-05T17:05:58Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626357573,152,,5626357579,141,0.0,5626357577,140,95.0,5626357585,1,,5626357571,155,,5626357569,5,,5626357581,212,41.9,5626357583,213,5.94,5626357575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472147,399,5,2,45,41,3cbke8cbou2ms925872vk6dwx,0,91.4,-1.4,2025-04-05T17:05:58.691Z,2025-04-05T17:06:04Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626357621,56,Right,5626357623,347,,5626357751,233,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472157,463,5,2,45,41,5qxgilg61hlwxzfpdn2nhcayd,1,8.6,101.4,2025-04-05T17:05:58.691Z,2025-04-05T17:13:03Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626357677,347,,5626357721,233,399,5626357675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472485,464,1,2,45,56,5qxgilg61hlwxzfpdn2nhcayd,1,13.9,100.0,2025-04-05T17:06:13.997Z,2025-04-05T17:06:18Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626359545,141,87.1,5626359541,56,Back,5626359543,140,39.5,5626359547,212,28.7,5626359549,213,5.93,5626359539,107,,5626359551,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472501,465,61,2,46,1,5qxgilg61hlwxzfpdn2nhcayd,0,40.1,86.9,2025-04-05T17:06:18.460Z,2025-04-05T17:06:19Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626359627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472535,400,1,2,46,1,3cbke8cbou2ms925872vk6dwx,1,72.1,19.2,2025-04-05T17:06:18.652Z,2025-04-05T17:06:21Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5626359777,141,7.7,5626359779,212,11.4,5626359773,56,Right,5626359781,213,3.90,5626359775,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472557,402,1,2,46,3,3cbke8cbou2ms925872vk6dwx,1,63.8,8.3,2025-04-05T17:06:21.245Z,2025-04-05T17:06:22Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626359885,140,71.2,5626359889,212,8.0,5626359887,141,5.8,5626359891,213,6.07,5626359883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472571,403,1,2,46,4,3cbke8cbou2ms925872vk6dwx,0,70.9,5.0,2025-04-05T17:06:22.221Z,2025-04-05T17:06:22Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5626359963,213,1.40,5626359961,212,11.0,5626359951,157,,5626359965,1,,5626359953,56,Right,5626359957,140,72.7,5626359959,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472611,404,3,2,46,6,3cbke8cbou2ms925872vk6dwx,0,69.2,41.8,2025-04-05T17:06:24.268Z,2025-04-05T18:04:48Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5626360139,56,Center,5626360141,286,,5626360603,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472693,467,7,2,46,6,5qxgilg61hlwxzfpdn2nhcayd,1,30.8,58.2,2025-04-05T17:06:24.269Z,2025-04-05T18:04:47Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626360591,233,404,5626360547,56,Back,5626360549,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472635,466,61,2,46,8,5qxgilg61hlwxzfpdn2nhcayd,1,20.6,66.6,2025-04-05T17:06:25.498Z,2025-04-05T17:06:25Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626360257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472825,469,1,2,46,17,5qxgilg61hlwxzfpdn2nhcayd,1,85.3,25.3,2025-04-05T17:06:34.907Z,2025-04-05T17:06:37Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626361299,56,Center,5626361297,155,,5626361301,140,87.8,5626361303,141,51.0,5626361307,213,1.42,5626361305,212,17.7,5626361295,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472835,470,61,2,46,18,5qxgilg61hlwxzfpdn2nhcayd,0,87.6,51.2,2025-04-05T17:06:35.879Z,2025-04-05T17:17:19Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5626361351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472929,405,12,2,46,19,3cbke8cbou2ms925872vk6dwx,1,9.5,44.8,2025-04-05T17:06:36.621Z,2025-04-05T17:06:41Z,72oiz92rfd5sxtpxxnqb7kpre,O. Pettersson,,,5626361893,212,18.0,5626361895,213,0.13,5626361891,141,48.2,5626361887,56,Back,5626361889,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472889,471,1,2,46,22,5qxgilg61hlwxzfpdn2nhcayd,0,76.3,59.9,2025-04-05T17:06:39.806Z,2025-04-05T17:06:40Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626361671,213,5.66,5626361669,212,5.8,5626361667,141,54.9,5626361663,56,Center,5626361673,1,,5626361665,140,80.8,5626361661,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472937,406,1,2,46,24,3cbke8cbou2ms925872vk6dwx,0,19.0,69.3,2025-04-05T17:06:41.821Z,2025-04-05T17:07:47Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5626361935,141,54.3,5626361931,56,Back,5626361939,213,5.32,5626361937,212,12.4,5626361929,3,,5626361933,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796472987,472,1,2,46,26,5qxgilg61hlwxzfpdn2nhcayd,0,76.7,41.8,2025-04-05T17:06:43.292Z,2025-04-05T17:06:44Z,5nhh1n77us1h2z5wvx7mt2gpg,A. Okyere,,,5626362229,213,0.50,5626362215,56,Center,5626362221,141,47.5,5626362217,140,83.4,5626362213,3,,5626362225,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473313,408,1,2,46,43,3cbke8cbou2ms925872vk6dwx,1,10.2,46.3,2025-04-05T17:07:00.813Z,2025-04-05T17:07:03Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626364021,141,25.5,5626364017,140,22.1,5626364013,56,Back,5626364027,213,5.44,5626364023,212,18.9,5626364009,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473379,409,1,2,46,45,3cbke8cbou2ms925872vk6dwx,1,20.8,24.9,2025-04-05T17:07:02.958Z,2025-04-05T17:07:06Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5626364393,213,2.29,5626364385,56,Back,5626364391,212,19.5,5626364389,141,46.4,5626364387,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473437,410,1,2,46,49,3cbke8cbou2ms925872vk6dwx,1,5.1,58.8,2025-04-05T17:07:06.445Z,2025-04-05T17:07:09Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626364777,1,,5626364773,212,33.4,5626364767,56,Back,5626364769,140,29.3,5626364771,141,90.6,5626364765,157,,5626364775,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473439,411,61,2,46,52,3cbke8cbou2ms925872vk6dwx,0,29.3,90.6,2025-04-05T17:07:09.357Z,2025-04-05T17:07:10Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626364785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473515,474,1,2,46,54,5qxgilg61hlwxzfpdn2nhcayd,0,70.2,30.0,2025-04-05T17:07:11.309Z,2025-04-05T17:07:14Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626365241,212,21.8,5626365235,56,Right,5626365243,213,5.66,5626365237,140,87.1,5626365239,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473559,412,12,2,46,57,3cbke8cbou2ms925872vk6dwx,1,8.1,82.4,2025-04-05T17:07:14.285Z,2025-04-05T17:07:16Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626365455,140,19.3,5626365459,212,16.3,5626365457,141,99.0,5626365461,213,0.76,5626365453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473633,414,1,2,47,0,3cbke8cbou2ms925872vk6dwx,1,19.9,97.5,2025-04-05T17:07:17.517Z,2025-04-05T17:07:20Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626365835,56,Back,5626365841,212,14.5,5626365843,213,3.95,5626365837,140,10.4,5626365839,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473705,415,1,2,47,2,3cbke8cbou2ms925872vk6dwx,0,9.7,89.9,2025-04-05T17:07:19.966Z,2025-04-05T17:07:24Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626366297,213,0.19,5626366299,1,,5626366293,141,100.0,5626366285,56,Back,5626366291,140,47.1,5626366281,157,,5626366295,212,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473721,416,5,2,47,7,3cbke8cbou2ms925872vk6dwx,0,48.3,101.6,2025-04-05T17:07:24.350Z,2025-04-05T17:07:29Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626366563,233,475,5626366393,347,,5626366391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473739,475,5,2,47,7,5qxgilg61hlwxzfpdn2nhcayd,1,51.7,-1.6,2025-04-05T17:07:24.350Z,2025-04-05T17:13:03Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626366513,56,Right,5626366515,347,,5626366529,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796473961,476,1,2,47,20,5qxgilg61hlwxzfpdn2nhcayd,1,49.8,0.0,2025-04-05T17:07:38.108Z,2025-04-05T17:07:40Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626367675,141,10.1,5626367679,213,2.69,5626367677,212,19.0,5626367673,140,33.5,5626367671,56,Back,5626367669,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474127,477,1,2,47,23,5qxgilg61hlwxzfpdn2nhcayd,1,32.1,14.4,2025-04-05T17:07:40.395Z,2025-04-05T17:07:48Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626368511,56,Back,5626368515,141,42.7,5626368519,213,2.40,5626368517,212,28.6,5626368513,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474139,478,1,2,47,31,5qxgilg61hlwxzfpdn2nhcayd,0,12.2,42.5,2025-04-05T17:07:48.445Z,2025-04-05T17:07:49Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626368591,140,48.2,5626368593,141,28.0,5626368599,1,,5626368597,213,6.03,5626368595,212,39.1,5626368587,155,,5626368589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474179,417,1,2,47,32,3cbke8cbou2ms925872vk6dwx,1,38.8,88.0,2025-04-05T17:07:49.838Z,2025-04-05T17:07:51Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5626368823,141,90.2,5626368829,213,0.07,5626368827,212,20.7,5626368813,3,,5626368817,56,Left,5626368821,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474205,419,1,2,47,33,3cbke8cbou2ms925872vk6dwx,1,60.6,89.3,2025-04-05T17:07:51.246Z,2025-04-05T17:07:52Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626368945,141,80.5,5626368941,56,Left,5626368949,213,4.57,5626368947,212,6.0,5626368943,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474219,420,3,2,47,35,3cbke8cbou2ms925872vk6dwx,0,56.2,79.0,2025-04-05T17:07:52.653Z,2025-04-05T18:04:48Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5626369413,233,479,5626369025,286,,5626369023,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474261,479,7,2,47,35,5qxgilg61hlwxzfpdn2nhcayd,1,43.8,21.0,2025-04-05T17:07:52.654Z,2025-04-05T18:04:48Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626369281,285,,5626369279,56,Back,5626369369,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474299,481,1,2,47,38,5qxgilg61hlwxzfpdn2nhcayd,1,54.9,22.4,2025-04-05T17:07:55.661Z,2025-04-05T17:07:57Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626369459,140,43.0,5626369457,56,Back,5626369461,141,19.8,5626369465,212,12.6,5626369469,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474311,482,1,2,47,39,5qxgilg61hlwxzfpdn2nhcayd,1,43.0,19.8,2025-04-05T17:07:56.508Z,2025-04-05T17:07:57Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626369555,141,27.1,5626369557,212,9.2,5626369559,213,2.57,5626369553,140,35.6,5626369551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474371,483,1,2,47,40,5qxgilg61hlwxzfpdn2nhcayd,1,35.2,30.6,2025-04-05T17:07:57.605Z,2025-04-05T17:08:00Z,7pnmkd2s7cca2p00x7ny98st1,N. Friberg,,,5626369887,213,2.68,5626369883,141,46.0,5626369881,140,15.3,5626369885,212,23.4,5626369879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474397,484,1,2,47,43,5qxgilg61hlwxzfpdn2nhcayd,1,14.2,47.0,2025-04-05T17:08:00.733Z,2025-04-05T17:08:02Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5626370035,212,14.1,5626370029,56,Back,5626370037,213,0.04,5626370033,141,47.9,5626370031,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474415,485,1,2,47,44,5qxgilg61hlwxzfpdn2nhcayd,1,25.5,49.7,2025-04-05T17:08:02.061Z,2025-04-05T17:08:03Z,6k8sy2tikge6yet4o6tqtixux,E. Romero,,,5626370111,141,71.7,5626370105,56,Back,5626370119,212,30.3,5626370121,213,2.63,5626370179,156,,5626370107,140,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474627,486,1,2,47,48,5qxgilg61hlwxzfpdn2nhcayd,1,7.9,74.5,2025-04-05T17:08:05.628Z,2025-04-05T17:08:14Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5626371215,140,38.4,5626371213,56,Back,5626371219,212,33.6,5626371217,141,89.3,5626371221,213,0.30,5626371223,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474675,487,1,2,47,57,5qxgilg61hlwxzfpdn2nhcayd,1,67.1,75.3,2025-04-05T17:08:14.508Z,2025-04-05T17:08:16Z,udbewp8no8ut63j1nla34ine,A. Sejdiu,,,5626371503,140,67.7,5626371517,212,8.3,5626371509,141,63.1,5626371523,213,4.79,5626371499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474719,488,1,2,47,59,5qxgilg61hlwxzfpdn2nhcayd,1,70.9,59.4,2025-04-05T17:08:16.733Z,2025-04-05T17:08:19Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626371751,212,25.6,5626371747,140,67.6,5626371749,141,22.1,5626371745,56,Center,5626371755,213,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474871,489,1,2,48,1,5qxgilg61hlwxzfpdn2nhcayd,1,67.7,21.3,2025-04-05T17:08:19.084Z,2025-04-05T17:08:27Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626372605,213,5.73,5626372601,141,8.9,5626372599,140,80.6,5626372597,56,Right,5626372603,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474873,490,4,2,48,8,5qxgilg61hlwxzfpdn2nhcayd,1,91.6,13.0,2025-04-05T17:08:25.421Z,2025-04-05T17:08:30Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5626372689,286,,5626372685,265,,5626372731,233,421,5626372677,56,Right,5626372673,13,,5626372681,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474835,421,4,2,48,8,3cbke8cbou2ms925872vk6dwx,0,8.4,87.0,2025-04-05T17:08:25.422Z,2025-04-05T18:02:47Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626373077,55,422,5626372533,285,,5626372529,152,,5626372521,13,,5626372531,265,,5626372781,233,490,5626372525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796474885,422,17,2,48,10,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-05T17:08:27.934Z,2025-04-05T17:21:31Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626373039,31,,5626373047,55,421,5626373043,13,243,5626373041,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476073,491,15,2,49,13,5qxgilg61hlwxzfpdn2nhcayd,1,89.1,13.8,2025-04-05T17:09:30.492Z,2025-04-05T17:18:43Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5626381073,103,5.1,5626430859,72,,5626381075,458,,5626379165,56,Right,5626381079,147,45.8,5626381077,146,99.8,5626381151,233,423,5626379161,66,,5626381071,102,47.9,5626381069,80,5626379157,26,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476083,423,10,2,49,13,3cbke8cbou2ms925872vk6dwx,1,1.7,55.6,2025-04-05T17:09:30.592Z,2025-04-05T17:19:06Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5626381267,233,491,5626379217,182,,5626379219,56,Back,5626379213,173,,5626379215,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476163,424,1,2,49,17,3cbke8cbou2ms925872vk6dwx,1,8.4,70.7,2025-04-05T17:09:34.334Z,2025-04-05T17:20:58Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626379615,56,Back,5626379623,212,5.7,5626379625,213,2.79,5626379619,140,3.3,5626379621,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796486919,503,12,2,49,17,3cbke8cbou2ms925872vk6dwx,1,4.0,71.1,2025-04-05T17:09:34.390Z,2025-04-05T17:21:05Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626449865,213,6.24,5626449859,141,69.5,5626449853,56,Back,5626449861,212,26.4,5626449855,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476155,492,43,2,49,18,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-04-05T17:09:35.756Z,2025-04-05T17:21:34Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626452557,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476213,493,1,2,49,18,5qxgilg61hlwxzfpdn2nhcayd,0,53.1,19.5,2025-04-05T17:09:35.980Z,2025-04-05T17:09:44Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5626379927,212,23.7,5626379913,56,Right,5626379917,140,71.1,5626379931,213,5.63,5626379921,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476185,425,12,2,49,19,3cbke8cbou2ms925872vk6dwx,1,6.4,74.4,2025-04-05T17:09:36.447Z,2025-04-05T17:09:52Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626379733,56,Back,5626379739,212,26.2,5626379737,141,86.2,5626379741,213,0.31,5626379735,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476243,426,5,2,49,21,3cbke8cbou2ms925872vk6dwx,1,28.0,102.0,2025-04-05T17:09:38.477Z,2025-04-05T17:13:03Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5626380131,233,494,5626380103,56,Back,5626380105,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476217,494,5,2,49,21,5qxgilg61hlwxzfpdn2nhcayd,0,72.0,-2.0,2025-04-05T17:09:38.477Z,2025-04-05T17:09:43Z,d7fbq3piag375ujo9q9njqq6s,D. Bulgakov,,,5626379951,347,,5626380171,233,426,5626379949,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476629,427,1,2,49,39,3cbke8cbou2ms925872vk6dwx,1,33.2,100.0,2025-04-05T17:09:56.671Z,2025-04-05T17:10:00Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5626382303,213,6.06,5626382307,1,,5626382299,212,23.0,5626382285,107,,5626382289,140,54.6,5626382287,56,Left,5626382295,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796476673,428,1,2,49,42,3cbke8cbou2ms925872vk6dwx,0,56.0,93.8,2025-04-05T17:09:59.999Z,2025-04-05T17:10:01Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5626382503,56,Left,5626382509,212,13.6,5626382507,141,96.8,5626382501,168,,5626382499,3,,5626382511,213,0.15,5626382505,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
