id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2817623893,401,1,1,37,45,2rdnn9p03qrmmv34tyx1nahpa,1,34.9,56.4,2025-05-21T15:37:52.944Z,2025-05-21T15:38:01Z,cayn625x26mewt9gp2xrmh4ut,F. Aspegren,,,5743009257,155,,5743009269,1,,5743009259,56,Left,5743009265,212,47.2,5743009267,213,0.37,5743009261,140,76.9,5743009263,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623897,380,45,1,37,53,1c7dv8ays675v9kp6a04sd8pq,0,14.0,28.2,2025-05-21T15:38:01.053Z,2025-05-21T15:38:07Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5743009313,233,402,5743009289,285,,5743009287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623901,402,3,1,37,53,2rdnn9p03qrmmv34tyx1nahpa,1,86.0,71.8,2025-05-21T15:38:01.053Z,2025-05-21T15:38:05Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5743009303,56,Center,5743009307,233,380,5743009305,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623911,403,1,1,37,55,2rdnn9p03qrmmv34tyx1nahpa,0,82.5,65.8,2025-05-21T15:38:02.335Z,2025-05-21T15:38:07Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5743009359,141,40.7,5743009361,212,17.2,5743009355,56,Center,5743009363,213,4.60,5743009357,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623909,381,12,1,37,57,1c7dv8ays675v9kp6a04sd8pq,1,23.7,57.6,2025-05-21T15:38:04.222Z,2025-05-21T15:38:11Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5743009345,56,Back,5743009347,140,37.0,5743009349,141,60.0,5743009351,212,14.1,5743009353,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623927,404,1,1,38,1,2rdnn9p03qrmmv34tyx1nahpa,1,75.6,25.8,2025-05-21T15:38:08.615Z,2025-05-21T15:38:11Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743009463,213,5.49,5743009461,212,6.7,5743009459,141,18.8,5743009455,56,Right,5743009457,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623941,405,1,1,38,3,2rdnn9p03qrmmv34tyx1nahpa,1,79.6,22.7,2025-05-21T15:38:10.902Z,2025-05-21T15:38:21Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,1.0,,5743009603,210,13,5743009511,213,1.98,5743009503,56,Center,5743009505,140,77.7,5743009507,141,29.4,5743009509,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623943,406,13,1,38,6,2rdnn9p03qrmmv34tyx1nahpa,1,77.9,29.4,2025-05-21T15:38:13.175Z,2025-05-21T15:38:21Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743009625,231,47.1,5743009617,102,46.7,5743009621,215,,5743009521,18,,5743009555,20,,5743009623,230,98.4,5743009523,56,Center,5743009611,29,,5743009619,103,5743009519,22,,75,5743009613,55,405,5743009609,74,,,,,,,,,,,,,,,,,,,
2817623947,382,5,1,38,7,1c7dv8ays675v9kp6a04sd8pq,1,-1.2,56.0,2025-05-21T15:38:14.686Z,2025-05-21T15:57:54Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5743009541,56,Back,5743009549,233,407,5743009543,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623949,407,5,1,38,7,2rdnn9p03qrmmv34tyx1nahpa,0,101.2,44.0,2025-05-21T15:38:14.686Z,2025-05-21T15:57:54Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743009545,56,Center,5743009547,346,,5743009565,233,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623959,383,1,1,38,33,1c7dv8ays675v9kp6a04sd8pq,1,5.6,62.1,2025-05-21T15:38:40.719Z,2025-05-21T15:38:47Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5743009683,56,Back,5743009689,212,12.0,5743009685,140,2.6,5743009695,237,,5743009691,213,4.45,5743009687,141,45.1,5743009681,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623961,384,1,1,38,40,1c7dv8ays675v9kp6a04sd8pq,1,9.4,37.1,2025-05-21T15:38:47.792Z,2025-05-21T15:38:51Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5743009707,141,34.2,5743009705,140,55.3,5743009701,157,,5743009709,212,48.2,5743009713,1,,5743009711,213,6.24,5743009703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623963,385,1,1,38,43,1c7dv8ays675v9kp6a04sd8pq,0,55.3,34.2,2025-05-21T15:38:51.007Z,2025-05-21T15:51:54Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743009731,213,1.04,5743009723,56,Center,5743009729,212,10.1,5743009721,168,,5743009727,141,47.0,5743009725,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623965,408,12,1,38,44,2rdnn9p03qrmmv34tyx1nahpa,1,38.6,55.8,2025-05-21T15:38:51.502Z,2025-05-21T15:38:56Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5743009737,56,Center,5743009739,140,63.4,5743009745,213,0.17,5743009741,141,62.4,5743009743,212,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623975,386,1,1,38,47,1c7dv8ays675v9kp6a04sd8pq,1,39.9,33.0,2025-05-21T15:38:54.975Z,2025-05-21T15:39:01Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743009797,212,24.4,5743009795,141,6.2,5743009791,56,Right,5743009799,213,5.44,5743009793,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623981,387,1,1,38,53,1c7dv8ays675v9kp6a04sd8pq,1,48.2,5.9,2025-05-21T15:39:00.976Z,2025-05-21T15:39:03Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5743009843,213,2.97,5743009841,212,26.2,5743009839,141,12.3,5743009837,140,23.6,5743009835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623983,388,1,1,38,56,1c7dv8ays675v9kp6a04sd8pq,1,23.6,12.3,2025-05-21T15:39:03.599Z,2025-05-21T15:39:07Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5743009853,141,48.4,5743009855,212,25.2,5743009857,213,1.80,5743009851,140,18.1,5743009849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623989,389,1,1,38,59,1c7dv8ays675v9kp6a04sd8pq,1,20.2,47.3,2025-05-21T15:39:07.056Z,2025-05-21T15:39:10Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5743009873,56,Back,5743009877,141,39.8,5743009881,213,6.01,5743009875,140,37.8,5743009879,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623991,390,1,1,39,3,1c7dv8ays675v9kp6a04sd8pq,1,36.3,56.3,2025-05-21T15:39:10.415Z,2025-05-21T15:39:12Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743009899,140,36.5,5743009897,56,Back,5743009903,212,15.3,5743009901,141,78.8,5743009905,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623993,391,1,1,39,5,1c7dv8ays675v9kp6a04sd8pq,1,36.5,78.8,2025-05-21T15:39:12.304Z,2025-05-21T15:39:15Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5743009921,213,4.41,5743009915,140,33.0,5743009917,141,61.4,5743009919,212,12.4,5743009913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817623995,392,1,1,39,8,1c7dv8ays675v9kp6a04sd8pq,1,34.8,61.4,2025-05-21T15:39:15.503Z,2025-05-21T15:39:16Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743009931,212,11.6,5743009929,141,78.5,5743009925,56,Back,5743009927,140,35.2,5743009933,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624001,393,1,1,39,9,1c7dv8ays675v9kp6a04sd8pq,1,35.2,78.5,2025-05-21T15:39:16.223Z,2025-05-21T15:39:19Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5743009953,140,19.3,5743009959,213,3.96,5743009951,56,Back,5743009957,212,24.3,5743009955,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624003,394,1,1,39,12,1c7dv8ays675v9kp6a04sd8pq,1,22.7,51.8,2025-05-21T15:39:19.375Z,2025-05-21T15:39:22Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5743009973,141,54.8,5743009977,213,0.15,5743009975,212,13.7,5743009971,140,35.6,5743009969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624007,395,1,1,39,15,1c7dv8ays675v9kp6a04sd8pq,1,34.8,50.1,2025-05-21T15:39:22.223Z,2025-05-21T15:39:25Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743010001,212,25.6,5743010003,213,5.11,5743009999,141,15.3,5743009997,140,44.2,5743009995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624011,396,1,1,39,18,1c7dv8ays675v9kp6a04sd8pq,1,57.8,16.5,2025-05-21T15:39:25.247Z,2025-05-21T15:39:28Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5743010031,213,1.14,5743010025,140,61.9,5743010027,141,30.3,5743010023,56,Center,5743010029,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624013,397,1,1,39,21,1c7dv8ays675v9kp6a04sd8pq,1,65.2,19.8,2025-05-21T15:39:28.255Z,2025-05-21T15:39:29Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5743010039,56,Center,5743010047,213,0.44,5743010041,140,75.7,5743010045,212,12.2,5743010043,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624017,398,1,1,39,22,1c7dv8ays675v9kp6a04sd8pq,1,71.2,31.0,2025-05-21T15:39:29.392Z,2025-05-21T15:39:31Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5743010071,212,13.5,5743010069,141,50.6,5743010065,56,Center,5743010067,140,69.2,5743010073,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624023,399,1,1,39,24,1c7dv8ays675v9kp6a04sd8pq,1,70.0,46.3,2025-05-21T15:39:31.599Z,2025-05-21T15:39:35Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743010119,212,20.6,5743010117,141,16.1,5743010121,213,4.66,5743010115,140,69.0,5743010113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624029,400,1,1,39,28,1c7dv8ays675v9kp6a04sd8pq,1,67.8,19.5,2025-05-21T15:39:35.663Z,2025-05-21T15:39:37Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743010151,213,6.02,5743010145,140,78.9,5743010147,141,14.9,5743010149,212,12.1,5743010143,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624033,401,1,1,39,30,1c7dv8ays675v9kp6a04sd8pq,1,79.1,14.7,2025-05-21T15:39:37.295Z,2025-05-21T15:39:39Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743010167,212,11.6,5743010161,56,Right,5743010165,141,4.3,5743010163,140,87.8,5743010169,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624035,402,1,1,39,32,1c7dv8ays675v9kp6a04sd8pq,1,87.8,4.3,2025-05-21T15:39:39.263Z,2025-05-21T15:39:42Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5743010177,56,Right,5743010185,213,0.44,5743010181,141,10.6,5743010179,140,96.4,5743010183,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624043,403,1,1,39,35,1c7dv8ays675v9kp6a04sd8pq,1,96.4,10.6,2025-05-21T15:39:42.320Z,2025-05-21T15:39:47Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5743010237,2,,5743010239,155,,5743010247,212,31.9,5743010241,56,Center,5743010245,141,56.7,5743010249,213,1.76,5743010243,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624057,405,44,1,39,40,1c7dv8ays675v9kp6a04sd8pq,1,89.0,49.4,2025-05-21T15:39:47.469Z,2025-05-21T15:51:27Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743010339,56,Center,5743010365,233,409,5743010341,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624045,409,44,1,39,40,2rdnn9p03qrmmv34tyx1nahpa,0,11.0,50.6,2025-05-21T15:39:47.470Z,2025-05-21T15:39:56Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743010363,233,405,5743010253,56,Back,5743010255,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624047,404,1,1,39,41,1c7dv8ays675v9kp6a04sd8pq,0,90.8,56.7,2025-05-21T15:39:48.456Z,2025-05-21T15:51:25Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743010263,141,45.1,5743010265,212,8.8,5743010261,140,87.0,5743010267,213,4.24,5743010259,56,Center,5743010257,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624069,406,45,1,39,43,1c7dv8ays675v9kp6a04sd8pq,0,87.7,36.9,2025-05-21T15:39:50.359Z,2025-05-21T15:53:53Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5743010391,56,Center,5743010413,233,410,5743010393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624055,410,3,1,39,43,2rdnn9p03qrmmv34tyx1nahpa,1,12.3,63.1,2025-05-21T15:39:50.359Z,2025-05-21T15:53:53Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743010407,233,406,5743010335,56,Back,5743010337,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624075,412,50,1,39,50,2rdnn9p03qrmmv34tyx1nahpa,1,38.6,87.6,2025-05-21T15:39:57.141Z,2025-05-21T15:40:04Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743010509,233,407,5743010435,286,,5743010433,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624091,407,7,1,39,50,1c7dv8ays675v9kp6a04sd8pq,0,61.4,12.4,2025-05-21T15:39:57.142Z,2025-05-21T15:50:55Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5743010501,233,412,5743010497,56,Right,5743010499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624077,413,61,1,39,50,2rdnn9p03qrmmv34tyx1nahpa,1,41.6,93.0,2025-05-21T15:39:57.630Z,2025-05-21T15:39:57Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743010439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624097,408,5,1,39,51,1c7dv8ays675v9kp6a04sd8pq,1,62.8,-1.6,2025-05-21T15:39:58.630Z,2025-05-21T15:57:54Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5743010547,56,Right,5743010549,347,,5743010551,233,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624083,414,5,1,39,51,2rdnn9p03qrmmv34tyx1nahpa,0,37.2,101.6,2025-05-21T15:39:58.630Z,2025-05-21T15:40:07Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743010459,56,Back,5743010557,233,408,5743010461,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624101,409,1,1,39,58,1c7dv8ays675v9kp6a04sd8pq,1,66.6,0.0,2025-05-21T15:40:05.887Z,2025-05-21T15:50:36Z,3ani6i6zvyyz715jalqfbcvoq,A. Lötjönen,,,5743010583,213,0.66,5743010573,107,,5743015287,189,,5743010581,212,11.9,5743010577,140,75.6,5743010575,56,Right,5743010579,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624103,410,1,1,39,59,1c7dv8ays675v9kp6a04sd8pq,1,75.6,9.4,2025-05-21T15:40:06.815Z,2025-05-21T15:50:37Z,7z2gs2b8ccchwf0h92hwx8d90,O. Ruoppi,,,5743010589,140,66.2,5743010591,141,25.2,5743010595,213,2.31,5743010587,56,Center,5743010593,212,14.6,5743010601,233,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624107,411,1,1,40,0,1c7dv8ays675v9kp6a04sd8pq,0,70.0,19.1,2025-05-21T15:40:07.471Z,2025-05-21T15:51:35Z,5skki9qedwo05d1scee0obu1h,S. Savolainen,,,5743010647,286,,5743010641,236,,5743010637,213,2.07,5743010631,140,67.7,5743010635,212,5.0,5743010643,233,415,5743010629,56,Center,5743010633,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624099,415,74,1,40,0,2rdnn9p03qrmmv34tyx1nahpa,1,48.0,71.4,2025-05-21T15:40:07.472Z,2025-05-21T15:53:57Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5743010567,285,,5743010609,233,411,5743010565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624109,417,1,1,40,4,2rdnn9p03qrmmv34tyx1nahpa,1,30.6,34.0,2025-05-21T15:40:11.573Z,2025-05-21T15:40:15Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5743010659,212,15.7,5743010655,140,41.7,5743010657,141,18.6,5743010653,56,Back,5743010663,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624111,418,1,1,40,8,2rdnn9p03qrmmv34tyx1nahpa,1,49.1,11.6,2025-05-21T15:40:15.557Z,2025-05-21T15:40:24Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743010693,1,,5743010683,56,Right,5743010691,213,6.23,5743010687,141,8.9,5743010685,140,81.1,5743010689,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624115,419,1,1,40,17,2rdnn9p03qrmmv34tyx1nahpa,1,88.2,24.3,2025-05-21T15:40:24.805Z,2025-05-21T15:40:26Z,dprt62xpys5habrdk1kg6sbu1,A. Akinyemi,,,5743010713,56,Center,5743010719,212,12.6,5743010715,140,76.3,5743010717,141,26.1,5743010721,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624117,420,1,1,40,18,2rdnn9p03qrmmv34tyx1nahpa,1,77.1,24.9,2025-05-21T15:40:26.029Z,2025-05-21T15:40:29Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743010739,213,5.16,5743010733,140,82.1,5743010737,212,12.1,5743010735,141,8.9,5743010731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624121,421,1,1,40,22,2rdnn9p03qrmmv34tyx1nahpa,1,84.9,16.1,2025-05-21T15:40:29.717Z,2025-05-21T15:40:32Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743010755,140,76.5,5743010757,141,20.9,5743010759,212,9.4,5743010761,213,2.79,5743010753,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624127,422,1,1,40,25,2rdnn9p03qrmmv34tyx1nahpa,1,77.5,18.9,2025-05-21T15:40:32.493Z,2025-05-21T15:40:34Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743010797,56,Right,5743010799,140,82.9,5743010803,212,6.6,5743010801,141,13.8,5743010805,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624133,423,1,1,40,27,2rdnn9p03qrmmv34tyx1nahpa,1,83.1,12.6,2025-05-21T15:40:34.821Z,2025-05-21T15:40:36Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5743010837,140,80.9,5743010835,56,Right,5743010839,141,6.5,5743010845,213,4.20,5743010843,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624137,424,1,1,40,28,2rdnn9p03qrmmv34tyx1nahpa,1,80.3,6.5,2025-05-21T15:40:35.957Z,2025-05-21T15:40:37Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5743010873,141,7.9,5743010877,213,3.03,5743010871,140,72.5,5743010875,212,8.2,5743010869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624143,425,1,1,40,30,2rdnn9p03qrmmv34tyx1nahpa,1,72.1,7.9,2025-05-21T15:40:37.493Z,2025-05-21T15:40:40Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743010899,140,80.7,5743010897,56,Right,5743010903,212,9.0,5743010901,141,8.5,5743010905,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624147,412,83,1,40,31,1c7dv8ays675v9kp6a04sd8pq,0,16.6,89.4,2025-05-21T15:40:38.183Z,2025-05-21T15:47:24Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5743014265,399,bt9canh10jbb5pms11dzi1j2t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624145,426,61,1,40,31,2rdnn9p03qrmmv34tyx1nahpa,0,80.7,8.5,2025-05-21T15:40:38.277Z,2025-05-21T15:47:13Z,bt9canh10jbb5pms11dzi1j2t,A. Mäenpää,,,5743010913,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624167,414,1,1,40,31,1c7dv8ays675v9kp6a04sd8pq,1,24.7,89.9,2025-05-21T15:40:38.864Z,2025-05-21T15:48:44Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5743010969,56,Back,5743010977,213,5.79,5743010971,140,35.3,5743010975,212,12.6,5743010973,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624169,415,3,1,40,32,1c7dv8ays675v9kp6a04sd8pq,1,31.5,83.7,2025-05-21T15:40:39.058Z,2025-05-21T15:50:00Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5743015089,233,456,5743010983,56,Back,5743010997,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624685,456,45,1,40,32,2rdnn9p03qrmmv34tyx1nahpa,0,68.5,16.3,2025-05-21T15:40:39.058Z,2025-05-21T15:50:01Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743014129,233,415,5743014119,56,Right,5743014121,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624777,498,3,1,40,37,1c7dv8ays675v9kp6a04sd8pq,0,29.2,86.2,2025-05-21T15:40:44.158Z,2025-05-21T15:50:16Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5743015077,233,428,5743014877,285,,5743014869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624159,428,7,1,40,37,2rdnn9p03qrmmv34tyx1nahpa,1,70.8,13.8,2025-05-21T15:40:44.159Z,2025-05-21T15:53:49Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5743014895,233,498,5743010951,56,Right,5743010953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624155,427,45,1,40,38,2rdnn9p03qrmmv34tyx1nahpa,0,69.4,14.6,2025-05-21T15:40:45.058Z,2025-05-21T15:53:54Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743015081,233,499,5743010933,56,Right,5743014917,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624779,499,3,1,40,38,1c7dv8ays675v9kp6a04sd8pq,1,30.6,85.4,2025-05-21T15:40:45.058Z,2025-05-21T15:53:53Z,27tqgrgwe7bvct5ffmr0sqdey,D. Krasniqi,,,5743014943,285,,5743014885,56,Back,5743015099,233,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624737,457,1,1,40,39,2rdnn9p03qrmmv34tyx1nahpa,1,68.3,19.1,2025-05-21T15:40:46.058Z,2025-05-21T15:49:02Z,afacx0e14xrz11u9dnbry92ei,K. Wallius,,,5743014507,213,2.45,5743014501,140,60.9,5743014505,212,10.1,5743014499,56,Center,5743014503,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624171,430,1,1,40,41,2rdnn9p03qrmmv34tyx1nahpa,1,71.3,17.3,2025-05-21T15:40:48.221Z,2025-05-21T15:40:51Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5743010999,56,Center,5743011003,141,51.3,5743011001,140,54.7,5743011007,213,2.22,5743011005,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817624177,432,1,1,40,45,2rdnn9p03qrmmv34tyx1nahpa,1,61.3,58.5,2025-05-21T15:40:52.813Z,2025-05-21T15:40:54Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5743011029,56,Center,5743011031,140,78.1,5743011037,213,0.22,5743011035,212,18.1,5743011033,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
