id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value
2818850149,307,10,1,42,20,duspptyvnr5kpx2iko5gerhnz,1,22.8,48.9,2025-05-25T13:44:55.970Z,2025-05-25T13:45:21Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5749849865,56,Back,5749849863,94,,5749850631,233,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850171,309,1,1,42,22,duspptyvnr5kpx2iko5gerhnz,1,32.2,23.4,2025-05-25T13:44:58.525Z,2025-05-25T13:44:59Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749849957,56,Back,5749849965,213,4.43,5749849959,140,29.7,5749849963,212,9.3,5749849961,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850181,310,1,1,42,23,duspptyvnr5kpx2iko5gerhnz,1,29.7,10.3,2025-05-25T13:44:59.645Z,2025-05-25T13:45:00Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5749849995,56,Back,5749849999,141,14.3,5749850003,213,2.71,5749850001,212,6.5,5749849997,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850193,311,1,1,42,24,duspptyvnr5kpx2iko5gerhnz,1,24.1,14.3,2025-05-25T13:45:00.525Z,2025-05-25T13:45:02Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5749850071,212,12.7,5749850059,56,Back,5749850067,141,29.7,5749850077,213,0.97,5749850063,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850217,312,1,1,42,26,duspptyvnr5kpx2iko5gerhnz,1,31.3,34.5,2025-05-25T13:45:02.444Z,2025-05-25T13:45:06Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749850165,140,29.1,5749850163,56,Back,5749850169,212,26.5,5749850171,213,1.66,5749850167,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850227,313,1,1,42,30,duspptyvnr5kpx2iko5gerhnz,1,30.6,78.8,2025-05-25T13:45:06.092Z,2025-05-25T13:45:08Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5749850207,141,92.9,5749850211,213,0.75,5749850203,56,Back,5749850209,212,14.1,5749850205,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850251,314,1,1,42,32,duspptyvnr5kpx2iko5gerhnz,1,40.4,92.9,2025-05-25T13:45:08.317Z,2025-05-25T13:45:11Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5749850385,213,3.41,5749850383,212,11.9,5749850381,141,88.3,5749850379,140,29.5,5749850377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850259,315,1,1,42,35,duspptyvnr5kpx2iko5gerhnz,1,27.9,87.1,2025-05-25T13:45:11.020Z,2025-05-25T13:45:13Z,1xquqxm7zxe002v8dc2z46sb9,J. Engström,,,5749850439,56,Back,5749850449,212,19.1,5749850443,140,14.2,5749850451,213,3.86,5749850447,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850271,316,1,1,42,37,duspptyvnr5kpx2iko5gerhnz,1,13.6,68.1,2025-05-25T13:45:13.341Z,2025-05-25T13:45:15Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5749850521,213,4.08,5749850519,212,17.3,5749850513,56,Back,5749850515,140,3.9,5749850517,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850287,317,1,1,42,39,duspptyvnr5kpx2iko5gerhnz,1,4.3,47.6,2025-05-25T13:45:15.436Z,2025-05-25T13:45:19Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5749850589,140,15.4,5749850595,213,5.21,5749850593,212,24.2,5749850591,141,16.4,5749850587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850299,318,1,1,42,43,duspptyvnr5kpx2iko5gerhnz,1,26.2,14.4,2025-05-25T13:45:19.069Z,2025-05-25T13:45:22Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749850679,56,Back,5749850683,141,27.7,5749850681,140,41.5,5749850685,212,18.4,5749850687,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850301,319,4,1,42,46,duspptyvnr5kpx2iko5gerhnz,1,41.7,25.2,2025-05-25T13:45:22.334Z,2025-05-25T14:02:23Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5749850711,286,,5749850777,233,479,5749850707,152,,5749850705,56,Back,5749850703,13,,5749850709,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850313,479,4,1,42,46,1c7dv8ays675v9kp6a04sd8pq,0,58.3,74.8,2025-05-25T13:45:22.335Z,2025-05-25T14:02:23Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749850743,265,,5749850937,55,480,5749850741,152,,5749850739,56,Center,5749850745,285,,5749850781,233,319,5749850737,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850327,480,17,1,42,50,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-25T13:45:26.768Z,2025-05-25T14:07:43Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749876787,158,,5749850925,31,,5749850931,55,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850501,320,1,1,43,26,duspptyvnr5kpx2iko5gerhnz,0,41.7,26.7,2025-05-25T13:46:01.949Z,2025-05-25T13:46:03Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5749851873,152,,5749851879,141,24.1,5749851871,157,,5749851881,212,33.8,5749851883,213,6.23,5749851885,1,,5749851875,56,Center,5749851899,189,,5749851877,140,73.8,5749851869,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850505,482,1,1,43,26,1c7dv8ays675v9kp6a04sd8pq,1,29.7,80.5,2025-05-25T13:46:02.431Z,2025-05-25T13:46:03Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749851909,141,60.0,5749851905,56,Back,5749851907,140,23.2,5749851913,213,4.26,5749851911,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850523,483,1,1,43,27,1c7dv8ays675v9kp6a04sd8pq,1,23.2,60.0,2025-05-25T13:46:03.696Z,2025-05-25T13:46:06Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749852015,141,64.2,5749852013,140,66.8,5749852019,213,0.06,5749852011,56,Center,5749852021,1,,5749852009,157,,5749852017,212,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850529,484,44,1,43,30,1c7dv8ays675v9kp6a04sd8pq,1,64.1,71.0,2025-05-25T13:46:06.367Z,2025-05-25T14:02:12Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5749852043,286,,5749852041,56,Center,5749852079,233,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850533,321,44,1,43,30,duspptyvnr5kpx2iko5gerhnz,0,35.9,29.0,2025-05-25T13:46:06.368Z,2025-05-25T14:02:12Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5749852053,285,,5749852051,56,Back,5749852101,233,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850545,485,1,1,43,30,1c7dv8ays675v9kp6a04sd8pq,1,66.8,64.2,2025-05-25T13:46:06.718Z,2025-05-25T13:46:08Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5749852133,3,,5749852139,141,85.6,5749852135,56,Left,5749852143,213,1.54,5749852141,212,14.6,5749852137,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850553,486,1,1,43,32,1c7dv8ays675v9kp6a04sd8pq,0,67.2,87.8,2025-05-25T13:46:08.687Z,2025-05-25T13:46:09Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749852175,141,79.3,5749852167,56,Left,5749852181,213,5.91,5749852179,212,15.9,5749852171,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850557,322,12,1,43,33,duspptyvnr5kpx2iko5gerhnz,1,19.1,28.3,2025-05-25T13:46:09.277Z,2025-05-25T13:46:10Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749852195,140,8.8,5749852193,56,Back,5749852207,167,,5749852199,212,22.8,5749852197,141,0.0,5749852201,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850559,323,5,1,43,34,duspptyvnr5kpx2iko5gerhnz,0,12.8,-1.6,2025-05-25T13:46:10.190Z,2025-05-25T13:46:14Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749852205,347,,5749852273,233,487,5749852203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850569,487,5,1,43,34,1c7dv8ays675v9kp6a04sd8pq,1,87.2,101.6,2025-05-25T13:46:10.190Z,2025-05-25T14:02:38Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749852249,56,Left,5749852253,233,323,5749852251,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850671,488,1,1,43,54,1c7dv8ays675v9kp6a04sd8pq,1,83.5,100.0,2025-05-25T13:46:30.630Z,2025-05-25T13:46:31Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749852825,140,88.1,5749852831,213,5.32,5749852823,56,Left,5749852821,107,,5749852829,212,8.5,5749852827,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850677,489,1,1,43,55,1c7dv8ays675v9kp6a04sd8pq,1,88.1,91.8,2025-05-25T13:46:31.759Z,2025-05-25T13:46:33Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749852875,212,5.1,5749852873,141,96.2,5749852871,140,84.2,5749852869,56,Left,5749852877,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850695,490,1,1,43,57,1c7dv8ays675v9kp6a04sd8pq,1,84.2,96.2,2025-05-25T13:46:33.231Z,2025-05-25T13:46:36Z,dir0a3gwtnslupca6o36sqvis,D. Agyei,,,5749853005,212,14.2,5749853001,140,77.6,5749853003,141,77.9,5749852999,56,Center,5749853007,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850707,491,1,1,44,0,1c7dv8ays675v9kp6a04sd8pq,1,77.5,77.5,2025-05-25T13:46:35.952Z,2025-05-25T13:46:38Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5749853053,56,Center,5749853059,212,21.7,5749853055,140,61.7,5749853057,141,57.0,5749853061,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850725,492,1,1,44,2,1c7dv8ays675v9kp6a04sd8pq,1,61.8,57.0,2025-05-25T13:46:38.239Z,2025-05-25T13:46:41Z,c11fpnugs2ihyqk07ohha54np,J. Voutilainen,,,5749853155,140,65.1,5749853153,56,Center,5749853159,212,19.3,5749853161,213,4.89,5749853157,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850741,493,1,1,44,5,1c7dv8ays675v9kp6a04sd8pq,1,64.8,27.1,2025-05-25T13:46:41.518Z,2025-05-25T13:46:43Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749853237,213,5.72,5749853231,140,74.6,5749853233,141,17.6,5749853229,56,Right,5749853235,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850759,494,1,1,44,7,1c7dv8ays675v9kp6a04sd8pq,1,74.6,17.6,2025-05-25T13:46:43.327Z,2025-05-25T13:58:50Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749873123,156,,5749853327,140,57.7,5749853333,213,2.17,5749853331,212,31.6,5749853329,141,56.1,5749853325,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850807,495,1,1,44,10,1c7dv8ays675v9kp6a04sd8pq,1,61.1,60.3,2025-05-25T13:46:46.671Z,2025-05-25T13:46:53Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749853627,140,97.5,5749853633,213,5.63,5749853631,212,48.0,5749853623,155,,5749853629,141,17.7,5749853625,56,Right,5749853635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850819,496,1,1,44,16,1c7dv8ays675v9kp6a04sd8pq,1,94.6,9.7,2025-05-25T13:46:52.895Z,2025-05-25T13:46:55Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5749853709,140,77.8,5749853715,213,3.21,5749853707,56,Right,5749853711,141,7.9,5749853713,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850843,497,1,1,44,19,1c7dv8ays675v9kp6a04sd8pq,0,77.8,7.9,2025-05-25T13:46:55.056Z,2025-05-25T13:47:02Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749853887,56,Center,5749853891,141,40.9,5749853893,212,27.3,5749853895,213,0.97,5749853889,140,92.6,5749853883,2,,5749853885,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850835,324,44,1,44,21,duspptyvnr5kpx2iko5gerhnz,1,7.4,58.9,2025-05-25T13:46:57.710Z,2025-05-25T14:02:12Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749853965,233,498,5749853809,285,,5749853807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850847,498,44,1,44,21,1c7dv8ays675v9kp6a04sd8pq,0,92.6,41.1,2025-05-25T13:46:57.711Z,2025-05-25T14:02:13Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749853909,286,,5749853907,56,Center,5749853981,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850837,325,12,1,44,22,duspptyvnr5kpx2iko5gerhnz,1,7.3,58.5,2025-05-25T13:46:58.334Z,2025-05-25T13:47:03Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749853815,141,65.8,5749853821,15,,5749853811,56,Back,5749853813,140,7.3,5749853819,213,1.57,5749853817,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850869,499,15,1,44,27,1c7dv8ays675v9kp6a04sd8pq,1,92.3,36.9,2025-05-25T13:47:03.690Z,2025-05-25T13:47:22Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749854495,328,,5749854377,82,,5749854057,63,,5749854491,102,53.4,5749854499,146,93.8,5749854493,103,5.6,5749854505,231,49.3,5749854517,233,326,5749854503,230,99.7,5749854501,147,40.2,5749854489,76,,5749854055,22,5749854059,56,,Center,5749854373,20,,5749854497,458,,,,,,,,,,,,
2818850861,326,10,1,44,27,duspptyvnr5kpx2iko5gerhnz,1,6.2,59.8,2025-05-25T13:47:03.790Z,2025-05-25T14:02:42Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749854011,56,Back,5749854567,233,499,5749854009,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850871,327,6,1,44,29,duspptyvnr5kpx2iko5gerhnz,0,4.4,60.2,2025-05-25T13:47:05.054Z,2025-05-25T13:47:21Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749854085,73,,5749854123,233,500,5749854083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850873,500,6,1,44,29,1c7dv8ays675v9kp6a04sd8pq,1,95.6,39.8,2025-05-25T13:47:05.054Z,2025-05-25T14:02:25Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749854089,73,,5749854103,233,327,5749854087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850985,501,1,1,44,53,1c7dv8ays675v9kp6a04sd8pq,0,99.5,99.5,2025-05-25T13:47:29.664Z,2025-05-25T13:47:32Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5749854825,213,4.63,5749854815,223,,5749854811,6,,5749854819,140,96.8,5749854813,155,,5749854823,212,34.5,5749854821,141,49.0,5749854809,2,,5749854827,1,,5749854817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850987,328,12,1,44,57,duspptyvnr5kpx2iko5gerhnz,1,1.3,41.8,2025-05-25T13:47:33.214Z,2025-05-25T13:47:36Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749854855,56,Back,5749854863,213,0.32,5749854861,212,13.9,5749854867,15,,5749854857,140,13.9,5749854859,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850995,502,1,1,44,58,1c7dv8ays675v9kp6a04sd8pq,0,91.2,56.3,2025-05-25T13:47:34.183Z,2025-05-25T13:47:34Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749854897,140,96.1,5749854893,3,,5749854899,141,46.0,5749854903,213,5.35,5749854901,212,8.7,5749854895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818850999,329,12,1,45,0,duspptyvnr5kpx2iko5gerhnz,1,7.9,48.5,2025-05-25T13:47:36.349Z,2025-05-25T13:47:42Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5749854917,140,10.5,5749854923,213,0.82,5749854921,212,4.0,5749854919,141,52.8,5749854915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851685,340,70,1,45,0,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-25T13:47:36.505Z,2025-05-25T13:49:44Z,,,,,5749859025,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851007,503,1,1,45,1,1c7dv8ays675v9kp6a04sd8pq,1,93.3,46.4,2025-05-25T13:47:37.169Z,2025-05-25T13:47:39Z,5irotktf4k5ynobf0zugdom0a,C. Antwi,,,5749854987,212,5.3,5749854985,141,41.5,5749854979,3,,5749854981,56,Center,5749854989,213,3.82,5749854983,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851009,504,61,1,45,3,1c7dv8ays675v9kp6a04sd8pq,1,89.4,41.5,2025-05-25T13:47:39.527Z,2025-05-25T13:47:40Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749854993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851011,505,15,1,45,5,1c7dv8ays675v9kp6a04sd8pq,1,89.4,42.7,2025-05-25T13:47:41.215Z,2025-05-25T13:48:55Z,2yyodldan4gscxb0jjrpkygyy,J. Luyeye-Lutumba,,,5749857455,233,330,5749857429,103,19,5749857431,458,,5749857433,146,92.7,5749857261,25,,5749857263,72,,5749854999,56,Center,5749857435,147,44.9,5749857425,78,,5749857267,82,,5749857427,102,50.0,5749857437,230,5749854997,17,98.6,,5749857441,231,48.2,,,,,,,,,,,,,,
2818851017,330,10,1,45,5,duspptyvnr5kpx2iko5gerhnz,1,7.3,55.1,2025-05-25T13:47:41.315Z,2025-05-25T13:48:56Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5749855017,56,Back,5749857463,233,505,5749855015,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851023,506,15,1,45,6,1c7dv8ays675v9kp6a04sd8pq,1,92.8,41.8,2025-05-25T13:47:42.800Z,2025-05-25T13:50:17Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749857941,82,,5749858241,233,331,5749858237,231,48.9,5749858227,458,,5749857937,20,,5749858231,146,99.4,5749858233,147,51.8,5749858221,76,,5749858229,100,,5749858223,102,52.7,5749858219,25,,5749858225,103,5749858235,230,19,99.1,5749855063,17,,5749855065,56,5749860493,101,,,,,,,Center,,,
2818851025,331,10,1,45,6,duspptyvnr5kpx2iko5gerhnz,1,4.9,55.8,2025-05-25T13:47:42.900Z,2025-05-25T13:49:18Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749855079,56,Back,5749855077,94,,5749858267,14,,5749858245,233,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851037,507,15,1,45,10,1c7dv8ays675v9kp6a04sd8pq,1,91.8,56.7,2025-05-25T13:47:46.687Z,2025-05-25T13:50:18Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5749855145,17,,5749858397,233,333,5749858289,82,,5749858283,15,,5749858281,25,,5749858387,231,50,5749858377,458,,5749858385,230,100,5749858375,103,19,5749858373,102,51.1,5749858379,100,,5749858371,78,5749858381,146,,96.3,5749858383,147,53.6,5749858287,328,5749855147,56,Center,,,,,,,,,
2818851209,333,10,1,45,10,duspptyvnr5kpx2iko5gerhnz,1,3.7,46.4,2025-05-25T13:47:46.787Z,2025-05-25T13:49:23Z,84wint64ygxx3pi5fz3mr12j8,N. Fleuriau Chateau,,,5749856259,94,,5749856261,56,Back,5749858409,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851511,336,12,1,45,13,duspptyvnr5kpx2iko5gerhnz,1,1.7,39.2,2025-05-25T13:47:49.511Z,2025-05-25T13:49:09Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5749857969,140,2.5,5749857977,397,,5749857967,56,Back,5749857975,213,5.65,5749857971,141,38.3,5749857979,233,509,5749857973,212,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851239,509,74,1,45,13,1c7dv8ays675v9kp6a04sd8pq,1,97.3,67.2,2025-05-25T13:47:49.512Z,2025-05-25T13:49:10Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749858031,233,336,5749856383,56,Center,5749856523,397,,5749856385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851127,332,5,1,45,30,duspptyvnr5kpx2iko5gerhnz,1,-1.4,40.8,2025-05-25T13:48:06.845Z,2025-05-25T13:48:12Z,1wg15zg0fffyoag6owdh35vkk,V. Rönnberg,,,5749855729,346,,5749855727,56,Back,5749855871,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851149,508,5,1,45,30,1c7dv8ays675v9kp6a04sd8pq,0,101.4,59.2,2025-05-25T13:48:06.845Z,2025-05-25T14:02:38Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749855841,346,,5749855879,233,332,5749855839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851301,334,27,1,45,40,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-25T13:48:15.982Z,2025-05-25T13:49:00Z,,,,,5749856737,53,1zud0qdtf6c6wzkgqhz6b94a1,5749856775,233,511,5749856735,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851283,511,27,1,45,40,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-25T13:48:15.982Z,2025-05-25T14:02:41Z,,,,,5749856767,233,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851243,510,43,1,45,53,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-25T13:48:29.168Z,2025-05-25T13:48:32Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5749856479,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851465,335,28,1,46,26,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-05-25T13:49:02.086Z,2025-05-25T13:49:04Z,,,,,5749857719,55,334,5749857805,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851481,512,28,1,46,26,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-05-25T13:49:02.086Z,2025-05-25T13:49:03Z,,,,,5749857763,55,511,5749857797,233,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851579,337,1,1,46,44,duspptyvnr5kpx2iko5gerhnz,1,5.2,44.9,2025-05-25T13:49:20.414Z,2025-05-25T13:49:25Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5749858431,56,Center,5749858433,140,54.2,5749858439,213,0.37,5749858429,124,,5749858445,74,,5749858441,1,,5749858435,141,74.5,5749858437,212,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851581,338,44,1,46,49,duspptyvnr5kpx2iko5gerhnz,1,59.0,76.6,2025-05-25T13:49:25.118Z,2025-05-25T14:02:13Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5749858455,56,Center,5749858589,233,513,5749858457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818851607,513,44,1,46,49,1c7dv8ays675v9kp6a04sd8pq,0,41.0,23.4,2025-05-25T13:49:25.119Z,2025-05-25T14:02:13Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5749858615,233,338,5749858583,285,,5749858581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
