id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812623465,511,12,2,45,7,8eab5wbcnttsiosd1o8c71gmk,1,21.7,75.7,2025-05-10T15:02:15.254Z,2025-05-10T15:02:17Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715439757,56,Back,5715439759,140,38.0,5715439765,213,0.78,5715439761,141,100.0,5715439763,212,24.1,5715439865,167,,5715439797,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812623541,409,5,2,45,8,3ptum5fjcgw51mqui0gu6uuf4,1,58.8,-1.2,2025-05-10T15:02:16.478Z,2025-05-10T15:03:38Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5715440211,347,,5715440207,56,Right,5715440233,233,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812623481,512,5,2,45,8,8eab5wbcnttsiosd1o8c71gmk,0,41.2,101.2,2025-05-10T15:02:16.478Z,2025-05-10T15:02:21Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715440249,233,409,5715439833,347,,5715439831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812623737,410,1,2,45,15,3ptum5fjcgw51mqui0gu6uuf4,1,54.0,0.0,2025-05-10T15:02:23.026Z,2025-05-10T15:02:27Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5715441141,140,63.4,5715441143,141,8.0,5715441147,213,0.60,5715441139,56,Right,5715441137,107,,5715441145,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812623777,411,1,2,45,18,3ptum5fjcgw51mqui0gu6uuf4,1,64.0,4.3,2025-05-10T15:02:26.738Z,2025-05-10T15:02:28Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715441399,141,7.7,5715441397,140,64.9,5715441401,212,2.5,5715441395,56,Right,5715441403,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812623813,412,1,2,45,20,3ptum5fjcgw51mqui0gu6uuf4,0,64.9,8.0,2025-05-10T15:02:28.738Z,2025-05-10T15:02:29Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5715441593,212,9.9,5715441591,141,17.3,5715441589,140,72.1,5715441595,213,0.70,5715441587,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812623927,514,1,2,45,22,8eab5wbcnttsiosd1o8c71gmk,1,22.3,82.0,2025-05-10T15:02:30.577Z,2025-05-10T15:02:34Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715442175,140,7.8,5715442179,212,21.9,5715442181,213,3.94,5715442177,141,58.8,5715442173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624163,515,1,2,45,26,8eab5wbcnttsiosd1o8c71gmk,1,8.2,58.4,2025-05-10T15:02:34.758Z,2025-05-10T15:02:45Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715443219,141,44.2,5715443223,213,5.30,5715443217,140,14.3,5715443221,212,11.6,5715443215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624203,516,1,2,45,37,8eab5wbcnttsiosd1o8c71gmk,1,19.4,38.0,2025-05-10T15:02:45.094Z,2025-05-10T15:02:46Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715443447,212,15.4,5715443443,140,6.4,5715443441,56,Back,5715443449,213,2.66,5715443445,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624327,517,1,2,45,38,8eab5wbcnttsiosd1o8c71gmk,1,6.4,48.5,2025-05-10T15:02:46.390Z,2025-05-10T15:02:51Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715444089,56,Back,5715444097,213,5.62,5715444093,141,34.3,5715444091,140,18.1,5715444095,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624433,518,1,2,45,43,8eab5wbcnttsiosd1o8c71gmk,1,24.2,39.7,2025-05-10T15:02:51.830Z,2025-05-10T15:02:56Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715444593,56,Back,5715444597,141,70.0,5715444599,212,20.6,5715444595,140,24.7,5715444601,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624495,519,1,2,45,47,8eab5wbcnttsiosd1o8c71gmk,1,39.0,78.4,2025-05-10T15:02:55.814Z,2025-05-10T15:02:58Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715444935,141,67.3,5715444931,56,Center,5715444939,213,5.90,5715444937,212,20.0,5715444933,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624605,520,1,2,45,50,8eab5wbcnttsiosd1o8c71gmk,0,62.6,68.7,2025-05-10T15:02:58.167Z,2025-05-10T15:03:03Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5715445495,140,100.0,5715445503,1,,5715445501,213,0.40,5715445499,212,43.2,5715445493,56,Left,5715445497,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624593,413,5,2,45,54,3ptum5fjcgw51mqui0gu6uuf4,1,-0.9,8.9,2025-05-10T15:03:01.924Z,2025-05-10T15:03:38Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5715445427,56,Back,5715445429,346,,5715447369,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812624977,521,5,2,45,54,8eab5wbcnttsiosd1o8c71gmk,0,100.9,91.1,2025-05-10T15:03:01.924Z,2025-05-10T15:03:39Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5715447349,56,Left,5715447391,233,413,5715447351,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625103,414,1,2,46,15,3ptum5fjcgw51mqui0gu6uuf4,0,3.5,40.1,2025-05-10T15:03:23.349Z,2025-05-10T15:03:24Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5715447971,56,Center,5715447979,213,6.14,5715447977,212,72.7,5715447973,140,72.0,5715447983,74,,5715447981,1,,5715447969,124,,5715447975,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625153,522,1,2,46,17,8eab5wbcnttsiosd1o8c71gmk,1,19.5,78.8,2025-05-10T15:03:25.559Z,2025-05-10T15:03:27Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5715448225,213,3.89,5715448219,140,7.0,5715448223,212,17.9,5715448217,56,Back,5715448221,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625291,524,1,2,46,19,8eab5wbcnttsiosd1o8c71gmk,1,7.0,60.9,2025-05-10T15:03:27.366Z,2025-05-10T15:03:33Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715448919,141,90.5,5715448923,213,1.19,5715448921,212,21.7,5715448917,140,14.6,5715448915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625361,525,1,2,46,25,8eab5wbcnttsiosd1o8c71gmk,1,21.9,88.9,2025-05-10T15:03:33.334Z,2025-05-10T15:03:36Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5715449301,212,25.1,5715449295,56,Back,5715449303,213,3.79,5715449299,141,66.6,5715449297,140,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625467,526,1,2,46,28,8eab5wbcnttsiosd1o8c71gmk,1,4.1,59.9,2025-05-10T15:03:36.342Z,2025-05-10T15:03:41Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715449839,56,Back,5715449845,212,10.2,5715449841,140,7.4,5715449843,141,45.8,5715449847,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625503,527,1,2,46,33,8eab5wbcnttsiosd1o8c71gmk,1,19.6,37.4,2025-05-10T15:03:41.798Z,2025-05-10T15:03:44Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715450005,56,Back,5715450015,213,2.35,5715450009,140,8.5,5715450013,212,16.5,5715450011,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625609,528,1,2,46,36,8eab5wbcnttsiosd1o8c71gmk,1,10.1,58.5,2025-05-10T15:03:44.118Z,2025-05-10T15:03:49Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715450567,141,71.7,5715450563,56,Back,5715450569,212,11.4,5715450571,213,0.91,5715450565,140,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625781,529,1,2,46,41,8eab5wbcnttsiosd1o8c71gmk,1,27.0,64.2,2025-05-10T15:03:49.686Z,2025-05-10T15:03:57Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715451523,212,17.9,5715451519,140,33.3,5715451521,141,39.8,5715451517,56,Back,5715451525,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625939,530,1,2,46,49,8eab5wbcnttsiosd1o8c71gmk,1,45.4,29.8,2025-05-10T15:03:57.494Z,2025-05-10T15:04:03Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715452445,212,19.3,5715452439,56,Back,5715452447,213,1.45,5715452443,141,57.9,5715452441,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812625967,531,1,2,46,55,8eab5wbcnttsiosd1o8c71gmk,0,55.6,72.1,2025-05-10T15:04:03.351Z,2025-05-10T15:04:04Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715452569,212,17.8,5715452567,141,91.5,5715452563,56,Left,5715452571,213,0.83,5715452565,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626003,415,8,2,46,56,3ptum5fjcgw51mqui0gu6uuf4,1,32.0,7.9,2025-05-10T15:04:04.861Z,2025-05-10T15:04:23Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5715452709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626021,416,5,2,46,58,3ptum5fjcgw51mqui0gu6uuf4,0,32.4,-1.8,2025-05-10T15:04:06.627Z,2025-05-10T15:04:10Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5715452787,56,Back,5715452789,347,,5715452899,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626031,532,5,2,46,58,8eab5wbcnttsiosd1o8c71gmk,1,67.6,101.8,2025-05-10T15:04:06.627Z,2025-05-10T15:04:49Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715452859,233,416,5715452841,347,,5715452839,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626135,533,1,2,47,2,8eab5wbcnttsiosd1o8c71gmk,1,69.9,100.0,2025-05-10T15:04:10.247Z,2025-05-10T15:04:12Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5715453435,56,Left,5715453441,212,12.1,5715453443,213,4.13,5715453439,141,87.1,5715453437,140,63.6,5715453433,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626155,534,1,2,47,4,8eab5wbcnttsiosd1o8c71gmk,0,65.1,93.4,2025-05-10T15:04:12.119Z,2025-05-10T15:04:16Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715453525,56,Left,5715453537,213,0.79,5715453531,212,8.2,5715453529,141,100.0,5715453527,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626187,417,5,2,47,5,3ptum5fjcgw51mqui0gu6uuf4,1,30.6,-2.0,2025-05-10T15:04:13.091Z,2025-05-10T15:04:16Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5715453667,347,,5715453687,233,535,5715453665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626171,535,5,2,47,5,8eab5wbcnttsiosd1o8c71gmk,0,69.4,102.0,2025-05-10T15:04:13.091Z,2025-05-10T15:04:49Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715453593,56,Left,5715453595,347,,5715453725,233,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626475,418,1,2,47,14,3ptum5fjcgw51mqui0gu6uuf4,0,32.8,0.0,2025-05-10T15:04:22.691Z,2025-05-10T15:04:24Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5715455171,140,46.1,5715455177,213,0.46,5715455173,141,8.2,5715455169,56,Back,5715455175,212,15.6,5715455167,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626493,536,1,2,47,17,8eab5wbcnttsiosd1o8c71gmk,0,52.7,93.6,2025-05-10T15:04:24.887Z,2025-05-10T15:04:25Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715455253,212,3.2,5715455245,3,,5715455251,141,94.4,5715455247,56,Left,5715455249,140,55.7,5715455255,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626529,419,61,2,47,18,3ptum5fjcgw51mqui0gu6uuf4,1,46.5,5.6,2025-05-10T15:04:26.608Z,2025-05-10T15:04:26Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715455439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626573,420,5,2,47,19,3ptum5fjcgw51mqui0gu6uuf4,0,51.2,-2.0,2025-05-10T15:04:27.780Z,2025-05-10T15:04:30Z,f5f9sfvtizyppg8kqtmp9y3ca,T. Olawale,,,5715455637,56,Right,5715455867,233,537,5715455639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626595,537,5,2,47,19,8eab5wbcnttsiosd1o8c71gmk,1,48.8,102.0,2025-05-10T15:04:27.780Z,2025-05-10T15:04:49Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715455761,347,,5715455759,56,Back,5715455813,233,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626849,538,1,2,47,27,8eab5wbcnttsiosd1o8c71gmk,1,47.7,100.0,2025-05-10T15:04:35.351Z,2025-05-10T15:04:37Z,arxu3yjspsjmmobkj92c79ze2,J. Niska,,,5715457025,141,92.6,5715457019,107,,5715457023,140,39.2,5715457027,212,11.0,5715457029,213,3.76,5715457021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812626923,539,1,2,47,29,8eab5wbcnttsiosd1o8c71gmk,1,34.6,91.8,2025-05-10T15:04:37.495Z,2025-05-10T15:04:40Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5715457449,56,Back,5715457457,213,3.17,5715457453,141,91.1,5715457451,140,20.7,5715457455,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627025,540,1,2,47,32,8eab5wbcnttsiosd1o8c71gmk,1,20.2,89.4,2025-05-10T15:04:40.711Z,2025-05-10T15:04:45Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715458031,213,4.17,5715458017,56,Back,5715458023,141,62.1,5715458027,212,21.7,5715458021,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627333,541,1,2,47,37,8eab5wbcnttsiosd1o8c71gmk,1,17.1,56.0,2025-05-10T15:04:44.903Z,2025-05-10T15:04:54Z,7oxxp38dxp40lby1kwg4xpn56,E. Huuhtanen,,,5715459409,141,41.8,5715459413,213,5.20,5715459407,140,22.0,5715459411,212,10.9,5715459405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627387,542,1,2,47,46,8eab5wbcnttsiosd1o8c71gmk,1,53.9,26.5,2025-05-10T15:04:54.103Z,2025-05-10T15:04:56Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715459675,56,Right,5715459681,212,14.0,5715459677,140,59.3,5715459679,141,7.6,5715459683,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627443,543,1,2,47,48,8eab5wbcnttsiosd1o8c71gmk,1,57.5,7.7,2025-05-10T15:04:56.407Z,2025-05-10T15:04:58Z,bwn0e8pjrikjcpold20o2os2c,A. Essomba,,,5715460029,56,Back,5715460041,213,2.84,5715460031,140,43.0,5715460033,141,14.6,5715460037,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627501,544,1,2,47,50,8eab5wbcnttsiosd1o8c71gmk,1,43.2,20.4,2025-05-10T15:04:58.599Z,2025-05-10T15:05:01Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5715460381,212,14.0,5715460375,56,Back,5715460377,140,31.0,5715460379,141,28.8,5715460385,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627653,545,1,2,47,53,8eab5wbcnttsiosd1o8c71gmk,1,31.5,31.6,2025-05-10T15:05:01.559Z,2025-05-10T15:05:07Z,53kd57a8pwjno3l6cou3nexn9,J. Hämäläinen,,,5715461069,140,34.1,5715461075,213,1.44,5715461073,212,20.3,5715461065,56,Back,5715461071,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627691,546,1,2,47,59,8eab5wbcnttsiosd1o8c71gmk,1,55.8,70.0,2025-05-10T15:05:07.511Z,2025-05-10T15:05:09Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715461275,56,Center,5715461283,213,5.85,5715461279,141,63.7,5715461277,140,64.7,5715461281,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627737,547,1,2,48,1,8eab5wbcnttsiosd1o8c71gmk,1,64.7,63.7,2025-05-10T15:05:09.287Z,2025-05-10T15:05:11Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715461545,141,69.0,5715461549,213,0.24,5715461541,56,Center,5715461543,140,78.7,5715461547,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627767,548,1,2,48,3,8eab5wbcnttsiosd1o8c71gmk,1,78.7,69.0,2025-05-10T15:05:11.207Z,2025-05-10T15:05:12Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5715461695,141,61.2,5715461693,140,85.8,5715461697,212,9.1,5715461699,213,5.66,5715461691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627857,549,1,2,48,4,8eab5wbcnttsiosd1o8c71gmk,1,80.6,64.6,2025-05-10T15:05:12.087Z,2025-05-10T15:05:53Z,9618hk1lq7i6see347k7plkyy,M. Sarr,1.0,,5715462145,141,72.8,5715467055,210,15,5715467057,154,,5715462149,213,2.06,5715462141,56,Center,5715462147,212,6.3,5715462143,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812627865,550,15,2,48,7,8eab5wbcnttsiosd1o8c71gmk,1,88.2,66.6,2025-05-10T15:05:15.863Z,2025-05-10T15:05:54Z,50pntfz4g78co2q68kno332z9,J. Tuominen,,,5715467111,29,,5715462195,22,,5715467113,154,,5715467109,76,,5715467153,233,421,5715462199,56,Center,5715467117,55,549,5715467139,147,53.2,5715467125,103,3.8,5715467135,146,99.4,5715467107,72,5715467123,102,5715462197,64,,,,,,,,,,,,,,,,,52.1,,,,
2812627849,421,10,2,48,8,3ptum5fjcgw51mqui0gu6uuf4,1,2.6,47.0,2025-05-10T15:05:15.963Z,2025-05-10T15:05:54Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5715462333,177,,5715462113,182,,5715462335,180,,5715467191,233,550,5715462115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628065,423,1,2,48,15,3ptum5fjcgw51mqui0gu6uuf4,1,10.0,49.3,2025-05-10T15:05:23.556Z,2025-05-10T15:05:57Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5715463355,56,Back,5715467575,189,,5715463375,1,,5715463363,141,92.3,5715463367,212,49.7,5715467091,123,,5715463371,213,0.63,5715467357,287,,5715463359,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628093,424,1,2,48,17,3ptum5fjcgw51mqui0gu6uuf4,0,53.4,93.9,2025-05-10T15:05:25.861Z,2025-05-10T15:05:26Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5715463505,56,Center,5715463521,213,5.22,5715463509,140,61.5,5715463513,141,71.4,5715463517,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628165,551,1,2,48,18,8eab5wbcnttsiosd1o8c71gmk,1,40.7,40.9,2025-05-10T15:05:26.487Z,2025-05-10T15:05:29Z,98u2encce9933qd4y2kukej85,B. Straalman,,,5715463913,212,7.8,5715463917,213,5.34,5715463905,140,45.1,5715463909,141,31.6,5715463901,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628239,553,43,2,48,23,8eab5wbcnttsiosd1o8c71gmk,1,0.0,0.0,2025-05-10T15:05:31.208Z,2025-05-10T15:05:35Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715464723,144,50,5715464207,286,0,5715464205,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628287,554,1,2,48,24,8eab5wbcnttsiosd1o8c71gmk,0,57.6,20.6,2025-05-10T15:05:32.296Z,2025-05-10T15:05:33Z,c1f7vp2u7fndbs1q67yhze1hw,A. Kouame,,,5715464455,140,90.7,5715464463,1,,5715464461,213,0.08,5715464459,212,34.9,5715464451,155,,5715464453,56,Center,5715464457,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628347,425,1,2,48,26,3ptum5fjcgw51mqui0gu6uuf4,1,10.5,76.9,2025-05-10T15:05:34.676Z,2025-05-10T15:05:36Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5715464845,56,Back,5715464851,141,59.4,5715464853,212,12.2,5715464849,140,7.8,5715464855,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628377,426,1,2,48,28,3ptum5fjcgw51mqui0gu6uuf4,1,7.8,59.4,2025-05-10T15:05:36.067Z,2025-05-10T15:05:37Z,eklpacb4xe0yb13zxi642gys4,J. Viitala,,,5715465025,213,1.19,5715465023,212,17.4,5715465019,140,14.0,5715465021,141,83.2,5715465017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628407,428,1,2,48,29,3ptum5fjcgw51mqui0gu6uuf4,1,14.0,83.3,2025-05-10T15:05:37.790Z,2025-05-10T15:05:38Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5715465191,212,8.9,5715465193,213,0.88,5715465185,140,19.4,5715465187,141,93.3,5715465183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628429,429,1,2,48,30,3ptum5fjcgw51mqui0gu6uuf4,1,19.4,93.3,2025-05-10T15:05:38.788Z,2025-05-10T15:05:40Z,4zizd9804wk2k5v0l7ph0u0kq,A. Huttunen,,,5715465365,213,3.44,5715465349,56,Back,5715465355,141,90.8,5715465359,212,5.7,5715465351,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628437,430,1,2,48,32,3ptum5fjcgw51mqui0gu6uuf4,0,14.1,91.5,2025-05-10T15:05:39.908Z,2025-05-10T15:05:43Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5715465889,236,,5715465891,233,555,5715465899,286,,5715465385,56,Back,5715465387,140,15.4,5715465389,141,92.6,5715465391,212,1.6,5715465393,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628519,555,74,2,48,32,8eab5wbcnttsiosd1o8c71gmk,1,77.5,8.3,2025-05-10T15:05:39.909Z,2025-05-10T15:47:03Z,a9234jafv17dcvbu54expih91,A. Granlund,,,5715465849,285,,5715465847,56,Right,5715465943,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628513,431,5,2,48,34,3ptum5fjcgw51mqui0gu6uuf4,1,19.8,101.1,2025-05-10T15:05:42.404Z,2025-05-10T15:06:43Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5715465995,233,556,5715465811,56,Back,5715465813,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812628543,556,5,2,48,34,8eab5wbcnttsiosd1o8c71gmk,0,80.2,-1.1,2025-05-10T15:05:42.404Z,2025-05-10T15:23:22Z,dlxtr9p8d7k733qhpq9qyydey,J. Yli-Kokko,,,5715466019,233,431,5715465963,56,Right,5715465965,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812629007,432,1,2,48,53,3ptum5fjcgw51mqui0gu6uuf4,0,23.8,100.0,2025-05-10T15:06:01.364Z,2025-05-10T15:06:02Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5715468235,107,,5715468241,141,92.0,5715468243,212,14.2,5715468245,213,5.78,5715468239,140,35.7,5715468237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
