id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2818176937,487,5,2,54,7,7efqk7uh63928il0yffxijnv7,0,101.4,35.8,2025-05-24T13:10:21.713Z,2025-05-24T13:19:14Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746120973,346,,5746120971,56,Center,5746121041,233,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176945,499,5,2,54,7,3cbke8cbou2ms925872vk6dwx,1,-1.4,64.2,2025-05-24T13:10:21.713Z,2025-05-24T13:10:25Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5746121005,56,Back,5746121023,233,487,5746121009,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177419,504,1,2,54,20,3cbke8cbou2ms925872vk6dwx,1,4.3,61.4,2025-05-24T13:10:34.697Z,2025-05-24T13:13:51Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5746123673,1,,5746123669,212,54.0,5746127423,124,,5746123663,56,Center,5746123667,141,52.5,5746123671,213,6.17,5746123665,140,55.4,5746127425,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177253,500,44,2,54,34,3cbke8cbou2ms925872vk6dwx,1,66.3,48.8,2025-05-24T13:10:48.967Z,2025-05-24T13:53:48Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5746122767,286,,5746122765,56,Center,5746122773,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177227,488,44,2,54,34,7efqk7uh63928il0yffxijnv7,0,33.7,51.2,2025-05-24T13:10:48.968Z,2025-05-24T13:53:48Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5746122805,233,500,5746122657,285,,5746122655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177267,501,1,2,54,34,3cbke8cbou2ms925872vk6dwx,0,64.1,53.0,2025-05-24T13:10:49.138Z,2025-05-24T13:14:03Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5746122845,140,58.3,5746122851,213,4.47,5746122847,141,17.1,5746122843,56,Right,5746122849,212,25.2,5746122841,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177327,489,1,2,54,37,7efqk7uh63928il0yffxijnv7,1,30.6,89.6,2025-05-24T13:10:51.935Z,2025-05-24T13:14:29Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5746123139,56,Back,5746123143,141,86.5,5746123145,212,10.7,5746123141,140,40.6,5746123147,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177331,490,50,2,54,42,7efqk7uh63928il0yffxijnv7,1,35.8,94.6,2025-05-24T13:10:56.502Z,2025-05-24T13:14:50Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5746123185,286,,5746123413,233,502,5746123183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177369,502,7,2,54,42,3cbke8cbou2ms925872vk6dwx,1,64.2,5.4,2025-05-24T13:10:56.503Z,2025-05-24T13:14:48Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5746123373,56,Right,5746123399,285,,5746123395,233,490,5746123371,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177363,491,5,2,54,44,7efqk7uh63928il0yffxijnv7,1,34.7,101.7,2025-05-24T13:10:58.723Z,2025-05-24T13:19:15Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5746123527,233,503,5746123341,56,Back,5746123345,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177393,503,5,2,54,44,3cbke8cbou2ms925872vk6dwx,0,65.3,-1.7,2025-05-24T13:10:58.723Z,2025-05-24T13:19:15Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5746123525,347,,5746123523,56,Right,5746123571,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177425,492,1,2,54,50,7efqk7uh63928il0yffxijnv7,1,40.8,100.0,2025-05-24T13:11:05.031Z,2025-05-24T13:15:29Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5746123703,107,,5746123709,141,83.8,5746123707,140,63.2,5746123705,56,Left,5746123711,212,26.6,5746123713,213,5.80,5746123715,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178143,502,61,2,54,51,7efqk7uh63928il0yffxijnv7,1,63.2,82.8,2025-05-24T13:11:05.812Z,2025-05-24T13:12:24Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5746127939,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177445,493,50,2,54,54,7efqk7uh63928il0yffxijnv7,1,56.5,75.7,2025-05-24T13:11:08.614Z,2025-05-24T13:15:57Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746123841,56,Center,5746139721,233,505,5746130661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177433,505,7,2,54,54,3cbke8cbou2ms925872vk6dwx,0,43.5,24.3,2025-05-24T13:11:08.615Z,2025-05-24T13:15:58Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5746123759,56,Back,5746139699,285,,5746139701,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177463,494,61,2,54,58,7efqk7uh63928il0yffxijnv7,0,53.5,63.3,2025-05-24T13:11:12.660Z,2025-05-24T13:13:17Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746123931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177477,506,1,2,54,59,3cbke8cbou2ms925872vk6dwx,0,59.0,29.7,2025-05-24T13:11:13.314Z,2025-05-24T13:11:17Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5746124203,233,495,5746124207,286,,5746123991,141,42.3,5746123985,157,,5746123987,56,Center,5746123993,212,9.0,5746123989,140,56.3,5746123997,1,,5746124201,236,5746123995,213,,,,,,,,,,,,,,,,,,,1.89,,,,,,,,,
2818177475,495,74,2,54,59,7efqk7uh63928il0yffxijnv7,1,51.8,57.8,2025-05-24T13:11:13.315Z,2025-05-24T13:19:20Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746124221,233,506,5746123981,285,,5746123979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177537,496,1,2,55,3,7efqk7uh63928il0yffxijnv7,0,56.8,27.7,2025-05-24T13:11:17.284Z,2025-05-24T13:11:18Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746124273,212,27.2,5746124277,213,0.94,5746124269,140,72.1,5746124267,56,Center,5746124271,141,60.0,5746124265,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177609,507,1,2,55,5,3cbke8cbou2ms925872vk6dwx,1,29.1,35.5,2025-05-24T13:11:20.210Z,2025-05-24T13:11:23Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5746124627,213,6.09,5746124625,212,33.0,5746124623,141,26.4,5746124629,1,,5746124617,157,,5746124621,140,60.0,5746124619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177613,508,61,2,55,9,3cbke8cbou2ms925872vk6dwx,1,59.9,26.4,2025-05-24T13:11:23.369Z,2025-05-24T13:11:23Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746124641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177687,510,1,2,55,12,3cbke8cbou2ms925872vk6dwx,1,60.3,10.6,2025-05-24T13:11:26.465Z,2025-05-24T13:11:30Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5746125025,213,2.12,5746125021,141,29.1,5746125017,56,Center,5746125023,212,14.7,5746125019,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177747,511,1,2,55,15,3cbke8cbou2ms925872vk6dwx,1,54.6,28.5,2025-05-24T13:11:30.242Z,2025-05-24T13:11:35Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5746125343,140,94.9,5746125339,155,,5746125349,213,0.69,5746125345,141,79.7,5746125347,212,54.8,5746125351,1,,5746125341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177751,512,61,2,55,20,3cbke8cbou2ms925872vk6dwx,0,94.9,79.7,2025-05-24T13:11:35.218Z,2025-05-24T13:11:35Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5746125361,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177801,497,12,2,55,22,7efqk7uh63928il0yffxijnv7,1,5.8,31.2,2025-05-24T13:11:36.324Z,2025-05-24T13:11:38Z,dcv2hunon4wgijgt4kljtqxg5,J. Brunell,,,5746125619,213,0.04,5746125613,140,27.2,5746125617,212,22.5,5746125611,56,Back,5746125615,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177887,499,1,2,55,28,7efqk7uh63928il0yffxijnv7,1,62.5,26.1,2025-05-24T13:11:42.484Z,2025-05-24T13:11:46Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5746126043,213,5.81,5746126039,141,14.1,5746126035,56,Right,5746126041,212,17.9,5746126037,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177907,500,1,2,55,31,7efqk7uh63928il0yffxijnv7,0,78.6,14.1,2025-05-24T13:11:46.005Z,2025-05-24T13:11:48Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746126173,141,46.0,5746126177,213,1.02,5746126175,212,25.5,5746126169,56,Center,5746126165,2,,5746126167,155,,5746126171,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177915,517,12,2,55,34,3cbke8cbou2ms925872vk6dwx,1,14.4,55.2,2025-05-24T13:11:48.770Z,2025-05-24T13:11:50Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746126217,15,,5746126213,213,2.35,5746126205,56,Back,5746126211,212,23.1,5746126207,140,0.0,5746126209,141,79.4,5746126251,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177919,501,6,2,55,35,7efqk7uh63928il0yffxijnv7,1,97.2,30.8,2025-05-24T13:11:49.987Z,2025-05-24T13:19:20Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746126351,233,518,5746126341,75,,5746126339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177917,518,6,2,55,35,3cbke8cbou2ms925872vk6dwx,0,2.8,69.2,2025-05-24T13:11:49.987Z,2025-05-24T13:11:54Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746126307,56,Back,5746126381,233,501,5746126309,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178267,503,1,2,56,10,7efqk7uh63928il0yffxijnv7,0,99.5,0.5,2025-05-24T13:12:24.677Z,2025-05-24T13:14:38Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746128193,2,,5746128199,223,,5746128203,140,90.8,5746128209,213,1.81,5746128195,6,,5746128207,212,39.3,5746128205,141,56.7,5746128197,155,,5746128211,1,5746128201,56,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,
2818178235,519,44,2,56,11,3cbke8cbou2ms925872vk6dwx,1,10.4,42.6,2025-05-24T13:12:25.457Z,2025-05-24T13:53:48Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746128245,233,504,5746128003,56,Back,5746128005,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178269,504,44,2,56,11,7efqk7uh63928il0yffxijnv7,0,89.6,57.4,2025-05-24T13:12:25.458Z,2025-05-24T13:53:49Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746128271,233,519,5746128215,56,Center,5746128217,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178249,520,12,2,56,11,3cbke8cbou2ms925872vk6dwx,1,12.4,41.3,2025-05-24T13:12:26.050Z,2025-05-24T13:12:38Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5746128093,56,Back,5746128099,212,20.3,5746128095,140,20.6,5746128121,15,,5746128097,141,14.3,5746128101,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178323,505,1,2,56,18,7efqk7uh63928il0yffxijnv7,1,86.1,90.5,2025-05-24T13:12:32.948Z,2025-05-24T13:14:27Z,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,,,5746128501,213,3.65,5746128497,141,75.6,5746128495,140,68.7,5746128493,56,Center,5746128499,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178341,506,1,2,56,19,7efqk7uh63928il0yffxijnv7,1,68.7,75.6,2025-05-24T13:12:33.909Z,2025-05-24T13:22:48Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,1.0,,5746128621,155,,5746128619,2,,5746128631,213,5.26,5746128625,140,89.8,5746128633,1,,5746138111,210,15,5746128627,141,21.9,5746128623,56,Center,5746128629,212,,,,,,,,,,,,,,,,,,,,42.7,,,,,,,,,,
2818178355,507,15,2,56,23,7efqk7uh63928il0yffxijnv7,1,87.7,30.5,2025-05-24T13:12:38.260Z,2025-05-24T13:56:10Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746138165,233,521,5746138131,102,53.8,5746138127,55,506,5746138143,231,47.7,5746138135,215,,5746138123,29,,5746128735,56,Center,5746138141,230,99.3,5746138119,72,5746138133,103,5746271127,76,5746128731,63,,5746138139,147,34.3,5746138137,146,90.4,5746135039,82,,5746135033,25,,,19.4,,,,,,,,,
2818178357,521,10,2,56,24,3cbke8cbou2ms925872vk6dwx,1,9.6,65.7,2025-05-24T13:12:38.360Z,2025-05-24T13:15:58Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746128747,56,Back,5746140281,233,507,5746128745,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178395,508,15,2,56,24,7efqk7uh63928il0yffxijnv7,1,70.3,48.9,2025-05-24T13:12:38.413Z,2025-05-24T13:56:26Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5746128949,56,Center,5746136543,103,19,5746136549,82,,5746136551,146,84.2,5746136273,20,,5746136547,458,,5746128947,18,,5746140167,233,522,5746136555,230,5746165231,25,5746136545,215,5746271725,76,,5746136553,147,51.4,5746136557,231,50.2,5746136541,102,54.3,,,,98.8,,,,,,,,,,
2818178391,522,10,2,56,24,3cbke8cbou2ms925872vk6dwx,1,17.1,51.8,2025-05-24T13:12:38.513Z,2025-05-24T13:15:58Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5746128925,56,Back,5746140241,233,508,5746128923,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178423,509,1,2,56,32,7efqk7uh63928il0yffxijnv7,1,66.7,72.0,2025-05-24T13:12:46.453Z,2025-05-24T13:12:48Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5746129117,140,62.5,5746129121,212,9.9,5746129115,56,Center,5746129123,213,4.25,5746129119,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178445,510,1,2,56,33,7efqk7uh63928il0yffxijnv7,1,59.0,57.6,2025-05-24T13:12:47.924Z,2025-05-24T13:12:50Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5746129265,141,25.9,5746129261,56,Center,5746129267,212,21.6,5746129263,140,58.5,5746129269,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178463,511,1,2,56,36,7efqk7uh63928il0yffxijnv7,1,58.5,25.9,2025-05-24T13:12:50.405Z,2025-05-24T13:12:52Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5746129397,212,20.0,5746129391,56,Right,5746129395,141,8.5,5746129399,213,5.65,5746129393,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178527,512,1,2,56,38,7efqk7uh63928il0yffxijnv7,1,73.8,8.5,2025-05-24T13:12:52.726Z,2025-05-24T13:12:59Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746129835,213,0.41,5746129829,140,82.2,5746129831,141,14.1,5746129833,212,9.6,5746129827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178539,513,1,2,56,45,7efqk7uh63928il0yffxijnv7,0,85.9,2.8,2025-05-24T13:12:59.476Z,2025-05-24T13:13:00Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746129885,140,93.9,5746129881,56,Right,5746129895,213,0.88,5746129891,212,13.2,5746129889,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178571,524,1,2,56,48,3cbke8cbou2ms925872vk6dwx,0,5.6,82.6,2025-05-24T13:13:02.834Z,2025-05-24T13:13:03Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746130087,56,Back,5746130093,212,2.4,5746130089,140,7.8,5746130121,286,,5746130115,236,,5746130117,233,514,5746130095,213,0.29,5746130091,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178567,514,74,2,56,48,7efqk7uh63928il0yffxijnv7,1,93.2,9.7,2025-05-24T13:13:02.835Z,2025-05-24T13:13:04Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746130065,56,Right,5746130067,285,,5746130129,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178575,515,5,2,56,49,7efqk7uh63928il0yffxijnv7,0,94.6,-1.2,2025-05-24T13:13:04.085Z,2025-05-24T13:13:08Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746130131,56,Right,5746130227,233,525,5746130133,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178587,525,5,2,56,49,3cbke8cbou2ms925872vk6dwx,1,5.4,101.2,2025-05-24T13:13:04.085Z,2025-05-24T13:19:16Z,d8t6nh7paunxlvadzlfx69xx,T. Väyrynen,,,5746130203,56,Back,5746130205,347,,5746130221,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818178989,526,1,2,57,32,3cbke8cbou2ms925872vk6dwx,0,5.6,100.0,2025-05-24T13:13:46.530Z,2025-05-24T13:13:49Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5746132301,107,,5746132313,1,,5746132311,213,6.11,5746132305,140,42.2,5746132307,141,91.7,5746132309,212,39.0,5746132303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179013,516,1,2,57,36,7efqk7uh63928il0yffxijnv7,0,61.5,6.1,2025-05-24T13:13:50.341Z,2025-05-24T13:13:52Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5746132461,212,26.9,5746132463,213,0.00,5746132459,141,6.1,5746132453,157,,5746132457,140,87.1,5746132465,1,,5746132455,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179019,527,1,2,57,38,3cbke8cbou2ms925872vk6dwx,0,17.8,85.7,2025-05-24T13:13:52.482Z,2025-05-24T13:13:53Z,anqhl7ehns6thx9ldto2jp5ud,J. Raitala,,,5746132489,140,34.0,5746132495,213,0.13,5746132491,141,88.9,5746132485,3,,5746132493,212,17.1,5746132487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179027,517,1,2,57,38,7efqk7uh63928il0yffxijnv7,0,76.8,7.9,2025-05-24T13:13:53.184Z,2025-05-24T13:13:54Z,5pa2n5nlvexr6z7nu65uz0qqy,R. Polley,,,5746132549,212,11.3,5746132543,56,Center,5746132551,213,1.32,5746132547,141,24.0,5746132545,140,79.5,5746132541,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179047,528,1,2,57,40,3cbke8cbou2ms925872vk6dwx,1,24.5,74.2,2025-05-24T13:13:54.298Z,2025-05-24T13:17:19Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5746132679,213,0.22,5746132673,140,36.3,5746132675,141,78.2,5746132677,212,12.7,5746132681,1,,5746132669,157,,5746132671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179059,529,61,2,57,41,3cbke8cbou2ms925872vk6dwx,1,36.5,77.9,2025-05-24T13:13:55.755Z,2025-05-24T13:17:20Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5746132741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179061,530,1,2,57,42,3cbke8cbou2ms925872vk6dwx,0,23.5,69.3,2025-05-24T13:13:57.049Z,2025-05-24T13:17:25Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5746144681,157,,5746144735,233,518,5746144739,286,,5746144691,1,,5746144733,236,,5746144685,141,69.3,5746144687,212,1.5,5746144683,140,24.9,5746144689,213,5746132753,56,,,,,,,,,,,,,,,,,,0.00,Back,,,,,,,,,
2818179049,518,74,2,57,42,7efqk7uh63928il0yffxijnv7,1,74.5,29.1,2025-05-24T13:13:57.050Z,2025-05-24T13:17:29Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746132687,285,,5746132685,56,Center,5746144747,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179105,531,83,2,57,43,3cbke8cbou2ms925872vk6dwx,0,25.8,70.5,2025-05-24T13:13:57.586Z,2025-05-24T13:18:13Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5746147783,399,a3elaln9izarzlwqkwc4ynpey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179067,519,1,2,57,44,7efqk7uh63928il0yffxijnv7,0,74.9,29.1,2025-05-24T13:13:59.050Z,2025-05-24T13:18:39Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5746132759,141,26.6,5746132763,213,4.53,5746132755,56,Center,5746132757,140,74.6,5746132761,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179111,532,61,2,57,45,3cbke8cbou2ms925872vk6dwx,1,30.1,70.3,2025-05-24T13:13:59.763Z,2025-05-24T13:18:47Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5746150125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179119,521,1,2,57,47,7efqk7uh63928il0yffxijnv7,1,79.6,12.3,2025-05-24T13:14:01.752Z,2025-05-24T13:14:04Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5746133033,141,5.2,5746133037,213,3.78,5746133031,140,73.4,5746133029,56,Right,5746133035,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179169,522,1,2,57,50,7efqk7uh63928il0yffxijnv7,0,72.1,6.1,2025-05-24T13:14:04.357Z,2025-05-24T13:14:09Z,cbceals9gkfqlywg94zzzlgb9,F. Valenčič,,,5746133341,196,,5746133353,1,,5746133345,140,76.4,5746133337,155,,5746133347,141,86.8,5746133351,213,1.49,5746133343,56,Left,5746133349,212,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179187,535,1,2,57,55,3cbke8cbou2ms925872vk6dwx,0,27.8,14.0,2025-05-24T13:14:09.570Z,2025-05-24T13:14:10Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5746133461,286,,5746133445,213,6.14,5746133437,56,Back,5746133443,212,2.9,5746133439,140,30.5,5746133457,233,523,5746133441,141,13.4,5746133455,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179189,523,74,2,57,55,7efqk7uh63928il0yffxijnv7,1,70.3,89.4,2025-05-24T13:14:09.571Z,2025-05-24T13:19:20Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746133487,233,535,5746133453,285,,5746133449,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179203,524,5,2,57,56,7efqk7uh63928il0yffxijnv7,0,70.0,101.2,2025-05-24T13:14:11.235Z,2025-05-24T13:19:16Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5746133507,56,Left,5746133511,347,,5746133577,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179205,536,5,2,57,56,3cbke8cbou2ms925872vk6dwx,1,30.0,-1.2,2025-05-24T13:14:11.235Z,2025-05-24T13:14:14Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5746133513,56,Back,5746133515,347,,5746133543,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818179345,537,18,2,58,5,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-05-24T13:14:19.280Z,2025-05-24T13:17:36Z,4a8qjfagq2xr6wqsv875jth0q,V. Hänninen,,,5746134311,59,19,5746145965,41,,5746134359,55,538,5746134309,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
